time,Solar8000/ART_MBP,SNUADC/ART,Solar8000/PLETH_HR,Solar8000/ETCO2,Solar8000/ART_SBP,Solar8000/RR_CO2,SNUADC/ECG_II,Solar8000/PLETH_SPO2,SNUADC/ECG_V5,Solar8000/CVP,SNUADC/CVP,Solar8000/ART_DBP,Solar8000/HR
5178,,NaN,,,,,NaN,,NaN,,NaN,,
5179,96,NaN,68,38,128,17,NaN,100,NaN,13,NaN,74,67
5180,,NaN,,,,,NaN,,NaN,,NaN,,
5181,97,NaN,68,38,130,17,NaN,100,NaN,12,NaN,75,67
5182,,NaN,,,,,NaN,,NaN,,NaN,,
5183,97,NaN,68,38,128,17,NaN,100,NaN,12,NaN,76,67
5184,,NaN,,,,,NaN,,NaN,,NaN,,
5185,98,NaN,68,38,130,17,NaN,100,NaN,12,NaN,75,68
5186,,NaN,,,,,NaN,,NaN,,NaN,,
5187,97,NaN,69,38,128,17,NaN,100,NaN,12,NaN,76,68
5188,,NaN,,,,,NaN,,NaN,,NaN,,
5189,97,NaN,69,38,128,17,NaN,100,NaN,12,NaN,74,68
5190,,NaN,,,,,NaN,,NaN,,NaN,,
5191,97,NaN,68,38,128,17,NaN,100,NaN,12,NaN,75,68
5192,,NaN,,,,,NaN,,NaN,,NaN,,
5193,96,NaN,68,38,127,17,NaN,100,NaN,12,NaN,73,67
5194,,NaN,,,,,NaN,,NaN,,NaN,,
5195,96,NaN,67,38,128,17,NaN,100,NaN,13,NaN,74,67
5196,,NaN,,,,,NaN,,NaN,,NaN,,
5197,95,NaN,67,38,125,17,NaN,100,NaN,13,NaN,74,66
5198,,NaN,,,,,NaN,,NaN,,NaN,,
5199,95,NaN,67,38,127,17,NaN,100,NaN,12,NaN,73,66
5200,,NaN,,,,,NaN,,NaN,,NaN,,
5201,94,NaN,67,38,125,17,NaN,100,NaN,12,NaN,73,67
5202,,NaN,,,,,NaN,,NaN,,NaN,,
5203,94,NaN,67,38,126,17,NaN,100,NaN,11,NaN,72,67
5204,,NaN,,,,,NaN,,NaN,,NaN,,
5205,94,NaN,67,38,127,17,NaN,100,NaN,11,NaN,73,67
5206,,NaN,,,,,NaN,,NaN,,NaN,,
5207,94,NaN,67,38,125,17,NaN,100,NaN,12,NaN,73,66
5208,,NaN,,,,,NaN,,NaN,,NaN,,
5209,95,NaN,66,38,127,17,NaN,100,NaN,12,NaN,74,66
5210,,NaN,,,,,NaN,,NaN,,NaN,,
5211,94,NaN,66,38,125,17,NaN,100,NaN,12,NaN,73,66
5212,,NaN,,,,,NaN,,NaN,,NaN,,
5213,95,NaN,66,38,127,17,NaN,100,NaN,12,NaN,74,66
5214,,NaN,,,,,NaN,,NaN,,NaN,,
5215,95,NaN,67,38,126,17,NaN,100,NaN,12,NaN,75,66
5216,,NaN,,,,,NaN,,NaN,,NaN,,
5217,95,NaN,67,39,126,17,NaN,100,NaN,12,NaN,73,67
5218,,NaN,,,,,NaN,,NaN,,NaN,,
5219,95,NaN,67,39,126,17,NaN,100,NaN,12,NaN,74,66
5220,,NaN,,,,,NaN,,NaN,,NaN,,
5221,95,NaN,67,39,126,17,NaN,100,NaN,12,NaN,73,66
5222,,NaN,,,,,NaN,,NaN,,NaN,,
5223,95,NaN,67,39,127,17,NaN,100,NaN,12,NaN,74,66
5224,,NaN,,,,,NaN,,NaN,,NaN,,
5225,94,NaN,67,39,124,17,NaN,100,NaN,11,NaN,73,66
5226,,NaN,,,,,NaN,,NaN,,NaN,,
5227,95,NaN,66,39,126,17,NaN,100,NaN,11,NaN,73,66
5228,,NaN,,,,,NaN,,NaN,,NaN,,
5229,94,NaN,66,39,123,17,NaN,100,NaN,11,NaN,72,66
5230,,NaN,,,,,NaN,,NaN,,NaN,,
5231,94,NaN,66,39,126,17,NaN,100,NaN,11,NaN,72,66
5232,,NaN,,,,,NaN,,NaN,,NaN,,
5233,94,NaN,66,39,124,17,NaN,100,NaN,11,NaN,73,65
5234,,NaN,,,,,NaN,,NaN,,NaN,,
5235,95,NaN,66,39,126,17,NaN,100,NaN,11,NaN,73,65
5236,,NaN,,,,,NaN,,NaN,,NaN,,
5237,96,NaN,66,39,128,17,NaN,100,NaN,11,NaN,74,66
5238,,NaN,,,,,NaN,,NaN,,NaN,,
5239,95,NaN,67,38,126,17,NaN,100,NaN,11,NaN,73,66
5240,,NaN,,,,,NaN,,NaN,,NaN,,
5241,96,NaN,66,38,128,17,NaN,100,NaN,12,NaN,74,66
5242,,NaN,,,,,NaN,,NaN,,NaN,,
5243,95,NaN,67,38,125,17,NaN,100,NaN,12,NaN,75,66
5244,,NaN,,,,,NaN,,NaN,,NaN,,
5245,95,NaN,67,38,126,17,NaN,100,NaN,11,NaN,73,66
5246,,NaN,,,,,NaN,,NaN,,NaN,,
5247,95,NaN,66,38,125,17,NaN,100,NaN,11,NaN,75,66
5248,,NaN,,,,,NaN,,NaN,,NaN,,
5249,95,NaN,67,38,126,17,NaN,100,NaN,11,NaN,73,66
5250,,NaN,,,,,NaN,,NaN,,NaN,,
5251,96,NaN,67,38,127,17,NaN,100,NaN,11,NaN,75,66
5252,,NaN,,,,,NaN,,NaN,,NaN,,
5253,95,NaN,67,39,125,17,NaN,100,NaN,11,NaN,74,67
5254,,NaN,,,,,NaN,,NaN,,NaN,,
5255,97,NaN,67,39,128,17,NaN,100,NaN,12,NaN,75,67
5256,,NaN,,,,,NaN,,NaN,,NaN,,
5257,96,NaN,68,39,126,17,NaN,100,NaN,12,NaN,75,68
5258,,NaN,,,,,NaN,,NaN,,NaN,,
5259,97,NaN,69,39,128,17,NaN,100,NaN,12,NaN,75,68
5260,,NaN,,,,,NaN,,NaN,,NaN,,
5261,97,NaN,68,39,127,17,NaN,100,NaN,12,NaN,76,68
5262,,NaN,,,,,NaN,,NaN,,NaN,,
5263,97,NaN,69,39,127,17,NaN,100,NaN,12,NaN,74,68
5264,,NaN,,,,,NaN,,NaN,,NaN,,
5265,96,NaN,68,39,126,17,NaN,100,NaN,12,NaN,76,68
5266,,NaN,,,,,NaN,,NaN,,NaN,,
5267,95,NaN,68,39,125,17,NaN,100,NaN,11,NaN,74,67
5268,,NaN,,,,,NaN,,NaN,,NaN,,
5269,96,NaN,67,39,128,17,NaN,100,NaN,11,NaN,75,67
5270,,NaN,,,,,NaN,,NaN,,NaN,,
5271,96,NaN,68,39,126,17,NaN,100,NaN,11,NaN,75,67
5272,,NaN,,,,,NaN,,NaN,,NaN,,
5273,97,NaN,67,39,129,17,NaN,100,NaN,11,NaN,76,67
5274,,NaN,,,,,NaN,,NaN,,NaN,,
5275,96,NaN,68,39,127,17,NaN,100,NaN,12,NaN,75,67
5276,,NaN,,,,,NaN,,NaN,,NaN,,
5277,96,NaN,67,39,128,17,NaN,100,NaN,12,NaN,74,67
5278,,NaN,,,,,NaN,,NaN,,NaN,,
5279,96,NaN,67,39,128,17,NaN,100,NaN,12,NaN,75,66
5280,,NaN,,,,,NaN,,NaN,,NaN,,
5281,96,NaN,67,39,129,17,NaN,100,NaN,12,NaN,74,66
5282,,NaN,,,,,NaN,,NaN,,NaN,,
5283,97,NaN,67,39,130,17,NaN,100,NaN,11,NaN,75,66
5284,,NaN,,,,,NaN,,NaN,,NaN,,
5285,96,NaN,67,39,128,17,NaN,100,NaN,11,NaN,75,67
5286,,NaN,,,,,NaN,,NaN,,NaN,,
5287,97,NaN,67,39,130,17,NaN,100,NaN,11,NaN,74,67
5288,,NaN,,,,,NaN,,NaN,,NaN,,
5289,96,NaN,67,39,127,17,NaN,100,NaN,11,NaN,74,66
5290,,NaN,,,,,NaN,,NaN,,NaN,,
5291,96,NaN,67,39,129,17,NaN,100,NaN,11,NaN,74,66
5292,,NaN,,,,,NaN,,NaN,,NaN,,
5293,96,NaN,66,39,128,17,NaN,100,NaN,11,NaN,75,66
5294,,NaN,,,,,NaN,,NaN,,NaN,,
5295,96,NaN,67,39,127,17,NaN,100,NaN,11,NaN,74,66
5296,,NaN,,,,,NaN,,NaN,,NaN,,
5297,96,NaN,66,39,128,17,NaN,100,NaN,12,NaN,74,66
5298,,NaN,,,,,NaN,,NaN,,NaN,,
5299,95,NaN,67,39,127,17,NaN,100,NaN,12,NaN,73,66
5300,,NaN,,,,,NaN,,NaN,,NaN,,
5301,96,NaN,66,39,128,17,NaN,100,NaN,12,NaN,75,66
5302,,NaN,,,,,NaN,,NaN,,NaN,,
5303,96,NaN,67,39,126,17,NaN,100,NaN,12,NaN,75,66
5304,,NaN,,,,,NaN,,NaN,,NaN,,
