time,SNUADC/ECG_V5,Solar8000/ART_DBP,SNUADC/CVP,Solar8000/ART_SBP,Solar8000/HR,SNUADC/ART,Solar8000/PLETH_HR,Solar8000/RR_CO2,Solar8000/ETCO2,Solar8000/CVP,Solar8000/PLETH_SPO2,Solar8000/ART_MBP,SNUADC/ECG_II
7959,NaN,,NaN,,,NaN,,,,,,,NaN
7960,NaN,70,NaN,132,68,NaN,68,18,39,6,100,92,NaN
7961,NaN,,NaN,,,NaN,,,,,,,NaN
7962,NaN,70,NaN,132,68,NaN,68,18,39,6,100,92,NaN
7963,NaN,,NaN,,,NaN,,,,,,,NaN
7964,NaN,69,NaN,133,68,NaN,68,18,39,6,99,93,NaN
7965,NaN,,NaN,,,NaN,,,,,,,NaN
7966,NaN,68,NaN,132,68,NaN,68,18,39,6,99,93,NaN
7967,NaN,,NaN,,,NaN,,,,,,,NaN
7968,NaN,68,NaN,132,67,NaN,67,18,39,6,100,92,NaN
7969,NaN,,NaN,,,NaN,,,,,,,NaN
7970,NaN,69,NaN,131,67,NaN,66,18,39,6,100,92,NaN
7971,NaN,,NaN,,,NaN,,,,,,,NaN
7972,NaN,70,NaN,132,67,NaN,66,18,39,6,100,93,NaN
7973,NaN,,NaN,,,NaN,,,,,,,NaN
7974,NaN,71,NaN,134,67,NaN,67,18,39,6,100,95,NaN
7975,NaN,,NaN,,,NaN,,,,,,,NaN
7976,NaN,71,NaN,135,68,NaN,69,18,39,6,99,95,NaN
7977,NaN,,NaN,,,NaN,,,,,,,NaN
7978,NaN,71,NaN,135,68,NaN,69,18,39,6,99,95,NaN
7979,NaN,,NaN,,,NaN,,,,,,,NaN
7980,NaN,71,NaN,134,70,NaN,70,18,39,6,99,95,NaN
7981,NaN,,NaN,,,NaN,,,,,,,NaN
7982,NaN,71,NaN,134,88,NaN,71,18,40,6,99,95,NaN
7983,NaN,,NaN,,,NaN,,,,,,,NaN
7984,NaN,71,NaN,134,113,NaN,71,18,40,6,99,95,NaN
7985,NaN,,NaN,,,NaN,,,,,,,NaN
7986,NaN,69,NaN,134,113,NaN,70,18,40,6,99,94,NaN
7987,NaN,,NaN,,,NaN,,,,,,,NaN
7988,NaN,68,NaN,132,83,NaN,69,18,40,6,99,93,NaN
7989,NaN,,NaN,,,NaN,,,,,,,NaN
7990,NaN,68,NaN,131,67,NaN,68,18,40,6,100,92,NaN
7991,NaN,,NaN,,,NaN,,,,,,,NaN
7992,NaN,68,NaN,131,67,NaN,68,18,40,6,100,92,NaN
7993,NaN,,NaN,,,NaN,,,,,,,NaN
7994,NaN,69,NaN,133,66,NaN,67,18,39,6,100,93,NaN
7995,NaN,,NaN,,,NaN,,,,,,,NaN
7996,NaN,70,NaN,133,68,NaN,68,18,39,6,100,94,NaN
7997,NaN,,NaN,,,NaN,,,,,,,NaN
7998,NaN,70,NaN,134,69,NaN,69,18,39,6,100,94,NaN
7999,NaN,,NaN,,,NaN,,,,,,,NaN
8000,NaN,70,NaN,134,70,NaN,70,18,38,6,100,94,NaN
8001,NaN,,NaN,,,NaN,,,,,,,NaN
8002,NaN,68,NaN,133,69,NaN,70,18,38,6,100,94,NaN
8003,NaN,,NaN,,,NaN,,,,,,,NaN
8004,NaN,68,NaN,132,69,NaN,69,18,38,6,100,93,NaN
8005,NaN,,NaN,,,NaN,,,,,,,NaN
8006,NaN,68,NaN,132,69,NaN,69,18,38,6,100,93,NaN
8007,NaN,,NaN,,,NaN,,,,,,,NaN
8008,NaN,68,NaN,131,67,NaN,68,18,39,6,100,93,NaN
8009,NaN,,NaN,,,NaN,,,,,,,NaN
8010,NaN,69,NaN,131,66,NaN,67,18,39,6,100,93,NaN
8011,NaN,,NaN,,,NaN,,,,,,,NaN
8012,NaN,69,NaN,132,67,NaN,68,18,39,6,100,93,NaN
8013,NaN,,NaN,,,NaN,,,,,,,NaN
8014,NaN,70,NaN,132,68,NaN,68,18,39,6,100,94,NaN
8015,NaN,,NaN,,,NaN,,,,,,,NaN
8016,NaN,69,NaN,132,68,NaN,69,18,39,6,100,94,NaN
8017,NaN,,NaN,,,NaN,,,,,,,NaN
8018,NaN,70,NaN,133,69,NaN,69,18,39,6,100,94,NaN
8019,NaN,,NaN,,,NaN,,,,,,,NaN
8020,NaN,70,NaN,133,69,NaN,69,18,39,6,100,94,NaN
8021,NaN,,NaN,,,NaN,,,,,,,NaN
8022,NaN,69,NaN,133,69,NaN,70,18,39,6,100,94,NaN
8023,NaN,,NaN,,,NaN,,,,,,,NaN
8024,NaN,69,NaN,132,69,NaN,70,18,39,6,100,94,NaN
8025,NaN,,NaN,,,NaN,,,,,,,NaN
8026,NaN,69,NaN,132,69,NaN,70,18,40,6,100,94,NaN
8027,NaN,,NaN,,,NaN,,,,,,,NaN
8028,NaN,69,NaN,132,69,NaN,70,18,40,6,100,93,NaN
8029,NaN,,NaN,,,NaN,,,,,,,NaN
8030,NaN,69,NaN,131,69,NaN,70,18,40,6,100,93,NaN
8031,NaN,,NaN,,,NaN,,,,,,,NaN
8032,NaN,69,NaN,132,69,NaN,70,18,40,6,100,93,NaN
8033,NaN,,NaN,,,NaN,,,,,,,NaN
8034,NaN,69,NaN,132,69,NaN,70,18,40,6,100,93,NaN
8035,NaN,,NaN,,,NaN,,,,,,,NaN
8036,NaN,67,NaN,130,70,NaN,70,18,40,6,100,92,NaN
8037,NaN,,NaN,,,NaN,,,,,,,NaN
8038,NaN,67,NaN,130,69,NaN,69,18,40,6,100,92,NaN
8039,NaN,,NaN,,,NaN,,,,,,,NaN
8040,NaN,67,NaN,129,68,NaN,69,18,40,6,100,91,NaN
8041,NaN,,NaN,,,NaN,,,,,,,NaN
8042,NaN,67,NaN,129,67,NaN,68,18,40,6,100,90,NaN
8043,NaN,,NaN,,,NaN,,,,,,,NaN
8044,NaN,67,NaN,129,67,NaN,68,18,39,6,100,90,NaN
8045,NaN,,NaN,,,NaN,,,,,,,NaN
8046,NaN,67,NaN,129,67,NaN,68,18,39,6,100,90,NaN
8047,NaN,,NaN,,,NaN,,,,,,,NaN
8048,NaN,71,NaN,129,68,NaN,68,18,39,6,100,92,NaN
8049,NaN,,NaN,,,NaN,,,,,,,NaN
8050,NaN,66,NaN,131,71,NaN,68,18,40,6,100,89,NaN
8051,NaN,,NaN,,,NaN,,,,,,,NaN
8052,NaN,66,NaN,128,68,NaN,66,18,40,6,100,89,NaN
8053,NaN,,NaN,,,NaN,,,,,,,NaN
8054,NaN,67,NaN,128,67,NaN,66,18,40,6,100,89,NaN
8055,NaN,,NaN,,,NaN,,,,,,,NaN
8056,NaN,67,NaN,129,67,NaN,66,18,39,6,100,90,NaN
8057,NaN,,NaN,,,NaN,,,,,,,NaN
8058,NaN,67,NaN,130,65,NaN,67,18,39,6,100,90,NaN
8059,NaN,,NaN,,,NaN,,,,,,,NaN
8060,NaN,67,NaN,129,68,NaN,69,18,39,6,100,90,NaN
8061,NaN,,NaN,,,NaN,,,,,,,NaN
8062,NaN,67,NaN,129,68,NaN,69,18,39,6,100,90,NaN
8063,NaN,,NaN,,,NaN,,,,,,,NaN
8064,NaN,68,NaN,129,69,NaN,69,18,39,6,100,91,NaN
8065,NaN,,NaN,,,NaN,,,,,,,NaN
8066,NaN,67,NaN,129,69,NaN,69,18,39,6,100,90,NaN
8067,NaN,,NaN,,,NaN,,,,,,,NaN
8068,NaN,67,NaN,129,69,NaN,69,18,39,6,100,90,NaN
8069,NaN,,NaN,,,NaN,,,,,,,NaN
8070,NaN,68,NaN,128,69,NaN,69,18,39,6,100,90,NaN
8071,NaN,,NaN,,,NaN,,,,,,,NaN
8072,NaN,67,NaN,129,69,NaN,69,18,39,6,100,90,NaN
8073,NaN,,NaN,,,NaN,,,,,,,NaN
8074,NaN,68,NaN,128,69,NaN,69,18,39,5,100,90,NaN
8075,NaN,,NaN,,,NaN,,,,,,,NaN
8076,NaN,68,NaN,128,69,NaN,69,18,39,5,100,90,NaN
8077,NaN,,NaN,,,NaN,,,,,,,NaN
8078,NaN,68,NaN,129,70,NaN,70,18,39,6,100,90,NaN
8079,NaN,,NaN,,,NaN,,,,,,,NaN
8080,NaN,67,NaN,128,70,NaN,70,18,39,6,100,90,NaN
8081,NaN,,NaN,,,NaN,,,,,,,NaN
8082,NaN,67,NaN,128,69,NaN,70,18,39,6,100,90,NaN
8083,NaN,,NaN,,,NaN,,,,,,,NaN
8084,NaN,67,NaN,128,69,NaN,69,18,39,6,100,90,NaN
8085,NaN,,NaN,,,NaN,,,,,,,NaN
8086,NaN,68,NaN,128,68,NaN,69,18,39,6,100,90,NaN
8087,NaN,,NaN,,,NaN,,,,,,,NaN
8088,NaN,68,NaN,129,69,NaN,70,18,39,6,100,91,NaN
8089,NaN,,NaN,,,NaN,,,,,,,NaN
8090,NaN,68,NaN,128,69,NaN,70,18,39,6,100,90,NaN
8091,NaN,,NaN,,,NaN,,,,,,,NaN
8092,NaN,68,NaN,129,70,NaN,71,18,39,6,100,91,NaN
8093,NaN,,NaN,,,NaN,,,,,,,NaN
8094,NaN,69,NaN,129,71,NaN,72,18,39,6,100,91,NaN
8095,NaN,,NaN,,,NaN,,,,,,,NaN
8096,NaN,69,NaN,129,72,NaN,72,18,39,6,100,91,NaN
8097,NaN,,NaN,,,NaN,,,,,,,NaN
8098,NaN,69,NaN,130,73,NaN,73,18,39,6,100,92,NaN
8099,NaN,,NaN,,,NaN,,,,,,,NaN
8100,NaN,69,NaN,130,73,NaN,74,18,39,6,100,91,NaN
8101,NaN,,NaN,,,NaN,,,,,,,NaN
8102,NaN,68,NaN,130,73,NaN,74,18,39,6,100,91,NaN
8103,NaN,,NaN,,,NaN,,,,,,,NaN
8104,NaN,68,NaN,130,73,NaN,74,18,39,6,100,91,NaN
8105,NaN,,NaN,,,NaN,,,,,,,NaN
8106,NaN,68,NaN,129,73,NaN,73,18,39,6,100,91,NaN
8107,NaN,,NaN,,,NaN,,,,,,,NaN
8108,NaN,68,NaN,129,72,NaN,73,18,39,6,100,91,NaN
8109,NaN,,NaN,,,NaN,,,,,,,NaN
8110,NaN,68,NaN,128,72,NaN,72,18,39,6,100,90,NaN
8111,NaN,,NaN,,,NaN,,,,,,,NaN
8112,NaN,67,NaN,128,72,NaN,72,18,39,6,100,90,NaN
8113,NaN,,NaN,,,NaN,,,,,,,NaN
8114,NaN,68,NaN,128,71,NaN,72,18,39,6,100,90,NaN
8115,NaN,,NaN,,,NaN,,,,,,,NaN
8116,NaN,68,NaN,128,71,NaN,71,18,39,6,100,90,NaN
8117,NaN,,NaN,,,NaN,,,,,,,NaN
8118,NaN,68,NaN,128,71,NaN,71,18,39,6,100,90,NaN
8119,NaN,,NaN,,,NaN,,,,,,,NaN
8120,NaN,67,NaN,129,71,NaN,72,18,39,6,100,90,NaN
8121,NaN,,NaN,,,NaN,,,,,,,NaN
8122,NaN,67,NaN,128,71,NaN,71,18,39,6,100,90,NaN
8123,NaN,,NaN,,,NaN,,,,,,,NaN
8124,NaN,67,NaN,128,71,NaN,71,18,40,6,100,90,NaN
8125,NaN,,NaN,,,NaN,,,,,,,NaN
8126,NaN,66,NaN,128,71,NaN,71,18,40,6,100,89,NaN
8127,NaN,,NaN,,,NaN,,,,,,,NaN
8128,NaN,66,NaN,128,69,NaN,70,18,40,6,100,89,NaN
8129,NaN,,NaN,,,NaN,,,,,,,NaN
8130,NaN,67,NaN,127,69,NaN,70,18,39,6,100,89,NaN
8131,NaN,,NaN,,,NaN,,,,,,,NaN
8132,NaN,67,NaN,127,69,NaN,70,18,39,6,100,89,NaN
8133,NaN,,NaN,,,NaN,,,,,,,NaN
8134,NaN,69,NaN,130,70,NaN,71,18,39,6,100,91,NaN
8135,NaN,,NaN,,,NaN,,,,,,,NaN
8136,NaN,69,NaN,130,71,NaN,73,18,39,6,100,92,NaN
8137,NaN,,NaN,,,NaN,,,,,,,NaN
8138,NaN,69,NaN,131,73,NaN,74,18,39,6,100,92,NaN
8139,NaN,,NaN,,,NaN,,,,,,,NaN
8140,NaN,69,NaN,129,74,NaN,74,18,39,6,100,91,NaN
8141,NaN,,NaN,,,NaN,,,,,,,NaN
8142,NaN,68,NaN,129,74,NaN,74,18,39,6,100,91,NaN
8143,NaN,,NaN,,,NaN,,,,,,,NaN
8144,NaN,68,NaN,128,73,NaN,74,18,39,6,100,91,NaN
8145,NaN,,NaN,,,NaN,,,,,,,NaN
8146,NaN,68,NaN,128,73,NaN,74,18,39,6,100,91,NaN
8147,NaN,,NaN,,,NaN,,,,,,,NaN
8148,NaN,66,NaN,128,72,NaN,72,18,39,5,100,89,NaN
8149,NaN,,NaN,,,NaN,,,,,,,NaN
8150,NaN,66,NaN,126,71,NaN,71,18,39,6,100,88,NaN
8151,NaN,,NaN,,,NaN,,,,,,,NaN
8152,NaN,67,NaN,127,70,NaN,70,18,39,6,100,89,NaN
8153,NaN,,NaN,,,NaN,,,,,,,NaN
8154,NaN,67,NaN,127,69,NaN,70,18,39,6,100,89,NaN
8155,NaN,,NaN,,,NaN,,,,,,,NaN
8156,NaN,67,NaN,127,69,NaN,70,18,39,6,100,89,NaN
8157,NaN,,NaN,,,NaN,,,,,,,NaN
8158,NaN,67,NaN,128,70,NaN,71,18,39,6,100,89,NaN
8159,NaN,,NaN,,,NaN,,,,,,,NaN
8160,NaN,67,NaN,128,70,NaN,71,18,39,6,100,89,NaN
8161,NaN,,NaN,,,NaN,,,,,,,NaN
8162,NaN,68,NaN,127,73,NaN,73,18,39,5,100,89,NaN
8163,NaN,,NaN,,,NaN,,,,,,,NaN
8164,NaN,68,NaN,128,73,NaN,74,18,39,5,100,90,NaN
8165,NaN,,NaN,,,NaN,,,,,,,NaN
8166,NaN,68,NaN,128,74,NaN,75,18,39,6,100,90,NaN
8167,NaN,,NaN,,,NaN,,,,,,,NaN
8168,NaN,68,NaN,128,75,NaN,75,18,39,6,100,90,NaN
8169,NaN,,NaN,,,NaN,,,,,,,NaN
8170,NaN,67,NaN,128,75,NaN,75,18,39,6,100,90,NaN
8171,NaN,,NaN,,,NaN,,,,,,,NaN
8172,NaN,67,NaN,128,75,NaN,74,18,40,6,100,90,NaN
8173,NaN,,NaN,,,NaN,,,,,,,NaN
8174,NaN,67,NaN,127,74,NaN,73,18,40,6,100,89,NaN
8175,NaN,,NaN,,,NaN,,,,,,,NaN
8176,NaN,67,NaN,127,73,NaN,73,18,40,6,100,89,NaN
8177,NaN,,NaN,,,NaN,,,,,,,NaN
8178,NaN,67,NaN,128,73,NaN,72,18,39,6,100,90,NaN
8179,NaN,,NaN,,,NaN,,,,,,,NaN
8180,NaN,68,NaN,127,72,NaN,73,18,39,6,100,90,NaN
8181,NaN,,NaN,,,NaN,,,,,,,NaN
8182,NaN,68,NaN,129,73,NaN,74,18,39,6,100,90,NaN
8183,NaN,,NaN,,,NaN,,,,,,,NaN
8184,NaN,68,NaN,129,73,NaN,74,18,40,5,100,90,NaN
8185,NaN,,NaN,,,NaN,,,,,,,NaN
8186,NaN,68,NaN,128,74,NaN,74,18,40,5,100,90,NaN
8187,NaN,,NaN,,,NaN,,,,,,,NaN
8188,NaN,68,NaN,128,74,NaN,74,18,40,5,100,90,NaN
8189,NaN,,NaN,,,NaN,,,,,,,NaN
8190,NaN,68,NaN,127,74,NaN,74,18,40,5,100,90,NaN
8191,NaN,,NaN,,,NaN,,,,,,,NaN
8192,NaN,67,NaN,128,74,NaN,74,18,39,5,100,90,NaN
8193,NaN,,NaN,,,NaN,,,,,,,NaN
8194,NaN,68,NaN,127,74,NaN,74,18,39,5,100,90,NaN
8195,NaN,,NaN,,,NaN,,,,,,,NaN
8196,NaN,68,NaN,128,74,NaN,74,18,39,5,100,90,NaN
8197,NaN,,NaN,,,NaN,,,,,,,NaN
8198,NaN,67,NaN,129,74,NaN,74,18,39,5,100,90,NaN
8199,NaN,,NaN,,,NaN,,,,,,,NaN
8200,NaN,67,NaN,127,73,NaN,73,18,39,5,100,89,NaN
8201,NaN,,NaN,,,NaN,,,,,,,NaN
8202,NaN,66,NaN,127,72,NaN,72,18,39,6,100,89,NaN
8203,NaN,,NaN,,,NaN,,,,,,,NaN
8204,NaN,66,NaN,127,72,NaN,72,18,39,6,100,89,NaN
8205,NaN,,NaN,,,NaN,,,,,,,NaN
8206,NaN,67,NaN,127,71,NaN,71,18,39,6,100,89,NaN
8207,NaN,,NaN,,,NaN,,,,,,,NaN
8208,NaN,67,NaN,128,71,NaN,72,18,39,6,100,89,NaN
8209,NaN,,NaN,,,NaN,,,,,,,NaN
8210,NaN,67,NaN,127,71,NaN,72,18,39,5,100,89,NaN
8211,NaN,,NaN,,,NaN,,,,,,,NaN
8212,NaN,68,NaN,128,71,NaN,72,18,39,5,100,90,NaN
8213,NaN,,NaN,,,NaN,,,,,,,NaN
8214,NaN,68,NaN,128,72,NaN,72,18,39,6,100,90,NaN
8215,NaN,,NaN,,,NaN,,,,,,,NaN
8216,NaN,67,NaN,129,72,NaN,72,18,39,6,100,90,NaN
8217,NaN,,NaN,,,NaN,,,,,,,NaN
8218,NaN,67,NaN,129,72,NaN,72,18,39,6,100,90,NaN
8219,NaN,,NaN,,,NaN,,,,,,,NaN
8220,NaN,67,NaN,127,70,NaN,70,18,39,7,100,89,NaN
8221,NaN,,NaN,,,NaN,,,,,,,NaN
8222,NaN,67,NaN,128,70,NaN,70,18,39,7,100,90,NaN
8223,NaN,,NaN,,,NaN,,,,,,,NaN
8224,NaN,67,NaN,128,69,NaN,70,18,39,7,100,90,NaN
8225,NaN,,NaN,,,NaN,,,,,,,NaN
8226,NaN,67,NaN,128,70,NaN,70,18,39,7,100,90,NaN
8227,NaN,,NaN,,,NaN,,,,,,,NaN
8228,NaN,67,NaN,128,70,NaN,71,18,39,7,100,90,NaN
8229,NaN,,NaN,,,NaN,,,,,,,NaN
8230,NaN,67,NaN,127,70,NaN,70,18,39,7,100,89,NaN
8231,NaN,,NaN,,,NaN,,,,,,,NaN
8232,NaN,67,NaN,128,70,NaN,70,18,39,7,100,89,NaN
8233,NaN,,NaN,,,NaN,,,,,,,NaN
8234,NaN,66,NaN,127,70,NaN,70,18,39,7,100,89,NaN
8235,NaN,,NaN,,,NaN,,,,,,,NaN
8236,NaN,65,NaN,126,69,NaN,69,18,39,7,100,88,NaN
8237,NaN,,NaN,,,NaN,,,,,,,NaN
8238,NaN,64,NaN,126,68,NaN,69,18,39,7,100,88,NaN
8239,NaN,,NaN,,,NaN,,,,,,,NaN
8240,NaN,65,NaN,125,67,NaN,67,18,39,7,100,87,NaN
8241,NaN,,NaN,,,NaN,,,,,,,NaN
8242,NaN,65,NaN,126,66,NaN,67,18,39,7,100,88,NaN
8243,NaN,,NaN,,,NaN,,,,,,,NaN
8244,NaN,66,NaN,127,66,NaN,67,18,39,7,100,88,NaN
8245,NaN,,NaN,,,NaN,,,,,,,NaN
8246,NaN,66,NaN,127,66,NaN,67,18,39,7,100,88,NaN
8247,NaN,,NaN,,,NaN,,,,,,,NaN
8248,NaN,67,NaN,128,68,NaN,68,18,39,7,100,89,NaN
8249,NaN,,NaN,,,NaN,,,,,,,NaN
8250,NaN,67,NaN,127,69,NaN,69,18,39,7,100,89,NaN
8251,NaN,,NaN,,,NaN,,,,,,,NaN
8252,NaN,66,NaN,128,69,NaN,69,18,39,7,100,89,NaN
8253,NaN,,NaN,,,NaN,,,,,,,NaN
8254,NaN,66,NaN,128,69,NaN,69,18,39,7,100,89,NaN
8255,NaN,,NaN,,,NaN,,,,,,,NaN
8256,NaN,66,NaN,128,68,NaN,69,18,39,7,100,89,NaN
8257,NaN,,NaN,,,NaN,,,,,,,NaN
8258,NaN,67,NaN,128,68,NaN,69,18,39,7,100,90,NaN
8259,NaN,,NaN,,,NaN,,,,,,,NaN
8260,NaN,67,NaN,128,68,NaN,69,18,39,7,100,90,NaN
8261,NaN,,NaN,,,NaN,,,,,,,NaN
8262,NaN,67,NaN,128,68,NaN,68,18,39,7,100,89,NaN
8263,NaN,,NaN,,,NaN,,,,,,,NaN
8264,NaN,67,NaN,127,68,NaN,68,18,39,7,100,89,NaN
8265,NaN,,NaN,,,NaN,,,,,,,NaN
8266,NaN,67,NaN,128,68,NaN,69,18,39,7,100,90,NaN
8267,NaN,,NaN,,,NaN,,,,,,,NaN
8268,NaN,67,NaN,128,68,NaN,69,18,39,7,100,90,NaN
8269,NaN,,NaN,,,NaN,,,,,,,NaN
8270,NaN,67,NaN,128,69,NaN,69,18,39,7,100,90,NaN
8271,NaN,,NaN,,,NaN,,,,,,,NaN
8272,NaN,67,NaN,129,69,NaN,70,18,39,7,100,90,NaN
8273,NaN,,NaN,,,NaN,,,,,,,NaN
8274,NaN,67,NaN,128,69,NaN,70,18,39,7,100,90,NaN
8275,NaN,,NaN,,,NaN,,,,,,,NaN
8276,NaN,68,NaN,129,69,NaN,70,18,39,7,100,91,NaN
8277,NaN,,NaN,,,NaN,,,,,,,NaN
8278,NaN,68,NaN,129,69,NaN,70,18,39,7,100,91,NaN
8279,NaN,,NaN,,,NaN,,,,,,,NaN
8280,NaN,68,NaN,128,69,NaN,70,18,39,7,100,90,NaN
8281,NaN,,NaN,,,NaN,,,,,,,NaN
8282,NaN,67,NaN,129,69,NaN,70,18,39,7,100,91,NaN
8283,NaN,,NaN,,,NaN,,,,,,,NaN
8284,NaN,67,NaN,128,69,NaN,70,18,39,7,100,90,NaN
8285,NaN,,NaN,,,NaN,,,,,,,NaN
8286,NaN,66,NaN,127,69,NaN,70,18,39,7,100,90,NaN
8287,NaN,,NaN,,,NaN,,,,,,,NaN
8288,NaN,67,NaN,128,69,NaN,70,18,39,7,100,90,NaN
8289,NaN,,NaN,,,NaN,,,,,,,NaN
8290,NaN,68,NaN,127,70,NaN,70,18,39,7,100,90,NaN
8291,NaN,,NaN,,,NaN,,,,,,,NaN
8292,NaN,67,NaN,128,70,NaN,71,18,39,7,100,90,NaN
8293,NaN,,NaN,,,NaN,,,,,,,NaN
8294,NaN,68,NaN,128,71,NaN,71,18,39,7,100,90,NaN
8295,NaN,,NaN,,,NaN,,,,,,,NaN
8296,NaN,67,NaN,128,71,NaN,71,18,39,7,100,90,NaN
8297,NaN,,NaN,,,NaN,,,,,,,NaN
8298,NaN,66,NaN,127,70,NaN,70,18,39,7,100,89,NaN
8299,NaN,,NaN,,,NaN,,,,,,,NaN
8300,NaN,66,NaN,125,69,NaN,69,18,39,6,100,88,NaN
8301,NaN,,NaN,,,NaN,,,,,,,NaN
8302,NaN,65,NaN,123,68,NaN,68,18,39,6,100,87,NaN
8303,NaN,,NaN,,,NaN,,,,,,,NaN
8304,NaN,65,NaN,122,67,NaN,68,18,39,6,100,86,NaN
8305,NaN,,NaN,,,NaN,,,,,,,NaN
8306,NaN,65,NaN,121,67,NaN,68,18,39,6,100,85,NaN
8307,NaN,,NaN,,,NaN,,,,,,,NaN
8308,NaN,65,NaN,121,67,NaN,69,18,39,6,100,85,NaN
8309,NaN,,NaN,,,NaN,,,,,,,NaN
8310,NaN,66,NaN,120,68,NaN,70,18,39,6,100,84,NaN
8311,NaN,,NaN,,,NaN,,,,,,,NaN
8312,NaN,66,NaN,123,70,NaN,71,18,39,6,100,85,NaN
8313,NaN,,NaN,,,NaN,,,,,,,NaN
8314,NaN,66,NaN,123,71,NaN,72,18,39,6,100,86,NaN
8315,NaN,,NaN,,,NaN,,,,,,,NaN
8316,NaN,65,NaN,123,72,NaN,72,18,39,6,100,85,NaN
8317,NaN,,NaN,,,NaN,,,,,,,NaN
8318,NaN,65,NaN,124,72,NaN,73,18,39,6,100,86,NaN
8319,NaN,,NaN,,,NaN,,,,,,,NaN
8320,NaN,66,NaN,123,71,NaN,72,18,39,7,100,86,NaN
8321,NaN,,NaN,,,NaN,,,,,,,NaN
8322,NaN,66,NaN,125,71,NaN,71,18,39,7,100,86,NaN
8323,NaN,,NaN,,,NaN,,,,,,,NaN
8324,NaN,66,NaN,123,70,NaN,71,18,38,6,100,86,NaN
8325,NaN,,NaN,,,NaN,,,,,,,NaN
8326,NaN,65,NaN,121,71,NaN,71,18,38,6,100,85,NaN
8327,NaN,,NaN,,,NaN,,,,,,,NaN
8328,NaN,65,NaN,122,71,NaN,72,18,38,6,100,85,NaN
8329,NaN,,NaN,,,NaN,,,,,,,NaN
8330,NaN,65,NaN,122,71,NaN,72,18,39,6,100,85,NaN
8331,NaN,,NaN,,,NaN,,,,,,,NaN
8332,NaN,64,NaN,122,72,NaN,72,18,39,6,100,84,NaN
8333,NaN,,NaN,,,NaN,,,,,,,NaN
8334,NaN,65,NaN,121,72,NaN,72,18,39,6,100,84,NaN
8335,NaN,,NaN,,,NaN,,,,,,,NaN
8336,NaN,65,NaN,122,71,NaN,71,18,39,6,100,84,NaN
8337,NaN,,NaN,,,NaN,,,,,,,NaN
8338,NaN,65,NaN,123,71,NaN,71,18,39,7,100,85,NaN
8339,NaN,,NaN,,,NaN,,,,,,,NaN
8340,NaN,66,NaN,124,71,NaN,71,18,39,7,100,86,NaN
8341,NaN,,NaN,,,NaN,,,,,,,NaN
8342,NaN,66,NaN,125,71,NaN,72,18,38,7,100,87,NaN
8343,NaN,,NaN,,,NaN,,,,,,,NaN
8344,NaN,66,NaN,125,71,NaN,72,18,38,7,100,87,NaN
8345,NaN,,NaN,,,NaN,,,,,,,NaN
8346,NaN,66,NaN,126,71,NaN,72,18,38,7,100,88,NaN
8347,NaN,,NaN,,,NaN,,,,,,,NaN
8348,NaN,66,NaN,126,70,NaN,71,18,38,7,100,88,NaN
8349,NaN,,NaN,,,NaN,,,,,,,NaN
8350,NaN,66,NaN,125,69,NaN,70,18,39,7,100,88,NaN
8351,NaN,,NaN,,,NaN,,,,,,,NaN
8352,NaN,66,NaN,125,69,NaN,69,18,39,7,100,88,NaN
8353,NaN,,NaN,,,NaN,,,,,,,NaN
8354,NaN,67,NaN,124,68,NaN,69,18,39,7,100,88,NaN
8355,NaN,,NaN,,,NaN,,,,,,,NaN
8356,NaN,66,NaN,124,68,NaN,69,18,39,7,100,87,NaN
8357,NaN,,NaN,,,NaN,,,,,,,NaN
8358,NaN,66,NaN,124,68,NaN,69,18,39,7,100,87,NaN
8359,NaN,,NaN,,,NaN,,,,,,,NaN
8360,NaN,66,NaN,122,68,NaN,69,18,39,6,100,86,NaN
8361,NaN,,NaN,,,NaN,,,,,,,NaN
8362,NaN,66,NaN,123,68,NaN,69,18,39,6,100,86,NaN
8363,NaN,,NaN,,,NaN,,,,,,,NaN
8364,NaN,67,NaN,123,68,NaN,69,18,39,6,100,87,NaN
8365,NaN,,NaN,,,NaN,,,,,,,NaN
8366,NaN,66,NaN,123,69,NaN,70,18,39,6,100,87,NaN
8367,NaN,,NaN,,,NaN,,,,,,,NaN
8368,NaN,66,NaN,124,69,NaN,70,18,39,6,100,87,NaN
8369,NaN,,NaN,,,NaN,,,,,,,NaN
8370,NaN,65,NaN,121,68,NaN,70,18,39,6,100,85,NaN
8371,NaN,,NaN,,,NaN,,,,,,,NaN
8372,NaN,64,NaN,120,69,NaN,70,18,39,6,100,84,NaN
8373,NaN,,NaN,,,NaN,,,,,,,NaN
8374,NaN,64,NaN,118,68,NaN,69,18,39,6,100,83,NaN
