time,Solar8000/PLETH_SPO2,SNUADC/ECG_V5,SNUADC/ART,SNUADC/CVP,Solar8000/ART_SBP,Solar8000/RR_CO2,SNUADC/ECG_II,Solar8000/HR,Solar8000/ART_MBP,Solar8000/PLETH_HR,Solar8000/ETCO2,Solar8000/CVP,Solar8000/ART_DBP
4069,100,NaN,NaN,NaN,130,12,NaN,73,82,73,34,10,55
4070,,NaN,NaN,NaN,,,NaN,,,,,,
4071,100,NaN,NaN,NaN,128,12,NaN,73,82,73,34,10,54
4072,,NaN,NaN,NaN,,,NaN,,,,,,
4073,100,NaN,NaN,NaN,128,12,NaN,73,82,73,34,10,54
4074,,NaN,NaN,NaN,,,NaN,,,,,,
4075,100,NaN,NaN,NaN,128,12,NaN,72,82,73,34,10,54
4076,,NaN,NaN,NaN,,,NaN,,,,,,
4077,100,NaN,NaN,NaN,122,12,NaN,72,78,73,33,10,52
4078,,NaN,NaN,NaN,,,NaN,,,,,,
4079,100,NaN,NaN,NaN,125,12,NaN,72,79,74,33,10,53
4080,,NaN,NaN,NaN,,,NaN,,,,,,
4081,100,NaN,NaN,NaN,126,12,NaN,72,79,73,33,10,53
4082,,NaN,NaN,NaN,,,NaN,,,,,,
4083,100,NaN,NaN,NaN,127,12,NaN,72,80,73,34,10,54
4084,,NaN,NaN,NaN,,,NaN,,,,,,
4085,100,NaN,NaN,NaN,128,12,NaN,72,81,73,34,10,54
4086,,NaN,NaN,NaN,,,NaN,,,,,,
4087,100,NaN,NaN,NaN,127,12,NaN,73,81,73,34,10,54
4088,,NaN,NaN,NaN,,,NaN,,,,,,
4089,100,NaN,NaN,NaN,128,12,NaN,73,81,73,34,10,54
4090,,NaN,NaN,NaN,,,NaN,,,,,,
4091,100,NaN,NaN,NaN,127,12,NaN,73,81,73,34,10,54
4092,,NaN,NaN,NaN,,,NaN,,,,,,
4093,100,NaN,NaN,NaN,127,12,NaN,73,81,73,34,10,54
4094,,NaN,NaN,NaN,,,NaN,,,,,,
4095,100,NaN,NaN,NaN,127,12,NaN,72,81,73,34,10,54
4096,,NaN,NaN,NaN,,,NaN,,,,,,
4097,100,NaN,NaN,NaN,126,12,NaN,72,80,73,34,10,54
4098,,NaN,NaN,NaN,,,NaN,,,,,,
4099,100,NaN,NaN,NaN,128,12,NaN,73,81,73,34,10,54
4100,,NaN,NaN,NaN,,,NaN,,,,,,
4101,100,NaN,NaN,NaN,127,12,NaN,73,80,73,34,10,53
4102,,NaN,NaN,NaN,,,NaN,,,,,,
4103,100,NaN,NaN,NaN,126,12,NaN,73,81,73,34,10,54
4104,,NaN,NaN,NaN,,,NaN,,,,,,
4105,100,NaN,NaN,NaN,126,12,NaN,72,80,73,34,10,53
4106,,NaN,NaN,NaN,,,NaN,,,,,,
4107,100,NaN,NaN,NaN,126,12,NaN,72,80,73,34,10,54
4108,,NaN,NaN,NaN,,,NaN,,,,,,
4109,100,NaN,NaN,NaN,128,12,NaN,72,81,73,34,10,54
4110,,NaN,NaN,NaN,,,NaN,,,,,,
4111,100,NaN,NaN,NaN,126,12,NaN,72,80,73,34,10,53
4112,,NaN,NaN,NaN,,,NaN,,,,,,
4113,100,NaN,NaN,NaN,126,12,NaN,72,80,73,34,10,54
4114,,NaN,NaN,NaN,,,NaN,,,,,,
4115,100,NaN,NaN,NaN,126,12,NaN,72,80,73,34,10,53
4116,,NaN,NaN,NaN,,,NaN,,,,,,
4117,100,NaN,NaN,NaN,125,12,NaN,72,79,73,34,10,53
4118,,NaN,NaN,NaN,,,NaN,,,,,,
4119,100,NaN,NaN,NaN,126,12,NaN,72,80,73,34,10,53
4120,,NaN,NaN,NaN,,,NaN,,,,,,
4121,100,NaN,NaN,NaN,125,12,NaN,72,79,73,34,10,53
4122,,NaN,NaN,NaN,,,NaN,,,,,,
4123,100,NaN,NaN,NaN,125,12,NaN,72,79,73,34,10,53
4124,,NaN,NaN,NaN,,,NaN,,,,,,
4125,100,NaN,NaN,NaN,125,12,NaN,72,79,73,34,10,53
4126,,NaN,NaN,NaN,,,NaN,,,,,,
4127,100,NaN,NaN,NaN,125,12,NaN,72,79,73,34,10,53
4128,,NaN,NaN,NaN,,,NaN,,,,,,
4129,100,NaN,NaN,NaN,126,12,NaN,72,79,73,34,10,53
4130,,NaN,NaN,NaN,,,NaN,,,,,,
4131,100,NaN,NaN,NaN,125,12,NaN,72,79,73,34,10,52
4132,,NaN,NaN,NaN,,,NaN,,,,,,
4133,100,NaN,NaN,NaN,124,12,NaN,72,79,73,34,10,53
4134,,NaN,NaN,NaN,,,NaN,,,,,,
4135,100,NaN,NaN,NaN,125,12,NaN,72,79,73,34,10,53
4136,,NaN,NaN,NaN,,,NaN,,,,,,
4137,100,NaN,NaN,NaN,124,12,NaN,72,79,73,33,10,52
4138,,NaN,NaN,NaN,,,NaN,,,,,,
4139,100,NaN,NaN,NaN,125,12,NaN,72,79,73,33,10,53
4140,,NaN,NaN,NaN,,,NaN,,,,,,
4141,100,NaN,NaN,NaN,124,12,NaN,72,79,73,33,10,52
4142,,NaN,NaN,NaN,,,NaN,,,,,,
4143,100,NaN,NaN,NaN,125,12,NaN,72,79,73,33,10,53
4144,,NaN,NaN,NaN,,,NaN,,,,,,
4145,100,NaN,NaN,NaN,125,12,NaN,72,79,73,34,10,52
4146,,NaN,NaN,NaN,,,NaN,,,,,,
4147,100,NaN,NaN,NaN,124,12,NaN,72,79,73,34,10,52
4148,,NaN,NaN,NaN,,,NaN,,,,,,
4149,100,NaN,NaN,NaN,125,12,NaN,72,79,73,34,10,53
4150,,NaN,NaN,NaN,,,NaN,,,,,,
4151,100,NaN,NaN,NaN,124,12,NaN,73,79,73,34,10,52
4152,,NaN,NaN,NaN,,,NaN,,,,,,
4153,100,NaN,NaN,NaN,125,12,NaN,73,79,73,34,10,53
4154,,NaN,NaN,NaN,,,NaN,,,,,,
4155,100,NaN,NaN,NaN,125,12,NaN,72,79,73,34,10,52
4156,,NaN,NaN,NaN,,,NaN,,,,,,
4157,100,NaN,NaN,NaN,124,12,NaN,72,78,73,34,10,52
4158,,NaN,NaN,NaN,,,NaN,,,,,,
4159,100,NaN,NaN,NaN,125,12,NaN,73,79,73,34,10,52
4160,,NaN,NaN,NaN,,,NaN,,,,,,
4161,100,NaN,NaN,NaN,124,12,NaN,73,78,73,34,10,51
4162,,NaN,NaN,NaN,,,NaN,,,,,,
4163,100,NaN,NaN,NaN,125,12,NaN,73,79,73,34,10,52
4164,,NaN,NaN,NaN,,,NaN,,,,,,
4165,100,NaN,NaN,NaN,125,12,NaN,73,79,73,34,10,52
4166,,NaN,NaN,NaN,,,NaN,,,,,,
4167,100,NaN,NaN,NaN,124,12,NaN,73,78,73,34,10,52
4168,,NaN,NaN,NaN,,,NaN,,,,,,
4169,100,NaN,NaN,NaN,125,12,NaN,73,79,73,34,10,52
4170,,NaN,NaN,NaN,,,NaN,,,,,,
4171,100,NaN,NaN,NaN,123,12,NaN,73,78,73,34,10,52
4172,,NaN,NaN,NaN,,,NaN,,,,,,
4173,100,NaN,NaN,NaN,123,12,NaN,72,78,73,34,10,52
4174,,NaN,NaN,NaN,,,NaN,,,,,,
4175,100,NaN,NaN,NaN,124,12,NaN,72,78,73,34,10,52
4176,,NaN,NaN,NaN,,,NaN,,,,,,
4177,100,NaN,NaN,NaN,123,12,NaN,72,78,73,34,10,52
4178,,NaN,NaN,NaN,,,NaN,,,,,,
4179,100,NaN,NaN,NaN,124,12,NaN,72,78,73,34,10,52
4180,,NaN,NaN,NaN,,,NaN,,,,,,
4181,100,NaN,NaN,NaN,123,12,NaN,72,77,73,34,10,52
4182,,NaN,NaN,NaN,,,NaN,,,,,,
4183,100,NaN,NaN,NaN,123,12,NaN,72,77,73,34,10,52
4184,,NaN,NaN,NaN,,,NaN,,,,,,
4185,100,NaN,NaN,NaN,123,12,NaN,72,77,73,34,10,52
4186,,NaN,NaN,NaN,,,NaN,,,,,,
4187,100,NaN,NaN,NaN,123,12,NaN,72,77,73,34,10,51
4188,,NaN,NaN,NaN,,,NaN,,,,,,
4189,100,NaN,NaN,NaN,124,12,NaN,72,78,73,34,10,52
4190,,NaN,NaN,NaN,,,NaN,,,,,,
4191,100,NaN,NaN,NaN,123,12,NaN,72,77,73,34,10,51
4192,,NaN,NaN,NaN,,,NaN,,,,,,
4193,100,NaN,NaN,NaN,122,12,NaN,72,77,73,34,10,52
4194,,NaN,NaN,NaN,,,NaN,,,,,,
4195,100,NaN,NaN,NaN,123,12,NaN,72,77,73,34,10,51
4196,,NaN,NaN,NaN,,,NaN,,,,,,
4197,100,NaN,NaN,NaN,122,12,NaN,72,77,73,34,10,51
4198,,NaN,NaN,NaN,,,NaN,,,,,,
4199,100,NaN,NaN,NaN,123,12,NaN,72,77,73,34,9,52
4200,,NaN,NaN,NaN,,,NaN,,,,,,
4201,100,NaN,NaN,NaN,122,12,NaN,72,77,73,34,9,51
4202,,NaN,NaN,NaN,,,NaN,,,,,,
4203,100,NaN,NaN,NaN,122,12,NaN,73,77,73,34,9,52
4204,,NaN,NaN,NaN,,,NaN,,,,,,
4205,100,NaN,NaN,NaN,123,12,NaN,73,77,73,34,9,51
4206,,NaN,NaN,NaN,,,NaN,,,,,,
4207,100,NaN,NaN,NaN,122,12,NaN,73,77,73,34,10,51
4208,,NaN,NaN,NaN,,,NaN,,,,,,
4209,100,NaN,NaN,NaN,123,12,NaN,73,77,73,34,10,52
4210,,NaN,NaN,NaN,,,NaN,,,,,,
4211,100,NaN,NaN,NaN,122,12,NaN,73,77,73,34,10,51
4212,,NaN,NaN,NaN,,,NaN,,,,,,
4213,100,NaN,NaN,NaN,122,12,NaN,73,77,73,34,10,52
4214,,NaN,NaN,NaN,,,NaN,,,,,,
4215,100,NaN,NaN,NaN,122,12,NaN,72,77,73,34,10,51
4216,,NaN,NaN,NaN,,,NaN,,,,,,
4217,100,NaN,NaN,NaN,121,12,NaN,72,76,73,34,10,51
4218,,NaN,NaN,NaN,,,NaN,,,,,,
4219,100,NaN,NaN,NaN,122,12,NaN,72,77,73,34,10,51
4220,,NaN,NaN,NaN,,,NaN,,,,,,
4221,100,NaN,NaN,NaN,121,12,NaN,72,76,73,34,10,51
4222,,NaN,NaN,NaN,,,NaN,,,,,,
4223,100,NaN,NaN,NaN,121,12,NaN,72,76,73,34,10,51
4224,,NaN,NaN,NaN,,,NaN,,,,,,
4225,100,NaN,NaN,NaN,122,12,NaN,72,76,72,34,10,51
4226,,NaN,NaN,NaN,,,NaN,,,,,,
4227,100,NaN,NaN,NaN,121,12,NaN,72,76,72,34,10,51
4228,,NaN,NaN,NaN,,,NaN,,,,,,
4229,100,NaN,NaN,NaN,122,12,NaN,72,76,72,34,9,51
4230,,NaN,NaN,NaN,,,NaN,,,,,,
4231,100,NaN,NaN,NaN,121,12,NaN,72,76,72,34,9,51
4232,,NaN,NaN,NaN,,,NaN,,,,,,
4233,100,NaN,NaN,NaN,121,12,NaN,72,76,72,34,9,51
4234,,NaN,NaN,NaN,,,NaN,,,,,,
4235,100,NaN,NaN,NaN,121,12,NaN,72,76,72,34,9,51
4236,,NaN,NaN,NaN,,,NaN,,,,,,
4237,100,NaN,NaN,NaN,121,12,NaN,72,76,72,34,9,51
4238,,NaN,NaN,NaN,,,NaN,,,,,,
4239,100,NaN,NaN,NaN,122,12,NaN,72,77,72,34,9,52
4240,,NaN,NaN,NaN,,,NaN,,,,,,
4241,100,NaN,NaN,NaN,121,12,NaN,72,76,73,34,10,51
4242,,NaN,NaN,NaN,,,NaN,,,,,,
4243,100,NaN,NaN,NaN,121,12,NaN,73,76,73,34,10,51
4244,,NaN,NaN,NaN,,,NaN,,,,,,
4245,100,NaN,NaN,NaN,122,12,NaN,73,76,73,34,10,51
4246,,NaN,NaN,NaN,,,NaN,,,,,,
4247,100,NaN,NaN,NaN,121,12,NaN,73,76,73,34,10,51
4248,,NaN,NaN,NaN,,,NaN,,,,,,
4249,100,NaN,NaN,NaN,122,12,NaN,73,77,73,34,10,52
4250,,NaN,NaN,NaN,,,NaN,,,,,,
4251,100,NaN,NaN,NaN,121,12,NaN,73,76,73,34,10,51
4252,,NaN,NaN,NaN,,,NaN,,,,,,
4253,100,NaN,NaN,NaN,121,12,NaN,73,76,73,34,10,52
4254,,NaN,NaN,NaN,,,NaN,,,,,,
4255,100,NaN,NaN,NaN,122,12,NaN,73,76,73,34,10,51
4256,,NaN,NaN,NaN,,,NaN,,,,,,
4257,100,NaN,NaN,NaN,121,12,NaN,73,76,73,34,10,51
4258,,NaN,NaN,NaN,,,NaN,,,,,,
4259,100,NaN,NaN,NaN,122,12,NaN,72,76,73,34,9,51
4260,,NaN,NaN,NaN,,,NaN,,,,,,
4261,100,NaN,NaN,NaN,121,12,NaN,72,76,73,34,9,51
4262,,NaN,NaN,NaN,,,NaN,,,,,,
4263,100,NaN,NaN,NaN,120,12,NaN,72,76,73,34,9,51
4264,,NaN,NaN,NaN,,,NaN,,,,,,
4265,100,NaN,NaN,NaN,120,12,NaN,72,76,73,34,9,51
4266,,NaN,NaN,NaN,,,NaN,,,,,,
4267,100,NaN,NaN,NaN,120,12,NaN,72,75,73,34,10,50
4268,,NaN,NaN,NaN,,,NaN,,,,,,
4269,100,NaN,NaN,NaN,121,12,NaN,72,76,73,34,10,51
4270,,NaN,NaN,NaN,,,NaN,,,,,,
4271,100,NaN,NaN,NaN,120,12,NaN,72,75,73,34,10,50
4272,,NaN,NaN,NaN,,,NaN,,,,,,
4273,100,NaN,NaN,NaN,120,12,NaN,72,75,73,34,10,51
4274,,NaN,NaN,NaN,,,NaN,,,,,,
4275,100,NaN,NaN,NaN,120,12,NaN,72,75,72,34,10,50
4276,,NaN,NaN,NaN,,,NaN,,,,,,
4277,100,NaN,NaN,NaN,120,12,NaN,72,75,72,34,10,50
4278,,NaN,NaN,NaN,,,NaN,,,,,,
4279,100,NaN,NaN,NaN,121,12,NaN,72,76,72,34,10,51
4280,,NaN,NaN,NaN,,,NaN,,,,,,
4281,100,NaN,NaN,NaN,120,12,NaN,72,75,72,34,10,50
4282,,NaN,NaN,NaN,,,NaN,,,,,,
4283,100,NaN,NaN,NaN,120,12,NaN,72,75,72,34,9,51
4284,,NaN,NaN,NaN,,,NaN,,,,,,
4285,100,NaN,NaN,NaN,120,12,NaN,72,75,72,34,9,50
4286,,NaN,NaN,NaN,,,NaN,,,,,,
4287,100,NaN,NaN,NaN,120,12,NaN,72,75,72,34,9,50
4288,,NaN,NaN,NaN,,,NaN,,,,,,
4289,100,NaN,NaN,NaN,121,12,NaN,72,76,73,34,9,51
4290,,NaN,NaN,NaN,,,NaN,,,,,,
4291,100,NaN,NaN,NaN,120,12,NaN,72,75,73,34,9,51
4292,,NaN,NaN,NaN,,,NaN,,,,,,
4293,100,NaN,NaN,NaN,119,12,NaN,72,75,73,34,9,51
4294,,NaN,NaN,NaN,,,NaN,,,,,,
4295,100,NaN,NaN,NaN,120,12,NaN,72,75,73,34,9,50
4296,,NaN,NaN,NaN,,,NaN,,,,,,
4297,100,NaN,NaN,NaN,119,12,NaN,72,75,73,34,9,50
4298,,NaN,NaN,NaN,,,NaN,,,,,,
4299,100,NaN,NaN,NaN,120,12,NaN,72,75,72,34,9,51
4300,,NaN,NaN,NaN,,,NaN,,,,,,
4301,100,NaN,NaN,NaN,119,12,NaN,72,75,72,34,9,50
4302,,NaN,NaN,NaN,,,NaN,,,,,,
4303,100,NaN,NaN,NaN,119,12,NaN,72,75,72,34,9,51
4304,,NaN,NaN,NaN,,,NaN,,,,,,
4305,100,NaN,NaN,NaN,120,12,NaN,72,75,72,34,9,50
4306,,NaN,NaN,NaN,,,NaN,,,,,,
4307,100,NaN,NaN,NaN,119,12,NaN,72,75,72,34,9,50
4308,,NaN,NaN,NaN,,,NaN,,,,,,
4309,100,NaN,NaN,NaN,121,12,NaN,72,75,72,34,10,51
4310,,NaN,NaN,NaN,,,NaN,,,,,,
4311,100,NaN,NaN,NaN,122,12,NaN,72,75,72,34,10,51
4312,,NaN,NaN,NaN,,,NaN,,,,,,
4313,100,NaN,NaN,NaN,134,12,NaN,72,77,72,34,10,62
4314,,NaN,NaN,NaN,,,NaN,,,,,,
4315,100,NaN,NaN,NaN,135,12,NaN,72,81,72,34,10,72
4316,,NaN,NaN,NaN,,,NaN,,,,,,
4317,100,NaN,NaN,NaN,135,12,NaN,72,81,72,34,9,72
4318,,NaN,NaN,NaN,,,NaN,,,,,,
4319,100,NaN,NaN,NaN,62,12,NaN,72,62,72,34,9,62
4320,,NaN,NaN,NaN,,,NaN,,,,,,
4321,100,NaN,NaN,NaN,62,12,NaN,72,62,72,34,10,62
4322,,NaN,NaN,NaN,,,NaN,,,,,,
4323,100,NaN,NaN,NaN,52,12,NaN,72,52,73,34,10,52
4324,,NaN,NaN,NaN,,,NaN,,,,,,
4325,100,NaN,NaN,NaN,94,12,NaN,72,63,73,34,10,82
4326,,NaN,NaN,NaN,,,NaN,,,,,,
4327,100,NaN,NaN,NaN,106,12,NaN,72,74,73,34,10,84
4328,,NaN,NaN,NaN,,,NaN,,,,,,
4329,100,NaN,NaN,NaN,125,12,NaN,72,81,73,34,10,77
4330,,NaN,NaN,NaN,,,NaN,,,,,,
4331,100,NaN,NaN,NaN,131,12,NaN,72,79,72,34,10,67
4332,,NaN,NaN,NaN,,,NaN,,,,,,
4333,100,NaN,NaN,NaN,140,12,NaN,72,77,73,34,10,55
4334,,NaN,NaN,NaN,,,NaN,,,,,,
4335,100,NaN,NaN,NaN,132,12,NaN,72,76,73,34,10,52
4336,,NaN,NaN,NaN,,,NaN,,,,,,
4337,100,NaN,NaN,NaN,122,12,NaN,72,75,73,34,10,51
4338,,NaN,NaN,NaN,,,NaN,,,,,,
4339,100,NaN,NaN,NaN,117,12,NaN,72,75,73,34,10,50
4340,,NaN,NaN,NaN,,,NaN,,,,,,
4341,100,NaN,NaN,NaN,114,12,NaN,72,73,73,34,10,49
4342,,NaN,NaN,NaN,,,NaN,,,,,,
4343,100,NaN,NaN,NaN,112,12,NaN,72,73,73,34,9,50
4344,,NaN,NaN,NaN,,,NaN,,,,,,
4345,100,NaN,NaN,NaN,113,12,NaN,72,73,73,34,9,49
4346,,NaN,NaN,NaN,,,NaN,,,,,,
4347,100,NaN,NaN,NaN,112,12,NaN,72,73,73,34,9,49
4348,,NaN,NaN,NaN,,,NaN,,,,,,
4349,100,NaN,NaN,NaN,115,12,NaN,72,73,73,34,9,50
4350,,NaN,NaN,NaN,,,NaN,,,,,,
4351,100,NaN,NaN,NaN,114,12,NaN,72,73,72,34,9,49
4352,,NaN,NaN,NaN,,,NaN,,,,,,
4353,100,NaN,NaN,NaN,115,12,NaN,72,73,72,34,9,50
4354,,NaN,NaN,NaN,,,NaN,,,,,,
4355,100,NaN,NaN,NaN,116,12,NaN,72,73,72,34,9,50
4356,,NaN,NaN,NaN,,,NaN,,,,,,
4357,100,NaN,NaN,NaN,115,12,NaN,72,73,72,34,9,50
4358,,NaN,NaN,NaN,,,NaN,,,,,,
4359,100,NaN,NaN,NaN,117,12,NaN,71,74,72,34,9,50
4360,,NaN,NaN,NaN,,,NaN,,,,,,
4361,100,NaN,NaN,NaN,116,12,NaN,71,73,72,34,9,50
4362,,NaN,NaN,NaN,,,NaN,,,,,,
4363,100,NaN,NaN,NaN,117,12,NaN,71,74,72,34,9,50
4364,,NaN,NaN,NaN,,,NaN,,,,,,
4365,100,NaN,NaN,NaN,117,12,NaN,71,74,72,34,9,50
4366,,NaN,NaN,NaN,,,NaN,,,,,,
4367,100,NaN,NaN,NaN,117,12,NaN,71,73,72,34,9,50
4368,,NaN,NaN,NaN,,,NaN,,,,,,
4369,100,NaN,NaN,NaN,118,12,NaN,71,74,72,34,9,50
4370,,NaN,NaN,NaN,,,NaN,,,,,,
4371,100,NaN,NaN,NaN,117,12,NaN,71,73,72,34,9,49
4372,,NaN,NaN,NaN,,,NaN,,,,,,
4373,100,NaN,NaN,NaN,117,12,NaN,71,73,72,34,9,50
4374,,NaN,NaN,NaN,,,NaN,,,,,,
4375,100,NaN,NaN,NaN,118,12,NaN,71,73,72,34,9,50
4376,,NaN,NaN,NaN,,,NaN,,,,,,
4377,100,NaN,NaN,NaN,117,12,NaN,71,73,72,34,9,50
4378,,NaN,NaN,NaN,,,NaN,,,,,,
4379,100,NaN,NaN,NaN,118,12,NaN,71,74,72,34,9,50
4380,,NaN,NaN,NaN,,,NaN,,,,,,
4381,100,NaN,NaN,NaN,117,12,NaN,71,73,72,34,9,49
4382,,NaN,NaN,NaN,,,NaN,,,,,,
4383,100,NaN,NaN,NaN,117,12,NaN,71,73,72,34,9,50
4384,,NaN,NaN,NaN,,,NaN,,,,,,
4385,100,NaN,NaN,NaN,118,12,NaN,71,73,72,34,9,49
4386,,NaN,NaN,NaN,,,NaN,,,,,,
4387,100,NaN,NaN,NaN,117,12,NaN,71,73,72,34,9,49
4388,,NaN,NaN,NaN,,,NaN,,,,,,
4389,100,NaN,NaN,NaN,119,12,NaN,71,74,72,34,9,50
4390,,NaN,NaN,NaN,,,NaN,,,,,,
4391,100,NaN,NaN,NaN,117,12,NaN,72,73,72,34,9,50
4392,,NaN,NaN,NaN,,,NaN,,,,,,
4393,100,NaN,NaN,NaN,118,12,NaN,72,74,72,34,9,50
4394,,NaN,NaN,NaN,,,NaN,,,,,,
4395,100,NaN,NaN,NaN,118,12,NaN,72,73,72,34,9,49
4396,,NaN,NaN,NaN,,,NaN,,,,,,
4397,100,NaN,NaN,NaN,117,12,NaN,72,73,72,34,9,49
4398,,NaN,NaN,NaN,,,NaN,,,,,,
4399,100,NaN,NaN,NaN,119,12,NaN,71,74,72,34,9,50
4400,,NaN,NaN,NaN,,,NaN,,,,,,
4401,100,NaN,NaN,NaN,117,12,NaN,72,73,72,34,9,49
4402,,NaN,NaN,NaN,,,NaN,,,,,,
4403,100,NaN,NaN,NaN,118,12,NaN,71,73,72,34,9,50
4404,,NaN,NaN,NaN,,,NaN,,,,,,
4405,100,NaN,NaN,NaN,118,12,NaN,71,73,72,34,9,50
4406,,NaN,NaN,NaN,,,NaN,,,,,,
4407,100,NaN,NaN,NaN,116,12,NaN,71,73,72,34,9,49
4408,,NaN,NaN,NaN,,,NaN,,,,,,
4409,100,NaN,NaN,NaN,118,12,NaN,71,74,72,34,9,50
4410,,NaN,NaN,NaN,,,NaN,,,,,,
4411,100,NaN,NaN,NaN,117,12,NaN,71,73,72,34,9,49
4412,,NaN,NaN,NaN,,,NaN,,,,,,
4413,100,NaN,NaN,NaN,117,12,NaN,71,73,72,34,9,50
4414,,NaN,NaN,NaN,,,NaN,,,,,,
4415,100,NaN,NaN,NaN,117,12,NaN,71,73,72,34,9,49
4416,,NaN,NaN,NaN,,,NaN,,,,,,
4417,100,NaN,NaN,NaN,117,12,NaN,71,73,72,34,9,49
4418,,NaN,NaN,NaN,,,NaN,,,,,,
4419,100,NaN,NaN,NaN,118,12,NaN,71,74,72,34,9,50
4420,,NaN,NaN,NaN,,,NaN,,,,,,
4421,100,NaN,NaN,NaN,117,12,NaN,72,73,72,34,9,49
4422,,NaN,NaN,NaN,,,NaN,,,,,,
4423,100,NaN,NaN,NaN,118,12,NaN,72,74,72,34,9,50
4424,,NaN,NaN,NaN,,,NaN,,,,,,
4425,100,NaN,NaN,NaN,119,12,NaN,72,74,72,34,9,50
4426,,NaN,NaN,NaN,,,NaN,,,,,,
4427,100,NaN,NaN,NaN,118,12,NaN,72,73,73,34,9,50
4428,,NaN,NaN,NaN,,,NaN,,,,,,
4429,100,NaN,NaN,NaN,119,12,NaN,72,74,73,34,9,50
4430,,NaN,NaN,NaN,,,NaN,,,,,,
4431,100,NaN,NaN,NaN,118,12,NaN,72,74,73,34,9,50
4432,,NaN,NaN,NaN,,,NaN,,,,,,
4433,100,NaN,NaN,NaN,118,12,NaN,72,74,73,34,9,50
4434,,NaN,NaN,NaN,,,NaN,,,,,,
4435,100,NaN,NaN,NaN,118,12,NaN,72,74,73,34,9,50
4436,,NaN,NaN,NaN,,,NaN,,,,,,
4437,100,NaN,NaN,NaN,118,12,NaN,72,74,73,34,9,50
4438,,NaN,NaN,NaN,,,NaN,,,,,,
4439,100,NaN,NaN,NaN,119,12,NaN,72,74,73,34,9,50
4440,,NaN,NaN,NaN,,,NaN,,,,,,
4441,100,NaN,NaN,NaN,118,12,NaN,72,74,73,34,9,50
4442,,NaN,NaN,NaN,,,NaN,,,,,,
4443,100,NaN,NaN,NaN,118,12,NaN,72,74,73,34,9,50
4444,,NaN,NaN,NaN,,,NaN,,,,,,
4445,100,NaN,NaN,NaN,118,12,NaN,72,74,73,34,9,50
4446,,NaN,NaN,NaN,,,NaN,,,,,,
4447,100,NaN,NaN,NaN,117,12,NaN,72,73,72,34,9,50
4448,,NaN,NaN,NaN,,,NaN,,,,,,
4449,100,NaN,NaN,NaN,119,12,NaN,72,74,72,34,9,50
4450,,NaN,NaN,NaN,,,NaN,,,,,,
4451,100,NaN,NaN,NaN,117,12,NaN,72,73,72,34,9,50
4452,,NaN,NaN,NaN,,,NaN,,,,,,
4453,100,NaN,NaN,NaN,118,12,NaN,72,74,72,34,9,50
4454,,NaN,NaN,NaN,,,NaN,,,,,,
4455,100,NaN,NaN,NaN,118,12,NaN,72,74,72,34,9,49
4456,,NaN,NaN,NaN,,,NaN,,,,,,
4457,100,NaN,NaN,NaN,117,12,NaN,72,73,72,34,9,50
4458,,NaN,NaN,NaN,,,NaN,,,,,,
4459,100,NaN,NaN,NaN,118,12,NaN,71,74,72,34,9,50
4460,,NaN,NaN,NaN,,,NaN,,,,,,
4461,100,NaN,NaN,NaN,117,12,NaN,71,73,72,34,9,49
4462,,NaN,NaN,NaN,,,NaN,,,,,,
4463,100,NaN,NaN,NaN,118,12,NaN,72,74,72,34,9,50
4464,,NaN,NaN,NaN,,,NaN,,,,,,
4465,100,NaN,NaN,NaN,118,12,NaN,73,74,72,34,9,50
4466,,NaN,NaN,NaN,,,NaN,,,,,,
4467,100,NaN,NaN,NaN,118,12,NaN,73,74,73,34,9,50
4468,,NaN,NaN,NaN,,,NaN,,,,,,
4469,100,NaN,NaN,NaN,119,12,NaN,73,74,73,34,9,51
4470,,NaN,NaN,NaN,,,NaN,,,,,,
4471,100,NaN,NaN,NaN,118,12,NaN,73,74,73,34,9,50
4472,,NaN,NaN,NaN,,,NaN,,,,,,
4473,100,NaN,NaN,NaN,118,12,NaN,72,74,73,34,9,50
4474,,NaN,NaN,NaN,,,NaN,,,,,,
4475,100,NaN,NaN,NaN,118,12,NaN,72,74,73,34,9,50
4476,,NaN,NaN,NaN,,,NaN,,,,,,
4477,100,NaN,NaN,NaN,117,12,NaN,72,74,73,34,9,50
4478,,NaN,NaN,NaN,,,NaN,,,,,,
4479,100,NaN,NaN,NaN,119,12,NaN,72,74,73,34,9,50
4480,,NaN,NaN,NaN,,,NaN,,,,,,
4481,100,NaN,NaN,NaN,118,12,NaN,72,74,73,34,9,50
4482,,NaN,NaN,NaN,,,NaN,,,,,,
4483,100,NaN,NaN,NaN,118,12,NaN,72,74,73,34,9,50
4484,,NaN,NaN,NaN,,,NaN,,,,,,
4485,100,NaN,NaN,NaN,118,12,NaN,72,74,73,34,9,50
4486,,NaN,NaN,NaN,,,NaN,,,,,,
4487,100,NaN,NaN,NaN,118,12,NaN,72,74,73,34,9,50
4488,,NaN,NaN,NaN,,,NaN,,,,,,
4489,100,NaN,NaN,NaN,119,12,NaN,72,74,73,34,9,51
4490,,NaN,NaN,NaN,,,NaN,,,,,,
4491,100,NaN,NaN,NaN,118,12,NaN,72,74,73,34,9,50
4492,,NaN,NaN,NaN,,,NaN,,,,,,
4493,100,NaN,NaN,NaN,118,12,NaN,72,74,73,34,9,51
