time,Solar8000/PLETH_SPO2,Solar8000/ETCO2,SNUADC/ECG_V5,Solar8000/PLETH_HR,SNUADC/ART,Solar8000/ART_SBP,Solar8000/ART_DBP,SNUADC/ECG_II,Solar8000/RR_CO2,Solar8000/HR,Solar8000/ART_MBP,SNUADC/CVP,Solar8000/CVP
5059,100,34,NaN,62,NaN,152,74,NaN,18,62,104,NaN,14
5060,,,NaN,,NaN,,,NaN,,,,NaN,
5061,100,33,NaN,63,NaN,152,76,NaN,18,62,104,NaN,14
5062,,,NaN,,NaN,,,NaN,,,,NaN,
5063,100,33,NaN,63,NaN,151,75,NaN,18,62,104,NaN,14
5064,,,NaN,,NaN,,,NaN,,,,NaN,
5065,100,33,NaN,63,NaN,151,74,NaN,18,62,103,NaN,14
5066,,,NaN,,NaN,,,NaN,,,,NaN,
5067,100,33,NaN,63,NaN,151,74,NaN,18,62,103,NaN,14
5068,,,NaN,,NaN,,,NaN,,,,NaN,
5069,100,34,NaN,63,NaN,149,73,NaN,18,62,102,NaN,14
5070,,,NaN,,NaN,,,NaN,,,,NaN,
5071,100,34,NaN,63,NaN,150,73,NaN,18,62,102,NaN,13
5072,,,NaN,,NaN,,,NaN,,,,NaN,
5073,100,34,NaN,62,NaN,149,75,NaN,18,62,102,NaN,13
5074,,,NaN,,NaN,,,NaN,,,,NaN,
5075,100,34,NaN,62,NaN,150,73,NaN,18,62,102,NaN,13
5076,,,NaN,,NaN,,,NaN,,,,NaN,
5077,100,34,NaN,62,NaN,148,75,NaN,18,62,102,NaN,13
5078,,,NaN,,NaN,,,NaN,,,,NaN,
5079,100,34,NaN,62,NaN,149,73,NaN,18,62,102,NaN,13
5080,,,NaN,,NaN,,,NaN,,,,NaN,
5081,100,34,NaN,62,NaN,150,74,NaN,18,62,102,NaN,13
5082,,,NaN,,NaN,,,NaN,,,,NaN,
5083,100,34,NaN,63,NaN,148,74,NaN,18,62,102,NaN,15
5084,,,NaN,,NaN,,,NaN,,,,NaN,
5085,100,34,NaN,62,NaN,149,73,NaN,18,61,102,NaN,15
5086,,,NaN,,NaN,,,NaN,,,,NaN,
5087,100,34,NaN,62,NaN,147,74,NaN,18,62,101,NaN,15
5088,,,NaN,,NaN,,,NaN,,,,NaN,
5089,100,34,NaN,62,NaN,148,74,NaN,18,62,101,NaN,13
5090,,,NaN,,NaN,,,NaN,,,,NaN,
5091,100,34,NaN,62,NaN,149,73,NaN,18,62,101,NaN,13
5092,,,NaN,,NaN,,,NaN,,,,NaN,
5093,100,34,NaN,62,NaN,146,73,NaN,18,62,100,NaN,13
5094,,,NaN,,NaN,,,NaN,,,,NaN,
5095,100,34,NaN,62,NaN,147,72,NaN,18,62,100,NaN,13
5096,,,NaN,,NaN,,,NaN,,,,NaN,
5097,100,34,NaN,62,NaN,147,74,NaN,18,62,101,NaN,12
5098,,,NaN,,NaN,,,NaN,,,,NaN,
5099,100,34,NaN,62,NaN,147,73,NaN,18,62,100,NaN,12
5100,,,NaN,,NaN,,,NaN,,,,NaN,
5101,100,34,NaN,62,NaN,148,73,NaN,18,62,100,NaN,14
5102,,,NaN,,NaN,,,NaN,,,,NaN,
5103,100,34,NaN,62,NaN,145,72,NaN,18,62,99,NaN,14
5104,,,NaN,,NaN,,,NaN,,,,NaN,
5105,100,34,NaN,62,NaN,145,71,NaN,18,61,98,NaN,13
5106,,,NaN,,NaN,,,NaN,,,,NaN,
5107,100,34,NaN,62,NaN,143,73,NaN,18,61,98,NaN,13
5108,,,NaN,,NaN,,,NaN,,,,NaN,
5109,100,34,NaN,62,NaN,144,71,NaN,18,61,98,NaN,13
5110,,,NaN,,NaN,,,NaN,,,,NaN,
5111,100,33,NaN,62,NaN,146,73,NaN,18,61,99,NaN,13
5112,,,NaN,,NaN,,,NaN,,,,NaN,
5113,100,33,NaN,62,NaN,145,72,NaN,18,61,99,NaN,14
5114,,,NaN,,NaN,,,NaN,,,,NaN,
5115,100,33,NaN,62,NaN,147,72,NaN,18,61,100,NaN,14
5116,,,NaN,,NaN,,,NaN,,,,NaN,
5117,100,33,NaN,62,NaN,146,73,NaN,18,62,99,NaN,14
5118,,,NaN,,NaN,,,NaN,,,,NaN,
5119,100,33,NaN,62,NaN,145,72,NaN,18,62,99,NaN,14
5120,,,NaN,,NaN,,,NaN,,,,NaN,
5121,100,33,NaN,62,NaN,145,72,NaN,18,62,99,NaN,14
5122,,,NaN,,NaN,,,NaN,,,,NaN,
5123,100,33,NaN,62,NaN,143,73,NaN,18,62,99,NaN,13
5124,,,NaN,,NaN,,,NaN,,,,NaN,
5125,100,34,NaN,62,NaN,145,71,NaN,18,62,99,NaN,13
5126,,,NaN,,NaN,,,NaN,,,,NaN,
5127,100,34,NaN,62,NaN,143,72,NaN,18,62,98,NaN,14
5128,,,NaN,,NaN,,,NaN,,,,NaN,
5129,100,34,NaN,62,NaN,142,71,NaN,18,61,97,NaN,14
5130,,,NaN,,NaN,,,NaN,,,,NaN,
5131,100,34,NaN,63,NaN,143,72,NaN,18,62,97,NaN,14
5132,,,NaN,,NaN,,,NaN,,,,NaN,
5133,100,33,NaN,63,NaN,141,71,NaN,18,62,96,NaN,14
5134,,,NaN,,NaN,,,NaN,,,,NaN,
5135,100,33,NaN,63,NaN,143,71,NaN,18,62,97,NaN,13
5136,,,NaN,,NaN,,,NaN,,,,NaN,
5137,100,33,NaN,63,NaN,141,72,NaN,18,63,97,NaN,13
5138,,,NaN,,NaN,,,NaN,,,,NaN,
5139,100,33,NaN,63,NaN,142,71,NaN,18,63,97,NaN,13
5140,,,NaN,,NaN,,,NaN,,,,NaN,
5141,100,33,NaN,63,NaN,143,73,NaN,18,63,98,NaN,13
5142,,,NaN,,NaN,,,NaN,,,,NaN,
5143,100,33,NaN,63,NaN,141,68,NaN,18,63,94,NaN,14
5144,,,NaN,,NaN,,,NaN,,,,NaN,
5145,100,33,NaN,63,NaN,141,69,NaN,18,66,94,NaN,14
5146,,,NaN,,NaN,,,NaN,,,,NaN,
5147,100,34,NaN,63,NaN,140,70,NaN,18,62,95,NaN,14
5148,,,NaN,,NaN,,,NaN,,,,NaN,
5149,100,34,NaN,63,NaN,141,71,NaN,18,62,95,NaN,14
5150,,,NaN,,NaN,,,NaN,,,,NaN,
5151,100,34,NaN,63,NaN,143,73,NaN,18,63,97,NaN,14
5152,,,NaN,,NaN,,,NaN,,,,NaN,
5153,100,34,NaN,63,NaN,144,73,NaN,18,63,98,NaN,13
5154,,,NaN,,NaN,,,NaN,,,,NaN,
5155,100,33,NaN,64,NaN,146,65,NaN,18,63,94,NaN,13
5156,,,NaN,,NaN,,,NaN,,,,NaN,
5157,100,33,NaN,64,NaN,140,69,NaN,18,66,94,NaN,14
5158,,,NaN,,NaN,,,NaN,,,,NaN,
5159,100,33,NaN,63,NaN,139,70,NaN,18,63,94,NaN,14
5160,,,NaN,,NaN,,,NaN,,,,NaN,
5161,100,34,NaN,63,NaN,142,71,NaN,18,64,96,NaN,14
5162,,,NaN,,NaN,,,NaN,,,,NaN,
5163,100,34,NaN,63,NaN,142,73,NaN,18,64,97,NaN,14
5164,,,NaN,,NaN,,,NaN,,,,NaN,
5165,100,34,NaN,64,NaN,146,73,NaN,18,60,98,NaN,13
5166,,,NaN,,NaN,,,NaN,,,,NaN,
5167,100,34,NaN,64,NaN,145,75,NaN,18,64,99,NaN,13
5168,,,NaN,,NaN,,,NaN,,,,NaN,
5169,100,33,NaN,64,NaN,147,73,NaN,18,63,99,NaN,13
5170,,,NaN,,NaN,,,NaN,,,,NaN,
5171,100,33,NaN,64,NaN,146,73,NaN,18,63,100,NaN,13
5172,,,NaN,,NaN,,,NaN,,,,NaN,
5173,100,33,NaN,63,NaN,145,72,NaN,18,63,99,NaN,13
5174,,,NaN,,NaN,,,NaN,,,,NaN,
5175,100,34,NaN,63,NaN,146,73,NaN,18,62,99,NaN,13
5176,,,NaN,,NaN,,,NaN,,,,NaN,
5177,100,34,NaN,63,NaN,145,73,NaN,18,62,99,NaN,14
5178,,,NaN,,NaN,,,NaN,,,,NaN,
5179,100,34,NaN,62,NaN,144,72,NaN,18,62,98,NaN,14
5180,,,NaN,,NaN,,,NaN,,,,NaN,
5181,100,34,NaN,62,NaN,144,72,NaN,18,62,98,NaN,14
5182,,,NaN,,NaN,,,NaN,,,,NaN,
5183,100,34,NaN,63,NaN,142,72,NaN,18,62,97,NaN,13
5184,,,NaN,,NaN,,,NaN,,,,NaN,
5185,100,34,NaN,63,NaN,144,72,NaN,18,62,98,NaN,13
5186,,,NaN,,NaN,,,NaN,,,,NaN,
5187,100,34,NaN,63,NaN,143,74,NaN,18,63,98,NaN,13
5188,,,NaN,,NaN,,,NaN,,,,NaN,
5189,100,33,NaN,63,NaN,143,72,NaN,18,63,98,NaN,13
5190,,,NaN,,NaN,,,NaN,,,,NaN,
5191,100,33,NaN,63,NaN,144,74,NaN,18,63,99,NaN,13
5192,,,NaN,,NaN,,,NaN,,,,NaN,
5193,100,33,NaN,64,NaN,144,74,NaN,18,63,99,NaN,13
5194,,,NaN,,NaN,,,NaN,,,,NaN,
5195,100,33,NaN,64,NaN,144,72,NaN,18,63,98,NaN,13
5196,,,NaN,,NaN,,,NaN,,,,NaN,
5197,100,33,NaN,64,NaN,144,73,NaN,18,63,99,NaN,13
5198,,,NaN,,NaN,,,NaN,,,,NaN,
5199,100,33,NaN,64,NaN,142,71,NaN,18,63,97,NaN,-51
5200,,,NaN,,NaN,,,NaN,,,,NaN,
5201,100,33,NaN,63,NaN,143,72,NaN,18,63,98,NaN,-51
5202,,,NaN,,NaN,,,NaN,,,,NaN,
5203,100,33,NaN,63,NaN,142,71,NaN,18,63,97,NaN,
5204,,,NaN,,NaN,,,NaN,,,,NaN,
5205,100,33,NaN,63,NaN,143,71,NaN,18,63,97,NaN,
5206,,,NaN,,NaN,,,NaN,,,,NaN,
5207,100,33,NaN,63,NaN,141,71,NaN,18,63,96,NaN,
5208,,,NaN,,NaN,,,NaN,,,,NaN,
5209,100,33,NaN,63,NaN,142,70,NaN,18,63,96,NaN,
5210,,,NaN,,NaN,,,NaN,,,,NaN,
5211,100,34,NaN,64,NaN,142,71,NaN,18,63,97,NaN,
5212,,,NaN,,NaN,,,NaN,,,,NaN,
5213,100,34,NaN,63,NaN,141,72,NaN,18,63,96,NaN,
5214,,,NaN,,NaN,,,NaN,,,,NaN,
5215,100,34,NaN,63,NaN,143,71,NaN,18,62,97,NaN,
5216,,,NaN,,NaN,,,NaN,,,,NaN,
5217,100,34,NaN,63,NaN,143,72,NaN,18,63,98,NaN,
5218,,,NaN,,NaN,,,NaN,,,,NaN,
5219,100,34,NaN,64,NaN,142,71,NaN,18,63,97,NaN,
5220,,,NaN,,NaN,,,NaN,,,,NaN,
5221,100,34,NaN,64,NaN,143,72,NaN,18,63,98,NaN,
5222,,,NaN,,NaN,,,NaN,,,,NaN,
5223,100,34,NaN,64,NaN,141,70,NaN,18,64,96,NaN,
5224,,,NaN,,NaN,,,NaN,,,,NaN,
5225,100,34,NaN,63,NaN,141,69,NaN,18,62,96,NaN,
5226,,,NaN,,NaN,,,NaN,,,,NaN,
5227,100,34,NaN,63,NaN,140,71,NaN,18,62,96,NaN,
5228,,,NaN,,NaN,,,NaN,,,,NaN,
5229,100,34,NaN,62,NaN,142,70,NaN,18,62,96,NaN,
5230,,,NaN,,NaN,,,NaN,,,,NaN,
5231,100,34,NaN,63,NaN,142,71,NaN,18,62,97,NaN,
5232,,,NaN,,NaN,,,NaN,,,,NaN,
5233,100,34,NaN,62,NaN,142,72,NaN,18,62,97,NaN,
5234,,,NaN,,NaN,,,NaN,,,,NaN,
5235,100,34,NaN,63,NaN,144,71,NaN,18,62,97,NaN,
5236,,,NaN,,NaN,,,NaN,,,,NaN,
5237,100,34,NaN,63,NaN,144,72,NaN,18,62,98,NaN,
5238,,,NaN,,NaN,,,NaN,,,,NaN,
5239,100,33,NaN,63,NaN,144,71,NaN,18,62,98,NaN,
5240,,,NaN,,NaN,,,NaN,,,,NaN,
5241,100,33,NaN,63,NaN,144,71,NaN,18,63,98,NaN,
5242,,,NaN,,NaN,,,NaN,,,,NaN,
5243,100,33,NaN,64,NaN,143,70,NaN,18,63,97,NaN,
5244,,,NaN,,NaN,,,NaN,,,,NaN,
5245,100,33,NaN,64,NaN,144,71,NaN,18,63,98,NaN,
5246,,,NaN,,NaN,,,NaN,,,,NaN,
5247,100,33,NaN,64,NaN,144,72,NaN,18,63,98,NaN,
5248,,,NaN,,NaN,,,NaN,,,,NaN,
5249,100,33,NaN,63,NaN,144,70,NaN,18,63,97,NaN,
5250,,,NaN,,NaN,,,NaN,,,,NaN,
5251,100,33,NaN,63,NaN,144,71,NaN,18,64,97,NaN,
5252,,,NaN,,NaN,,,NaN,,,,NaN,
5253,100,33,NaN,63,NaN,142,72,NaN,18,63,97,NaN,
5254,,,NaN,,NaN,,,NaN,,,,NaN,
5255,100,33,NaN,63,NaN,144,70,NaN,18,63,97,NaN,
5256,,,NaN,,NaN,,,NaN,,,,NaN,
5257,100,33,NaN,63,NaN,143,72,NaN,18,63,98,NaN,
5258,,,NaN,,NaN,,,NaN,,,,NaN,
5259,100,33,NaN,63,NaN,143,71,NaN,18,63,97,NaN,
5260,,,NaN,,NaN,,,NaN,,,,NaN,
5261,100,33,NaN,63,NaN,142,71,NaN,18,63,96,NaN,
5262,,,NaN,,NaN,,,NaN,,,,NaN,
5263,100,33,NaN,64,NaN,141,70,NaN,18,63,95,NaN,
5264,,,NaN,,NaN,,,NaN,,,,NaN,
5265,100,33,NaN,63,NaN,143,70,NaN,18,62,96,NaN,
5266,,,NaN,,NaN,,,NaN,,,,NaN,
5267,100,33,NaN,63,NaN,142,71,NaN,18,62,96,NaN,
5268,,,NaN,,NaN,,,NaN,,,,NaN,
5269,100,33,NaN,63,NaN,144,70,NaN,18,62,96,NaN,
5270,,,NaN,,NaN,,,NaN,,,,NaN,
5271,100,33,NaN,63,NaN,144,71,NaN,18,63,97,NaN,
5272,,,NaN,,NaN,,,NaN,,,,NaN,
5273,100,33,NaN,63,NaN,142,71,NaN,18,62,97,NaN,
5274,,,NaN,,NaN,,,NaN,,,,NaN,
5275,100,33,NaN,63,NaN,144,70,NaN,18,62,97,NaN,
5276,,,NaN,,NaN,,,NaN,,,,NaN,
5277,100,33,NaN,63,NaN,143,72,NaN,18,62,98,NaN,
5278,,,NaN,,NaN,,,NaN,,,,NaN,
5279,100,33,NaN,63,NaN,144,71,NaN,18,63,98,NaN,
5280,,,NaN,,NaN,,,NaN,,,,NaN,
5281,100,34,NaN,63,NaN,145,72,NaN,18,63,99,NaN,
5282,,,NaN,,NaN,,,NaN,,,,NaN,
5283,100,34,NaN,64,NaN,145,71,NaN,18,64,98,NaN,
5284,,,NaN,,NaN,,,NaN,,,,NaN,
5285,100,34,NaN,64,NaN,146,71,NaN,18,64,99,NaN,
5286,,,NaN,,NaN,,,NaN,,,,NaN,
5287,100,34,NaN,64,NaN,146,72,NaN,18,64,99,NaN,
5288,,,NaN,,NaN,,,NaN,,,,NaN,
5289,100,34,NaN,64,NaN,145,70,NaN,18,64,98,NaN,
5290,,,NaN,,NaN,,,NaN,,,,NaN,
5291,100,34,NaN,64,NaN,145,72,NaN,18,64,98,NaN,
5292,,,NaN,,NaN,,,NaN,,,,NaN,
5293,100,34,NaN,64,NaN,143,71,NaN,18,63,98,NaN,
5294,,,NaN,,NaN,,,NaN,,,,NaN,
5295,100,34,NaN,63,NaN,144,70,NaN,18,63,98,NaN,
5296,,,NaN,,NaN,,,NaN,,,,NaN,
5297,100,34,NaN,63,NaN,142,72,NaN,18,63,97,NaN,
5298,,,NaN,,NaN,,,NaN,,,,NaN,
5299,100,34,NaN,63,NaN,143,70,NaN,18,63,97,NaN,
5300,,,NaN,,NaN,,,NaN,,,,NaN,
5301,100,34,NaN,63,NaN,143,71,NaN,18,63,97,NaN,
5302,,,NaN,,NaN,,,NaN,,,,NaN,
5303,100,33,NaN,64,NaN,139,71,NaN,18,63,95,NaN,
5304,,,NaN,,NaN,,,NaN,,,,NaN,
5305,100,33,NaN,63,NaN,141,70,NaN,18,63,95,NaN,
5306,,,NaN,,NaN,,,NaN,,,,NaN,
5307,100,33,NaN,63,NaN,141,71,NaN,18,63,96,NaN,
5308,,,NaN,,NaN,,,NaN,,,,NaN,
5309,100,33,NaN,63,NaN,140,70,NaN,18,62,95,NaN,
5310,,,NaN,,NaN,,,NaN,,,,NaN,
5311,100,33,NaN,63,NaN,141,71,NaN,18,62,95,NaN,
5312,,,NaN,,NaN,,,NaN,,,,NaN,
5313,100,33,NaN,64,NaN,140,71,NaN,18,63,95,NaN,
5314,,,NaN,,NaN,,,NaN,,,,NaN,
5315,100,33,NaN,64,NaN,142,71,NaN,18,64,96,NaN,
5316,,,NaN,,NaN,,,NaN,,,,NaN,
5317,100,33,NaN,65,NaN,143,72,NaN,18,64,96,NaN,
5318,,,NaN,,NaN,,,NaN,,,,NaN,
5319,100,33,NaN,64,NaN,142,71,NaN,18,64,96,NaN,
5320,,,NaN,,NaN,,,NaN,,,,NaN,
5321,100,33,NaN,65,NaN,144,72,NaN,18,64,97,NaN,
5322,,,NaN,,NaN,,,NaN,,,,NaN,
5323,100,33,NaN,65,NaN,144,72,NaN,18,64,98,NaN,
5324,,,NaN,,NaN,,,NaN,,,,NaN,
5325,100,33,NaN,65,NaN,146,72,NaN,18,64,98,NaN,
5326,,,NaN,,NaN,,,NaN,,,,NaN,
5327,100,33,NaN,65,NaN,145,73,NaN,18,65,99,NaN,
5328,,,NaN,,NaN,,,NaN,,,,NaN,
5329,100,33,NaN,65,NaN,143,72,NaN,18,65,97,NaN,
5330,,,NaN,,NaN,,,NaN,,,,NaN,
5331,100,33,NaN,65,NaN,144,71,NaN,18,65,98,NaN,
5332,,,NaN,,NaN,,,NaN,,,,NaN,
5333,100,33,NaN,65,NaN,142,72,NaN,18,64,97,NaN,
5334,,,NaN,,NaN,,,NaN,,,,NaN,
5335,100,33,NaN,65,NaN,145,72,NaN,18,64,98,NaN,
5336,,,NaN,,NaN,,,NaN,,,,NaN,
5337,100,34,NaN,65,NaN,145,73,NaN,18,65,99,NaN,
5338,,,NaN,,NaN,,,NaN,,,,NaN,
5339,100,34,NaN,65,NaN,146,71,NaN,18,65,99,NaN,
5340,,,NaN,,NaN,,,NaN,,,,NaN,
5341,100,34,NaN,65,NaN,147,72,NaN,18,65,99,NaN,
5342,,,NaN,,NaN,,,NaN,,,,NaN,
5343,100,34,NaN,65,NaN,145,73,NaN,18,65,99,NaN,
5344,,,NaN,,NaN,,,NaN,,,,NaN,
5345,100,34,NaN,64,NaN,146,70,NaN,18,64,98,NaN,
5346,,,NaN,,NaN,,,NaN,,,,NaN,
5347,100,34,NaN,64,NaN,143,71,NaN,18,64,98,NaN,
5348,,,NaN,,NaN,,,NaN,,,,NaN,
5349,100,34,NaN,64,NaN,142,70,NaN,18,63,97,NaN,
5350,,,NaN,,NaN,,,NaN,,,,NaN,
5351,100,34,NaN,64,NaN,144,73,NaN,18,63,98,NaN,
5352,,,NaN,,NaN,,,NaN,,,,NaN,
5353,100,34,NaN,64,NaN,143,71,NaN,18,63,97,NaN,
5354,,,NaN,,NaN,,,NaN,,,,NaN,
5355,100,34,NaN,64,NaN,145,72,NaN,18,63,98,NaN,
5356,,,NaN,,NaN,,,NaN,,,,NaN,
5357,100,34,NaN,64,NaN,144,73,NaN,18,64,98,NaN,
5358,,,NaN,,NaN,,,NaN,,,,NaN,
5359,100,34,NaN,65,NaN,145,71,NaN,18,64,98,NaN,
5360,,,NaN,,NaN,,,NaN,,,,NaN,
5361,100,34,NaN,64,NaN,147,72,NaN,18,64,99,NaN,
5362,,,NaN,,NaN,,,NaN,,,,NaN,
5363,100,34,NaN,64,NaN,144,72,NaN,18,64,98,NaN,
5364,,,NaN,,NaN,,,NaN,,,,NaN,
5365,100,34,NaN,64,NaN,145,71,NaN,18,64,97,NaN,
5366,,,NaN,,NaN,,,NaN,,,,NaN,
5367,100,34,NaN,63,NaN,143,72,NaN,18,63,97,NaN,
5368,,,NaN,,NaN,,,NaN,,,,NaN,
5369,100,34,NaN,63,NaN,144,71,NaN,18,62,97,NaN,
5370,,,NaN,,NaN,,,NaN,,,,NaN,
5371,100,33,NaN,63,NaN,143,72,NaN,18,63,97,NaN,
5372,,,NaN,,NaN,,,NaN,,,,NaN,
5373,100,33,NaN,64,NaN,142,72,NaN,18,63,97,NaN,
5374,,,NaN,,NaN,,,NaN,,,,NaN,
5375,100,33,NaN,64,NaN,145,72,NaN,18,63,97,NaN,
5376,,,NaN,,NaN,,,NaN,,,,NaN,
5377,100,33,NaN,65,NaN,145,74,NaN,18,64,98,NaN,
5378,,,NaN,,NaN,,,NaN,,,,NaN,
5379,100,33,NaN,65,NaN,147,73,NaN,18,65,99,NaN,
5380,,,NaN,,NaN,,,NaN,,,,NaN,
5381,100,33,NaN,65,NaN,147,74,NaN,18,65,100,NaN,
5382,,,NaN,,NaN,,,NaN,,,,NaN,
5383,100,33,NaN,66,NaN,147,73,NaN,18,65,100,NaN,
5384,,,NaN,,NaN,,,NaN,,,,NaN,
5385,100,34,NaN,66,NaN,148,73,NaN,18,65,100,NaN,
5386,,,NaN,,NaN,,,NaN,,,,NaN,
5387,100,34,NaN,66,NaN,147,74,NaN,18,65,100,NaN,
5388,,,NaN,,NaN,,,NaN,,,,NaN,
5389,100,34,NaN,66,NaN,146,72,NaN,18,65,99,NaN,
5390,,,NaN,,NaN,,,NaN,,,,NaN,
5391,100,34,NaN,65,NaN,145,73,NaN,18,65,99,NaN,
5392,,,NaN,,NaN,,,NaN,,,,NaN,
5393,100,34,NaN,65,NaN,143,72,NaN,18,65,98,NaN,
5394,,,NaN,,NaN,,,NaN,,,,NaN,
5395,100,34,NaN,65,NaN,143,71,NaN,18,64,97,NaN,
5396,,,NaN,,NaN,,,NaN,,,,NaN,
5397,100,33,NaN,65,NaN,144,72,NaN,18,65,97,NaN,
5398,,,NaN,,NaN,,,NaN,,,,NaN,
5399,100,33,NaN,65,NaN,143,71,NaN,18,65,97,NaN,
5400,,,NaN,,NaN,,,NaN,,,,NaN,
5401,100,33,NaN,65,NaN,143,72,NaN,18,65,97,NaN,
5402,,,NaN,,NaN,,,NaN,,,,NaN,
5403,100,33,NaN,66,NaN,142,71,NaN,18,65,96,NaN,
5404,,,NaN,,NaN,,,NaN,,,,NaN,
5405,100,33,NaN,66,NaN,144,73,NaN,18,65,97,NaN,
5406,,,NaN,,NaN,,,NaN,,,,NaN,
5407,100,33,NaN,66,NaN,143,72,NaN,18,65,97,NaN,
5408,,,NaN,,NaN,,,NaN,,,,NaN,
5409,100,33,NaN,66,NaN,143,71,NaN,18,65,97,NaN,
5410,,,NaN,,NaN,,,NaN,,,,NaN,
5411,100,33,NaN,66,NaN,144,71,NaN,18,65,97,NaN,
5412,,,NaN,,NaN,,,NaN,,,,NaN,
5413,100,33,NaN,66,NaN,142,71,NaN,18,65,96,NaN,
5414,,,NaN,,NaN,,,NaN,,,,NaN,
5415,100,33,NaN,65,NaN,144,71,NaN,18,65,97,NaN,
5416,,,NaN,,NaN,,,NaN,,,,NaN,
5417,100,33,NaN,65,NaN,144,71,NaN,18,65,97,NaN,
5418,,,NaN,,NaN,,,NaN,,,,NaN,
5419,100,33,NaN,65,NaN,143,70,NaN,18,64,96,NaN,
5420,,,NaN,,NaN,,,NaN,,,,NaN,
5421,100,33,NaN,64,NaN,145,70,NaN,18,64,97,NaN,
5422,,,NaN,,NaN,,,NaN,,,,NaN,
5423,100,33,NaN,64,NaN,144,70,NaN,18,64,97,NaN,
5424,,,NaN,,NaN,,,NaN,,,,NaN,
5425,100,,NaN,64,NaN,145,69,NaN,18,63,97,NaN,
5426,,,NaN,,NaN,,,NaN,,,,NaN,
5427,100,,NaN,64,NaN,143,71,NaN,18,64,96,NaN,0
5428,,,NaN,,NaN,,,NaN,,,,NaN,
5429,100,,NaN,64,NaN,144,70,NaN,18,63,96,NaN,0
5430,,,NaN,,NaN,,,NaN,,,,NaN,
5431,100,33,NaN,64,NaN,144,70,NaN,18,64,96,NaN,5
5432,,,NaN,,NaN,,,NaN,,,,NaN,
5433,100,33,NaN,65,NaN,143,70,NaN,18,64,96,NaN,5
5434,,,NaN,,NaN,,,NaN,,,,NaN,
5435,100,33,NaN,65,NaN,145,69,NaN,18,64,96,NaN,11
5436,,,NaN,,NaN,,,NaN,,,,NaN,
5437,100,33,NaN,65,NaN,144,69,NaN,18,65,97,NaN,11
5438,,,NaN,,NaN,,,NaN,,,,NaN,
5439,100,33,NaN,65,NaN,146,69,NaN,19,64,97,NaN,10
5440,,,NaN,,NaN,,,NaN,,,,NaN,
5441,100,33,NaN,64,NaN,145,70,NaN,19,64,97,NaN,10
5442,,,NaN,,NaN,,,NaN,,,,NaN,
5443,100,33,NaN,65,NaN,146,35,NaN,19,64,82,NaN,10
5444,,,NaN,,NaN,,,NaN,,,,NaN,
5445,100,33,NaN,64,NaN,143,63,NaN,20,64,88,NaN,11
5446,,,NaN,,NaN,,,NaN,,,,NaN,
5447,100,33,NaN,64,NaN,142,68,NaN,20,64,91,NaN,11
5448,,,NaN,,NaN,,,NaN,,,,NaN,
5449,100,33,NaN,64,NaN,143,68,NaN,20,63,93,NaN,10
5450,,,NaN,,NaN,,,NaN,,,,NaN,
5451,100,34,NaN,64,NaN,142,68,NaN,20,64,93,NaN,10
5452,,,NaN,,NaN,,,NaN,,,,NaN,
5453,100,34,NaN,64,NaN,140,68,NaN,20,63,92,NaN,11
5454,,,NaN,,NaN,,,NaN,,,,NaN,
5455,100,34,NaN,64,NaN,141,67,NaN,20,63,93,NaN,11
5456,,,NaN,,NaN,,,NaN,,,,NaN,
5457,100,34,NaN,64,NaN,139,68,NaN,20,64,93,NaN,11
5458,,,NaN,,NaN,,,NaN,,,,NaN,
5459,100,34,NaN,64,NaN,140,67,NaN,19,64,92,NaN,11
5460,,,NaN,,NaN,,,NaN,,,,NaN,
5461,100,34,NaN,65,NaN,141,68,NaN,19,64,93,NaN,11
5462,,,NaN,,NaN,,,NaN,,,,NaN,
5463,100,34,NaN,65,NaN,140,68,NaN,19,64,93,NaN,11
5464,,,NaN,,NaN,,,NaN,,,,NaN,
5465,100,34,NaN,65,NaN,144,69,NaN,18,64,95,NaN,10
5466,,,NaN,,NaN,,,NaN,,,,NaN,
5467,100,34,NaN,65,NaN,145,71,NaN,18,65,96,NaN,10
5468,,,NaN,,NaN,,,NaN,,,,NaN,
5469,100,34,NaN,65,NaN,147,71,NaN,18,64,98,NaN,10
5470,,,NaN,,NaN,,,NaN,,,,NaN,
5471,100,34,NaN,66,NaN,149,72,NaN,18,65,99,NaN,10
5472,,,NaN,,NaN,,,NaN,,,,NaN,
5473,100,33,NaN,66,NaN,147,72,NaN,18,65,99,NaN,10
5474,,,NaN,,NaN,,,NaN,,,,NaN,
5475,100,33,NaN,66,NaN,149,71,NaN,18,66,100,NaN,11
5476,,,NaN,,NaN,,,NaN,,,,NaN,
5477,100,33,NaN,67,NaN,147,72,NaN,18,66,99,NaN,11
5478,,,NaN,,NaN,,,NaN,,,,NaN,
5479,100,34,NaN,66,NaN,145,69,NaN,18,66,97,NaN,10
5480,,,NaN,,NaN,,,NaN,,,,NaN,
5481,100,34,NaN,66,NaN,145,68,NaN,18,66,97,NaN,10
5482,,,NaN,,NaN,,,NaN,,,,NaN,
5483,100,34,NaN,66,NaN,141,68,NaN,18,66,95,NaN,10
5484,,,NaN,,NaN,,,NaN,,,,NaN,
5485,100,34,NaN,66,NaN,142,67,NaN,18,65,95,NaN,10
5486,,,NaN,,NaN,,,NaN,,,,NaN,
5487,100,33,NaN,66,NaN,140,69,NaN,18,65,94,NaN,10
