time,Solar8000/ART_SBP,Solar8000/HR,Solar8000/ART_DBP,Solar8000/PLETH_HR,SNUADC/ART,Solar8000/RR_CO2,Solar8000/ART_MBP,SNUADC/CVP,SNUADC/ECG_V5,Solar8000/PLETH_SPO2,Solar8000/ETCO2,SNUADC/ECG_II,Solar8000/CVP
3718,127,94,65,97,NaN,11,89,NaN,NaN,99,36,NaN,5
3719,,,,,NaN,,,NaN,NaN,,,NaN,
3720,123,94,64,96,NaN,11,87,NaN,NaN,99,36,NaN,5
3721,,,,,NaN,,,NaN,NaN,,,NaN,
3722,125,94,66,96,NaN,11,88,NaN,NaN,99,36,NaN,5
3723,,,,,NaN,,,NaN,NaN,,,NaN,
3724,125,94,65,96,NaN,11,88,NaN,NaN,99,37,NaN,5
3725,,,,,NaN,,,NaN,NaN,,,NaN,
3726,123,94,65,97,NaN,11,87,NaN,NaN,99,37,NaN,4
3727,,,,,NaN,,,NaN,NaN,,,NaN,
3728,127,94,67,97,NaN,11,89,NaN,NaN,99,37,NaN,4
3729,,,,,NaN,,,NaN,NaN,,,NaN,
3730,124,95,65,97,NaN,11,87,NaN,NaN,99,37,NaN,4
3731,,,,,NaN,,,NaN,NaN,,,NaN,
3732,124,94,65,97,NaN,11,87,NaN,NaN,99,37,NaN,4
3733,,,,,NaN,,,NaN,NaN,,,NaN,
3734,127,95,66,97,NaN,11,89,NaN,NaN,99,37,NaN,4
3735,,,,,NaN,,,NaN,NaN,,,NaN,
3736,122,95,64,97,NaN,11,87,NaN,NaN,99,37,NaN,4
3737,,,,,NaN,,,NaN,NaN,,,NaN,
3738,123,95,65,97,NaN,11,87,NaN,NaN,99,37,NaN,4
3739,,,,,NaN,,,NaN,NaN,,,NaN,
3740,124,95,64,97,NaN,11,87,NaN,NaN,99,37,NaN,4
3741,,,,,NaN,,,NaN,NaN,,,NaN,
3742,122,95,64,97,NaN,11,86,NaN,NaN,99,37,NaN,4
3743,,,,,NaN,,,NaN,NaN,,,NaN,
3744,124,96,65,98,NaN,11,87,NaN,NaN,99,37,NaN,4
3745,,,,,NaN,,,NaN,NaN,,,NaN,
3746,124,96,64,98,NaN,11,87,NaN,NaN,99,37,NaN,4
3747,,,,,NaN,,,NaN,NaN,,,NaN,
3748,122,96,64,98,NaN,11,86,NaN,NaN,99,37,NaN,4
3749,,,,,NaN,,,NaN,NaN,,,NaN,
3750,125,95,65,98,NaN,11,88,NaN,NaN,99,36,NaN,4
3751,,,,,NaN,,,NaN,NaN,,,NaN,
3752,121,95,63,97,NaN,11,86,NaN,NaN,99,36,NaN,4
3753,,,,,NaN,,,NaN,NaN,,,NaN,
3754,122,95,65,97,NaN,11,86,NaN,NaN,99,36,NaN,3
3755,,,,,NaN,,,NaN,NaN,,,NaN,
3756,125,95,65,97,NaN,11,88,NaN,NaN,99,36,NaN,3
3757,,,,,NaN,,,NaN,NaN,,,NaN,
3758,121,95,63,97,NaN,11,85,NaN,NaN,99,36,NaN,3
3759,,,,,NaN,,,NaN,NaN,,,NaN,
3760,122,95,65,97,NaN,11,86,NaN,NaN,99,36,NaN,4
3761,,,,,NaN,,,NaN,NaN,,,NaN,
3762,121,94,63,97,NaN,11,85,NaN,NaN,99,36,NaN,4
3763,,,,,NaN,,,NaN,NaN,,,NaN,
3764,118,94,63,96,NaN,11,84,NaN,NaN,99,36,NaN,4
3765,,,,,NaN,,,NaN,NaN,,,NaN,
3766,121,95,64,97,NaN,11,85,NaN,NaN,99,36,NaN,4
3767,,,,,NaN,,,NaN,NaN,,,NaN,
3768,120,95,62,97,NaN,11,84,NaN,NaN,99,36,NaN,4
3769,,,,,NaN,,,NaN,NaN,,,NaN,
3770,119,95,62,97,NaN,11,83,NaN,NaN,99,36,NaN,4
3771,,,,,NaN,,,NaN,NaN,,,NaN,
3772,121,94,63,97,NaN,11,84,NaN,NaN,99,36,NaN,3
3773,,,,,NaN,,,NaN,NaN,,,NaN,
3774,117,94,61,97,NaN,11,82,NaN,NaN,99,36,NaN,3
3775,,,,,NaN,,,NaN,NaN,,,NaN,
3776,119,94,63,97,NaN,11,83,NaN,NaN,99,36,NaN,4
3777,,,,,NaN,,,NaN,NaN,,,NaN,
3778,123,95,64,97,NaN,11,85,NaN,NaN,99,36,NaN,4
3779,,,,,NaN,,,NaN,NaN,,,NaN,
3780,119,95,62,97,NaN,11,83,NaN,NaN,99,36,NaN,4
3781,,,,,NaN,,,NaN,NaN,,,NaN,
3782,121,95,64,97,NaN,11,84,NaN,NaN,99,36,NaN,4
3783,,,,,NaN,,,NaN,NaN,,,NaN,
3784,119,95,62,98,NaN,11,83,NaN,NaN,99,36,NaN,4
3785,,,,,NaN,,,NaN,NaN,,,NaN,
3786,117,96,62,98,NaN,11,82,NaN,NaN,99,36,NaN,4
3787,,,,,NaN,,,NaN,NaN,,,NaN,
3788,121,95,64,98,NaN,11,84,NaN,NaN,99,36,NaN,4
3789,,,,,NaN,,,NaN,NaN,,,NaN,
3790,119,95,62,97,NaN,11,83,NaN,NaN,99,36,NaN,4
3791,,,,,NaN,,,NaN,NaN,,,NaN,
3792,118,95,62,97,NaN,11,82,NaN,NaN,99,37,NaN,4
3793,,,,,NaN,,,NaN,NaN,,,NaN,
3794,120,95,63,97,NaN,11,84,NaN,NaN,99,37,NaN,3
3795,,,,,NaN,,,NaN,NaN,,,NaN,
3796,116,94,62,97,NaN,11,82,NaN,NaN,99,36,NaN,3
3797,,,,,NaN,,,NaN,NaN,,,NaN,
3798,120,95,64,97,NaN,11,83,NaN,NaN,99,36,NaN,4
3799,,,,,NaN,,,NaN,NaN,,,NaN,
3800,122,95,64,97,NaN,11,85,NaN,NaN,99,36,NaN,4
3801,,,,,NaN,,,NaN,NaN,,,NaN,
3802,118,95,62,97,NaN,11,83,NaN,NaN,99,36,NaN,4
3803,,,,,NaN,,,NaN,NaN,,,NaN,
3804,121,95,64,97,NaN,11,84,NaN,NaN,99,36,NaN,4
3805,,,,,NaN,,,NaN,NaN,,,NaN,
3806,119,95,62,97,NaN,11,83,NaN,NaN,99,36,NaN,4
3807,,,,,NaN,,,NaN,NaN,,,NaN,
3808,118,94,62,97,NaN,11,83,NaN,NaN,99,36,NaN,4
3809,,,,,NaN,,,NaN,NaN,,,NaN,
3810,121,94,63,97,NaN,11,84,NaN,NaN,99,36,NaN,3
3811,,,,,NaN,,,NaN,NaN,,,NaN,
3812,116,94,60,97,NaN,11,81,NaN,NaN,99,36,NaN,3
3813,,,,,NaN,,,NaN,NaN,,,NaN,
3814,116,94,61,96,NaN,11,81,NaN,NaN,99,36,NaN,3
3815,,,,,NaN,,,NaN,NaN,,,NaN,
3816,118,94,62,96,NaN,11,82,NaN,NaN,99,36,NaN,3
3817,,,,,NaN,,,NaN,NaN,,,NaN,
3818,113,94,59,96,NaN,11,79,NaN,NaN,99,36,NaN,4
3819,,,,,NaN,,,NaN,NaN,,,NaN,
3820,115,94,61,96,NaN,11,80,NaN,NaN,99,36,NaN,4
3821,,,,,NaN,,,NaN,NaN,,,NaN,
3822,115,94,60,97,NaN,11,80,NaN,NaN,99,36,NaN,4
3823,,,,,NaN,,,NaN,NaN,,,NaN,
3824,113,94,59,97,NaN,11,78,NaN,NaN,99,36,NaN,4
3825,,,,,NaN,,,NaN,NaN,,,NaN,
3826,116,95,61,97,NaN,11,80,NaN,NaN,99,36,NaN,4
3827,,,,,NaN,,,NaN,NaN,,,NaN,
3828,114,95,60,97,NaN,11,79,NaN,NaN,99,36,NaN,4
3829,,,,,NaN,,,NaN,NaN,,,NaN,
3830,114,96,61,98,NaN,11,79,NaN,NaN,99,36,NaN,4
3831,,,,,NaN,,,NaN,NaN,,,NaN,
3832,117,96,62,98,NaN,11,81,NaN,NaN,99,36,NaN,3
3833,,,,,NaN,,,NaN,NaN,,,NaN,
