time,SNUADC/CVP,SNUADC/ECG_II,Solar8000/PLETH_SPO2,Solar8000/CVP,Solar8000/PLETH_HR,Solar8000/ART_MBP,Solar8000/ETCO2,SNUADC/ART,Solar8000/ART_DBP,Solar8000/ART_SBP,SNUADC/ECG_V5,Solar8000/RR_CO2,Solar8000/HR
440,NaN,NaN,100,-2,103,60,27,NaN,46,91,NaN,13,102
441,NaN,NaN,,,,,,NaN,,,NaN,,
442,NaN,NaN,100,-2,103,60,27,NaN,46,91,NaN,13,102
443,NaN,NaN,,,,,,NaN,,,NaN,,
444,NaN,NaN,100,-2,103,59,27,NaN,45,92,NaN,13,102
445,NaN,NaN,,,,,,NaN,,,NaN,,
446,NaN,NaN,100,-2,102,58,27,NaN,41,80,NaN,13,102
447,NaN,NaN,,,,,,NaN,,,NaN,,
448,NaN,NaN,100,-2,102,56,31,NaN,39,77,NaN,14,102
449,NaN,NaN,,,,,,NaN,,,NaN,,
450,NaN,NaN,100,-2,102,57,31,NaN,44,90,NaN,14,102
451,NaN,NaN,,,,,,NaN,,,NaN,,
452,NaN,NaN,100,-2,102,55,31,NaN,28,92,NaN,14,102
453,NaN,NaN,,,,,,NaN,,,NaN,,
454,NaN,NaN,100,-2,102,55,31,NaN,40,86,NaN,14,102
455,NaN,NaN,,,,,,NaN,,,NaN,,
456,NaN,NaN,100,-2,102,56,34,NaN,37,83,NaN,15,101
457,NaN,NaN,,,,,,NaN,,,NaN,,
458,NaN,NaN,100,-1,101,57,34,NaN,41,87,NaN,15,101
459,NaN,NaN,,,,,,NaN,,,NaN,,
460,NaN,NaN,100,-1,101,58,34,NaN,30,85,NaN,15,101
461,NaN,NaN,,,,,,NaN,,,NaN,,
462,NaN,NaN,100,-1,101,58,38,NaN,37,94,NaN,15,101
463,NaN,NaN,,,,,,NaN,,,NaN,,
464,NaN,NaN,100,-1,101,56,38,NaN,4,83,NaN,15,101
465,NaN,NaN,,,,,,NaN,,,NaN,,
466,NaN,NaN,100,-2,101,57,38,NaN,37,90,NaN,15,101
467,NaN,NaN,,,,,,NaN,,,NaN,,
468,NaN,NaN,100,-2,101,59,38,NaN,42,93,NaN,15,101
469,NaN,NaN,,,,,,NaN,,,NaN,,
470,NaN,NaN,100,-2,101,59,37,NaN,44,89,NaN,15,101
471,NaN,NaN,,,,,,NaN,,,NaN,,
472,NaN,NaN,100,-2,101,59,37,NaN,44,88,NaN,15,101
473,NaN,NaN,,,,,,NaN,,,NaN,,
474,NaN,NaN,100,-2,102,58,37,NaN,43,89,NaN,15,101
475,NaN,NaN,,,,,,NaN,,,NaN,,
476,NaN,NaN,100,-2,102,59,37,NaN,41,90,NaN,15,101
477,NaN,NaN,,,,,,NaN,,,NaN,,
478,NaN,NaN,100,-2,102,57,37,NaN,40,90,NaN,15,101
479,NaN,NaN,,,,,,NaN,,,NaN,,
480,NaN,NaN,100,-2,102,57,37,NaN,30,98,NaN,15,101
481,NaN,NaN,,,,,,NaN,,,NaN,,
482,NaN,NaN,100,-2,102,57,37,NaN,39,76,NaN,15,102
483,NaN,NaN,,,,,,NaN,,,NaN,,
484,NaN,NaN,100,-2,102,54,37,NaN,36,74,NaN,15,102
485,NaN,NaN,,,,,,NaN,,,NaN,,
486,NaN,NaN,100,-2,102,55,37,NaN,33,82,NaN,15,102
487,NaN,NaN,,,,,,NaN,,,NaN,,
488,NaN,NaN,100,-2,103,54,37,NaN,35,89,NaN,15,102
489,NaN,NaN,,,,,,NaN,,,NaN,,
490,NaN,NaN,100,-2,102,55,37,NaN,35,75,NaN,15,102
491,NaN,NaN,,,,,,NaN,,,NaN,,
492,NaN,NaN,100,-2,103,61,36,NaN,-3,154,NaN,15,102
493,NaN,NaN,,,,,,NaN,,,NaN,,
494,NaN,NaN,100,-2,103,59,36,NaN,39,88,NaN,15,102
495,NaN,NaN,,,,,,NaN,,,NaN,,
496,NaN,NaN,100,-2,103,55,36,NaN,29,76,NaN,15,102
497,NaN,NaN,,,,,,NaN,,,NaN,,
498,NaN,NaN,100,-2,103,60,36,NaN,29,93,NaN,15,102
499,NaN,NaN,,,,,,NaN,,,NaN,,
500,NaN,NaN,100,-2,103,64,36,NaN,41,111,NaN,15,102
501,NaN,NaN,,,,,,NaN,,,NaN,,
502,NaN,NaN,100,-2,104,67,36,NaN,51,102,NaN,15,103
503,NaN,NaN,,,,,,NaN,,,NaN,,
504,NaN,NaN,100,-2,105,69,36,NaN,54,104,NaN,15,103
505,NaN,NaN,,,,,,NaN,,,NaN,,
506,NaN,NaN,100,-2,106,70,36,NaN,55,104,NaN,15,105
507,NaN,NaN,,,,,,NaN,,,NaN,,
508,NaN,NaN,100,-2,108,70,36,NaN,54,107,NaN,15,106
509,NaN,NaN,,,,,,NaN,,,NaN,,
510,NaN,NaN,100,-2,109,70,36,NaN,55,106,NaN,15,108
511,NaN,NaN,,,,,,NaN,,,NaN,,
512,NaN,NaN,100,-2,111,69,36,NaN,53,104,NaN,15,109
513,NaN,NaN,,,,,,NaN,,,NaN,,
514,NaN,NaN,100,-2,111,67,35,NaN,51,101,NaN,15,110
515,NaN,NaN,,,,,,NaN,,,NaN,,
516,NaN,NaN,100,-2,112,65,35,NaN,48,97,NaN,15,111
517,NaN,NaN,,,,,,NaN,,,NaN,,
518,NaN,NaN,100,-2,113,67,35,NaN,52,102,NaN,15,112
519,NaN,NaN,,,,,,NaN,,,NaN,,
520,NaN,NaN,100,-2,113,68,35,NaN,51,104,NaN,15,112
521,NaN,NaN,,,,,,NaN,,,NaN,,
522,NaN,NaN,100,-2,113,71,35,NaN,43,103,NaN,15,112
523,NaN,NaN,,,,,,NaN,,,NaN,,
524,NaN,NaN,100,-2,113,70,35,NaN,45,101,NaN,15,112
525,NaN,NaN,,,,,,NaN,,,NaN,,
526,NaN,NaN,100,-2,113,67,35,NaN,47,101,NaN,15,113
527,NaN,NaN,,,,,,NaN,,,NaN,,
528,NaN,NaN,100,-2,113,64,36,NaN,45,93,NaN,15,113
529,NaN,NaN,,,,,,NaN,,,NaN,,
530,NaN,NaN,100,-2,113,63,36,NaN,39,92,NaN,15,113
531,NaN,NaN,,,,,,NaN,,,NaN,,
532,NaN,NaN,100,-2,113,64,36,NaN,49,98,NaN,15,112
533,NaN,NaN,,,,,,NaN,,,NaN,,
534,NaN,NaN,100,-2,113,67,36,NaN,53,104,NaN,15,112
535,NaN,NaN,,,,,,NaN,,,NaN,,
536,NaN,NaN,100,-2,112,68,36,NaN,53,104,NaN,15,112
537,NaN,NaN,,,,,,NaN,,,NaN,,
538,NaN,NaN,100,-2,112,70,36,NaN,55,106,NaN,15,112
539,NaN,NaN,,,,,,NaN,,,NaN,,
540,NaN,NaN,100,-2,112,71,36,NaN,56,105,NaN,15,112
541,NaN,NaN,,,,,,NaN,,,NaN,,
542,NaN,NaN,100,-2,111,71,36,NaN,57,105,NaN,15,111
543,NaN,NaN,,,,,,NaN,,,NaN,,
544,NaN,NaN,100,-2,111,72,36,NaN,56,105,NaN,15,111
545,NaN,NaN,,,,,,NaN,,,NaN,,
546,NaN,NaN,100,-2,111,72,36,NaN,59,107,NaN,15,110
547,NaN,NaN,,,,,,NaN,,,NaN,,
548,NaN,NaN,100,-2,111,73,36,NaN,58,107,NaN,15,110
549,NaN,NaN,,,,,,NaN,,,NaN,,
550,NaN,NaN,100,-2,110,73,36,NaN,58,107,NaN,15,110
551,NaN,NaN,,,,,,NaN,,,NaN,,
552,NaN,NaN,100,-2,111,73,36,NaN,58,106,NaN,15,110
553,NaN,NaN,,,,,,NaN,,,NaN,,
554,NaN,NaN,100,-2,110,74,36,NaN,60,109,NaN,15,110
555,NaN,NaN,,,,,,NaN,,,NaN,,
556,NaN,NaN,100,-2,111,74,36,NaN,60,107,NaN,15,110
557,NaN,NaN,,,,,,NaN,,,NaN,,
558,NaN,NaN,100,-2,110,75,36,NaN,61,110,NaN,15,110
559,NaN,NaN,,,,,,NaN,,,NaN,,
560,NaN,NaN,100,-2,110,73,36,NaN,58,106,NaN,15,109
561,NaN,NaN,,,,,,NaN,,,NaN,,
562,NaN,NaN,100,-2,110,72,36,NaN,58,106,NaN,15,110
563,NaN,NaN,,,,,,NaN,,,NaN,,
564,NaN,NaN,100,-2,110,72,36,NaN,57,105,NaN,15,109
565,NaN,NaN,,,,,,NaN,,,NaN,,
566,NaN,NaN,100,-2,110,72,36,NaN,57,107,NaN,15,109
567,NaN,NaN,,,,,,NaN,,,NaN,,
568,NaN,NaN,100,-2,110,72,36,NaN,57,105,NaN,15,109
569,NaN,NaN,,,,,,NaN,,,NaN,,
570,NaN,NaN,100,-2,109,71,36,NaN,57,106,NaN,15,109
571,NaN,NaN,,,,,,NaN,,,NaN,,
572,NaN,NaN,100,-2,109,71,36,NaN,57,106,NaN,15,109
573,NaN,NaN,,,,,,NaN,,,NaN,,
574,NaN,NaN,100,-2,109,71,36,NaN,57,105,NaN,15,109
575,NaN,NaN,,,,,,NaN,,,NaN,,
576,NaN,NaN,100,-2,109,71,36,NaN,56,103,NaN,15,109
577,NaN,NaN,,,,,,NaN,,,NaN,,
578,NaN,NaN,100,-1,109,70,36,NaN,56,104,NaN,15,108
579,NaN,NaN,,,,,,NaN,,,NaN,,
580,NaN,NaN,100,-1,109,71,36,NaN,56,104,NaN,15,108
581,NaN,NaN,,,,,,NaN,,,NaN,,
582,NaN,NaN,100,-1,109,71,36,NaN,57,105,NaN,15,108
583,NaN,NaN,,,,,,NaN,,,NaN,,
584,NaN,NaN,100,-1,109,71,36,NaN,56,104,NaN,15,108
585,NaN,NaN,,,,,,NaN,,,NaN,,
586,NaN,NaN,100,-1,109,71,36,NaN,57,104,NaN,15,108
587,NaN,NaN,,,,,,NaN,,,NaN,,
588,NaN,NaN,100,-1,109,70,36,NaN,55,103,NaN,15,108
589,NaN,NaN,,,,,,NaN,,,NaN,,
590,NaN,NaN,100,-2,109,70,36,NaN,56,104,NaN,15,109
591,NaN,NaN,,,,,,NaN,,,NaN,,
592,NaN,NaN,100,-2,109,70,36,NaN,55,102,NaN,15,108
593,NaN,NaN,,,,,,NaN,,,NaN,,
594,NaN,NaN,100,-2,109,69,36,NaN,55,102,NaN,15,109
595,NaN,NaN,,,,,,NaN,,,NaN,,
596,NaN,NaN,100,-2,109,69,35,NaN,54,101,NaN,15,109
597,NaN,NaN,,,,,,NaN,,,NaN,,
598,NaN,NaN,100,-2,109,68,35,NaN,54,101,NaN,15,109
599,NaN,NaN,,,,,,NaN,,,NaN,,
600,NaN,NaN,100,-2,109,68,35,NaN,54,101,NaN,15,108
601,NaN,NaN,,,,,,NaN,,,NaN,,
602,NaN,NaN,100,-2,109,68,36,NaN,54,100,NaN,15,108
603,NaN,NaN,,,,,,NaN,,,NaN,,
604,NaN,NaN,100,-2,109,67,36,NaN,53,98,NaN,15,108
605,NaN,NaN,,,,,,NaN,,,NaN,,
606,NaN,NaN,100,-2,108,67,36,NaN,53,100,NaN,15,108
607,NaN,NaN,,,,,,NaN,,,NaN,,
608,NaN,NaN,100,-2,108,67,36,NaN,53,98,NaN,15,108
609,NaN,NaN,,,,,,NaN,,,NaN,,
610,NaN,NaN,100,-2,108,67,35,NaN,53,100,NaN,15,108
611,NaN,NaN,,,,,,NaN,,,NaN,,
612,NaN,NaN,100,-2,109,68,35,NaN,54,100,NaN,15,108
613,NaN,NaN,,,,,,NaN,,,NaN,,
614,NaN,NaN,100,-2,109,68,35,NaN,54,101,NaN,15,108
615,NaN,NaN,,,,,,NaN,,,NaN,,
616,NaN,NaN,100,-2,109,68,35,NaN,54,100,NaN,15,108
617,NaN,NaN,,,,,,NaN,,,NaN,,
618,NaN,NaN,100,-2,109,67,36,NaN,53,99,NaN,15,108
619,NaN,NaN,,,,,,NaN,,,NaN,,
620,NaN,NaN,100,-2,109,67,36,NaN,53,99,NaN,15,108
621,NaN,NaN,,,,,,NaN,,,NaN,,
622,NaN,NaN,100,-2,109,66,36,NaN,52,98,NaN,15,108
623,NaN,NaN,,,,,,NaN,,,NaN,,
624,NaN,NaN,100,-2,109,66,36,NaN,51,97,NaN,15,108
625,NaN,NaN,,,,,,NaN,,,NaN,,
626,NaN,NaN,100,-2,108,65,35,NaN,51,97,NaN,15,108
627,NaN,NaN,,,,,,NaN,,,NaN,,
628,NaN,NaN,100,-2,108,65,35,NaN,51,96,NaN,15,108
629,NaN,NaN,,,,,,NaN,,,NaN,,
630,NaN,NaN,100,-2,108,65,35,NaN,51,97,NaN,15,108
631,NaN,NaN,,,,,,NaN,,,NaN,,
632,NaN,NaN,100,-2,108,64,35,NaN,50,95,NaN,15,107
633,NaN,NaN,,,,,,NaN,,,NaN,,
634,NaN,NaN,100,-2,107,63,35,NaN,50,95,NaN,15,107
635,NaN,NaN,,,,,,NaN,,,NaN,,
636,NaN,NaN,100,-2,107,64,35,NaN,50,95,NaN,15,107
637,NaN,NaN,,,,,,NaN,,,NaN,,
638,NaN,NaN,100,-2,107,63,35,NaN,49,95,NaN,15,106
639,NaN,NaN,,,,,,NaN,,,NaN,,
640,NaN,NaN,100,-2,106,63,35,NaN,49,94,NaN,15,106
641,NaN,NaN,,,,,,NaN,,,NaN,,
642,NaN,NaN,100,-1,106,63,36,NaN,50,94,NaN,15,106
643,NaN,NaN,,,,,,NaN,,,NaN,,
644,NaN,NaN,100,-1,106,63,36,NaN,50,95,NaN,15,106
645,NaN,NaN,,,,,,NaN,,,NaN,,
646,NaN,NaN,100,-2,106,63,36,NaN,49,94,NaN,15,106
647,NaN,NaN,,,,,,NaN,,,NaN,,
648,NaN,NaN,100,-2,106,63,35,NaN,49,94,NaN,15,105
649,NaN,NaN,,,,,,NaN,,,NaN,,
650,NaN,NaN,100,-1,105,62,35,NaN,49,93,NaN,15,105
651,NaN,NaN,,,,,,NaN,,,NaN,,
652,NaN,NaN,100,-1,105,63,35,NaN,50,93,NaN,15,105
653,NaN,NaN,,,,,,NaN,,,NaN,,
654,NaN,NaN,100,-2,105,63,35,NaN,46,82,NaN,15,105
655,NaN,NaN,,,,,,NaN,,,NaN,,
656,NaN,NaN,100,-2,105,63,35,NaN,49,95,NaN,15,104
657,NaN,NaN,,,,,,NaN,,,NaN,,
658,NaN,NaN,100,-2,104,62,35,NaN,48,92,NaN,15,104
659,NaN,NaN,,,,,,NaN,,,NaN,,
660,NaN,NaN,100,-2,104,62,35,NaN,49,88,NaN,15,104
661,NaN,NaN,,,,,,NaN,,,NaN,,
662,NaN,NaN,100,-2,104,61,35,NaN,45,88,NaN,15,103
663,NaN,NaN,,,,,,NaN,,,NaN,,
664,NaN,NaN,100,-2,104,61,35,NaN,47,90,NaN,15,103
665,NaN,NaN,,,,,,NaN,,,NaN,,
666,NaN,NaN,100,-2,104,61,35,NaN,48,92,NaN,15,103
667,NaN,NaN,,,,,,NaN,,,NaN,,
668,NaN,NaN,100,-2,104,61,35,NaN,48,91,NaN,15,103
669,NaN,NaN,,,,,,NaN,,,NaN,,
670,NaN,NaN,100,-2,104,61,35,NaN,48,92,NaN,15,104
671,NaN,NaN,,,,,,NaN,,,NaN,,
672,NaN,NaN,100,-2,105,60,35,NaN,37,93,NaN,15,104
673,NaN,NaN,,,,,,NaN,,,NaN,,
674,NaN,NaN,100,-2,104,61,35,NaN,47,92,NaN,15,104
675,NaN,NaN,,,,,,NaN,,,NaN,,
676,NaN,NaN,100,-2,104,61,35,NaN,47,92,NaN,15,103
677,NaN,NaN,,,,,,NaN,,,NaN,,
678,NaN,NaN,100,-2,104,61,35,NaN,47,92,NaN,15,103
679,NaN,NaN,,,,,,NaN,,,NaN,,
680,NaN,NaN,100,-2,104,61,35,NaN,48,91,NaN,15,103
681,NaN,NaN,,,,,,NaN,,,NaN,,
682,NaN,NaN,100,-2,104,61,35,NaN,47,90,NaN,15,103
683,NaN,NaN,,,,,,NaN,,,NaN,,
684,NaN,NaN,100,-3,104,60,35,NaN,46,90,NaN,15,103
685,NaN,NaN,,,,,,NaN,,,NaN,,
686,NaN,NaN,100,-3,104,60,35,NaN,46,90,NaN,15,103
687,NaN,NaN,,,,,,NaN,,,NaN,,
688,NaN,NaN,100,-2,104,60,35,NaN,46,89,NaN,15,103
689,NaN,NaN,,,,,,NaN,,,NaN,,
690,NaN,NaN,100,-2,104,60,35,NaN,46,89,NaN,15,104
691,NaN,NaN,,,,,,NaN,,,NaN,,
692,NaN,NaN,100,-1,105,60,35,NaN,46,88,NaN,15,104
693,NaN,NaN,,,,,,NaN,,,NaN,,
694,NaN,NaN,100,-1,105,60,35,NaN,47,90,NaN,15,104
695,NaN,NaN,,,,,,NaN,,,NaN,,
696,NaN,NaN,100,-2,106,61,35,NaN,47,90,NaN,15,105
697,NaN,NaN,,,,,,NaN,,,NaN,,
698,NaN,NaN,100,-2,105,62,35,NaN,44,103,NaN,15,105
699,NaN,NaN,,,,,,NaN,,,NaN,,
700,NaN,NaN,100,-3,106,58,35,NaN,18,104,NaN,15,105
701,NaN,NaN,,,,,,NaN,,,NaN,,
702,NaN,NaN,100,-3,105,59,35,NaN,39,98,NaN,15,105
703,NaN,NaN,,,,,,NaN,,,NaN,,
704,NaN,NaN,100,-3,106,60,35,NaN,46,92,NaN,15,105
705,NaN,NaN,,,,,,NaN,,,NaN,,
706,NaN,NaN,100,-2,105,60,35,NaN,46,90,NaN,15,105
707,NaN,NaN,,,,,,NaN,,,NaN,,
708,NaN,NaN,100,-2,105,60,35,NaN,47,89,NaN,15,105
709,NaN,NaN,,,,,,NaN,,,NaN,,
710,NaN,NaN,100,-2,105,60,35,NaN,46,90,NaN,15,105
711,NaN,NaN,,,,,,NaN,,,NaN,,
712,NaN,NaN,100,-2,105,61,35,NaN,47,90,NaN,15,105
713,NaN,NaN,,,,,,NaN,,,NaN,,
714,NaN,NaN,100,-2,105,61,35,NaN,43,89,NaN,15,105
715,NaN,NaN,,,,,,NaN,,,NaN,,
716,NaN,NaN,100,-2,105,60,35,NaN,44,89,NaN,15,104
717,NaN,NaN,,,,,,NaN,,,NaN,,
718,NaN,NaN,100,-2,104,60,35,NaN,46,90,NaN,15,104
719,NaN,NaN,,,,,,NaN,,,NaN,,
720,NaN,NaN,100,-2,104,60,35,NaN,46,89,NaN,15,104
721,NaN,NaN,,,,,,NaN,,,NaN,,
722,NaN,NaN,100,-1,103,59,35,NaN,46,89,NaN,15,104
723,NaN,NaN,,,,,,NaN,,,NaN,,
724,NaN,NaN,100,-1,103,60,35,NaN,47,90,NaN,15,103
725,NaN,NaN,,,,,,NaN,,,NaN,,
726,NaN,NaN,100,-1,102,59,35,NaN,46,89,NaN,15,103
727,NaN,NaN,,,,,,NaN,,,NaN,,
728,NaN,NaN,100,-1,102,60,35,NaN,47,90,NaN,15,102
729,NaN,NaN,,,,,,NaN,,,NaN,,
730,NaN,NaN,100,-1,101,60,35,NaN,47,90,NaN,15,101
731,NaN,NaN,,,,,,NaN,,,NaN,,
732,NaN,NaN,100,-1,101,60,35,NaN,46,89,NaN,15,101
733,NaN,NaN,,,,,,NaN,,,NaN,,
734,NaN,NaN,100,-1,100,59,35,NaN,46,89,NaN,15,100
735,NaN,NaN,,,,,,NaN,,,NaN,,
736,NaN,NaN,100,-1,100,60,35,NaN,47,90,NaN,15,100
737,NaN,NaN,,,,,,NaN,,,NaN,,
738,NaN,NaN,100,-1,100,59,35,NaN,46,88,NaN,15,100
739,NaN,NaN,,,,,,NaN,,,NaN,,
740,NaN,NaN,100,-2,100,59,35,NaN,46,89,NaN,15,99
741,NaN,NaN,,,,,,NaN,,,NaN,,
742,NaN,NaN,100,-2,99,58,35,NaN,45,87,NaN,15,99
743,NaN,NaN,,,,,,NaN,,,NaN,,
744,NaN,NaN,100,-1,99,58,35,NaN,45,87,NaN,15,99
745,NaN,NaN,,,,,,NaN,,,NaN,,
746,NaN,NaN,100,-1,99,57,35,NaN,45,87,NaN,15,99
747,NaN,NaN,,,,,,NaN,,,NaN,,
748,NaN,NaN,100,-2,99,58,35,NaN,46,88,NaN,15,98
749,NaN,NaN,,,,,,NaN,,,NaN,,
750,NaN,NaN,100,-2,98,58,35,NaN,45,88,NaN,15,98
751,NaN,NaN,,,,,,NaN,,,NaN,,
752,NaN,NaN,100,-2,98,58,35,NaN,45,87,NaN,15,98
753,NaN,NaN,,,,,,NaN,,,NaN,,
754,NaN,NaN,100,-2,98,57,35,NaN,44,87,NaN,15,98
755,NaN,NaN,,,,,,NaN,,,NaN,,
756,NaN,NaN,100,-2,98,58,35,NaN,46,88,NaN,15,97
757,NaN,NaN,,,,,,NaN,,,NaN,,
758,NaN,NaN,100,-2,98,58,35,NaN,46,88,NaN,15,97
759,NaN,NaN,,,,,,NaN,,,NaN,,
760,NaN,NaN,100,-2,98,58,35,NaN,46,88,NaN,15,97
761,NaN,NaN,,,,,,NaN,,,NaN,,
762,NaN,NaN,100,-2,97,58,35,NaN,45,88,NaN,15,97
763,NaN,NaN,,,,,,NaN,,,NaN,,
764,NaN,NaN,100,-2,98,58,35,NaN,46,89,NaN,15,97
765,NaN,NaN,,,,,,NaN,,,NaN,,
766,NaN,NaN,100,-2,97,58,35,NaN,46,88,NaN,15,97
767,NaN,NaN,,,,,,NaN,,,NaN,,
768,NaN,NaN,100,-2,97,58,35,NaN,45,87,NaN,15,96
769,NaN,NaN,,,,,,NaN,,,NaN,,
770,NaN,NaN,100,-2,96,57,35,NaN,45,87,NaN,15,96
771,NaN,NaN,,,,,,NaN,,,NaN,,
772,NaN,NaN,100,-2,97,58,35,NaN,45,87,NaN,15,96
773,NaN,NaN,,,,,,NaN,,,NaN,,
774,NaN,NaN,100,-3,96,57,35,NaN,44,85,NaN,15,96
775,NaN,NaN,,,,,,NaN,,,NaN,,
776,NaN,NaN,100,-3,96,58,35,NaN,44,90,NaN,15,96
777,NaN,NaN,,,,,,NaN,,,NaN,,
778,NaN,NaN,100,-2,96,56,35,NaN,44,87,NaN,15,96
779,NaN,NaN,,,,,,NaN,,,NaN,,
780,NaN,NaN,100,-2,96,57,35,NaN,45,88,NaN,15,96
781,NaN,NaN,,,,,,NaN,,,NaN,,
782,NaN,NaN,100,-2,96,57,35,NaN,45,87,NaN,15,95
783,NaN,NaN,,,,,,NaN,,,NaN,,
784,NaN,NaN,100,-2,96,58,35,NaN,46,88,NaN,15,95
785,NaN,NaN,,,,,,NaN,,,NaN,,
786,NaN,NaN,100,-2,95,57,35,NaN,44,86,NaN,15,95
787,NaN,NaN,,,,,,NaN,,,NaN,,
788,NaN,NaN,100,-2,96,58,35,NaN,45,87,NaN,15,95
789,NaN,NaN,,,,,,NaN,,,NaN,,
790,NaN,NaN,100,-2,95,57,35,NaN,45,87,NaN,15,95
791,NaN,NaN,,,,,,NaN,,,NaN,,
792,NaN,NaN,100,-2,95,57,35,NaN,45,87,NaN,15,95
793,NaN,NaN,,,,,,NaN,,,NaN,,
794,NaN,NaN,100,-2,95,57,35,NaN,44,89,NaN,15,95
795,NaN,NaN,,,,,,NaN,,,NaN,,
796,NaN,NaN,100,-2,95,58,35,NaN,46,88,NaN,15,94
797,NaN,NaN,,,,,,NaN,,,NaN,,
798,NaN,NaN,100,-2,94,57,35,NaN,44,86,NaN,15,94
799,NaN,NaN,,,,,,NaN,,,NaN,,
800,NaN,NaN,100,-2,94,58,35,NaN,46,88,NaN,15,94
801,NaN,NaN,,,,,,NaN,,,NaN,,
802,NaN,NaN,100,-2,94,58,35,NaN,46,87,NaN,15,94
803,NaN,NaN,,,,,,NaN,,,NaN,,
804,NaN,NaN,100,-2,94,58,35,NaN,45,87,NaN,15,93
805,NaN,NaN,,,,,,NaN,,,NaN,,
806,NaN,NaN,100,-2,93,57,35,NaN,44,86,NaN,15,93
807,NaN,NaN,,,,,,NaN,,,NaN,,
808,NaN,NaN,100,-2,94,57,35,NaN,45,87,NaN,15,93
809,NaN,NaN,,,,,,NaN,,,NaN,,
810,NaN,NaN,100,-2,93,57,35,NaN,44,86,NaN,15,93
811,NaN,NaN,,,,,,NaN,,,NaN,,
812,NaN,NaN,100,-2,94,57,35,NaN,45,88,NaN,15,93
813,NaN,NaN,,,,,,NaN,,,NaN,,
814,NaN,NaN,100,-2,93,57,35,NaN,44,86,NaN,15,93
815,NaN,NaN,,,,,,NaN,,,NaN,,
816,NaN,NaN,100,-2,93,58,35,NaN,46,88,NaN,15,93
817,NaN,NaN,,,,,,NaN,,,NaN,,
818,NaN,NaN,100,-2,93,57,35,NaN,45,87,NaN,15,93
819,NaN,NaN,,,,,,NaN,,,NaN,,
820,NaN,NaN,100,-2,93,57,35,NaN,46,88,NaN,15,92
821,NaN,NaN,,,,,,NaN,,,NaN,,
822,NaN,NaN,100,-2,93,57,35,NaN,44,86,NaN,15,92
823,NaN,NaN,,,,,,NaN,,,NaN,,
824,NaN,NaN,100,-2,93,57,35,NaN,44,86,NaN,15,92
825,NaN,NaN,,,,,,NaN,,,NaN,,
826,NaN,NaN,100,-2,92,56,35,NaN,43,85,NaN,15,92
827,NaN,NaN,,,,,,NaN,,,NaN,,
828,NaN,NaN,100,-2,92,56,35,NaN,44,85,NaN,15,92
829,NaN,NaN,,,,,,NaN,,,NaN,,
830,NaN,NaN,100,-3,91,56,35,NaN,44,85,NaN,15,91
831,NaN,NaN,,,,,,NaN,,,NaN,,
832,NaN,NaN,100,-3,92,56,35,NaN,44,86,NaN,15,91
833,NaN,NaN,,,,,,NaN,,,NaN,,
834,NaN,NaN,100,-3,91,56,35,NaN,44,86,NaN,15,91
835,NaN,NaN,,,,,,NaN,,,NaN,,
836,NaN,NaN,100,-3,91,57,35,NaN,45,87,NaN,15,90
837,NaN,NaN,,,,,,NaN,,,NaN,,
838,NaN,NaN,100,-3,91,56,35,NaN,44,86,NaN,15,91
839,NaN,NaN,,,,,,NaN,,,NaN,,
840,NaN,NaN,100,-3,92,57,35,NaN,45,87,NaN,15,91
841,NaN,NaN,,,,,,NaN,,,NaN,,
842,NaN,NaN,100,-3,91,56,35,NaN,44,85,NaN,15,91
843,NaN,NaN,,,,,,NaN,,,NaN,,
844,NaN,NaN,100,-3,92,57,35,NaN,44,87,NaN,15,91
845,NaN,NaN,,,,,,NaN,,,NaN,,
846,NaN,NaN,100,-3,92,56,35,NaN,43,85,NaN,15,91
847,NaN,NaN,,,,,,NaN,,,NaN,,
848,NaN,NaN,100,-3,92,57,35,NaN,45,87,NaN,15,91
849,NaN,NaN,,,,,,NaN,,,NaN,,
850,NaN,NaN,100,-3,92,56,35,NaN,43,85,NaN,15,91
851,NaN,NaN,,,,,,NaN,,,NaN,,
852,NaN,NaN,100,-3,92,57,35,NaN,45,87,NaN,15,91
853,NaN,NaN,,,,,,NaN,,,NaN,,
854,NaN,NaN,100,-3,91,56,34,NaN,44,85,NaN,15,91
855,NaN,NaN,,,,,,NaN,,,NaN,,
856,NaN,NaN,100,-3,91,58,34,NaN,46,89,NaN,15,90
857,NaN,NaN,,,,,,NaN,,,NaN,,
858,NaN,NaN,100,-3,91,57,34,NaN,45,88,NaN,15,90
859,NaN,NaN,,,,,,NaN,,,NaN,,
860,NaN,NaN,100,-3,91,59,34,NaN,46,91,NaN,15,90
861,NaN,NaN,,,,,,NaN,,,NaN,,
862,NaN,NaN,100,-3,91,58,34,NaN,45,90,NaN,15,90
863,NaN,NaN,,,,,,NaN,,,NaN,,
864,NaN,NaN,100,-2,91,59,34,NaN,46,89,NaN,15,90
865,NaN,NaN,,,,,,NaN,,,NaN,,
866,NaN,NaN,100,-2,92,59,34,NaN,46,90,NaN,15,90
867,NaN,NaN,,,,,,NaN,,,NaN,,
868,NaN,NaN,100,-2,93,59,34,NaN,46,91,NaN,15,91
869,NaN,NaN,,,,,,NaN,,,NaN,,
870,NaN,NaN,100,-2,93,59,34,NaN,46,90,NaN,15,92
871,NaN,NaN,,,,,,NaN,,,NaN,,
