time,Solar8000/PLETH_SPO2,Solar8000/PLETH_HR,Solar8000/HR,Solar8000/ETCO2,SNUADC/ECG_V5,SNUADC/ART,SNUADC/ECG_II,Solar8000/ART_MBP,SNUADC/CVP,Solar8000/RR_CO2,Solar8000/ART_SBP,Solar8000/CVP,Solar8000/ART_DBP
4612,,,,,NaN,NaN,NaN,,NaN,,,,
4613,100,52,52,34,NaN,NaN,NaN,70,NaN,14,94,1,60
4614,,,,,NaN,NaN,NaN,,NaN,,,,
4615,100,52,52,34,NaN,NaN,NaN,70,NaN,14,93,1,60
4616,,,,,NaN,NaN,NaN,,NaN,,,,
4617,100,53,52,34,NaN,NaN,NaN,70,NaN,14,91,1,58
4618,,,,,NaN,NaN,NaN,,NaN,,,,
4619,99,52,52,34,NaN,NaN,NaN,69,NaN,14,91,1,59
4620,,,,,NaN,NaN,NaN,,NaN,,,,
4621,100,52,52,34,NaN,NaN,NaN,70,NaN,14,93,1,59
4622,,,,,NaN,NaN,NaN,,NaN,,,,
4623,100,52,52,34,NaN,NaN,NaN,70,NaN,14,93,1,60
4624,,,,,NaN,NaN,NaN,,NaN,,,,
4625,100,52,52,34,NaN,NaN,NaN,71,NaN,14,94,1,59
4626,,,,,NaN,NaN,NaN,,NaN,,,,
4627,100,52,51,34,NaN,NaN,NaN,70,NaN,14,92,1,59
4628,,,,,NaN,NaN,NaN,,NaN,,,,
4629,100,52,52,34,NaN,NaN,NaN,70,NaN,14,93,1,59
4630,,,,,NaN,NaN,NaN,,NaN,,,,
4631,100,52,52,34,NaN,NaN,NaN,70,NaN,14,92,1,59
4632,,,,,NaN,NaN,NaN,,NaN,,,,
4633,100,52,52,34,NaN,NaN,NaN,70,NaN,14,93,1,59
4634,,,,,NaN,NaN,NaN,,NaN,,,,
4635,100,52,51,34,NaN,NaN,NaN,69,NaN,14,92,1,59
4636,,,,,NaN,NaN,NaN,,NaN,,,,
4637,100,52,51,34,NaN,NaN,NaN,70,NaN,14,93,1,59
4638,,,,,NaN,NaN,NaN,,NaN,,,,
4639,100,52,51,34,NaN,NaN,NaN,69,NaN,14,91,1,58
4640,,,,,NaN,NaN,NaN,,NaN,,,,
4641,100,52,51,34,NaN,NaN,NaN,69,NaN,14,92,1,58
4642,,,,,NaN,NaN,NaN,,NaN,,,,
4643,100,52,51,34,NaN,NaN,NaN,69,NaN,14,91,1,57
4644,,,,,NaN,NaN,NaN,,NaN,,,,
4645,100,52,51,34,NaN,NaN,NaN,69,NaN,14,92,1,58
4646,,,,,NaN,NaN,NaN,,NaN,,,,
4647,100,52,51,34,NaN,NaN,NaN,69,NaN,14,91,1,57
4648,,,,,NaN,NaN,NaN,,NaN,,,,
4649,100,52,51,34,NaN,NaN,NaN,68,NaN,14,90,1,58
4650,,,,,NaN,NaN,NaN,,NaN,,,,
4651,100,51,51,34,NaN,NaN,NaN,68,NaN,14,91,1,57
4652,,,,,NaN,NaN,NaN,,NaN,,,,
4653,100,51,51,34,NaN,NaN,NaN,69,NaN,14,91,1,58
4654,,,,,NaN,NaN,NaN,,NaN,,,,
4655,100,51,51,34,NaN,NaN,NaN,69,NaN,14,92,1,58
4656,,,,,NaN,NaN,NaN,,NaN,,,,
4657,100,51,50,34,NaN,NaN,NaN,68,NaN,14,91,1,58
4658,,,,,NaN,NaN,NaN,,NaN,,,,
4659,100,51,51,34,NaN,NaN,NaN,69,NaN,14,92,1,58
4660,,,,,NaN,NaN,NaN,,NaN,,,,
4661,100,51,51,34,NaN,NaN,NaN,68,NaN,14,91,1,58
4662,,,,,NaN,NaN,NaN,,NaN,,,,
4663,100,51,51,34,NaN,NaN,NaN,69,NaN,14,92,1,58
4664,,,,,NaN,NaN,NaN,,NaN,,,,
4665,100,51,51,34,NaN,NaN,NaN,68,NaN,14,91,1,58
4666,,,,,NaN,NaN,NaN,,NaN,,,,
4667,100,51,51,34,NaN,NaN,NaN,69,NaN,14,91,1,58
4668,,,,,NaN,NaN,NaN,,NaN,,,,
4669,100,51,51,34,NaN,NaN,NaN,69,NaN,14,91,1,58
4670,,,,,NaN,NaN,NaN,,NaN,,,,
4671,100,51,51,34,NaN,NaN,NaN,69,NaN,14,92,1,59
4672,,,,,NaN,NaN,NaN,,NaN,,,,
4673,100,52,51,34,NaN,NaN,NaN,69,NaN,14,92,1,59
4674,,,,,NaN,NaN,NaN,,NaN,,,,
4675,100,52,52,34,NaN,NaN,NaN,70,NaN,14,93,1,59
4676,,,,,NaN,NaN,NaN,,NaN,,,,
4677,100,53,52,34,NaN,NaN,NaN,70,NaN,14,92,1,59
4678,,,,,NaN,NaN,NaN,,NaN,,,,
4679,99,53,53,34,NaN,NaN,NaN,70,NaN,14,91,1,59
4680,,,,,NaN,NaN,NaN,,NaN,,,,
4681,100,53,53,34,NaN,NaN,NaN,70,NaN,14,92,1,58
4682,,,,,NaN,NaN,NaN,,NaN,,,,
4683,100,54,53,34,NaN,NaN,NaN,70,NaN,14,91,1,59
4684,,,,,NaN,NaN,NaN,,NaN,,,,
4685,100,54,53,34,NaN,NaN,NaN,70,NaN,14,92,1,58
4686,,,,,NaN,NaN,NaN,,NaN,,,,
4687,100,54,53,34,NaN,NaN,NaN,69,NaN,14,91,1,59
4688,,,,,NaN,NaN,NaN,,NaN,,,,
4689,100,54,53,34,NaN,NaN,NaN,70,NaN,14,92,1,59
4690,,,,,NaN,NaN,NaN,,NaN,,,,
4691,100,54,53,34,NaN,NaN,NaN,70,NaN,14,92,1,59
4692,,,,,NaN,NaN,NaN,,NaN,,,,
4693,100,54,53,35,NaN,NaN,NaN,70,NaN,14,93,1,59
4694,,,,,NaN,NaN,NaN,,NaN,,,,
4695,100,54,53,35,NaN,NaN,NaN,70,NaN,14,92,1,59
4696,,,,,NaN,NaN,NaN,,NaN,,,,
4697,100,54,53,35,NaN,NaN,NaN,70,NaN,14,93,1,60
4698,,,,,NaN,NaN,NaN,,NaN,,,,
4699,100,54,53,35,NaN,NaN,NaN,70,NaN,14,92,1,59
4700,,,,,NaN,NaN,NaN,,NaN,,,,
4701,100,54,54,35,NaN,NaN,NaN,70,NaN,14,93,1,59
4702,,,,,NaN,NaN,NaN,,NaN,,,,
4703,100,54,54,35,NaN,NaN,NaN,70,NaN,14,92,1,59
4704,,,,,NaN,NaN,NaN,,NaN,,,,
4705,100,54,54,35,NaN,NaN,NaN,71,NaN,14,93,1,60
4706,,,,,NaN,NaN,NaN,,NaN,,,,
4707,100,55,54,35,NaN,NaN,NaN,70,NaN,14,93,1,60
4708,,,,,NaN,NaN,NaN,,NaN,,,,
4709,100,55,54,34,NaN,NaN,NaN,70,NaN,14,92,1,60
4710,,,,,NaN,NaN,NaN,,NaN,,,,
4711,100,55,54,34,NaN,NaN,NaN,70,NaN,14,93,1,59
4712,,,,,NaN,NaN,NaN,,NaN,,,,
4713,100,55,54,34,NaN,NaN,NaN,70,NaN,14,92,1,59
4714,,,,,NaN,NaN,NaN,,NaN,,,,
4715,100,55,54,34,NaN,NaN,NaN,70,NaN,14,93,1,59
4716,,,,,NaN,NaN,NaN,,NaN,,,,
4717,100,55,54,34,NaN,NaN,NaN,70,NaN,14,92,1,59
4718,,,,,NaN,NaN,NaN,,NaN,,,,
4719,100,55,54,34,NaN,NaN,NaN,70,NaN,14,93,1,59
4720,,,,,NaN,NaN,NaN,,NaN,,,,
4721,100,55,54,34,NaN,NaN,NaN,70,NaN,14,92,1,59
4722,,,,,NaN,NaN,NaN,,NaN,,,,
4723,100,54,54,34,NaN,NaN,NaN,71,NaN,14,93,1,59
4724,,,,,NaN,NaN,NaN,,NaN,,,,
4725,100,54,54,34,NaN,NaN,NaN,70,NaN,14,92,1,59
4726,,,,,NaN,NaN,NaN,,NaN,,,,
4727,100,54,54,34,NaN,NaN,NaN,70,NaN,14,93,1,59
4728,,,,,NaN,NaN,NaN,,NaN,,,,
4729,100,54,53,34,NaN,NaN,NaN,70,NaN,14,92,1,59
4730,,,,,NaN,NaN,NaN,,NaN,,,,
4731,100,54,53,35,NaN,NaN,NaN,70,NaN,14,93,1,59
4732,,,,,NaN,NaN,NaN,,NaN,,,,
4733,100,54,53,35,NaN,NaN,NaN,69,NaN,14,91,1,58
4734,,,,,NaN,NaN,NaN,,NaN,,,,
4735,100,54,53,35,NaN,NaN,NaN,70,NaN,14,93,1,59
4736,,,,,NaN,NaN,NaN,,NaN,,,,
4737,100,54,53,35,NaN,NaN,NaN,70,NaN,14,92,1,59
4738,,,,,NaN,NaN,NaN,,NaN,,,,
4739,100,54,53,35,NaN,NaN,NaN,70,NaN,14,92,1,60
4740,,,,,NaN,NaN,NaN,,NaN,,,,
4741,100,54,53,35,NaN,NaN,NaN,70,NaN,14,93,1,59
4742,,,,,NaN,NaN,NaN,,NaN,,,,
4743,100,54,54,35,NaN,NaN,NaN,70,NaN,14,92,1,61
4744,,,,,NaN,NaN,NaN,,NaN,,,,
4745,100,54,54,34,NaN,NaN,NaN,71,NaN,14,94,1,61
4746,,,,,NaN,NaN,NaN,,NaN,,,,
4747,100,55,55,34,NaN,NaN,NaN,71,NaN,14,92,1,61
4748,,,,,NaN,NaN,NaN,,NaN,,,,
4749,100,56,55,34,NaN,NaN,NaN,71,NaN,14,93,1,60
4750,,,,,NaN,NaN,NaN,,NaN,,,,
4751,100,56,56,34,NaN,NaN,NaN,71,NaN,14,92,1,60
4752,,,,,NaN,NaN,NaN,,NaN,,,,
4753,100,56,56,34,NaN,NaN,NaN,71,NaN,14,93,1,60
4754,,,,,NaN,NaN,NaN,,NaN,,,,
4755,100,57,56,34,NaN,NaN,NaN,70,NaN,14,92,1,59
4756,,,,,NaN,NaN,NaN,,NaN,,,,
4757,100,57,56,34,NaN,NaN,NaN,70,NaN,14,93,1,60
4758,,,,,NaN,NaN,NaN,,NaN,,,,
4759,100,57,56,34,NaN,NaN,NaN,70,NaN,14,92,1,59
4760,,,,,NaN,NaN,NaN,,NaN,,,,
4761,100,56,56,34,NaN,NaN,NaN,70,NaN,14,93,1,60
4762,,,,,NaN,NaN,NaN,,NaN,,,,
4763,100,56,55,34,NaN,NaN,NaN,70,NaN,14,92,1,59
4764,,,,,NaN,NaN,NaN,,NaN,,,,
4765,100,56,55,34,NaN,NaN,NaN,70,NaN,14,93,1,60
4766,,,,,NaN,NaN,NaN,,NaN,,,,
4767,100,55,55,34,NaN,NaN,NaN,71,NaN,14,94,1,60
4768,,,,,NaN,NaN,NaN,,NaN,,,,
4769,100,55,54,34,NaN,NaN,NaN,71,NaN,14,93,1,60
4770,,,,,NaN,NaN,NaN,,NaN,,,,
4771,100,55,54,34,NaN,NaN,NaN,71,NaN,14,93,1,60
4772,,,,,NaN,NaN,NaN,,NaN,,,,
4773,100,55,54,34,NaN,NaN,NaN,71,NaN,14,93,1,60
4774,,,,,NaN,NaN,NaN,,NaN,,,,
4775,100,55,55,34,NaN,NaN,NaN,71,NaN,14,93,1,60
4776,,,,,NaN,NaN,NaN,,NaN,,,,
4777,100,55,55,34,NaN,NaN,NaN,71,NaN,14,93,1,60
4778,,,,,NaN,NaN,NaN,,NaN,,,,
4779,100,56,55,35,NaN,NaN,NaN,71,NaN,14,94,1,60
4780,,,,,NaN,NaN,NaN,,NaN,,,,
4781,100,56,55,35,NaN,NaN,NaN,70,NaN,14,92,1,60
4782,,,,,NaN,NaN,NaN,,NaN,,,,
4783,100,56,55,35,NaN,NaN,NaN,71,NaN,14,94,1,60
4784,,,,,NaN,NaN,NaN,,NaN,,,,
4785,100,56,55,35,NaN,NaN,NaN,70,NaN,14,92,1,60
4786,,,,,NaN,NaN,NaN,,NaN,,,,
4787,100,56,55,35,NaN,NaN,NaN,71,NaN,14,93,1,60
4788,,,,,NaN,NaN,NaN,,NaN,,,,
4789,100,56,55,35,NaN,NaN,NaN,70,NaN,14,92,1,60
4790,,,,,NaN,NaN,NaN,,NaN,,,,
4791,100,56,55,35,NaN,NaN,NaN,71,NaN,14,93,1,60
4792,,,,,NaN,NaN,NaN,,NaN,,,,
4793,100,56,55,35,NaN,NaN,NaN,70,NaN,14,93,1,60
4794,,,,,NaN,NaN,NaN,,NaN,,,,
4795,100,56,55,35,NaN,NaN,NaN,70,NaN,14,92,1,60
4796,,,,,NaN,NaN,NaN,,NaN,,,,
4797,100,56,55,35,NaN,NaN,NaN,70,NaN,14,93,1,60
4798,,,,,NaN,NaN,NaN,,NaN,,,,
4799,100,56,55,35,NaN,NaN,NaN,70,NaN,14,92,1,60
4800,,,,,NaN,NaN,NaN,,NaN,,,,
4801,100,56,55,35,NaN,NaN,NaN,70,NaN,14,92,1,59
4802,,,,,NaN,NaN,NaN,,NaN,,,,
4803,100,56,55,35,NaN,NaN,NaN,70,NaN,14,92,1,60
4804,,,,,NaN,NaN,NaN,,NaN,,,,
4805,100,56,55,35,NaN,NaN,NaN,70,NaN,14,92,1,59
4806,,,,,NaN,NaN,NaN,,NaN,,,,
4807,100,55,55,35,NaN,NaN,NaN,70,NaN,14,92,1,59
4808,,,,,NaN,NaN,NaN,,NaN,,,,
4809,100,55,55,35,NaN,NaN,NaN,70,NaN,14,93,1,59
4810,,,,,NaN,NaN,NaN,,NaN,,,,
4811,100,56,55,35,NaN,NaN,NaN,70,NaN,14,91,1,59
4812,,,,,NaN,NaN,NaN,,NaN,,,,
4813,100,55,55,35,NaN,NaN,NaN,70,NaN,14,92,1,59
4814,,,,,NaN,NaN,NaN,,NaN,,,,
4815,100,55,55,35,NaN,NaN,NaN,69,NaN,14,91,1,59
4816,,,,,NaN,NaN,NaN,,NaN,,,,
4817,99,55,55,35,NaN,NaN,NaN,70,NaN,14,92,1,59
4818,,,,,NaN,NaN,NaN,,NaN,,,,
4819,100,55,54,35,NaN,NaN,NaN,69,NaN,14,91,1,58
4820,,,,,NaN,NaN,NaN,,NaN,,,,
4821,100,55,54,35,NaN,NaN,NaN,69,NaN,14,91,1,58
4822,,,,,NaN,NaN,NaN,,NaN,,,,
4823,100,55,54,35,NaN,NaN,NaN,69,NaN,14,90,1,58
4824,,,,,NaN,NaN,NaN,,NaN,,,,
4825,100,54,54,35,NaN,NaN,NaN,69,NaN,14,92,1,58
4826,,,,,NaN,NaN,NaN,,NaN,,,,
4827,100,54,54,35,NaN,NaN,NaN,69,NaN,14,91,1,58
4828,,,,,NaN,NaN,NaN,,NaN,,,,
4829,100,54,53,35,NaN,NaN,NaN,69,NaN,14,91,1,59
4830,,,,,NaN,NaN,NaN,,NaN,,,,
4831,100,54,53,35,NaN,NaN,NaN,69,NaN,14,92,1,58
4832,,,,,NaN,NaN,NaN,,NaN,,,,
4833,100,54,54,35,NaN,NaN,NaN,69,NaN,14,91,1,59
4834,,,,,NaN,NaN,NaN,,NaN,,,,
4835,100,54,54,34,NaN,NaN,NaN,69,NaN,14,91,1,58
4836,,,,,NaN,NaN,NaN,,NaN,,,,
4837,100,54,54,34,NaN,NaN,NaN,69,NaN,14,91,1,59
4838,,,,,NaN,NaN,NaN,,NaN,,,,
4839,100,54,54,34,NaN,NaN,NaN,69,NaN,14,92,1,58
4840,,,,,NaN,NaN,NaN,,NaN,,,,
4841,100,54,54,34,NaN,NaN,NaN,68,NaN,14,90,1,58
4842,,,,,NaN,NaN,NaN,,NaN,,,,
4843,100,54,54,34,NaN,NaN,NaN,69,NaN,14,91,1,58
4844,,,,,NaN,NaN,NaN,,NaN,,,,
4845,100,55,54,34,NaN,NaN,NaN,69,NaN,14,90,1,58
4846,,,,,NaN,NaN,NaN,,NaN,,,,
4847,100,54,54,34,NaN,NaN,NaN,69,NaN,14,92,1,59
4848,,,,,NaN,NaN,NaN,,NaN,,,,
4849,100,55,54,34,NaN,NaN,NaN,69,NaN,14,91,1,58
4850,,,,,NaN,NaN,NaN,,NaN,,,,
4851,100,55,54,34,NaN,NaN,NaN,69,NaN,14,91,1,59
4852,,,,,NaN,NaN,NaN,,NaN,,,,
4853,100,55,54,34,NaN,NaN,NaN,69,NaN,14,91,1,59
4854,,,,,NaN,NaN,NaN,,NaN,,,,
4855,100,55,55,34,NaN,NaN,NaN,69,NaN,14,91,1,60
4856,,,,,NaN,NaN,NaN,,NaN,,,,
4857,100,55,55,35,NaN,NaN,NaN,69,NaN,14,91,1,59
4858,,,,,NaN,NaN,NaN,,NaN,,,,
4859,100,55,55,35,NaN,NaN,NaN,70,NaN,14,91,1,60
4860,,,,,NaN,NaN,NaN,,NaN,,,,
4861,100,56,56,35,NaN,NaN,NaN,70,NaN,14,92,1,60
4862,,,,,NaN,NaN,NaN,,NaN,,,,
4863,100,56,56,35,NaN,NaN,NaN,70,NaN,14,92,1,60
4864,,,,,NaN,NaN,NaN,,NaN,,,,
4865,100,57,56,35,NaN,NaN,NaN,70,NaN,14,92,1,60
4866,,,,,NaN,NaN,NaN,,NaN,,,,
4867,100,57,56,35,NaN,NaN,NaN,70,NaN,14,91,1,60
4868,,,,,NaN,NaN,NaN,,NaN,,,,
4869,100,57,56,35,NaN,NaN,NaN,70,NaN,14,93,1,60
4870,,,,,NaN,NaN,NaN,,NaN,,,,
4871,100,57,56,35,NaN,NaN,NaN,70,NaN,14,91,1,59
4872,,,,,NaN,NaN,NaN,,NaN,,,,
4873,100,57,56,35,NaN,NaN,NaN,70,NaN,14,93,1,60
4874,,,,,NaN,NaN,NaN,,NaN,,,,
4875,100,57,56,35,NaN,NaN,NaN,70,NaN,14,91,1,59
4876,,,,,NaN,NaN,NaN,,NaN,,,,
4877,100,57,56,35,NaN,NaN,NaN,70,NaN,14,93,1,60
4878,,,,,NaN,NaN,NaN,,NaN,,,,
4879,100,57,56,35,NaN,NaN,NaN,70,NaN,14,91,1,59
4880,,,,,NaN,NaN,NaN,,NaN,,,,
4881,100,56,56,35,NaN,NaN,NaN,70,NaN,14,92,1,60
4882,,,,,NaN,NaN,NaN,,NaN,,,,
4883,100,56,55,35,NaN,NaN,NaN,70,NaN,14,92,1,59
4884,,,,,NaN,NaN,NaN,,NaN,,,,
4885,100,56,56,35,NaN,NaN,NaN,70,NaN,14,91,1,59
4886,,,,,NaN,NaN,NaN,,NaN,,,,
4887,100,56,56,35,NaN,NaN,NaN,69,NaN,14,91,1,59
4888,,,,,NaN,NaN,NaN,,NaN,,,,
4889,100,56,56,35,NaN,NaN,NaN,69,NaN,14,91,1,59
4890,,,,,NaN,NaN,NaN,,NaN,,,,
4891,100,56,56,35,NaN,NaN,NaN,69,NaN,14,91,1,58
4892,,,,,NaN,NaN,NaN,,NaN,,,,
4893,100,56,62,35,NaN,NaN,NaN,69,NaN,14,91,1,59
4894,,,,,NaN,NaN,NaN,,NaN,,,,
4895,100,56,62,35,NaN,NaN,NaN,69,NaN,14,91,1,58
4896,,,,,NaN,NaN,NaN,,NaN,,,,
4897,100,56,61,35,NaN,NaN,NaN,69,NaN,14,91,1,59
4898,,,,,NaN,NaN,NaN,,NaN,,,,
4899,100,56,61,35,NaN,NaN,NaN,70,NaN,14,92,1,59
4900,,,,,NaN,NaN,NaN,,NaN,,,,
4901,99,56,55,35,NaN,NaN,NaN,69,NaN,14,91,1,59
4902,,,,,NaN,NaN,NaN,,NaN,,,,
4903,100,56,55,35,NaN,NaN,NaN,70,NaN,14,92,1,59
4904,,,,,NaN,NaN,NaN,,NaN,,,,
4905,100,56,55,35,NaN,NaN,NaN,69,NaN,14,90,1,59
4906,,,,,NaN,NaN,NaN,,NaN,,,,
4907,100,56,55,35,NaN,NaN,NaN,70,NaN,14,92,1,59
4908,,,,,NaN,NaN,NaN,,NaN,,,,
4909,100,56,55,35,NaN,NaN,NaN,69,NaN,14,91,1,59
4910,,,,,NaN,NaN,NaN,,NaN,,,,
4911,100,56,55,35,NaN,NaN,NaN,70,NaN,14,92,1,59
4912,,,,,NaN,NaN,NaN,,NaN,,,,
4913,100,56,55,35,NaN,NaN,NaN,70,NaN,14,92,1,59
4914,,,,,NaN,NaN,NaN,,NaN,,,,
4915,100,56,55,35,NaN,NaN,NaN,70,NaN,14,92,1,60
4916,,,,,NaN,NaN,NaN,,NaN,,,,
4917,99,56,56,35,NaN,NaN,NaN,70,NaN,14,92,1,59
4918,,,,,NaN,NaN,NaN,,NaN,,,,
4919,100,56,55,35,NaN,NaN,NaN,70,NaN,14,92,1,59
4920,,,,,NaN,NaN,NaN,,NaN,,,,
4921,100,56,55,35,NaN,NaN,NaN,70,NaN,14,92,1,59
4922,,,,,NaN,NaN,NaN,,NaN,,,,
4923,99,56,55,35,NaN,NaN,NaN,70,NaN,14,92,1,59
4924,,,,,NaN,NaN,NaN,,NaN,,,,
4925,100,56,55,35,NaN,NaN,NaN,70,NaN,14,93,1,58
4926,,,,,NaN,NaN,NaN,,NaN,,,,
4927,100,56,55,35,NaN,NaN,NaN,69,NaN,14,91,1,58
4928,,,,,NaN,NaN,NaN,,NaN,,,,
4929,99,55,55,35,NaN,NaN,NaN,69,NaN,14,92,1,58
4930,,,,,NaN,NaN,NaN,,NaN,,,,
4931,100,55,54,35,NaN,NaN,NaN,69,NaN,14,90,1,58
4932,,,,,NaN,NaN,NaN,,NaN,,,,
4933,100,55,54,35,NaN,NaN,NaN,69,NaN,14,91,1,58
4934,,,,,NaN,NaN,NaN,,NaN,,,,
4935,99,55,54,35,NaN,NaN,NaN,68,NaN,14,90,1,57
4936,,,,,NaN,NaN,NaN,,NaN,,,,
4937,99,55,54,35,NaN,NaN,NaN,69,NaN,14,91,1,58
4938,,,,,NaN,NaN,NaN,,NaN,,,,
4939,100,55,54,35,NaN,NaN,NaN,68,NaN,14,90,1,58
4940,,,,,NaN,NaN,NaN,,NaN,,,,
4941,100,55,54,35,NaN,NaN,NaN,68,NaN,14,91,1,58
4942,,,,,NaN,NaN,NaN,,NaN,,,,
4943,100,55,54,34,NaN,NaN,NaN,68,NaN,14,89,1,57
4944,,,,,NaN,NaN,NaN,,NaN,,,,
4945,100,55,54,34,NaN,NaN,NaN,68,NaN,14,89,1,57
4946,,,,,NaN,NaN,NaN,,NaN,,,,
4947,100,55,54,34,NaN,NaN,NaN,67,NaN,14,89,1,57
4948,,,,,NaN,NaN,NaN,,NaN,,,,
4949,100,55,54,34,NaN,NaN,NaN,67,NaN,14,88,1,57
4950,,,,,NaN,NaN,NaN,,NaN,,,,
4951,100,55,54,34,NaN,NaN,NaN,67,NaN,14,88,1,57
4952,,,,,NaN,NaN,NaN,,NaN,,,,
4953,100,55,54,34,NaN,NaN,NaN,66,NaN,14,87,1,57
4954,,,,,NaN,NaN,NaN,,NaN,,,,
4955,100,55,54,34,NaN,NaN,NaN,66,NaN,14,87,1,56
4956,,,,,NaN,NaN,NaN,,NaN,,,,
4957,100,55,54,34,NaN,NaN,NaN,66,NaN,14,86,1,57
4958,,,,,NaN,NaN,NaN,,NaN,,,,
4959,100,55,54,34,NaN,NaN,NaN,66,NaN,14,88,1,57
4960,,,,,NaN,NaN,NaN,,NaN,,,,
4961,100,55,54,34,NaN,NaN,NaN,66,NaN,14,86,1,56
4962,,,,,NaN,NaN,NaN,,NaN,,,,
4963,100,55,54,34,NaN,NaN,NaN,66,NaN,14,88,1,57
4964,,,,,NaN,NaN,NaN,,NaN,,,,
4965,100,55,54,34,NaN,NaN,NaN,66,NaN,14,87,1,57
4966,,,,,NaN,NaN,NaN,,NaN,,,,
4967,99,55,55,34,NaN,NaN,NaN,66,NaN,14,92,0,52
4968,,,,,NaN,NaN,NaN,,NaN,,,,
4969,99,55,55,34,NaN,NaN,NaN,66,NaN,14,84,0,53
4970,,,,,NaN,NaN,NaN,,NaN,,,,
4971,99,55,55,34,NaN,NaN,NaN,66,NaN,14,,1,
4972,,,,,NaN,NaN,NaN,,NaN,,,,
4973,99,56,55,34,NaN,NaN,NaN,151,NaN,14,,1,
4974,,,,,NaN,NaN,NaN,,NaN,,,,
4975,99,56,56,34,NaN,NaN,NaN,154,NaN,14,,1,
4976,,,,,NaN,NaN,NaN,,NaN,,,,
4977,99,56,56,34,NaN,NaN,NaN,165,NaN,14,,1,
4978,,,,,NaN,NaN,NaN,,NaN,,,,
4979,99,57,57,34,NaN,NaN,NaN,165,NaN,14,,0,
4980,,,,,NaN,NaN,NaN,,NaN,,,,
4981,100,57,57,34,NaN,NaN,NaN,213,NaN,14,,0,
4982,,,,,NaN,NaN,NaN,,NaN,,,,
4983,100,58,57,34,NaN,NaN,NaN,213,NaN,14,,0,
4984,,,,,NaN,NaN,NaN,,NaN,,,,
4985,99,58,57,34,NaN,NaN,NaN,229,NaN,14,,0,
4986,,,,,NaN,NaN,NaN,,NaN,,,,
4987,100,58,57,34,NaN,NaN,NaN,229,NaN,14,,0,
4988,,,,,NaN,NaN,NaN,,NaN,,,,
4989,100,58,57,34,NaN,NaN,NaN,121,NaN,14,,0,
4990,,,,,NaN,NaN,NaN,,NaN,,,,
4991,99,58,57,34,NaN,NaN,NaN,95,NaN,14,,0,
4992,,,,,NaN,NaN,NaN,,NaN,,,,
4993,99,58,57,34,NaN,NaN,NaN,110,NaN,14,,0,
4994,,,,,NaN,NaN,NaN,,NaN,,,,
4995,99,57,57,34,NaN,NaN,NaN,110,NaN,14,,0,
4996,,,,,NaN,NaN,NaN,,NaN,,,,
4997,99,57,56,34,NaN,NaN,NaN,99,NaN,14,,0,
4998,,,,,NaN,NaN,NaN,,NaN,,,,
4999,99,57,56,34,NaN,NaN,NaN,86,NaN,14,,0,
5000,,,,,NaN,NaN,NaN,,NaN,,,,
5001,99,56,56,34,NaN,NaN,NaN,78,NaN,14,,0,
5002,,,,,NaN,NaN,NaN,,NaN,,,,
5003,99,56,56,34,NaN,NaN,NaN,73,NaN,14,,0,
5004,,,,,NaN,NaN,NaN,,NaN,,,,
5005,99,56,55,34,NaN,NaN,NaN,71,NaN,14,,0,
5006,,,,,NaN,NaN,NaN,,NaN,,,,
5007,99,56,55,34,NaN,NaN,NaN,69,NaN,14,,0,
5008,,,,,NaN,NaN,NaN,,NaN,,,,
5009,99,56,55,34,NaN,NaN,NaN,69,NaN,14,,1,
5010,,,,,NaN,NaN,NaN,,NaN,,,,
5011,99,56,63,34,NaN,NaN,NaN,68,NaN,14,,1,
5012,,,,,NaN,NaN,NaN,,NaN,,,,
5013,99,56,63,34,NaN,NaN,NaN,68,NaN,14,88,1,58
5014,,,,,NaN,NaN,NaN,,NaN,,,,
5015,99,56,63,34,NaN,NaN,NaN,68,NaN,14,90,1,57
5016,,,,,NaN,NaN,NaN,,NaN,,,,
5017,99,56,63,34,NaN,NaN,NaN,68,NaN,14,89,1,58
5018,,,,,NaN,NaN,NaN,,NaN,,,,
5019,99,56,59,34,NaN,NaN,NaN,67,NaN,14,89,1,57
5020,,,,,NaN,NaN,NaN,,NaN,,,,
5021,99,56,55,34,NaN,NaN,NaN,67,NaN,14,89,1,57
5022,,,,,NaN,NaN,NaN,,NaN,,,,
5023,99,55,55,34,NaN,NaN,NaN,68,NaN,14,90,1,57
5024,,,,,NaN,NaN,NaN,,NaN,,,,
5025,99,55,55,34,NaN,NaN,NaN,67,NaN,14,88,1,57
5026,,,,,NaN,NaN,NaN,,NaN,,,,
5027,99,55,54,34,NaN,NaN,NaN,67,NaN,14,89,1,57
5028,,,,,NaN,NaN,NaN,,NaN,,,,
5029,99,55,54,34,NaN,NaN,NaN,67,NaN,14,88,1,57
5030,,,,,NaN,NaN,NaN,,NaN,,,,
5031,99,55,54,34,NaN,NaN,NaN,67,NaN,14,89,1,57
5032,,,,,NaN,NaN,NaN,,NaN,,,,
5033,99,55,54,34,NaN,NaN,NaN,67,NaN,14,89,1,57
5034,,,,,NaN,NaN,NaN,,NaN,,,,
5035,99,55,54,34,NaN,NaN,NaN,67,NaN,14,88,0,57
5036,,,,,NaN,NaN,NaN,,NaN,,,,
5037,99,55,54,34,NaN,NaN,NaN,66,NaN,14,88,0,56
5038,,,,,NaN,NaN,NaN,,NaN,,,,
