time,Solar8000/ART_DBP,Solar8000/RR_CO2,Solar8000/ART_SBP,Solar8000/PLETH_HR,Solar8000/ETCO2,Solar8000/ART_MBP,Solar8000/CVP,SNUADC/CVP,SNUADC/ECG_II,SNUADC/ART,Solar8000/PLETH_SPO2,SNUADC/ECG_V5,Solar8000/HR
12608,72,13,139,58,33,99,9,NaN,NaN,NaN,100,NaN,58
12609,,,,,,,,NaN,NaN,NaN,,NaN,
12610,72,13,139,58,33,99,8,NaN,NaN,NaN,100,NaN,58
12611,,,,,,,,NaN,NaN,NaN,,NaN,
12612,72,13,138,58,33,98,8,NaN,NaN,NaN,100,NaN,58
12613,,,,,,,,NaN,NaN,NaN,,NaN,
12614,72,13,138,58,33,98,8,NaN,NaN,NaN,100,NaN,58
12615,,,,,,,,NaN,NaN,NaN,,NaN,
12616,72,13,139,59,33,98,8,NaN,NaN,NaN,100,NaN,58
12617,,,,,,,,NaN,NaN,NaN,,NaN,
12618,72,13,138,59,33,98,8,NaN,NaN,NaN,100,NaN,58
12619,,,,,,,,NaN,NaN,NaN,,NaN,
12620,71,13,138,59,33,98,8,NaN,NaN,NaN,100,NaN,58
12621,,,,,,,,NaN,NaN,NaN,,NaN,
12622,71,13,138,59,33,98,8,NaN,NaN,NaN,100,NaN,58
12623,,,,,,,,NaN,NaN,NaN,,NaN,
12624,71,13,136,59,33,97,8,NaN,NaN,NaN,100,NaN,58
12625,,,,,,,,NaN,NaN,NaN,,NaN,
12626,70,13,134,59,33,96,8,NaN,NaN,NaN,100,NaN,58
12627,,,,,,,,NaN,NaN,NaN,,NaN,
12628,70,13,134,59,33,96,8,NaN,NaN,NaN,100,NaN,58
12629,,,,,,,,NaN,NaN,NaN,,NaN,
12630,71,13,136,59,32,97,8,NaN,NaN,NaN,100,NaN,58
12631,,,,,,,,NaN,NaN,NaN,,NaN,
12632,71,13,136,59,32,97,8,NaN,NaN,NaN,100,NaN,58
12633,,,,,,,,NaN,NaN,NaN,,NaN,
12634,72,13,137,59,32,98,8,NaN,NaN,NaN,100,NaN,58
12635,,,,,,,,NaN,NaN,NaN,,NaN,
12636,72,13,137,59,32,98,8,NaN,NaN,NaN,100,NaN,58
12637,,,,,,,,NaN,NaN,NaN,,NaN,
12638,73,13,137,59,33,98,8,NaN,NaN,NaN,100,NaN,58
12639,,,,,,,,NaN,NaN,NaN,,NaN,
12640,71,13,137,59,33,98,8,NaN,NaN,NaN,100,NaN,58
12641,,,,,,,,NaN,NaN,NaN,,NaN,
12642,73,13,139,59,33,99,8,NaN,NaN,NaN,100,NaN,58
12643,,,,,,,,NaN,NaN,NaN,,NaN,
12644,73,13,139,59,33,99,8,NaN,NaN,NaN,100,NaN,58
12645,,,,,,,,NaN,NaN,NaN,,NaN,
12646,73,13,138,59,33,99,8,NaN,NaN,NaN,100,NaN,58
12647,,,,,,,,NaN,NaN,NaN,,NaN,
12648,73,13,140,59,33,99,8,NaN,NaN,NaN,100,NaN,58
12649,,,,,,,,NaN,NaN,NaN,,NaN,
12650,72,13,137,59,33,98,8,NaN,NaN,NaN,100,NaN,58
12651,,,,,,,,NaN,NaN,NaN,,NaN,
12652,72,13,137,59,32,98,8,NaN,NaN,NaN,100,NaN,58
12653,,,,,,,,NaN,NaN,NaN,,NaN,
12654,71,13,136,59,32,97,8,NaN,NaN,NaN,100,NaN,58
12655,,,,,,,,NaN,NaN,NaN,,NaN,
12656,72,13,137,59,32,97,8,NaN,NaN,NaN,100,NaN,58
12657,,,,,,,,NaN,NaN,NaN,,NaN,
12658,72,13,137,59,33,97,8,NaN,NaN,NaN,100,NaN,59
12659,,,,,,,,NaN,NaN,NaN,,NaN,
12660,72,13,136,59,33,97,8,NaN,NaN,NaN,100,NaN,59
12661,,,,,,,,NaN,NaN,NaN,,NaN,
12662,72,13,138,59,33,98,8,NaN,NaN,NaN,100,NaN,59
12663,,,,,,,,NaN,NaN,NaN,,NaN,
12664,71,13,134,59,33,96,8,NaN,NaN,NaN,100,NaN,59
12665,,,,,,,,NaN,NaN,NaN,,NaN,
12666,72,13,136,59,33,97,8,NaN,NaN,NaN,100,NaN,59
12667,,,,,,,,NaN,NaN,NaN,,NaN,
12668,71,13,136,59,33,97,8,NaN,NaN,NaN,100,NaN,59
12669,,,,,,,,NaN,NaN,NaN,,NaN,
12670,71,13,138,59,33,97,8,NaN,NaN,NaN,100,NaN,58
12671,,,,,,,,NaN,NaN,NaN,,NaN,
12672,71,13,138,59,33,97,8,NaN,NaN,NaN,100,NaN,58
12673,,,,,,,,NaN,NaN,NaN,,NaN,
12674,72,13,140,59,33,99,8,NaN,NaN,NaN,100,NaN,58
12675,,,,,,,,NaN,NaN,NaN,,NaN,
12676,72,13,139,59,33,98,8,NaN,NaN,NaN,100,NaN,58
12677,,,,,,,,NaN,NaN,NaN,,NaN,
12678,72,13,139,58,33,98,8,NaN,NaN,NaN,100,NaN,58
12679,,,,,,,,NaN,NaN,NaN,,NaN,
12680,73,13,139,58,32,99,8,NaN,NaN,NaN,100,NaN,58
12681,,,,,,,,NaN,NaN,NaN,,NaN,
12682,72,13,137,58,32,98,9,NaN,NaN,NaN,100,NaN,57
12683,,,,,,,,NaN,NaN,NaN,,NaN,
12684,72,13,138,58,32,99,9,NaN,NaN,NaN,100,NaN,58
12685,,,,,,,,NaN,NaN,NaN,,NaN,
12686,72,13,138,58,33,99,9,NaN,NaN,NaN,100,NaN,58
12687,,,,,,,,NaN,NaN,NaN,,NaN,
12688,72,13,138,58,33,99,8,NaN,NaN,NaN,100,NaN,58
12689,,,,,,,,NaN,NaN,NaN,,NaN,
12690,73,13,140,58,33,100,8,NaN,NaN,NaN,100,NaN,58
12691,,,,,,,,NaN,NaN,NaN,,NaN,
12692,72,13,139,58,33,99,8,NaN,NaN,NaN,100,NaN,58
12693,,,,,,,,NaN,NaN,NaN,,NaN,
12694,73,13,141,58,33,100,8,NaN,NaN,NaN,100,NaN,58
12695,,,,,,,,NaN,NaN,NaN,,NaN,
12696,72,13,140,58,33,100,8,NaN,NaN,NaN,100,NaN,58
12697,,,,,,,,NaN,NaN,NaN,,NaN,
12698,73,13,140,58,33,100,8,NaN,NaN,NaN,100,NaN,58
12699,,,,,,,,NaN,NaN,NaN,,NaN,
12700,72,13,138,58,33,99,9,NaN,NaN,NaN,100,NaN,58
12701,,,,,,,,NaN,NaN,NaN,,NaN,
12702,72,13,138,58,33,99,9,NaN,NaN,NaN,100,NaN,58
12703,,,,,,,,NaN,NaN,NaN,,NaN,
12704,72,13,139,58,33,99,9,NaN,NaN,NaN,100,NaN,57
12705,,,,,,,,NaN,NaN,NaN,,NaN,
12706,72,13,138,58,33,99,9,NaN,NaN,NaN,100,NaN,57
12707,,,,,,,,NaN,NaN,NaN,,NaN,
12708,72,13,138,58,33,99,9,NaN,NaN,NaN,100,NaN,57
12709,,,,,,,,NaN,NaN,NaN,,NaN,
12710,71,13,136,58,33,98,9,NaN,NaN,NaN,100,NaN,57
12711,,,,,,,,NaN,NaN,NaN,,NaN,
12712,72,13,139,58,33,99,8,NaN,NaN,NaN,100,NaN,57
12713,,,,,,,,NaN,NaN,NaN,,NaN,
12714,72,13,139,58,33,99,8,NaN,NaN,NaN,100,NaN,57
12715,,,,,,,,NaN,NaN,NaN,,NaN,
12716,73,13,141,58,33,100,8,NaN,NaN,NaN,100,NaN,58
12717,,,,,,,,NaN,NaN,NaN,,NaN,
12718,73,13,141,58,33,100,8,NaN,NaN,NaN,100,NaN,58
12719,,,,,,,,NaN,NaN,NaN,,NaN,
12720,73,13,140,58,33,100,8,NaN,NaN,NaN,100,NaN,58
12721,,,,,,,,NaN,NaN,NaN,,NaN,
12722,73,13,140,58,33,100,9,NaN,NaN,NaN,100,NaN,58
12723,,,,,,,,NaN,NaN,NaN,,NaN,
12724,73,13,140,58,33,100,9,NaN,NaN,NaN,100,NaN,58
12725,,,,,,,,NaN,NaN,NaN,,NaN,
12726,72,13,140,58,33,100,9,NaN,NaN,NaN,100,NaN,58
12727,,,,,,,,NaN,NaN,NaN,,NaN,
12728,73,13,139,58,33,100,9,NaN,NaN,NaN,100,NaN,58
12729,,,,,,,,NaN,NaN,NaN,,NaN,
12730,73,13,139,58,33,100,9,NaN,NaN,NaN,100,NaN,58
12731,,,,,,,,NaN,NaN,NaN,,NaN,
12732,73,13,139,58,33,100,9,NaN,NaN,NaN,100,NaN,57
12733,,,,,,,,NaN,NaN,NaN,,NaN,
12734,74,13,141,58,33,101,9,NaN,NaN,NaN,100,NaN,57
12735,,,,,,,,NaN,NaN,NaN,,NaN,
12736,73,13,140,58,33,101,9,NaN,NaN,NaN,100,NaN,57
12737,,,,,,,,NaN,NaN,NaN,,NaN,
12738,74,13,141,58,33,101,9,NaN,NaN,NaN,100,NaN,58
12739,,,,,,,,NaN,NaN,NaN,,NaN,
12740,74,13,141,58,33,101,9,NaN,NaN,NaN,100,NaN,58
12741,,,,,,,,NaN,NaN,NaN,,NaN,
12742,74,13,140,59,33,101,9,NaN,NaN,NaN,100,NaN,58
12743,,,,,,,,NaN,NaN,NaN,,NaN,
12744,74,13,141,59,33,101,9,NaN,NaN,NaN,100,NaN,58
12745,,,,,,,,NaN,NaN,NaN,,NaN,
12746,74,13,141,59,33,101,9,NaN,NaN,NaN,100,NaN,58
12747,,,,,,,,NaN,NaN,NaN,,NaN,
12748,74,13,141,59,33,101,9,NaN,NaN,NaN,100,NaN,58
12749,,,,,,,,NaN,NaN,NaN,,NaN,
12750,72,13,139,59,33,100,9,NaN,NaN,NaN,100,NaN,58
12751,,,,,,,,NaN,NaN,NaN,,NaN,
12752,73,13,140,59,33,100,9,NaN,NaN,NaN,100,NaN,58
12753,,,,,,,,NaN,NaN,NaN,,NaN,
12754,72,13,140,59,33,100,9,NaN,NaN,NaN,100,NaN,58
12755,,,,,,,,NaN,NaN,NaN,,NaN,
12756,72,13,140,59,33,100,9,NaN,NaN,NaN,100,NaN,58
12757,,,,,,,,NaN,NaN,NaN,,NaN,
12758,72,13,140,59,33,100,9,NaN,NaN,NaN,100,NaN,58
12759,,,,,,,,NaN,NaN,NaN,,NaN,
12760,72,13,138,58,33,99,9,NaN,NaN,NaN,100,NaN,58
12761,,,,,,,,NaN,NaN,NaN,,NaN,
12762,72,13,138,58,33,99,9,NaN,NaN,NaN,100,NaN,58
12763,,,,,,,,NaN,NaN,NaN,,NaN,
12764,72,13,140,58,33,99,9,NaN,NaN,NaN,100,NaN,58
12765,,,,,,,,NaN,NaN,NaN,,NaN,
12766,72,13,139,58,33,99,9,NaN,NaN,NaN,100,NaN,58
12767,,,,,,,,NaN,NaN,NaN,,NaN,
12768,72,13,137,58,33,98,9,NaN,NaN,NaN,100,NaN,58
12769,,,,,,,,NaN,NaN,NaN,,NaN,
12770,72,13,137,58,33,98,9,NaN,NaN,NaN,100,NaN,58
12771,,,,,,,,NaN,NaN,NaN,,NaN,
12772,72,13,138,58,33,99,9,NaN,NaN,NaN,100,NaN,58
12773,,,,,,,,NaN,NaN,NaN,,NaN,
12774,72,13,136,58,33,98,9,NaN,NaN,NaN,100,NaN,58
12775,,,,,,,,NaN,NaN,NaN,,NaN,
12776,73,13,141,58,33,100,9,NaN,NaN,NaN,100,NaN,58
12777,,,,,,,,NaN,NaN,NaN,,NaN,
12778,73,13,140,58,33,99,9,NaN,NaN,NaN,100,NaN,57
12779,,,,,,,,NaN,NaN,NaN,,NaN,
12780,74,13,143,58,33,101,8,NaN,NaN,NaN,100,NaN,57
12781,,,,,,,,NaN,NaN,NaN,,NaN,
12782,74,13,143,58,33,101,8,NaN,NaN,NaN,100,NaN,57
12783,,,,,,,,NaN,NaN,NaN,,NaN,
12784,74,13,143,58,33,101,8,NaN,NaN,NaN,100,NaN,57
12785,,,,,,,,NaN,NaN,NaN,,NaN,
12786,75,13,144,58,33,102,8,NaN,NaN,NaN,100,NaN,57
12787,,,,,,,,NaN,NaN,NaN,,NaN,
12788,75,13,144,58,33,103,8,NaN,NaN,NaN,100,NaN,57
12789,,,,,,,,NaN,NaN,NaN,,NaN,
12790,77,13,148,58,33,105,9,NaN,NaN,NaN,100,NaN,57
12791,,,,,,,,NaN,NaN,NaN,,NaN,
12792,75,13,145,58,33,104,9,NaN,NaN,NaN,100,NaN,57
12793,,,,,,,,NaN,NaN,NaN,,NaN,
12794,75,13,145,58,33,103,9,NaN,NaN,NaN,100,NaN,57
12795,,,,,,,,NaN,NaN,NaN,,NaN,
12796,75,13,145,58,33,103,9,NaN,NaN,NaN,100,NaN,57
12797,,,,,,,,NaN,NaN,NaN,,NaN,
12798,74,13,144,58,33,103,9,NaN,NaN,NaN,100,NaN,58
12799,,,,,,,,NaN,NaN,NaN,,NaN,
12800,74,13,143,58,33,102,9,NaN,NaN,NaN,100,NaN,58
12801,,,,,,,,NaN,NaN,NaN,,NaN,
12802,74,13,142,58,33,102,8,NaN,NaN,NaN,100,NaN,58
12803,,,,,,,,NaN,NaN,NaN,,NaN,
12804,73,13,144,59,33,102,8,NaN,NaN,NaN,100,NaN,58
12805,,,,,,,,NaN,NaN,NaN,,NaN,
12806,73,13,141,59,33,101,8,NaN,NaN,NaN,100,NaN,58
12807,,,,,,,,NaN,NaN,NaN,,NaN,
12808,74,13,143,59,33,102,8,NaN,NaN,NaN,100,NaN,58
12809,,,,,,,,NaN,NaN,NaN,,NaN,
12810,73,13,142,59,33,101,8,NaN,NaN,NaN,100,NaN,58
12811,,,,,,,,NaN,NaN,NaN,,NaN,
12812,73,13,142,59,33,101,8,NaN,NaN,NaN,100,NaN,58
12813,,,,,,,,NaN,NaN,NaN,,NaN,
12814,73,13,142,59,32,101,8,NaN,NaN,NaN,100,NaN,58
12815,,,,,,,,NaN,NaN,NaN,,NaN,
12816,74,13,141,59,32,101,8,NaN,NaN,NaN,100,NaN,58
12817,,,,,,,,NaN,NaN,NaN,,NaN,
12818,73,13,142,59,32,101,8,NaN,NaN,NaN,100,NaN,58
12819,,,,,,,,NaN,NaN,NaN,,NaN,
12820,75,13,142,59,33,102,8,NaN,NaN,NaN,100,NaN,58
12821,,,,,,,,NaN,NaN,NaN,,NaN,
12822,75,13,145,59,33,103,8,NaN,NaN,NaN,100,NaN,58
12823,,,,,,,,NaN,NaN,NaN,,NaN,
12824,75,13,145,59,33,103,9,NaN,NaN,NaN,100,NaN,58
12825,,,,,,,,NaN,NaN,NaN,,NaN,
12826,74,13,143,59,33,102,9,NaN,NaN,NaN,100,NaN,58
12827,,,,,,,,NaN,NaN,NaN,,NaN,
12828,75,13,145,59,33,103,8,NaN,NaN,NaN,100,NaN,58
12829,,,,,,,,NaN,NaN,NaN,,NaN,
12830,75,13,144,59,33,103,8,NaN,NaN,NaN,100,NaN,58
12831,,,,,,,,NaN,NaN,NaN,,NaN,
12832,74,13,143,59,33,103,8,NaN,NaN,NaN,100,NaN,58
12833,,,,,,,,NaN,NaN,NaN,,NaN,
12834,75,13,142,59,33,102,8,NaN,NaN,NaN,100,NaN,58
12835,,,,,,,,NaN,NaN,NaN,,NaN,
12836,75,13,142,59,33,102,8,NaN,NaN,NaN,100,NaN,58
12837,,,,,,,,NaN,NaN,NaN,,NaN,
12838,74,13,142,59,33,102,8,NaN,NaN,NaN,100,NaN,58
12839,,,,,,,,NaN,NaN,NaN,,NaN,
12840,74,13,144,59,33,103,8,NaN,NaN,NaN,100,NaN,58
12841,,,,,,,,NaN,NaN,NaN,,NaN,
12842,73,13,141,59,33,102,9,NaN,NaN,NaN,100,NaN,58
12843,,,,,,,,NaN,NaN,NaN,,NaN,
12844,74,13,142,59,33,102,9,NaN,NaN,NaN,100,NaN,58
12845,,,,,,,,NaN,NaN,NaN,,NaN,
12846,74,13,142,59,33,102,9,NaN,NaN,NaN,100,NaN,58
12847,,,,,,,,NaN,NaN,NaN,,NaN,
12848,73,13,141,58,33,101,8,NaN,NaN,NaN,100,NaN,58
12849,,,,,,,,NaN,NaN,NaN,,NaN,
12850,73,13,142,58,33,102,8,NaN,NaN,NaN,100,NaN,58
12851,,,,,,,,NaN,NaN,NaN,,NaN,
12852,73,13,140,58,33,101,9,NaN,NaN,NaN,100,NaN,57
12853,,,,,,,,NaN,NaN,NaN,,NaN,
12854,74,13,142,58,33,101,9,NaN,NaN,NaN,100,NaN,57
12855,,,,,,,,NaN,NaN,NaN,,NaN,
12856,73,13,141,58,33,101,9,NaN,NaN,NaN,100,NaN,57
12857,,,,,,,,NaN,NaN,NaN,,NaN,
12858,73,13,141,58,33,101,9,NaN,NaN,NaN,100,NaN,58
12859,,,,,,,,NaN,NaN,NaN,,NaN,
12860,73,13,141,58,33,101,9,NaN,NaN,NaN,100,NaN,58
12861,,,,,,,,NaN,NaN,NaN,,NaN,
12862,72,13,140,58,33,100,9,NaN,NaN,NaN,100,NaN,58
12863,,,,,,,,NaN,NaN,NaN,,NaN,
12864,73,13,140,58,33,101,9,NaN,NaN,NaN,100,NaN,58
12865,,,,,,,,NaN,NaN,NaN,,NaN,
12866,73,13,139,58,33,100,9,NaN,NaN,NaN,100,NaN,58
12867,,,,,,,,NaN,NaN,NaN,,NaN,
12868,74,13,142,58,33,101,9,NaN,NaN,NaN,100,NaN,58
12869,,,,,,,,NaN,NaN,NaN,,NaN,
12870,74,13,142,58,33,101,9,NaN,NaN,NaN,100,NaN,58
12871,,,,,,,,NaN,NaN,NaN,,NaN,
12872,74,13,142,59,33,102,9,NaN,NaN,NaN,100,NaN,58
12873,,,,,,,,NaN,NaN,NaN,,NaN,
12874,74,13,141,59,33,101,9,NaN,NaN,NaN,100,NaN,58
12875,,,,,,,,NaN,NaN,NaN,,NaN,
12876,75,13,143,58,33,103,9,NaN,NaN,NaN,100,NaN,58
12877,,,,,,,,NaN,NaN,NaN,,NaN,
12878,75,13,143,58,32,103,9,NaN,NaN,NaN,100,NaN,58
12879,,,,,,,,NaN,NaN,NaN,,NaN,
12880,75,13,143,58,32,102,8,NaN,NaN,NaN,100,NaN,58
12881,,,,,,,,NaN,NaN,NaN,,NaN,
12882,76,13,145,58,32,104,8,NaN,NaN,NaN,100,NaN,58
12883,,,,,,,,NaN,NaN,NaN,,NaN,
12884,75,13,143,58,32,103,8,NaN,NaN,NaN,100,NaN,58
12885,,,,,,,,NaN,NaN,NaN,,NaN,
12886,75,13,144,58,32,104,8,NaN,NaN,NaN,100,NaN,58
12887,,,,,,,,NaN,NaN,NaN,,NaN,
12888,74,13,143,58,32,103,8,NaN,NaN,NaN,100,NaN,58
12889,,,,,,,,NaN,NaN,NaN,,NaN,
12890,75,13,143,58,32,103,8,NaN,NaN,NaN,100,NaN,58
12891,,,,,,,,NaN,NaN,NaN,,NaN,
12892,73,13,143,58,33,102,8,NaN,NaN,NaN,100,NaN,58
12893,,,,,,,,NaN,NaN,NaN,,NaN,
12894,73,13,143,58,33,102,8,NaN,NaN,NaN,100,NaN,57
12895,,,,,,,,NaN,NaN,NaN,,NaN,
12896,73,13,143,58,33,102,8,NaN,NaN,NaN,100,NaN,57
12897,,,,,,,,NaN,NaN,NaN,,NaN,
12898,73,13,143,58,33,102,8,NaN,NaN,NaN,100,NaN,57
12899,,,,,,,,NaN,NaN,NaN,,NaN,
12900,73,13,142,58,33,101,8,NaN,NaN,NaN,100,NaN,57
12901,,,,,,,,NaN,NaN,NaN,,NaN,
12902,72,13,140,58,33,100,8,NaN,NaN,NaN,100,NaN,57
12903,,,,,,,,NaN,NaN,NaN,,NaN,
12904,73,13,140,58,33,100,8,NaN,NaN,NaN,100,NaN,57
12905,,,,,,,,NaN,NaN,NaN,,NaN,
12906,73,13,142,58,33,101,8,NaN,NaN,NaN,100,NaN,57
12907,,,,,,,,NaN,NaN,NaN,,NaN,
12908,73,13,141,58,33,101,9,NaN,NaN,NaN,100,NaN,57
12909,,,,,,,,NaN,NaN,NaN,,NaN,
12910,73,13,143,58,33,101,9,NaN,NaN,NaN,100,NaN,57
12911,,,,,,,,NaN,NaN,NaN,,NaN,
12912,73,13,140,58,33,100,8,NaN,NaN,NaN,100,NaN,57
12913,,,,,,,,NaN,NaN,NaN,,NaN,
12914,74,13,142,58,32,101,8,NaN,NaN,NaN,100,NaN,57
12915,,,,,,,,NaN,NaN,NaN,,NaN,
12916,73,13,140,58,32,101,8,NaN,NaN,NaN,100,NaN,57
12917,,,,,,,,NaN,NaN,NaN,,NaN,
12918,74,13,141,58,32,101,8,NaN,NaN,NaN,100,NaN,57
12919,,,,,,,,NaN,NaN,NaN,,NaN,
12920,73,13,140,58,32,101,8,NaN,NaN,NaN,100,NaN,57
12921,,,,,,,,NaN,NaN,NaN,,NaN,
12922,73,13,139,58,32,101,9,NaN,NaN,NaN,100,NaN,57
12923,,,,,,,,NaN,NaN,NaN,,NaN,
12924,73,13,140,58,32,101,9,NaN,NaN,NaN,100,NaN,57
12925,,,,,,,,NaN,NaN,NaN,,NaN,
12926,73,13,139,58,32,100,9,NaN,NaN,NaN,100,NaN,57
12927,,,,,,,,NaN,NaN,NaN,,NaN,
12928,73,13,139,58,32,100,9,NaN,NaN,NaN,100,NaN,57
12929,,,,,,,,NaN,NaN,NaN,,NaN,
12930,73,13,138,58,32,100,9,NaN,NaN,NaN,100,NaN,57
12931,,,,,,,,NaN,NaN,NaN,,NaN,
12932,74,13,139,58,32,101,8,NaN,NaN,NaN,100,NaN,57
12933,,,,,,,,NaN,NaN,NaN,,NaN,
12934,73,13,140,58,32,101,8,NaN,NaN,NaN,100,NaN,57
12935,,,,,,,,NaN,NaN,NaN,,NaN,
12936,73,13,139,58,32,100,8,NaN,NaN,NaN,100,NaN,57
12937,,,,,,,,NaN,NaN,NaN,,NaN,
12938,73,13,141,58,32,101,8,NaN,NaN,NaN,100,NaN,57
12939,,,,,,,,NaN,NaN,NaN,,NaN,
12940,74,13,141,58,32,101,8,NaN,NaN,NaN,100,NaN,57
12941,,,,,,,,NaN,NaN,NaN,,NaN,
12942,74,13,142,58,32,101,8,NaN,NaN,NaN,100,NaN,57
12943,,,,,,,,NaN,NaN,NaN,,NaN,
12944,74,13,142,57,32,101,8,NaN,NaN,NaN,100,NaN,57
12945,,,,,,,,NaN,NaN,NaN,,NaN,
12946,74,13,143,57,32,102,8,NaN,NaN,NaN,100,NaN,57
12947,,,,,,,,NaN,NaN,NaN,,NaN,
12948,74,13,143,57,32,101,9,NaN,NaN,NaN,100,NaN,57
12949,,,,,,,,NaN,NaN,NaN,,NaN,
12950,75,13,144,58,32,102,9,NaN,NaN,NaN,100,NaN,57
12951,,,,,,,,NaN,NaN,NaN,,NaN,
12952,74,13,143,58,32,102,9,NaN,NaN,NaN,100,NaN,57
12953,,,,,,,,NaN,NaN,NaN,,NaN,
12954,75,13,143,58,32,102,9,NaN,NaN,NaN,100,NaN,58
12955,,,,,,,,NaN,NaN,NaN,,NaN,
12956,75,13,144,58,32,103,9,NaN,NaN,NaN,100,NaN,58
12957,,,,,,,,NaN,NaN,NaN,,NaN,
12958,74,13,143,58,32,102,9,NaN,NaN,NaN,100,NaN,58
12959,,,,,,,,NaN,NaN,NaN,,NaN,
12960,75,13,144,58,32,103,9,NaN,NaN,NaN,100,NaN,58
12961,,,,,,,,NaN,NaN,NaN,,NaN,
12962,75,13,145,58,32,103,9,NaN,NaN,NaN,100,NaN,58
12963,,,,,,,,NaN,NaN,NaN,,NaN,
12964,76,13,145,58,32,104,9,NaN,NaN,NaN,100,NaN,57
12965,,,,,,,,NaN,NaN,NaN,,NaN,
12966,76,13,146,58,32,104,9,NaN,NaN,NaN,100,NaN,57
12967,,,,,,,,NaN,NaN,NaN,,NaN,
12968,76,13,145,58,32,104,9,NaN,NaN,NaN,100,NaN,57
12969,,,,,,,,NaN,NaN,NaN,,NaN,
12970,76,13,147,58,32,105,9,NaN,NaN,NaN,100,NaN,57
12971,,,,,,,,NaN,NaN,NaN,,NaN,
12972,76,13,145,58,32,105,9,NaN,NaN,NaN,100,NaN,57
12973,,,,,,,,NaN,NaN,NaN,,NaN,
12974,77,13,148,58,32,106,9,NaN,NaN,NaN,100,NaN,57
12975,,,,,,,,NaN,NaN,NaN,,NaN,
12976,76,13,146,58,33,105,9,NaN,NaN,NaN,100,NaN,58
12977,,,,,,,,NaN,NaN,NaN,,NaN,
12978,76,13,146,58,33,105,9,NaN,NaN,NaN,100,NaN,58
12979,,,,,,,,NaN,NaN,NaN,,NaN,
12980,76,13,147,58,33,105,9,NaN,NaN,NaN,100,NaN,58
12981,,,,,,,,NaN,NaN,NaN,,NaN,
12982,77,13,146,58,33,105,9,NaN,NaN,NaN,100,NaN,58
12983,,,,,,,,NaN,NaN,NaN,,NaN,
12984,76,13,146,58,33,105,9,NaN,NaN,NaN,100,NaN,58
12985,,,,,,,,NaN,NaN,NaN,,NaN,
12986,76,13,145,58,33,105,9,NaN,NaN,NaN,100,NaN,58
12987,,,,,,,,NaN,NaN,NaN,,NaN,
12988,76,13,147,58,33,105,9,NaN,NaN,NaN,100,NaN,57
12989,,,,,,,,NaN,NaN,NaN,,NaN,
12990,75,13,146,58,33,105,9,NaN,NaN,NaN,100,NaN,57
12991,,,,,,,,NaN,NaN,NaN,,NaN,
12992,76,13,145,58,33,105,9,NaN,NaN,NaN,100,NaN,58
12993,,,,,,,,NaN,NaN,NaN,,NaN,
12994,76,13,145,58,33,105,9,NaN,NaN,NaN,100,NaN,58
12995,,,,,,,,NaN,NaN,NaN,,NaN,
12996,75,13,144,58,33,104,8,NaN,NaN,NaN,100,NaN,58
12997,,,,,,,,NaN,NaN,NaN,,NaN,
12998,75,13,145,58,33,104,8,NaN,NaN,NaN,100,NaN,58
12999,,,,,,,,NaN,NaN,NaN,,NaN,
13000,74,13,144,58,33,103,8,NaN,NaN,NaN,100,NaN,58
13001,,,,,,,,NaN,NaN,NaN,,NaN,
13002,75,13,146,58,33,104,8,NaN,NaN,NaN,100,NaN,57
13003,,,,,,,,NaN,NaN,NaN,,NaN,
13004,75,13,145,58,33,104,8,NaN,NaN,NaN,100,NaN,57
13005,,,,,,,,NaN,NaN,NaN,,NaN,
13006,76,13,148,58,32,105,8,NaN,NaN,NaN,100,NaN,57
13007,,,,,,,,NaN,NaN,NaN,,NaN,
13008,75,13,145,58,32,104,8,NaN,NaN,NaN,100,NaN,57
13009,,,,,,,,NaN,NaN,NaN,,NaN,
13010,76,13,145,58,32,104,8,NaN,NaN,NaN,100,NaN,58
13011,,,,,,,,NaN,NaN,NaN,,NaN,
13012,76,13,146,58,32,105,8,NaN,NaN,NaN,100,NaN,58
13013,,,,,,,,NaN,NaN,NaN,,NaN,
13014,77,13,146,59,33,105,8,NaN,NaN,NaN,100,NaN,58
13015,,,,,,,,NaN,NaN,NaN,,NaN,
13016,77,13,148,59,33,106,8,NaN,NaN,NaN,100,NaN,58
13017,,,,,,,,NaN,NaN,NaN,,NaN,
13018,77,13,146,59,33,105,8,NaN,NaN,NaN,100,NaN,58
13019,,,,,,,,NaN,NaN,NaN,,NaN,
13020,77,13,148,59,33,106,8,NaN,NaN,NaN,100,NaN,58
13021,,,,,,,,NaN,NaN,NaN,,NaN,
13022,76,13,147,59,33,106,8,NaN,NaN,NaN,100,NaN,59
13023,,,,,,,,NaN,NaN,NaN,,NaN,
13024,77,13,148,59,33,106,8,NaN,NaN,NaN,100,NaN,59
13025,,,,,,,,NaN,NaN,NaN,,NaN,
13026,76,13,146,59,33,106,9,NaN,NaN,NaN,100,NaN,59
13027,,,,,,,,NaN,NaN,NaN,,NaN,
13028,77,13,146,59,33,106,9,NaN,NaN,NaN,100,NaN,58
13029,,,,,,,,NaN,NaN,NaN,,NaN,
13030,77,13,148,59,33,106,9,NaN,NaN,NaN,100,NaN,58
13031,,,,,,,,NaN,NaN,NaN,,NaN,
13032,76,13,145,59,33,105,9,NaN,NaN,NaN,100,NaN,58
