time,Solar8000/ART_MBP,Solar8000/RR_CO2,Solar8000/PLETH_HR,Solar8000/PLETH_SPO2,Solar8000/HR,Solar8000/CVP,Solar8000/ETCO2,SNUADC/ECG_V5,SNUADC/CVP,SNUADC/ART,Solar8000/ART_DBP,SNUADC/ECG_II,Solar8000/ART_SBP
5139,,,,,,,,NaN,NaN,NaN,,NaN,
5140,57,16,57,99,62,14,31,NaN,NaN,NaN,40,NaN,86
5141,,,,,,,,NaN,NaN,NaN,,NaN,
5142,57,16,56,99,55,13,31,NaN,NaN,NaN,41,NaN,85
5143,,,,,,,,NaN,NaN,NaN,,NaN,
5144,57,16,56,99,55,13,31,NaN,NaN,NaN,40,NaN,86
5145,,,,,,,,NaN,NaN,NaN,,NaN,
5146,56,16,55,99,55,14,31,NaN,NaN,NaN,40,NaN,86
5147,,,,,,,,NaN,NaN,NaN,,NaN,
5148,56,16,56,99,55,14,31,NaN,NaN,NaN,41,NaN,85
5149,,,,,,,,NaN,NaN,NaN,,NaN,
5150,57,16,56,99,55,14,31,NaN,NaN,NaN,41,NaN,86
5151,,,,,,,,NaN,NaN,NaN,,NaN,
5152,57,16,56,99,55,14,31,NaN,NaN,NaN,41,NaN,86
5153,,,,,,,,NaN,NaN,NaN,,NaN,
5154,57,16,56,99,55,14,31,NaN,NaN,NaN,41,NaN,88
5155,,,,,,,,NaN,NaN,NaN,,NaN,
5156,58,16,56,99,55,14,31,NaN,NaN,NaN,42,NaN,88
5157,,,,,,,,NaN,NaN,NaN,,NaN,
5158,59,16,57,99,55,14,31,NaN,NaN,NaN,42,NaN,89
5159,,,,,,,,NaN,NaN,NaN,,NaN,
5160,59,16,57,99,55,14,31,NaN,NaN,NaN,43,NaN,89
5161,,,,,,,,NaN,NaN,NaN,,NaN,
5162,60,16,58,99,63,14,31,NaN,NaN,NaN,43,NaN,91
5163,,,,,,,,NaN,NaN,NaN,,NaN,
5164,60,16,59,99,64,14,31,NaN,NaN,NaN,44,NaN,90
5165,,,,,,,,NaN,NaN,NaN,,NaN,
5166,61,16,60,99,75,13,31,NaN,NaN,NaN,44,NaN,92
5167,,,,,,,,NaN,NaN,NaN,,NaN,
5168,61,16,60,99,84,13,31,NaN,NaN,NaN,45,NaN,92
5169,,,,,,,,NaN,NaN,NaN,,NaN,
5170,62,16,61,99,110,13,31,NaN,NaN,NaN,45,NaN,93
5171,,,,,,,,NaN,NaN,NaN,,NaN,
5172,63,16,61,99,120,13,31,NaN,NaN,NaN,46,NaN,93
5173,,,,,,,,NaN,NaN,NaN,,NaN,
5174,64,16,61,99,98,13,31,NaN,NaN,NaN,46,NaN,94
5175,,,,,,,,NaN,NaN,NaN,,NaN,
5176,64,16,60,99,80,13,31,NaN,NaN,NaN,47,NaN,95
5177,,,,,,,,NaN,NaN,NaN,,NaN,
5178,65,16,61,99,69,13,31,NaN,NaN,NaN,47,NaN,95
5179,,,,,,,,NaN,NaN,NaN,,NaN,
5180,66,16,61,99,92,13,31,NaN,NaN,NaN,48,NaN,96
5181,,,,,,,,NaN,NaN,NaN,,NaN,
5182,67,16,61,99,87,13,31,NaN,NaN,NaN,49,NaN,97
5183,,,,,,,,NaN,NaN,NaN,,NaN,
5184,67,16,61,99,81,14,31,NaN,NaN,NaN,49,NaN,99
5185,,,,,,,,NaN,NaN,NaN,,NaN,
5186,68,16,61,99,76,14,31,NaN,NaN,NaN,49,NaN,100
5187,,,,,,,,NaN,NaN,NaN,,NaN,
5188,68,16,61,99,62,13,31,NaN,NaN,NaN,49,NaN,100
5189,,,,,,,,NaN,NaN,NaN,,NaN,
5190,68,16,60,99,59,13,31,NaN,NaN,NaN,48,NaN,100
5191,,,,,,,,NaN,NaN,NaN,,NaN,
5192,69,16,60,99,59,13,31,NaN,NaN,NaN,49,NaN,102
5193,,,,,,,,NaN,NaN,NaN,,NaN,
5194,69,16,60,99,59,13,31,NaN,NaN,NaN,50,NaN,102
5195,,,,,,,,NaN,NaN,NaN,,NaN,
5196,70,16,60,99,60,13,31,NaN,NaN,NaN,50,NaN,103
5197,,,,,,,,NaN,NaN,NaN,,NaN,
5198,70,16,62,99,62,13,31,NaN,NaN,NaN,50,NaN,104
5199,,,,,,,,NaN,NaN,NaN,,NaN,
5200,71,16,63,99,63,13,31,NaN,NaN,NaN,51,NaN,105
5201,,,,,,,,NaN,NaN,NaN,,NaN,
5202,72,16,64,99,64,12,31,NaN,NaN,NaN,51,NaN,106
5203,,,,,,,,NaN,NaN,NaN,,NaN,
5204,72,16,65,99,64,12,30,NaN,NaN,NaN,51,NaN,108
5205,,,,,,,,NaN,NaN,NaN,,NaN,
5206,72,16,65,99,64,12,30,NaN,NaN,NaN,51,NaN,108
5207,,,,,,,,NaN,NaN,NaN,,NaN,
5208,72,16,65,99,64,12,30,NaN,NaN,NaN,50,NaN,108
5209,,,,,,,,NaN,NaN,NaN,,NaN,
5210,72,16,64,99,64,12,31,NaN,NaN,NaN,50,NaN,110
5211,,,,,,,,NaN,NaN,NaN,,NaN,
5212,71,16,63,99,63,12,31,NaN,NaN,NaN,50,NaN,108
5213,,,,,,,,NaN,NaN,NaN,,NaN,
5214,71,16,62,99,63,13,31,NaN,NaN,NaN,49,NaN,108
5215,,,,,,,,NaN,NaN,NaN,,NaN,
5216,71,16,61,99,62,13,31,NaN,NaN,NaN,49,NaN,108
5217,,,,,,,,NaN,NaN,NaN,,NaN,
5218,72,16,60,99,61,13,32,NaN,NaN,NaN,50,NaN,109
5219,,,,,,,,NaN,NaN,NaN,,NaN,
5220,71,16,60,99,66,13,32,NaN,NaN,NaN,50,NaN,109
5221,,,,,,,,NaN,NaN,NaN,,NaN,
5222,72,16,60,99,68,13,32,NaN,NaN,NaN,50,NaN,110
5223,,,,,,,,NaN,NaN,NaN,,NaN,
5224,72,16,60,99,67,13,32,NaN,NaN,NaN,50,NaN,110
5225,,,,,,,,NaN,NaN,NaN,,NaN,
5226,72,16,60,98,68,13,32,NaN,NaN,NaN,49,NaN,111
5227,,,,,,,,NaN,NaN,NaN,,NaN,
5228,71,16,60,98,68,13,32,NaN,NaN,NaN,49,NaN,109
5229,,,,,,,,NaN,NaN,NaN,,NaN,
5230,71,16,59,98,84,13,32,NaN,NaN,NaN,49,NaN,110
5231,,,,,,,,NaN,NaN,NaN,,NaN,
5232,71,16,59,98,79,13,32,NaN,NaN,NaN,50,NaN,110
5233,,,,,,,,NaN,NaN,NaN,,NaN,
5234,71,16,59,98,78,13,32,NaN,NaN,NaN,49,NaN,110
5235,,,,,,,,NaN,NaN,NaN,,NaN,
5236,71,16,59,98,77,14,32,NaN,NaN,NaN,49,NaN,109
5237,,,,,,,,NaN,NaN,NaN,,NaN,
5238,71,16,59,98,58,14,32,NaN,NaN,NaN,49,NaN,110
5239,,,,,,,,NaN,NaN,NaN,,NaN,
5240,72,16,59,98,58,13,32,NaN,NaN,NaN,49,NaN,112
5241,,,,,,,,NaN,NaN,NaN,,NaN,
5242,71,16,59,98,58,13,32,NaN,NaN,NaN,49,NaN,111
5243,,,,,,,,NaN,NaN,NaN,,NaN,
5244,72,16,59,98,58,14,32,NaN,NaN,NaN,49,NaN,113
5245,,,,,,,,NaN,NaN,NaN,,NaN,
5246,72,16,59,98,58,14,32,NaN,NaN,NaN,50,NaN,112
5247,,,,,,,,NaN,NaN,NaN,,NaN,
5248,73,16,59,98,59,14,32,NaN,NaN,NaN,51,NaN,114
5249,,,,,,,,NaN,NaN,NaN,,NaN,
5250,73,16,60,98,60,14,32,NaN,NaN,NaN,50,NaN,114
5251,,,,,,,,NaN,NaN,NaN,,NaN,
5252,74,16,60,98,60,14,32,NaN,NaN,NaN,50,NaN,115
5253,,,,,,,,NaN,NaN,NaN,,NaN,
5254,73,16,61,99,60,14,31,NaN,NaN,NaN,50,NaN,114
5255,,,,,,,,NaN,NaN,NaN,,NaN,
5256,73,16,61,99,60,13,31,NaN,NaN,NaN,49,NaN,114
5257,,,,,,,,NaN,NaN,NaN,,NaN,
5258,72,16,61,99,68,13,31,NaN,NaN,NaN,49,NaN,112
5259,,,,,,,,NaN,NaN,NaN,,NaN,
5260,72,16,61,99,68,13,31,NaN,NaN,NaN,49,NaN,112
5261,,,,,,,,NaN,NaN,NaN,,NaN,
5262,72,16,61,99,68,13,32,NaN,NaN,NaN,50,NaN,111
5263,,,,,,,,NaN,NaN,NaN,,NaN,
5264,73,16,61,99,68,13,32,NaN,NaN,NaN,50,NaN,113
5265,,,,,,,,NaN,NaN,NaN,,NaN,
5266,74,16,62,99,69,13,32,NaN,NaN,NaN,51,NaN,115
5267,,,,,,,,NaN,NaN,NaN,,NaN,
5268,74,16,62,99,80,13,32,NaN,NaN,NaN,51,NaN,114
5269,,,,,,,,NaN,NaN,NaN,,NaN,
5270,74,16,63,99,88,13,32,NaN,NaN,NaN,51,NaN,114
5271,,,,,,,,NaN,NaN,NaN,,NaN,
5272,75,16,63,99,77,13,32,NaN,NaN,NaN,52,NaN,115
5273,,,,,,,,NaN,NaN,NaN,,NaN,
5274,75,16,63,99,73,14,32,NaN,NaN,NaN,52,NaN,118
5275,,,,,,,,NaN,NaN,NaN,,NaN,
5276,75,16,63,99,68,14,32,NaN,NaN,NaN,51,NaN,116
5277,,,,,,,,NaN,NaN,NaN,,NaN,
5278,75,16,64,99,64,13,32,NaN,NaN,NaN,51,NaN,116
5279,,,,,,,,NaN,NaN,NaN,,NaN,
5280,75,16,65,99,64,13,32,NaN,NaN,NaN,51,NaN,115
5281,,,,,,,,NaN,NaN,NaN,,NaN,
5282,75,16,65,99,64,13,32,NaN,NaN,NaN,50,NaN,116
5283,,,,,,,,NaN,NaN,NaN,,NaN,
5284,74,16,65,99,64,13,31,NaN,NaN,NaN,50,NaN,114
5285,,,,,,,,NaN,NaN,NaN,,NaN,
5286,74,16,65,99,64,13,31,NaN,NaN,NaN,49,NaN,115
5287,,,,,,,,NaN,NaN,NaN,,NaN,
5288,73,16,65,99,64,13,31,NaN,NaN,NaN,49,NaN,113
5289,,,,,,,,NaN,NaN,NaN,,NaN,
5290,72,16,64,99,68,13,31,NaN,NaN,NaN,48,NaN,112
5291,,,,,,,,NaN,NaN,NaN,,NaN,
5292,71,16,64,99,67,13,32,NaN,NaN,NaN,48,NaN,111
5293,,,,,,,,NaN,NaN,NaN,,NaN,
5294,70,16,63,99,67,13,32,NaN,NaN,NaN,47,NaN,110
5295,,,,,,,,NaN,NaN,NaN,,NaN,
5296,70,16,63,99,66,13,32,NaN,NaN,NaN,47,NaN,110
5297,,,,,,,,NaN,NaN,NaN,,NaN,
5298,69,16,63,99,66,13,32,NaN,NaN,NaN,46,NaN,109
5299,,,,,,,,NaN,NaN,NaN,,NaN,
5300,69,16,62,99,62,12,32,NaN,NaN,NaN,46,NaN,109
5301,,,,,,,,NaN,NaN,NaN,,NaN,
5302,69,16,62,99,61,12,32,NaN,NaN,NaN,46,NaN,108
5303,,,,,,,,NaN,NaN,NaN,,NaN,
5304,69,16,61,99,60,13,32,NaN,NaN,NaN,47,NaN,109
5305,,,,,,,,NaN,NaN,NaN,,NaN,
5306,71,16,61,99,59,13,31,NaN,NaN,NaN,49,NaN,112
5307,,,,,,,,NaN,NaN,NaN,,NaN,
5308,73,16,61,99,60,14,31,NaN,NaN,NaN,52,NaN,116
5309,,,,,,,,NaN,NaN,NaN,,NaN,
5310,74,16,61,99,61,14,31,NaN,NaN,NaN,51,NaN,118
5311,,,,,,,,NaN,NaN,NaN,,NaN,
5312,75,16,63,99,63,14,31,NaN,NaN,NaN,52,NaN,119
5313,,,,,,,,NaN,NaN,NaN,,NaN,
5314,76,16,64,99,65,14,31,NaN,NaN,NaN,53,NaN,119
5315,,,,,,,,NaN,NaN,NaN,,NaN,
5316,79,16,67,99,67,14,31,NaN,NaN,NaN,54,NaN,122
5317,,,,,,,,NaN,NaN,NaN,,NaN,
5318,80,16,68,99,68,14,31,NaN,NaN,NaN,55,NaN,124
5319,,,,,,,,NaN,NaN,NaN,,NaN,
5320,80,16,71,99,70,14,32,NaN,NaN,NaN,55,NaN,124
5321,,,,,,,,NaN,NaN,NaN,,NaN,
5322,80,16,72,99,72,14,32,NaN,NaN,NaN,55,NaN,123
5323,,,,,,,,NaN,NaN,NaN,,NaN,
5324,80,16,71,99,71,15,32,NaN,NaN,NaN,56,NaN,122
5325,,,,,,,,NaN,NaN,NaN,,NaN,
5326,81,16,71,99,70,15,32,NaN,NaN,NaN,57,NaN,124
5327,,,,,,,,NaN,NaN,NaN,,NaN,
5328,82,16,71,99,70,15,32,NaN,NaN,NaN,57,NaN,124
5329,,,,,,,,NaN,NaN,NaN,,NaN,
5330,84,16,73,99,70,15,32,NaN,NaN,NaN,59,NaN,128
5331,,,,,,,,NaN,NaN,NaN,,NaN,
5332,84,16,75,99,71,15,32,NaN,NaN,NaN,57,NaN,127
5333,,,,,,,,NaN,NaN,NaN,,NaN,
5334,83,16,77,99,71,14,32,NaN,NaN,NaN,56,NaN,126
5335,,,,,,,,NaN,NaN,NaN,,NaN,
5336,82,16,78,99,73,14,32,NaN,NaN,NaN,56,NaN,125
5337,,,,,,,,NaN,NaN,NaN,,NaN,
5338,82,16,78,99,73,13,32,NaN,NaN,NaN,55,NaN,125
5339,,,,,,,,NaN,NaN,NaN,,NaN,
5340,81,16,79,99,73,13,32,NaN,NaN,NaN,55,NaN,123
5341,,,,,,,,NaN,NaN,NaN,,NaN,
5342,80,16,79,100,74,13,32,NaN,NaN,NaN,54,NaN,122
5343,,,,,,,,NaN,NaN,NaN,,NaN,
5344,79,16,79,100,74,13,32,NaN,NaN,NaN,54,NaN,121
5345,,,,,,,,NaN,NaN,NaN,,NaN,
5346,79,16,79,100,78,13,32,NaN,NaN,NaN,54,NaN,121
5347,,,,,,,,NaN,NaN,NaN,,NaN,
5348,78,16,79,100,79,13,32,NaN,NaN,NaN,53,NaN,121
5349,,,,,,,,NaN,NaN,NaN,,NaN,
5350,77,16,78,100,79,13,33,NaN,NaN,NaN,52,NaN,119
5351,,,,,,,,NaN,NaN,NaN,,NaN,
5352,77,16,78,100,77,13,33,NaN,NaN,NaN,53,NaN,120
5353,,,,,,,,NaN,NaN,NaN,,NaN,
5354,77,16,78,99,77,13,33,NaN,NaN,NaN,52,NaN,119
5355,,,,,,,,NaN,NaN,NaN,,NaN,
5356,77,16,77,99,77,13,33,NaN,NaN,NaN,53,NaN,120
5357,,,,,,,,NaN,NaN,NaN,,NaN,
5358,77,16,77,99,76,13,33,NaN,NaN,NaN,53,NaN,118
5359,,,,,,,,NaN,NaN,NaN,,NaN,
5360,77,16,77,99,76,13,33,NaN,NaN,NaN,53,NaN,120
5361,,,,,,,,NaN,NaN,NaN,,NaN,
5362,77,16,77,99,77,13,33,NaN,NaN,NaN,54,NaN,119
5363,,,,,,,,NaN,NaN,NaN,,NaN,
5364,78,16,79,99,79,13,34,NaN,NaN,NaN,54,NaN,121
5365,,,,,,,,NaN,NaN,NaN,,NaN,
5366,79,16,80,99,80,13,34,NaN,NaN,NaN,55,NaN,121
5367,,,,,,,,NaN,NaN,NaN,,NaN,
5368,78,16,81,99,81,13,34,NaN,NaN,NaN,53,NaN,121
5369,,,,,,,,NaN,NaN,NaN,,NaN,
5370,78,16,81,99,80,13,34,NaN,NaN,NaN,53,NaN,119
5371,,,,,,,,NaN,NaN,NaN,,NaN,
5372,77,16,80,99,79,13,34,NaN,NaN,NaN,53,NaN,119
5373,,,,,,,,NaN,NaN,NaN,,NaN,
5374,77,16,79,99,78,13,34,NaN,NaN,NaN,53,NaN,119
5375,,,,,,,,NaN,NaN,NaN,,NaN,
5376,77,16,77,99,77,12,34,NaN,NaN,NaN,52,NaN,119
5377,,,,,,,,NaN,NaN,NaN,,NaN,
5378,77,16,76,99,80,12,34,NaN,NaN,NaN,53,NaN,118
5379,,,,,,,,NaN,NaN,NaN,,NaN,
5380,76,16,75,99,80,12,34,NaN,NaN,NaN,52,NaN,118
5381,,,,,,,,NaN,NaN,NaN,,NaN,
5382,76,16,75,99,80,12,34,NaN,NaN,NaN,53,NaN,118
5383,,,,,,,,NaN,NaN,NaN,,NaN,
5384,76,16,74,99,80,13,34,NaN,NaN,NaN,52,NaN,117
5385,,,,,,,,NaN,NaN,NaN,,NaN,
5386,76,16,74,99,79,13,33,NaN,NaN,NaN,52,NaN,118
5387,,,,,,,,NaN,NaN,NaN,,NaN,
5388,76,16,74,99,78,13,33,NaN,NaN,NaN,52,NaN,116
5389,,,,,,,,NaN,NaN,NaN,,NaN,
5390,76,16,73,99,77,13,33,NaN,NaN,NaN,52,NaN,117
5391,,,,,,,,NaN,NaN,NaN,,NaN,
5392,76,16,73,99,72,13,33,NaN,NaN,NaN,52,NaN,115
5393,,,,,,,,NaN,NaN,NaN,,NaN,
5394,76,16,72,99,72,13,33,NaN,NaN,NaN,52,NaN,116
5395,,,,,,,,NaN,NaN,NaN,,NaN,
5396,75,16,72,99,72,13,33,NaN,NaN,NaN,52,NaN,114
5397,,,,,,,,NaN,NaN,NaN,,NaN,
5398,75,16,72,99,71,13,33,NaN,NaN,NaN,51,NaN,115
5399,,,,,,,,NaN,NaN,NaN,,NaN,
5400,75,16,71,99,71,13,33,NaN,NaN,NaN,52,NaN,113
5401,,,,,,,,NaN,NaN,NaN,,NaN,
5402,75,16,71,99,71,13,33,NaN,NaN,NaN,51,NaN,114
5403,,,,,,,,NaN,NaN,NaN,,NaN,
5404,74,16,70,99,80,13,33,NaN,NaN,NaN,50,NaN,111
5405,,,,,,,,NaN,NaN,NaN,,NaN,
5406,73,16,69,99,77,13,33,NaN,NaN,NaN,51,NaN,111
5407,,,,,,,,NaN,NaN,NaN,,NaN,
5408,73,16,68,99,77,13,33,NaN,NaN,NaN,51,NaN,111
5409,,,,,,,,NaN,NaN,NaN,,NaN,
5410,73,16,67,99,66,13,33,NaN,NaN,NaN,51,NaN,110
5411,,,,,,,,NaN,NaN,NaN,,NaN,
5412,73,16,67,99,66,13,33,NaN,NaN,NaN,51,NaN,110
5413,,,,,,,,NaN,NaN,NaN,,NaN,
5414,74,16,67,99,66,13,33,NaN,NaN,NaN,51,NaN,111
5415,,,,,,,,NaN,NaN,NaN,,NaN,
5416,73,16,67,99,67,13,33,NaN,NaN,NaN,50,NaN,110
5417,,,,,,,,NaN,NaN,NaN,,NaN,
5418,74,16,68,99,67,13,33,NaN,NaN,NaN,51,NaN,110
5419,,,,,,,,NaN,NaN,NaN,,NaN,
5420,73,16,68,99,67,13,33,NaN,NaN,NaN,51,NaN,109
5421,,,,,,,,NaN,NaN,NaN,,NaN,
5422,73,16,68,99,68,13,33,NaN,NaN,NaN,50,NaN,110
5423,,,,,,,,NaN,NaN,NaN,,NaN,
5424,72,16,67,99,75,13,33,NaN,NaN,NaN,50,NaN,108
5425,,,,,,,,NaN,NaN,NaN,,NaN,
5426,73,16,67,99,74,13,33,NaN,NaN,NaN,50,NaN,109
5427,,,,,,,,NaN,NaN,NaN,,NaN,
5428,73,16,67,99,73,13,33,NaN,NaN,NaN,50,NaN,108
5429,,,,,,,,NaN,NaN,NaN,,NaN,
5430,73,16,66,99,73,13,33,NaN,NaN,NaN,50,NaN,109
5431,,,,,,,,NaN,NaN,NaN,,NaN,
5432,73,16,66,99,66,13,33,NaN,NaN,NaN,50,NaN,109
5433,,,,,,,,NaN,NaN,NaN,,NaN,
5434,73,16,67,99,66,13,33,NaN,NaN,NaN,51,NaN,110
5435,,,,,,,,NaN,NaN,NaN,,NaN,
5436,73,16,67,99,67,13,33,NaN,NaN,NaN,51,NaN,109
5437,,,,,,,,NaN,NaN,NaN,,NaN,
5438,73,16,67,99,67,14,33,NaN,NaN,NaN,51,NaN,110
5439,,,,,,,,NaN,NaN,NaN,,NaN,
5440,73,16,67,99,66,14,33,NaN,NaN,NaN,50,NaN,110
5441,,,,,,,,NaN,NaN,NaN,,NaN,
5442,73,16,67,99,66,13,33,NaN,NaN,NaN,50,NaN,110
5443,,,,,,,,NaN,NaN,NaN,,NaN,
5444,73,16,67,99,66,13,33,NaN,NaN,NaN,51,NaN,110
5445,,,,,,,,NaN,NaN,NaN,,NaN,
5446,74,16,67,99,66,13,33,NaN,NaN,NaN,51,NaN,109
5447,,,,,,,,NaN,NaN,NaN,,NaN,
5448,74,16,67,99,66,13,33,NaN,NaN,NaN,52,NaN,111
5449,,,,,,,,NaN,NaN,NaN,,NaN,
5450,74,16,67,99,66,14,33,NaN,NaN,NaN,51,NaN,110
5451,,,,,,,,NaN,NaN,NaN,,NaN,
5452,74,16,67,99,66,14,33,NaN,NaN,NaN,51,NaN,111
5453,,,,,,,,NaN,NaN,NaN,,NaN,
5454,74,16,66,99,66,14,33,NaN,NaN,NaN,51,NaN,110
5455,,,,,,,,NaN,NaN,NaN,,NaN,
5456,75,16,67,99,66,13,32,NaN,NaN,NaN,52,NaN,112
5457,,,,,,,,NaN,NaN,NaN,,NaN,
5458,76,16,68,99,67,13,32,NaN,NaN,NaN,52,NaN,112
5459,,,,,,,,NaN,NaN,NaN,,NaN,
5460,76,16,69,99,68,13,32,NaN,NaN,NaN,52,NaN,113
5461,,,,,,,,NaN,NaN,NaN,,NaN,
5462,75,16,70,99,70,13,32,NaN,NaN,NaN,51,NaN,112
5463,,,,,,,,NaN,NaN,NaN,,NaN,
5464,75,16,70,99,70,13,32,NaN,NaN,NaN,51,NaN,112
5465,,,,,,,,NaN,NaN,NaN,,NaN,
5466,74,16,69,99,69,13,32,NaN,NaN,NaN,50,NaN,110
5467,,,,,,,,NaN,NaN,NaN,,NaN,
5468,74,16,68,99,68,13,32,NaN,NaN,NaN,50,NaN,111
5469,,,,,,,,NaN,NaN,NaN,,NaN,
5470,73,16,68,99,67,13,33,NaN,NaN,NaN,50,NaN,110
5471,,,,,,,,NaN,NaN,NaN,,NaN,
5472,73,16,67,99,66,13,33,NaN,NaN,NaN,50,NaN,109
5473,,,,,,,,NaN,NaN,NaN,,NaN,
5474,73,16,67,99,66,13,33,NaN,NaN,NaN,50,NaN,110
5475,,,,,,,,NaN,NaN,NaN,,NaN,
5476,73,16,67,99,66,13,33,NaN,NaN,NaN,50,NaN,109
5477,,,,,,,,NaN,NaN,NaN,,NaN,
5478,74,16,68,99,67,13,33,NaN,NaN,NaN,50,NaN,111
5479,,,,,,,,NaN,NaN,NaN,,NaN,
5480,73,16,69,99,69,13,33,NaN,NaN,NaN,50,NaN,110
5481,,,,,,,,NaN,NaN,NaN,,NaN,
5482,74,16,70,99,69,13,33,NaN,NaN,NaN,50,NaN,111
5483,,,,,,,,NaN,NaN,NaN,,NaN,
5484,73,16,70,99,70,13,33,NaN,NaN,NaN,50,NaN,110
5485,,,,,,,,NaN,NaN,NaN,,NaN,
5486,73,16,70,99,70,13,33,NaN,NaN,NaN,49,NaN,110
5487,,,,,,,,NaN,NaN,NaN,,NaN,
5488,72,16,70,99,69,13,33,NaN,NaN,NaN,49,NaN,108
5489,,,,,,,,NaN,NaN,NaN,,NaN,
5490,72,16,69,99,69,13,33,NaN,NaN,NaN,49,NaN,109
5491,,,,,,,,NaN,NaN,NaN,,NaN,
5492,72,16,69,99,68,13,33,NaN,NaN,NaN,49,NaN,108
5493,,,,,,,,NaN,NaN,NaN,,NaN,
5494,72,16,68,99,68,13,33,NaN,NaN,NaN,49,NaN,108
5495,,,,,,,,NaN,NaN,NaN,,NaN,
5496,72,16,68,99,68,13,33,NaN,NaN,NaN,49,NaN,108
5497,,,,,,,,NaN,NaN,NaN,,NaN,
5498,72,16,69,99,68,12,33,NaN,NaN,NaN,48,NaN,108
5499,,,,,,,,NaN,NaN,NaN,,NaN,
5500,71,16,69,99,68,12,33,NaN,NaN,NaN,48,NaN,108
5501,,,,,,,,NaN,NaN,NaN,,NaN,
5502,71,16,69,99,69,12,33,NaN,NaN,NaN,48,NaN,107
5503,,,,,,,,NaN,NaN,NaN,,NaN,
5504,71,16,69,99,69,12,33,NaN,NaN,NaN,48,NaN,108
5505,,,,,,,,NaN,NaN,NaN,,NaN,
5506,70,16,69,99,69,12,33,NaN,NaN,NaN,47,NaN,107
5507,,,,,,,,NaN,NaN,NaN,,NaN,
5508,70,16,68,99,68,12,33,NaN,NaN,NaN,48,NaN,107
5509,,,,,,,,NaN,NaN,NaN,,NaN,
5510,70,16,68,99,67,13,33,NaN,NaN,NaN,48,NaN,107
5511,,,,,,,,NaN,NaN,NaN,,NaN,
5512,70,16,67,99,66,13,33,NaN,NaN,NaN,48,NaN,107
5513,,,,,,,,NaN,NaN,NaN,,NaN,
5514,70,16,67,99,66,13,33,NaN,NaN,NaN,48,NaN,106
5515,,,,,,,,NaN,NaN,NaN,,NaN,
5516,70,16,68,99,67,13,33,NaN,NaN,NaN,48,NaN,106
5517,,,,,,,,NaN,NaN,NaN,,NaN,
5518,70,16,68,99,68,13,33,NaN,NaN,NaN,48,NaN,106
5519,,,,,,,,NaN,NaN,NaN,,NaN,
5520,70,16,68,99,68,13,33,NaN,NaN,NaN,48,NaN,107
5521,,,,,,,,NaN,NaN,NaN,,NaN,
5522,71,16,69,99,68,13,33,NaN,NaN,NaN,49,NaN,107
5523,,,,,,,,NaN,NaN,NaN,,NaN,
5524,71,16,69,99,68,13,33,NaN,NaN,NaN,49,NaN,108
5525,,,,,,,,NaN,NaN,NaN,,NaN,
5526,71,16,69,99,68,13,33,NaN,NaN,NaN,48,NaN,108
5527,,,,,,,,NaN,NaN,NaN,,NaN,
5528,70,16,68,99,69,13,33,NaN,NaN,NaN,48,NaN,107
5529,,,,,,,,NaN,NaN,NaN,,NaN,
5530,71,16,68,99,67,13,33,NaN,NaN,NaN,49,NaN,107
5531,,,,,,,,NaN,NaN,NaN,,NaN,
5532,72,16,68,99,67,12,33,NaN,NaN,NaN,49,NaN,109
5533,,,,,,,,NaN,NaN,NaN,,NaN,
5534,73,16,69,99,67,12,33,NaN,NaN,NaN,50,NaN,111
5535,,,,,,,,NaN,NaN,NaN,,NaN,
5536,73,16,70,99,70,12,33,NaN,NaN,NaN,50,NaN,111
5537,,,,,,,,NaN,NaN,NaN,,NaN,
5538,74,16,73,99,72,12,33,NaN,NaN,NaN,50,NaN,113
5539,,,,,,,,NaN,NaN,NaN,,NaN,
5540,73,16,73,99,73,12,33,NaN,NaN,NaN,50,NaN,111
5541,,,,,,,,NaN,NaN,NaN,,NaN,
5542,73,16,73,99,73,12,33,NaN,NaN,NaN,49,NaN,111
5543,,,,,,,,NaN,NaN,NaN,,NaN,
5544,73,16,73,99,73,12,33,NaN,NaN,NaN,49,NaN,110
5545,,,,,,,,NaN,NaN,NaN,,NaN,
5546,73,16,73,99,73,12,32,NaN,NaN,NaN,49,NaN,111
5547,,,,,,,,NaN,NaN,NaN,,NaN,
5548,72,16,73,99,73,12,32,NaN,NaN,NaN,49,NaN,109
5549,,,,,,,,NaN,NaN,NaN,,NaN,
5550,72,16,73,99,79,12,32,NaN,NaN,NaN,49,NaN,110
5551,,,,,,,,NaN,NaN,NaN,,NaN,
5552,72,16,73,99,79,12,33,NaN,NaN,NaN,49,NaN,110
5553,,,,,,,,NaN,NaN,NaN,,NaN,
5554,72,16,74,99,79,12,33,NaN,NaN,NaN,49,NaN,110
5555,,,,,,,,NaN,NaN,NaN,,NaN,
5556,72,16,75,99,80,12,33,NaN,NaN,NaN,50,NaN,110
5557,,,,,,,,NaN,NaN,NaN,,NaN,
5558,72,16,75,99,81,11,33,NaN,NaN,NaN,49,NaN,110
5559,,,,,,,,NaN,NaN,NaN,,NaN,
5560,73,16,75,99,75,11,33,NaN,NaN,NaN,49,NaN,110
5561,,,,,,,,NaN,NaN,NaN,,NaN,
5562,72,16,75,99,75,12,33,NaN,NaN,NaN,49,NaN,109
5563,,,,,,,,NaN,NaN,NaN,,NaN,
