time,Solar8000/ART_MBP,Solar8000/PLETH_SPO2,SNUADC/ECG_V5,Solar8000/HR,Solar8000/ART_SBP,Solar8000/ETCO2,Solar8000/PLETH_HR,SNUADC/ART,Solar8000/ART_DBP,SNUADC/CVP,Solar8000/CVP,Solar8000/RR_CO2,SNUADC/ECG_II
2573,,,NaN,,,,,NaN,,NaN,,,NaN
2574,95,100,NaN,92,141,39,93,NaN,70,NaN,8,15,NaN
2575,,,NaN,,,,,NaN,,NaN,,,NaN
2576,95,100,NaN,92,140,39,92,NaN,69,NaN,8,15,NaN
2577,,,NaN,,,,,NaN,,NaN,,,NaN
2578,94,100,NaN,91,140,39,92,NaN,69,NaN,8,15,NaN
2579,,,NaN,,,,,NaN,,NaN,,,NaN
2580,94,100,NaN,90,139,38,91,NaN,68,NaN,8,15,NaN
2581,,,NaN,,,,,NaN,,NaN,,,NaN
2582,94,100,NaN,89,140,38,90,NaN,69,NaN,8,15,NaN
2583,,,NaN,,,,,NaN,,NaN,,,NaN
2584,93,100,NaN,89,139,38,89,NaN,68,NaN,8,15,NaN
2585,,,NaN,,,,,NaN,,NaN,,,NaN
2586,94,100,NaN,88,140,38,89,NaN,68,NaN,8,15,NaN
2587,,,NaN,,,,,NaN,,NaN,,,NaN
2588,93,100,NaN,88,139,38,89,NaN,67,NaN,8,15,NaN
2589,,,NaN,,,,,NaN,,NaN,,,NaN
2590,93,100,NaN,88,139,38,88,NaN,68,NaN,8,15,NaN
2591,,,NaN,,,,,NaN,,NaN,,,NaN
2592,93,100,NaN,88,139,37,88,NaN,68,NaN,8,15,NaN
2593,,,NaN,,,,,NaN,,NaN,,,NaN
2594,94,100,NaN,88,140,37,88,NaN,69,NaN,8,15,NaN
2595,,,NaN,,,,,NaN,,NaN,,,NaN
2596,94,100,NaN,87,139,37,88,NaN,68,NaN,8,15,NaN
2597,,,NaN,,,,,NaN,,NaN,,,NaN
2598,94,100,NaN,87,141,38,88,NaN,67,NaN,8,15,NaN
2599,,,NaN,,,,,NaN,,NaN,,,NaN
2600,93,100,NaN,86,139,38,87,NaN,67,NaN,8,15,NaN
2601,,,NaN,,,,,NaN,,NaN,,,NaN
2602,92,100,NaN,84,140,38,86,NaN,67,NaN,8,15,NaN
2603,,,NaN,,,,,NaN,,NaN,,,NaN
2604,90,100,NaN,83,137,38,84,NaN,65,NaN,8,15,NaN
2605,,,NaN,,,,,NaN,,NaN,,,NaN
2606,89,100,NaN,81,136,38,82,NaN,63,NaN,8,15,NaN
2607,,,NaN,,,,,NaN,,NaN,,,NaN
2608,88,100,NaN,80,134,38,81,NaN,64,NaN,9,15,NaN
2609,,,NaN,,,,,NaN,,NaN,,,NaN
2610,88,100,NaN,79,135,35,80,NaN,63,NaN,9,15,NaN
2611,,,NaN,,,,,NaN,,NaN,,,NaN
2612,88,100,NaN,80,134,35,80,NaN,64,NaN,8,15,NaN
2613,,,NaN,,,,,NaN,,NaN,,,NaN
2614,89,100,NaN,81,137,35,81,NaN,65,NaN,8,15,NaN
2615,,,NaN,,,,,NaN,,NaN,,,NaN
2616,89,100,NaN,81,137,35,82,NaN,65,NaN,8,15,NaN
2617,,,NaN,,,,,NaN,,NaN,,,NaN
2618,90,100,NaN,82,138,39,83,NaN,66,NaN,8,15,NaN
2619,,,NaN,,,,,NaN,,NaN,,,NaN
2620,91,100,NaN,82,139,39,83,NaN,67,NaN,8,15,NaN
2621,,,NaN,,,,,NaN,,NaN,,,NaN
2622,92,100,NaN,83,140,39,83,NaN,67,NaN,8,15,NaN
2623,,,NaN,,,,,NaN,,NaN,,,NaN
2624,92,100,NaN,83,140,38,83,NaN,67,NaN,8,15,NaN
2625,,,NaN,,,,,NaN,,NaN,,,NaN
2626,92,100,NaN,83,140,38,84,NaN,68,NaN,8,15,NaN
2627,,,NaN,,,,,NaN,,NaN,,,NaN
2628,92,100,NaN,83,140,38,84,NaN,67,NaN,8,15,NaN
2629,,,NaN,,,,,NaN,,NaN,,,NaN
2630,92,100,NaN,83,140,37,83,NaN,67,NaN,8,15,NaN
2631,,,NaN,,,,,NaN,,NaN,,,NaN
2632,92,100,NaN,83,139,37,83,NaN,67,NaN,8,15,NaN
2633,,,NaN,,,,,NaN,,NaN,,,NaN
2634,92,100,NaN,82,140,37,83,NaN,67,NaN,8,15,NaN
2635,,,NaN,,,,,NaN,,NaN,,,NaN
2636,92,100,NaN,82,139,38,83,NaN,67,NaN,8,15,NaN
2637,,,NaN,,,,,NaN,,NaN,,,NaN
2638,92,100,NaN,82,139,38,83,NaN,67,NaN,8,15,NaN
2639,,,NaN,,,,,NaN,,NaN,,,NaN
2640,92,100,NaN,82,139,38,83,NaN,68,NaN,8,15,NaN
2641,,,NaN,,,,,NaN,,NaN,,,NaN
2642,93,100,NaN,82,140,38,83,NaN,68,NaN,8,15,NaN
2643,,,NaN,,,,,NaN,,NaN,,,NaN
2644,93,100,NaN,83,140,38,83,NaN,69,NaN,8,15,NaN
2645,,,NaN,,,,,NaN,,NaN,,,NaN
2646,94,100,NaN,82,141,38,83,NaN,69,NaN,8,15,NaN
2647,,,NaN,,,,,NaN,,NaN,,,NaN
2648,94,100,NaN,82,141,37,83,NaN,69,NaN,8,15,NaN
2649,,,NaN,,,,,NaN,,NaN,,,NaN
2650,94,100,NaN,82,142,37,82,NaN,69,NaN,8,15,NaN
2651,,,NaN,,,,,NaN,,NaN,,,NaN
2652,94,100,NaN,81,140,37,82,NaN,69,NaN,8,15,NaN
2653,,,NaN,,,,,NaN,,NaN,,,NaN
2654,93,100,NaN,81,140,37,81,NaN,67,NaN,8,15,NaN
2655,,,NaN,,,,,NaN,,NaN,,,NaN
2656,92,100,NaN,79,139,38,80,NaN,66,NaN,8,15,NaN
2657,,,NaN,,,,,NaN,,NaN,,,NaN
2658,91,100,NaN,78,138,38,80,NaN,66,NaN,8,15,NaN
2659,,,NaN,,,,,NaN,,NaN,,,NaN
2660,91,100,NaN,78,137,38,79,NaN,66,NaN,8,15,NaN
2661,,,NaN,,,,,NaN,,NaN,,,NaN
2662,91,100,NaN,79,139,37,80,NaN,67,NaN,8,15,NaN
2663,,,NaN,,,,,NaN,,NaN,,,NaN
2664,92,100,NaN,80,139,37,80,NaN,67,NaN,8,15,NaN
2665,,,NaN,,,,,NaN,,NaN,,,NaN
2666,93,100,NaN,80,141,37,81,NaN,68,NaN,8,15,NaN
2667,,,NaN,,,,,NaN,,NaN,,,NaN
2668,93,100,NaN,80,140,37,81,NaN,68,NaN,8,15,NaN
2669,,,NaN,,,,,NaN,,NaN,,,NaN
2670,93,100,NaN,80,141,37,81,NaN,68,NaN,8,15,NaN
2671,,,NaN,,,,,NaN,,NaN,,,NaN
2672,93,100,NaN,80,140,37,81,NaN,68,NaN,8,15,NaN
2673,,,NaN,,,,,NaN,,NaN,,,NaN
2674,93,100,NaN,80,141,37,81,NaN,68,NaN,8,15,NaN
2675,,,NaN,,,,,NaN,,NaN,,,NaN
2676,93,100,NaN,80,140,37,81,NaN,68,NaN,8,15,NaN
2677,,,NaN,,,,,NaN,,NaN,,,NaN
2678,93,100,NaN,80,140,37,80,NaN,67,NaN,8,15,NaN
2679,,,NaN,,,,,NaN,,NaN,,,NaN
2680,93,100,NaN,79,139,38,80,NaN,67,NaN,8,15,NaN
2681,,,NaN,,,,,NaN,,NaN,,,NaN
2682,93,100,NaN,80,141,38,80,NaN,68,NaN,8,15,NaN
2683,,,NaN,,,,,NaN,,NaN,,,NaN
2684,94,100,NaN,80,141,38,81,NaN,69,NaN,8,15,NaN
2685,,,NaN,,,,,NaN,,NaN,,,NaN
2686,95,100,NaN,81,143,38,81,NaN,69,NaN,8,15,NaN
2687,,,NaN,,,,,NaN,,NaN,,,NaN
2688,95,100,NaN,82,143,38,82,NaN,69,NaN,8,15,NaN
2689,,,NaN,,,,,NaN,,NaN,,,NaN
2690,96,100,NaN,82,144,38,82,NaN,70,NaN,8,15,NaN
2691,,,NaN,,,,,NaN,,NaN,,,NaN
2692,96,100,NaN,82,143,38,82,NaN,70,NaN,8,15,NaN
2693,,,NaN,,,,,NaN,,NaN,,,NaN
2694,96,100,NaN,82,144,38,83,NaN,69,NaN,8,15,NaN
2695,,,NaN,,,,,NaN,,NaN,,,NaN
2696,96,100,NaN,82,143,38,83,NaN,69,NaN,8,15,NaN
2697,,,NaN,,,,,NaN,,NaN,,,NaN
2698,96,100,NaN,82,143,38,82,NaN,69,NaN,8,15,NaN
2699,,,NaN,,,,,NaN,,NaN,,,NaN
2700,95,100,NaN,81,142,37,82,NaN,69,NaN,8,15,NaN
2701,,,NaN,,,,,NaN,,NaN,,,NaN
2702,95,100,NaN,81,143,37,82,NaN,69,NaN,8,15,NaN
2703,,,NaN,,,,,NaN,,NaN,,,NaN
2704,95,100,NaN,81,143,37,82,NaN,69,NaN,8,15,NaN
2705,,,NaN,,,,,NaN,,NaN,,,NaN
2706,96,100,NaN,81,144,37,82,NaN,69,NaN,8,15,NaN
2707,,,NaN,,,,,NaN,,NaN,,,NaN
2708,96,100,NaN,82,143,37,82,NaN,69,NaN,8,15,NaN
2709,,,NaN,,,,,NaN,,NaN,,,NaN
2710,96,100,NaN,81,145,37,82,NaN,69,NaN,8,15,NaN
2711,,,NaN,,,,,NaN,,NaN,,,NaN
2712,96,100,NaN,81,144,38,82,NaN,69,NaN,8,15,NaN
2713,,,NaN,,,,,NaN,,NaN,,,NaN
2714,97,100,NaN,82,145,38,82,NaN,70,NaN,8,15,NaN
2715,,,NaN,,,,,NaN,,NaN,,,NaN
2716,97,100,NaN,82,145,38,83,NaN,70,NaN,8,15,NaN
2717,,,NaN,,,,,NaN,,NaN,,,NaN
2718,97,100,NaN,83,146,38,83,NaN,70,NaN,8,15,NaN
2719,,,NaN,,,,,NaN,,NaN,,,NaN
2720,97,100,NaN,83,145,38,84,NaN,70,NaN,8,15,NaN
2721,,,NaN,,,,,NaN,,NaN,,,NaN
2722,97,100,NaN,84,146,38,84,NaN,70,NaN,8,15,NaN
2723,,,NaN,,,,,NaN,,NaN,,,NaN
2724,97,100,NaN,84,145,38,84,NaN,69,NaN,8,15,NaN
2725,,,NaN,,,,,NaN,,NaN,,,NaN
2726,97,100,NaN,84,146,38,84,NaN,69,NaN,8,15,NaN
2727,,,NaN,,,,,NaN,,NaN,,,NaN
2728,96,100,NaN,84,145,38,84,NaN,69,NaN,8,15,NaN
2729,,,NaN,,,,,NaN,,NaN,,,NaN
2730,96,100,NaN,84,145,37,84,NaN,68,NaN,8,15,NaN
2731,,,NaN,,,,,NaN,,NaN,,,NaN
2732,95,100,NaN,83,144,37,84,NaN,67,NaN,8,15,NaN
2733,,,NaN,,,,,NaN,,NaN,,,NaN
2734,94,100,NaN,83,143,37,83,NaN,66,NaN,8,15,NaN
2735,,,NaN,,,,,NaN,,NaN,,,NaN
2736,93,100,NaN,82,141,38,83,NaN,65,NaN,8,15,NaN
2737,,,NaN,,,,,NaN,,NaN,,,NaN
2738,92,100,NaN,82,141,38,82,NaN,65,NaN,8,15,NaN
2739,,,NaN,,,,,NaN,,NaN,,,NaN
2740,91,100,NaN,82,140,38,82,NaN,65,NaN,8,15,NaN
2741,,,NaN,,,,,NaN,,NaN,,,NaN
2742,91,100,NaN,82,140,38,82,NaN,65,NaN,8,15,NaN
2743,,,NaN,,,,,NaN,,NaN,,,NaN
2744,91,100,NaN,82,140,38,83,NaN,65,NaN,8,15,NaN
2745,,,NaN,,,,,NaN,,NaN,,,NaN
2746,91,100,NaN,82,141,38,83,NaN,65,NaN,8,15,NaN
2747,,,NaN,,,,,NaN,,NaN,,,NaN
2748,91,100,NaN,82,140,38,83,NaN,65,NaN,8,15,NaN
2749,,,NaN,,,,,NaN,,NaN,,,NaN
2750,92,100,NaN,83,140,38,83,NaN,66,NaN,8,15,NaN
2751,,,NaN,,,,,NaN,,NaN,,,NaN
2752,92,100,NaN,84,140,38,84,NaN,66,NaN,8,15,NaN
2753,,,NaN,,,,,NaN,,NaN,,,NaN
2754,93,100,NaN,84,141,38,84,NaN,67,NaN,8,15,NaN
2755,,,NaN,,,,,NaN,,NaN,,,NaN
2756,93,100,NaN,84,141,38,85,NaN,67,NaN,8,15,NaN
2757,,,NaN,,,,,NaN,,NaN,,,NaN
2758,94,100,NaN,84,142,38,85,NaN,68,NaN,8,15,NaN
2759,,,NaN,,,,,NaN,,NaN,,,NaN
2760,94,100,NaN,84,142,38,85,NaN,68,NaN,8,15,NaN
2761,,,NaN,,,,,NaN,,NaN,,,NaN
2762,95,100,NaN,84,143,38,85,NaN,68,NaN,8,15,NaN
2763,,,NaN,,,,,NaN,,NaN,,,NaN
2764,94,100,NaN,84,142,38,85,NaN,67,NaN,8,15,NaN
2765,,,NaN,,,,,NaN,,NaN,,,NaN
2766,94,100,NaN,84,141,38,84,NaN,67,NaN,8,15,NaN
2767,,,NaN,,,,,NaN,,NaN,,,NaN
2768,93,100,NaN,83,140,38,84,NaN,67,NaN,8,15,NaN
2769,,,NaN,,,,,NaN,,NaN,,,NaN
2770,93,100,NaN,83,140,38,83,NaN,67,NaN,8,15,NaN
2771,,,NaN,,,,,NaN,,NaN,,,NaN
2772,93,100,NaN,82,139,38,83,NaN,66,NaN,8,15,NaN
2773,,,NaN,,,,,NaN,,NaN,,,NaN
2774,93,100,NaN,82,139,38,83,NaN,66,NaN,8,15,NaN
2775,,,NaN,,,,,NaN,,NaN,,,NaN
2776,92,100,NaN,82,139,38,83,NaN,66,NaN,8,15,NaN
2777,,,NaN,,,,,NaN,,NaN,,,NaN
2778,93,100,NaN,82,140,38,83,NaN,67,NaN,8,15,NaN
2779,,,NaN,,,,,NaN,,NaN,,,NaN
2780,94,100,NaN,83,140,38,83,NaN,68,NaN,8,15,NaN
2781,,,NaN,,,,,NaN,,NaN,,,NaN
2782,95,100,NaN,84,142,38,84,NaN,69,NaN,8,15,NaN
2783,,,NaN,,,,,NaN,,NaN,,,NaN
2784,95,100,NaN,84,142,38,85,NaN,69,NaN,8,15,NaN
2785,,,NaN,,,,,NaN,,NaN,,,NaN
2786,96,100,NaN,84,144,38,85,NaN,69,NaN,8,15,NaN
2787,,,NaN,,,,,NaN,,NaN,,,NaN
2788,96,100,NaN,84,143,38,85,NaN,69,NaN,8,15,NaN
2789,,,NaN,,,,,NaN,,NaN,,,NaN
2790,96,100,NaN,84,144,38,85,NaN,69,NaN,8,15,NaN
2791,,,NaN,,,,,NaN,,NaN,,,NaN
2792,96,100,NaN,83,143,38,84,NaN,69,NaN,8,15,NaN
2793,,,NaN,,,,,NaN,,NaN,,,NaN
2794,96,100,NaN,83,144,38,84,NaN,69,NaN,8,15,NaN
2795,,,NaN,,,,,NaN,,NaN,,,NaN
2796,97,100,NaN,84,145,38,85,NaN,70,NaN,8,15,NaN
2797,,,NaN,,,,,NaN,,NaN,,,NaN
2798,97,100,NaN,84,146,38,85,NaN,71,NaN,8,15,NaN
2799,,,NaN,,,,,NaN,,NaN,,,NaN
2800,97,100,NaN,85,145,38,86,NaN,70,NaN,9,15,NaN
2801,,,NaN,,,,,NaN,,NaN,,,NaN
2802,98,100,NaN,85,146,38,86,NaN,70,NaN,9,15,NaN
2803,,,NaN,,,,,NaN,,NaN,,,NaN
2804,97,100,NaN,85,145,38,86,NaN,70,NaN,8,15,NaN
2805,,,NaN,,,,,NaN,,NaN,,,NaN
2806,97,100,NaN,84,145,38,85,NaN,70,NaN,8,15,NaN
2807,,,NaN,,,,,NaN,,NaN,,,NaN
2808,96,100,NaN,84,144,38,84,NaN,69,NaN,9,15,NaN
2809,,,NaN,,,,,NaN,,NaN,,,NaN
2810,95,100,NaN,82,141,38,83,NaN,67,NaN,9,15,NaN
2811,,,NaN,,,,,NaN,,NaN,,,NaN
2812,93,100,NaN,81,138,37,82,NaN,66,NaN,9,15,NaN
2813,,,NaN,,,,,NaN,,NaN,,,NaN
2814,92,100,NaN,80,138,37,81,NaN,65,NaN,9,15,NaN
2815,,,NaN,,,,,NaN,,NaN,,,NaN
2816,92,100,NaN,80,138,37,81,NaN,65,NaN,8,15,NaN
2817,,,NaN,,,,,NaN,,NaN,,,NaN
2818,92,100,NaN,81,139,37,81,NaN,66,NaN,8,15,NaN
2819,,,NaN,,,,,NaN,,NaN,,,NaN
2820,92,100,NaN,81,139,37,82,NaN,66,NaN,8,15,NaN
2821,,,NaN,,,,,NaN,,NaN,,,NaN
2822,93,100,NaN,81,139,37,82,NaN,67,NaN,8,15,NaN
2823,,,NaN,,,,,NaN,,NaN,,,NaN
2824,92,100,NaN,81,138,38,82,NaN,66,NaN,9,15,NaN
2825,,,NaN,,,,,NaN,,NaN,,,NaN
2826,92,100,NaN,80,137,38,81,NaN,65,NaN,9,15,NaN
2827,,,NaN,,,,,NaN,,NaN,,,NaN
2828,90,100,NaN,79,135,38,80,NaN,64,NaN,9,15,NaN
2829,,,NaN,,,,,NaN,,NaN,,,NaN
2830,89,100,NaN,78,133,38,79,NaN,63,NaN,9,15,NaN
2831,,,NaN,,,,,NaN,,NaN,,,NaN
2832,88,100,NaN,78,132,38,78,NaN,62,NaN,9,15,NaN
2833,,,NaN,,,,,NaN,,NaN,,,NaN
2834,88,100,NaN,78,133,38,79,NaN,64,NaN,9,15,NaN
2835,,,NaN,,,,,NaN,,NaN,,,NaN
2836,89,100,NaN,80,134,37,80,NaN,66,NaN,9,15,NaN
2837,,,NaN,,,,,NaN,,NaN,,,NaN
2838,90,100,NaN,82,137,37,82,NaN,66,NaN,8,15,NaN
2839,,,NaN,,,,,NaN,,NaN,,,NaN
2840,90,100,NaN,83,136,37,83,NaN,66,NaN,8,15,NaN
2841,,,NaN,,,,,NaN,,NaN,,,NaN
2842,91,100,NaN,83,137,37,84,NaN,66,NaN,9,15,NaN
2843,,,NaN,,,,,NaN,,NaN,,,NaN
2844,91,100,NaN,84,137,37,84,NaN,66,NaN,9,15,NaN
2845,,,NaN,,,,,NaN,,NaN,,,NaN
2846,92,100,NaN,84,138,37,85,NaN,67,NaN,9,15,NaN
2847,,,NaN,,,,,NaN,,NaN,,,NaN
2848,93,100,NaN,85,139,37,86,NaN,68,NaN,9,15,NaN
2849,,,NaN,,,,,NaN,,NaN,,,NaN
2850,94,100,NaN,86,141,37,86,NaN,69,NaN,9,15,NaN
2851,,,NaN,,,,,NaN,,NaN,,,NaN
2852,95,100,NaN,86,141,37,86,NaN,69,NaN,9,15,NaN
2853,,,NaN,,,,,NaN,,NaN,,,NaN
2854,96,100,NaN,85,143,37,86,NaN,70,NaN,8,15,NaN
2855,,,NaN,,,,,NaN,,NaN,,,NaN
2856,96,100,NaN,85,142,38,86,NaN,70,NaN,8,15,NaN
2857,,,NaN,,,,,NaN,,NaN,,,NaN
2858,96,100,NaN,85,143,38,85,NaN,70,NaN,8,15,NaN
2859,,,NaN,,,,,NaN,,NaN,,,NaN
2860,96,100,NaN,84,141,38,85,NaN,70,NaN,9,15,NaN
2861,,,NaN,,,,,NaN,,NaN,,,NaN
2862,96,100,NaN,83,142,38,84,NaN,70,NaN,9,15,NaN
2863,,,NaN,,,,,NaN,,NaN,,,NaN
2864,96,100,NaN,83,142,38,84,NaN,70,NaN,9,15,NaN
2865,,,NaN,,,,,NaN,,NaN,,,NaN
2866,97,100,NaN,82,143,38,83,NaN,70,NaN,9,15,NaN
2867,,,NaN,,,,,NaN,,NaN,,,NaN
2868,97,100,NaN,82,142,37,83,NaN,70,NaN,9,15,NaN
2869,,,NaN,,,,,NaN,,NaN,,,NaN
2870,97,100,NaN,81,143,37,82,NaN,70,NaN,9,15,NaN
2871,,,NaN,,,,,NaN,,NaN,,,NaN
2872,97,100,NaN,81,142,37,82,NaN,70,NaN,9,15,NaN
2873,,,NaN,,,,,NaN,,NaN,,,NaN
2874,97,100,NaN,81,143,37,82,NaN,70,NaN,9,15,NaN
2875,,,NaN,,,,,NaN,,NaN,,,NaN
2876,97,100,NaN,81,143,37,82,NaN,70,NaN,9,15,NaN
2877,,,NaN,,,,,NaN,,NaN,,,NaN
2878,98,100,NaN,81,145,37,82,NaN,71,NaN,9,15,NaN
2879,,,NaN,,,,,NaN,,NaN,,,NaN
2880,98,100,NaN,81,144,38,82,NaN,71,NaN,9,15,NaN
2881,,,NaN,,,,,NaN,,NaN,,,NaN
2882,98,100,NaN,81,145,38,82,NaN,71,NaN,9,15,NaN
2883,,,NaN,,,,,NaN,,NaN,,,NaN
2884,98,100,NaN,81,145,38,82,NaN,71,NaN,9,15,NaN
2885,,,NaN,,,,,NaN,,NaN,,,NaN
2886,99,100,NaN,82,146,37,82,NaN,71,NaN,9,15,NaN
2887,,,NaN,,,,,NaN,,NaN,,,NaN
2888,99,100,NaN,82,146,37,82,NaN,71,NaN,9,15,NaN
2889,,,NaN,,,,,NaN,,NaN,,,NaN
2890,99,100,NaN,82,147,37,82,NaN,71,NaN,9,15,NaN
2891,,,NaN,,,,,NaN,,NaN,,,NaN
2892,97,100,NaN,81,145,37,82,NaN,69,NaN,9,15,NaN
2893,,,NaN,,,,,NaN,,NaN,,,NaN
2894,97,100,NaN,80,144,37,81,NaN,69,NaN,9,15,NaN
2895,,,NaN,,,,,NaN,,NaN,,,NaN
2896,96,100,NaN,80,143,37,81,NaN,68,NaN,9,15,NaN
2897,,,NaN,,,,,NaN,,NaN,,,NaN
2898,96,100,NaN,81,144,37,81,NaN,68,NaN,9,15,NaN
2899,,,NaN,,,,,NaN,,NaN,,,NaN
2900,95,100,NaN,81,143,37,82,NaN,67,NaN,9,15,NaN
2901,,,NaN,,,,,NaN,,NaN,,,NaN
2902,95,100,NaN,82,144,37,82,NaN,68,NaN,9,15,NaN
2903,,,NaN,,,,,NaN,,NaN,,,NaN
2904,95,100,NaN,82,143,37,82,NaN,67,NaN,9,15,NaN
2905,,,NaN,,,,,NaN,,NaN,,,NaN
2906,95,100,NaN,82,143,37,82,NaN,67,NaN,9,15,NaN
2907,,,NaN,,,,,NaN,,NaN,,,NaN
2908,93,100,NaN,81,141,37,81,NaN,66,NaN,9,15,NaN
2909,,,NaN,,,,,NaN,,NaN,,,NaN
2910,93,100,NaN,80,141,37,81,NaN,65,NaN,9,15,NaN
2911,,,NaN,,,,,NaN,,NaN,,,NaN
2912,92,100,NaN,80,140,37,81,NaN,65,NaN,9,15,NaN
2913,,,NaN,,,,,NaN,,NaN,,,NaN
2914,93,100,NaN,82,142,37,82,NaN,66,NaN,9,15,NaN
2915,,,NaN,,,,,NaN,,NaN,,,NaN
2916,93,100,NaN,83,142,37,83,NaN,66,NaN,9,15,NaN
2917,,,NaN,,,,,NaN,,NaN,,,NaN
2918,93,100,NaN,83,143,38,84,NaN,66,NaN,9,15,NaN
2919,,,NaN,,,,,NaN,,NaN,,,NaN
2920,92,100,NaN,83,142,38,84,NaN,65,NaN,9,15,NaN
2921,,,NaN,,,,,NaN,,NaN,,,NaN
2922,93,100,NaN,83,142,38,84,NaN,66,NaN,9,15,NaN
2923,,,NaN,,,,,NaN,,NaN,,,NaN
2924,93,100,NaN,83,142,37,84,NaN,66,NaN,9,15,NaN
2925,,,NaN,,,,,NaN,,NaN,,,NaN
2926,93,100,NaN,83,142,37,83,NaN,66,NaN,9,15,NaN
2927,,,NaN,,,,,NaN,,NaN,,,NaN
2928,92,100,NaN,82,142,37,83,NaN,64,NaN,9,15,NaN
2929,,,NaN,,,,,NaN,,NaN,,,NaN
2930,92,100,NaN,81,141,38,84,NaN,64,NaN,9,15,NaN
2931,,,NaN,,,,,NaN,,NaN,,,NaN
2932,91,100,NaN,81,141,38,83,NaN,64,NaN,9,15,NaN
2933,,,NaN,,,,,NaN,,NaN,,,NaN
2934,91,100,NaN,82,142,38,84,NaN,64,NaN,9,15,NaN
2935,,,NaN,,,,,NaN,,NaN,,,NaN
2936,91,100,NaN,83,142,38,84,NaN,64,NaN,9,15,NaN
2937,,,NaN,,,,,NaN,,NaN,,,NaN
2938,91,100,NaN,84,142,37,84,NaN,64,NaN,9,15,NaN
2939,,,NaN,,,,,NaN,,NaN,,,NaN
2940,91,100,NaN,83,140,37,84,NaN,64,NaN,9,15,NaN
2941,,,NaN,,,,,NaN,,NaN,,,NaN
2942,90,100,NaN,83,141,37,84,NaN,63,NaN,9,15,NaN
2943,,,NaN,,,,,NaN,,NaN,,,NaN
2944,90,100,NaN,83,140,38,84,NaN,63,NaN,8,15,NaN
2945,,,NaN,,,,,NaN,,NaN,,,NaN
2946,90,100,NaN,84,141,38,84,NaN,64,NaN,8,15,NaN
2947,,,NaN,,,,,NaN,,NaN,,,NaN
2948,90,100,NaN,84,140,38,84,NaN,63,NaN,8,15,NaN
2949,,,NaN,,,,,NaN,,NaN,,,NaN
2950,90,100,NaN,84,140,37,84,NaN,64,NaN,8,15,NaN
2951,,,NaN,,,,,NaN,,NaN,,,NaN
2952,90,100,NaN,83,140,37,84,NaN,63,NaN,8,15,NaN
2953,,,NaN,,,,,NaN,,NaN,,,NaN
2954,90,100,NaN,83,140,37,84,NaN,63,NaN,8,15,NaN
2955,,,NaN,,,,,NaN,,NaN,,,NaN
2956,89,100,NaN,83,138,38,84,NaN,63,NaN,8,15,NaN
2957,,,NaN,,,,,NaN,,NaN,,,NaN
2958,90,100,NaN,83,139,38,84,NaN,64,NaN,8,15,NaN
2959,,,NaN,,,,,NaN,,NaN,,,NaN
2960,91,100,NaN,84,140,38,84,NaN,64,NaN,8,15,NaN
2961,,,NaN,,,,,NaN,,NaN,,,NaN
2962,92,100,NaN,85,141,38,85,NaN,65,NaN,9,15,NaN
2963,,,NaN,,,,,NaN,,NaN,,,NaN
2964,92,100,NaN,85,142,37,85,NaN,65,NaN,9,15,NaN
2965,,,NaN,,,,,NaN,,NaN,,,NaN
2966,92,100,NaN,85,143,37,86,NaN,65,NaN,9,15,NaN
2967,,,NaN,,,,,NaN,,NaN,,,NaN
2968,92,100,NaN,85,142,37,86,NaN,64,NaN,9,15,NaN
2969,,,NaN,,,,,NaN,,NaN,,,NaN
2970,92,100,NaN,85,142,37,86,NaN,64,NaN,9,15,NaN
2971,,,NaN,,,,,NaN,,NaN,,,NaN
2972,92,100,NaN,85,142,37,86,NaN,65,NaN,9,15,NaN
2973,,,NaN,,,,,NaN,,NaN,,,NaN
2974,93,100,NaN,86,144,37,86,NaN,66,NaN,9,15,NaN
2975,,,NaN,,,,,NaN,,NaN,,,NaN
2976,93,100,NaN,86,144,38,87,NaN,66,NaN,9,15,NaN
2977,,,NaN,,,,,NaN,,NaN,,,NaN
2978,93,100,NaN,87,144,38,87,NaN,66,NaN,9,15,NaN
2979,,,NaN,,,,,NaN,,NaN,,,NaN
2980,93,100,NaN,87,144,38,87,NaN,66,NaN,9,15,NaN
2981,,,NaN,,,,,NaN,,NaN,,,NaN
2982,94,100,NaN,87,145,38,87,NaN,66,NaN,9,15,NaN
2983,,,NaN,,,,,NaN,,NaN,,,NaN
2984,93,100,NaN,87,144,37,87,NaN,65,NaN,9,15,NaN
2985,,,NaN,,,,,NaN,,NaN,,,NaN
2986,94,100,NaN,87,145,37,87,NaN,65,NaN,9,15,NaN
2987,,,NaN,,,,,NaN,,NaN,,,NaN
2988,93,100,NaN,87,144,37,87,NaN,65,NaN,9,15,NaN
2989,,,NaN,,,,,NaN,,NaN,,,NaN
2990,93,100,NaN,87,145,37,87,NaN,65,NaN,9,15,NaN
2991,,,NaN,,,,,NaN,,NaN,,,NaN
2992,93,100,NaN,87,144,37,87,NaN,65,NaN,9,15,NaN
2993,,,NaN,,,,,NaN,,NaN,,,NaN
2994,93,100,NaN,87,145,37,87,NaN,65,NaN,9,15,NaN
2995,,,NaN,,,,,NaN,,NaN,,,NaN
2996,93,100,NaN,87,144,38,87,NaN,65,NaN,9,15,NaN
2997,,,NaN,,,,,NaN,,NaN,,,NaN
