time,Solar8000/RR_CO2,Solar8000/ETCO2,SNUADC/ART,SNUADC/CVP,Solar8000/PLETH_HR,Solar8000/ART_SBP,SNUADC/ECG_V5,Solar8000/ART_MBP,Solar8000/PLETH_SPO2,Solar8000/CVP,Solar8000/HR,Solar8000/ART_DBP,SNUADC/ECG_II
2057,,,NaN,NaN,,,NaN,,,,,,NaN
2058,12,36,NaN,NaN,54,92,NaN,61,100,3,53,46,NaN
2059,,,NaN,NaN,,,NaN,,,,,,NaN
2060,12,36,NaN,NaN,54,93,NaN,61,100,3,53,46,NaN
2061,,,NaN,NaN,,,NaN,,,,,,NaN
2062,12,36,NaN,NaN,54,91,NaN,60,100,3,53,46,NaN
2063,,,NaN,NaN,,,NaN,,,,,,NaN
2064,12,36,NaN,NaN,54,92,NaN,60,100,3,53,46,NaN
2065,,,NaN,NaN,,,NaN,,,,,,NaN
2066,12,36,NaN,NaN,54,91,NaN,60,100,3,53,45,NaN
2067,,,NaN,NaN,,,NaN,,,,,,NaN
2068,12,36,NaN,NaN,54,91,NaN,60,100,3,53,46,NaN
2069,,,NaN,NaN,,,NaN,,,,,,NaN
2070,12,36,NaN,NaN,54,92,NaN,60,100,3,53,45,NaN
2071,,,NaN,NaN,,,NaN,,,,,,NaN
2072,12,36,NaN,NaN,54,91,NaN,60,100,3,53,46,NaN
2073,,,NaN,NaN,,,NaN,,,,,,NaN
2074,12,36,NaN,NaN,54,94,NaN,61,100,3,54,47,NaN
2075,,,NaN,NaN,,,NaN,,,,,,NaN
2076,12,36,NaN,NaN,54,93,NaN,60,100,4,54,46,NaN
2077,,,NaN,NaN,,,NaN,,,,,,NaN
2078,12,36,NaN,NaN,54,93,NaN,61,100,4,54,46,NaN
2079,,,NaN,NaN,,,NaN,,,,,,NaN
2080,12,36,NaN,NaN,55,94,NaN,61,100,3,54,46,NaN
2081,,,NaN,NaN,,,NaN,,,,,,NaN
2082,12,37,NaN,NaN,55,92,NaN,60,100,3,54,46,NaN
2083,,,NaN,NaN,,,NaN,,,,,,NaN
2084,12,37,NaN,NaN,54,93,NaN,61,100,3,54,46,NaN
2085,,,NaN,NaN,,,NaN,,,,,,NaN
2086,12,37,NaN,NaN,54,92,NaN,60,100,3,54,46,NaN
2087,,,NaN,NaN,,,NaN,,,,,,NaN
2088,12,37,NaN,NaN,54,91,NaN,60,100,3,54,46,NaN
2089,,,NaN,NaN,,,NaN,,,,,,NaN
2090,12,37,NaN,NaN,54,92,NaN,60,100,3,54,46,NaN
2091,,,NaN,NaN,,,NaN,,,,,,NaN
2092,12,37,NaN,NaN,54,90,NaN,60,100,3,54,46,NaN
2093,,,NaN,NaN,,,NaN,,,,,,NaN
2094,12,37,NaN,NaN,54,92,NaN,60,100,3,54,47,NaN
2095,,,NaN,NaN,,,NaN,,,,,,NaN
2096,12,36,NaN,NaN,54,90,NaN,60,100,3,54,47,NaN
2097,,,NaN,NaN,,,NaN,,,,,,NaN
2098,12,36,NaN,NaN,54,90,NaN,60,100,3,54,46,NaN
2099,,,NaN,NaN,,,NaN,,,,,,NaN
2100,12,36,NaN,NaN,55,91,NaN,60,100,3,54,47,NaN
2101,,,NaN,NaN,,,NaN,,,,,,NaN
2102,12,36,NaN,NaN,55,90,NaN,60,100,4,54,46,NaN
2103,,,NaN,NaN,,,NaN,,,,,,NaN
2104,12,36,NaN,NaN,55,92,NaN,60,100,4,54,46,NaN
2105,,,NaN,NaN,,,NaN,,,,,,NaN
2106,12,36,NaN,NaN,55,90,NaN,60,100,3,54,45,NaN
2107,,,NaN,NaN,,,NaN,,,,,,NaN
2108,12,36,NaN,NaN,55,89,NaN,60,100,3,54,46,NaN
2109,,,NaN,NaN,,,NaN,,,,,,NaN
2110,12,37,NaN,NaN,54,90,NaN,60,100,3,54,45,NaN
2111,,,NaN,NaN,,,NaN,,,,,,NaN
2112,12,37,NaN,NaN,54,87,NaN,59,100,3,54,45,NaN
2113,,,NaN,NaN,,,NaN,,,,,,NaN
2114,12,37,NaN,NaN,54,89,NaN,59,100,3,54,45,NaN
2115,,,NaN,NaN,,,NaN,,,,,,NaN
2116,12,37,NaN,NaN,54,87,NaN,58,100,3,54,43,NaN
2117,,,NaN,NaN,,,NaN,,,,,,NaN
2118,12,35,NaN,NaN,54,87,NaN,58,100,3,54,43,NaN
2119,,,NaN,NaN,,,NaN,,,,,,NaN
2120,12,35,NaN,NaN,54,89,NaN,58,100,3,54,43,NaN
2121,,,NaN,NaN,,,NaN,,,,,,NaN
2122,12,35,NaN,NaN,54,87,NaN,57,100,3,53,43,NaN
2123,,,NaN,NaN,,,NaN,,,,,,NaN
2124,12,35,NaN,NaN,54,89,NaN,58,100,3,53,44,NaN
2125,,,NaN,NaN,,,NaN,,,,,,NaN
2126,12,36,NaN,NaN,54,87,NaN,57,100,3,54,43,NaN
2127,,,NaN,NaN,,,NaN,,,,,,NaN
2128,12,36,NaN,NaN,54,87,NaN,57,100,3,54,43,NaN
2129,,,NaN,NaN,,,NaN,,,,,,NaN
2130,12,36,NaN,NaN,54,89,NaN,57,100,3,54,43,NaN
2131,,,NaN,NaN,,,NaN,,,,,,NaN
2132,12,36,NaN,NaN,54,87,NaN,57,100,3,54,43,NaN
2133,,,NaN,NaN,,,NaN,,,,,,NaN
2134,12,36,NaN,NaN,54,89,NaN,58,100,3,54,44,NaN
2135,,,NaN,NaN,,,NaN,,,,,,NaN
2136,12,36,NaN,NaN,55,88,NaN,57,100,3,54,44,NaN
2137,,,NaN,NaN,,,NaN,,,,,,NaN
2138,12,36,NaN,NaN,54,88,NaN,57,100,3,54,44,NaN
2139,,,NaN,NaN,,,NaN,,,,,,NaN
2140,12,36,NaN,NaN,55,90,NaN,58,100,3,54,44,NaN
2141,,,NaN,NaN,,,NaN,,,,,,NaN
2142,12,36,NaN,NaN,55,88,NaN,57,100,3,54,43,NaN
2143,,,NaN,NaN,,,NaN,,,,,,NaN
2144,12,36,NaN,NaN,55,90,NaN,58,100,4,54,44,NaN
2145,,,NaN,NaN,,,NaN,,,,,,NaN
2146,12,36,NaN,NaN,54,89,NaN,57,100,4,54,44,NaN
2147,,,NaN,NaN,,,NaN,,,,,,NaN
2148,12,36,NaN,NaN,54,88,NaN,58,100,3,54,45,NaN
2149,,,NaN,NaN,,,NaN,,,,,,NaN
2150,12,36,NaN,NaN,54,90,NaN,58,100,3,53,45,NaN
2151,,,NaN,NaN,,,NaN,,,,,,NaN
2152,12,36,NaN,NaN,54,86,NaN,57,100,3,53,43,NaN
2153,,,NaN,NaN,,,NaN,,,,,,NaN
2154,12,36,NaN,NaN,54,88,NaN,57,100,3,53,43,NaN
2155,,,NaN,NaN,,,NaN,,,,,,NaN
2156,12,36,NaN,NaN,54,87,NaN,57,100,3,53,42,NaN
2157,,,NaN,NaN,,,NaN,,,,,,NaN
2158,12,36,NaN,NaN,54,87,NaN,57,100,3,53,43,NaN
2159,,,NaN,NaN,,,NaN,,,,,,NaN
2160,12,36,NaN,NaN,54,88,NaN,57,100,3,53,42,NaN
2161,,,NaN,NaN,,,NaN,,,,,,NaN
2162,12,36,NaN,NaN,54,85,NaN,56,100,3,53,42,NaN
2163,,,NaN,NaN,,,NaN,,,,,,NaN
2164,12,36,NaN,NaN,54,88,NaN,56,100,3,53,43,NaN
2165,,,NaN,NaN,,,NaN,,,,,,NaN
2166,12,36,NaN,NaN,54,86,NaN,56,100,3,53,42,NaN
2167,,,NaN,NaN,,,NaN,,,,,,NaN
2168,12,35,NaN,NaN,54,85,NaN,56,100,3,54,42,NaN
2169,,,NaN,NaN,,,NaN,,,,,,NaN
2170,12,35,NaN,NaN,54,88,NaN,56,100,3,54,43,NaN
2171,,,NaN,NaN,,,NaN,,,,,,NaN
2172,12,35,NaN,NaN,55,86,NaN,56,100,3,54,42,NaN
2173,,,NaN,NaN,,,NaN,,,,,,NaN
2174,12,36,NaN,NaN,55,88,NaN,57,100,3,54,43,NaN
2175,,,NaN,NaN,,,NaN,,,,,,NaN
2176,12,36,NaN,NaN,55,87,NaN,56,100,3,54,42,NaN
2177,,,NaN,NaN,,,NaN,,,,,,NaN
2178,12,36,NaN,NaN,55,87,NaN,57,100,3,54,43,NaN
2179,,,NaN,NaN,,,NaN,,,,,,NaN
2180,12,36,NaN,NaN,55,88,NaN,57,100,3,54,43,NaN
2181,,,NaN,NaN,,,NaN,,,,,,NaN
2182,12,36,NaN,NaN,55,87,NaN,57,100,3,54,43,NaN
2183,,,NaN,NaN,,,NaN,,,,,,NaN
2184,12,36,NaN,NaN,55,89,NaN,57,100,3,54,43,NaN
2185,,,NaN,NaN,,,NaN,,,,,,NaN
2186,12,36,NaN,NaN,55,87,NaN,57,100,3,54,43,NaN
2187,,,NaN,NaN,,,NaN,,,,,,NaN
2188,12,36,NaN,NaN,55,87,NaN,57,100,3,54,43,NaN
2189,,,NaN,NaN,,,NaN,,,,,,NaN
2190,12,36,NaN,NaN,55,88,NaN,57,100,3,54,43,NaN
2191,,,NaN,NaN,,,NaN,,,,,,NaN
2192,12,36,NaN,NaN,55,87,NaN,57,100,3,54,43,NaN
2193,,,NaN,NaN,,,NaN,,,,,,NaN
2194,12,37,NaN,NaN,55,88,NaN,57,100,3,54,43,NaN
2195,,,NaN,NaN,,,NaN,,,,,,NaN
2196,12,37,NaN,NaN,55,87,NaN,56,100,3,54,42,NaN
2197,,,NaN,NaN,,,NaN,,,,,,NaN
2198,12,37,NaN,NaN,55,86,NaN,56,100,3,54,43,NaN
2199,,,NaN,NaN,,,NaN,,,,,,NaN
2200,12,37,NaN,NaN,55,87,NaN,56,100,3,54,43,NaN
2201,,,NaN,NaN,,,NaN,,,,,,NaN
2202,12,36,NaN,NaN,55,85,NaN,56,100,3,54,42,NaN
2203,,,NaN,NaN,,,NaN,,,,,,NaN
2204,12,36,NaN,NaN,55,87,NaN,56,100,3,54,43,NaN
2205,,,NaN,NaN,,,NaN,,,,,,NaN
2206,12,36,NaN,NaN,55,86,NaN,56,100,3,54,42,NaN
2207,,,NaN,NaN,,,NaN,,,,,,NaN
2208,12,36,NaN,NaN,55,86,NaN,56,100,3,54,43,NaN
2209,,,NaN,NaN,,,NaN,,,,,,NaN
2210,12,36,NaN,NaN,55,88,NaN,57,100,3,55,44,NaN
2211,,,NaN,NaN,,,NaN,,,,,,NaN
2212,12,36,NaN,NaN,55,87,NaN,57,100,3,55,44,NaN
2213,,,NaN,NaN,,,NaN,,,,,,NaN
2214,12,36,NaN,NaN,55,90,NaN,58,100,3,55,45,NaN
2215,,,NaN,NaN,,,NaN,,,,,,NaN
2216,12,36,NaN,NaN,56,90,NaN,59,100,3,55,45,NaN
2217,,,NaN,NaN,,,NaN,,,,,,NaN
2218,12,36,NaN,NaN,56,90,NaN,59,100,3,55,45,NaN
2219,,,NaN,NaN,,,NaN,,,,,,NaN
2220,12,36,NaN,NaN,56,92,NaN,59,100,3,55,45,NaN
2221,,,NaN,NaN,,,NaN,,,,,,NaN
2222,12,37,NaN,NaN,56,90,NaN,59,100,3,55,45,NaN
2223,,,NaN,NaN,,,NaN,,,,,,NaN
2224,12,37,NaN,NaN,56,92,NaN,60,100,3,55,45,NaN
2225,,,NaN,NaN,,,NaN,,,,,,NaN
2226,12,37,NaN,NaN,56,91,NaN,59,100,3,55,45,NaN
2227,,,NaN,NaN,,,NaN,,,,,,NaN
2228,12,37,NaN,NaN,55,92,NaN,60,100,3,55,46,NaN
2229,,,NaN,NaN,,,NaN,,,,,,NaN
2230,12,36,NaN,NaN,55,93,NaN,60,100,3,55,45,NaN
2231,,,NaN,NaN,,,NaN,,,,,,NaN
2232,12,36,NaN,NaN,55,91,NaN,59,100,3,55,45,NaN
2233,,,NaN,NaN,,,NaN,,,,,,NaN
2234,12,36,NaN,NaN,55,93,NaN,60,100,3,55,46,NaN
2235,,,NaN,NaN,,,NaN,,,,,,NaN
2236,12,36,NaN,NaN,56,92,NaN,60,100,3,55,45,NaN
2237,,,NaN,NaN,,,NaN,,,,,,NaN
2238,12,36,NaN,NaN,56,92,NaN,60,100,3,55,46,NaN
2239,,,NaN,NaN,,,NaN,,,,,,NaN
2240,12,36,NaN,NaN,56,93,NaN,60,100,3,55,46,NaN
2241,,,NaN,NaN,,,NaN,,,,,,NaN
2242,12,36,NaN,NaN,56,93,NaN,60,100,3,55,46,NaN
2243,,,NaN,NaN,,,NaN,,,,,,NaN
2244,12,37,NaN,NaN,56,96,NaN,62,100,3,55,47,NaN
2245,,,NaN,NaN,,,NaN,,,,,,NaN
2246,12,37,NaN,NaN,56,95,NaN,61,100,3,55,47,NaN
2247,,,NaN,NaN,,,NaN,,,,,,NaN
2248,12,37,NaN,NaN,56,94,NaN,62,100,3,55,47,NaN
2249,,,NaN,NaN,,,NaN,,,,,,NaN
2250,12,37,NaN,NaN,56,96,NaN,62,100,3,56,47,NaN
2251,,,NaN,NaN,,,NaN,,,,,,NaN
2252,12,37,NaN,NaN,57,95,NaN,62,100,3,56,47,NaN
2253,,,NaN,NaN,,,NaN,,,,,,NaN
2254,12,37,NaN,NaN,57,96,NaN,62,100,3,56,47,NaN
2255,,,NaN,NaN,,,NaN,,,,,,NaN
2256,12,37,NaN,NaN,57,95,NaN,62,100,3,57,46,NaN
2257,,,NaN,NaN,,,NaN,,,,,,NaN
2258,12,37,NaN,NaN,57,95,NaN,62,100,3,56,47,NaN
2259,,,NaN,NaN,,,NaN,,,,,,NaN
2260,12,37,NaN,NaN,57,95,NaN,62,100,3,56,46,NaN
2261,,,NaN,NaN,,,NaN,,,,,,NaN
2262,12,37,NaN,NaN,57,94,NaN,61,100,3,56,46,NaN
2263,,,NaN,NaN,,,NaN,,,,,,NaN
2264,12,37,NaN,NaN,56,95,NaN,62,100,3,56,47,NaN
2265,,,NaN,NaN,,,NaN,,,,,,NaN
2266,12,37,NaN,NaN,56,95,NaN,62,100,3,55,46,NaN
2267,,,NaN,NaN,,,NaN,,,,,,NaN
2268,12,37,NaN,NaN,56,95,NaN,62,100,3,55,47,NaN
2269,,,NaN,NaN,,,NaN,,,,,,NaN
2270,12,37,NaN,NaN,56,96,NaN,62,100,3,55,47,NaN
2271,,,NaN,NaN,,,NaN,,,,,,NaN
2272,12,37,NaN,NaN,56,95,NaN,62,100,3,55,47,NaN
2273,,,NaN,NaN,,,NaN,,,,,,NaN
2274,12,37,NaN,NaN,56,97,NaN,62,100,3,55,47,NaN
2275,,,NaN,NaN,,,NaN,,,,,,NaN
2276,12,37,NaN,NaN,56,95,NaN,62,100,3,55,47,NaN
2277,,,NaN,NaN,,,NaN,,,,,,NaN
2278,12,37,NaN,NaN,56,96,NaN,63,100,3,55,47,NaN
2279,,,NaN,NaN,,,NaN,,,,,,NaN
2280,12,37,NaN,NaN,56,96,NaN,63,100,4,55,47,NaN
2281,,,NaN,NaN,,,NaN,,,,,,NaN
2282,12,37,NaN,NaN,56,97,NaN,63,100,4,56,48,NaN
2283,,,NaN,NaN,,,NaN,,,,,,NaN
2284,12,37,NaN,NaN,56,96,NaN,63,100,3,56,48,NaN
2285,,,NaN,NaN,,,NaN,,,,,,NaN
2286,12,37,NaN,NaN,56,97,NaN,63,100,3,56,48,NaN
2287,,,NaN,NaN,,,NaN,,,,,,NaN
2288,12,37,NaN,NaN,57,96,NaN,63,100,3,56,47,NaN
2289,,,NaN,NaN,,,NaN,,,,,,NaN
2290,12,37,NaN,NaN,57,98,NaN,63,100,3,56,47,NaN
2291,,,NaN,NaN,,,NaN,,,,,,NaN
2292,12,37,NaN,NaN,57,98,NaN,63,100,3,56,48,NaN
2293,,,NaN,NaN,,,NaN,,,,,,NaN
2294,12,36,NaN,NaN,57,99,NaN,63,100,3,56,47,NaN
2295,,,NaN,NaN,,,NaN,,,,,,NaN
2296,12,36,NaN,NaN,56,97,NaN,63,100,3,55,48,NaN
2297,,,NaN,NaN,,,NaN,,,,,,NaN
2298,12,36,NaN,NaN,56,98,NaN,63,100,3,55,47,NaN
2299,,,NaN,NaN,,,NaN,,,,,,NaN
2300,13,35,NaN,NaN,56,98,NaN,63,100,3,55,48,NaN
2301,,,NaN,NaN,,,NaN,,,,,,NaN
2302,13,35,NaN,NaN,55,97,NaN,63,100,3,55,47,NaN
2303,,,NaN,NaN,,,NaN,,,,,,NaN
2304,13,35,NaN,NaN,55,99,NaN,63,100,3,55,48,NaN
2305,,,NaN,NaN,,,NaN,,,,,,NaN
2306,13,35,NaN,NaN,55,98,NaN,63,100,3,55,47,NaN
2307,,,NaN,NaN,,,NaN,,,,,,NaN
2308,14,35,NaN,NaN,56,99,NaN,67,100,3,55,52,NaN
2309,,,NaN,NaN,,,NaN,,,,,,NaN
2310,14,35,NaN,NaN,56,85,NaN,62,100,3,55,47,NaN
2311,,,NaN,NaN,,,NaN,,,,,,NaN
2312,14,35,NaN,NaN,55,97,NaN,63,100,3,55,48,NaN
2313,,,NaN,NaN,,,NaN,,,,,,NaN
2314,15,35,NaN,NaN,55,97,NaN,63,100,4,55,48,NaN
2315,,,NaN,NaN,,,NaN,,,,,,NaN
2316,15,35,NaN,NaN,55,99,NaN,63,100,4,55,48,NaN
2317,,,NaN,NaN,,,NaN,,,,,,NaN
2318,15,35,NaN,NaN,55,98,NaN,63,100,3,55,47,NaN
2319,,,NaN,NaN,,,NaN,,,,,,NaN
2320,15,35,NaN,NaN,55,98,NaN,63,100,3,54,47,NaN
2321,,,NaN,NaN,,,NaN,,,,,,NaN
2322,16,35,NaN,NaN,55,97,NaN,63,100,3,54,47,NaN
2323,,,NaN,NaN,,,NaN,,,,,,NaN
2324,16,35,NaN,NaN,55,97,NaN,62,100,3,54,46,NaN
2325,,,NaN,NaN,,,NaN,,,,,,NaN
2326,16,35,NaN,NaN,54,97,NaN,62,100,3,53,46,NaN
2327,,,NaN,NaN,,,NaN,,,,,,NaN
2328,16,35,NaN,NaN,54,97,NaN,62,100,3,53,46,NaN
2329,,,NaN,NaN,,,NaN,,,,,,NaN
2330,16,35,NaN,NaN,54,96,NaN,62,100,3,53,46,NaN
2331,,,NaN,NaN,,,NaN,,,,,,NaN
2332,16,35,NaN,NaN,54,96,NaN,62,100,3,53,46,NaN
2333,,,NaN,NaN,,,NaN,,,,,,NaN
2334,16,35,NaN,NaN,54,97,NaN,62,100,3,53,46,NaN
2335,,,NaN,NaN,,,NaN,,,,,,NaN
2336,16,34,NaN,NaN,54,96,NaN,62,100,3,53,46,NaN
2337,,,NaN,NaN,,,NaN,,,,,,NaN
2338,16,34,NaN,NaN,54,96,NaN,62,100,3,53,47,NaN
2339,,,NaN,NaN,,,NaN,,,,,,NaN
2340,16,34,NaN,NaN,54,96,NaN,62,100,3,53,46,NaN
2341,,,NaN,NaN,,,NaN,,,,,,NaN
2342,16,34,NaN,NaN,54,97,NaN,62,100,3,53,47,NaN
2343,,,NaN,NaN,,,NaN,,,,,,NaN
2344,16,34,NaN,NaN,54,96,NaN,62,100,3,53,47,NaN
2345,,,NaN,NaN,,,NaN,,,,,,NaN
2346,16,34,NaN,NaN,54,97,NaN,62,100,3,54,47,NaN
2347,,,NaN,NaN,,,NaN,,,,,,NaN
2348,16,34,NaN,NaN,54,96,NaN,62,100,4,54,47,NaN
2349,,,NaN,NaN,,,NaN,,,,,,NaN
2350,16,34,NaN,NaN,54,98,NaN,63,100,4,54,47,NaN
2351,,,NaN,NaN,,,NaN,,,,,,NaN
2352,16,34,NaN,NaN,54,96,NaN,62,100,4,54,47,NaN
2353,,,NaN,NaN,,,NaN,,,,,,NaN
2354,16,34,NaN,NaN,54,97,NaN,62,100,3,54,47,NaN
2355,,,NaN,NaN,,,NaN,,,,,,NaN
2356,16,34,NaN,NaN,54,97,NaN,62,100,3,54,47,NaN
2357,,,NaN,NaN,,,NaN,,,,,,NaN
2358,16,34,NaN,NaN,55,97,NaN,62,100,3,54,46,NaN
2359,,,NaN,NaN,,,NaN,,,,,,NaN
2360,16,34,NaN,NaN,55,96,NaN,62,100,3,54,46,NaN
2361,,,NaN,NaN,,,NaN,,,,,,NaN
2362,16,34,NaN,NaN,55,96,NaN,62,100,3,54,46,NaN
2363,,,NaN,NaN,,,NaN,,,,,,NaN
2364,16,34,NaN,NaN,55,97,NaN,62,100,3,54,47,NaN
2365,,,NaN,NaN,,,NaN,,,,,,NaN
2366,16,34,NaN,NaN,54,96,NaN,62,100,3,54,47,NaN
2367,,,NaN,NaN,,,NaN,,,,,,NaN
2368,16,34,NaN,NaN,54,97,NaN,62,100,3,54,47,NaN
2369,,,NaN,NaN,,,NaN,,,,,,NaN
2370,16,34,NaN,NaN,54,97,NaN,62,100,3,54,47,NaN
2371,,,NaN,NaN,,,NaN,,,,,,NaN
2372,16,34,NaN,NaN,54,98,NaN,63,100,3,54,48,NaN
2373,,,NaN,NaN,,,NaN,,,,,,NaN
2374,16,34,NaN,NaN,54,97,NaN,63,100,3,54,47,NaN
2375,,,NaN,NaN,,,NaN,,,,,,NaN
2376,16,34,NaN,NaN,55,98,NaN,63,100,3,54,47,NaN
2377,,,NaN,NaN,,,NaN,,,,,,NaN
2378,16,34,NaN,NaN,55,98,NaN,63,100,4,54,47,NaN
2379,,,NaN,NaN,,,NaN,,,,,,NaN
2380,16,34,NaN,NaN,55,99,NaN,63,100,4,54,47,NaN
2381,,,NaN,NaN,,,NaN,,,,,,NaN
2382,16,34,NaN,NaN,55,97,NaN,62,100,4,54,47,NaN
2383,,,NaN,NaN,,,NaN,,,,,,NaN
2384,16,34,NaN,NaN,54,97,NaN,62,100,4,54,46,NaN
2385,,,NaN,NaN,,,NaN,,,,,,NaN
2386,16,34,NaN,NaN,54,97,NaN,62,100,4,54,46,NaN
2387,,,NaN,NaN,,,NaN,,,,,,NaN
2388,16,34,NaN,NaN,54,96,NaN,62,100,3,54,46,NaN
2389,,,NaN,NaN,,,NaN,,,,,,NaN
2390,16,35,NaN,NaN,54,95,NaN,61,100,3,54,46,NaN
2391,,,NaN,NaN,,,NaN,,,,,,NaN
2392,16,35,NaN,NaN,54,95,NaN,61,100,3,54,46,NaN
2393,,,NaN,NaN,,,NaN,,,,,,NaN
2394,16,35,NaN,NaN,54,95,NaN,61,100,3,54,46,NaN
2395,,,NaN,NaN,,,NaN,,,,,,NaN
2396,16,34,NaN,NaN,54,94,NaN,61,100,3,54,45,NaN
2397,,,NaN,NaN,,,NaN,,,,,,NaN
2398,16,34,NaN,NaN,54,95,NaN,61,100,3,54,46,NaN
2399,,,NaN,NaN,,,NaN,,,,,,NaN
2400,16,34,NaN,NaN,54,94,NaN,61,100,3,54,45,NaN
2401,,,NaN,NaN,,,NaN,,,,,,NaN
2402,16,34,NaN,NaN,55,95,NaN,61,100,3,54,45,NaN
2403,,,NaN,NaN,,,NaN,,,,,,NaN
2404,16,34,NaN,NaN,54,93,NaN,60,100,3,54,45,NaN
2405,,,NaN,NaN,,,NaN,,,,,,NaN
2406,16,34,NaN,NaN,54,94,NaN,60,100,3,54,45,NaN
2407,,,NaN,NaN,,,NaN,,,,,,NaN
2408,16,34,NaN,NaN,54,93,NaN,60,100,3,54,45,NaN
2409,,,NaN,NaN,,,NaN,,,,,,NaN
2410,16,34,NaN,NaN,54,93,NaN,60,100,3,54,45,NaN
2411,,,NaN,NaN,,,NaN,,,,,,NaN
2412,16,34,NaN,NaN,54,93,NaN,60,100,3,54,45,NaN
2413,,,NaN,NaN,,,NaN,,,,,,NaN
2414,16,34,NaN,NaN,54,94,NaN,60,100,3,54,45,NaN
2415,,,NaN,NaN,,,NaN,,,,,,NaN
2416,16,34,NaN,NaN,55,93,NaN,60,100,3,54,45,NaN
2417,,,NaN,NaN,,,NaN,,,,,,NaN
2418,16,34,NaN,NaN,55,93,NaN,60,100,3,54,45,NaN
2419,,,NaN,NaN,,,NaN,,,,,,NaN
2420,16,34,NaN,NaN,55,94,NaN,60,100,3,55,45,NaN
2421,,,NaN,NaN,,,NaN,,,,,,NaN
2422,16,34,NaN,NaN,55,93,NaN,60,100,3,55,45,NaN
2423,,,NaN,NaN,,,NaN,,,,,,NaN
2424,16,34,NaN,NaN,55,94,NaN,60,100,3,55,45,NaN
2425,,,NaN,NaN,,,NaN,,,,,,NaN
2426,16,34,NaN,NaN,55,94,NaN,60,100,3,54,45,NaN
2427,,,NaN,NaN,,,NaN,,,,,,NaN
2428,16,34,NaN,NaN,55,94,NaN,60,100,3,54,45,NaN
2429,,,NaN,NaN,,,NaN,,,,,,NaN
2430,16,34,NaN,NaN,55,93,NaN,59,100,3,54,45,NaN
2431,,,NaN,NaN,,,NaN,,,,,,NaN
2432,16,34,NaN,NaN,55,93,NaN,59,100,3,54,44,NaN
2433,,,NaN,NaN,,,NaN,,,,,,NaN
2434,16,34,NaN,NaN,54,93,NaN,59,100,3,54,44,NaN
2435,,,NaN,NaN,,,NaN,,,,,,NaN
2436,16,34,NaN,NaN,54,94,NaN,59,100,3,54,45,NaN
2437,,,NaN,NaN,,,NaN,,,,,,NaN
2438,16,34,NaN,NaN,54,93,NaN,59,100,3,54,44,NaN
2439,,,NaN,NaN,,,NaN,,,,,,NaN
2440,16,34,NaN,NaN,54,94,NaN,59,100,3,54,44,NaN
2441,,,NaN,NaN,,,NaN,,,,,,NaN
2442,16,34,NaN,NaN,54,94,NaN,59,100,3,54,45,NaN
2443,,,NaN,NaN,,,NaN,,,,,,NaN
2444,16,34,NaN,NaN,54,95,NaN,60,100,3,54,45,NaN
2445,,,NaN,NaN,,,NaN,,,,,,NaN
2446,16,34,NaN,NaN,54,93,NaN,59,100,3,54,45,NaN
2447,,,NaN,NaN,,,NaN,,,,,,NaN
2448,16,34,NaN,NaN,54,94,NaN,59,100,3,54,44,NaN
2449,,,NaN,NaN,,,NaN,,,,,,NaN
2450,16,34,NaN,NaN,54,93,NaN,59,100,3,54,44,NaN
2451,,,NaN,NaN,,,NaN,,,,,,NaN
2452,16,34,NaN,NaN,55,93,NaN,59,100,3,54,44,NaN
2453,,,NaN,NaN,,,NaN,,,,,,NaN
2454,16,34,NaN,NaN,55,93,NaN,59,100,3,54,44,NaN
2455,,,NaN,NaN,,,NaN,,,,,,NaN
2456,16,34,NaN,NaN,55,92,NaN,59,100,3,54,44,NaN
2457,,,NaN,NaN,,,NaN,,,,,,NaN
2458,16,34,NaN,NaN,55,92,NaN,59,100,3,54,44,NaN
2459,,,NaN,NaN,,,NaN,,,,,,NaN
2460,16,34,NaN,NaN,55,92,NaN,58,100,3,54,44,NaN
2461,,,NaN,NaN,,,NaN,,,,,,NaN
2462,16,34,NaN,NaN,55,93,NaN,59,100,3,54,44,NaN
2463,,,NaN,NaN,,,NaN,,,,,,NaN
2464,16,34,NaN,NaN,55,91,NaN,58,100,3,54,44,NaN
2465,,,NaN,NaN,,,NaN,,,,,,NaN
2466,16,34,NaN,NaN,54,93,NaN,58,100,3,54,44,NaN
2467,,,NaN,NaN,,,NaN,,,,,,NaN
2468,16,34,NaN,NaN,54,92,NaN,58,100,3,54,43,NaN
2469,,,NaN,NaN,,,NaN,,,,,,NaN
2470,16,34,NaN,NaN,54,78,NaN,56,100,3,54,34,NaN
2471,,,NaN,NaN,,,NaN,,,,,,NaN
2472,16,34,NaN,NaN,54,84,NaN,56,100,3,54,41,NaN
2473,,,NaN,NaN,,,NaN,,,,,,NaN
2474,16,34,NaN,NaN,55,90,NaN,57,100,3,54,42,NaN
2475,,,NaN,NaN,,,NaN,,,,,,NaN
2476,16,34,NaN,NaN,55,91,NaN,57,100,3,54,43,NaN
2477,,,NaN,NaN,,,NaN,,,,,,NaN
2478,16,34,NaN,NaN,55,91,NaN,57,100,3,54,43,NaN
2479,,,NaN,NaN,,,NaN,,,,,,NaN
2480,16,34,NaN,NaN,55,90,NaN,57,100,3,55,43,NaN
2481,,,NaN,NaN,,,NaN,,,,,,NaN
