time,SNUADC/ART,Solar8000/ART_DBP,SNUADC/ECG_II,Solar8000/PLETH_SPO2,Solar8000/RR_CO2,Solar8000/ETCO2,SNUADC/CVP,Solar8000/HR,Solar8000/PLETH_HR,Solar8000/ART_MBP,SNUADC/ECG_V5,Solar8000/CVP,Solar8000/ART_SBP
404,NaN,,NaN,,,,NaN,,,,NaN,,
405,NaN,-31,NaN,100,11,32,NaN,90,90,6,NaN,-23,35
406,NaN,,NaN,,,,NaN,,,,NaN,,
407,NaN,-9,NaN,100,11,32,NaN,88,89,16,NaN,-23,37
408,NaN,,NaN,,,,NaN,,,,NaN,,
409,NaN,-53,NaN,100,12,32,NaN,87,88,2,NaN,-23,73
410,NaN,,NaN,,,,NaN,,,,NaN,,
411,NaN,-53,NaN,100,12,32,NaN,87,88,2,NaN,-23,73
412,NaN,,NaN,,,,NaN,,,,NaN,,
413,NaN,-7,NaN,100,12,32,NaN,86,87,-7,NaN,-22,-7
414,NaN,,NaN,,,,NaN,,,,NaN,,
415,NaN,-9,NaN,99,12,32,NaN,85,86,-7,NaN,-22,-3
416,NaN,,NaN,,,,NaN,,,,NaN,,
417,NaN,-9,NaN,99,12,32,NaN,85,86,-7,NaN,-22,-3
418,NaN,,NaN,,,,NaN,,,,NaN,,
419,NaN,-7,NaN,99,12,32,NaN,86,87,-7,NaN,-22,-7
420,NaN,,NaN,,,,NaN,,,,NaN,,
421,NaN,-7,NaN,99,13,32,NaN,89,89,-7,NaN,-23,-7
422,NaN,,NaN,,,,NaN,,,,NaN,,
423,NaN,-7,NaN,99,13,32,NaN,93,92,-7,NaN,-23,-7
424,NaN,,NaN,,,,NaN,,,,NaN,,
425,NaN,-7,NaN,99,13,32,NaN,94,95,-6,NaN,-23,-4
426,NaN,,NaN,,,,NaN,,,,NaN,,
427,NaN,-7,NaN,99,13,32,NaN,95,96,-6,NaN,-23,-4
428,NaN,,NaN,,,,NaN,,,,NaN,,
429,NaN,-6,NaN,99,13,32,NaN,99,96,-6,NaN,-23,-6
430,NaN,,NaN,,,,NaN,,,,NaN,,
431,NaN,-6,NaN,99,13,32,NaN,94,95,-6,NaN,-23,-6
432,NaN,,NaN,,,,NaN,,,,NaN,,
433,NaN,-8,NaN,99,13,32,NaN,93,94,-6,NaN,-23,-5
434,NaN,,NaN,,,,NaN,,,,NaN,,
435,NaN,-8,NaN,99,13,32,NaN,92,93,-6,NaN,-23,-5
436,NaN,,NaN,,,,NaN,,,,NaN,,
437,NaN,-6,NaN,99,13,32,NaN,93,93,-6,NaN,-23,-6
438,NaN,,NaN,,,,NaN,,,,NaN,,
439,NaN,-6,NaN,99,13,32,NaN,92,93,-6,NaN,-22,-6
440,NaN,,NaN,,,,NaN,,,,NaN,,
441,NaN,-6,NaN,99,13,32,NaN,92,93,-6,NaN,-22,-6
442,NaN,,NaN,,,,NaN,,,,NaN,,
443,NaN,-6,NaN,99,13,32,NaN,91,92,-6,NaN,-22,-6
444,NaN,,NaN,,,,NaN,,,,NaN,,
445,NaN,-6,NaN,99,13,32,NaN,90,90,-6,NaN,-22,-6
446,NaN,,NaN,,,,NaN,,,,NaN,,
447,NaN,,NaN,99,13,32,NaN,89,90,-8,NaN,-23,
448,NaN,,NaN,,,,NaN,,,,NaN,,
449,NaN,,NaN,99,13,32,NaN,88,89,7,NaN,-23,
450,NaN,,NaN,,,,NaN,,,,NaN,,
451,NaN,,NaN,100,13,32,NaN,89,90,4,NaN,-23,
452,NaN,,NaN,,,,NaN,,,,NaN,,
453,NaN,,NaN,100,13,32,NaN,92,92,54,NaN,-23,
454,NaN,,NaN,,,,NaN,,,,NaN,,
455,NaN,,NaN,100,13,32,NaN,95,95,91,NaN,-23,
456,NaN,,NaN,,,,NaN,,,,NaN,,
457,NaN,,NaN,100,13,32,NaN,96,96,105,NaN,-23,
458,NaN,,NaN,,,,NaN,,,,NaN,,
459,NaN,73,NaN,100,13,32,NaN,96,97,107,NaN,-23,186
460,NaN,,NaN,,,,NaN,,,,NaN,,
461,NaN,70,NaN,100,13,32,NaN,96,96,108,NaN,-23,183
462,NaN,,NaN,,,,NaN,,,,NaN,,
463,NaN,67,NaN,100,13,32,NaN,95,96,106,NaN,-23,183
464,NaN,,NaN,,,,NaN,,,,NaN,,
465,NaN,68,NaN,100,13,32,NaN,94,95,107,NaN,-23,186
466,NaN,,NaN,,,,NaN,,,,NaN,,
467,NaN,67,NaN,100,13,32,NaN,93,94,105,NaN,-23,185
468,NaN,,NaN,,,,NaN,,,,NaN,,
469,NaN,68,NaN,100,13,32,NaN,93,93,105,NaN,-22,185
470,NaN,,NaN,,,,NaN,,,,NaN,,
471,NaN,62,NaN,100,13,32,NaN,92,92,107,NaN,-22,187
472,NaN,,NaN,,,,NaN,,,,NaN,,
473,NaN,73,NaN,100,13,32,NaN,91,92,107,NaN,-23,185
474,NaN,,NaN,,,,NaN,,,,NaN,,
475,NaN,76,NaN,100,13,32,NaN,90,91,109,NaN,-23,188
476,NaN,,NaN,,,,NaN,,,,NaN,,
477,NaN,74,NaN,99,13,32,NaN,91,91,108,NaN,-23,185
478,NaN,,NaN,,,,NaN,,,,NaN,,
479,NaN,73,NaN,100,13,32,NaN,92,92,107,NaN,-23,185
480,NaN,,NaN,,,,NaN,,,,NaN,,
481,NaN,70,NaN,99,13,32,NaN,92,92,103,NaN,-23,180
482,NaN,,NaN,,,,NaN,,,,NaN,,
483,NaN,71,NaN,100,13,32,NaN,90,92,102,NaN,-23,179
484,NaN,,NaN,,,,NaN,,,,NaN,,
485,NaN,69,NaN,100,13,32,NaN,90,92,101,NaN,-23,178
486,NaN,,NaN,,,,NaN,,,,NaN,,
487,NaN,69,NaN,100,13,32,NaN,91,90,100,NaN,-23,177
488,NaN,,NaN,,,,NaN,,,,NaN,,
489,NaN,74,NaN,100,13,32,NaN,87,88,103,NaN,-23,181
490,NaN,,NaN,,,,NaN,,,,NaN,,
491,NaN,70,NaN,100,13,32,NaN,87,87,102,NaN,-23,178
492,NaN,,NaN,,,,NaN,,,,NaN,,
493,NaN,73,NaN,100,13,32,NaN,85,86,103,NaN,-23,182
494,NaN,,NaN,,,,NaN,,,,NaN,,
495,NaN,67,NaN,100,13,32,NaN,89,86,101,NaN,-23,178
496,NaN,,NaN,,,,NaN,,,,NaN,,
497,NaN,61,NaN,100,13,32,NaN,87,85,100,NaN,-23,177
498,NaN,,NaN,,,,NaN,,,,NaN,,
499,NaN,60,NaN,100,13,32,NaN,86,85,96,NaN,-23,169
500,NaN,,NaN,,,,NaN,,,,NaN,,
501,NaN,64,NaN,100,13,32,NaN,85,86,94,NaN,-23,163
502,NaN,,NaN,,,,NaN,,,,NaN,,
503,NaN,64,NaN,100,13,32,NaN,83,84,94,NaN,-23,166
504,NaN,,NaN,,,,NaN,,,,NaN,,
505,NaN,63,NaN,100,13,32,NaN,82,83,91,NaN,-23,163
506,NaN,,NaN,,,,NaN,,,,NaN,,
507,NaN,66,NaN,100,13,32,NaN,82,83,93,NaN,-23,166
508,NaN,,NaN,,,,NaN,,,,NaN,,
509,NaN,63,NaN,100,13,32,NaN,84,83,91,NaN,-23,161
510,NaN,,NaN,,,,NaN,,,,NaN,,
511,NaN,64,NaN,100,13,32,NaN,85,85,91,NaN,-23,163
512,NaN,,NaN,,,,NaN,,,,NaN,,
513,NaN,61,NaN,100,13,32,NaN,87,87,89,NaN,-23,159
514,NaN,,NaN,,,,NaN,,,,NaN,,
515,NaN,59,NaN,100,13,32,NaN,89,88,86,NaN,-23,155
516,NaN,,NaN,,,,NaN,,,,NaN,,
517,NaN,59,NaN,100,13,32,NaN,89,89,85,NaN,-23,153
518,NaN,,NaN,,,,NaN,,,,NaN,,
519,NaN,57,NaN,100,13,32,NaN,88,88,83,NaN,-23,149
520,NaN,,NaN,,,,NaN,,,,NaN,,
521,NaN,59,NaN,100,13,32,NaN,87,87,84,NaN,-23,153
522,NaN,,NaN,,,,NaN,,,,NaN,,
523,NaN,58,NaN,100,13,32,NaN,87,87,83,NaN,-23,143
524,NaN,,NaN,,,,NaN,,,,NaN,,
525,NaN,59,NaN,100,13,32,NaN,87,87,83,NaN,-23,147
526,NaN,,NaN,,,,NaN,,,,NaN,,
527,NaN,59,NaN,100,13,32,NaN,87,88,82,NaN,-23,145
528,NaN,,NaN,,,,NaN,,,,NaN,,
529,NaN,59,NaN,100,13,32,NaN,89,87,82,NaN,-23,146
530,NaN,,NaN,,,,NaN,,,,NaN,,
531,NaN,59,NaN,100,13,32,NaN,89,90,83,NaN,-23,148
532,NaN,,NaN,,,,NaN,,,,NaN,,
533,NaN,58,NaN,100,13,31,NaN,89,90,81,NaN,-24,144
534,NaN,,NaN,,,,NaN,,,,NaN,,
535,NaN,58,NaN,99,13,31,NaN,90,90,82,NaN,-24,148
536,NaN,,NaN,,,,NaN,,,,NaN,,
537,NaN,57,NaN,99,13,31,NaN,90,91,81,NaN,-23,147
538,NaN,,NaN,,,,NaN,,,,NaN,,
539,NaN,58,NaN,99,13,31,NaN,89,90,82,NaN,-23,151
540,NaN,,NaN,,,,NaN,,,,NaN,,
541,NaN,56,NaN,99,13,31,NaN,89,89,82,NaN,-23,149
542,NaN,,NaN,,,,NaN,,,,NaN,,
543,NaN,56,NaN,99,13,31,NaN,88,89,81,NaN,-23,148
544,NaN,,NaN,,,,NaN,,,,NaN,,
545,NaN,55,NaN,99,13,32,NaN,87,88,80,NaN,-23,148
546,NaN,,NaN,,,,NaN,,,,NaN,,
547,NaN,55,NaN,99,13,32,NaN,87,87,79,NaN,-23,145
548,NaN,,NaN,,,,NaN,,,,NaN,,
549,NaN,54,NaN,99,13,32,NaN,85,86,79,NaN,-23,148
550,NaN,,NaN,,,,NaN,,,,NaN,,
551,NaN,54,NaN,99,13,32,NaN,85,86,78,NaN,-23,145
552,NaN,,NaN,,,,NaN,,,,NaN,,
553,NaN,56,NaN,99,13,32,NaN,84,85,79,NaN,-23,147
554,NaN,,NaN,,,,NaN,,,,NaN,,
555,NaN,54,NaN,99,13,32,NaN,84,86,78,NaN,-23,144
556,NaN,,NaN,,,,NaN,,,,NaN,,
557,NaN,55,NaN,99,13,32,NaN,84,85,78,NaN,-23,144
558,NaN,,NaN,,,,NaN,,,,NaN,,
559,NaN,54,NaN,99,13,32,NaN,85,85,77,NaN,-24,144
560,NaN,,NaN,,,,NaN,,,,NaN,,
561,NaN,53,NaN,99,13,32,NaN,84,85,76,NaN,-24,141
562,NaN,,NaN,,,,NaN,,,,NaN,,
563,NaN,53,NaN,99,13,32,NaN,83,84,76,NaN,-23,142
564,NaN,,NaN,,,,NaN,,,,NaN,,
565,NaN,52,NaN,99,13,32,NaN,82,83,75,NaN,-23,139
566,NaN,,NaN,,,,NaN,,,,NaN,,
567,NaN,52,NaN,99,13,32,NaN,81,82,75,NaN,-23,140
568,NaN,,NaN,,,,NaN,,,,NaN,,
569,NaN,52,NaN,99,13,32,NaN,81,83,74,NaN,-23,138
570,NaN,,NaN,,,,NaN,,,,NaN,,
571,NaN,53,NaN,99,13,32,NaN,80,81,74,NaN,-23,138
572,NaN,,NaN,,,,NaN,,,,NaN,,
573,NaN,52,NaN,99,13,32,NaN,80,81,74,NaN,-23,138
574,NaN,,NaN,,,,NaN,,,,NaN,,
575,NaN,52,NaN,99,13,32,NaN,79,80,74,NaN,-24,136
576,NaN,,NaN,,,,NaN,,,,NaN,,
577,NaN,52,NaN,99,13,32,NaN,80,80,75,NaN,-24,138
578,NaN,,NaN,,,,NaN,,,,NaN,,
579,NaN,52,NaN,99,13,32,NaN,79,80,74,NaN,-24,135
580,NaN,,NaN,,,,NaN,,,,NaN,,
581,NaN,53,NaN,99,13,32,NaN,78,78,75,NaN,-24,138
582,NaN,,NaN,,,,NaN,,,,NaN,,
583,NaN,52,NaN,99,13,32,NaN,80,80,74,NaN,-24,135
584,NaN,,NaN,,,,NaN,,,,NaN,,
585,NaN,52,NaN,99,13,32,NaN,79,79,74,NaN,-24,136
586,NaN,,NaN,,,,NaN,,,,NaN,,
587,NaN,52,NaN,99,13,32,NaN,80,80,73,NaN,-24,134
588,NaN,,NaN,,,,NaN,,,,NaN,,
589,NaN,50,NaN,99,13,32,NaN,78,80,72,NaN,-24,134
590,NaN,,NaN,,,,NaN,,,,NaN,,
591,NaN,52,NaN,99,13,32,NaN,79,79,73,NaN,-24,135
592,NaN,,NaN,,,,NaN,,,,NaN,,
593,NaN,51,NaN,99,13,32,NaN,79,80,72,NaN,-24,133
594,NaN,,NaN,,,,NaN,,,,NaN,,
595,NaN,51,NaN,99,13,32,NaN,79,79,72,NaN,-24,134
596,NaN,,NaN,,,,NaN,,,,NaN,,
597,NaN,50,NaN,99,13,32,NaN,77,78,71,NaN,-24,131
598,NaN,,NaN,,,,NaN,,,,NaN,,
599,NaN,50,NaN,99,13,32,NaN,77,78,71,NaN,-24,132
600,NaN,,NaN,,,,NaN,,,,NaN,,
601,NaN,50,NaN,99,13,32,NaN,77,78,70,NaN,-24,130
602,NaN,,NaN,,,,NaN,,,,NaN,,
603,NaN,50,NaN,99,13,32,NaN,78,77,70,NaN,-24,129
604,NaN,,NaN,,,,NaN,,,,NaN,,
605,NaN,49,NaN,99,13,32,NaN,78,78,70,NaN,-25,130
606,NaN,,NaN,,,,NaN,,,,NaN,,
607,NaN,50,NaN,99,13,32,NaN,77,77,70,NaN,-25,128
608,NaN,,NaN,,,,NaN,,,,NaN,,
609,NaN,50,NaN,99,13,32,NaN,77,77,70,NaN,-25,130
610,NaN,,NaN,,,,NaN,,,,NaN,,
611,NaN,49,NaN,99,13,32,NaN,78,78,69,NaN,-25,126
612,NaN,,NaN,,,,NaN,,,,NaN,,
613,NaN,50,NaN,99,13,32,NaN,77,77,69,NaN,-25,129
614,NaN,,NaN,,,,NaN,,,,NaN,,
615,NaN,49,NaN,99,13,32,NaN,79,79,69,NaN,-25,126
616,NaN,,NaN,,,,NaN,,,,NaN,,
617,NaN,50,NaN,99,13,32,NaN,77,78,69,NaN,-25,128
618,NaN,,NaN,,,,NaN,,,,NaN,,
619,NaN,48,NaN,99,13,32,NaN,80,78,68,NaN,-25,127
620,NaN,,NaN,,,,NaN,,,,NaN,,
621,NaN,48,NaN,99,13,32,NaN,79,80,67,NaN,-25,125
622,NaN,,NaN,,,,NaN,,,,NaN,,
623,NaN,48,NaN,99,13,32,NaN,80,79,67,NaN,-25,126
624,NaN,,NaN,,,,NaN,,,,NaN,,
625,NaN,47,NaN,99,13,31,NaN,79,80,66,NaN,-25,122
626,NaN,,NaN,,,,NaN,,,,NaN,,
627,NaN,48,NaN,99,13,31,NaN,78,79,66,NaN,-25,124
628,NaN,,NaN,,,,NaN,,,,NaN,,
629,NaN,47,NaN,99,13,31,NaN,78,79,65,NaN,-25,122
630,NaN,,NaN,,,,NaN,,,,NaN,,
631,NaN,47,NaN,99,13,31,NaN,77,78,65,NaN,-26,122
632,NaN,,NaN,,,,NaN,,,,NaN,,
633,NaN,46,NaN,99,13,31,NaN,77,77,65,NaN,-26,118
634,NaN,,NaN,,,,NaN,,,,NaN,,
635,NaN,45,NaN,99,13,31,NaN,76,77,65,NaN,-26,102
636,NaN,,NaN,,,,NaN,,,,NaN,,
637,NaN,46,NaN,99,13,31,NaN,76,77,65,NaN,-26,119
638,NaN,,NaN,,,,NaN,,,,NaN,,
639,NaN,44,NaN,99,13,31,NaN,77,77,65,NaN,-26,121
640,NaN,,NaN,,,,NaN,,,,NaN,,
641,NaN,47,NaN,99,13,31,NaN,77,77,66,NaN,-26,122
642,NaN,,NaN,,,,NaN,,,,NaN,,
643,NaN,47,NaN,99,13,31,NaN,78,78,65,NaN,-25,121
644,NaN,,NaN,,,,NaN,,,,NaN,,
645,NaN,48,NaN,99,13,32,NaN,78,79,66,NaN,-25,122
646,NaN,,NaN,,,,NaN,,,,NaN,,
647,NaN,47,NaN,99,13,32,NaN,79,79,66,NaN,-25,122
648,NaN,,NaN,,,,NaN,,,,NaN,,
649,NaN,47,NaN,99,13,32,NaN,79,80,65,NaN,-25,121
650,NaN,,NaN,,,,NaN,,,,NaN,,
651,NaN,47,NaN,99,13,31,NaN,79,80,66,NaN,-25,123
652,NaN,,NaN,,,,NaN,,,,NaN,,
653,NaN,47,NaN,99,13,31,NaN,79,80,65,NaN,-26,120
654,NaN,,NaN,,,,NaN,,,,NaN,,
655,NaN,49,NaN,99,13,31,NaN,79,80,67,NaN,-26,125
656,NaN,,NaN,,,,NaN,,,,NaN,,
657,NaN,47,NaN,99,13,31,NaN,79,80,65,NaN,-26,122
658,NaN,,NaN,,,,NaN,,,,NaN,,
659,NaN,47,NaN,99,13,31,NaN,79,80,65,NaN,-26,121
660,NaN,,NaN,,,,NaN,,,,NaN,,
661,NaN,46,NaN,99,13,31,NaN,79,80,64,NaN,-26,119
662,NaN,,NaN,,,,NaN,,,,NaN,,
663,NaN,46,NaN,99,13,31,NaN,79,80,63,NaN,-26,118
664,NaN,,NaN,,,,NaN,,,,NaN,,
665,NaN,46,NaN,99,13,32,NaN,78,79,63,NaN,-26,118
666,NaN,,NaN,,,,NaN,,,,NaN,,
667,NaN,46,NaN,99,13,32,NaN,78,79,63,NaN,-26,117
668,NaN,,NaN,,,,NaN,,,,NaN,,
669,NaN,47,NaN,99,13,32,NaN,78,79,64,NaN,-26,120
670,NaN,,NaN,,,,NaN,,,,NaN,,
671,NaN,45,NaN,99,13,32,NaN,78,79,63,NaN,-26,117
672,NaN,,NaN,,,,NaN,,,,NaN,,
673,NaN,47,NaN,99,13,32,NaN,78,79,63,NaN,-26,119
674,NaN,,NaN,,,,NaN,,,,NaN,,
675,NaN,45,NaN,99,13,32,NaN,78,79,63,NaN,-26,116
676,NaN,,NaN,,,,NaN,,,,NaN,,
677,NaN,45,NaN,99,13,31,NaN,78,79,62,NaN,-26,116
678,NaN,,NaN,,,,NaN,,,,NaN,,
679,NaN,46,NaN,99,13,31,NaN,78,79,63,NaN,-26,117
680,NaN,,NaN,,,,NaN,,,,NaN,,
681,NaN,46,NaN,99,13,31,NaN,78,78,62,NaN,-27,116
682,NaN,,NaN,,,,NaN,,,,NaN,,
683,NaN,47,NaN,99,13,32,NaN,78,78,63,NaN,-27,119
684,NaN,,NaN,,,,NaN,,,,NaN,,
685,NaN,45,NaN,99,13,32,NaN,78,79,62,NaN,-27,115
686,NaN,,NaN,,,,NaN,,,,NaN,,
687,NaN,47,NaN,99,13,32,NaN,78,79,63,NaN,-27,116
688,NaN,,NaN,,,,NaN,,,,NaN,,
689,NaN,45,NaN,99,13,32,NaN,78,79,62,NaN,-27,114
690,NaN,,NaN,,,,NaN,,,,NaN,,
691,NaN,46,NaN,99,13,32,NaN,77,78,62,NaN,-26,115
692,NaN,,NaN,,,,NaN,,,,NaN,,
693,NaN,45,NaN,99,13,32,NaN,78,78,60,NaN,-26,99
694,NaN,,NaN,,,,NaN,,,,NaN,,
695,NaN,44,NaN,99,13,32,NaN,77,78,60,NaN,-26,111
696,NaN,,NaN,,,,NaN,,,,NaN,,
697,NaN,45,NaN,99,13,31,NaN,78,77,61,NaN,-26,112
698,NaN,,NaN,,,,NaN,,,,NaN,,
699,NaN,45,NaN,99,13,31,NaN,77,76,61,NaN,-26,111
700,NaN,,NaN,,,,NaN,,,,NaN,,
701,NaN,45,NaN,99,13,31,NaN,77,76,62,NaN,-26,115
702,NaN,,NaN,,,,NaN,,,,NaN,,
703,NaN,45,NaN,99,13,31,NaN,75,76,61,NaN,-26,110
704,NaN,,NaN,,,,NaN,,,,NaN,,
705,NaN,46,NaN,99,13,31,NaN,76,76,61,NaN,-26,113
706,NaN,,NaN,,,,NaN,,,,NaN,,
707,NaN,45,NaN,99,13,31,NaN,78,78,61,NaN,-27,112
708,NaN,,NaN,,,,NaN,,,,NaN,,
709,NaN,45,NaN,99,13,31,NaN,77,78,61,NaN,-27,111
710,NaN,,NaN,,,,NaN,,,,NaN,,
711,NaN,45,NaN,99,13,31,NaN,78,78,61,NaN,-27,112
712,NaN,,NaN,,,,NaN,,,,NaN,,
713,NaN,42,NaN,99,13,31,NaN,77,79,59,NaN,-27,109
714,NaN,,NaN,,,,NaN,,,,NaN,,
715,NaN,45,NaN,99,13,31,NaN,77,77,60,NaN,-27,109
716,NaN,,NaN,,,,NaN,,,,NaN,,
717,NaN,41,NaN,99,13,31,NaN,72,74,59,NaN,-27,109
718,NaN,,NaN,,,,NaN,,,,NaN,,
719,NaN,43,NaN,99,13,31,NaN,71,74,59,NaN,-27,108
720,NaN,,NaN,,,,NaN,,,,NaN,,
721,NaN,41,NaN,99,13,31,NaN,74,73,57,NaN,-26,110
722,NaN,,NaN,,,,NaN,,,,NaN,,
723,NaN,44,NaN,99,13,31,NaN,75,72,59,NaN,-26,110
724,NaN,,NaN,,,,NaN,,,,NaN,,
725,NaN,44,NaN,99,13,31,NaN,77,70,60,NaN,-26,110
726,NaN,,NaN,,,,NaN,,,,NaN,,
727,NaN,44,NaN,99,13,32,NaN,77,72,59,NaN,-26,106
728,NaN,,NaN,,,,NaN,,,,NaN,,
729,NaN,45,NaN,99,13,32,NaN,77,75,60,NaN,-26,109
730,NaN,,NaN,,,,NaN,,,,NaN,,
731,NaN,44,NaN,99,13,32,NaN,77,77,59,NaN,-26,105
732,NaN,,NaN,,,,NaN,,,,NaN,,
733,NaN,45,NaN,99,13,32,NaN,78,77,60,NaN,-26,109
734,NaN,,NaN,,,,NaN,,,,NaN,,
735,NaN,47,NaN,99,13,31,NaN,78,78,61,NaN,-26,106
736,NaN,,NaN,,,,NaN,,,,NaN,,
737,NaN,47,NaN,99,13,31,NaN,78,78,61,NaN,-27,108
738,NaN,,NaN,,,,NaN,,,,NaN,,
739,NaN,45,NaN,99,13,31,NaN,81,80,61,NaN,-27,114
740,NaN,,NaN,,,,NaN,,,,NaN,,
741,NaN,45,NaN,99,13,31,NaN,85,81,60,NaN,-27,109
742,NaN,,NaN,,,,NaN,,,,NaN,,
743,NaN,46,NaN,99,13,31,NaN,83,79,61,NaN,-27,111
744,NaN,,NaN,,,,NaN,,,,NaN,,
745,NaN,44,NaN,99,13,31,NaN,81,78,60,NaN,-26,107
746,NaN,,NaN,,,,NaN,,,,NaN,,
747,NaN,45,NaN,99,13,31,NaN,75,77,60,NaN,-26,109
748,NaN,,NaN,,,,NaN,,,,NaN,,
749,NaN,44,NaN,99,13,31,NaN,76,76,60,NaN,-26,108
750,NaN,,NaN,,,,NaN,,,,NaN,,
751,NaN,45,NaN,99,13,31,NaN,76,77,60,NaN,-26,108
752,NaN,,NaN,,,,NaN,,,,NaN,,
753,NaN,45,NaN,99,13,31,NaN,77,77,60,NaN,-26,108
754,NaN,,NaN,,,,NaN,,,,NaN,,
755,NaN,45,NaN,99,13,31,NaN,77,77,60,NaN,-26,107
756,NaN,,NaN,,,,NaN,,,,NaN,,
757,NaN,45,NaN,99,13,31,NaN,77,78,60,NaN,-26,109
758,NaN,,NaN,,,,NaN,,,,NaN,,
759,NaN,45,NaN,99,13,31,NaN,77,78,60,NaN,-26,107
760,NaN,,NaN,,,,NaN,,,,NaN,,
761,NaN,46,NaN,99,13,31,NaN,78,78,61,NaN,-26,110
762,NaN,,NaN,,,,NaN,,,,NaN,,
763,NaN,45,NaN,99,13,31,NaN,78,79,60,NaN,-27,106
764,NaN,,NaN,,,,NaN,,,,NaN,,
765,NaN,45,NaN,99,13,31,NaN,77,78,60,NaN,-27,108
766,NaN,,NaN,,,,NaN,,,,NaN,,
767,NaN,45,NaN,99,13,31,NaN,78,78,61,NaN,-27,107
768,NaN,,NaN,,,,NaN,,,,NaN,,
769,NaN,44,NaN,99,13,31,NaN,77,78,59,NaN,-27,107
770,NaN,,NaN,,,,NaN,,,,NaN,,
771,NaN,45,NaN,98,13,31,NaN,78,78,60,NaN,-26,108
772,NaN,,NaN,,,,NaN,,,,NaN,,
773,NaN,44,NaN,98,13,31,NaN,77,78,59,NaN,-26,105
774,NaN,,NaN,,,,NaN,,,,NaN,,
775,NaN,45,NaN,98,13,31,NaN,77,77,60,NaN,-26,108
776,NaN,,NaN,,,,NaN,,,,NaN,,
777,NaN,44,NaN,98,13,31,NaN,76,77,59,NaN,-26,104
778,NaN,,NaN,,,,NaN,,,,NaN,,
779,NaN,45,NaN,98,13,31,NaN,75,76,60,NaN,-26,106
780,NaN,,NaN,,,,NaN,,,,NaN,,
781,NaN,44,NaN,98,13,31,NaN,75,76,59,NaN,-26,104
782,NaN,,NaN,,,,NaN,,,,NaN,,
783,NaN,44,NaN,98,13,31,NaN,75,76,58,NaN,-26,104
784,NaN,,NaN,,,,NaN,,,,NaN,,
785,NaN,44,NaN,98,13,31,NaN,75,75,59,NaN,-26,105
786,NaN,,NaN,,,,NaN,,,,NaN,,
787,NaN,44,NaN,98,13,31,NaN,75,76,58,NaN,-26,103
788,NaN,,NaN,,,,NaN,,,,NaN,,
789,NaN,45,NaN,98,13,31,NaN,76,76,59,NaN,-27,107
790,NaN,,NaN,,,,NaN,,,,NaN,,
791,NaN,45,NaN,98,13,31,NaN,76,77,59,NaN,-27,104
792,NaN,,NaN,,,,NaN,,,,NaN,,
793,NaN,46,NaN,98,13,31,NaN,77,77,60,NaN,-27,106
794,NaN,,NaN,,,,NaN,,,,NaN,,
795,NaN,45,NaN,98,13,31,NaN,78,78,60,NaN,-27,105
796,NaN,,NaN,,,,NaN,,,,NaN,,
797,NaN,46,NaN,98,13,31,NaN,76,77,60,NaN,-26,106
798,NaN,,NaN,,,,NaN,,,,NaN,,
799,NaN,46,NaN,98,13,31,NaN,78,77,60,NaN,-26,107
800,NaN,,NaN,,,,NaN,,,,NaN,,
801,NaN,45,NaN,98,13,31,NaN,77,78,59,NaN,-26,104
802,NaN,,NaN,,,,NaN,,,,NaN,,
803,NaN,46,NaN,98,13,31,NaN,78,77,60,NaN,-26,107
804,NaN,,NaN,,,,NaN,,,,NaN,,
805,NaN,44,NaN,98,13,31,NaN,77,78,59,NaN,-26,103
806,NaN,,NaN,,,,NaN,,,,NaN,,
807,NaN,46,NaN,98,13,31,NaN,76,77,60,NaN,-26,107
808,NaN,,NaN,,,,NaN,,,,NaN,,
809,NaN,44,NaN,98,13,31,NaN,77,77,59,NaN,-27,104
810,NaN,,NaN,,,,NaN,,,,NaN,,
811,NaN,45,NaN,98,13,31,NaN,76,77,59,NaN,-27,104
812,NaN,,NaN,,,,NaN,,,,NaN,,
813,NaN,44,NaN,98,13,31,NaN,76,76,59,NaN,-27,105
814,NaN,,NaN,,,,NaN,,,,NaN,,
815,NaN,45,NaN,98,13,31,NaN,75,77,59,NaN,-27,103
816,NaN,,NaN,,,,NaN,,,,NaN,,
817,NaN,46,NaN,98,13,31,NaN,75,76,60,NaN,-27,105
818,NaN,,NaN,,,,NaN,,,,NaN,,
819,NaN,45,NaN,98,13,31,NaN,76,76,60,NaN,-27,104
820,NaN,,NaN,,,,NaN,,,,NaN,,
821,NaN,46,NaN,98,13,31,NaN,77,77,61,NaN,-27,107
822,NaN,,NaN,,,,NaN,,,,NaN,,
823,NaN,45,NaN,98,13,31,NaN,77,77,60,NaN,-26,104
824,NaN,,NaN,,,,NaN,,,,NaN,,
825,NaN,45,NaN,98,13,31,NaN,76,77,60,NaN,-26,103
826,NaN,,NaN,,,,NaN,,,,NaN,,
827,NaN,44,NaN,98,13,31,NaN,77,77,59,NaN,-26,103
828,NaN,,NaN,,,,NaN,,,,NaN,,
829,NaN,45,NaN,98,13,31,NaN,75,76,59,NaN,-26,103
830,NaN,,NaN,,,,NaN,,,,NaN,,
831,NaN,45,NaN,98,13,31,NaN,76,76,60,NaN,-26,106
832,NaN,,NaN,,,,NaN,,,,NaN,,
833,NaN,43,NaN,98,13,31,NaN,75,76,58,NaN,-26,102
834,NaN,,NaN,,,,NaN,,,,NaN,,
