time,SNUADC/ECG_II,Solar8000/PLETH_HR,SNUADC/ART,Solar8000/ART_DBP,Solar8000/CVP,Solar8000/ART_SBP,SNUADC/CVP,SNUADC/ECG_V5,Solar8000/ETCO2,Solar8000/RR_CO2,Solar8000/ART_MBP,Solar8000/HR,Solar8000/PLETH_SPO2
3369,NaN,54,NaN,61,7,103,NaN,NaN,31,12,75,54,99
3370,NaN,,NaN,,,,NaN,NaN,,,,,
3371,NaN,54,NaN,59,7,100,NaN,NaN,31,12,74,54,99
3372,NaN,,NaN,,,,NaN,NaN,,,,,
3373,NaN,54,NaN,62,7,102,NaN,NaN,31,12,75,54,99
3374,NaN,,NaN,,,,NaN,NaN,,,,,
3375,NaN,54,NaN,65,7,103,NaN,NaN,31,12,76,54,99
3376,NaN,,NaN,,,,NaN,NaN,,,,,
3377,NaN,54,NaN,66,7,106,NaN,NaN,31,12,78,54,99
3378,NaN,,NaN,,,,NaN,NaN,,,,,
3379,NaN,54,NaN,66,7,111,NaN,NaN,31,12,79,54,99
3380,NaN,,NaN,,,,NaN,NaN,,,,,
3381,NaN,54,NaN,64,7,108,NaN,NaN,31,12,79,54,99
3382,NaN,,NaN,,,,NaN,NaN,,,,,
3383,NaN,55,NaN,66,8,109,NaN,NaN,31,12,79,54,99
3384,NaN,,NaN,,,,NaN,NaN,,,,,
3385,NaN,55,NaN,63,8,106,NaN,NaN,31,12,78,54,99
3386,NaN,,NaN,,,,NaN,NaN,,,,,
3387,NaN,54,NaN,64,7,105,NaN,NaN,31,12,78,54,99
3388,NaN,,NaN,,,,NaN,NaN,,,,,
3389,NaN,54,NaN,64,7,106,NaN,NaN,31,12,78,54,99
3390,NaN,,NaN,,,,NaN,NaN,,,,,
3391,NaN,54,NaN,63,7,102,NaN,NaN,31,12,77,54,99
3392,NaN,,NaN,,,,NaN,NaN,,,,,
3393,NaN,54,NaN,62,7,104,NaN,NaN,31,12,77,54,99
3394,NaN,,NaN,,,,NaN,NaN,,,,,
3395,NaN,54,NaN,60,7,100,NaN,NaN,31,12,75,53,99
3396,NaN,,NaN,,,,NaN,NaN,,,,,
3397,NaN,54,NaN,61,7,100,NaN,NaN,31,12,75,53,99
3398,NaN,,NaN,,,,NaN,NaN,,,,,
3399,NaN,54,NaN,60,7,100,NaN,NaN,31,12,75,53,99
3400,NaN,,NaN,,,,NaN,NaN,,,,,
3401,NaN,54,NaN,59,7,97,NaN,NaN,31,12,73,54,99
3402,NaN,,NaN,,,,NaN,NaN,,,,,
3403,NaN,54,NaN,60,7,100,NaN,NaN,31,12,74,54,99
3404,NaN,,NaN,,,,NaN,NaN,,,,,
3405,NaN,54,NaN,59,7,97,NaN,NaN,31,12,73,54,99
3406,NaN,,NaN,,,,NaN,NaN,,,,,
3407,NaN,55,NaN,60,8,97,NaN,NaN,31,12,73,54,99
3408,NaN,,NaN,,,,NaN,NaN,,,,,
3409,NaN,55,NaN,60,8,100,NaN,NaN,31,12,74,54,99
3410,NaN,,NaN,,,,NaN,NaN,,,,,
3411,NaN,55,NaN,61,8,99,NaN,NaN,31,12,74,54,99
3412,NaN,,NaN,,,,NaN,NaN,,,,,
3413,NaN,55,NaN,62,8,102,NaN,NaN,31,12,75,54,99
3414,NaN,,NaN,,,,NaN,NaN,,,,,
3415,NaN,55,NaN,61,8,101,NaN,NaN,31,12,75,54,99
3416,NaN,,NaN,,,,NaN,NaN,,,,,
3417,NaN,55,NaN,63,8,102,NaN,NaN,31,12,76,54,99
3418,NaN,,NaN,,,,NaN,NaN,,,,,
3419,NaN,55,NaN,64,8,105,NaN,NaN,31,12,77,54,99
3420,NaN,,NaN,,,,NaN,NaN,,,,,
3421,NaN,55,NaN,65,7,105,NaN,NaN,31,12,78,54,99
3422,NaN,,NaN,,,,NaN,NaN,,,,,
3423,NaN,55,NaN,67,7,111,NaN,NaN,31,12,80,54,99
3424,NaN,,NaN,,,,NaN,NaN,,,,,
3425,NaN,55,NaN,66,7,108,NaN,NaN,31,12,79,54,99
3426,NaN,,NaN,,,,NaN,NaN,,,,,
3427,NaN,55,NaN,65,7,108,NaN,NaN,31,12,79,54,99
3428,NaN,,NaN,,,,NaN,NaN,,,,,
3429,NaN,54,NaN,64,7,108,NaN,NaN,31,12,79,54,99
3430,NaN,,NaN,,,,NaN,NaN,,,,,
3431,NaN,54,NaN,63,7,104,NaN,NaN,31,12,77,53,99
3432,NaN,,NaN,,,,NaN,NaN,,,,,
3433,NaN,54,NaN,62,8,106,NaN,NaN,31,12,77,53,99
3434,NaN,,NaN,,,,NaN,NaN,,,,,
3435,NaN,53,NaN,61,8,102,NaN,NaN,31,12,76,53,99
3436,NaN,,NaN,,,,NaN,NaN,,,,,
3437,NaN,53,NaN,61,8,102,NaN,NaN,31,12,76,52,99
3438,NaN,,NaN,,,,NaN,NaN,,,,,
3439,NaN,53,NaN,62,8,103,NaN,NaN,31,12,76,52,99
3440,NaN,,NaN,,,,NaN,NaN,,,,,
3441,NaN,53,NaN,61,8,101,NaN,NaN,31,12,75,52,99
3442,NaN,,NaN,,,,NaN,NaN,,,,,
3443,NaN,53,NaN,62,8,103,NaN,NaN,31,12,76,52,99
3444,NaN,,NaN,,,,NaN,NaN,,,,,
3445,NaN,53,NaN,61,8,101,NaN,NaN,30,12,75,52,99
3446,NaN,,NaN,,,,NaN,NaN,,,,,
3447,NaN,53,NaN,61,8,99,NaN,NaN,30,12,74,53,99
3448,NaN,,NaN,,,,NaN,NaN,,,,,
3449,NaN,53,NaN,60,8,100,NaN,NaN,30,12,75,53,99
3450,NaN,,NaN,,,,NaN,NaN,,,,,
3451,NaN,53,NaN,60,8,97,NaN,NaN,31,12,74,53,99
3452,NaN,,NaN,,,,NaN,NaN,,,,,
3453,NaN,54,NaN,60,8,100,NaN,NaN,31,12,74,53,99
3454,NaN,,NaN,,,,NaN,NaN,,,,,
3455,NaN,54,NaN,59,7,97,NaN,NaN,31,12,73,53,99
3456,NaN,,NaN,,,,NaN,NaN,,,,,
3457,NaN,54,NaN,60,7,97,NaN,NaN,31,12,73,54,99
3458,NaN,,NaN,,,,NaN,NaN,,,,,
3459,NaN,54,NaN,59,7,99,NaN,NaN,31,12,74,54,99
3460,NaN,,NaN,,,,NaN,NaN,,,,,
3461,NaN,55,NaN,61,7,97,NaN,NaN,31,12,73,54,99
3462,NaN,,NaN,,,,NaN,NaN,,,,,
3463,NaN,55,NaN,62,7,102,NaN,NaN,31,12,75,55,99
3464,NaN,,NaN,,,,NaN,NaN,,,,,
3465,NaN,55,NaN,62,7,102,NaN,NaN,31,12,75,54,99
3466,NaN,,NaN,,,,NaN,NaN,,,,,
3467,NaN,55,NaN,63,7,102,NaN,NaN,31,12,75,54,99
3468,NaN,,NaN,,,,NaN,NaN,,,,,
3469,NaN,55,NaN,61,7,104,NaN,NaN,31,12,76,54,99
3470,NaN,,NaN,,,,NaN,NaN,,,,,
3471,NaN,55,NaN,61,8,101,NaN,NaN,31,12,75,54,99
3472,NaN,,NaN,,,,NaN,NaN,,,,,
3473,NaN,54,NaN,62,8,102,NaN,NaN,31,12,75,54,99
3474,NaN,,NaN,,,,NaN,NaN,,,,,
3475,NaN,54,NaN,61,8,100,NaN,NaN,31,12,75,54,99
3476,NaN,,NaN,,,,NaN,NaN,,,,,
3477,NaN,54,NaN,62,8,100,NaN,NaN,31,12,75,54,99
3478,NaN,,NaN,,,,NaN,NaN,,,,,
3479,NaN,54,NaN,62,8,102,NaN,NaN,31,12,75,54,99
3480,NaN,,NaN,,,,NaN,NaN,,,,,
3481,NaN,54,NaN,61,7,99,NaN,NaN,31,12,74,54,99
3482,NaN,,NaN,,,,NaN,NaN,,,,,
3483,NaN,54,NaN,62,7,101,NaN,NaN,31,12,75,54,99
3484,NaN,,NaN,,,,NaN,NaN,,,,,
3485,NaN,54,NaN,59,7,99,NaN,NaN,31,12,74,54,99
3486,NaN,,NaN,,,,NaN,NaN,,,,,
3487,NaN,54,NaN,60,7,99,NaN,NaN,31,12,74,54,99
3488,NaN,,NaN,,,,NaN,NaN,,,,,
3489,NaN,54,NaN,60,7,99,NaN,NaN,31,12,74,54,99
3490,NaN,,NaN,,,,NaN,NaN,,,,,
3491,NaN,55,NaN,59,7,96,NaN,NaN,31,12,72,54,99
3492,NaN,,NaN,,,,NaN,NaN,,,,,
3493,NaN,55,NaN,60,7,99,NaN,NaN,31,12,73,54,99
3494,NaN,,NaN,,,,NaN,NaN,,,,,
3495,NaN,55,NaN,59,7,97,NaN,NaN,31,12,72,54,99
3496,NaN,,NaN,,,,NaN,NaN,,,,,
3497,NaN,55,NaN,60,7,97,NaN,NaN,31,12,73,54,99
3498,NaN,,NaN,,,,NaN,NaN,,,,,
3499,NaN,55,NaN,59,7,97,NaN,NaN,31,12,72,54,99
3500,NaN,,NaN,,,,NaN,NaN,,,,,
3501,NaN,55,NaN,59,7,96,NaN,NaN,31,12,72,54,99
3502,NaN,,NaN,,,,NaN,NaN,,,,,
3503,NaN,55,NaN,59,7,98,NaN,NaN,31,12,72,54,99
3504,NaN,,NaN,,,,NaN,NaN,,,,,
3505,NaN,54,NaN,60,7,97,NaN,NaN,31,12,72,54,99
3506,NaN,,NaN,,,,NaN,NaN,,,,,
3507,NaN,54,NaN,61,7,99,NaN,NaN,31,12,73,54,99
3508,NaN,,NaN,,,,NaN,NaN,,,,,
3509,NaN,54,NaN,60,7,99,NaN,NaN,31,12,73,54,99
3510,NaN,,NaN,,,,NaN,NaN,,,,,
3511,NaN,54,NaN,61,7,98,NaN,NaN,31,12,73,54,99
3512,NaN,,NaN,,,,NaN,NaN,,,,,
3513,NaN,54,NaN,61,7,100,NaN,NaN,31,12,74,54,99
3514,NaN,,NaN,,,,NaN,NaN,,,,,
3515,NaN,54,NaN,60,7,98,NaN,NaN,31,12,73,54,99
3516,NaN,,NaN,,,,NaN,NaN,,,,,
3517,NaN,54,NaN,60,7,98,NaN,NaN,31,12,73,54,99
3518,NaN,,NaN,,,,NaN,NaN,,,,,
3519,NaN,54,NaN,60,7,98,NaN,NaN,31,12,73,54,99
3520,NaN,,NaN,,,,NaN,NaN,,,,,
3521,NaN,54,NaN,59,7,96,NaN,NaN,31,12,73,54,99
3522,NaN,,NaN,,,,NaN,NaN,,,,,
3523,NaN,54,NaN,61,8,100,NaN,NaN,31,12,74,54,99
3524,NaN,,NaN,,,,NaN,NaN,,,,,
3525,NaN,54,NaN,61,8,99,NaN,NaN,31,12,74,54,99
3526,NaN,,NaN,,,,NaN,NaN,,,,,
3527,NaN,54,NaN,62,8,101,NaN,NaN,31,12,75,54,99
3528,NaN,,NaN,,,,NaN,NaN,,,,,
3529,NaN,54,NaN,62,8,102,NaN,NaN,31,12,75,54,99
3530,NaN,,NaN,,,,NaN,NaN,,,,,
3531,NaN,54,NaN,61,9,100,NaN,NaN,31,12,75,54,99
3532,NaN,,NaN,,,,NaN,NaN,,,,,
3533,NaN,54,NaN,62,9,102,NaN,NaN,31,12,76,54,99
3534,NaN,,NaN,,,,NaN,NaN,,,,,
3535,NaN,54,NaN,61,8,100,NaN,NaN,31,12,75,54,99
3536,NaN,,NaN,,,,NaN,NaN,,,,,
3537,NaN,54,NaN,63,8,99,NaN,NaN,31,12,75,54,99
3538,NaN,,NaN,,,,NaN,NaN,,,,,
3539,NaN,54,NaN,62,8,101,NaN,NaN,31,12,75,54,99
3540,NaN,,NaN,,,,NaN,NaN,,,,,
3541,NaN,54,NaN,62,8,100,NaN,NaN,31,12,75,53,99
3542,NaN,,NaN,,,,NaN,NaN,,,,,
3543,NaN,54,NaN,64,8,102,NaN,NaN,31,12,76,53,99
3544,NaN,,NaN,,,,NaN,NaN,,,,,
3545,NaN,54,NaN,66,8,105,NaN,NaN,31,12,77,54,99
3546,NaN,,NaN,,,,NaN,NaN,,,,,
3547,NaN,54,NaN,64,8,110,NaN,NaN,31,12,79,54,99
3548,NaN,,NaN,,,,NaN,NaN,,,,,
3549,NaN,55,NaN,69,8,114,NaN,NaN,31,12,81,54,99
3550,NaN,,NaN,,,,NaN,NaN,,,,,
3551,NaN,55,NaN,69,8,112,NaN,NaN,31,12,82,55,98
3552,NaN,,NaN,,,,NaN,NaN,,,,,
3553,NaN,55,NaN,70,8,115,NaN,NaN,31,12,83,55,98
3554,NaN,,NaN,,,,NaN,NaN,,,,,
3555,NaN,55,NaN,71,8,115,NaN,NaN,31,12,84,55,99
3556,NaN,,NaN,,,,NaN,NaN,,,,,
3557,NaN,55,NaN,71,8,115,NaN,NaN,31,12,84,55,99
3558,NaN,,NaN,,,,NaN,NaN,,,,,
3559,NaN,55,NaN,71,8,116,NaN,NaN,30,12,85,55,99
3560,NaN,,NaN,,,,NaN,NaN,,,,,
3561,NaN,55,NaN,71,8,114,NaN,NaN,30,12,84,55,99
3562,NaN,,NaN,,,,NaN,NaN,,,,,
3563,NaN,56,NaN,71,8,117,NaN,NaN,30,12,85,55,99
3564,NaN,,NaN,,,,NaN,NaN,,,,,
3565,NaN,56,NaN,71,8,115,NaN,NaN,31,12,85,55,99
3566,NaN,,NaN,,,,NaN,NaN,,,,,
3567,NaN,56,NaN,71,8,115,NaN,NaN,31,12,85,55,99
3568,NaN,,NaN,,,,NaN,NaN,,,,,
3569,NaN,56,NaN,70,8,117,NaN,NaN,31,12,86,55,99
3570,NaN,,NaN,,,,NaN,NaN,,,,,
3571,NaN,56,NaN,70,8,114,NaN,NaN,31,12,85,55,99
3572,NaN,,NaN,,,,NaN,NaN,,,,,
3573,NaN,56,NaN,72,8,118,NaN,NaN,30,12,86,55,99
3574,NaN,,NaN,,,,NaN,NaN,,,,,
3575,NaN,55,NaN,73,8,118,NaN,NaN,30,12,87,55,99
3576,NaN,,NaN,,,,NaN,NaN,,,,,
3577,NaN,56,NaN,74,8,121,NaN,NaN,30,12,88,55,99
3578,NaN,,NaN,,,,NaN,NaN,,,,,
3579,NaN,56,NaN,74,8,121,NaN,NaN,30,12,89,55,99
3580,NaN,,NaN,,,,NaN,NaN,,,,,
3581,NaN,56,NaN,74,8,120,NaN,NaN,31,12,89,55,99
3582,NaN,,NaN,,,,NaN,NaN,,,,,
3583,NaN,56,NaN,72,8,120,NaN,NaN,31,12,88,55,99
3584,NaN,,NaN,,,,NaN,NaN,,,,,
3585,NaN,56,NaN,71,8,116,NaN,NaN,31,12,87,55,99
3586,NaN,,NaN,,,,NaN,NaN,,,,,
3587,NaN,55,NaN,71,8,116,NaN,NaN,31,12,86,55,99
3588,NaN,,NaN,,,,NaN,NaN,,,,,
3589,NaN,55,NaN,69,8,115,NaN,NaN,32,12,86,54,99
3590,NaN,,NaN,,,,NaN,NaN,,,,,
3591,NaN,55,NaN,68,8,113,NaN,NaN,32,12,85,54,99
3592,NaN,,NaN,,,,NaN,NaN,,,,,
3593,NaN,54,NaN,69,8,114,NaN,NaN,32,12,85,54,99
3594,NaN,,NaN,,,,NaN,NaN,,,,,
3595,NaN,54,NaN,67,8,111,NaN,NaN,30,12,83,54,99
3596,NaN,,NaN,,,,NaN,NaN,,,,,
3597,NaN,54,NaN,68,8,111,NaN,NaN,30,12,83,53,99
3598,NaN,,NaN,,,,NaN,NaN,,,,,
3599,NaN,54,NaN,68,7,109,NaN,NaN,30,12,82,53,99
3600,NaN,,NaN,,,,NaN,NaN,,,,,
3601,NaN,54,NaN,68,7,110,NaN,NaN,30,12,82,54,99
3602,NaN,,NaN,,,,NaN,NaN,,,,,
3603,NaN,54,NaN,71,7,115,NaN,NaN,31,12,84,54,99
3604,NaN,,NaN,,,,NaN,NaN,,,,,
3605,NaN,55,NaN,72,7,117,NaN,NaN,31,12,86,55,99
3606,NaN,,NaN,,,,NaN,NaN,,,,,
3607,NaN,55,NaN,74,7,118,NaN,NaN,31,12,87,56,99
3608,NaN,,NaN,,,,NaN,NaN,,,,,
3609,NaN,56,NaN,74,8,121,NaN,NaN,31,12,88,56,99
3610,NaN,,NaN,,,,NaN,NaN,,,,,
3611,NaN,56,NaN,72,8,118,NaN,NaN,32,12,87,56,99
3612,NaN,,NaN,,,,NaN,NaN,,,,,
3613,NaN,56,NaN,70,8,118,NaN,NaN,32,12,87,56,99
3614,NaN,,NaN,,,,NaN,NaN,,,,,
3615,NaN,56,NaN,69,8,116,NaN,NaN,32,12,86,55,99
3616,NaN,,NaN,,,,NaN,NaN,,,,,
3617,NaN,55,NaN,69,8,113,NaN,NaN,31,12,85,54,99
3618,NaN,,NaN,,,,NaN,NaN,,,,,
3619,NaN,54,NaN,69,8,114,NaN,NaN,31,12,85,53,99
3620,NaN,,NaN,,,,NaN,NaN,,,,,
3621,NaN,54,NaN,70,8,113,NaN,NaN,31,12,85,53,99
3622,NaN,,NaN,,,,NaN,NaN,,,,,
3623,NaN,54,NaN,72,8,119,NaN,NaN,31,12,87,53,99
3624,NaN,,NaN,,,,NaN,NaN,,,,,
3625,NaN,54,NaN,71,8,118,NaN,NaN,31,12,86,53,99
3626,NaN,,NaN,,,,NaN,NaN,,,,,
3627,NaN,54,NaN,70,8,116,NaN,NaN,31,12,86,53,99
3628,NaN,,NaN,,,,NaN,NaN,,,,,
3629,NaN,53,NaN,69,7,116,NaN,NaN,31,12,85,53,99
3630,NaN,,NaN,,,,NaN,NaN,,,,,
3631,NaN,53,NaN,69,7,112,NaN,NaN,32,12,84,52,99
3632,NaN,,NaN,,,,NaN,NaN,,,,,
3633,NaN,53,NaN,70,7,115,NaN,NaN,32,12,85,52,99
3634,NaN,,NaN,,,,NaN,NaN,,,,,
3635,NaN,53,NaN,71,8,117,NaN,NaN,32,12,86,52,99
3636,NaN,,NaN,,,,NaN,NaN,,,,,
3637,NaN,53,NaN,74,8,119,NaN,NaN,32,12,87,53,99
3638,NaN,,NaN,,,,NaN,NaN,,,,,
3639,NaN,54,NaN,74,8,122,NaN,NaN,31,12,88,54,99
3640,NaN,,NaN,,,,NaN,NaN,,,,,
3641,NaN,54,NaN,73,8,120,NaN,NaN,31,12,88,54,99
3642,NaN,,NaN,,,,NaN,NaN,,,,,
3643,NaN,54,NaN,73,8,122,NaN,NaN,31,12,89,54,99
3644,NaN,,NaN,,,,NaN,NaN,,,,,
3645,NaN,54,NaN,72,8,120,NaN,NaN,32,12,88,54,99
3646,NaN,,NaN,,,,NaN,NaN,,,,,
3647,NaN,54,NaN,72,8,119,NaN,NaN,32,12,88,53,99
3648,NaN,,NaN,,,,NaN,NaN,,,,,
3649,NaN,53,NaN,71,8,119,NaN,NaN,32,12,87,53,99
3650,NaN,,NaN,,,,NaN,NaN,,,,,
3651,NaN,53,NaN,71,8,118,NaN,NaN,32,12,87,52,99
3652,NaN,,NaN,,,,NaN,NaN,,,,,
3653,NaN,53,NaN,72,8,120,NaN,NaN,31,12,88,52,99
3654,NaN,,NaN,,,,NaN,NaN,,,,,
3655,NaN,53,NaN,72,8,119,NaN,NaN,31,12,88,53,99
3656,NaN,,NaN,,,,NaN,NaN,,,,,
3657,NaN,54,NaN,74,8,121,NaN,NaN,31,12,89,53,99
3658,NaN,,NaN,,,,NaN,NaN,,,,,
3659,NaN,54,NaN,73,7,122,NaN,NaN,31,12,89,54,99
3660,NaN,,NaN,,,,NaN,NaN,,,,,
3661,NaN,54,NaN,72,7,119,NaN,NaN,31,12,88,54,99
3662,NaN,,NaN,,,,NaN,NaN,,,,,
3663,NaN,55,NaN,72,8,121,NaN,NaN,31,12,89,54,99
3664,NaN,,NaN,,,,NaN,NaN,,,,,
3665,NaN,55,NaN,72,8,120,NaN,NaN,31,12,88,54,99
3666,NaN,,NaN,,,,NaN,NaN,,,,,
3667,NaN,55,NaN,73,8,121,NaN,NaN,31,12,88,54,99
3668,NaN,,NaN,,,,NaN,NaN,,,,,
3669,NaN,54,NaN,72,8,122,NaN,NaN,31,12,89,53,99
3670,NaN,,NaN,,,,NaN,NaN,,,,,
3671,NaN,54,NaN,72,8,121,NaN,NaN,31,12,88,53,99
3672,NaN,,NaN,,,,NaN,NaN,,,,,
3673,NaN,54,NaN,72,8,122,NaN,NaN,32,12,89,52,99
3674,NaN,,NaN,,,,NaN,NaN,,,,,
3675,NaN,53,NaN,71,8,121,NaN,NaN,32,12,88,52,99
3676,NaN,,NaN,,,,NaN,NaN,,,,,
3677,NaN,53,NaN,72,8,121,NaN,NaN,32,12,88,52,99
3678,NaN,,NaN,,,,NaN,NaN,,,,,
3679,NaN,53,NaN,72,8,122,NaN,NaN,32,12,89,52,99
3680,NaN,,NaN,,,,NaN,NaN,,,,,
3681,NaN,52,NaN,72,8,120,NaN,NaN,31,12,88,52,99
3682,NaN,,NaN,,,,NaN,NaN,,,,,
3683,NaN,52,NaN,72,8,122,NaN,NaN,31,12,88,52,99
3684,NaN,,NaN,,,,NaN,NaN,,,,,
3685,NaN,52,NaN,72,8,121,NaN,NaN,31,12,88,51,100
3686,NaN,,NaN,,,,NaN,NaN,,,,,
3687,NaN,52,NaN,73,8,121,NaN,NaN,31,12,88,51,100
3688,NaN,,NaN,,,,NaN,NaN,,,,,
3689,NaN,52,NaN,73,7,123,NaN,NaN,32,12,89,51,100
3690,NaN,,NaN,,,,NaN,NaN,,,,,
3691,NaN,52,NaN,73,7,122,NaN,NaN,32,12,89,51,100
3692,NaN,,NaN,,,,NaN,NaN,,,,,
3693,NaN,52,NaN,73,8,123,NaN,NaN,32,12,90,51,100
3694,NaN,,NaN,,,,NaN,NaN,,,,,
3695,NaN,51,NaN,73,8,123,NaN,NaN,32,12,90,51,100
3696,NaN,,NaN,,,,NaN,NaN,,,,,
3697,NaN,51,NaN,74,8,124,NaN,NaN,32,12,90,51,100
3698,NaN,,NaN,,,,NaN,NaN,,,,,
3699,NaN,51,NaN,73,8,125,NaN,NaN,32,12,90,50,99
3700,NaN,,NaN,,,,NaN,NaN,,,,,
3701,NaN,51,NaN,72,8,121,NaN,NaN,32,12,89,50,98
3702,NaN,,NaN,,,,NaN,NaN,,,,,
3703,NaN,51,NaN,72,8,123,NaN,NaN,32,12,89,50,100
3704,NaN,,NaN,,,,NaN,NaN,,,,,
3705,NaN,50,NaN,71,8,122,NaN,NaN,32,12,89,50,100
3706,NaN,,NaN,,,,NaN,NaN,,,,,
3707,NaN,50,NaN,72,8,120,NaN,NaN,32,12,88,50,100
3708,NaN,,NaN,,,,NaN,NaN,,,,,
3709,NaN,50,NaN,71,8,121,NaN,NaN,32,12,88,50,100
3710,NaN,,NaN,,,,NaN,NaN,,,,,
3711,NaN,50,NaN,71,8,120,NaN,NaN,32,12,88,50,100
3712,NaN,,NaN,,,,NaN,NaN,,,,,
3713,NaN,50,NaN,71,8,122,NaN,NaN,32,12,88,49,100
3714,NaN,,NaN,,,,NaN,NaN,,,,,
3715,NaN,50,NaN,70,7,120,NaN,NaN,32,12,87,49,100
3716,NaN,,NaN,,,,NaN,NaN,,,,,
3717,NaN,50,NaN,71,7,119,NaN,NaN,32,12,87,49,100
3718,NaN,,NaN,,,,NaN,NaN,,,,,
3719,NaN,50,NaN,71,7,121,NaN,NaN,32,12,88,49,100
3720,NaN,,NaN,,,,NaN,NaN,,,,,
3721,NaN,50,NaN,72,7,120,NaN,NaN,32,12,87,49,100
3722,NaN,,NaN,,,,NaN,NaN,,,,,
3723,NaN,49,NaN,72,8,122,NaN,NaN,31,12,88,49,100
3724,NaN,,NaN,,,,NaN,NaN,,,,,
3725,NaN,49,NaN,72,8,121,NaN,NaN,31,12,88,48,100
3726,NaN,,NaN,,,,NaN,NaN,,,,,
3727,NaN,49,NaN,72,8,121,NaN,NaN,31,12,88,49,100
3728,NaN,,NaN,,,,NaN,NaN,,,,,
3729,NaN,49,NaN,73,8,123,NaN,NaN,32,12,89,49,100
3730,NaN,,NaN,,,,NaN,NaN,,,,,
3731,NaN,49,NaN,74,8,122,NaN,NaN,32,12,90,49,100
3732,NaN,,NaN,,,,NaN,NaN,,,,,
3733,NaN,49,NaN,75,8,126,NaN,NaN,32,12,91,49,100
3734,NaN,,NaN,,,,NaN,NaN,,,,,
3735,NaN,49,NaN,74,8,125,NaN,NaN,32,12,91,49,100
3736,NaN,,NaN,,,,NaN,NaN,,,,,
3737,NaN,50,NaN,75,8,125,NaN,NaN,32,12,91,49,100
3738,NaN,,NaN,,,,NaN,NaN,,,,,
3739,NaN,50,NaN,75,8,126,NaN,NaN,32,12,91,49,100
3740,NaN,,NaN,,,,NaN,NaN,,,,,
3741,NaN,49,NaN,75,8,124,NaN,NaN,32,12,91,49,100
3742,NaN,,NaN,,,,NaN,NaN,,,,,
3743,NaN,49,NaN,75,8,126,NaN,NaN,32,12,92,49,99
3744,NaN,,NaN,,,,NaN,NaN,,,,,
3745,NaN,49,NaN,74,8,124,NaN,NaN,32,12,91,48,99
3746,NaN,,NaN,,,,NaN,NaN,,,,,
3747,NaN,49,NaN,73,8,122,NaN,NaN,32,12,90,48,100
3748,NaN,,NaN,,,,NaN,NaN,,,,,
3749,NaN,49,NaN,72,8,123,NaN,NaN,32,12,90,48,100
3750,NaN,,NaN,,,,NaN,NaN,,,,,
3751,NaN,49,NaN,71,8,119,NaN,NaN,32,12,88,48,100
3752,NaN,,NaN,,,,NaN,NaN,,,,,
3753,NaN,48,NaN,71,8,120,NaN,NaN,32,12,88,48,100
3754,NaN,,NaN,,,,NaN,NaN,,,,,
3755,NaN,48,NaN,71,8,120,NaN,NaN,32,12,88,48,100
3756,NaN,,NaN,,,,NaN,NaN,,,,,
3757,NaN,49,NaN,72,8,120,NaN,NaN,32,12,88,48,100
3758,NaN,,NaN,,,,NaN,NaN,,,,,
3759,NaN,49,NaN,72,8,122,NaN,NaN,31,12,89,48,100
3760,NaN,,NaN,,,,NaN,NaN,,,,,
3761,NaN,49,NaN,73,8,121,NaN,NaN,31,12,89,48,100
3762,NaN,,NaN,,,,NaN,NaN,,,,,
3763,NaN,49,NaN,74,8,124,NaN,NaN,31,12,90,48,100
3764,NaN,,NaN,,,,NaN,NaN,,,,,
3765,NaN,49,NaN,74,8,124,NaN,NaN,31,12,90,48,100
3766,NaN,,NaN,,,,NaN,NaN,,,,,
3767,NaN,49,NaN,74,8,123,NaN,NaN,31,12,90,48,100
3768,NaN,,NaN,,,,NaN,NaN,,,,,
3769,NaN,49,NaN,73,8,124,NaN,NaN,31,12,90,48,99
3770,NaN,,NaN,,,,NaN,NaN,,,,,
3771,NaN,49,NaN,72,8,122,NaN,NaN,31,12,90,49,99
3772,NaN,,NaN,,,,NaN,NaN,,,,,
3773,NaN,49,NaN,73,8,124,NaN,NaN,31,12,90,49,100
3774,NaN,,NaN,,,,NaN,NaN,,,,,
3775,NaN,49,NaN,73,8,122,NaN,NaN,31,12,90,49,100
3776,NaN,,NaN,,,,NaN,NaN,,,,,
3777,NaN,49,NaN,74,8,123,NaN,NaN,31,12,90,49,100
3778,NaN,,NaN,,,,NaN,NaN,,,,,
3779,NaN,49,NaN,75,8,127,NaN,NaN,31,12,92,49,100
3780,NaN,,NaN,,,,NaN,NaN,,,,,
3781,NaN,49,NaN,75,8,126,NaN,NaN,31,12,92,49,99
3782,NaN,,NaN,,,,NaN,NaN,,,,,
3783,NaN,49,NaN,74,8,126,NaN,NaN,31,12,92,49,99
3784,NaN,,NaN,,,,NaN,NaN,,,,,
3785,NaN,49,NaN,73,8,124,NaN,NaN,32,12,91,48,100
3786,NaN,,NaN,,,,NaN,NaN,,,,,
3787,NaN,49,NaN,74,8,124,NaN,NaN,32,12,91,48,100
3788,NaN,,NaN,,,,NaN,NaN,,,,,
3789,NaN,49,NaN,74,8,126,NaN,NaN,32,12,92,48,100
3790,NaN,,NaN,,,,NaN,NaN,,,,,
3791,NaN,49,NaN,75,8,125,NaN,NaN,32,12,91,48,100
3792,NaN,,NaN,,,,NaN,NaN,,,,,
3793,NaN,49,NaN,76,8,126,NaN,NaN,31,12,92,49,100
