time,Solar8000/PLETH_HR,SNUADC/CVP,SNUADC/ART,Solar8000/RR_CO2,SNUADC/ECG_II,Solar8000/HR,Solar8000/ART_SBP,Solar8000/ART_MBP,SNUADC/ECG_V5,Solar8000/CVP,Solar8000/ETCO2,Solar8000/PLETH_SPO2,Solar8000/ART_DBP
9144,,NaN,NaN,,NaN,,,,NaN,,,,
9145,66,NaN,NaN,20,NaN,66,81,58,NaN,3,30,100,46
9146,,NaN,NaN,,NaN,,,,NaN,,,,
9147,66,NaN,NaN,20,NaN,66,72,55,NaN,3,30,100,42
9148,,NaN,NaN,,NaN,,,,NaN,,,,
9149,66,NaN,NaN,20,NaN,67,67,52,NaN,3,31,100,40
9150,,NaN,NaN,,NaN,,,,NaN,,,,
9151,66,NaN,NaN,20,NaN,65,74,53,NaN,4,31,100,43
9152,,NaN,NaN,,NaN,,,,NaN,,,,
9153,66,NaN,NaN,20,NaN,65,77,54,NaN,4,31,100,43
9154,,NaN,NaN,,NaN,,,,NaN,,,,
9155,66,NaN,NaN,20,NaN,63,77,54,NaN,3,31,100,43
9156,,NaN,NaN,,NaN,,,,NaN,,,,
9157,66,NaN,NaN,20,NaN,64,76,55,NaN,3,31,100,44
9158,,NaN,NaN,,NaN,,,,NaN,,,,
9159,66,NaN,NaN,20,NaN,68,69,51,NaN,3,31,100,41
9160,,NaN,NaN,,NaN,,,,NaN,,,,
9161,67,NaN,NaN,20,NaN,64,75,53,NaN,3,31,100,43
9162,,NaN,NaN,,NaN,,,,NaN,,,,
9163,67,NaN,NaN,20,NaN,68,75,54,NaN,3,31,100,44
9164,,NaN,NaN,,NaN,,,,NaN,,,,
9165,67,NaN,NaN,20,NaN,68,69,51,NaN,3,30,100,41
9166,,NaN,NaN,,NaN,,,,NaN,,,,
9167,66,NaN,NaN,20,NaN,66,74,53,NaN,3,30,100,43
9168,,NaN,NaN,,NaN,,,,NaN,,,,
9169,66,NaN,NaN,20,NaN,73,75,54,NaN,3,30,100,43
9170,,NaN,NaN,,NaN,,,,NaN,,,,
9171,66,NaN,NaN,20,NaN,88,74,53,NaN,3,31,100,43
9172,,NaN,NaN,,NaN,,,,NaN,,,,
9173,65,NaN,NaN,20,NaN,88,75,54,NaN,3,31,100,43
9174,,NaN,NaN,,NaN,,,,NaN,,,,
9175,66,NaN,NaN,20,NaN,75,74,54,NaN,3,31,100,43
9176,,NaN,NaN,,NaN,,,,NaN,,,,
9177,66,NaN,NaN,20,NaN,75,74,54,NaN,3,30,100,43
9178,,NaN,NaN,,NaN,,,,NaN,,,,
9179,66,NaN,NaN,20,NaN,65,75,54,NaN,3,30,100,43
9180,,NaN,NaN,,NaN,,,,NaN,,,,
9181,66,NaN,NaN,20,NaN,67,75,54,NaN,3,30,100,43
9182,,NaN,NaN,,NaN,,,,NaN,,,,
9183,65,NaN,NaN,20,NaN,65,74,53,NaN,3,30,100,42
9184,,NaN,NaN,,NaN,,,,NaN,,,,
9185,65,NaN,NaN,20,NaN,65,75,54,NaN,3,30,100,42
9186,,NaN,NaN,,NaN,,,,NaN,,,,
9187,65,NaN,NaN,20,NaN,63,74,53,NaN,3,30,100,42
9188,,NaN,NaN,,NaN,,,,NaN,,,,
9189,65,NaN,NaN,20,NaN,63,74,53,NaN,3,30,100,42
9190,,NaN,NaN,,NaN,,,,NaN,,,,
9191,65,NaN,NaN,20,NaN,65,74,53,NaN,3,31,100,42
9192,,NaN,NaN,,NaN,,,,NaN,,,,
9193,65,NaN,NaN,20,NaN,65,73,52,NaN,3,31,100,41
9194,,NaN,NaN,,NaN,,,,NaN,,,,
9195,65,NaN,NaN,20,NaN,65,72,52,NaN,3,31,100,41
9196,,NaN,NaN,,NaN,,,,NaN,,,,
9197,65,NaN,NaN,20,NaN,74,73,52,NaN,3,31,100,41
9198,,NaN,NaN,,NaN,,,,NaN,,,,
9199,65,NaN,NaN,20,NaN,103,72,52,NaN,3,30,100,41
9200,,NaN,NaN,,NaN,,,,NaN,,,,
9201,65,NaN,NaN,20,NaN,94,71,51,NaN,3,30,100,41
9202,,NaN,NaN,,NaN,,,,NaN,,,,
9203,65,NaN,NaN,20,NaN,86,71,51,NaN,3,30,100,40
9204,,NaN,NaN,,NaN,,,,NaN,,,,
9205,65,NaN,NaN,20,NaN,72,71,51,NaN,3,30,100,41
9206,,NaN,NaN,,NaN,,,,NaN,,,,
9207,65,NaN,NaN,20,NaN,65,71,51,NaN,3,30,100,41
9208,,NaN,NaN,,NaN,,,,NaN,,,,
9209,65,NaN,NaN,20,NaN,65,71,51,NaN,3,30,100,41
9210,,NaN,NaN,,NaN,,,,NaN,,,,
9211,65,NaN,NaN,20,NaN,65,70,51,NaN,3,30,100,41
9212,,NaN,NaN,,NaN,,,,NaN,,,,
9213,65,NaN,NaN,20,NaN,65,70,51,NaN,3,30,100,40
9214,,NaN,NaN,,NaN,,,,NaN,,,,
9215,65,NaN,NaN,20,NaN,65,70,50,NaN,3,30,100,40
9216,,NaN,NaN,,NaN,,,,NaN,,,,
9217,65,NaN,NaN,20,NaN,65,69,50,NaN,3,30,99,41
9218,,NaN,NaN,,NaN,,,,NaN,,,,
9219,65,NaN,NaN,20,NaN,67,62,47,NaN,3,30,99,37
9220,,NaN,NaN,,NaN,,,,NaN,,,,
9221,66,NaN,NaN,20,NaN,65,68,48,NaN,3,30,99,39
9222,,NaN,NaN,,NaN,,,,NaN,,,,
9223,66,NaN,NaN,20,NaN,65,68,48,NaN,3,30,99,39
9224,,NaN,NaN,,NaN,,,,NaN,,,,
9225,66,NaN,NaN,20,NaN,65,68,48,NaN,3,31,99,39
9226,,NaN,NaN,,NaN,,,,NaN,,,,
9227,65,NaN,NaN,20,NaN,65,68,48,NaN,3,31,99,39
9228,,NaN,NaN,,NaN,,,,NaN,,,,
9229,65,NaN,NaN,20,NaN,65,67,48,NaN,3,31,99,39
9230,,NaN,NaN,,NaN,,,,NaN,,,,
9231,65,NaN,NaN,20,NaN,65,67,48,NaN,3,31,100,39
9232,,NaN,NaN,,NaN,,,,NaN,,,,
9233,65,NaN,NaN,20,NaN,65,67,48,NaN,3,30,100,39
9234,,NaN,NaN,,NaN,,,,NaN,,,,
9235,65,NaN,NaN,20,NaN,65,66,48,NaN,3,30,100,38
9236,,NaN,NaN,,NaN,,,,NaN,,,,
9237,65,NaN,NaN,20,NaN,65,66,48,NaN,3,30,100,38
9238,,NaN,NaN,,NaN,,,,NaN,,,,
9239,65,NaN,NaN,20,NaN,65,67,48,NaN,3,30,100,38
9240,,NaN,NaN,,NaN,,,,NaN,,,,
9241,65,NaN,NaN,20,NaN,65,66,48,NaN,3,30,100,38
9242,,NaN,NaN,,NaN,,,,NaN,,,,
9243,65,NaN,NaN,20,NaN,65,66,47,NaN,3,30,100,38
9244,,NaN,NaN,,NaN,,,,NaN,,,,
9245,65,NaN,NaN,20,NaN,65,66,47,NaN,3,30,100,38
9246,,NaN,NaN,,NaN,,,,NaN,,,,
9247,65,NaN,NaN,20,NaN,64,65,47,NaN,3,30,100,37
9248,,NaN,NaN,,NaN,,,,NaN,,,,
9249,65,NaN,NaN,20,NaN,64,65,47,NaN,3,30,100,37
9250,,NaN,NaN,,NaN,,,,NaN,,,,
9251,65,NaN,NaN,20,NaN,64,64,46,NaN,3,30,100,37
9252,,NaN,NaN,,NaN,,,,NaN,,,,
9253,65,NaN,NaN,20,NaN,65,64,46,NaN,3,30,100,38
9254,,NaN,NaN,,NaN,,,,NaN,,,,
9255,65,NaN,NaN,20,NaN,67,57,43,NaN,3,30,100,34
9256,,NaN,NaN,,NaN,,,,NaN,,,,
9257,65,NaN,NaN,20,NaN,65,62,44,NaN,3,30,100,36
9258,,NaN,NaN,,NaN,,,,NaN,,,,
9259,65,NaN,NaN,20,NaN,65,62,45,NaN,3,30,100,36
9260,,NaN,NaN,,NaN,,,,NaN,,,,
9261,65,NaN,NaN,20,NaN,65,62,45,NaN,3,30,100,36
9262,,NaN,NaN,,NaN,,,,NaN,,,,
9263,65,NaN,NaN,20,NaN,65,62,44,NaN,3,30,100,22
9264,,NaN,NaN,,NaN,,,,NaN,,,,
9265,65,NaN,NaN,20,NaN,65,62,44,NaN,3,29,100,29
9266,,NaN,NaN,,NaN,,,,NaN,,,,
9267,65,NaN,NaN,20,NaN,65,61,44,NaN,3,29,100,34
9268,,NaN,NaN,,NaN,,,,NaN,,,,
9269,65,NaN,NaN,20,NaN,65,62,44,NaN,3,29,100,36
9270,,NaN,NaN,,NaN,,,,NaN,,,,
9271,65,NaN,NaN,20,NaN,65,61,44,NaN,2,29,100,36
9272,,NaN,NaN,,NaN,,,,NaN,,,,
9273,66,NaN,NaN,20,NaN,65,61,44,NaN,2,30,100,36
9274,,NaN,NaN,,NaN,,,,NaN,,,,
9275,66,NaN,NaN,20,NaN,65,61,44,NaN,3,30,100,36
9276,,NaN,NaN,,NaN,,,,NaN,,,,
9277,66,NaN,NaN,20,NaN,65,61,45,NaN,3,30,100,37
9278,,NaN,NaN,,NaN,,,,NaN,,,,
9279,66,NaN,NaN,20,NaN,65,61,45,NaN,3,29,100,37
9280,,NaN,NaN,,NaN,,,,NaN,,,,
9281,66,NaN,NaN,20,NaN,67,60,43,NaN,3,29,100,36
9282,,NaN,NaN,,NaN,,,,NaN,,,,
9283,66,NaN,NaN,20,NaN,58,61,44,NaN,3,29,100,36
9284,,NaN,NaN,,NaN,,,,NaN,,,,
9285,66,NaN,NaN,20,NaN,57,62,45,NaN,3,30,100,38
9286,,NaN,NaN,,NaN,,,,NaN,,,,
9287,65,NaN,NaN,20,NaN,57,64,47,NaN,3,30,100,39
9288,,NaN,NaN,,NaN,,,,NaN,,,,
9289,65,NaN,NaN,20,NaN,65,65,48,NaN,3,30,100,41
9290,,NaN,NaN,,NaN,,,,NaN,,,,
9291,65,NaN,NaN,20,NaN,66,67,49,NaN,3,30,100,42
9292,,NaN,NaN,,NaN,,,,NaN,,,,
9293,65,NaN,NaN,20,NaN,64,70,51,NaN,3,30,100,44
9294,,NaN,NaN,,NaN,,,,NaN,,,,
9295,65,NaN,NaN,20,NaN,65,72,53,NaN,3,30,100,45
9296,,NaN,NaN,,NaN,,,,NaN,,,,
9297,65,NaN,NaN,20,NaN,65,81,55,NaN,3,30,100,37
9298,,NaN,NaN,,NaN,,,,NaN,,,,
9299,65,NaN,NaN,20,NaN,63,81,57,NaN,3,29,100,45
9300,,NaN,NaN,,NaN,,,,NaN,,,,
9301,65,NaN,NaN,20,NaN,65,81,59,NaN,2,29,100,49
9302,,NaN,NaN,,NaN,,,,NaN,,,,
9303,65,NaN,NaN,20,NaN,65,83,60,NaN,2,29,100,50
9304,,NaN,NaN,,NaN,,,,NaN,,,,
9305,65,NaN,NaN,20,NaN,65,85,62,NaN,3,29,100,52
9306,,NaN,NaN,,NaN,,,,NaN,,,,
9307,66,NaN,NaN,20,NaN,65,86,63,NaN,3,30,100,53
9308,,NaN,NaN,,NaN,,,,NaN,,,,
9309,66,NaN,NaN,20,NaN,65,89,65,NaN,3,30,100,54
9310,,NaN,NaN,,NaN,,,,NaN,,,,
9311,66,NaN,NaN,20,NaN,65,91,66,NaN,3,30,100,54
9312,,NaN,NaN,,NaN,,,,NaN,,,,
9313,66,NaN,NaN,20,NaN,67,91,67,NaN,3,29,100,54
9314,,NaN,NaN,,NaN,,,,NaN,,,,
9315,66,NaN,NaN,20,NaN,65,91,67,NaN,3,29,99,54
9316,,NaN,NaN,,NaN,,,,NaN,,,,
9317,65,NaN,NaN,20,NaN,65,92,67,NaN,3,29,99,54
9318,,NaN,NaN,,NaN,,,,NaN,,,,
9319,65,NaN,NaN,20,NaN,65,91,67,NaN,3,30,100,53
9320,,NaN,NaN,,NaN,,,,NaN,,,,
9321,65,NaN,NaN,20,NaN,63,91,67,NaN,3,30,100,53
9322,,NaN,NaN,,NaN,,,,NaN,,,,
9323,65,NaN,NaN,20,NaN,64,92,67,NaN,3,30,100,54
9324,,NaN,NaN,,NaN,,,,NaN,,,,
9325,64,NaN,NaN,20,NaN,64,92,67,NaN,3,30,100,54
9326,,NaN,NaN,,NaN,,,,NaN,,,,
9327,64,NaN,NaN,20,NaN,64,92,68,NaN,3,29,100,53
9328,,NaN,NaN,,NaN,,,,NaN,,,,
9329,64,NaN,NaN,20,NaN,73,92,68,NaN,3,29,100,53
9330,,NaN,NaN,,NaN,,,,NaN,,,,
9331,64,NaN,NaN,20,NaN,64,91,67,NaN,3,29,100,53
9332,,NaN,NaN,,NaN,,,,NaN,,,,
9333,64,NaN,NaN,20,NaN,64,91,67,NaN,3,30,100,52
9334,,NaN,NaN,,NaN,,,,NaN,,,,
9335,64,NaN,NaN,20,NaN,63,90,66,NaN,3,30,100,52
9336,,NaN,NaN,,NaN,,,,NaN,,,,
9337,64,NaN,NaN,20,NaN,60,90,66,NaN,3,30,99,52
9338,,NaN,NaN,,NaN,,,,NaN,,,,
9339,64,NaN,NaN,20,NaN,64,90,66,NaN,3,30,98,52
9340,,NaN,NaN,,NaN,,,,NaN,,,,
9341,64,NaN,NaN,20,NaN,64,91,66,NaN,3,30,98,52
9342,,NaN,NaN,,NaN,,,,NaN,,,,
9343,64,NaN,NaN,20,NaN,63,89,66,NaN,3,30,98,52
9344,,NaN,NaN,,NaN,,,,NaN,,,,
9345,63,NaN,NaN,20,NaN,63,89,65,NaN,3,30,98,51
9346,,NaN,NaN,,NaN,,,,NaN,,,,
9347,63,NaN,NaN,20,NaN,63,89,65,NaN,3,30,98,51
9348,,NaN,NaN,,NaN,,,,NaN,,,,
9349,63,NaN,NaN,20,NaN,64,88,65,NaN,3,30,98,51
9350,,NaN,NaN,,NaN,,,,NaN,,,,
9351,63,NaN,NaN,20,NaN,72,88,65,NaN,3,30,98,51
9352,,NaN,NaN,,NaN,,,,NaN,,,,
9353,64,NaN,NaN,20,NaN,72,89,65,NaN,3,30,97,51
9354,,NaN,NaN,,NaN,,,,NaN,,,,
9355,65,NaN,NaN,20,NaN,72,88,65,NaN,3,30,97,51
9356,,NaN,NaN,,NaN,,,,NaN,,,,
9357,65,NaN,NaN,20,NaN,68,88,64,NaN,3,30,97,51
9358,,NaN,NaN,,NaN,,,,NaN,,,,
9359,66,NaN,NaN,20,NaN,63,88,65,NaN,3,30,97,51
9360,,NaN,NaN,,NaN,,,,NaN,,,,
9361,66,NaN,NaN,20,NaN,63,87,64,NaN,3,30,97,51
9362,,NaN,NaN,,NaN,,,,NaN,,,,
9363,66,NaN,NaN,20,NaN,63,87,64,NaN,3,30,97,51
9364,,NaN,NaN,,NaN,,,,NaN,,,,
9365,66,NaN,NaN,20,NaN,63,87,64,NaN,3,30,98,51
9366,,NaN,NaN,,NaN,,,,NaN,,,,
9367,66,NaN,NaN,20,NaN,64,87,64,NaN,3,30,99,50
9368,,NaN,NaN,,NaN,,,,NaN,,,,
9369,65,NaN,NaN,20,NaN,64,87,63,NaN,3,30,98,50
9370,,NaN,NaN,,NaN,,,,NaN,,,,
9371,64,NaN,NaN,20,NaN,64,87,63,NaN,3,30,98,50
9372,,NaN,NaN,,NaN,,,,NaN,,,,
9373,64,NaN,NaN,20,NaN,64,86,63,NaN,3,30,98,50
9374,,NaN,NaN,,NaN,,,,NaN,,,,
9375,64,NaN,NaN,20,NaN,64,86,63,NaN,3,30,98,49
9376,,NaN,NaN,,NaN,,,,NaN,,,,
9377,64,NaN,NaN,20,NaN,64,86,63,NaN,3,30,95,49
9378,,NaN,NaN,,NaN,,,,NaN,,,,
9379,64,NaN,NaN,20,NaN,73,85,62,NaN,3,30,96,49
9380,,NaN,NaN,,NaN,,,,NaN,,,,
9381,64,NaN,NaN,20,NaN,73,84,62,NaN,3,31,96,49
9382,,NaN,NaN,,NaN,,,,NaN,,,,
9383,64,NaN,NaN,20,NaN,73,85,61,NaN,3,31,96,48
9384,,NaN,NaN,,NaN,,,,NaN,,,,
9385,64,NaN,NaN,20,NaN,73,84,61,NaN,3,31,96,48
9386,,NaN,NaN,,NaN,,,,NaN,,,,
9387,64,NaN,NaN,20,NaN,73,83,61,NaN,3,31,96,48
9388,,NaN,NaN,,NaN,,,,NaN,,,,
9389,64,NaN,NaN,20,NaN,73,83,61,NaN,3,30,96,48
9390,,NaN,NaN,,NaN,,,,NaN,,,,
9391,64,NaN,NaN,20,NaN,66,83,60,NaN,3,30,96,48
9392,,NaN,NaN,,NaN,,,,NaN,,,,
9393,,NaN,NaN,20,NaN,64,82,60,NaN,3,30,,47
9394,,NaN,NaN,,NaN,,,,NaN,,,,
9395,,NaN,NaN,20,NaN,65,82,59,NaN,3,31,,47
9396,,NaN,NaN,,NaN,,,,NaN,,,,
9397,,NaN,NaN,20,NaN,64,81,59,NaN,3,31,,47
9398,,NaN,NaN,,NaN,,,,NaN,,,,
9399,65,NaN,NaN,20,NaN,64,81,59,NaN,3,31,100,47
9400,,NaN,NaN,,NaN,,,,NaN,,,,
9401,65,NaN,NaN,20,NaN,64,81,59,NaN,3,30,100,46
9402,,NaN,NaN,,NaN,,,,NaN,,,,
9403,65,NaN,NaN,20,NaN,64,80,58,NaN,3,30,100,46
9404,,NaN,NaN,,NaN,,,,NaN,,,,
9405,65,NaN,NaN,20,NaN,64,80,58,NaN,3,30,100,46
9406,,NaN,NaN,,NaN,,,,NaN,,,,
9407,64,NaN,NaN,20,NaN,64,80,58,NaN,3,30,100,46
9408,,NaN,NaN,,NaN,,,,NaN,,,,
9409,64,NaN,NaN,20,NaN,64,78,57,NaN,3,30,99,45
9410,,NaN,NaN,,NaN,,,,NaN,,,,
9411,64,NaN,NaN,20,NaN,64,78,57,NaN,3,30,99,45
9412,,NaN,NaN,,NaN,,,,NaN,,,,
9413,64,NaN,NaN,20,NaN,64,78,56,NaN,3,30,99,45
9414,,NaN,NaN,,NaN,,,,NaN,,,,
9415,64,NaN,NaN,20,NaN,64,76,56,NaN,3,30,99,44
9416,,NaN,NaN,,NaN,,,,NaN,,,,
9417,64,NaN,NaN,20,NaN,64,76,56,NaN,3,30,99,44
9418,,NaN,NaN,,NaN,,,,NaN,,,,
9419,64,NaN,NaN,20,NaN,64,76,55,NaN,3,30,99,45
9420,,NaN,NaN,,NaN,,,,NaN,,,,
9421,64,NaN,NaN,20,NaN,64,75,55,NaN,3,30,99,44
9422,,NaN,NaN,,NaN,,,,NaN,,,,
9423,64,NaN,NaN,20,NaN,68,75,55,NaN,3,30,99,44
9424,,NaN,NaN,,NaN,,,,NaN,,,,
9425,64,NaN,NaN,20,NaN,73,75,55,NaN,3,30,99,44
9426,,NaN,NaN,,NaN,,,,NaN,,,,
9427,64,NaN,NaN,20,NaN,73,74,54,NaN,3,30,99,43
9428,,NaN,NaN,,NaN,,,,NaN,,,,
9429,64,NaN,NaN,20,NaN,73,74,54,NaN,3,30,99,43
9430,,NaN,NaN,,NaN,,,,NaN,,,,
9431,64,NaN,NaN,20,NaN,66,74,54,NaN,3,30,99,43
9432,,NaN,NaN,,NaN,,,,NaN,,,,
9433,64,NaN,NaN,20,NaN,64,75,50,NaN,3,30,99,5
9434,,NaN,NaN,,NaN,,,,NaN,,,,
9435,64,NaN,NaN,20,NaN,64,83,53,NaN,3,30,99,22
9436,,NaN,NaN,,NaN,,,,NaN,,,,
9437,64,NaN,NaN,20,NaN,61,,53,NaN,3,30,99,
9438,,NaN,NaN,,NaN,,,,NaN,,,,
9439,65,NaN,NaN,20,NaN,64,,216,NaN,3,30,99,
9440,,NaN,NaN,,NaN,,,,NaN,,,,
9441,65,NaN,NaN,20,NaN,64,,216,NaN,3,30,99,
9442,,NaN,NaN,,NaN,,,,NaN,,,,
9443,64,NaN,NaN,20,NaN,74,,277,NaN,3,30,98,
9444,,NaN,NaN,,NaN,,,,NaN,,,,
9445,64,NaN,NaN,20,NaN,74,,280,NaN,3,30,98,
9446,,NaN,NaN,,NaN,,,,NaN,,,,
9447,64,NaN,NaN,20,NaN,74,,296,NaN,3,30,97,
9448,,NaN,NaN,,NaN,,,,NaN,,,,
9449,64,NaN,NaN,20,NaN,74,,303,NaN,3,30,97,
9450,,NaN,NaN,,NaN,,,,NaN,,,,
9451,64,NaN,NaN,20,NaN,73,,303,NaN,3,30,96,
9452,,NaN,NaN,,NaN,,,,NaN,,,,
9453,65,NaN,NaN,20,NaN,74,,329,NaN,3,30,99,
9454,,NaN,NaN,,NaN,,,,NaN,,,,
9455,65,NaN,NaN,20,NaN,74,,329,NaN,3,30,100,
9456,,NaN,NaN,,NaN,,,,NaN,,,,
9457,65,NaN,NaN,20,NaN,78,,338,NaN,3,30,100,
9458,,NaN,NaN,,NaN,,,,NaN,,,,
9459,64,NaN,NaN,20,NaN,74,,339,NaN,3,30,100,
9460,,NaN,NaN,,NaN,,,,NaN,,,,
9461,65,NaN,NaN,20,NaN,76,,343,NaN,3,30,100,
9462,,NaN,NaN,,NaN,,,,NaN,,,,
9463,65,NaN,NaN,20,NaN,73,,345,NaN,3,30,100,
9464,,NaN,NaN,,NaN,,,,NaN,,,,
9465,64,NaN,NaN,20,NaN,64,,346,NaN,3,30,100,
9466,,NaN,NaN,,NaN,,,,NaN,,,,
9467,64,NaN,NaN,20,NaN,64,,347,NaN,3,30,100,
9468,,NaN,NaN,,NaN,,,,NaN,,,,
9469,65,NaN,NaN,20,NaN,62,,347,NaN,3,30,100,
9470,,NaN,NaN,,NaN,,,,NaN,,,,
9471,64,NaN,NaN,20,NaN,64,,350,NaN,2,30,100,
9472,,NaN,NaN,,NaN,,,,NaN,,,,
9473,64,NaN,NaN,20,NaN,64,,350,NaN,2,30,100,
9474,,NaN,NaN,,NaN,,,,NaN,,,,
9475,64,NaN,NaN,20,NaN,64,,,NaN,3,30,100,
9476,,NaN,NaN,,NaN,,,,NaN,,,,
9477,65,NaN,NaN,20,NaN,64,,,NaN,3,29,100,
9478,,NaN,NaN,,NaN,,,,NaN,,,,
9479,65,NaN,NaN,20,NaN,64,,,NaN,3,29,100,
9480,,NaN,NaN,,NaN,,,,NaN,,,,
9481,65,NaN,NaN,20,NaN,65,,,NaN,3,29,100,
9482,,NaN,NaN,,NaN,,,,NaN,,,,
9483,66,NaN,NaN,20,NaN,65,,200,NaN,3,30,100,
9484,,NaN,NaN,,NaN,,,,NaN,,,,
9485,66,NaN,NaN,20,NaN,65,52,91,NaN,3,30,100,33
9486,,NaN,NaN,,NaN,,,,NaN,,,,
9487,66,NaN,NaN,20,NaN,77,62,72,NaN,3,30,100,38
9488,,NaN,NaN,,NaN,,,,NaN,,,,
9489,66,NaN,NaN,20,NaN,75,62,48,NaN,3,30,100,27
9490,,NaN,NaN,,NaN,,,,NaN,,,,
9491,66,NaN,NaN,20,NaN,75,,48,NaN,3,29,100,
9492,,NaN,NaN,,NaN,,,,NaN,,,,
9493,66,NaN,NaN,20,NaN,75,,59,NaN,2,29,100,
9494,,NaN,NaN,,NaN,,,,NaN,,,,
9495,66,NaN,NaN,20,NaN,64,,56,NaN,2,29,100,
9496,,NaN,NaN,,NaN,,,,NaN,,,,
9497,66,NaN,NaN,20,NaN,66,,58,NaN,3,29,100,
9498,,NaN,NaN,,NaN,,,,NaN,,,,
9499,66,NaN,NaN,20,NaN,64,,60,NaN,3,29,100,
9500,,NaN,NaN,,NaN,,,,NaN,,,,
9501,66,NaN,NaN,20,NaN,66,92,57,NaN,2,29,100,19
9502,,NaN,NaN,,NaN,,,,NaN,,,,
9503,67,NaN,NaN,20,NaN,66,,57,NaN,2,29,100,
9504,,NaN,NaN,,NaN,,,,NaN,,,,
9505,67,NaN,NaN,20,NaN,66,,325,NaN,2,29,100,
9506,,NaN,NaN,,NaN,,,,NaN,,,,
9507,67,NaN,NaN,20,NaN,66,,274,NaN,2,29,100,
9508,,NaN,NaN,,NaN,,,,NaN,,,,
9509,67,NaN,NaN,20,NaN,66,,274,NaN,2,29,100,
9510,,NaN,NaN,,NaN,,,,NaN,,,,
9511,67,NaN,NaN,20,NaN,65,,69,NaN,2,29,100,
9512,,NaN,NaN,,NaN,,,,NaN,,,,
9513,66,NaN,NaN,20,NaN,77,,67,NaN,2,29,100,
9514,,NaN,NaN,,NaN,,,,NaN,,,,
9515,64,NaN,NaN,20,NaN,81,,63,NaN,2,29,100,
9516,,NaN,NaN,,NaN,,,,NaN,,,,
9517,64,NaN,NaN,20,NaN,87,,62,NaN,2,30,100,
9518,,NaN,NaN,,NaN,,,,NaN,,,,
9519,64,NaN,NaN,20,NaN,83,,60,NaN,4,30,100,
9520,,NaN,NaN,,NaN,,,,NaN,,,,
9521,64,NaN,NaN,20,NaN,70,,60,NaN,4,30,100,
9522,,NaN,NaN,,NaN,,,,NaN,,,,
9523,63,NaN,NaN,20,NaN,63,,61,NaN,3,30,100,
9524,,NaN,NaN,,NaN,,,,NaN,,,,
9525,63,NaN,NaN,20,NaN,63,87,63,NaN,3,29,100,51
9526,,NaN,NaN,,NaN,,,,NaN,,,,
9527,64,NaN,NaN,20,NaN,64,91,66,NaN,4,29,100,52
9528,,NaN,NaN,,NaN,,,,NaN,,,,
9529,64,NaN,NaN,20,NaN,62,94,68,NaN,4,29,100,54
9530,,NaN,NaN,,NaN,,,,NaN,,,,
9531,65,NaN,NaN,20,NaN,62,96,70,NaN,4,29,100,55
9532,,NaN,NaN,,NaN,,,,NaN,,,,
9533,65,NaN,NaN,20,NaN,64,98,72,NaN,4,30,100,56
9534,,NaN,NaN,,NaN,,,,NaN,,,,
9535,65,NaN,NaN,20,NaN,64,101,74,NaN,4,30,100,57
9536,,NaN,NaN,,NaN,,,,NaN,,,,
9537,65,NaN,NaN,20,NaN,64,103,76,NaN,4,30,100,57
9538,,NaN,NaN,,NaN,,,,NaN,,,,
9539,64,NaN,NaN,20,NaN,63,105,77,NaN,5,32,100,58
9540,,NaN,NaN,,NaN,,,,NaN,,,,
9541,63,NaN,NaN,20,NaN,63,106,78,NaN,5,32,100,58
9542,,NaN,NaN,,NaN,,,,NaN,,,,
9543,62,NaN,NaN,20,NaN,63,108,79,NaN,5,32,100,58
9544,,NaN,NaN,,NaN,,,,NaN,,,,
9545,62,NaN,NaN,20,NaN,62,109,79,NaN,5,32,100,58
9546,,NaN,NaN,,NaN,,,,NaN,,,,
9547,61,NaN,NaN,20,NaN,61,110,80,NaN,5,33,100,58
9548,,NaN,NaN,,NaN,,,,NaN,,,,
9549,60,NaN,NaN,20,NaN,60,111,80,NaN,5,33,100,58
9550,,NaN,NaN,,NaN,,,,NaN,,,,
9551,60,NaN,NaN,20,NaN,59,112,81,NaN,5,33,100,58
9552,,NaN,NaN,,NaN,,,,NaN,,,,
9553,59,NaN,NaN,20,NaN,58,112,81,NaN,5,33,100,58
9554,,NaN,NaN,,NaN,,,,NaN,,,,
9555,59,NaN,NaN,20,NaN,58,112,81,NaN,5,34,100,58
9556,,NaN,NaN,,NaN,,,,NaN,,,,
9557,59,NaN,NaN,20,NaN,58,113,82,NaN,5,34,100,59
9558,,NaN,NaN,,NaN,,,,NaN,,,,
9559,59,NaN,NaN,20,NaN,58,113,82,NaN,5,34,100,58
9560,,NaN,NaN,,NaN,,,,NaN,,,,
9561,59,NaN,NaN,20,NaN,58,115,82,NaN,5,34,100,58
9562,,NaN,NaN,,NaN,,,,NaN,,,,
9563,58,NaN,NaN,20,NaN,57,115,82,NaN,5,34,100,58
9564,,NaN,NaN,,NaN,,,,NaN,,,,
9565,58,NaN,NaN,20,NaN,57,114,82,NaN,5,34,100,58
9566,,NaN,NaN,,NaN,,,,NaN,,,,
9567,58,NaN,NaN,20,NaN,57,115,82,NaN,5,34,100,58
9568,,NaN,NaN,,NaN,,,,NaN,,,,
9569,57,NaN,NaN,20,NaN,56,115,83,NaN,6,34,100,58
9570,,NaN,NaN,,NaN,,,,NaN,,,,
9571,57,NaN,NaN,20,NaN,56,115,83,NaN,6,34,100,58
