time,Solar8000/CVP,Solar8000/ART_SBP,Solar8000/ART_MBP,SNUADC/CVP,SNUADC/ECG_II,SNUADC/ECG_V5,Solar8000/ETCO2,SNUADC/ART,Solar8000/RR_CO2,Solar8000/HR,Solar8000/ART_DBP,Solar8000/PLETH_HR,Solar8000/PLETH_SPO2
3485,6,114,77,NaN,NaN,NaN,31,NaN,12,73,50,74,100
3486,,,,NaN,NaN,NaN,,NaN,,,,,
3487,6,114,77,NaN,NaN,NaN,30,NaN,12,73,50,74,100
3488,,,,NaN,NaN,NaN,,NaN,,,,,
3489,6,114,77,NaN,NaN,NaN,30,NaN,12,73,50,74,100
3490,,,,NaN,NaN,NaN,,NaN,,,,,
3491,6,114,77,NaN,NaN,NaN,30,NaN,12,73,50,74,100
3492,,,,NaN,NaN,NaN,,NaN,,,,,
3493,6,114,77,NaN,NaN,NaN,30,NaN,12,73,50,74,100
3494,,,,NaN,NaN,NaN,,NaN,,,,,
3495,6,113,77,NaN,NaN,NaN,30,NaN,12,73,50,74,100
3496,,,,NaN,NaN,NaN,,NaN,,,,,
3497,6,113,77,NaN,NaN,NaN,30,NaN,12,73,50,74,100
3498,,,,NaN,NaN,NaN,,NaN,,,,,
3499,6,114,77,NaN,NaN,NaN,30,NaN,12,73,50,74,100
3500,,,,NaN,NaN,NaN,,NaN,,,,,
3501,6,113,77,NaN,NaN,NaN,30,NaN,12,73,50,74,100
3502,,,,NaN,NaN,NaN,,NaN,,,,,
3503,5,114,77,NaN,NaN,NaN,30,NaN,12,74,50,74,100
3504,,,,NaN,NaN,NaN,,NaN,,,,,
3505,5,113,77,NaN,NaN,NaN,30,NaN,12,74,50,74,100
3506,,,,NaN,NaN,NaN,,NaN,,,,,
3507,5,113,77,NaN,NaN,NaN,30,NaN,12,74,50,74,100
3508,,,,NaN,NaN,NaN,,NaN,,,,,
3509,5,114,77,NaN,NaN,NaN,30,NaN,12,74,50,74,100
3510,,,,NaN,NaN,NaN,,NaN,,,,,
3511,5,113,77,NaN,NaN,NaN,30,NaN,12,74,50,75,100
3512,,,,NaN,NaN,NaN,,NaN,,,,,
3513,5,114,77,NaN,NaN,NaN,30,NaN,12,75,50,75,100
3514,,,,NaN,NaN,NaN,,NaN,,,,,
3515,5,114,77,NaN,NaN,NaN,30,NaN,12,75,50,75,100
3516,,,,NaN,NaN,NaN,,NaN,,,,,
3517,5,113,77,NaN,NaN,NaN,30,NaN,12,74,50,75,100
3518,,,,NaN,NaN,NaN,,NaN,,,,,
3519,5,114,77,NaN,NaN,NaN,30,NaN,12,74,50,75,100
3520,,,,NaN,NaN,NaN,,NaN,,,,,
3521,5,115,77,NaN,NaN,NaN,30,NaN,12,74,51,75,100
3522,,,,NaN,NaN,NaN,,NaN,,,,,
3523,5,114,77,NaN,NaN,NaN,30,NaN,12,74,50,74,100
3524,,,,NaN,NaN,NaN,,NaN,,,,,
3525,5,114,77,NaN,NaN,NaN,30,NaN,12,74,50,75,100
3526,,,,NaN,NaN,NaN,,NaN,,,,,
3527,5,116,78,NaN,NaN,NaN,30,NaN,12,74,51,74,100
3528,,,,NaN,NaN,NaN,,NaN,,,,,
3529,5,116,78,NaN,NaN,NaN,30,NaN,12,73,51,74,100
3530,,,,NaN,NaN,NaN,,NaN,,,,,
3531,5,117,78,NaN,NaN,NaN,30,NaN,12,72,50,74,100
3532,,,,NaN,NaN,NaN,,NaN,,,,,
3533,5,117,78,NaN,NaN,NaN,30,NaN,12,72,51,73,100
3534,,,,NaN,NaN,NaN,,NaN,,,,,
3535,5,116,78,NaN,NaN,NaN,30,NaN,12,72,50,72,100
3536,,,,NaN,NaN,NaN,,NaN,,,,,
3537,5,116,78,NaN,NaN,NaN,30,NaN,12,71,51,71,100
3538,,,,NaN,NaN,NaN,,NaN,,,,,
3539,5,116,78,NaN,NaN,NaN,30,NaN,12,70,50,71,100
3540,,,,NaN,NaN,NaN,,NaN,,,,,
3541,5,115,77,NaN,NaN,NaN,30,NaN,12,74,50,71,100
3542,,,,NaN,NaN,NaN,,NaN,,,,,
3543,5,115,77,NaN,NaN,NaN,30,NaN,12,112,50,70,100
3544,,,,NaN,NaN,NaN,,NaN,,,,,
3545,5,115,77,NaN,NaN,NaN,30,NaN,12,126,50,71,100
3546,,,,NaN,NaN,NaN,,NaN,,,,,
3547,5,114,77,NaN,NaN,NaN,30,NaN,12,111,50,70,100
3548,,,,NaN,NaN,NaN,,NaN,,,,,
3549,5,115,76,NaN,NaN,NaN,30,NaN,12,111,50,70,100
3550,,,,NaN,NaN,NaN,,NaN,,,,,
3551,5,114,76,NaN,NaN,NaN,30,NaN,12,116,49,70,100
3552,,,,NaN,NaN,NaN,,NaN,,,,,
3553,5,115,77,NaN,NaN,NaN,30,NaN,12,101,50,70,100
3554,,,,NaN,NaN,NaN,,NaN,,,,,
3555,5,111,75,NaN,NaN,NaN,30,NaN,12,112,48,70,100
3556,,,,NaN,NaN,NaN,,NaN,,,,,
3557,5,112,75,NaN,NaN,NaN,30,NaN,12,149,50,70,100
3558,,,,NaN,NaN,NaN,,NaN,,,,,
3559,5,114,76,NaN,NaN,NaN,30,NaN,12,160,49,70,100
3560,,,,NaN,NaN,NaN,,NaN,,,,,
3561,5,114,76,NaN,NaN,NaN,30,NaN,12,137,49,70,100
3562,,,,NaN,NaN,NaN,,NaN,,,,,
3563,5,112,75,NaN,NaN,NaN,30,NaN,12,113,47,70,100
3564,,,,NaN,NaN,NaN,,NaN,,,,,
3565,5,109,74,NaN,NaN,NaN,30,NaN,12,100,48,70,100
3566,,,,NaN,NaN,NaN,,NaN,,,,,
3567,5,112,75,NaN,NaN,NaN,30,NaN,12,85,50,70,100
3568,,,,NaN,NaN,NaN,,NaN,,,,,
3569,5,114,75,NaN,NaN,NaN,30,NaN,12,80,49,70,100
3570,,,,NaN,NaN,NaN,,NaN,,,,,
3571,6,114,75,NaN,NaN,NaN,30,NaN,12,73,49,70,100
3572,,,,NaN,NaN,NaN,,NaN,,,,,
3573,6,115,76,NaN,NaN,NaN,30,NaN,12,80,49,70,100
3574,,,,NaN,NaN,NaN,,NaN,,,,,
3575,6,113,75,NaN,NaN,NaN,30,NaN,12,80,47,70,100
3576,,,,NaN,NaN,NaN,,NaN,,,,,
3577,6,108,73,NaN,NaN,NaN,30,NaN,12,79,47,70,100
3578,,,,NaN,NaN,NaN,,NaN,,,,,
3579,6,109,73,NaN,NaN,NaN,30,NaN,12,79,48,70,100
3580,,,,NaN,NaN,NaN,,NaN,,,,,
3581,6,111,73,NaN,NaN,NaN,30,NaN,12,92,48,69,100
3582,,,,NaN,NaN,NaN,,NaN,,,,,
3583,5,113,74,NaN,NaN,NaN,30,NaN,12,79,49,69,100
3584,,,,NaN,NaN,NaN,,NaN,,,,,
3585,5,111,74,NaN,NaN,NaN,30,NaN,12,79,48,69,100
3586,,,,NaN,NaN,NaN,,NaN,,,,,
3587,5,111,74,NaN,NaN,NaN,30,NaN,12,72,48,69,100
3588,,,,NaN,NaN,NaN,,NaN,,,,,
3589,5,113,75,NaN,NaN,NaN,30,NaN,12,79,49,69,100
3590,,,,NaN,NaN,NaN,,NaN,,,,,
3591,5,113,75,NaN,NaN,NaN,31,NaN,12,155,49,70,100
3592,,,,NaN,NaN,NaN,,NaN,,,,,
3593,5,114,76,NaN,NaN,NaN,31,NaN,12,149,50,70,100
3594,,,,NaN,NaN,NaN,,NaN,,,,,
3595,5,113,76,NaN,NaN,NaN,31,NaN,12,162,49,70,100
3596,,,,NaN,NaN,NaN,,NaN,,,,,
3597,5,113,76,NaN,NaN,NaN,31,NaN,12,121,50,70,100
3598,,,,NaN,NaN,NaN,,NaN,,,,,
3599,5,115,76,NaN,NaN,NaN,30,NaN,12,105,50,70,100
3600,,,,NaN,NaN,NaN,,NaN,,,,,
3601,6,114,76,NaN,NaN,NaN,30,NaN,12,93,50,71,100
3602,,,,NaN,NaN,NaN,,NaN,,,,,
3603,6,115,77,NaN,NaN,NaN,30,NaN,12,94,50,70,100
3604,,,,NaN,NaN,NaN,,NaN,,,,,
3605,6,114,76,NaN,NaN,NaN,30,NaN,12,92,50,71,100
3606,,,,NaN,NaN,NaN,,NaN,,,,,
3607,6,114,76,NaN,NaN,NaN,30,NaN,12,98,50,71,100
3608,,,,NaN,NaN,NaN,,NaN,,,,,
3609,6,114,76,NaN,NaN,NaN,30,NaN,12,93,49,70,100
3610,,,,NaN,NaN,NaN,,NaN,,,,,
3611,6,114,76,NaN,NaN,NaN,30,NaN,12,97,49,70,100
3612,,,,NaN,NaN,NaN,,NaN,,,,,
3613,6,115,76,NaN,NaN,NaN,30,NaN,12,92,50,70,100
3614,,,,NaN,NaN,NaN,,NaN,,,,,
3615,6,114,76,NaN,NaN,NaN,30,NaN,12,93,50,70,100
3616,,,,NaN,NaN,NaN,,NaN,,,,,
3617,6,115,77,NaN,NaN,NaN,30,NaN,12,99,50,70,100
3618,,,,NaN,NaN,NaN,,NaN,,,,,
3619,6,115,76,NaN,NaN,NaN,30,NaN,12,98,50,70,100
3620,,,,NaN,NaN,NaN,,NaN,,,,,
3621,6,114,76,NaN,NaN,NaN,30,NaN,12,116,49,70,100
3622,,,,NaN,NaN,NaN,,NaN,,,,,
3623,6,115,76,NaN,NaN,NaN,30,NaN,12,128,50,70,100
3624,,,,NaN,NaN,NaN,,NaN,,,,,
3625,6,114,76,NaN,NaN,NaN,30,NaN,12,119,49,70,100
3626,,,,NaN,NaN,NaN,,NaN,,,,,
3627,5,114,76,NaN,NaN,NaN,30,NaN,12,140,50,70,100
3628,,,,NaN,NaN,NaN,,NaN,,,,,
3629,5,113,76,NaN,NaN,NaN,30,NaN,12,132,49,70,100
3630,,,,NaN,NaN,NaN,,NaN,,,,,
3631,6,114,76,NaN,NaN,NaN,30,NaN,12,104,50,70,100
3632,,,,NaN,NaN,NaN,,NaN,,,,,
3633,6,115,76,NaN,NaN,NaN,30,NaN,12,80,50,70,100
3634,,,,NaN,NaN,NaN,,NaN,,,,,
3635,6,113,76,NaN,NaN,NaN,30,NaN,12,70,49,71,100
3636,,,,NaN,NaN,NaN,,NaN,,,,,
3637,6,115,76,NaN,NaN,NaN,29,NaN,12,70,50,70,100
3638,,,,NaN,NaN,NaN,,NaN,,,,,
3639,6,115,76,NaN,NaN,NaN,29,NaN,12,70,50,70,100
3640,,,,NaN,NaN,NaN,,NaN,,,,,
3641,6,114,76,NaN,NaN,NaN,29,NaN,12,70,50,70,100
3642,,,,NaN,NaN,NaN,,NaN,,,,,
3643,6,115,77,NaN,NaN,NaN,29,NaN,12,73,50,70,100
3644,,,,NaN,NaN,NaN,,NaN,,,,,
3645,6,114,77,NaN,NaN,NaN,30,NaN,12,107,50,71,100
3646,,,,NaN,NaN,NaN,,NaN,,,,,
3647,5,114,76,NaN,NaN,NaN,30,NaN,12,104,50,70,100
3648,,,,NaN,NaN,NaN,,NaN,,,,,
3649,5,114,77,NaN,NaN,NaN,30,NaN,12,92,50,70,100
3650,,,,NaN,NaN,NaN,,NaN,,,,,
3651,6,114,76,NaN,NaN,NaN,30,NaN,12,94,50,71,100
3652,,,,NaN,NaN,NaN,,NaN,,,,,
3653,6,114,76,NaN,NaN,NaN,30,NaN,12,112,50,71,100
3654,,,,NaN,NaN,NaN,,NaN,,,,,
3655,6,114,76,NaN,NaN,NaN,30,NaN,12,100,50,71,100
3656,,,,NaN,NaN,NaN,,NaN,,,,,
3657,6,114,76,NaN,NaN,NaN,30,NaN,12,136,50,71,100
3658,,,,NaN,NaN,NaN,,NaN,,,,,
3659,6,113,76,NaN,NaN,NaN,30,NaN,12,139,50,71,100
3660,,,,NaN,NaN,NaN,,NaN,,,,,
3661,6,112,75,NaN,NaN,NaN,30,NaN,12,138,49,71,100
3662,,,,NaN,NaN,NaN,,NaN,,,,,
3663,6,109,74,NaN,NaN,NaN,30,NaN,12,117,47,71,100
3664,,,,NaN,NaN,NaN,,NaN,,,,,
3665,5,108,73,NaN,NaN,NaN,30,NaN,12,96,47,72,100
3666,,,,NaN,NaN,NaN,,NaN,,,,,
3667,5,108,73,NaN,NaN,NaN,30,NaN,12,79,48,71,100
3668,,,,NaN,NaN,NaN,,NaN,,,,,
3669,6,108,73,NaN,NaN,NaN,30,NaN,12,71,48,71,100
3670,,,,NaN,NaN,NaN,,NaN,,,,,
3671,6,112,74,NaN,NaN,NaN,30,NaN,12,71,47,72,100
3672,,,,NaN,NaN,NaN,,NaN,,,,,
3673,6,111,74,NaN,NaN,NaN,30,NaN,12,71,48,72,100
3674,,,,NaN,NaN,NaN,,NaN,,,,,
3675,6,110,74,NaN,NaN,NaN,30,NaN,12,72,48,72,100
3676,,,,NaN,NaN,NaN,,NaN,,,,,
3677,6,111,75,NaN,NaN,NaN,30,NaN,12,72,51,72,100
3678,,,,NaN,NaN,NaN,,NaN,,,,,
3679,6,114,76,NaN,NaN,NaN,30,NaN,12,72,50,73,100
3680,,,,NaN,NaN,NaN,,NaN,,,,,
3681,6,109,74,NaN,NaN,NaN,30,NaN,12,73,48,73,100
3682,,,,NaN,NaN,NaN,,NaN,,,,,
3683,6,108,73,NaN,NaN,NaN,30,NaN,12,73,47,73,100
3684,,,,NaN,NaN,NaN,,NaN,,,,,
3685,6,107,73,NaN,NaN,NaN,30,NaN,12,73,47,73,100
3686,,,,NaN,NaN,NaN,,NaN,,,,,
3687,6,109,74,NaN,NaN,NaN,31,NaN,12,73,49,73,100
3688,,,,NaN,NaN,NaN,,NaN,,,,,
3689,6,110,74,NaN,NaN,NaN,31,NaN,12,73,48,73,100
3690,,,,NaN,NaN,NaN,,NaN,,,,,
3691,6,109,73,NaN,NaN,NaN,31,NaN,12,73,48,73,100
3692,,,,NaN,NaN,NaN,,NaN,,,,,
3693,6,110,74,NaN,NaN,NaN,30,NaN,12,73,48,73,100
3694,,,,NaN,NaN,NaN,,NaN,,,,,
3695,6,110,74,NaN,NaN,NaN,30,NaN,12,73,48,74,100
3696,,,,NaN,NaN,NaN,,NaN,,,,,
3697,6,108,73,NaN,NaN,NaN,30,NaN,12,73,49,74,100
3698,,,,NaN,NaN,NaN,,NaN,,,,,
3699,6,108,73,NaN,NaN,NaN,30,NaN,12,74,48,74,100
3700,,,,NaN,NaN,NaN,,NaN,,,,,
3701,6,105,72,NaN,NaN,NaN,30,NaN,12,74,47,74,100
3702,,,,NaN,NaN,NaN,,NaN,,,,,
3703,6,105,72,NaN,NaN,NaN,30,NaN,12,74,47,74,100
3704,,,,NaN,NaN,NaN,,NaN,,,,,
3705,6,104,71,NaN,NaN,NaN,30,NaN,12,74,47,75,100
3706,,,,NaN,NaN,NaN,,NaN,,,,,
3707,6,104,71,NaN,NaN,NaN,30,NaN,12,74,48,75,100
3708,,,,NaN,NaN,NaN,,NaN,,,,,
3709,6,105,71,NaN,NaN,NaN,30,NaN,12,75,47,75,100
3710,,,,NaN,NaN,NaN,,NaN,,,,,
3711,6,104,71,NaN,NaN,NaN,30,NaN,12,75,47,76,100
3712,,,,NaN,NaN,NaN,,NaN,,,,,
3713,6,105,71,NaN,NaN,NaN,30,NaN,12,76,47,76,100
3714,,,,NaN,NaN,NaN,,NaN,,,,,
3715,6,104,71,NaN,NaN,NaN,30,NaN,12,76,46,76,100
3716,,,,NaN,NaN,NaN,,NaN,,,,,
3717,6,102,70,NaN,NaN,NaN,30,NaN,12,76,46,77,100
3718,,,,NaN,NaN,NaN,,NaN,,,,,
3719,6,101,70,NaN,NaN,NaN,30,NaN,12,77,45,77,100
3720,,,,NaN,NaN,NaN,,NaN,,,,,
3721,6,101,69,NaN,NaN,NaN,30,NaN,12,77,46,77,100
3722,,,,NaN,NaN,NaN,,NaN,,,,,
3723,6,102,70,NaN,NaN,NaN,30,NaN,12,77,46,77,100
3724,,,,NaN,NaN,NaN,,NaN,,,,,
3725,6,101,69,NaN,NaN,NaN,30,NaN,12,77,46,77,100
3726,,,,NaN,NaN,NaN,,NaN,,,,,
3727,6,101,69,NaN,NaN,NaN,30,NaN,12,77,46,77,100
3728,,,,NaN,NaN,NaN,,NaN,,,,,
3729,6,101,69,NaN,NaN,NaN,30,NaN,12,77,45,78,100
3730,,,,NaN,NaN,NaN,,NaN,,,,,
3731,6,100,68,NaN,NaN,NaN,30,NaN,12,77,45,78,100
3732,,,,NaN,NaN,NaN,,NaN,,,,,
3733,5,100,68,NaN,NaN,NaN,30,NaN,12,77,45,77,100
3734,,,,NaN,NaN,NaN,,NaN,,,,,
3735,5,97,66,NaN,NaN,NaN,30,NaN,12,77,43,78,100
3736,,,,NaN,NaN,NaN,,NaN,,,,,
3737,5,96,66,NaN,NaN,NaN,30,NaN,12,77,44,77,100
3738,,,,NaN,NaN,NaN,,NaN,,,,,
3739,5,97,66,NaN,NaN,NaN,30,NaN,12,77,43,77,100
3740,,,,NaN,NaN,NaN,,NaN,,,,,
3741,5,95,65,NaN,NaN,NaN,30,NaN,12,77,43,77,100
3742,,,,NaN,NaN,NaN,,NaN,,,,,
3743,5,96,65,NaN,NaN,NaN,30,NaN,12,77,43,77,100
3744,,,,NaN,NaN,NaN,,NaN,,,,,
3745,5,96,65,NaN,NaN,NaN,30,NaN,12,77,43,78,100
3746,,,,NaN,NaN,NaN,,NaN,,,,,
3747,5,96,65,NaN,NaN,NaN,30,NaN,12,77,43,78,100
3748,,,,NaN,NaN,NaN,,NaN,,,,,
3749,5,96,66,NaN,NaN,NaN,30,NaN,12,78,44,78,100
3750,,,,NaN,NaN,NaN,,NaN,,,,,
3751,5,95,65,NaN,NaN,NaN,30,NaN,12,78,43,78,100
3752,,,,NaN,NaN,NaN,,NaN,,,,,
3753,5,97,66,NaN,NaN,NaN,30,NaN,12,78,44,78,100
3754,,,,NaN,NaN,NaN,,NaN,,,,,
3755,5,96,66,NaN,NaN,NaN,30,NaN,12,78,44,78,100
3756,,,,NaN,NaN,NaN,,NaN,,,,,
3757,5,96,66,NaN,NaN,NaN,30,NaN,12,77,44,78,100
3758,,,,NaN,NaN,NaN,,NaN,,,,,
3759,5,97,66,NaN,NaN,NaN,30,NaN,12,77,44,78,100
3760,,,,NaN,NaN,NaN,,NaN,,,,,
3761,5,97,66,NaN,NaN,NaN,30,NaN,12,77,43,78,100
3762,,,,NaN,NaN,NaN,,NaN,,,,,
3763,5,98,66,NaN,NaN,NaN,30,NaN,12,77,43,77,100
3764,,,,NaN,NaN,NaN,,NaN,,,,,
3765,5,97,65,NaN,NaN,NaN,30,NaN,12,76,43,77,100
3766,,,,NaN,NaN,NaN,,NaN,,,,,
3767,5,96,65,NaN,NaN,NaN,30,NaN,12,76,43,77,100
3768,,,,NaN,NaN,NaN,,NaN,,,,,
3769,5,96,64,NaN,NaN,NaN,30,NaN,12,76,41,76,100
3770,,,,NaN,NaN,NaN,,NaN,,,,,
3771,5,94,64,NaN,NaN,NaN,30,NaN,12,76,41,76,100
3772,,,,NaN,NaN,NaN,,NaN,,,,,
3773,5,94,63,NaN,NaN,NaN,30,NaN,12,75,41,76,100
3774,,,,NaN,NaN,NaN,,NaN,,,,,
3775,5,94,63,NaN,NaN,NaN,30,NaN,12,75,41,76,100
3776,,,,NaN,NaN,NaN,,NaN,,,,,
3777,5,93,63,NaN,NaN,NaN,30,NaN,12,75,41,76,100
3778,,,,NaN,NaN,NaN,,NaN,,,,,
3779,5,93,62,NaN,NaN,NaN,30,NaN,12,75,40,76,100
3780,,,,NaN,NaN,NaN,,NaN,,,,,
3781,5,92,62,NaN,NaN,NaN,30,NaN,12,75,40,76,100
3782,,,,NaN,NaN,NaN,,NaN,,,,,
3783,5,92,62,NaN,NaN,NaN,30,NaN,12,75,40,76,100
3784,,,,NaN,NaN,NaN,,NaN,,,,,
3785,5,92,62,NaN,NaN,NaN,31,NaN,12,75,41,76,100
3786,,,,NaN,NaN,NaN,,NaN,,,,,
3787,5,93,62,NaN,NaN,NaN,31,NaN,12,75,41,76,100
3788,,,,NaN,NaN,NaN,,NaN,,,,,
3789,4,92,62,NaN,NaN,NaN,31,NaN,12,76,41,76,100
3790,,,,NaN,NaN,NaN,,NaN,,,,,
3791,4,92,62,NaN,NaN,NaN,31,NaN,12,75,41,76,100
3792,,,,NaN,NaN,NaN,,NaN,,,,,
3793,4,94,63,NaN,NaN,NaN,30,NaN,12,76,41,76,100
3794,,,,NaN,NaN,NaN,,NaN,,,,,
3795,4,94,63,NaN,NaN,NaN,30,NaN,12,76,41,76,100
3796,,,,NaN,NaN,NaN,,NaN,,,,,
3797,4,93,62,NaN,NaN,NaN,30,NaN,12,75,41,76,100
3798,,,,NaN,NaN,NaN,,NaN,,,,,
3799,4,93,62,NaN,NaN,NaN,30,NaN,12,76,40,76,100
3800,,,,NaN,NaN,NaN,,NaN,,,,,
3801,5,92,62,NaN,NaN,NaN,30,NaN,12,76,40,76,100
3802,,,,NaN,NaN,NaN,,NaN,,,,,
3803,5,92,62,NaN,NaN,NaN,30,NaN,12,76,41,76,100
3804,,,,NaN,NaN,NaN,,NaN,,,,,
3805,5,91,61,NaN,NaN,NaN,30,NaN,12,76,40,76,100
3806,,,,NaN,NaN,NaN,,NaN,,,,,
3807,5,92,62,NaN,NaN,NaN,30,NaN,12,76,41,76,100
3808,,,,NaN,NaN,NaN,,NaN,,,,,
3809,5,92,62,NaN,NaN,NaN,30,NaN,12,76,41,76,100
3810,,,,NaN,NaN,NaN,,NaN,,,,,
3811,5,92,63,NaN,NaN,NaN,30,NaN,12,75,42,76,100
3812,,,,NaN,NaN,NaN,,NaN,,,,,
3813,5,94,63,NaN,NaN,NaN,30,NaN,12,75,43,76,100
3814,,,,NaN,NaN,NaN,,NaN,,,,,
3815,5,93,63,NaN,NaN,NaN,30,NaN,12,75,42,76,100
3816,,,,NaN,NaN,NaN,,NaN,,,,,
3817,5,93,63,NaN,NaN,NaN,30,NaN,12,75,43,76,100
3818,,,,NaN,NaN,NaN,,NaN,,,,,
3819,5,94,63,NaN,NaN,NaN,30,NaN,12,75,42,76,100
3820,,,,NaN,NaN,NaN,,NaN,,,,,
3821,5,91,62,NaN,NaN,NaN,30,NaN,12,75,42,76,100
3822,,,,NaN,NaN,NaN,,NaN,,,,,
3823,4,92,62,NaN,NaN,NaN,30,NaN,12,75,41,76,100
3824,,,,NaN,NaN,NaN,,NaN,,,,,
3825,4,91,62,NaN,NaN,NaN,30,NaN,12,76,41,76,100
3826,,,,NaN,NaN,NaN,,NaN,,,,,
3827,4,92,62,NaN,NaN,NaN,30,NaN,12,76,41,76,100
3828,,,,NaN,NaN,NaN,,NaN,,,,,
3829,4,93,62,NaN,NaN,NaN,30,NaN,12,76,41,77,100
3830,,,,NaN,NaN,NaN,,NaN,,,,,
3831,5,92,62,NaN,NaN,NaN,30,NaN,12,79,41,77,100
3832,,,,NaN,NaN,NaN,,NaN,,,,,
3833,5,91,62,NaN,NaN,NaN,30,NaN,12,82,42,77,100
3834,,,,NaN,NaN,NaN,,NaN,,,,,
3835,5,91,62,NaN,NaN,NaN,30,NaN,12,110,42,77,100
3836,,,,NaN,NaN,NaN,,NaN,,,,,
3837,5,92,62,NaN,NaN,NaN,30,NaN,12,122,41,77,100
3838,,,,NaN,NaN,NaN,,NaN,,,,,
3839,5,92,62,NaN,NaN,NaN,30,NaN,12,92,41,77,100
3840,,,,NaN,NaN,NaN,,NaN,,,,,
3841,5,93,62,NaN,NaN,NaN,30,NaN,12,79,43,77,100
3842,,,,NaN,NaN,NaN,,NaN,,,,,
3843,5,92,62,NaN,NaN,NaN,29,NaN,12,76,43,77,100
3844,,,,NaN,NaN,NaN,,NaN,,,,,
3845,5,93,63,NaN,NaN,NaN,29,NaN,12,77,42,77,100
3846,,,,NaN,NaN,NaN,,NaN,,,,,
3847,5,94,63,NaN,NaN,NaN,29,NaN,12,77,42,77,100
3848,,,,NaN,NaN,NaN,,NaN,,,,,
3849,5,94,63,NaN,NaN,NaN,29,NaN,12,77,41,77,100
3850,,,,NaN,NaN,NaN,,NaN,,,,,
3851,5,93,63,NaN,NaN,NaN,30,NaN,12,77,42,78,100
3852,,,,NaN,NaN,NaN,,NaN,,,,,
3853,5,94,63,NaN,NaN,NaN,30,NaN,12,77,43,78,100
3854,,,,NaN,NaN,NaN,,NaN,,,,,
3855,5,93,63,NaN,NaN,NaN,30,NaN,12,77,42,78,100
3856,,,,NaN,NaN,NaN,,NaN,,,,,
3857,5,94,63,NaN,NaN,NaN,30,NaN,12,77,42,78,100
3858,,,,NaN,NaN,NaN,,NaN,,,,,
3859,5,92,62,NaN,NaN,NaN,30,NaN,12,78,40,78,100
3860,,,,NaN,NaN,NaN,,NaN,,,,,
3861,5,92,62,NaN,NaN,NaN,30,NaN,12,78,40,78,100
3862,,,,NaN,NaN,NaN,,NaN,,,,,
3863,5,91,62,NaN,NaN,NaN,30,NaN,12,78,42,78,100
3864,,,,NaN,NaN,NaN,,NaN,,,,,
3865,5,90,62,NaN,NaN,NaN,29,NaN,12,78,41,78,100
3866,,,,NaN,NaN,NaN,,NaN,,,,,
3867,5,92,62,NaN,NaN,NaN,29,NaN,12,78,42,78,100
3868,,,,NaN,NaN,NaN,,NaN,,,,,
3869,5,91,62,NaN,NaN,NaN,29,NaN,12,78,40,79,100
3870,,,,NaN,NaN,NaN,,NaN,,,,,
3871,5,90,61,NaN,NaN,NaN,30,NaN,12,78,40,79,100
3872,,,,NaN,NaN,NaN,,NaN,,,,,
3873,5,90,61,NaN,NaN,NaN,30,NaN,12,78,40,79,100
3874,,,,NaN,NaN,NaN,,NaN,,,,,
3875,5,94,61,NaN,NaN,NaN,30,NaN,12,78,40,79,100
3876,,,,NaN,NaN,NaN,,NaN,,,,,
3877,5,92,62,NaN,NaN,NaN,30,NaN,12,87,39,79,100
3878,,,,NaN,NaN,NaN,,NaN,,,,,
3879,4,93,62,NaN,NaN,NaN,29,NaN,12,90,40,79,100
3880,,,,NaN,NaN,NaN,,NaN,,,,,
3881,4,92,62,NaN,NaN,NaN,29,NaN,12,90,42,79,100
3882,,,,NaN,NaN,NaN,,NaN,,,,,
3883,5,92,62,NaN,NaN,NaN,29,NaN,12,80,41,79,100
3884,,,,NaN,NaN,NaN,,NaN,,,,,
3885,5,93,62,NaN,NaN,NaN,30,NaN,12,78,42,79,100
3886,,,,NaN,NaN,NaN,,NaN,,,,,
3887,4,93,62,NaN,NaN,NaN,30,NaN,12,78,42,79,100
3888,,,,NaN,NaN,NaN,,NaN,,,,,
3889,4,93,63,NaN,NaN,NaN,30,NaN,12,78,42,79,100
3890,,,,NaN,NaN,NaN,,NaN,,,,,
3891,4,91,62,NaN,NaN,NaN,30,NaN,12,78,40,79,100
3892,,,,NaN,NaN,NaN,,NaN,,,,,
3893,4,92,62,NaN,NaN,NaN,30,NaN,12,79,41,79,100
3894,,,,NaN,NaN,NaN,,NaN,,,,,
3895,5,91,62,NaN,NaN,NaN,30,NaN,12,79,41,79,100
3896,,,,NaN,NaN,NaN,,NaN,,,,,
3897,5,91,62,NaN,NaN,NaN,30,NaN,12,79,41,79,100
3898,,,,NaN,NaN,NaN,,NaN,,,,,
3899,5,91,62,NaN,NaN,NaN,30,NaN,12,79,41,79,100
3900,,,,NaN,NaN,NaN,,NaN,,,,,
3901,5,92,62,NaN,NaN,NaN,30,NaN,12,79,41,80,100
3902,,,,NaN,NaN,NaN,,NaN,,,,,
3903,5,92,62,NaN,NaN,NaN,30,NaN,12,79,42,80,100
3904,,,,NaN,NaN,NaN,,NaN,,,,,
3905,5,90,61,NaN,NaN,NaN,30,NaN,12,80,40,80,100
3906,,,,NaN,NaN,NaN,,NaN,,,,,
3907,5,89,61,NaN,NaN,NaN,30,NaN,12,79,40,80,100
3908,,,,NaN,NaN,NaN,,NaN,,,,,
3909,5,89,60,NaN,NaN,NaN,30,NaN,12,80,39,80,100
