time,Solar8000/CVP,SNUADC/CVP,Solar8000/RR_CO2,Solar8000/ART_DBP,Solar8000/HR,Solar8000/PLETH_HR,SNUADC/ECG_V5,Solar8000/ART_SBP,SNUADC/ECG_II,Solar8000/ART_MBP,Solar8000/PLETH_SPO2,SNUADC/ART,Solar8000/ETCO2
3997,5,NaN,14,57,122,122,NaN,130,NaN,79,100,NaN,35
3998,,NaN,,,,,NaN,,NaN,,,NaN,
3999,5,NaN,14,58,122,122,NaN,132,NaN,81,100,NaN,35
4000,,NaN,,,,,NaN,,NaN,,,NaN,
4001,5,NaN,14,57,122,122,NaN,131,NaN,80,100,NaN,35
4002,,NaN,,,,,NaN,,NaN,,,NaN,
4003,5,NaN,14,57,122,122,NaN,131,NaN,80,100,NaN,35
4004,,NaN,,,,,NaN,,NaN,,,NaN,
4005,5,NaN,14,56,122,122,NaN,131,NaN,79,100,NaN,35
4006,,NaN,,,,,NaN,,NaN,,,NaN,
4007,5,NaN,14,55,121,122,NaN,129,NaN,77,100,NaN,35
4008,,NaN,,,,,NaN,,NaN,,,NaN,
4009,5,NaN,14,56,121,121,NaN,131,NaN,78,100,NaN,35
4010,,NaN,,,,,NaN,,NaN,,,NaN,
4011,5,NaN,14,58,121,121,NaN,129,NaN,79,100,NaN,35
4012,,NaN,,,,,NaN,,NaN,,,NaN,
4013,5,NaN,14,59,121,122,NaN,132,NaN,81,100,NaN,35
4014,,NaN,,,,,NaN,,NaN,,,NaN,
4015,5,NaN,14,59,121,122,NaN,131,NaN,81,100,NaN,35
4016,,NaN,,,,,NaN,,NaN,,,NaN,
4017,5,NaN,14,61,121,122,NaN,135,NaN,83,100,NaN,35
4018,,NaN,,,,,NaN,,NaN,,,NaN,
4019,5,NaN,14,60,122,122,NaN,132,NaN,83,100,NaN,35
4020,,NaN,,,,,NaN,,NaN,,,NaN,
4021,5,NaN,14,62,122,123,NaN,136,NaN,84,100,NaN,35
4022,,NaN,,,,,NaN,,NaN,,,NaN,
4023,5,NaN,14,60,122,123,NaN,133,NaN,83,100,NaN,35
4024,,NaN,,,,,NaN,,NaN,,,NaN,
4025,5,NaN,14,62,122,123,NaN,136,NaN,84,100,NaN,35
4026,,NaN,,,,,NaN,,NaN,,,NaN,
4027,5,NaN,14,61,122,123,NaN,135,NaN,84,100,NaN,35
4028,,NaN,,,,,NaN,,NaN,,,NaN,
4029,5,NaN,14,62,123,123,NaN,137,NaN,85,100,NaN,35
4030,,NaN,,,,,NaN,,NaN,,,NaN,
4031,5,NaN,14,60,122,122,NaN,133,NaN,84,100,NaN,35
4032,,NaN,,,,,NaN,,NaN,,,NaN,
4033,5,NaN,14,60,122,122,NaN,133,NaN,83,100,NaN,35
4034,,NaN,,,,,NaN,,NaN,,,NaN,
4035,5,NaN,14,62,122,122,NaN,134,NaN,84,100,NaN,35
4036,,NaN,,,,,NaN,,NaN,,,NaN,
4037,5,NaN,14,66,122,123,NaN,136,NaN,87,100,NaN,35
4038,,NaN,,,,,NaN,,NaN,,,NaN,
4039,4,NaN,14,63,123,123,NaN,136,NaN,87,100,NaN,35
4040,,NaN,,,,,NaN,,NaN,,,NaN,
4041,4,NaN,14,62,123,124,NaN,135,NaN,85,100,NaN,35
4042,,NaN,,,,,NaN,,NaN,,,NaN,
4043,4,NaN,14,60,124,124,NaN,136,NaN,84,100,NaN,35
4044,,NaN,,,,,NaN,,NaN,,,NaN,
4045,4,NaN,14,57,124,124,NaN,132,NaN,81,100,NaN,35
4046,,NaN,,,,,NaN,,NaN,,,NaN,
4047,4,NaN,14,60,123,124,NaN,135,NaN,83,100,NaN,35
4048,,NaN,,,,,NaN,,NaN,,,NaN,
4049,4,NaN,14,63,123,124,NaN,135,NaN,84,100,NaN,35
4050,,NaN,,,,,NaN,,NaN,,,NaN,
4051,4,NaN,14,63,123,124,NaN,137,NaN,86,100,NaN,35
4052,,NaN,,,,,NaN,,NaN,,,NaN,
4053,4,NaN,14,61,124,124,NaN,133,NaN,84,100,NaN,35
4054,,NaN,,,,,NaN,,NaN,,,NaN,
4055,4,NaN,14,66,124,125,NaN,138,NaN,87,100,NaN,35
4056,,NaN,,,,,NaN,,NaN,,,NaN,
4057,4,NaN,14,64,124,125,NaN,135,NaN,87,100,NaN,35
4058,,NaN,,,,,NaN,,NaN,,,NaN,
4059,5,NaN,14,66,124,125,NaN,136,NaN,88,100,NaN,35
4060,,NaN,,,,,NaN,,NaN,,,NaN,
4061,5,NaN,14,63,124,125,NaN,134,NaN,87,100,NaN,35
4062,,NaN,,,,,NaN,,NaN,,,NaN,
4063,4,NaN,14,63,125,125,NaN,135,NaN,86,100,NaN,35
4064,,NaN,,,,,NaN,,NaN,,,NaN,
4065,4,NaN,14,59,125,126,NaN,131,NaN,83,100,NaN,35
4066,,NaN,,,,,NaN,,NaN,,,NaN,
4067,4,NaN,14,57,125,126,NaN,129,NaN,81,100,NaN,35
4068,,NaN,,,,,NaN,,NaN,,,NaN,
4069,4,NaN,14,56,125,125,NaN,127,NaN,79,100,NaN,35
4070,,NaN,,,,,NaN,,NaN,,,NaN,
4071,4,NaN,14,53,124,125,NaN,123,NaN,76,100,NaN,35
4072,,NaN,,,,,NaN,,NaN,,,NaN,
4073,5,NaN,14,53,124,125,NaN,123,NaN,75,100,NaN,35
4074,,NaN,,,,,NaN,,NaN,,,NaN,
4075,5,NaN,14,53,123,124,NaN,120,NaN,74,100,NaN,35
4076,,NaN,,,,,NaN,,NaN,,,NaN,
4077,4,NaN,14,58,123,124,NaN,126,NaN,78,100,NaN,35
4078,,NaN,,,,,NaN,,NaN,,,NaN,
4079,4,NaN,14,59,123,124,NaN,126,NaN,79,100,NaN,35
4080,,NaN,,,,,NaN,,NaN,,,NaN,
4081,4,NaN,14,61,124,125,NaN,130,NaN,82,100,NaN,35
4082,,NaN,,,,,NaN,,NaN,,,NaN,
4083,4,NaN,14,58,124,125,NaN,126,NaN,81,100,NaN,35
4084,,NaN,,,,,NaN,,NaN,,,NaN,
4085,4,NaN,14,58,124,125,NaN,130,NaN,81,100,NaN,35
4086,,NaN,,,,,NaN,,NaN,,,NaN,
4087,4,NaN,14,56,124,125,NaN,127,NaN,79,100,NaN,35
4088,,NaN,,,,,NaN,,NaN,,,NaN,
4089,4,NaN,14,61,124,125,NaN,131,NaN,82,100,NaN,35
4090,,NaN,,,,,NaN,,NaN,,,NaN,
4091,4,NaN,14,60,124,124,NaN,130,NaN,82,100,NaN,35
4092,,NaN,,,,,NaN,,NaN,,,NaN,
4093,5,NaN,14,62,124,124,NaN,132,NaN,83,100,NaN,35
4094,,NaN,,,,,NaN,,NaN,,,NaN,
4095,5,NaN,14,60,124,124,NaN,131,NaN,84,100,NaN,35
4096,,NaN,,,,,NaN,,NaN,,,NaN,
4097,5,NaN,14,60,124,124,NaN,132,NaN,83,100,NaN,35
4098,,NaN,,,,,NaN,,NaN,,,NaN,
4099,5,NaN,14,60,124,124,NaN,131,NaN,83,100,NaN,35
4100,,NaN,,,,,NaN,,NaN,,,NaN,
4101,5,NaN,14,57,123,124,NaN,128,NaN,80,100,NaN,35
4102,,NaN,,,,,NaN,,NaN,,,NaN,
4103,4,NaN,14,58,123,123,NaN,132,NaN,80,100,NaN,36
4104,,NaN,,,,,NaN,,NaN,,,NaN,
4105,4,NaN,14,59,122,122,NaN,129,NaN,80,100,NaN,36
4106,,NaN,,,,,NaN,,NaN,,,NaN,
4107,4,NaN,14,63,122,122,NaN,136,NaN,85,100,NaN,36
4108,,NaN,,,,,NaN,,NaN,,,NaN,
4109,4,NaN,14,64,122,123,NaN,134,NaN,86,100,NaN,36
4110,,NaN,,,,,NaN,,NaN,,,NaN,
4111,5,NaN,14,66,123,123,NaN,138,NaN,88,100,NaN,35
4112,,NaN,,,,,NaN,,NaN,,,NaN,
4113,5,NaN,14,65,123,124,NaN,136,NaN,88,100,NaN,35
4114,,NaN,,,,,NaN,,NaN,,,NaN,
4115,5,NaN,14,66,124,125,NaN,138,NaN,89,100,NaN,35
4116,,NaN,,,,,NaN,,NaN,,,NaN,
4117,5,NaN,14,61,124,125,NaN,135,NaN,86,100,NaN,35
4118,,NaN,,,,,NaN,,NaN,,,NaN,
4119,5,NaN,14,62,124,125,NaN,136,NaN,86,100,NaN,35
4120,,NaN,,,,,NaN,,NaN,,,NaN,
4121,5,NaN,14,63,124,124,NaN,136,NaN,87,100,NaN,35
4122,,NaN,,,,,NaN,,NaN,,,NaN,
4123,5,NaN,14,67,124,125,NaN,137,NaN,89,100,NaN,35
4124,,NaN,,,,,NaN,,NaN,,,NaN,
4125,5,NaN,14,66,124,124,NaN,138,NaN,89,100,NaN,35
4126,,NaN,,,,,NaN,,NaN,,,NaN,
4127,5,NaN,14,66,124,125,NaN,137,NaN,90,100,NaN,35
4128,,NaN,,,,,NaN,,NaN,,,NaN,
4129,5,NaN,14,65,124,125,NaN,138,NaN,89,100,NaN,35
4130,,NaN,,,,,NaN,,NaN,,,NaN,
4131,5,NaN,14,64,124,125,NaN,136,NaN,88,100,NaN,35
4132,,NaN,,,,,NaN,,NaN,,,NaN,
4133,5,NaN,14,64,124,125,NaN,138,NaN,88,100,NaN,35
4134,,NaN,,,,,NaN,,NaN,,,NaN,
4135,5,NaN,14,66,124,125,NaN,137,NaN,89,100,NaN,35
4136,,NaN,,,,,NaN,,NaN,,,NaN,
4137,4,NaN,14,65,124,125,NaN,139,NaN,89,100,NaN,35
4138,,NaN,,,,,NaN,,NaN,,,NaN,
4139,4,NaN,14,65,124,125,NaN,137,NaN,88,100,NaN,35
4140,,NaN,,,,,NaN,,NaN,,,NaN,
4141,5,NaN,14,65,124,125,NaN,138,NaN,88,100,NaN,35
4142,,NaN,,,,,NaN,,NaN,,,NaN,
4143,5,NaN,14,62,124,125,NaN,134,NaN,86,100,NaN,35
4144,,NaN,,,,,NaN,,NaN,,,NaN,
4145,5,NaN,14,63,124,125,NaN,136,NaN,86,100,NaN,35
4146,,NaN,,,,,NaN,,NaN,,,NaN,
4147,5,NaN,14,62,124,125,NaN,133,NaN,85,100,NaN,35
4148,,NaN,,,,,NaN,,NaN,,,NaN,
4149,5,NaN,14,65,124,125,NaN,136,NaN,87,100,NaN,35
4150,,NaN,,,,,NaN,,NaN,,,NaN,
4151,5,NaN,14,62,124,125,NaN,133,NaN,86,100,NaN,35
4152,,NaN,,,,,NaN,,NaN,,,NaN,
4153,5,NaN,14,60,124,125,NaN,134,NaN,84,100,NaN,35
4154,,NaN,,,,,NaN,,NaN,,,NaN,
4155,5,NaN,14,61,124,124,NaN,132,NaN,84,100,NaN,35
4156,,NaN,,,,,NaN,,NaN,,,NaN,
4157,5,NaN,14,60,123,124,NaN,132,NaN,83,100,NaN,35
4158,,NaN,,,,,NaN,,NaN,,,NaN,
4159,5,NaN,14,60,123,124,NaN,133,NaN,83,100,NaN,35
4160,,NaN,,,,,NaN,,NaN,,,NaN,
4161,5,NaN,14,60,123,123,NaN,132,NaN,83,100,NaN,35
4162,,NaN,,,,,NaN,,NaN,,,NaN,
4163,5,NaN,14,63,123,123,NaN,136,NaN,85,100,NaN,35
4164,,NaN,,,,,NaN,,NaN,,,NaN,
4165,5,NaN,14,62,123,124,NaN,132,NaN,84,100,NaN,35
4166,,NaN,,,,,NaN,,NaN,,,NaN,
4167,4,NaN,14,63,123,124,NaN,136,NaN,86,100,NaN,35
4168,,NaN,,,,,NaN,,NaN,,,NaN,
4169,4,NaN,14,63,123,124,NaN,133,NaN,86,100,NaN,35
4170,,NaN,,,,,NaN,,NaN,,,NaN,
4171,4,NaN,14,65,123,124,NaN,138,NaN,88,100,NaN,35
4172,,NaN,,,,,NaN,,NaN,,,NaN,
4173,4,NaN,14,64,124,125,NaN,134,NaN,86,100,NaN,35
4174,,NaN,,,,,NaN,,NaN,,,NaN,
4175,4,NaN,14,63,124,125,NaN,135,NaN,86,100,NaN,35
4176,,NaN,,,,,NaN,,NaN,,,NaN,
4177,4,NaN,14,60,124,125,NaN,132,NaN,84,100,NaN,35
4178,,NaN,,,,,NaN,,NaN,,,NaN,
4179,4,NaN,14,61,124,125,NaN,135,NaN,84,100,NaN,35
4180,,NaN,,,,,NaN,,NaN,,,NaN,
4181,4,NaN,14,59,124,125,NaN,132,NaN,82,100,NaN,35
4182,,NaN,,,,,NaN,,NaN,,,NaN,
4183,4,NaN,14,59,124,124,NaN,133,NaN,82,100,NaN,35
4184,,NaN,,,,,NaN,,NaN,,,NaN,
4185,4,NaN,14,59,123,124,NaN,133,NaN,82,100,NaN,35
4186,,NaN,,,,,NaN,,NaN,,,NaN,
4187,5,NaN,14,60,123,124,NaN,132,NaN,82,100,NaN,35
4188,,NaN,,,,,NaN,,NaN,,,NaN,
4189,5,NaN,14,61,123,124,NaN,135,NaN,84,100,NaN,35
4190,,NaN,,,,,NaN,,NaN,,,NaN,
4191,5,NaN,14,60,123,124,NaN,133,NaN,83,100,NaN,35
4192,,NaN,,,,,NaN,,NaN,,,NaN,
4193,5,NaN,14,58,123,124,NaN,134,NaN,83,100,NaN,35
4194,,NaN,,,,,NaN,,NaN,,,NaN,
4195,5,NaN,14,58,123,124,NaN,131,NaN,81,100,NaN,35
4196,,NaN,,,,,NaN,,NaN,,,NaN,
4197,5,NaN,14,60,123,124,NaN,133,NaN,82,100,NaN,35
4198,,NaN,,,,,NaN,,NaN,,,NaN,
4199,5,NaN,14,59,123,123,NaN,131,NaN,82,100,NaN,35
4200,,NaN,,,,,NaN,,NaN,,,NaN,
4201,4,NaN,14,59,123,123,NaN,134,NaN,82,100,NaN,35
4202,,NaN,,,,,NaN,,NaN,,,NaN,
4203,4,NaN,14,57,123,123,NaN,130,NaN,80,100,NaN,35
4204,,NaN,,,,,NaN,,NaN,,,NaN,
4205,4,NaN,14,59,122,123,NaN,133,NaN,81,100,NaN,35
4206,,NaN,,,,,NaN,,NaN,,,NaN,
4207,4,NaN,14,58,122,123,NaN,130,NaN,81,100,NaN,35
4208,,NaN,,,,,NaN,,NaN,,,NaN,
4209,4,NaN,14,60,122,122,NaN,131,NaN,81,100,NaN,35
4210,,NaN,,,,,NaN,,NaN,,,NaN,
4211,4,NaN,14,59,122,122,NaN,130,NaN,81,100,NaN,35
4212,,NaN,,,,,NaN,,NaN,,,NaN,
4213,4,NaN,14,61,122,122,NaN,130,NaN,83,100,NaN,35
4214,,NaN,,,,,NaN,,NaN,,,NaN,
4215,4,NaN,14,60,122,123,NaN,130,NaN,82,100,NaN,35
4216,,NaN,,,,,NaN,,NaN,,,NaN,
4217,4,NaN,14,60,123,123,NaN,131,NaN,82,100,NaN,35
4218,,NaN,,,,,NaN,,NaN,,,NaN,
4219,4,NaN,14,61,123,123,NaN,131,NaN,83,100,NaN,35
4220,,NaN,,,,,NaN,,NaN,,,NaN,
4221,4,NaN,14,61,123,123,NaN,130,NaN,83,100,NaN,35
4222,,NaN,,,,,NaN,,NaN,,,NaN,
4223,4,NaN,14,61,123,124,NaN,132,NaN,83,100,NaN,35
4224,,NaN,,,,,NaN,,NaN,,,NaN,
4225,4,NaN,14,58,123,124,NaN,128,NaN,82,100,NaN,35
4226,,NaN,,,,,NaN,,NaN,,,NaN,
4227,4,NaN,14,58,123,124,NaN,131,NaN,81,100,NaN,35
4228,,NaN,,,,,NaN,,NaN,,,NaN,
4229,4,NaN,14,54,123,123,NaN,126,NaN,77,100,NaN,35
4230,,NaN,,,,,NaN,,NaN,,,NaN,
4231,4,NaN,14,57,122,122,NaN,129,NaN,78,100,NaN,35
4232,,NaN,,,,,NaN,,NaN,,,NaN,
4233,4,NaN,14,56,122,122,NaN,126,NaN,77,100,NaN,35
4234,,NaN,,,,,NaN,,NaN,,,NaN,
4235,4,NaN,14,56,122,122,NaN,129,NaN,78,100,NaN,35
4236,,NaN,,,,,NaN,,NaN,,,NaN,
4237,4,NaN,14,55,122,122,NaN,126,NaN,76,100,NaN,35
4238,,NaN,,,,,NaN,,NaN,,,NaN,
4239,4,NaN,14,56,121,122,NaN,129,NaN,77,100,NaN,35
4240,,NaN,,,,,NaN,,NaN,,,NaN,
4241,4,NaN,14,55,121,122,NaN,126,NaN,76,100,NaN,35
4242,,NaN,,,,,NaN,,NaN,,,NaN,
4243,4,NaN,14,59,121,122,NaN,129,NaN,79,100,NaN,35
4244,,NaN,,,,,NaN,,NaN,,,NaN,
4245,4,NaN,14,58,121,122,NaN,129,NaN,79,100,NaN,35
4246,,NaN,,,,,NaN,,NaN,,,NaN,
4247,4,NaN,14,59,122,122,NaN,130,NaN,80,100,NaN,35
