time,Solar8000/PLETH_HR,Solar8000/ART_SBP,Solar8000/ART_MBP,Solar8000/ART_DBP,SNUADC/ART,Solar8000/RR_CO2,Solar8000/PLETH_SPO2,SNUADC/ECG_V5,SNUADC/ECG_II,Solar8000/ETCO2,Solar8000/CVP,SNUADC/CVP,Solar8000/HR
19215,87,,93,,NaN,12,100,NaN,NaN,38,8,NaN,82
19216,,,,,NaN,,,NaN,NaN,,,NaN,
19217,88,,84,,NaN,12,100,NaN,NaN,38,8,NaN,83
19218,,,,,NaN,,,NaN,NaN,,,NaN,
19219,88,,74,,NaN,12,100,NaN,NaN,38,8,NaN,81
19220,,,,,NaN,,,NaN,NaN,,,NaN,
19221,83,,75,,NaN,12,100,NaN,NaN,38,8,NaN,72
19222,,,,,NaN,,,NaN,NaN,,,NaN,
19223,86,117,74,54,NaN,12,100,NaN,NaN,38,8,NaN,72
19224,,,,,NaN,,,NaN,NaN,,,NaN,
19225,84,113,72,54,NaN,12,100,NaN,NaN,38,9,NaN,81
19226,,,,,NaN,,,NaN,NaN,,,NaN,
19227,84,121,75,54,NaN,12,100,NaN,NaN,38,9,NaN,85
19228,,,,,NaN,,,NaN,NaN,,,NaN,
19229,87,112,72,52,NaN,12,100,NaN,NaN,38,8,NaN,85
19230,,,,,NaN,,,NaN,NaN,,,NaN,
19231,86,119,74,53,NaN,12,100,NaN,NaN,38,8,NaN,76
19232,,,,,NaN,,,NaN,NaN,,,NaN,
19233,85,112,72,53,NaN,12,100,NaN,NaN,38,8,NaN,81
19234,,,,,NaN,,,NaN,NaN,,,NaN,
19235,86,115,71,53,NaN,12,100,NaN,NaN,38,8,NaN,73
19236,,,,,NaN,,,NaN,NaN,,,NaN,
19237,90,112,67,47,NaN,12,100,NaN,NaN,37,9,NaN,74
19238,,,,,NaN,,,NaN,NaN,,,NaN,
19239,89,109,73,56,NaN,12,100,NaN,NaN,37,9,NaN,73
19240,,,,,NaN,,,NaN,NaN,,,NaN,
19241,91,120,74,58,NaN,12,100,NaN,NaN,37,9,NaN,73
19242,,,,,NaN,,,NaN,NaN,,,NaN,
19243,92,114,72,54,NaN,12,100,NaN,NaN,38,9,NaN,81
19244,,,,,NaN,,,NaN,NaN,,,NaN,
19245,92,107,69,54,NaN,12,100,NaN,NaN,38,9,NaN,90
19246,,,,,NaN,,,NaN,NaN,,,NaN,
19247,90,109,69,51,NaN,12,100,NaN,NaN,38,9,NaN,82
19248,,,,,NaN,,,NaN,NaN,,,NaN,
19249,89,111,70,52,NaN,12,100,NaN,NaN,38,9,NaN,79
19250,,,,,NaN,,,NaN,NaN,,,NaN,
19251,88,116,70,54,NaN,12,100,NaN,NaN,37,9,NaN,80
19252,,,,,NaN,,,NaN,NaN,,,NaN,
19253,84,101,67,51,NaN,12,100,NaN,NaN,37,8,NaN,82
19254,,,,,NaN,,,NaN,NaN,,,NaN,
19255,78,120,70,49,NaN,12,100,NaN,NaN,37,8,NaN,78
19256,,,,,NaN,,,NaN,NaN,,,NaN,
19257,78,116,72,56,NaN,12,100,NaN,NaN,38,8,NaN,80
19258,,,,,NaN,,,NaN,NaN,,,NaN,
19259,75,121,74,58,NaN,12,100,NaN,NaN,38,9,NaN,81
19260,,,,,NaN,,,NaN,NaN,,,NaN,
19261,74,104,68,51,NaN,12,100,NaN,NaN,38,9,NaN,80
19262,,,,,NaN,,,NaN,NaN,,,NaN,
19263,75,102,66,50,NaN,12,100,NaN,NaN,37,9,NaN,82
19264,,,,,NaN,,,NaN,NaN,,,NaN,
19265,71,105,65,47,NaN,12,100,NaN,NaN,37,9,NaN,79
19266,,,,,NaN,,,NaN,NaN,,,NaN,
19267,67,109,68,52,NaN,12,100,NaN,NaN,37,9,NaN,77
19268,,,,,NaN,,,NaN,NaN,,,NaN,
19269,67,113,68,53,NaN,12,100,NaN,NaN,37,9,NaN,73
19270,,,,,NaN,,,NaN,NaN,,,NaN,
19271,66,103,69,55,NaN,12,100,NaN,NaN,37,9,NaN,73
19272,,,,,NaN,,,NaN,NaN,,,NaN,
19273,63,105,69,52,NaN,12,100,NaN,NaN,37,9,NaN,73
19274,,,,,NaN,,,NaN,NaN,,,NaN,
19275,63,116,69,48,NaN,12,100,NaN,NaN,37,9,NaN,82
19276,,,,,NaN,,,NaN,NaN,,,NaN,
19277,60,110,70,52,NaN,12,100,NaN,NaN,37,9,NaN,90
19278,,,,,NaN,,,NaN,NaN,,,NaN,
19279,56,114,70,53,NaN,12,100,NaN,NaN,37,9,NaN,82
19280,,,,,NaN,,,NaN,NaN,,,NaN,
19281,52,110,66,47,NaN,12,100,NaN,NaN,37,9,NaN,77
19282,,,,,NaN,,,NaN,NaN,,,NaN,
19283,48,115,72,54,NaN,12,100,NaN,NaN,37,9,NaN,72
19284,,,,,NaN,,,NaN,NaN,,,NaN,
19285,48,118,72,55,NaN,12,100,NaN,NaN,37,9,NaN,71
19286,,,,,NaN,,,NaN,NaN,,,NaN,
19287,48,113,71,54,NaN,12,100,NaN,NaN,37,9,NaN,66
19288,,,,,NaN,,,NaN,NaN,,,NaN,
19289,48,104,68,51,NaN,12,100,NaN,NaN,37,9,NaN,73
19290,,,,,NaN,,,NaN,NaN,,,NaN,
19291,47,112,70,52,NaN,12,100,NaN,NaN,37,9,NaN,74
19292,,,,,NaN,,,NaN,NaN,,,NaN,
19293,47,121,75,55,NaN,12,100,NaN,NaN,37,9,NaN,81
19294,,,,,NaN,,,NaN,NaN,,,NaN,
19295,50,121,74,56,NaN,12,100,NaN,NaN,38,9,NaN,77
19296,,,,,NaN,,,NaN,NaN,,,NaN,
19297,50,114,73,54,NaN,12,100,NaN,NaN,38,9,NaN,85
19298,,,,,NaN,,,NaN,NaN,,,NaN,
19299,50,104,69,51,NaN,12,100,NaN,NaN,38,9,NaN,76
19300,,,,,NaN,,,NaN,NaN,,,NaN,
19301,50,112,69,51,NaN,12,100,NaN,NaN,38,9,NaN,74
19302,,,,,NaN,,,NaN,NaN,,,NaN,
19303,51,116,73,55,NaN,12,100,NaN,NaN,38,9,NaN,67
19304,,,,,NaN,,,NaN,NaN,,,NaN,
19305,53,104,69,51,NaN,12,100,NaN,NaN,38,8,NaN,73
19306,,,,,NaN,,,NaN,NaN,,,NaN,
19307,55,115,69,48,NaN,12,100,NaN,NaN,37,8,NaN,74
19308,,,,,NaN,,,NaN,NaN,,,NaN,
19309,51,109,69,53,NaN,12,100,NaN,NaN,37,9,NaN,73
19310,,,,,NaN,,,NaN,NaN,,,NaN,
19311,49,116,70,51,NaN,12,100,NaN,NaN,37,9,NaN,73
19312,,,,,NaN,,,NaN,NaN,,,NaN,
19313,52,122,76,56,NaN,12,100,NaN,NaN,37,8,NaN,77
19314,,,,,NaN,,,NaN,NaN,,,NaN,
19315,60,121,74,55,NaN,12,100,NaN,NaN,38,8,NaN,77
19316,,,,,NaN,,,NaN,NaN,,,NaN,
19317,58,113,69,47,NaN,12,100,NaN,NaN,38,9,NaN,83
19318,,,,,NaN,,,NaN,NaN,,,NaN,
19319,54,112,71,53,NaN,12,100,NaN,NaN,38,9,NaN,76
19320,,,,,NaN,,,NaN,NaN,,,NaN,
19321,56,109,70,52,NaN,12,100,NaN,NaN,38,9,NaN,73
19322,,,,,NaN,,,NaN,NaN,,,NaN,
19323,55,115,70,50,NaN,12,100,NaN,NaN,38,9,NaN,68
19324,,,,,NaN,,,NaN,NaN,,,NaN,
19325,60,117,69,48,NaN,12,100,NaN,NaN,38,9,NaN,66
19326,,,,,NaN,,,NaN,NaN,,,NaN,
19327,58,109,70,52,NaN,12,100,NaN,NaN,38,9,NaN,73
19328,,,,,NaN,,,NaN,NaN,,,NaN,
19329,54,113,71,53,NaN,12,100,NaN,NaN,38,9,NaN,73
19330,,,,,NaN,,,NaN,NaN,,,NaN,
19331,53,109,70,52,NaN,12,100,NaN,NaN,38,9,NaN,66
19332,,,,,NaN,,,NaN,NaN,,,NaN,
19333,52,114,69,50,NaN,12,100,NaN,NaN,37,9,NaN,67
19334,,,,,NaN,,,NaN,NaN,,,NaN,
19335,52,116,69,48,NaN,12,100,NaN,NaN,37,9,NaN,73
19336,,,,,NaN,,,NaN,NaN,,,NaN,
19337,54,109,70,53,NaN,12,100,NaN,NaN,37,9,NaN,73
19338,,,,,NaN,,,NaN,NaN,,,NaN,
19339,52,113,71,53,NaN,12,100,NaN,NaN,38,9,NaN,68
19340,,,,,NaN,,,NaN,NaN,,,NaN,
19341,52,117,71,55,NaN,12,100,NaN,NaN,38,9,NaN,66
19342,,,,,NaN,,,NaN,NaN,,,NaN,
19343,50,114,68,47,NaN,12,100,NaN,NaN,38,9,NaN,73
19344,,,,,NaN,,,NaN,NaN,,,NaN,
19345,48,116,73,55,NaN,12,100,NaN,NaN,37,9,NaN,73
19346,,,,,NaN,,,NaN,NaN,,,NaN,
19347,48,114,71,55,NaN,12,100,NaN,NaN,37,9,NaN,73
19348,,,,,NaN,,,NaN,NaN,,,NaN,
19349,49,111,67,47,NaN,12,100,NaN,NaN,37,9,NaN,75
19350,,,,,NaN,,,NaN,NaN,,,NaN,
19351,46,116,69,49,NaN,12,100,NaN,NaN,38,9,NaN,73
19352,,,,,NaN,,,NaN,NaN,,,NaN,
19353,46,114,72,54,NaN,12,100,NaN,NaN,38,9,NaN,74
19354,,,,,NaN,,,NaN,NaN,,,NaN,
19355,46,111,71,53,NaN,12,100,NaN,NaN,38,9,NaN,68
19356,,,,,NaN,,,NaN,NaN,,,NaN,
19357,46,117,71,52,NaN,12,100,NaN,NaN,37,9,NaN,66
19358,,,,,NaN,,,NaN,NaN,,,NaN,
19359,46,118,70,49,NaN,12,100,NaN,NaN,37,9,NaN,74
19360,,,,,NaN,,,NaN,NaN,,,NaN,
19361,46,115,73,56,NaN,12,100,NaN,NaN,37,8,NaN,74
19362,,,,,NaN,,,NaN,NaN,,,NaN,
19363,47,118,76,61,NaN,12,100,NaN,NaN,37,8,NaN,74
19364,,,,,NaN,,,NaN,NaN,,,NaN,
19365,47,121,74,54,NaN,12,100,NaN,NaN,38,8,NaN,84
19366,,,,,NaN,,,NaN,NaN,,,NaN,
19367,47,119,78,59,NaN,12,100,NaN,NaN,38,8,NaN,98
19368,,,,,NaN,,,NaN,NaN,,,NaN,
19369,47,106,72,54,NaN,12,100,NaN,NaN,38,8,NaN,96
19370,,,,,NaN,,,NaN,NaN,,,NaN,
19371,48,112,67,47,NaN,12,100,NaN,NaN,38,8,NaN,92
19372,,,,,NaN,,,NaN,NaN,,,NaN,
19373,48,113,71,53,NaN,12,100,NaN,NaN,38,9,NaN,88
19374,,,,,NaN,,,NaN,NaN,,,NaN,
19375,48,115,72,54,NaN,12,100,NaN,NaN,38,9,NaN,81
19376,,,,,NaN,,,NaN,NaN,,,NaN,
19377,48,120,71,51,NaN,12,100,NaN,NaN,38,8,NaN,71
19378,,,,,NaN,,,NaN,NaN,,,NaN,
19379,48,114,73,54,NaN,12,100,NaN,NaN,38,8,NaN,66
19380,,,,,NaN,,,NaN,NaN,,,NaN,
19381,48,121,74,54,NaN,12,100,NaN,NaN,38,8,NaN,74
19382,,,,,NaN,,,NaN,NaN,,,NaN,
19383,49,108,72,53,NaN,12,100,NaN,NaN,38,8,NaN,78
19384,,,,,NaN,,,NaN,NaN,,,NaN,
19385,48,114,72,53,NaN,12,100,NaN,NaN,38,8,NaN,87
19386,,,,,NaN,,,NaN,NaN,,,NaN,
19387,48,118,71,51,NaN,12,100,NaN,NaN,38,8,NaN,77
19388,,,,,NaN,,,NaN,NaN,,,NaN,
19389,48,118,70,48,NaN,12,100,NaN,NaN,38,8,NaN,76
19390,,,,,NaN,,,NaN,NaN,,,NaN,
19391,48,119,75,58,NaN,12,100,NaN,NaN,38,8,NaN,73
19392,,,,,NaN,,,NaN,NaN,,,NaN,
19393,47,120,74,56,NaN,12,100,NaN,NaN,38,8,NaN,73
19394,,,,,NaN,,,NaN,NaN,,,NaN,
19395,48,125,74,53,NaN,12,100,NaN,NaN,38,8,NaN,84
19396,,,,,NaN,,,NaN,NaN,,,NaN,
19397,48,109,73,53,NaN,12,100,NaN,NaN,38,8,NaN,97
19398,,,,,NaN,,,NaN,NaN,,,NaN,
19399,48,115,70,49,NaN,12,100,NaN,NaN,38,8,NaN,95
19400,,,,,NaN,,,NaN,NaN,,,NaN,
19401,48,116,69,48,NaN,12,100,NaN,NaN,38,8,NaN,80
19402,,,,,NaN,,,NaN,NaN,,,NaN,
19403,48,117,73,56,NaN,12,100,NaN,NaN,38,8,NaN,77
19404,,,,,NaN,,,NaN,NaN,,,NaN,
19405,48,121,75,57,NaN,12,100,NaN,NaN,38,8,NaN,73
19406,,,,,NaN,,,NaN,NaN,,,NaN,
19407,48,124,75,54,NaN,12,100,NaN,NaN,38,8,NaN,83
19408,,,,,NaN,,,NaN,NaN,,,NaN,
19409,49,126,74,54,NaN,12,100,NaN,NaN,38,8,NaN,99
19410,,,,,NaN,,,NaN,NaN,,,NaN,
19411,49,116,78,68,NaN,12,100,NaN,NaN,38,8,NaN,92
19412,,,,,NaN,,,NaN,NaN,,,NaN,
19413,49,116,78,68,NaN,12,100,NaN,NaN,38,8,NaN,80
19414,,,,,NaN,,,NaN,NaN,,,NaN,
19415,50,43,43,43,NaN,12,100,NaN,NaN,38,8,NaN,83
19416,,,,,NaN,,,NaN,NaN,,,NaN,
19417,49,43,43,43,NaN,12,100,NaN,NaN,38,9,NaN,80
19418,,,,,NaN,,,NaN,NaN,,,NaN,
19419,50,39,39,39,NaN,12,100,NaN,NaN,38,9,NaN,86
19420,,,,,NaN,,,NaN,NaN,,,NaN,
19421,49,39,39,39,NaN,12,100,NaN,NaN,39,8,NaN,76
19422,,,,,NaN,,,NaN,NaN,,,NaN,
19423,49,37,37,37,NaN,12,100,NaN,NaN,39,8,NaN,73
19424,,,,,NaN,,,NaN,NaN,,,NaN,
19425,47,37,37,37,NaN,12,100,NaN,NaN,39,8,NaN,67
19426,,,,,NaN,,,NaN,NaN,,,NaN,
19427,48,36,36,36,NaN,12,100,NaN,NaN,38,8,NaN,74
19428,,,,,NaN,,,NaN,NaN,,,NaN,
19429,53,36,36,36,NaN,12,100,NaN,NaN,38,8,NaN,77
19430,,,,,NaN,,,NaN,NaN,,,NaN,
19431,52,86,41,52,NaN,12,100,NaN,NaN,38,8,NaN,85
19432,,,,,NaN,,,NaN,NaN,,,NaN,
19433,52,88,59,62,NaN,12,100,NaN,NaN,38,9,NaN,76
19434,,,,,NaN,,,NaN,NaN,,,NaN,
19435,55,108,71,68,NaN,12,100,NaN,NaN,38,9,NaN,72
19436,,,,,NaN,,,NaN,NaN,,,NaN,
19437,55,114,72,63,NaN,12,100,NaN,NaN,38,8,NaN,67
19438,,,,,NaN,,,NaN,NaN,,,NaN,
19439,55,105,71,61,NaN,12,100,NaN,NaN,38,8,NaN,72
19440,,,,,NaN,,,NaN,NaN,,,NaN,
19441,53,118,73,61,NaN,12,100,NaN,NaN,39,8,NaN,76
19442,,,,,NaN,,,NaN,NaN,,,NaN,
19443,56,123,73,61,NaN,12,100,NaN,NaN,39,8,NaN,68
19444,,,,,NaN,,,NaN,NaN,,,NaN,
19445,61,125,72,55,NaN,12,100,NaN,NaN,39,8,NaN,68
19446,,,,,NaN,,,NaN,NaN,,,NaN,
19447,64,122,75,58,NaN,12,100,NaN,NaN,38,8,NaN,73
19448,,,,,NaN,,,NaN,NaN,,,NaN,
19449,63,121,75,57,NaN,12,100,NaN,NaN,38,8,NaN,74
19450,,,,,NaN,,,NaN,NaN,,,NaN,
19451,69,121,75,57,NaN,12,100,NaN,NaN,38,8,NaN,67
19452,,,,,NaN,,,NaN,NaN,,,NaN,
19453,82,123,73,53,NaN,12,100,NaN,NaN,38,8,NaN,68
19454,,,,,NaN,,,NaN,NaN,,,NaN,
19455,88,121,72,50,NaN,12,100,NaN,NaN,38,8,NaN,74
19456,,,,,NaN,,,NaN,NaN,,,NaN,
19457,88,118,74,55,NaN,12,100,NaN,NaN,38,8,NaN,74
19458,,,,,NaN,,,NaN,NaN,,,NaN,
19459,88,110,70,53,NaN,12,100,NaN,NaN,38,9,NaN,67
19460,,,,,NaN,,,NaN,NaN,,,NaN,
19461,89,110,67,47,NaN,12,100,NaN,NaN,38,9,NaN,74
19462,,,,,NaN,,,NaN,NaN,,,NaN,
19463,89,109,69,53,NaN,12,100,NaN,NaN,38,8,NaN,74
19464,,,,,NaN,,,NaN,NaN,,,NaN,
19465,88,112,71,54,NaN,12,100,NaN,NaN,37,8,NaN,74
19466,,,,,NaN,,,NaN,NaN,,,NaN,
19467,89,115,70,52,NaN,12,100,NaN,NaN,37,9,NaN,67
19468,,,,,NaN,,,NaN,NaN,,,NaN,
19469,89,117,70,49,NaN,12,100,NaN,NaN,37,9,NaN,66
19470,,,,,NaN,,,NaN,NaN,,,NaN,
19471,88,117,70,49,NaN,12,100,NaN,NaN,36,8,NaN,73
19472,,,,,NaN,,,NaN,NaN,,,NaN,
19473,88,114,72,54,NaN,12,100,NaN,NaN,36,8,NaN,73
19474,,,,,NaN,,,NaN,NaN,,,NaN,
19475,87,114,72,54,NaN,12,100,NaN,NaN,36,8,NaN,67
19476,,,,,NaN,,,NaN,NaN,,,NaN,
19477,87,115,71,51,NaN,13,100,NaN,NaN,36,8,NaN,67
19478,,,,,NaN,,,NaN,NaN,,,NaN,
19479,87,116,74,57,NaN,13,100,NaN,NaN,36,9,NaN,73
19480,,,,,NaN,,,NaN,NaN,,,NaN,
19481,88,99,67,50,NaN,13,100,NaN,NaN,36,9,NaN,73
19482,,,,,NaN,,,NaN,NaN,,,NaN,
19483,87,109,67,50,NaN,13,100,NaN,NaN,36,9,NaN,76
19484,,,,,NaN,,,NaN,NaN,,,NaN,
19485,87,113,67,48,NaN,13,100,NaN,NaN,36,8,NaN,68
19486,,,,,NaN,,,NaN,NaN,,,NaN,
19487,87,116,72,56,NaN,13,100,NaN,NaN,36,8,NaN,74
19488,,,,,NaN,,,NaN,NaN,,,NaN,
19489,89,114,70,51,NaN,14,100,NaN,NaN,35,8,NaN,73
19490,,,,,NaN,,,NaN,NaN,,,NaN,
19491,88,112,74,57,NaN,14,100,NaN,NaN,35,8,NaN,78
19492,,,,,NaN,,,NaN,NaN,,,NaN,
19493,87,102,70,53,NaN,14,100,NaN,NaN,35,8,NaN,77
19494,,,,,NaN,,,NaN,NaN,,,NaN,
19495,88,109,65,45,NaN,15,100,NaN,NaN,36,8,NaN,87
19496,,,,,NaN,,,NaN,NaN,,,NaN,
19497,88,113,70,54,NaN,15,100,NaN,NaN,36,8,NaN,88
19498,,,,,NaN,,,NaN,NaN,,,NaN,
19499,88,115,70,53,NaN,15,100,NaN,NaN,36,8,NaN,81
19500,,,,,NaN,,,NaN,NaN,,,NaN,
19501,88,106,64,46,NaN,15,100,NaN,NaN,36,9,NaN,77
19502,,,,,NaN,,,NaN,NaN,,,NaN,
19503,88,108,68,52,NaN,15,100,NaN,NaN,36,9,NaN,71
19504,,,,,NaN,,,NaN,NaN,,,NaN,
19505,87,111,69,53,NaN,15,100,NaN,NaN,36,8,NaN,73
19506,,,,,NaN,,,NaN,NaN,,,NaN,
19507,89,110,68,49,NaN,15,100,NaN,NaN,36,8,NaN,66
19508,,,,,NaN,,,NaN,NaN,,,NaN,
19509,89,117,72,54,NaN,16,100,NaN,NaN,35,8,NaN,73
19510,,,,,NaN,,,NaN,NaN,,,NaN,
19511,89,116,70,52,NaN,16,100,NaN,NaN,35,8,NaN,77
19512,,,,,NaN,,,NaN,NaN,,,NaN,
19513,89,107,65,45,NaN,16,100,NaN,NaN,35,8,NaN,85
19514,,,,,NaN,,,NaN,NaN,,,NaN,
19515,89,107,68,52,NaN,16,100,NaN,NaN,35,8,NaN,76
19516,,,,,NaN,,,NaN,NaN,,,NaN,
19517,89,111,70,53,NaN,16,100,NaN,NaN,35,8,NaN,72
19518,,,,,NaN,,,NaN,NaN,,,NaN,
19519,89,114,69,51,NaN,16,100,NaN,NaN,35,8,NaN,67
19520,,,,,NaN,,,NaN,NaN,,,NaN,
19521,88,116,69,49,NaN,16,100,NaN,NaN,36,8,NaN,66
19522,,,,,NaN,,,NaN,NaN,,,NaN,
19523,89,115,69,49,NaN,16,100,NaN,NaN,36,8,NaN,74
19524,,,,,NaN,,,NaN,NaN,,,NaN,
19525,89,112,71,53,NaN,16,100,NaN,NaN,36,8,NaN,74
19526,,,,,NaN,,,NaN,NaN,,,NaN,
19527,88,111,71,54,NaN,16,100,NaN,NaN,35,8,NaN,68
19528,,,,,NaN,,,NaN,NaN,,,NaN,
19529,89,114,70,50,NaN,16,100,NaN,NaN,35,8,NaN,68
19530,,,,,NaN,,,NaN,NaN,,,NaN,
19531,88,114,69,48,NaN,16,100,NaN,NaN,35,8,NaN,74
19532,,,,,NaN,,,NaN,NaN,,,NaN,
19533,88,111,71,53,NaN,16,100,NaN,NaN,35,8,NaN,74
19534,,,,,NaN,,,NaN,NaN,,,NaN,
19535,88,111,71,54,NaN,16,100,NaN,NaN,35,8,NaN,74
19536,,,,,NaN,,,NaN,NaN,,,NaN,
19537,88,114,70,51,NaN,16,100,NaN,NaN,35,8,NaN,68
19538,,,,,NaN,,,NaN,NaN,,,NaN,
19539,88,115,70,51,NaN,16,100,NaN,NaN,35,8,NaN,68
19540,,,,,NaN,,,NaN,NaN,,,NaN,
19541,88,115,69,48,NaN,16,100,NaN,NaN,35,8,NaN,74
19542,,,,,NaN,,,NaN,NaN,,,NaN,
19543,88,112,71,54,NaN,16,100,NaN,NaN,35,8,NaN,74
19544,,,,,NaN,,,NaN,NaN,,,NaN,
19545,88,110,71,53,NaN,16,100,NaN,NaN,35,8,NaN,68
19546,,,,,NaN,,,NaN,NaN,,,NaN,
19547,88,114,70,51,NaN,16,100,NaN,NaN,35,8,NaN,68
19548,,,,,NaN,,,NaN,NaN,,,NaN,
19549,88,113,68,48,NaN,16,100,NaN,NaN,35,8,NaN,74
19550,,,,,NaN,,,NaN,NaN,,,NaN,
19551,88,111,71,53,NaN,16,100,NaN,NaN,36,8,NaN,74
19552,,,,,NaN,,,NaN,NaN,,,NaN,
19553,88,110,70,53,NaN,16,100,NaN,NaN,36,8,NaN,74
19554,,,,,NaN,,,NaN,NaN,,,NaN,
19555,89,114,70,51,NaN,16,100,NaN,NaN,36,8,NaN,68
19556,,,,,NaN,,,NaN,NaN,,,NaN,
19557,89,114,70,52,NaN,16,100,NaN,NaN,35,8,NaN,68
19558,,,,,NaN,,,NaN,NaN,,,NaN,
19559,89,115,69,48,NaN,16,100,NaN,NaN,35,8,NaN,74
19560,,,,,NaN,,,NaN,NaN,,,NaN,
19561,89,110,71,54,NaN,16,100,NaN,NaN,35,8,NaN,74
19562,,,,,NaN,,,NaN,NaN,,,NaN,
19563,89,111,71,53,NaN,16,100,NaN,NaN,35,8,NaN,68
19564,,,,,NaN,,,NaN,NaN,,,NaN,
19565,89,113,70,51,NaN,16,100,NaN,NaN,35,8,NaN,68
19566,,,,,NaN,,,NaN,NaN,,,NaN,
19567,89,106,67,48,NaN,16,100,NaN,NaN,35,8,NaN,68
19568,,,,,NaN,,,NaN,NaN,,,NaN,
19569,89,101,67,51,NaN,16,100,NaN,NaN,35,8,NaN,75
19570,,,,,NaN,,,NaN,NaN,,,NaN,
19571,90,107,68,52,NaN,16,100,NaN,NaN,35,8,NaN,76
19572,,,,,NaN,,,NaN,NaN,,,NaN,
19573,90,112,68,50,NaN,16,100,NaN,NaN,35,8,NaN,69
19574,,,,,NaN,,,NaN,NaN,,,NaN,
19575,90,113,67,48,NaN,16,100,NaN,NaN,35,8,NaN,75
19576,,,,,NaN,,,NaN,NaN,,,NaN,
19577,90,111,70,54,NaN,16,100,NaN,NaN,35,8,NaN,74
19578,,,,,NaN,,,NaN,NaN,,,NaN,
19579,90,110,70,53,NaN,16,100,NaN,NaN,35,8,NaN,74
19580,,,,,NaN,,,NaN,NaN,,,NaN,
19581,90,114,70,51,NaN,16,100,NaN,NaN,35,8,NaN,68
19582,,,,,NaN,,,NaN,NaN,,,NaN,
19583,89,113,69,51,NaN,16,100,NaN,NaN,35,8,NaN,68
19584,,,,,NaN,,,NaN,NaN,,,NaN,
19585,88,114,68,48,NaN,16,100,NaN,NaN,35,8,NaN,75
19586,,,,,NaN,,,NaN,NaN,,,NaN,
19587,89,110,70,53,NaN,16,100,NaN,NaN,35,8,NaN,74
19588,,,,,NaN,,,NaN,NaN,,,NaN,
19589,89,110,70,53,NaN,16,100,NaN,NaN,35,8,NaN,68
19590,,,,,NaN,,,NaN,NaN,,,NaN,
19591,89,113,69,51,NaN,16,100,NaN,NaN,35,8,NaN,68
19592,,,,,NaN,,,NaN,NaN,,,NaN,
19593,88,114,69,48,NaN,16,100,NaN,NaN,35,8,NaN,68
19594,,,,,NaN,,,NaN,NaN,,,NaN,
19595,88,110,70,54,NaN,16,100,NaN,NaN,35,8,NaN,74
19596,,,,,NaN,,,NaN,NaN,,,NaN,
19597,88,111,71,53,NaN,16,100,NaN,NaN,35,8,NaN,74
19598,,,,,NaN,,,NaN,NaN,,,NaN,
19599,88,111,71,53,NaN,16,100,NaN,NaN,35,8,NaN,68
19600,,,,,NaN,,,NaN,NaN,,,NaN,
19601,88,112,69,50,NaN,16,100,NaN,NaN,35,8,NaN,68
19602,,,,,NaN,,,NaN,NaN,,,NaN,
19603,88,113,68,48,NaN,16,100,NaN,NaN,35,8,NaN,74
19604,,,,,NaN,,,NaN,NaN,,,NaN,
19605,88,110,70,53,NaN,16,100,NaN,NaN,35,8,NaN,74
19606,,,,,NaN,,,NaN,NaN,,,NaN,
19607,88,110,70,53,NaN,16,100,NaN,NaN,35,8,NaN,74
19608,,,,,NaN,,,NaN,NaN,,,NaN,
19609,89,107,68,49,NaN,16,100,NaN,NaN,35,8,NaN,68
19610,,,,,NaN,,,NaN,NaN,,,NaN,
19611,89,115,72,54,NaN,16,100,NaN,NaN,35,8,NaN,75
19612,,,,,NaN,,,NaN,NaN,,,NaN,
19613,89,115,71,53,NaN,16,100,NaN,NaN,35,8,NaN,78
19614,,,,,NaN,,,NaN,NaN,,,NaN,
19615,90,108,66,46,NaN,16,100,NaN,NaN,35,8,NaN,86
19616,,,,,NaN,,,NaN,NaN,,,NaN,
19617,91,107,68,52,NaN,16,100,NaN,NaN,35,8,NaN,77
19618,,,,,NaN,,,NaN,NaN,,,NaN,
19619,91,109,69,52,NaN,16,100,NaN,NaN,35,8,NaN,74
19620,,,,,NaN,,,NaN,NaN,,,NaN,
19621,91,105,70,54,NaN,16,100,NaN,NaN,35,8,NaN,68
19622,,,,,NaN,,,NaN,NaN,,,NaN,
19623,95,119,72,54,NaN,16,100,NaN,NaN,35,8,NaN,75
19624,,,,,NaN,,,NaN,NaN,,,NaN,
19625,95,113,70,52,NaN,16,100,NaN,NaN,35,8,NaN,99
19626,,,,,NaN,,,NaN,NaN,,,NaN,
19627,93,118,73,54,NaN,16,100,NaN,NaN,35,8,NaN,100
19628,,,,,NaN,,,NaN,NaN,,,NaN,
19629,94,99,67,49,NaN,16,100,NaN,NaN,35,8,NaN,94
19630,,,,,NaN,,,NaN,NaN,,,NaN,
19631,94,96,66,50,NaN,16,100,NaN,NaN,35,8,NaN,83
19632,,,,,NaN,,,NaN,NaN,,,NaN,
19633,89,110,65,47,NaN,16,100,NaN,NaN,35,8,NaN,85
19634,,,,,NaN,,,NaN,NaN,,,NaN,
19635,87,111,65,46,NaN,16,100,NaN,NaN,35,8,NaN,82
19636,,,,,NaN,,,NaN,NaN,,,NaN,
19637,84,109,68,52,NaN,16,100,NaN,NaN,35,8,NaN,81
19638,,,,,NaN,,,NaN,NaN,,,NaN,
19639,83,109,68,52,NaN,16,100,NaN,NaN,35,8,NaN,73
19640,,,,,NaN,,,NaN,NaN,,,NaN,
