time,Solar8000/PLETH_SPO2,Solar8000/ART_SBP,SNUADC/CVP,Solar8000/RR_CO2,SNUADC/ART,Solar8000/ART_MBP,Solar8000/CVP,SNUADC/ECG_II,Solar8000/PLETH_HR,Solar8000/ETCO2,Solar8000/ART_DBP,SNUADC/ECG_V5,Solar8000/HR
4999,,,NaN,,NaN,,,NaN,,,,NaN,
5000,100,92,NaN,16,NaN,64,197,NaN,76,35,45,NaN,76
5001,,,NaN,,NaN,,,NaN,,,,NaN,
5002,100,91,NaN,16,NaN,64,197,NaN,76,35,44,NaN,76
5003,,,NaN,,NaN,,,NaN,,,,NaN,
5004,100,92,NaN,16,NaN,64,197,NaN,76,35,45,NaN,76
5005,,,NaN,,NaN,,,NaN,,,,NaN,
5006,100,92,NaN,16,NaN,64,197,NaN,76,35,46,NaN,76
5007,,,NaN,,NaN,,,NaN,,,,NaN,
5008,100,93,NaN,16,NaN,65,197,NaN,76,35,45,NaN,76
5009,,,NaN,,NaN,,,NaN,,,,NaN,
5010,100,93,NaN,16,NaN,65,197,NaN,77,35,46,NaN,76
5011,,,NaN,,NaN,,,NaN,,,,NaN,
5012,100,93,NaN,16,NaN,65,197,NaN,77,35,46,NaN,76
5013,,,NaN,,NaN,,,NaN,,,,NaN,
5014,100,93,NaN,16,NaN,65,197,NaN,77,35,46,NaN,77
5015,,,NaN,,NaN,,,NaN,,,,NaN,
5016,100,92,NaN,16,NaN,65,197,NaN,77,35,45,NaN,77
5017,,,NaN,,NaN,,,NaN,,,,NaN,
5018,100,93,NaN,16,NaN,65,197,NaN,77,35,45,NaN,76
5019,,,NaN,,NaN,,,NaN,,,,NaN,
5020,100,92,NaN,16,NaN,64,197,NaN,77,35,45,NaN,76
5021,,,NaN,,NaN,,,NaN,,,,NaN,
5022,100,93,NaN,16,NaN,64,198,NaN,76,35,45,NaN,75
5023,,,NaN,,NaN,,,NaN,,,,NaN,
5024,100,91,NaN,16,NaN,64,198,NaN,76,35,45,NaN,75
5025,,,NaN,,NaN,,,NaN,,,,NaN,
5026,100,93,NaN,16,NaN,65,197,NaN,76,35,46,NaN,75
5027,,,NaN,,NaN,,,NaN,,,,NaN,
5028,100,92,NaN,16,NaN,65,197,NaN,76,35,46,NaN,75
5029,,,NaN,,NaN,,,NaN,,,,NaN,
5030,100,93,NaN,16,NaN,65,197,NaN,76,35,45,NaN,75
5031,,,NaN,,NaN,,,NaN,,,,NaN,
5032,100,92,NaN,16,NaN,64,197,NaN,76,35,46,NaN,75
5033,,,NaN,,NaN,,,NaN,,,,NaN,
5034,100,94,NaN,16,NaN,65,197,NaN,75,35,46,NaN,75
5035,,,NaN,,NaN,,,NaN,,,,NaN,
5036,100,93,NaN,16,NaN,65,197,NaN,75,35,46,NaN,74
5037,,,NaN,,NaN,,,NaN,,,,NaN,
5038,100,93,NaN,16,NaN,65,197,NaN,75,35,46,NaN,74
5039,,,NaN,,NaN,,,NaN,,,,NaN,
5040,100,93,NaN,16,NaN,65,197,NaN,75,35,46,NaN,74
5041,,,NaN,,NaN,,,NaN,,,,NaN,
5042,100,93,NaN,16,NaN,65,197,NaN,75,35,46,NaN,75
5043,,,NaN,,NaN,,,NaN,,,,NaN,
5044,100,94,NaN,16,NaN,66,197,NaN,75,35,46,NaN,75
5045,,,NaN,,NaN,,,NaN,,,,NaN,
5046,100,94,NaN,16,NaN,66,197,NaN,76,35,46,NaN,75
5047,,,NaN,,NaN,,,NaN,,,,NaN,
5048,100,95,NaN,16,NaN,67,197,NaN,76,35,47,NaN,76
5049,,,NaN,,NaN,,,NaN,,,,NaN,
5050,100,94,NaN,16,NaN,67,197,NaN,77,35,47,NaN,76
5051,,,NaN,,NaN,,,NaN,,,,NaN,
5052,100,97,NaN,16,NaN,68,197,NaN,77,35,48,NaN,77
5053,,,NaN,,NaN,,,NaN,,,,NaN,
5054,100,96,NaN,16,NaN,68,197,NaN,78,35,48,NaN,77
5055,,,NaN,,NaN,,,NaN,,,,NaN,
5056,100,97,NaN,16,NaN,68,197,NaN,78,35,49,NaN,78
5057,,,NaN,,NaN,,,NaN,,,,NaN,
5058,100,97,NaN,16,NaN,68,197,NaN,78,35,49,NaN,78
5059,,,NaN,,NaN,,,NaN,,,,NaN,
