time,Solar8000/PLETH_SPO2,Solar8000/HR,SNUADC/ART,Solar8000/ETCO2,Solar8000/ART_MBP,SNUADC/CVP,SNUADC/ECG_V5,SNUADC/ECG_II,Solar8000/ART_DBP,Solar8000/RR_CO2,Solar8000/CVP,Solar8000/PLETH_HR,Solar8000/ART_SBP
1767,,,NaN,,,NaN,NaN,NaN,,,,,
1768,100,67,NaN,34,53,NaN,NaN,NaN,41,17,1,68,81
1769,,,NaN,,,NaN,NaN,NaN,,,,,
1770,100,67,NaN,34,53,NaN,NaN,NaN,41,17,1,68,81
1771,,,NaN,,,NaN,NaN,NaN,,,,,
1772,100,67,NaN,34,53,NaN,NaN,NaN,41,17,1,68,83
1773,,,NaN,,,NaN,NaN,NaN,,,,,
1774,100,67,NaN,34,52,NaN,NaN,NaN,41,17,1,67,80
1775,,,NaN,,,NaN,NaN,NaN,,,,,
1776,100,67,NaN,34,53,NaN,NaN,NaN,41,17,1,68,83
1777,,,NaN,,,NaN,NaN,NaN,,,,,
1778,100,67,NaN,34,52,NaN,NaN,NaN,41,17,1,68,80
1779,,,NaN,,,NaN,NaN,NaN,,,,,
1780,100,67,NaN,34,52,NaN,NaN,NaN,41,17,1,68,81
1781,,,NaN,,,NaN,NaN,NaN,,,,,
1782,100,67,NaN,34,52,NaN,NaN,NaN,41,17,1,68,81
1783,,,NaN,,,NaN,NaN,NaN,,,,,
1784,100,68,NaN,34,52,NaN,NaN,NaN,41,17,1,68,80
1785,,,NaN,,,NaN,NaN,NaN,,,,,
1786,100,68,NaN,33,52,NaN,NaN,NaN,41,17,1,68,80
1787,,,NaN,,,NaN,NaN,NaN,,,,,
1788,100,68,NaN,33,51,NaN,NaN,NaN,40,17,2,68,78
1789,,,NaN,,,NaN,NaN,NaN,,,,,
1790,100,68,NaN,33,52,NaN,NaN,NaN,40,17,2,68,80
1791,,,NaN,,,NaN,NaN,NaN,,,,,
1792,100,68,NaN,33,51,NaN,NaN,NaN,40,17,1,68,78
1793,,,NaN,,,NaN,NaN,NaN,,,,,
1794,100,68,NaN,33,52,NaN,NaN,NaN,40,17,1,68,81
1795,,,NaN,,,NaN,NaN,NaN,,,,,
1796,100,68,NaN,33,51,NaN,NaN,NaN,41,17,1,68,79
1797,,,NaN,,,NaN,NaN,NaN,,,,,
1798,100,68,NaN,33,51,NaN,NaN,NaN,40,17,1,68,79
1799,,,NaN,,,NaN,NaN,NaN,,,,,
1800,100,68,NaN,33,51,NaN,NaN,NaN,40,17,1,68,79
1801,,,NaN,,,NaN,NaN,NaN,,,,,
1802,100,67,NaN,33,51,NaN,NaN,NaN,41,17,1,68,79
1803,,,NaN,,,NaN,NaN,NaN,,,,,
1804,100,67,NaN,33,52,NaN,NaN,NaN,41,17,1,68,83
1805,,,NaN,,,NaN,NaN,NaN,,,,,
1806,100,67,NaN,33,52,NaN,NaN,NaN,41,17,1,68,82
1807,,,NaN,,,NaN,NaN,NaN,,,,,
1808,100,67,NaN,33,53,NaN,NaN,NaN,42,17,2,68,84
1809,,,NaN,,,NaN,NaN,NaN,,,,,
1810,100,68,NaN,33,53,NaN,NaN,NaN,41,17,2,68,83
1811,,,NaN,,,NaN,NaN,NaN,,,,,
1812,100,68,NaN,33,53,NaN,NaN,NaN,39,17,1,68,86
1813,,,NaN,,,NaN,NaN,NaN,,,,,
1814,100,68,NaN,34,53,NaN,NaN,NaN,39,17,1,68,86
1815,,,NaN,,,NaN,NaN,NaN,,,,,
1816,100,68,NaN,34,62,NaN,NaN,NaN,61,17,1,68,88
1817,,,NaN,,,NaN,NaN,NaN,,,,,
1818,100,68,NaN,34,74,NaN,NaN,NaN,198,17,1,68,94
1819,,,NaN,,,NaN,NaN,NaN,,,,,
1820,100,68,NaN,33,81,NaN,NaN,NaN,152,17,1,68,103
1821,,,NaN,,,NaN,NaN,NaN,,,,,
1822,100,68,NaN,33,115,NaN,NaN,NaN,114,17,1,68,135
1823,,,NaN,,,NaN,NaN,NaN,,,,,
1824,100,68,NaN,33,115,NaN,NaN,NaN,,17,1,68,
1825,,,NaN,,,NaN,NaN,NaN,,,,,
1826,100,68,NaN,33,138,NaN,NaN,NaN,,17,1,68,
1827,,,NaN,,,NaN,NaN,NaN,,,,,
1828,100,68,NaN,33,97,NaN,NaN,NaN,,17,1,68,
1829,,,NaN,,,NaN,NaN,NaN,,,,,
1830,100,68,NaN,33,88,NaN,NaN,NaN,,17,1,68,
1831,,,NaN,,,NaN,NaN,NaN,,,,,
1832,100,68,NaN,33,98,NaN,NaN,NaN,,17,1,68,
1833,,,NaN,,,NaN,NaN,NaN,,,,,
1834,100,68,NaN,33,79,NaN,NaN,NaN,,17,1,68,
1835,,,NaN,,,NaN,NaN,NaN,,,,,
1836,100,67,NaN,33,68,NaN,NaN,NaN,,17,1,68,
1837,,,NaN,,,NaN,NaN,NaN,,,,,
1838,100,67,NaN,33,62,NaN,NaN,NaN,,17,1,68,
1839,,,NaN,,,NaN,NaN,NaN,,,,,
1840,100,67,NaN,33,83,NaN,NaN,NaN,,17,1,68,
1841,,,NaN,,,NaN,NaN,NaN,,,,,
1842,100,67,NaN,33,83,NaN,NaN,NaN,,17,1,68,
1843,,,NaN,,,NaN,NaN,NaN,,,,,
1844,100,67,NaN,33,51,NaN,NaN,NaN,,17,1,67,
1845,,,NaN,,,NaN,NaN,NaN,,,,,
1846,100,67,NaN,33,51,NaN,NaN,NaN,,17,1,67,
1847,,,NaN,,,NaN,NaN,NaN,,,,,
1848,100,67,NaN,33,52,NaN,NaN,NaN,,17,1,67,
1849,,,NaN,,,NaN,NaN,NaN,,,,,
1850,100,67,NaN,33,52,NaN,NaN,NaN,,17,1,68,
1851,,,NaN,,,NaN,NaN,NaN,,,,,
1852,100,67,NaN,33,52,NaN,NaN,NaN,,17,1,68,
1853,,,NaN,,,NaN,NaN,NaN,,,,,
1854,100,67,NaN,33,52,NaN,NaN,NaN,,17,1,68,
1855,,,NaN,,,NaN,NaN,NaN,,,,,
1856,100,68,NaN,33,52,NaN,NaN,NaN,,17,1,68,
1857,,,NaN,,,NaN,NaN,NaN,,,,,
1858,100,68,NaN,33,52,NaN,NaN,NaN,40,17,1,68,80
1859,,,NaN,,,NaN,NaN,NaN,,,,,
1860,100,68,NaN,33,52,NaN,NaN,NaN,41,17,1,68,80
1861,,,NaN,,,NaN,NaN,NaN,,,,,
1862,100,67,NaN,33,51,NaN,NaN,NaN,40,17,1,68,79
1863,,,NaN,,,NaN,NaN,NaN,,,,,
1864,100,67,NaN,33,51,NaN,NaN,NaN,40,17,1,68,80
1865,,,NaN,,,NaN,NaN,NaN,,,,,
1866,100,67,NaN,33,51,NaN,NaN,NaN,40,17,1,67,78
1867,,,NaN,,,NaN,NaN,NaN,,,,,
1868,100,67,NaN,33,52,NaN,NaN,NaN,41,17,1,67,81
1869,,,NaN,,,NaN,NaN,NaN,,,,,
1870,100,67,NaN,33,52,NaN,NaN,NaN,41,17,1,67,80
1871,,,NaN,,,NaN,NaN,NaN,,,,,
1872,100,68,NaN,33,52,NaN,NaN,NaN,41,17,1,68,80
1873,,,NaN,,,NaN,NaN,NaN,,,,,
1874,100,68,NaN,33,52,NaN,NaN,NaN,41,17,1,68,81
1875,,,NaN,,,NaN,NaN,NaN,,,,,
1876,100,68,NaN,33,52,NaN,NaN,NaN,41,17,1,68,81
1877,,,NaN,,,NaN,NaN,NaN,,,,,
1878,100,67,NaN,33,52,NaN,NaN,NaN,41,17,0,68,81
1879,,,NaN,,,NaN,NaN,NaN,,,,,
1880,100,67,NaN,33,52,NaN,NaN,NaN,41,17,0,68,79
1881,,,NaN,,,NaN,NaN,NaN,,,,,
1882,100,67,NaN,33,52,NaN,NaN,NaN,41,17,1,68,81
1883,,,NaN,,,NaN,NaN,NaN,,,,,
1884,100,67,NaN,33,52,NaN,NaN,NaN,40,17,1,67,79
1885,,,NaN,,,NaN,NaN,NaN,,,,,
1886,100,67,NaN,33,52,NaN,NaN,NaN,40,17,1,67,79
1887,,,NaN,,,NaN,NaN,NaN,,,,,
1888,100,67,NaN,33,52,NaN,NaN,NaN,41,17,1,67,80
1889,,,NaN,,,NaN,NaN,NaN,,,,,
1890,100,67,NaN,33,51,NaN,NaN,NaN,40,17,1,67,79
1891,,,NaN,,,NaN,NaN,NaN,,,,,
1892,100,67,NaN,33,52,NaN,NaN,NaN,41,17,1,68,79
1893,,,NaN,,,NaN,NaN,NaN,,,,,
1894,100,67,NaN,33,51,NaN,NaN,NaN,40,17,1,67,77
1895,,,NaN,,,NaN,NaN,NaN,,,,,
1896,100,67,NaN,33,51,NaN,NaN,NaN,40,17,1,68,79
1897,,,NaN,,,NaN,NaN,NaN,,,,,
1898,100,67,NaN,33,51,NaN,NaN,NaN,41,17,1,67,77
1899,,,NaN,,,NaN,NaN,NaN,,,,,
1900,100,67,NaN,33,52,NaN,NaN,NaN,41,17,1,68,81
1901,,,NaN,,,NaN,NaN,NaN,,,,,
1902,100,67,NaN,33,52,NaN,NaN,NaN,42,17,1,68,80
1903,,,NaN,,,NaN,NaN,NaN,,,,,
1904,100,67,NaN,33,52,NaN,NaN,NaN,41,17,1,68,81
1905,,,NaN,,,NaN,NaN,NaN,,,,,
1906,100,67,NaN,33,53,NaN,NaN,NaN,41,17,1,68,81
1907,,,NaN,,,NaN,NaN,NaN,,,,,
1908,100,67,NaN,33,52,NaN,NaN,NaN,41,17,1,68,80
1909,,,NaN,,,NaN,NaN,NaN,,,,,
1910,100,67,NaN,33,52,NaN,NaN,NaN,41,17,1,68,81
1911,,,NaN,,,NaN,NaN,NaN,,,,,
1912,100,67,NaN,34,52,NaN,NaN,NaN,41,17,1,67,78
1913,,,NaN,,,NaN,NaN,NaN,,,,,
1914,100,67,NaN,34,52,NaN,NaN,NaN,40,17,1,67,80
1915,,,NaN,,,NaN,NaN,NaN,,,,,
1916,100,67,NaN,34,51,NaN,NaN,NaN,40,17,1,67,78
1917,,,NaN,,,NaN,NaN,NaN,,,,,
1918,100,67,NaN,34,51,NaN,NaN,NaN,40,17,1,67,79
1919,,,NaN,,,NaN,NaN,NaN,,,,,
1920,100,66,NaN,33,51,NaN,NaN,NaN,40,17,1,67,79
1921,,,NaN,,,NaN,NaN,NaN,,,,,
1922,100,66,NaN,33,50,NaN,NaN,NaN,39,17,1,67,77
1923,,,NaN,,,NaN,NaN,NaN,,,,,
1924,100,66,NaN,33,51,NaN,NaN,NaN,40,17,1,67,80
1925,,,NaN,,,NaN,NaN,NaN,,,,,
1926,100,66,NaN,33,50,NaN,NaN,NaN,40,17,1,67,78
1927,,,NaN,,,NaN,NaN,NaN,,,,,
1928,100,66,NaN,33,51,NaN,NaN,NaN,40,17,1,67,79
1929,,,NaN,,,NaN,NaN,NaN,,,,,
1930,100,66,NaN,33,51,NaN,NaN,NaN,41,17,1,67,79
1931,,,NaN,,,NaN,NaN,NaN,,,,,
1932,100,66,NaN,33,51,NaN,NaN,NaN,40,17,1,67,80
1933,,,NaN,,,NaN,NaN,NaN,,,,,
1934,100,66,NaN,33,51,NaN,NaN,NaN,41,17,1,67,79
1935,,,NaN,,,NaN,NaN,NaN,,,,,
1936,100,66,NaN,33,51,NaN,NaN,NaN,40,17,1,67,80
1937,,,NaN,,,NaN,NaN,NaN,,,,,
1938,100,66,NaN,33,51,NaN,NaN,NaN,40,17,1,67,80
1939,,,NaN,,,NaN,NaN,NaN,,,,,
1940,100,66,NaN,33,51,NaN,NaN,NaN,40,17,1,67,77
1941,,,NaN,,,NaN,NaN,NaN,,,,,
1942,100,66,NaN,33,51,NaN,NaN,NaN,40,17,1,67,79
1943,,,NaN,,,NaN,NaN,NaN,,,,,
1944,100,66,NaN,33,50,NaN,NaN,NaN,40,17,1,67,76
1945,,,NaN,,,NaN,NaN,NaN,,,,,
1946,100,66,NaN,33,50,NaN,NaN,NaN,40,17,1,67,77
1947,,,NaN,,,NaN,NaN,NaN,,,,,
1948,100,66,NaN,33,51,NaN,NaN,NaN,40,17,1,67,79
1949,,,NaN,,,NaN,NaN,NaN,,,,,
1950,100,66,NaN,33,51,NaN,NaN,NaN,40,17,1,67,79
1951,,,NaN,,,NaN,NaN,NaN,,,,,
1952,100,66,NaN,33,51,NaN,NaN,NaN,41,17,1,67,81
1953,,,NaN,,,NaN,NaN,NaN,,,,,
1954,100,66,NaN,33,51,NaN,NaN,NaN,40,17,1,67,80
1955,,,NaN,,,NaN,NaN,NaN,,,,,
1956,100,66,NaN,33,52,NaN,NaN,NaN,41,17,1,67,81
1957,,,NaN,,,NaN,NaN,NaN,,,,,
1958,100,66,NaN,33,52,NaN,NaN,NaN,41,17,1,67,80
1959,,,NaN,,,NaN,NaN,NaN,,,,,
1960,100,66,NaN,33,52,NaN,NaN,NaN,41,17,1,67,83
1961,,,NaN,,,NaN,NaN,NaN,,,,,
1962,100,66,NaN,33,52,NaN,NaN,NaN,42,17,1,67,81
1963,,,NaN,,,NaN,NaN,NaN,,,,,
1964,100,66,NaN,33,52,NaN,NaN,NaN,41,17,1,67,81
1965,,,NaN,,,NaN,NaN,NaN,,,,,
1966,100,66,NaN,33,52,NaN,NaN,NaN,41,17,1,67,82
1967,,,NaN,,,NaN,NaN,NaN,,,,,
1968,100,66,NaN,33,51,NaN,NaN,NaN,40,17,1,67,79
1969,,,NaN,,,NaN,NaN,NaN,,,,,
1970,100,66,NaN,33,51,NaN,NaN,NaN,40,17,1,67,80
1971,,,NaN,,,NaN,NaN,NaN,,,,,
1972,100,66,NaN,33,51,NaN,NaN,NaN,40,17,1,66,78
1973,,,NaN,,,NaN,NaN,NaN,,,,,
1974,100,65,NaN,33,50,NaN,NaN,NaN,33,17,1,66,75
1975,,,NaN,,,NaN,NaN,NaN,,,,,
1976,100,65,NaN,33,52,NaN,NaN,NaN,40,17,1,66,77
1977,,,NaN,,,NaN,NaN,NaN,,,,,
1978,100,65,NaN,33,52,NaN,NaN,NaN,,17,1,66,
1979,,,NaN,,,NaN,NaN,NaN,,,,,
1980,100,65,NaN,33,94,NaN,NaN,NaN,,17,1,66,
1981,,,NaN,,,NaN,NaN,NaN,,,,,
1982,100,65,NaN,33,94,NaN,NaN,NaN,,17,1,66,
1983,,,NaN,,,NaN,NaN,NaN,,,,,
1984,100,65,NaN,33,102,NaN,NaN,NaN,,17,1,66,
1985,,,NaN,,,NaN,NaN,NaN,,,,,
1986,100,66,NaN,33,85,NaN,NaN,NaN,,17,1,66,
1987,,,NaN,,,NaN,NaN,NaN,,,,,
1988,100,66,NaN,33,70,NaN,NaN,NaN,,17,1,66,
1989,,,NaN,,,NaN,NaN,NaN,,,,,
1990,100,65,NaN,32,59,NaN,NaN,NaN,,17,1,66,
1991,,,NaN,,,NaN,NaN,NaN,,,,,
1992,100,65,NaN,32,22,NaN,NaN,NaN,,17,1,66,
1993,,,NaN,,,NaN,NaN,NaN,,,,,
1994,100,65,NaN,32,22,NaN,NaN,NaN,,17,1,66,
1995,,,NaN,,,NaN,NaN,NaN,,,,,
1996,100,65,NaN,33,22,NaN,NaN,NaN,,17,1,65,
1997,,,NaN,,,NaN,NaN,NaN,,,,,
1998,100,65,NaN,33,73,NaN,NaN,NaN,,17,1,66,
1999,,,NaN,,,NaN,NaN,NaN,,,,,
2000,100,65,NaN,33,73,NaN,NaN,NaN,,17,1,66,
2001,,,NaN,,,NaN,NaN,NaN,,,,,
2002,100,65,NaN,33,93,NaN,NaN,NaN,,17,1,66,
2003,,,NaN,,,NaN,NaN,NaN,,,,,
2004,100,65,NaN,33,93,NaN,NaN,NaN,,17,1,66,
2005,,,NaN,,,NaN,NaN,NaN,,,,,
2006,100,65,NaN,33,74,NaN,NaN,NaN,,17,1,66,
2007,,,NaN,,,NaN,NaN,NaN,,,,,
2008,100,65,NaN,33,64,NaN,NaN,NaN,,17,1,66,
2009,,,NaN,,,NaN,NaN,NaN,,,,,
2010,100,65,NaN,32,59,NaN,NaN,NaN,,17,1,66,
2011,,,NaN,,,NaN,NaN,NaN,,,,,
2012,100,65,NaN,32,56,NaN,NaN,NaN,,17,1,66,
2013,,,NaN,,,NaN,NaN,NaN,,,,,
2014,100,65,NaN,32,54,NaN,NaN,NaN,,17,1,65,
2015,,,NaN,,,NaN,NaN,NaN,,,,,
2016,100,65,NaN,33,52,NaN,NaN,NaN,,17,1,65,
2017,,,NaN,,,NaN,NaN,NaN,,,,,
2018,100,64,NaN,33,51,NaN,NaN,NaN,40,17,1,65,75
2019,,,NaN,,,NaN,NaN,NaN,,,,,
2020,100,64,NaN,33,50,NaN,NaN,NaN,39,17,1,65,76
2021,,,NaN,,,NaN,NaN,NaN,,,,,
2022,100,64,NaN,33,50,NaN,NaN,NaN,40,17,1,65,75
2023,,,NaN,,,NaN,NaN,NaN,,,,,
2024,100,64,NaN,33,50,NaN,NaN,NaN,39,17,1,65,76
2025,,,NaN,,,NaN,NaN,NaN,,,,,
2026,100,64,NaN,33,50,NaN,NaN,NaN,40,17,1,65,76
2027,,,NaN,,,NaN,NaN,NaN,,,,,
2028,100,64,NaN,33,50,NaN,NaN,NaN,40,17,1,65,76
2029,,,NaN,,,NaN,NaN,NaN,,,,,
2030,100,65,NaN,32,51,NaN,NaN,NaN,40,17,1,65,78
2031,,,NaN,,,NaN,NaN,NaN,,,,,
2032,100,65,NaN,32,50,NaN,NaN,NaN,40,17,1,65,75
2033,,,NaN,,,NaN,NaN,NaN,,,,,
2034,100,65,NaN,32,50,NaN,NaN,NaN,39,17,1,65,77
2035,,,NaN,,,NaN,NaN,NaN,,,,,
2036,100,64,NaN,32,50,NaN,NaN,NaN,40,17,1,65,76
2037,,,NaN,,,NaN,NaN,NaN,,,,,
2038,100,64,NaN,33,51,NaN,NaN,NaN,40,17,1,65,78
2039,,,NaN,,,NaN,NaN,NaN,,,,,
2040,100,64,NaN,33,51,NaN,NaN,NaN,41,17,1,65,79
2041,,,NaN,,,NaN,NaN,NaN,,,,,
2042,100,64,NaN,33,52,NaN,NaN,NaN,41,17,1,65,80
2043,,,NaN,,,NaN,NaN,NaN,,,,,
2044,100,64,NaN,33,53,NaN,NaN,NaN,42,17,0,65,82
2045,,,NaN,,,NaN,NaN,NaN,,,,,
2046,100,64,NaN,33,52,NaN,NaN,NaN,41,17,0,65,80
2047,,,NaN,,,NaN,NaN,NaN,,,,,
2048,100,64,NaN,33,53,NaN,NaN,NaN,42,17,7,65,83
2049,,,NaN,,,NaN,NaN,NaN,,,,,
2050,100,64,NaN,33,53,NaN,NaN,NaN,41,17,7,64,80
2051,,,NaN,,,NaN,NaN,NaN,,,,,
2052,100,64,NaN,33,52,NaN,NaN,NaN,40,17,40,64,81
2053,,,NaN,,,NaN,NaN,NaN,,,,,
2054,100,64,NaN,33,52,NaN,NaN,NaN,40,17,40,64,78
2055,,,NaN,,,NaN,NaN,NaN,,,,,
2056,100,64,NaN,33,51,NaN,NaN,NaN,39,17,72,64,77
2057,,,NaN,,,NaN,NaN,NaN,,,,,
2058,100,64,NaN,33,51,NaN,NaN,NaN,40,17,72,64,78
2059,,,NaN,,,NaN,NaN,NaN,,,,,
2060,100,64,NaN,33,50,NaN,NaN,NaN,40,17,5,64,76
2061,,,NaN,,,NaN,NaN,NaN,,,,,
2062,100,64,NaN,33,51,NaN,NaN,NaN,40,17,5,65,79
2063,,,NaN,,,NaN,NaN,NaN,,,,,
2064,100,64,NaN,33,50,NaN,NaN,NaN,40,17,21,64,76
2065,,,NaN,,,NaN,NaN,NaN,,,,,
2066,100,64,NaN,32,50,NaN,NaN,NaN,39,17,21,65,78
2067,,,NaN,,,NaN,NaN,NaN,,,,,
2068,100,64,NaN,32,50,NaN,NaN,NaN,40,17,21,65,75
2069,,,NaN,,,NaN,NaN,NaN,,,,,
2070,100,64,NaN,32,50,NaN,NaN,NaN,39,17,56,65,75
2071,,,NaN,,,NaN,NaN,NaN,,,,,
2072,100,64,NaN,32,50,NaN,NaN,NaN,39,17,56,65,77
2073,,,NaN,,,NaN,NaN,NaN,,,,,
2074,100,64,NaN,32,50,NaN,NaN,NaN,39,17,98,64,76
2075,,,NaN,,,NaN,NaN,NaN,,,,,
2076,100,64,NaN,32,50,NaN,NaN,NaN,39,17,98,64,78
2077,,,NaN,,,NaN,NaN,NaN,,,,,
2078,100,64,NaN,32,50,NaN,NaN,NaN,39,17,13,64,75
2079,,,NaN,,,NaN,NaN,NaN,,,,,
2080,100,64,NaN,32,50,NaN,NaN,NaN,39,17,13,64,77
2081,,,NaN,,,NaN,NaN,NaN,,,,,
2082,100,64,NaN,32,50,NaN,NaN,NaN,39,17,61,64,75
2083,,,NaN,,,NaN,NaN,NaN,,,,,
2084,100,64,NaN,32,50,NaN,NaN,NaN,39,17,61,64,77
2085,,,NaN,,,NaN,NaN,NaN,,,,,
2086,100,64,NaN,32,50,NaN,NaN,NaN,39,17,-1,64,80
2087,,,NaN,,,NaN,NaN,NaN,,,,,
2088,100,63,NaN,32,50,NaN,NaN,NaN,39,17,-1,64,79
2089,,,NaN,,,NaN,NaN,NaN,,,,,
2090,100,63,NaN,32,51,NaN,NaN,NaN,40,17,-1,64,82
2091,,,NaN,,,NaN,NaN,NaN,,,,,
2092,100,62,NaN,32,51,NaN,NaN,NaN,40,17,-1,63,82
2093,,,NaN,,,NaN,NaN,NaN,,,,,
2094,100,62,NaN,32,52,NaN,NaN,NaN,41,17,1,63,86
2095,,,NaN,,,NaN,NaN,NaN,,,,,
2096,100,62,NaN,32,52,NaN,NaN,NaN,41,17,1,62,85
2097,,,NaN,,,NaN,NaN,NaN,,,,,
2098,100,62,NaN,32,53,NaN,NaN,NaN,42,17,-1,62,88
2099,,,NaN,,,NaN,NaN,NaN,,,,,
2100,100,62,NaN,32,54,NaN,NaN,NaN,43,17,-1,62,88
2101,,,NaN,,,NaN,NaN,NaN,,,,,
2102,100,62,NaN,32,54,NaN,NaN,NaN,43,17,-1,62,88
2103,,,NaN,,,NaN,NaN,NaN,,,,,
2104,100,62,NaN,32,55,NaN,NaN,NaN,44,17,-1,62,89
2105,,,NaN,,,NaN,NaN,NaN,,,,,
2106,100,62,NaN,32,55,NaN,NaN,NaN,44,17,-1,62,89
2107,,,NaN,,,NaN,NaN,NaN,,,,,
2108,100,62,NaN,32,56,NaN,NaN,NaN,45,17,-2,62,91
2109,,,NaN,,,NaN,NaN,NaN,,,,,
2110,100,61,NaN,32,57,NaN,NaN,NaN,45,17,-2,62,90
2111,,,NaN,,,NaN,NaN,NaN,,,,,
2112,100,61,NaN,32,57,NaN,NaN,NaN,46,17,-1,62,92
2113,,,NaN,,,NaN,NaN,NaN,,,,,
2114,100,61,NaN,33,58,NaN,NaN,NaN,46,17,-1,62,91
2115,,,NaN,,,NaN,NaN,NaN,,,,,
2116,100,60,NaN,33,58,NaN,NaN,NaN,46,17,-1,61,90
2117,,,NaN,,,NaN,NaN,NaN,,,,,
2118,100,60,NaN,33,58,NaN,NaN,NaN,46,17,-1,61,92
2119,,,NaN,,,NaN,NaN,NaN,,,,,
2120,100,60,NaN,32,58,NaN,NaN,NaN,46,17,-1,61,89
2121,,,NaN,,,NaN,NaN,NaN,,,,,
2122,100,60,NaN,32,59,NaN,NaN,NaN,47,17,-1,61,92
2123,,,NaN,,,NaN,NaN,NaN,,,,,
2124,100,60,NaN,32,59,NaN,NaN,NaN,47,17,-1,60,91
2125,,,NaN,,,NaN,NaN,NaN,,,,,
2126,100,60,NaN,32,59,NaN,NaN,NaN,47,17,-1,60,92
2127,,,NaN,,,NaN,NaN,NaN,,,,,
2128,100,60,NaN,32,60,NaN,NaN,NaN,48,17,-1,60,92
2129,,,NaN,,,NaN,NaN,NaN,,,,,
2130,100,60,NaN,32,59,NaN,NaN,NaN,47,17,-1,60,91
2131,,,NaN,,,NaN,NaN,NaN,,,,,
2132,100,60,NaN,32,60,NaN,NaN,NaN,48,17,-1,60,92
2133,,,NaN,,,NaN,NaN,NaN,,,,,
2134,100,60,NaN,32,60,NaN,NaN,NaN,48,17,-1,60,90
2135,,,NaN,,,NaN,NaN,NaN,,,,,
2136,100,59,NaN,32,60,NaN,NaN,NaN,48,17,-1,60,92
2137,,,NaN,,,NaN,NaN,NaN,,,,,
2138,100,59,NaN,32,58,NaN,NaN,NaN,42,17,1,60,87
2139,,,NaN,,,NaN,NaN,NaN,,,,,
2140,100,59,NaN,32,62,NaN,NaN,NaN,51,17,1,60,93
2141,,,NaN,,,NaN,NaN,NaN,,,,,
2142,100,59,NaN,32,92,NaN,NaN,NaN,107,17,-1,60,118
2143,,,NaN,,,NaN,NaN,NaN,,,,,
2144,100,59,NaN,32,99,NaN,NaN,NaN,112,17,-1,59,122
2145,,,NaN,,,NaN,NaN,NaN,,,,,
2146,100,59,NaN,32,107,NaN,NaN,NaN,122,17,-1,59,129
2147,,,NaN,,,NaN,NaN,NaN,,,,,
2148,100,58,NaN,32,136,NaN,NaN,NaN,140,17,-1,59,149
2149,,,NaN,,,NaN,NaN,NaN,,,,,
2150,100,58,NaN,32,136,NaN,NaN,NaN,,17,-1,59,
2151,,,NaN,,,NaN,NaN,NaN,,,,,
2152,100,58,NaN,32,160,NaN,NaN,NaN,,17,-1,59,
2153,,,NaN,,,NaN,NaN,NaN,,,,,
2154,100,58,NaN,32,123,NaN,NaN,NaN,,17,-1,58,
2155,,,NaN,,,NaN,NaN,NaN,,,,,
2156,100,58,NaN,32,125,NaN,NaN,NaN,,17,-1,58,
2157,,,NaN,,,NaN,NaN,NaN,,,,,
2158,100,58,NaN,32,125,NaN,NaN,NaN,,17,-1,58,
2159,,,NaN,,,NaN,NaN,NaN,,,,,
2160,100,58,NaN,32,64,NaN,NaN,NaN,,17,-1,58,
2161,,,NaN,,,NaN,NaN,NaN,,,,,
2162,100,58,NaN,32,62,NaN,NaN,NaN,,17,-1,58,
2163,,,NaN,,,NaN,NaN,NaN,,,,,
2164,100,58,NaN,32,61,NaN,NaN,NaN,,17,-1,59,
2165,,,NaN,,,NaN,NaN,NaN,,,,,
2166,100,58,NaN,32,60,NaN,NaN,NaN,,17,-1,59,
2167,,,NaN,,,NaN,NaN,NaN,,,,,
2168,100,59,NaN,32,59,NaN,NaN,NaN,,17,-2,59,
2169,,,NaN,,,NaN,NaN,NaN,,,,,
2170,100,59,NaN,32,59,NaN,NaN,NaN,,17,-2,59,
2171,,,NaN,,,NaN,NaN,NaN,,,,,
2172,100,59,NaN,32,59,NaN,NaN,NaN,,17,-1,59,
2173,,,NaN,,,NaN,NaN,NaN,,,,,
2174,100,59,NaN,32,59,NaN,NaN,NaN,47,17,-1,59,89
2175,,,NaN,,,NaN,NaN,NaN,,,,,
2176,100,59,NaN,32,59,NaN,NaN,NaN,46,17,-1,59,89
2177,,,NaN,,,NaN,NaN,NaN,,,,,
2178,100,59,NaN,32,59,NaN,NaN,NaN,47,17,-1,59,90
2179,,,NaN,,,NaN,NaN,NaN,,,,,
2180,100,59,NaN,32,59,NaN,NaN,NaN,48,17,-1,59,90
2181,,,NaN,,,NaN,NaN,NaN,,,,,
2182,100,59,NaN,32,60,NaN,NaN,NaN,49,17,-1,59,93
2183,,,NaN,,,NaN,NaN,NaN,,,,,
2184,100,58,NaN,32,61,NaN,NaN,NaN,50,17,-1,59,93
2185,,,NaN,,,NaN,NaN,NaN,,,,,
2186,100,58,NaN,32,62,NaN,NaN,NaN,44,17,-1,59,95
2187,,,NaN,,,NaN,NaN,NaN,,,,,
2188,100,58,NaN,32,65,NaN,NaN,NaN,12,17,-1,59,40
2189,,,NaN,,,NaN,NaN,NaN,,,,,
2190,100,58,NaN,32,65,NaN,NaN,NaN,12,17,-1,59,40
2191,,,NaN,,,NaN,NaN,NaN,,,,,
2192,100,58,NaN,32,64,NaN,NaN,NaN,31,17,-1,59,69
2193,,,NaN,,,NaN,NaN,NaN,,,,,
