time,SNUADC/CVP,Solar8000/ETCO2,SNUADC/ART,Solar8000/ART_SBP,Solar8000/HR,Solar8000/PLETH_SPO2,SNUADC/ECG_V5,Solar8000/ART_MBP,Solar8000/RR_CO2,Solar8000/PLETH_HR,Solar8000/ART_DBP,Solar8000/CVP,SNUADC/ECG_II
5092,NaN,,NaN,,,,NaN,,,,,,NaN
5093,NaN,31,NaN,152,45,100,NaN,105,9,46,76,5,NaN
5094,NaN,,NaN,,,,NaN,,,,,,NaN
5095,NaN,31,NaN,153,45,100,NaN,105,9,46,77,5,NaN
5096,NaN,,NaN,,,,NaN,,,,,,NaN
5097,NaN,31,NaN,154,45,100,NaN,105,9,46,77,6,NaN
5098,NaN,,NaN,,,,NaN,,,,,,NaN
5099,NaN,31,NaN,152,45,100,NaN,105,9,46,76,6,NaN
5100,NaN,,NaN,,,,NaN,,,,,,NaN
5101,NaN,31,NaN,151,45,100,NaN,105,9,46,76,5,NaN
5102,NaN,,NaN,,,,NaN,,,,,,NaN
5103,NaN,31,NaN,153,45,100,NaN,105,9,46,77,5,NaN
5104,NaN,,NaN,,,,NaN,,,,,,NaN
5105,NaN,31,NaN,152,45,100,NaN,105,9,46,76,6,NaN
5106,NaN,,NaN,,,,NaN,,,,,,NaN
5107,NaN,31,NaN,151,45,100,NaN,105,9,46,77,6,NaN
5108,NaN,,NaN,,,,NaN,,,,,,NaN
5109,NaN,31,NaN,152,45,100,NaN,105,9,46,77,6,NaN
5110,NaN,,NaN,,,,NaN,,,,,,NaN
5111,NaN,31,NaN,152,45,100,NaN,105,9,46,76,6,NaN
5112,NaN,,NaN,,,,NaN,,,,,,NaN
5113,NaN,31,NaN,151,45,100,NaN,105,9,46,76,6,NaN
5114,NaN,,NaN,,,,NaN,,,,,,NaN
5115,NaN,31,NaN,152,45,100,NaN,105,9,46,77,5,NaN
5116,NaN,,NaN,,,,NaN,,,,,,NaN
5117,NaN,31,NaN,152,45,100,NaN,105,9,46,77,5,NaN
5118,NaN,,NaN,,,,NaN,,,,,,NaN
5119,NaN,31,NaN,151,45,100,NaN,105,9,46,76,6,NaN
5120,NaN,,NaN,,,,NaN,,,,,,NaN
5121,NaN,31,NaN,152,45,100,NaN,105,9,46,77,6,NaN
5122,NaN,,NaN,,,,NaN,,,,,,NaN
5123,NaN,31,NaN,153,45,100,NaN,105,9,46,77,6,NaN
5124,NaN,,NaN,,,,NaN,,,,,,NaN
5125,NaN,31,NaN,152,45,100,NaN,105,9,46,77,6,NaN
5126,NaN,,NaN,,,,NaN,,,,,,NaN
5127,NaN,31,NaN,151,45,100,NaN,105,9,46,77,5,NaN
5128,NaN,,NaN,,,,NaN,,,,,,NaN
5129,NaN,31,NaN,153,45,100,NaN,105,9,46,77,5,NaN
5130,NaN,,NaN,,,,NaN,,,,,,NaN
5131,NaN,31,NaN,153,45,100,NaN,105,9,46,77,6,NaN
5132,NaN,,NaN,,,,NaN,,,,,,NaN
5133,NaN,31,NaN,151,45,100,NaN,105,9,46,76,6,NaN
5134,NaN,,NaN,,,,NaN,,,,,,NaN
5135,NaN,31,NaN,151,45,100,NaN,105,9,46,77,6,NaN
5136,NaN,,NaN,,,,NaN,,,,,,NaN
5137,NaN,31,NaN,153,45,100,NaN,105,9,46,76,6,NaN
5138,NaN,,NaN,,,,NaN,,,,,,NaN
5139,NaN,31,NaN,151,45,100,NaN,105,9,46,76,5,NaN
5140,NaN,,NaN,,,,NaN,,,,,,NaN
5141,NaN,31,NaN,151,45,100,NaN,104,9,46,76,5,NaN
5142,NaN,,NaN,,,,NaN,,,,,,NaN
5143,NaN,31,NaN,152,45,100,NaN,105,9,46,76,5,NaN
5144,NaN,,NaN,,,,NaN,,,,,,NaN
5145,NaN,31,NaN,151,45,100,NaN,104,9,46,76,6,NaN
5146,NaN,,NaN,,,,NaN,,,,,,NaN
5147,NaN,30,NaN,151,45,100,NaN,104,9,46,76,6,NaN
5148,NaN,,NaN,,,,NaN,,,,,,NaN
5149,NaN,30,NaN,152,46,100,NaN,105,9,46,76,6,NaN
5150,NaN,,NaN,,,,NaN,,,,,,NaN
5151,NaN,30,NaN,151,46,100,NaN,104,9,46,76,6,NaN
5152,NaN,,NaN,,,,NaN,,,,,,NaN
5153,NaN,31,NaN,150,46,100,NaN,104,9,46,76,6,NaN
5154,NaN,,NaN,,,,NaN,,,,,,NaN
5155,NaN,31,NaN,151,46,100,NaN,104,9,46,76,6,NaN
5156,NaN,,NaN,,,,NaN,,,,,,NaN
5157,NaN,31,NaN,152,46,100,NaN,104,9,46,76,6,NaN
5158,NaN,,NaN,,,,NaN,,,,,,NaN
5159,NaN,31,NaN,150,46,100,NaN,104,9,46,75,6,NaN
5160,NaN,,NaN,,,,NaN,,,,,,NaN
5161,NaN,31,NaN,150,46,100,NaN,104,9,46,76,6,NaN
5162,NaN,,NaN,,,,NaN,,,,,,NaN
5163,NaN,31,NaN,152,46,100,NaN,104,9,46,76,6,NaN
5164,NaN,,NaN,,,,NaN,,,,,,NaN
5165,NaN,31,NaN,150,45,100,NaN,104,9,46,76,6,NaN
5166,NaN,,NaN,,,,NaN,,,,,,NaN
5167,NaN,31,NaN,150,45,100,NaN,104,9,46,76,6,NaN
5168,NaN,,NaN,,,,NaN,,,,,,NaN
5169,NaN,31,NaN,150,46,100,NaN,104,9,46,76,6,NaN
5170,NaN,,NaN,,,,NaN,,,,,,NaN
5171,NaN,31,NaN,150,45,100,NaN,104,9,46,76,6,NaN
5172,NaN,,NaN,,,,NaN,,,,,,NaN
5173,NaN,31,NaN,150,45,100,NaN,104,9,46,75,6,NaN
5174,NaN,,NaN,,,,NaN,,,,,,NaN
5175,NaN,31,NaN,150,46,100,NaN,104,9,46,76,5,NaN
5176,NaN,,NaN,,,,NaN,,,,,,NaN
5177,NaN,31,NaN,150,46,100,NaN,104,9,46,76,5,NaN
5178,NaN,,NaN,,,,NaN,,,,,,NaN
5179,NaN,31,NaN,149,46,100,NaN,103,9,46,76,6,NaN
5180,NaN,,NaN,,,,NaN,,,,,,NaN
5181,NaN,31,NaN,149,46,100,NaN,104,9,46,76,6,NaN
5182,NaN,,NaN,,,,NaN,,,,,,NaN
5183,NaN,31,NaN,151,46,100,NaN,104,9,46,76,6,NaN
5184,NaN,,NaN,,,,NaN,,,,,,NaN
5185,NaN,31,NaN,149,46,100,NaN,103,9,46,75,6,NaN
5186,NaN,,NaN,,,,NaN,,,,,,NaN
5187,NaN,31,NaN,149,46,100,NaN,103,9,46,75,5,NaN
5188,NaN,,NaN,,,,NaN,,,,,,NaN
5189,NaN,31,NaN,150,46,100,NaN,104,9,46,76,5,NaN
5190,NaN,,NaN,,,,NaN,,,,,,NaN
5191,NaN,31,NaN,150,46,100,NaN,104,9,46,76,6,NaN
5192,NaN,,NaN,,,,NaN,,,,,,NaN
5193,NaN,31,NaN,149,46,100,NaN,103,9,46,75,6,NaN
5194,NaN,,NaN,,,,NaN,,,,,,NaN
5195,NaN,31,NaN,149,46,100,NaN,103,9,46,76,6,NaN
5196,NaN,,NaN,,,,NaN,,,,,,NaN
5197,NaN,31,NaN,150,46,100,NaN,104,9,47,76,6,NaN
5198,NaN,,NaN,,,,NaN,,,,,,NaN
5199,NaN,31,NaN,149,46,100,NaN,103,9,47,75,5,NaN
5200,NaN,,NaN,,,,NaN,,,,,,NaN
5201,NaN,31,NaN,149,46,100,NaN,103,9,47,75,5,NaN
5202,NaN,,NaN,,,,NaN,,,,,,NaN
5203,NaN,31,NaN,150,46,100,NaN,103,9,46,75,6,NaN
5204,NaN,,NaN,,,,NaN,,,,,,NaN
5205,NaN,31,NaN,148,46,100,NaN,103,9,46,75,6,NaN
5206,NaN,,NaN,,,,NaN,,,,,,NaN
5207,NaN,31,NaN,148,46,100,NaN,102,9,46,75,6,NaN
5208,NaN,,NaN,,,,NaN,,,,,,NaN
5209,NaN,31,NaN,148,46,100,NaN,103,9,46,75,6,NaN
5210,NaN,,NaN,,,,NaN,,,,,,NaN
5211,NaN,31,NaN,148,46,100,NaN,102,9,46,74,6,NaN
5212,NaN,,NaN,,,,NaN,,,,,,NaN
5213,NaN,31,NaN,147,46,100,NaN,102,9,46,74,6,NaN
5214,NaN,,NaN,,,,NaN,,,,,,NaN
5215,NaN,31,NaN,148,46,100,NaN,102,9,46,75,6,NaN
5216,NaN,,NaN,,,,NaN,,,,,,NaN
5217,NaN,31,NaN,149,46,100,NaN,102,9,46,75,6,NaN
5218,NaN,,NaN,,,,NaN,,,,,,NaN
5219,NaN,31,NaN,147,46,100,NaN,102,9,46,74,6,NaN
5220,NaN,,NaN,,,,NaN,,,,,,NaN
5221,NaN,31,NaN,146,46,100,NaN,102,9,46,74,5,NaN
5222,NaN,,NaN,,,,NaN,,,,,,NaN
5223,NaN,31,NaN,148,46,100,NaN,102,9,46,75,5,NaN
5224,NaN,,NaN,,,,NaN,,,,,,NaN
5225,NaN,31,NaN,146,46,100,NaN,102,9,46,74,6,NaN
5226,NaN,,NaN,,,,NaN,,,,,,NaN
5227,NaN,31,NaN,146,46,100,NaN,102,9,46,75,6,NaN
5228,NaN,,NaN,,,,NaN,,,,,,NaN
5229,NaN,31,NaN,148,46,100,NaN,102,9,46,75,6,NaN
5230,NaN,,NaN,,,,NaN,,,,,,NaN
5231,NaN,31,NaN,148,46,100,NaN,103,9,47,75,6,NaN
5232,NaN,,NaN,,,,NaN,,,,,,NaN
5233,NaN,31,NaN,147,46,100,NaN,102,9,47,75,5,NaN
5234,NaN,,NaN,,,,NaN,,,,,,NaN
5235,NaN,31,NaN,147,47,100,NaN,103,9,47,75,5,NaN
5236,NaN,,NaN,,,,NaN,,,,,,NaN
5237,NaN,31,NaN,149,47,100,NaN,103,9,47,75,5,NaN
5238,NaN,,NaN,,,,NaN,,,,,,NaN
5239,NaN,31,NaN,148,47,100,NaN,103,9,47,75,6,NaN
5240,NaN,,NaN,,,,NaN,,,,,,NaN
5241,NaN,31,NaN,147,47,100,NaN,102,9,47,75,6,NaN
5242,NaN,,NaN,,,,NaN,,,,,,NaN
5243,NaN,31,NaN,149,47,100,NaN,103,9,47,75,6,NaN
5244,NaN,,NaN,,,,NaN,,,,,,NaN
5245,NaN,31,NaN,147,46,100,NaN,102,9,47,75,6,NaN
5246,NaN,,NaN,,,,NaN,,,,,,NaN
5247,NaN,31,NaN,146,46,100,NaN,102,9,47,74,5,NaN
5248,NaN,,NaN,,,,NaN,,,,,,NaN
5249,NaN,31,NaN,147,46,100,NaN,102,9,47,75,5,NaN
5250,NaN,,NaN,,,,NaN,,,,,,NaN
5251,NaN,31,NaN,147,46,100,NaN,102,9,47,74,6,NaN
5252,NaN,,NaN,,,,NaN,,,,,,NaN
5253,NaN,32,NaN,146,46,100,NaN,102,9,47,74,6,NaN
5254,NaN,,NaN,,,,NaN,,,,,,NaN
5255,NaN,32,NaN,146,46,100,NaN,102,9,47,75,6,NaN
5256,NaN,,NaN,,,,NaN,,,,,,NaN
5257,NaN,32,NaN,148,46,100,NaN,102,9,47,75,6,NaN
5258,NaN,,NaN,,,,NaN,,,,,,NaN
5259,NaN,32,NaN,146,46,100,NaN,101,9,47,74,6,NaN
5260,NaN,,NaN,,,,NaN,,,,,,NaN
5261,NaN,31,NaN,146,46,100,NaN,101,9,47,75,6,NaN
5262,NaN,,NaN,,,,NaN,,,,,,NaN
5263,NaN,31,NaN,147,46,100,NaN,102,9,47,74,6,NaN
5264,NaN,,NaN,,,,NaN,,,,,,NaN
5265,NaN,31,NaN,146,46,100,NaN,101,9,47,74,6,NaN
5266,NaN,,NaN,,,,NaN,,,,,,NaN
5267,NaN,31,NaN,146,46,100,NaN,101,9,47,74,6,NaN
5268,NaN,,NaN,,,,NaN,,,,,,NaN
5269,NaN,31,NaN,147,46,100,NaN,102,9,47,74,6,NaN
5270,NaN,,NaN,,,,NaN,,,,,,NaN
5271,NaN,31,NaN,147,46,100,NaN,102,9,47,74,6,NaN
5272,NaN,,NaN,,,,NaN,,,,,,NaN
5273,NaN,31,NaN,146,46,100,NaN,101,9,47,74,6,NaN
5274,NaN,,NaN,,,,NaN,,,,,,NaN
5275,NaN,31,NaN,146,46,100,NaN,101,9,47,74,6,NaN
5276,NaN,,NaN,,,,NaN,,,,,,NaN
5277,NaN,31,NaN,147,46,100,NaN,102,9,47,74,6,NaN
5278,NaN,,NaN,,,,NaN,,,,,,NaN
5279,NaN,31,NaN,145,46,100,NaN,101,9,47,74,6,NaN
5280,NaN,,NaN,,,,NaN,,,,,,NaN
5281,NaN,31,NaN,145,46,100,NaN,101,9,47,74,6,NaN
5282,NaN,,NaN,,,,NaN,,,,,,NaN
5283,NaN,31,NaN,147,46,100,NaN,101,9,47,74,6,NaN
5284,NaN,,NaN,,,,NaN,,,,,,NaN
5285,NaN,31,NaN,145,46,100,NaN,101,9,46,73,6,NaN
5286,NaN,,NaN,,,,NaN,,,,,,NaN
5287,NaN,31,NaN,144,46,100,NaN,100,9,46,73,6,NaN
5288,NaN,,NaN,,,,NaN,,,,,,NaN
5289,NaN,31,NaN,145,46,100,NaN,101,9,46,74,6,NaN
5290,NaN,,NaN,,,,NaN,,,,,,NaN
5291,NaN,31,NaN,144,46,100,NaN,100,9,46,73,6,NaN
5292,NaN,,NaN,,,,NaN,,,,,,NaN
5293,NaN,31,NaN,144,46,100,NaN,100,9,46,73,5,NaN
5294,NaN,,NaN,,,,NaN,,,,,,NaN
5295,NaN,31,NaN,144,46,100,NaN,100,9,46,74,5,NaN
5296,NaN,,NaN,,,,NaN,,,,,,NaN
5297,NaN,31,NaN,145,46,100,NaN,101,9,46,73,6,NaN
5298,NaN,,NaN,,,,NaN,,,,,,NaN
5299,NaN,31,NaN,144,46,100,NaN,100,9,46,73,6,NaN
5300,NaN,,NaN,,,,NaN,,,,,,NaN
5301,NaN,31,NaN,144,46,100,NaN,100,9,46,74,6,NaN
5302,NaN,,NaN,,,,NaN,,,,,,NaN
5303,NaN,31,NaN,146,46,100,NaN,101,9,46,74,6,NaN
5304,NaN,,NaN,,,,NaN,,,,,,NaN
5305,NaN,31,NaN,144,46,100,NaN,100,9,46,73,6,NaN
5306,NaN,,NaN,,,,NaN,,,,,,NaN
5307,NaN,31,NaN,144,46,100,NaN,100,9,47,73,5,NaN
5308,NaN,,NaN,,,,NaN,,,,,,NaN
5309,NaN,31,NaN,146,46,100,NaN,101,9,47,73,5,NaN
5310,NaN,,NaN,,,,NaN,,,,,,NaN
5311,NaN,31,NaN,145,46,100,NaN,101,9,47,73,6,NaN
5312,NaN,,NaN,,,,NaN,,,,,,NaN
5313,NaN,31,NaN,144,46,100,NaN,100,9,47,73,6,NaN
5314,NaN,,NaN,,,,NaN,,,,,,NaN
5315,NaN,31,NaN,144,46,100,NaN,100,9,47,74,6,NaN
5316,NaN,,NaN,,,,NaN,,,,,,NaN
5317,NaN,31,NaN,146,46,100,NaN,101,9,47,74,6,NaN
5318,NaN,,NaN,,,,NaN,,,,,,NaN
5319,NaN,31,NaN,144,46,100,NaN,101,9,47,73,6,NaN
5320,NaN,,NaN,,,,NaN,,,,,,NaN
5321,NaN,31,NaN,144,47,100,NaN,101,9,47,74,6,NaN
5322,NaN,,NaN,,,,NaN,,,,,,NaN
5323,NaN,31,NaN,146,47,100,NaN,101,9,47,73,6,NaN
5324,NaN,,NaN,,,,NaN,,,,,,NaN
5325,NaN,31,NaN,144,46,100,NaN,101,9,47,73,6,NaN
5326,NaN,,NaN,,,,NaN,,,,,,NaN
5327,NaN,31,NaN,143,46,100,NaN,100,9,47,73,6,NaN
5328,NaN,,NaN,,,,NaN,,,,,,NaN
5329,NaN,31,NaN,144,46,100,NaN,100,9,47,74,6,NaN
5330,NaN,,NaN,,,,NaN,,,,,,NaN
5331,NaN,31,NaN,144,46,100,NaN,100,9,47,73,6,NaN
5332,NaN,,NaN,,,,NaN,,,,,,NaN
5333,NaN,31,NaN,143,46,100,NaN,100,9,47,73,6,NaN
5334,NaN,,NaN,,,,NaN,,,,,,NaN
5335,NaN,31,NaN,143,46,100,NaN,100,9,47,73,6,NaN
5336,NaN,,NaN,,,,NaN,,,,,,NaN
5337,NaN,31,NaN,144,46,100,NaN,100,9,47,73,6,NaN
5338,NaN,,NaN,,,,NaN,,,,,,NaN
5339,NaN,31,NaN,143,46,100,NaN,100,9,47,73,6,NaN
5340,NaN,,NaN,,,,NaN,,,,,,NaN
5341,NaN,31,NaN,143,46,100,NaN,100,9,47,73,5,NaN
5342,NaN,,NaN,,,,NaN,,,,,,NaN
5343,NaN,31,NaN,144,46,100,NaN,100,9,47,73,5,NaN
5344,NaN,,NaN,,,,NaN,,,,,,NaN
5345,NaN,31,NaN,143,46,100,NaN,99,9,46,72,6,NaN
5346,NaN,,NaN,,,,NaN,,,,,,NaN
5347,NaN,31,NaN,142,46,100,NaN,99,9,46,72,6,NaN
5348,NaN,,NaN,,,,NaN,,,,,,NaN
5349,NaN,31,NaN,143,46,100,NaN,99,9,46,72,6,NaN
5350,NaN,,NaN,,,,NaN,,,,,,NaN
5351,NaN,31,NaN,143,46,100,NaN,99,9,46,72,6,NaN
5352,NaN,,NaN,,,,NaN,,,,,,NaN
5353,NaN,31,NaN,142,46,100,NaN,99,9,46,72,6,NaN
5354,NaN,,NaN,,,,NaN,,,,,,NaN
5355,NaN,31,NaN,142,46,100,NaN,99,9,46,72,6,NaN
5356,NaN,,NaN,,,,NaN,,,,,,NaN
5357,NaN,31,NaN,144,46,100,NaN,99,9,46,72,6,NaN
5358,NaN,,NaN,,,,NaN,,,,,,NaN
5359,NaN,31,NaN,142,46,100,NaN,99,9,46,72,6,NaN
5360,NaN,,NaN,,,,NaN,,,,,,NaN
5361,NaN,31,NaN,142,46,100,NaN,99,9,46,72,6,NaN
5362,NaN,,NaN,,,,NaN,,,,,,NaN
5363,NaN,31,NaN,144,46,100,NaN,99,9,46,72,6,NaN
5364,NaN,,NaN,,,,NaN,,,,,,NaN
5365,NaN,31,NaN,142,46,100,NaN,99,9,46,72,6,NaN
5366,NaN,,NaN,,,,NaN,,,,,,NaN
5367,NaN,32,NaN,141,46,100,NaN,99,9,46,72,6,NaN
5368,NaN,,NaN,,,,NaN,,,,,,NaN
5369,NaN,32,NaN,142,46,100,NaN,99,9,46,73,6,NaN
5370,NaN,,NaN,,,,NaN,,,,,,NaN
5371,NaN,32,NaN,142,46,100,NaN,99,9,46,72,6,NaN
5372,NaN,,NaN,,,,NaN,,,,,,NaN
5373,NaN,31,NaN,141,46,100,NaN,99,9,46,72,6,NaN
5374,NaN,,NaN,,,,NaN,,,,,,NaN
5375,NaN,31,NaN,141,46,100,NaN,99,9,46,72,5,NaN
5376,NaN,,NaN,,,,NaN,,,,,,NaN
5377,NaN,31,NaN,142,46,100,NaN,99,9,46,72,5,NaN
5378,NaN,,NaN,,,,NaN,,,,,,NaN
5379,NaN,31,NaN,141,46,100,NaN,98,9,46,71,6,NaN
5380,NaN,,NaN,,,,NaN,,,,,,NaN
5381,NaN,31,NaN,141,46,100,NaN,98,9,46,72,6,NaN
5382,NaN,,NaN,,,,NaN,,,,,,NaN
5383,NaN,31,NaN,142,46,100,NaN,99,9,46,72,6,NaN
5384,NaN,,NaN,,,,NaN,,,,,,NaN
5385,NaN,31,NaN,141,46,100,NaN,98,9,46,72,6,NaN
5386,NaN,,NaN,,,,NaN,,,,,,NaN
5387,NaN,31,NaN,141,46,100,NaN,98,9,46,72,5,NaN
5388,NaN,,NaN,,,,NaN,,,,,,NaN
5389,NaN,31,NaN,142,46,100,NaN,99,9,46,72,5,NaN
5390,NaN,,NaN,,,,NaN,,,,,,NaN
5391,NaN,31,NaN,142,46,100,NaN,99,9,47,72,6,NaN
5392,NaN,,NaN,,,,NaN,,,,,,NaN
5393,NaN,31,NaN,140,46,100,NaN,98,9,47,71,6,NaN
5394,NaN,,NaN,,,,NaN,,,,,,NaN
5395,NaN,31,NaN,140,46,100,NaN,98,9,47,72,6,NaN
5396,NaN,,NaN,,,,NaN,,,,,,NaN
5397,NaN,31,NaN,142,46,100,NaN,98,9,46,71,6,NaN
5398,NaN,,NaN,,,,NaN,,,,,,NaN
5399,NaN,32,NaN,140,46,100,NaN,98,9,46,71,6,NaN
5400,NaN,,NaN,,,,NaN,,,,,,NaN
5401,NaN,32,NaN,140,46,100,NaN,98,9,46,71,5,NaN
5402,NaN,,NaN,,,,NaN,,,,,,NaN
5403,NaN,32,NaN,141,46,100,NaN,98,9,46,71,5,NaN
5404,NaN,,NaN,,,,NaN,,,,,,NaN
5405,NaN,31,NaN,140,45,100,NaN,97,9,46,71,6,NaN
5406,NaN,,NaN,,,,NaN,,,,,,NaN
5407,NaN,31,NaN,139,45,100,NaN,97,9,46,71,6,NaN
5408,NaN,,NaN,,,,NaN,,,,,,NaN
5409,NaN,31,NaN,140,45,100,NaN,97,9,46,71,6,NaN
5410,NaN,,NaN,,,,NaN,,,,,,NaN
5411,NaN,32,NaN,139,45,100,NaN,97,9,46,71,6,NaN
5412,NaN,,NaN,,,,NaN,,,,,,NaN
5413,NaN,32,NaN,139,45,100,NaN,97,9,46,71,6,NaN
5414,NaN,,NaN,,,,NaN,,,,,,NaN
5415,NaN,32,NaN,140,46,100,NaN,97,9,46,72,6,NaN
5416,NaN,,NaN,,,,NaN,,,,,,NaN
5417,NaN,32,NaN,141,46,100,NaN,98,9,46,72,6,NaN
5418,NaN,,NaN,,,,NaN,,,,,,NaN
5419,NaN,32,NaN,139,46,100,NaN,97,9,46,71,6,NaN
5420,NaN,,NaN,,,,NaN,,,,,,NaN
5421,NaN,32,NaN,139,46,100,NaN,97,9,46,71,6,NaN
5422,NaN,,NaN,,,,NaN,,,,,,NaN
5423,NaN,32,NaN,141,46,100,NaN,98,9,46,72,6,NaN
5424,NaN,,NaN,,,,NaN,,,,,,NaN
5425,NaN,32,NaN,140,46,100,NaN,98,9,47,71,6,NaN
5426,NaN,,NaN,,,,NaN,,,,,,NaN
5427,NaN,32,NaN,139,46,100,NaN,97,9,47,71,6,NaN
5428,NaN,,NaN,,,,NaN,,,,,,NaN
5429,NaN,32,NaN,141,46,100,NaN,98,9,47,71,6,NaN
5430,NaN,,NaN,,,,NaN,,,,,,NaN
5431,NaN,32,NaN,140,46,100,NaN,98,9,47,71,6,NaN
5432,NaN,,NaN,,,,NaN,,,,,,NaN
5433,NaN,32,NaN,139,46,100,NaN,97,9,46,71,6,NaN
5434,NaN,,NaN,,,,NaN,,,,,,NaN
5435,NaN,32,NaN,139,46,100,NaN,97,9,46,71,6,NaN
5436,NaN,,NaN,,,,NaN,,,,,,NaN
5437,NaN,32,NaN,140,46,100,NaN,97,9,46,71,6,NaN
5438,NaN,,NaN,,,,NaN,,,,,,NaN
5439,NaN,32,NaN,139,46,100,NaN,97,9,46,71,6,NaN
5440,NaN,,NaN,,,,NaN,,,,,,NaN
5441,NaN,32,NaN,139,46,100,NaN,97,9,46,71,6,NaN
5442,NaN,,NaN,,,,NaN,,,,,,NaN
5443,NaN,32,NaN,140,46,100,NaN,97,9,46,71,6,NaN
5444,NaN,,NaN,,,,NaN,,,,,,NaN
5445,NaN,31,NaN,139,46,100,NaN,97,9,46,71,6,NaN
5446,NaN,,NaN,,,,NaN,,,,,,NaN
5447,NaN,31,NaN,138,46,100,NaN,97,9,46,70,5,NaN
5448,NaN,,NaN,,,,NaN,,,,,,NaN
5449,NaN,31,NaN,139,46,100,NaN,97,9,46,71,5,NaN
5450,NaN,,NaN,,,,NaN,,,,,,NaN
5451,NaN,31,NaN,138,46,100,NaN,97,9,47,71,6,NaN
5452,NaN,,NaN,,,,NaN,,,,,,NaN
5453,NaN,31,NaN,138,46,100,NaN,97,9,47,71,6,NaN
5454,NaN,,NaN,,,,NaN,,,,,,NaN
5455,NaN,31,NaN,139,46,100,NaN,97,9,47,71,6,NaN
5456,NaN,,NaN,,,,NaN,,,,,,NaN
5457,NaN,31,NaN,140,46,100,NaN,97,9,47,71,6,NaN
5458,NaN,,NaN,,,,NaN,,,,,,NaN
5459,NaN,31,NaN,138,46,100,NaN,97,9,47,71,6,NaN
5460,NaN,,NaN,,,,NaN,,,,,,NaN
5461,NaN,31,NaN,138,46,100,NaN,97,9,47,71,5,NaN
5462,NaN,,NaN,,,,NaN,,,,,,NaN
5463,NaN,32,NaN,140,46,100,NaN,97,9,47,71,5,NaN
5464,NaN,,NaN,,,,NaN,,,,,,NaN
5465,NaN,32,NaN,139,46,100,NaN,97,9,46,70,6,NaN
5466,NaN,,NaN,,,,NaN,,,,,,NaN
5467,NaN,32,NaN,137,46,100,NaN,96,9,46,70,6,NaN
5468,NaN,,NaN,,,,NaN,,,,,,NaN
5469,NaN,32,NaN,138,45,100,NaN,96,9,46,71,6,NaN
5470,NaN,,NaN,,,,NaN,,,,,,NaN
5471,NaN,32,NaN,138,45,100,NaN,96,9,46,70,6,NaN
5472,NaN,,NaN,,,,NaN,,,,,,NaN
5473,NaN,32,NaN,137,45,100,NaN,96,9,46,70,6,NaN
5474,NaN,,NaN,,,,NaN,,,,,,NaN
5475,NaN,32,NaN,137,45,100,NaN,96,9,46,71,6,NaN
5476,NaN,,NaN,,,,NaN,,,,,,NaN
5477,NaN,32,NaN,138,45,100,NaN,96,9,46,70,6,NaN
5478,NaN,,NaN,,,,NaN,,,,,,NaN
5479,NaN,32,NaN,137,45,100,NaN,96,9,46,70,6,NaN
5480,NaN,,NaN,,,,NaN,,,,,,NaN
5481,NaN,32,NaN,137,45,100,NaN,96,9,46,71,5,NaN
5482,NaN,,NaN,,,,NaN,,,,,,NaN
5483,NaN,32,NaN,139,46,100,NaN,96,9,46,71,5,NaN
5484,NaN,,NaN,,,,NaN,,,,,,NaN
5485,NaN,32,NaN,137,45,100,NaN,96,9,46,70,6,NaN
5486,NaN,,NaN,,,,NaN,,,,,,NaN
5487,NaN,32,NaN,136,46,100,NaN,96,9,46,70,6,NaN
5488,NaN,,NaN,,,,NaN,,,,,,NaN
5489,NaN,31,NaN,138,46,100,NaN,96,9,46,71,6,NaN
5490,NaN,,NaN,,,,NaN,,,,,,NaN
5491,NaN,31,NaN,138,45,100,NaN,96,9,46,71,6,NaN
5492,NaN,,NaN,,,,NaN,,,,,,NaN
5493,NaN,31,NaN,137,46,100,NaN,96,9,46,70,6,NaN
5494,NaN,,NaN,,,,NaN,,,,,,NaN
5495,NaN,31,NaN,137,46,100,NaN,96,9,46,71,5,NaN
5496,NaN,,NaN,,,,NaN,,,,,,NaN
5497,NaN,31,NaN,139,46,100,NaN,97,9,46,71,5,NaN
5498,NaN,,NaN,,,,NaN,,,,,,NaN
5499,NaN,31,NaN,137,46,100,NaN,96,9,46,70,6,NaN
5500,NaN,,NaN,,,,NaN,,,,,,NaN
5501,NaN,31,NaN,137,46,100,NaN,96,9,46,71,6,NaN
5502,NaN,,NaN,,,,NaN,,,,,,NaN
5503,NaN,31,NaN,139,46,100,NaN,97,9,46,71,6,NaN
5504,NaN,,NaN,,,,NaN,,,,,,NaN
5505,NaN,31,NaN,137,46,100,NaN,96,9,46,70,6,NaN
5506,NaN,,NaN,,,,NaN,,,,,,NaN
5507,NaN,31,NaN,137,46,100,NaN,96,9,46,70,5,NaN
5508,NaN,,NaN,,,,NaN,,,,,,NaN
5509,NaN,32,NaN,138,46,100,NaN,96,9,46,71,5,NaN
5510,NaN,,NaN,,,,NaN,,,,,,NaN
5511,NaN,32,NaN,137,46,100,NaN,96,9,47,70,6,NaN
5512,NaN,,NaN,,,,NaN,,,,,,NaN
5513,NaN,32,NaN,136,46,100,NaN,96,9,47,70,6,NaN
5514,NaN,,NaN,,,,NaN,,,,,,NaN
5515,NaN,32,NaN,137,46,100,NaN,96,9,47,71,6,NaN
5516,NaN,,NaN,,,,NaN,,,,,,NaN
