time,Solar8000/RR_CO2,SNUADC/ECG_II,SNUADC/CVP,Solar8000/HR,Solar8000/PLETH_HR,Solar8000/ART_SBP,Solar8000/CVP,SNUADC/ECG_V5,Solar8000/ART_MBP,Solar8000/PLETH_SPO2,Solar8000/ART_DBP,Solar8000/ETCO2,SNUADC/ART
12229,,NaN,NaN,,,,,NaN,,,,,NaN
12230,17,NaN,NaN,55,55,119,-7,NaN,82,98,64,33,NaN
12231,,NaN,NaN,,,,,NaN,,,,,NaN
12232,17,NaN,NaN,54,55,115,-7,NaN,80,98,62,33,NaN
12233,,NaN,NaN,,,,,NaN,,,,,NaN
12234,17,NaN,NaN,54,55,114,-8,NaN,80,98,62,33,NaN
12235,,NaN,NaN,,,,,NaN,,,,,NaN
12236,17,NaN,NaN,54,55,115,-8,NaN,79,98,62,33,NaN
12237,,NaN,NaN,,,,,NaN,,,,,NaN
12238,17,NaN,NaN,54,55,116,-9,NaN,80,98,63,33,NaN
12239,,NaN,NaN,,,,,NaN,,,,,NaN
12240,17,NaN,NaN,54,55,114,-9,NaN,79,98,63,33,NaN
12241,,NaN,NaN,,,,,NaN,,,,,NaN
12242,17,NaN,NaN,54,55,116,-9,NaN,80,97,62,33,NaN
12243,,NaN,NaN,,,,,NaN,,,,,NaN
12244,17,NaN,NaN,54,55,116,-8,NaN,80,97,63,33,NaN
12245,,NaN,NaN,,,,,NaN,,,,,NaN
12246,17,NaN,NaN,54,55,116,-8,NaN,80,97,63,33,NaN
12247,,NaN,NaN,,,,,NaN,,,,,NaN
12248,17,NaN,NaN,55,55,115,-8,NaN,80,97,63,33,NaN
12249,,NaN,NaN,,,,,NaN,,,,,NaN
12250,17,NaN,NaN,55,55,114,-8,NaN,80,97,63,33,NaN
12251,,NaN,NaN,,,,,NaN,,,,,NaN
12252,17,NaN,NaN,55,55,116,-8,NaN,80,97,64,33,NaN
12253,,NaN,NaN,,,,,NaN,,,,,NaN
12254,17,NaN,NaN,55,55,113,-8,NaN,80,98,65,32,NaN
12255,,NaN,NaN,,,,,NaN,,,,,NaN
12256,17,NaN,NaN,55,55,117,-7,NaN,81,97,64,32,NaN
12257,,NaN,NaN,,,,,NaN,,,,,NaN
12258,17,NaN,NaN,55,55,117,-7,NaN,81,97,66,32,NaN
12259,,NaN,NaN,,,,,NaN,,,,,NaN
12260,17,NaN,NaN,55,55,123,-7,NaN,84,98,66,32,NaN
12261,,NaN,NaN,,,,,NaN,,,,,NaN
12262,17,NaN,NaN,54,55,124,-7,NaN,85,97,66,32,NaN
12263,,NaN,NaN,,,,,NaN,,,,,NaN
12264,17,NaN,NaN,54,55,123,-7,NaN,86,97,67,32,NaN
12265,,NaN,NaN,,,,,NaN,,,,,NaN
12266,17,NaN,NaN,54,55,126,-7,NaN,87,97,67,32,NaN
12267,,NaN,NaN,,,,,NaN,,,,,NaN
12268,17,NaN,NaN,54,54,123,-6,NaN,87,97,67,32,NaN
12269,,NaN,NaN,,,,,NaN,,,,,NaN
12270,17,NaN,NaN,54,54,126,-6,NaN,87,97,66,32,NaN
12271,,NaN,NaN,,,,,NaN,,,,,NaN
12272,17,NaN,NaN,54,54,125,-7,NaN,87,97,67,32,NaN
12273,,NaN,NaN,,,,,NaN,,,,,NaN
12274,17,NaN,NaN,53,54,127,-7,NaN,88,97,66,33,NaN
12275,,NaN,NaN,,,,,NaN,,,,,NaN
12276,17,NaN,NaN,53,54,129,-7,NaN,88,97,67,33,NaN
12277,,NaN,NaN,,,,,NaN,,,,,NaN
12278,17,NaN,NaN,53,54,128,-7,NaN,88,97,66,33,NaN
12279,,NaN,NaN,,,,,NaN,,,,,NaN
12280,17,NaN,NaN,53,54,129,-7,NaN,89,97,66,33,NaN
12281,,NaN,NaN,,,,,NaN,,,,,NaN
12282,17,NaN,NaN,53,54,128,-7,NaN,88,97,66,34,NaN
12283,,NaN,NaN,,,,,NaN,,,,,NaN
12284,17,NaN,NaN,53,54,129,-7,NaN,89,97,65,34,NaN
12285,,NaN,NaN,,,,,NaN,,,,,NaN
12286,17,NaN,NaN,53,54,127,-7,NaN,89,97,66,34,NaN
12287,,NaN,NaN,,,,,NaN,,,,,NaN
12288,17,NaN,NaN,53,54,129,-7,NaN,89,97,66,34,NaN
12289,,NaN,NaN,,,,,NaN,,,,,NaN
12290,17,NaN,NaN,53,54,127,-7,NaN,88,97,66,34,NaN
12291,,NaN,NaN,,,,,NaN,,,,,NaN
12292,17,NaN,NaN,53,54,127,-7,NaN,88,97,65,34,NaN
12293,,NaN,NaN,,,,,NaN,,,,,NaN
12294,17,NaN,NaN,54,54,129,-7,NaN,88,97,65,35,NaN
12295,,NaN,NaN,,,,,NaN,,,,,NaN
12296,17,NaN,NaN,54,54,126,-7,NaN,87,97,64,35,NaN
12297,,NaN,NaN,,,,,NaN,,,,,NaN
12298,17,NaN,NaN,53,54,134,-6,NaN,94,97,73,35,NaN
12299,,NaN,NaN,,,,,NaN,,,,,NaN
12300,17,NaN,NaN,53,54,129,-6,NaN,92,97,74,35,NaN
12301,,NaN,NaN,,,,,NaN,,,,,NaN
12302,17,NaN,NaN,53,54,134,2,NaN,93,97,70,36,NaN
12303,,NaN,NaN,,,,,NaN,,,,,NaN
12304,17,NaN,NaN,53,54,134,2,NaN,93,97,70,36,NaN
12305,,NaN,NaN,,,,,NaN,,,,,NaN
12306,17,NaN,NaN,53,54,133,2,NaN,93,97,71,36,NaN
12307,,NaN,NaN,,,,,NaN,,,,,NaN
12308,17,NaN,NaN,53,54,133,1,NaN,93,97,71,37,NaN
12309,,NaN,NaN,,,,,NaN,,,,,NaN
12310,17,NaN,NaN,53,54,133,1,NaN,93,97,69,37,NaN
12311,,NaN,NaN,,,,,NaN,,,,,NaN
12312,17,NaN,NaN,53,54,134,0,NaN,94,97,71,37,NaN
12313,,NaN,NaN,,,,,NaN,,,,,NaN
12314,17,NaN,NaN,53,54,133,0,NaN,94,97,72,37,NaN
12315,,NaN,NaN,,,,,NaN,,,,,NaN
12316,17,NaN,NaN,53,54,136,1,NaN,95,97,72,36,NaN
12317,,NaN,NaN,,,,,NaN,,,,,NaN
12318,17,NaN,NaN,53,54,135,1,NaN,95,97,73,36,NaN
12319,,NaN,NaN,,,,,NaN,,,,,NaN
12320,17,NaN,NaN,53,54,137,-1,NaN,96,97,73,36,NaN
12321,,NaN,NaN,,,,,NaN,,,,,NaN
12322,17,NaN,NaN,53,54,138,-1,NaN,97,97,73,38,NaN
12323,,NaN,NaN,,,,,NaN,,,,,NaN
12324,17,NaN,NaN,53,54,136,-1,NaN,96,97,73,38,NaN
12325,,NaN,NaN,,,,,NaN,,,,,NaN
12326,17,NaN,NaN,53,53,136,-1,NaN,96,97,73,38,NaN
12327,,NaN,NaN,,,,,NaN,,,,,NaN
12328,17,NaN,NaN,53,53,135,0,NaN,96,97,72,38,NaN
12329,,NaN,NaN,,,,,NaN,,,,,NaN
12330,17,NaN,NaN,53,53,137,0,NaN,96,97,72,38,NaN
12331,,NaN,NaN,,,,,NaN,,,,,NaN
12332,17,NaN,NaN,53,53,135,0,NaN,96,97,73,38,NaN
12333,,NaN,NaN,,,,,NaN,,,,,NaN
12334,17,NaN,NaN,53,53,136,0,NaN,97,97,74,38,NaN
12335,,NaN,NaN,,,,,NaN,,,,,NaN
12336,17,NaN,NaN,53,53,136,0,NaN,97,97,75,37,NaN
12337,,NaN,NaN,,,,,NaN,,,,,NaN
12338,17,NaN,NaN,53,53,138,0,NaN,98,97,75,37,NaN
12339,,NaN,NaN,,,,,NaN,,,,,NaN
12340,17,NaN,NaN,53,53,139,0,NaN,98,97,75,37,NaN
12341,,NaN,NaN,,,,,NaN,,,,,NaN
12342,17,NaN,NaN,53,53,136,0,NaN,98,97,74,37,NaN
12343,,NaN,NaN,,,,,NaN,,,,,NaN
12344,17,NaN,NaN,53,53,138,0,NaN,97,97,72,37,NaN
12345,,NaN,NaN,,,,,NaN,,,,,NaN
12346,17,NaN,NaN,52,53,134,0,NaN,95,97,71,37,NaN
12347,,NaN,NaN,,,,,NaN,,,,,NaN
12348,17,NaN,NaN,52,53,133,0,NaN,94,97,70,37,NaN
12349,,NaN,NaN,,,,,NaN,,,,,NaN
12350,17,NaN,NaN,52,52,134,0,NaN,94,97,72,38,NaN
12351,,NaN,NaN,,,,,NaN,,,,,NaN
12352,17,NaN,NaN,52,52,134,0,NaN,94,97,72,38,NaN
12353,,NaN,NaN,,,,,NaN,,,,,NaN
12354,17,NaN,NaN,52,52,135,0,NaN,95,97,73,38,NaN
12355,,NaN,NaN,,,,,NaN,,,,,NaN
12356,17,NaN,NaN,52,52,136,0,NaN,96,97,74,38,NaN
12357,,NaN,NaN,,,,,NaN,,,,,NaN
12358,17,NaN,NaN,52,53,138,1,NaN,97,97,74,36,NaN
12359,,NaN,NaN,,,,,NaN,,,,,NaN
12360,17,NaN,NaN,53,53,137,1,NaN,97,97,74,36,NaN
12361,,NaN,NaN,,,,,NaN,,,,,NaN
12362,17,NaN,NaN,53,53,139,1,NaN,98,97,74,36,NaN
12363,,NaN,NaN,,,,,NaN,,,,,NaN
12364,17,NaN,NaN,53,53,137,1,NaN,97,97,74,36,NaN
12365,,NaN,NaN,,,,,NaN,,,,,NaN
12366,17,NaN,NaN,53,53,135,0,NaN,96,97,73,36,NaN
12367,,NaN,NaN,,,,,NaN,,,,,NaN
12368,17,NaN,NaN,52,53,134,0,NaN,96,97,74,36,NaN
12369,,NaN,NaN,,,,,NaN,,,,,NaN
12370,17,NaN,NaN,52,53,134,0,NaN,95,97,73,36,NaN
12371,,NaN,NaN,,,,,NaN,,,,,NaN
12372,17,NaN,NaN,52,53,135,0,NaN,96,97,74,36,NaN
12373,,NaN,NaN,,,,,NaN,,,,,NaN
12374,17,NaN,NaN,52,53,133,0,NaN,95,97,74,36,NaN
12375,,NaN,NaN,,,,,NaN,,,,,NaN
12376,17,NaN,NaN,52,53,135,0,NaN,95,98,74,36,NaN
12377,,NaN,NaN,,,,,NaN,,,,,NaN
12378,17,NaN,NaN,52,53,134,0,NaN,95,98,74,36,NaN
12379,,NaN,NaN,,,,,NaN,,,,,NaN
12380,17,NaN,NaN,52,53,136,1,NaN,96,98,74,37,NaN
12381,,NaN,NaN,,,,,NaN,,,,,NaN
12382,17,NaN,NaN,53,53,137,1,NaN,96,98,73,37,NaN
12383,,NaN,NaN,,,,,NaN,,,,,NaN
12384,17,NaN,NaN,53,53,135,1,NaN,96,99,74,37,NaN
12385,,NaN,NaN,,,,,NaN,,,,,NaN
12386,17,NaN,NaN,52,53,136,1,NaN,96,98,73,36,NaN
12387,,NaN,NaN,,,,,NaN,,,,,NaN
12388,17,NaN,NaN,52,53,134,0,NaN,95,98,73,36,NaN
12389,,NaN,NaN,,,,,NaN,,,,,NaN
12390,17,NaN,NaN,52,52,134,0,NaN,95,98,72,36,NaN
12391,,NaN,NaN,,,,,NaN,,,,,NaN
12392,17,NaN,NaN,52,52,133,0,NaN,95,97,72,35,NaN
12393,,NaN,NaN,,,,,NaN,,,,,NaN
12394,17,NaN,NaN,51,52,132,0,NaN,94,97,70,35,NaN
12395,,NaN,NaN,,,,,NaN,,,,,NaN
12396,17,NaN,NaN,51,52,131,0,NaN,93,97,71,35,NaN
12397,,NaN,NaN,,,,,NaN,,,,,NaN
12398,17,NaN,NaN,50,51,131,0,NaN,93,98,72,35,NaN
12399,,NaN,NaN,,,,,NaN,,,,,NaN
12400,17,NaN,NaN,50,51,133,1,NaN,94,98,73,35,NaN
12401,,NaN,NaN,,,,,NaN,,,,,NaN
12402,17,NaN,NaN,50,51,132,1,NaN,94,97,73,35,NaN
12403,,NaN,NaN,,,,,NaN,,,,,NaN
12404,17,NaN,NaN,51,51,135,1,NaN,95,98,73,35,NaN
12405,,NaN,NaN,,,,,NaN,,,,,NaN
12406,17,NaN,NaN,51,51,133,-1,NaN,95,98,74,35,NaN
12407,,NaN,NaN,,,,,NaN,,,,,NaN
12408,17,NaN,NaN,51,51,134,-1,NaN,95,98,73,35,NaN
12409,,NaN,NaN,,,,,NaN,,,,,NaN
12410,17,NaN,NaN,51,51,131,1,NaN,94,98,73,35,NaN
12411,,NaN,NaN,,,,,NaN,,,,,NaN
12412,17,NaN,NaN,51,51,131,1,NaN,93,99,73,35,NaN
12413,,NaN,NaN,,,,,NaN,,,,,NaN
12414,17,NaN,NaN,51,51,131,1,NaN,94,99,73,34,NaN
12415,,NaN,NaN,,,,,NaN,,,,,NaN
12416,17,NaN,NaN,51,51,131,1,NaN,94,99,74,34,NaN
12417,,NaN,NaN,,,,,NaN,,,,,NaN
12418,17,NaN,NaN,51,51,134,-1,NaN,95,98,75,34,NaN
12419,,NaN,NaN,,,,,NaN,,,,,NaN
12420,17,NaN,NaN,51,52,133,-1,NaN,95,98,75,33,NaN
12421,,NaN,NaN,,,,,NaN,,,,,NaN
12422,17,NaN,NaN,51,52,134,-2,NaN,96,98,75,33,NaN
12423,,NaN,NaN,,,,,NaN,,,,,NaN
12424,17,NaN,NaN,51,52,133,-2,NaN,95,98,75,33,NaN
12425,,NaN,NaN,,,,,NaN,,,,,NaN
12426,17,NaN,NaN,51,52,134,-2,NaN,96,98,75,33,NaN
12427,,NaN,NaN,,,,,NaN,,,,,NaN
12428,17,NaN,NaN,51,52,134,-2,NaN,96,98,75,33,NaN
12429,,NaN,NaN,,,,,NaN,,,,,NaN
12430,17,NaN,NaN,51,52,135,-1,NaN,96,98,75,33,NaN
12431,,NaN,NaN,,,,,NaN,,,,,NaN
12432,17,NaN,NaN,51,52,136,-1,NaN,97,98,76,33,NaN
12433,,NaN,NaN,,,,,NaN,,,,,NaN
12434,17,NaN,NaN,51,52,134,-1,NaN,96,98,76,33,NaN
12435,,NaN,NaN,,,,,NaN,,,,,NaN
12436,17,NaN,NaN,51,52,135,1,NaN,97,98,76,33,NaN
12437,,NaN,NaN,,,,,NaN,,,,,NaN
12438,17,NaN,NaN,51,52,134,1,NaN,96,98,76,33,NaN
12439,,NaN,NaN,,,,,NaN,,,,,NaN
12440,17,NaN,NaN,51,52,135,-2,NaN,97,98,75,33,NaN
12441,,NaN,NaN,,,,,NaN,,,,,NaN
12442,17,NaN,NaN,52,52,134,-2,NaN,97,98,76,33,NaN
12443,,NaN,NaN,,,,,NaN,,,,,NaN
12444,17,NaN,NaN,52,52,134,-2,NaN,96,98,75,33,NaN
12445,,NaN,NaN,,,,,NaN,,,,,NaN
12446,17,NaN,NaN,52,52,135,-2,NaN,96,98,75,33,NaN
12447,,NaN,NaN,,,,,NaN,,,,,NaN
12448,17,NaN,NaN,52,52,131,-2,NaN,95,98,75,33,NaN
12449,,NaN,NaN,,,,,NaN,,,,,NaN
12450,17,NaN,NaN,52,52,133,-2,NaN,95,98,74,33,NaN
12451,,NaN,NaN,,,,,NaN,,,,,NaN
12452,17,NaN,NaN,52,52,130,1,NaN,94,98,74,33,NaN
12453,,NaN,NaN,,,,,NaN,,,,,NaN
12454,17,NaN,NaN,52,52,132,1,NaN,94,99,73,33,NaN
12455,,NaN,NaN,,,,,NaN,,,,,NaN
12456,17,NaN,NaN,52,52,133,-1,NaN,94,98,73,33,NaN
12457,,NaN,NaN,,,,,NaN,,,,,NaN
12458,17,NaN,NaN,52,52,132,-1,NaN,94,99,73,33,NaN
12459,,NaN,NaN,,,,,NaN,,,,,NaN
12460,17,NaN,NaN,52,52,131,-2,NaN,93,98,72,33,NaN
12461,,NaN,NaN,,,,,NaN,,,,,NaN
12462,17,NaN,NaN,52,52,127,-2,NaN,92,99,72,32,NaN
12463,,NaN,NaN,,,,,NaN,,,,,NaN
12464,17,NaN,NaN,52,52,128,-2,NaN,92,99,71,32,NaN
12465,,NaN,NaN,,,,,NaN,,,,,NaN
12466,17,NaN,NaN,52,52,127,-2,NaN,91,99,72,32,NaN
12467,,NaN,NaN,,,,,NaN,,,,,NaN
12468,17,NaN,NaN,52,52,127,-2,NaN,91,98,71,32,NaN
12469,,NaN,NaN,,,,,NaN,,,,,NaN
12470,17,NaN,NaN,52,52,126,-2,NaN,91,98,71,32,NaN
12471,,NaN,NaN,,,,,NaN,,,,,NaN
12472,17,NaN,NaN,52,52,126,-2,NaN,90,98,71,32,NaN
12473,,NaN,NaN,,,,,NaN,,,,,NaN
12474,17,NaN,NaN,52,52,127,-1,NaN,91,98,71,32,NaN
12475,,NaN,NaN,,,,,NaN,,,,,NaN
12476,17,NaN,NaN,52,52,127,-1,NaN,91,98,71,31,NaN
12477,,NaN,NaN,,,,,NaN,,,,,NaN
12478,17,NaN,NaN,52,53,125,-1,NaN,90,98,71,31,NaN
12479,,NaN,NaN,,,,,NaN,,,,,NaN
12480,17,NaN,NaN,60,53,125,-1,NaN,90,98,71,31,NaN
12481,,NaN,NaN,,,,,NaN,,,,,NaN
12482,17,NaN,NaN,62,53,123,-1,NaN,89,98,72,31,NaN
12483,,NaN,NaN,,,,,NaN,,,,,NaN
12484,17,NaN,NaN,62,53,125,-2,NaN,90,98,72,32,NaN
12485,,NaN,NaN,,,,,NaN,,,,,NaN
12486,17,NaN,NaN,62,53,123,-2,NaN,89,98,73,32,NaN
12487,,NaN,NaN,,,,,NaN,,,,,NaN
12488,17,NaN,NaN,62,53,125,-2,NaN,89,98,71,32,NaN
12489,,NaN,NaN,,,,,NaN,,,,,NaN
12490,17,NaN,NaN,62,53,125,-2,NaN,90,98,71,32,NaN
12491,,NaN,NaN,,,,,NaN,,,,,NaN
12492,17,NaN,NaN,59,53,125,-2,NaN,89,98,71,32,NaN
12493,,NaN,NaN,,,,,NaN,,,,,NaN
12494,17,NaN,NaN,59,53,125,-2,NaN,90,99,72,32,NaN
12495,,NaN,NaN,,,,,NaN,,,,,NaN
12496,17,NaN,NaN,54,53,123,-1,NaN,89,100,73,32,NaN
12497,,NaN,NaN,,,,,NaN,,,,,NaN
12498,17,NaN,NaN,52,53,125,-1,NaN,90,99,72,31,NaN
12499,,NaN,NaN,,,,,NaN,,,,,NaN
12500,17,NaN,NaN,53,53,124,-1,NaN,90,99,72,31,NaN
12501,,NaN,NaN,,,,,NaN,,,,,NaN
12502,17,NaN,NaN,53,53,125,-2,NaN,90,98,72,31,NaN
12503,,NaN,NaN,,,,,NaN,,,,,NaN
12504,17,NaN,NaN,53,53,123,-2,NaN,90,98,73,31,NaN
12505,,NaN,NaN,,,,,NaN,,,,,NaN
12506,17,NaN,NaN,53,53,124,-2,NaN,90,98,73,30,NaN
12507,,NaN,NaN,,,,,NaN,,,,,NaN
12508,17,NaN,NaN,57,53,126,-2,NaN,91,98,74,30,NaN
12509,,NaN,NaN,,,,,NaN,,,,,NaN
12510,17,NaN,NaN,53,53,125,-2,NaN,91,98,73,30,NaN
12511,,NaN,NaN,,,,,NaN,,,,,NaN
12512,17,NaN,NaN,53,53,127,-2,NaN,91,98,74,30,NaN
12513,,NaN,NaN,,,,,NaN,,,,,NaN
12514,17,NaN,NaN,53,53,124,-1,NaN,91,98,74,31,NaN
12515,,NaN,NaN,,,,,NaN,,,,,NaN
12516,17,NaN,NaN,53,53,126,-1,NaN,91,98,73,31,NaN
12517,,NaN,NaN,,,,,NaN,,,,,NaN
12518,17,NaN,NaN,53,53,126,1,NaN,92,98,73,31,NaN
12519,,NaN,NaN,,,,,NaN,,,,,NaN
12520,17,NaN,NaN,53,54,125,1,NaN,91,98,73,31,NaN
12521,,NaN,NaN,,,,,NaN,,,,,NaN
12522,17,NaN,NaN,53,54,125,-2,NaN,91,98,73,31,NaN
12523,,NaN,NaN,,,,,NaN,,,,,NaN
12524,17,NaN,NaN,53,54,124,-2,NaN,91,98,73,31,NaN
12525,,NaN,NaN,,,,,NaN,,,,,NaN
12526,17,NaN,NaN,53,54,125,-2,NaN,91,98,72,31,NaN
12527,,NaN,NaN,,,,,NaN,,,,,NaN
12528,17,NaN,NaN,53,54,123,-2,NaN,90,97,72,31,NaN
12529,,NaN,NaN,,,,,NaN,,,,,NaN
12530,17,NaN,NaN,53,54,125,-2,NaN,91,97,72,31,NaN
12531,,NaN,NaN,,,,,NaN,,,,,NaN
12532,17,NaN,NaN,53,54,123,-2,NaN,90,97,73,31,NaN
12533,,NaN,NaN,,,,,NaN,,,,,NaN
12534,17,NaN,NaN,54,54,125,-2,NaN,91,98,73,31,NaN
12535,,NaN,NaN,,,,,NaN,,,,,NaN
12536,17,NaN,NaN,54,54,126,-1,NaN,91,98,73,31,NaN
12537,,NaN,NaN,,,,,NaN,,,,,NaN
12538,17,NaN,NaN,54,54,123,-1,NaN,90,98,73,31,NaN
12539,,NaN,NaN,,,,,NaN,,,,,NaN
12540,17,NaN,NaN,54,54,124,1,NaN,91,98,72,31,NaN
12541,,NaN,NaN,,,,,NaN,,,,,NaN
12542,17,NaN,NaN,54,54,122,1,NaN,90,98,72,31,NaN
12543,,NaN,NaN,,,,,NaN,,,,,NaN
12544,17,NaN,NaN,54,54,123,-2,NaN,89,98,71,31,NaN
12545,,NaN,NaN,,,,,NaN,,,,,NaN
12546,17,NaN,NaN,58,54,119,-2,NaN,88,98,70,31,NaN
12547,,NaN,NaN,,,,,NaN,,,,,NaN
12548,17,NaN,NaN,58,54,120,-2,NaN,88,98,69,31,NaN
12549,,NaN,NaN,,,,,NaN,,,,,NaN
12550,17,NaN,NaN,58,55,121,-2,NaN,88,98,70,31,NaN
12551,,NaN,NaN,,,,,NaN,,,,,NaN
12552,17,NaN,NaN,58,55,120,-2,NaN,87,97,70,30,NaN
12553,,NaN,NaN,,,,,NaN,,,,,NaN
12554,17,NaN,NaN,58,55,121,-2,NaN,88,98,71,30,NaN
12555,,NaN,NaN,,,,,NaN,,,,,NaN
12556,17,NaN,NaN,58,55,119,1,NaN,87,98,71,30,NaN
12557,,NaN,NaN,,,,,NaN,,,,,NaN
12558,17,NaN,NaN,59,55,120,1,NaN,88,98,71,31,NaN
12559,,NaN,NaN,,,,,NaN,,,,,NaN
12560,17,NaN,NaN,55,55,119,-1,NaN,88,98,71,31,NaN
12561,,NaN,NaN,,,,,NaN,,,,,NaN
12562,17,NaN,NaN,55,55,120,-1,NaN,88,98,71,31,NaN
12563,,NaN,NaN,,,,,NaN,,,,,NaN
12564,17,NaN,NaN,55,56,119,-1,NaN,88,98,72,31,NaN
12565,,NaN,NaN,,,,,NaN,,,,,NaN
12566,17,NaN,NaN,55,56,121,-2,NaN,89,98,72,31,NaN
12567,,NaN,NaN,,,,,NaN,,,,,NaN
12568,17,NaN,NaN,55,56,122,-2,NaN,89,98,72,31,NaN
12569,,NaN,NaN,,,,,NaN,,,,,NaN
12570,17,NaN,NaN,55,56,120,-2,NaN,89,98,72,31,NaN
12571,,NaN,NaN,,,,,NaN,,,,,NaN
12572,17,NaN,NaN,55,56,122,-2,NaN,90,98,72,31,NaN
12573,,NaN,NaN,,,,,NaN,,,,,NaN
12574,17,NaN,NaN,55,56,120,-2,NaN,89,98,72,31,NaN
12575,,NaN,NaN,,,,,NaN,,,,,NaN
12576,17,NaN,NaN,56,56,122,-2,NaN,89,98,72,31,NaN
12577,,NaN,NaN,,,,,NaN,,,,,NaN
12578,17,NaN,NaN,56,56,121,-1,NaN,89,97,73,31,NaN
12579,,NaN,NaN,,,,,NaN,,,,,NaN
12580,17,NaN,NaN,56,56,123,-1,NaN,90,98,72,30,NaN
12581,,NaN,NaN,,,,,NaN,,,,,NaN
12582,17,NaN,NaN,56,56,123,-1,NaN,90,97,73,30,NaN
12583,,NaN,NaN,,,,,NaN,,,,,NaN
12584,17,NaN,NaN,56,56,121,-1,NaN,89,97,72,30,NaN
12585,,NaN,NaN,,,,,NaN,,,,,NaN
12586,17,NaN,NaN,56,56,121,-2,NaN,89,97,71,30,NaN
12587,,NaN,NaN,,,,,NaN,,,,,NaN
12588,17,NaN,NaN,56,56,119,-2,NaN,88,97,72,31,NaN
12589,,NaN,NaN,,,,,NaN,,,,,NaN
12590,17,NaN,NaN,55,56,121,-2,NaN,89,97,71,31,NaN
12591,,NaN,NaN,,,,,NaN,,,,,NaN
12592,17,NaN,NaN,56,56,120,-2,NaN,88,98,73,31,NaN
12593,,NaN,NaN,,,,,NaN,,,,,NaN
12594,17,NaN,NaN,56,56,122,-2,NaN,89,97,71,31,NaN
12595,,NaN,NaN,,,,,NaN,,,,,NaN
12596,17,NaN,NaN,56,56,122,-2,NaN,89,98,72,31,NaN
12597,,NaN,NaN,,,,,NaN,,,,,NaN
12598,17,NaN,NaN,56,56,121,-2,NaN,89,98,72,31,NaN
12599,,NaN,NaN,,,,,NaN,,,,,NaN
12600,17,NaN,NaN,56,56,123,1,NaN,90,98,72,31,NaN
12601,,NaN,NaN,,,,,NaN,,,,,NaN
12602,17,NaN,NaN,56,56,121,1,NaN,89,98,73,31,NaN
12603,,NaN,NaN,,,,,NaN,,,,,NaN
12604,17,NaN,NaN,57,56,122,-2,NaN,89,97,71,31,NaN
12605,,NaN,NaN,,,,,NaN,,,,,NaN
12606,17,NaN,NaN,57,56,120,-2,NaN,89,97,72,31,NaN
12607,,NaN,NaN,,,,,NaN,,,,,NaN
12608,17,NaN,NaN,56,56,121,-2,NaN,89,97,71,31,NaN
12609,,NaN,NaN,,,,,NaN,,,,,NaN
12610,17,NaN,NaN,56,56,119,-2,NaN,88,97,71,31,NaN
12611,,NaN,NaN,,,,,NaN,,,,,NaN
12612,17,NaN,NaN,55,56,119,-2,NaN,88,97,71,31,NaN
12613,,NaN,NaN,,,,,NaN,,,,,NaN
12614,17,NaN,NaN,55,56,120,-2,NaN,88,97,71,31,NaN
12615,,NaN,NaN,,,,,NaN,,,,,NaN
12616,17,NaN,NaN,55,56,118,-1,NaN,87,98,71,30,NaN
12617,,NaN,NaN,,,,,NaN,,,,,NaN
12618,17,NaN,NaN,55,56,119,-1,NaN,87,98,70,30,NaN
12619,,NaN,NaN,,,,,NaN,,,,,NaN
12620,17,NaN,NaN,55,56,117,1,NaN,87,98,70,30,NaN
12621,,NaN,NaN,,,,,NaN,,,,,NaN
12622,17,NaN,NaN,55,56,118,1,NaN,87,97,69,30,NaN
12623,,NaN,NaN,,,,,NaN,,,,,NaN
12624,17,NaN,NaN,55,56,116,-2,NaN,86,97,69,31,NaN
12625,,NaN,NaN,,,,,NaN,,,,,NaN
12626,17,NaN,NaN,55,56,116,-2,NaN,85,97,69,31,NaN
12627,,NaN,NaN,,,,,NaN,,,,,NaN
12628,17,NaN,NaN,55,56,117,-2,NaN,85,97,69,31,NaN
12629,,NaN,NaN,,,,,NaN,,,,,NaN
12630,17,NaN,NaN,55,56,114,-2,NaN,85,97,70,31,NaN
12631,,NaN,NaN,,,,,NaN,,,,,NaN
12632,17,NaN,NaN,55,56,116,-2,NaN,85,98,69,30,NaN
12633,,NaN,NaN,,,,,NaN,,,,,NaN
12634,17,NaN,NaN,55,56,114,-2,NaN,84,98,69,30,NaN
12635,,NaN,NaN,,,,,NaN,,,,,NaN
12636,17,NaN,NaN,55,56,115,-2,NaN,85,97,69,30,NaN
12637,,NaN,NaN,,,,,NaN,,,,,NaN
12638,17,NaN,NaN,55,56,114,-1,NaN,85,97,69,30,NaN
12639,,NaN,NaN,,,,,NaN,,,,,NaN
12640,17,NaN,NaN,55,56,116,-1,NaN,85,97,68,31,NaN
12641,,NaN,NaN,,,,,NaN,,,,,NaN
12642,17,NaN,NaN,55,56,118,1,NaN,86,97,70,31,NaN
12643,,NaN,NaN,,,,,NaN,,,,,NaN
12644,17,NaN,NaN,55,56,116,1,NaN,86,97,71,31,NaN
12645,,NaN,NaN,,,,,NaN,,,,,NaN
12646,17,NaN,NaN,55,56,118,-2,NaN,86,97,70,30,NaN
12647,,NaN,NaN,,,,,NaN,,,,,NaN
12648,17,NaN,NaN,55,56,116,-2,NaN,86,97,70,30,NaN
12649,,NaN,NaN,,,,,NaN,,,,,NaN
