time,Solar8000/ART_SBP,Solar8000/PLETH_HR,Solar8000/HR,Solar8000/RR_CO2,Solar8000/ART_DBP,SNUADC/ART,SNUADC/ECG_II,Solar8000/ETCO2,SNUADC/CVP,Solar8000/ART_MBP,Solar8000/PLETH_SPO2,SNUADC/ECG_V5,Solar8000/CVP
5816,119,79,79,12,61,NaN,NaN,35,NaN,83,100,NaN,6
5817,,,,,,NaN,NaN,,NaN,,,NaN,
5818,118,79,78,12,60,NaN,NaN,35,NaN,83,100,NaN,6
5819,,,,,,NaN,NaN,,NaN,,,NaN,
5820,118,79,79,12,60,NaN,NaN,35,NaN,82,100,NaN,6
5821,,,,,,NaN,NaN,,NaN,,,NaN,
5822,120,79,79,12,61,NaN,NaN,35,NaN,83,100,NaN,6
5823,,,,,,NaN,NaN,,NaN,,,NaN,
5824,118,80,79,12,61,NaN,NaN,35,NaN,83,100,NaN,6
5825,,,,,,NaN,NaN,,NaN,,,NaN,
5826,119,80,80,12,62,NaN,NaN,35,NaN,83,100,NaN,6
5827,,,,,,NaN,NaN,,NaN,,,NaN,
5828,120,80,80,12,62,NaN,NaN,35,NaN,84,100,NaN,6
5829,,,,,,NaN,NaN,,NaN,,,NaN,
5830,119,80,80,12,62,NaN,NaN,35,NaN,84,100,NaN,6
5831,,,,,,NaN,NaN,,NaN,,,NaN,
5832,121,81,80,12,62,NaN,NaN,35,NaN,84,100,NaN,6
5833,,,,,,NaN,NaN,,NaN,,,NaN,
5834,119,80,80,12,62,NaN,NaN,35,NaN,84,100,NaN,6
5835,,,,,,NaN,NaN,,NaN,,,NaN,
5836,121,80,80,12,62,NaN,NaN,36,NaN,84,100,NaN,6
5837,,,,,,NaN,NaN,,NaN,,,NaN,
5838,122,80,80,12,62,NaN,NaN,36,NaN,85,100,NaN,6
5839,,,,,,NaN,NaN,,NaN,,,NaN,
5840,120,80,79,12,62,NaN,NaN,36,NaN,84,100,NaN,6
5841,,,,,,NaN,NaN,,NaN,,,NaN,
5842,122,79,79,12,62,NaN,NaN,36,NaN,85,100,NaN,6
5843,,,,,,NaN,NaN,,NaN,,,NaN,
5844,120,79,78,12,62,NaN,NaN,36,NaN,84,100,NaN,6
5845,,,,,,NaN,NaN,,NaN,,,NaN,
5846,121,79,79,12,62,NaN,NaN,36,NaN,85,100,NaN,6
5847,,,,,,NaN,NaN,,NaN,,,NaN,
5848,121,79,78,12,61,NaN,NaN,36,NaN,84,100,NaN,6
5849,,,,,,NaN,NaN,,NaN,,,NaN,
5850,120,79,78,12,61,NaN,NaN,36,NaN,84,100,NaN,6
5851,,,,,,NaN,NaN,,NaN,,,NaN,
5852,122,79,78,12,61,NaN,NaN,36,NaN,84,100,NaN,6
5853,,,,,,NaN,NaN,,NaN,,,NaN,
5854,119,78,78,12,60,NaN,NaN,36,NaN,83,100,NaN,6
5855,,,,,,NaN,NaN,,NaN,,,NaN,
5856,120,79,78,12,61,NaN,NaN,36,NaN,83,100,NaN,6
5857,,,,,,NaN,NaN,,NaN,,,NaN,
5858,119,79,78,12,60,NaN,NaN,36,NaN,83,100,NaN,6
5859,,,,,,NaN,NaN,,NaN,,,NaN,
5860,118,79,79,12,60,NaN,NaN,35,NaN,82,100,NaN,6
5861,,,,,,NaN,NaN,,NaN,,,NaN,
5862,121,79,79,12,60,NaN,NaN,35,NaN,83,100,NaN,6
5863,,,,,,NaN,NaN,,NaN,,,NaN,
5864,118,79,79,12,59,NaN,NaN,35,NaN,82,100,NaN,6
5865,,,,,,NaN,NaN,,NaN,,,NaN,
5866,119,80,79,12,60,NaN,NaN,36,NaN,82,100,NaN,6
5867,,,,,,NaN,NaN,,NaN,,,NaN,
5868,119,79,79,12,59,NaN,NaN,36,NaN,82,100,NaN,6
5869,,,,,,NaN,NaN,,NaN,,,NaN,
5870,118,79,79,12,60,NaN,NaN,36,NaN,82,100,NaN,6
5871,,,,,,NaN,NaN,,NaN,,,NaN,
5872,121,79,79,12,60,NaN,NaN,36,NaN,82,100,NaN,6
5873,,,,,,NaN,NaN,,NaN,,,NaN,
5874,119,79,79,12,60,NaN,NaN,36,NaN,82,100,NaN,6
5875,,,,,,NaN,NaN,,NaN,,,NaN,
5876,120,79,79,12,60,NaN,NaN,36,NaN,82,100,NaN,6
5877,,,,,,NaN,NaN,,NaN,,,NaN,
5878,121,79,79,12,60,NaN,NaN,36,NaN,83,100,NaN,6
5879,,,,,,NaN,NaN,,NaN,,,NaN,
5880,119,80,80,12,61,NaN,NaN,36,NaN,83,100,NaN,6
5881,,,,,,NaN,NaN,,NaN,,,NaN,
5882,122,80,80,12,61,NaN,NaN,36,NaN,84,100,NaN,6
5883,,,,,,NaN,NaN,,NaN,,,NaN,
5884,120,80,79,12,61,NaN,NaN,36,NaN,83,100,NaN,6
5885,,,,,,NaN,NaN,,NaN,,,NaN,
5886,122,80,80,12,62,NaN,NaN,36,NaN,84,100,NaN,6
5887,,,,,,NaN,NaN,,NaN,,,NaN,
5888,123,80,80,12,63,NaN,NaN,36,NaN,85,100,NaN,6
5889,,,,,,NaN,NaN,,NaN,,,NaN,
5890,121,80,80,12,62,NaN,NaN,36,NaN,85,100,NaN,6
5891,,,,,,NaN,NaN,,NaN,,,NaN,
5892,123,80,80,12,63,NaN,NaN,36,NaN,86,100,NaN,6
5893,,,,,,NaN,NaN,,NaN,,,NaN,
5894,121,80,80,12,62,NaN,NaN,36,NaN,85,100,NaN,6
5895,,,,,,NaN,NaN,,NaN,,,NaN,
5896,121,80,80,12,63,NaN,NaN,36,NaN,85,100,NaN,6
5897,,,,,,NaN,NaN,,NaN,,,NaN,
5898,121,80,80,12,62,NaN,NaN,36,NaN,85,100,NaN,6
5899,,,,,,NaN,NaN,,NaN,,,NaN,
5900,120,80,80,12,62,NaN,NaN,36,NaN,85,100,NaN,6
5901,,,,,,NaN,NaN,,NaN,,,NaN,
5902,121,80,80,12,62,NaN,NaN,36,NaN,85,100,NaN,6
5903,,,,,,NaN,NaN,,NaN,,,NaN,
5904,118,80,80,12,60,NaN,NaN,36,NaN,84,100,NaN,6
5905,,,,,,NaN,NaN,,NaN,,,NaN,
5906,119,80,80,12,60,NaN,NaN,36,NaN,83,100,NaN,6
5907,,,,,,NaN,NaN,,NaN,,,NaN,
5908,118,79,79,12,59,NaN,NaN,36,NaN,83,100,NaN,6
5909,,,,,,NaN,NaN,,NaN,,,NaN,
5910,116,79,79,12,59,NaN,NaN,36,NaN,82,100,NaN,6
5911,,,,,,NaN,NaN,,NaN,,,NaN,
5912,118,79,78,12,59,NaN,NaN,36,NaN,82,100,NaN,6
5913,,,,,,NaN,NaN,,NaN,,,NaN,
5914,115,78,78,12,58,NaN,NaN,36,NaN,81,100,NaN,6
5915,,,,,,NaN,NaN,,NaN,,,NaN,
5916,116,79,78,12,59,NaN,NaN,36,NaN,81,100,NaN,6
5917,,,,,,NaN,NaN,,NaN,,,NaN,
5918,117,79,78,12,58,NaN,NaN,36,NaN,81,100,NaN,6
5919,,,,,,NaN,NaN,,NaN,,,NaN,
5920,114,79,79,12,58,NaN,NaN,36,NaN,80,100,NaN,6
5921,,,,,,NaN,NaN,,NaN,,,NaN,
5922,116,79,79,12,58,NaN,NaN,36,NaN,81,100,NaN,6
5923,,,,,,NaN,NaN,,NaN,,,NaN,
5924,114,79,79,12,58,NaN,NaN,36,NaN,80,100,NaN,6
5925,,,,,,NaN,NaN,,NaN,,,NaN,
5926,116,80,79,12,59,NaN,NaN,36,NaN,80,100,NaN,6
5927,,,,,,NaN,NaN,,NaN,,,NaN,
5928,115,79,79,12,59,NaN,NaN,36,NaN,81,100,NaN,6
5929,,,,,,NaN,NaN,,NaN,,,NaN,
5930,115,80,79,12,59,NaN,NaN,36,NaN,81,100,NaN,6
5931,,,,,,NaN,NaN,,NaN,,,NaN,
5932,119,80,79,12,59,NaN,NaN,36,NaN,82,100,NaN,6
5933,,,,,,NaN,NaN,,NaN,,,NaN,
5934,119,79,78,12,59,NaN,NaN,36,NaN,81,100,NaN,6
5935,,,,,,NaN,NaN,,NaN,,,NaN,
5936,117,79,78,12,59,NaN,NaN,36,NaN,81,100,NaN,6
5937,,,,,,NaN,NaN,,NaN,,,NaN,
5938,117,78,78,12,58,NaN,NaN,36,NaN,81,100,NaN,6
5939,,,,,,NaN,NaN,,NaN,,,NaN,
5940,116,78,78,12,59,NaN,NaN,36,NaN,81,100,NaN,6
5941,,,,,,NaN,NaN,,NaN,,,NaN,
5942,117,78,77,12,58,NaN,NaN,36,NaN,81,100,NaN,6
5943,,,,,,NaN,NaN,,NaN,,,NaN,
5944,115,77,76,12,57,NaN,NaN,36,NaN,80,100,NaN,6
5945,,,,,,NaN,NaN,,NaN,,,NaN,
5946,115,77,76,12,58,NaN,NaN,36,NaN,79,100,NaN,6
5947,,,,,,NaN,NaN,,NaN,,,NaN,
5948,114,77,76,12,57,NaN,NaN,36,NaN,79,100,NaN,6
5949,,,,,,NaN,NaN,,NaN,,,NaN,
5950,114,77,76,12,57,NaN,NaN,36,NaN,79,100,NaN,6
5951,,,,,,NaN,NaN,,NaN,,,NaN,
5952,116,77,76,12,57,NaN,NaN,36,NaN,80,100,NaN,6
5953,,,,,,NaN,NaN,,NaN,,,NaN,
5954,114,77,76,12,57,NaN,NaN,36,NaN,79,100,NaN,6
5955,,,,,,NaN,NaN,,NaN,,,NaN,
5956,114,78,76,12,57,NaN,NaN,36,NaN,79,100,NaN,6
5957,,,,,,NaN,NaN,,NaN,,,NaN,
5958,115,77,76,12,56,NaN,NaN,36,NaN,78,100,NaN,6
5959,,,,,,NaN,NaN,,NaN,,,NaN,
5960,112,78,76,12,56,NaN,NaN,36,NaN,77,100,NaN,6
5961,,,,,,NaN,NaN,,NaN,,,NaN,
5962,114,78,76,12,57,NaN,NaN,35,NaN,78,100,NaN,6
5963,,,,,,NaN,NaN,,NaN,,,NaN,
5964,112,78,76,12,56,NaN,NaN,35,NaN,77,100,NaN,6
5965,,,,,,NaN,NaN,,NaN,,,NaN,
5966,114,81,79,12,58,NaN,NaN,35,NaN,78,100,NaN,6
5967,,,,,,NaN,NaN,,NaN,,,NaN,
5968,115,83,82,12,59,NaN,NaN,35,NaN,79,100,NaN,6
5969,,,,,,NaN,NaN,,NaN,,,NaN,
5970,116,85,84,12,60,NaN,NaN,35,NaN,80,100,NaN,6
5971,,,,,,NaN,NaN,,NaN,,,NaN,
5972,118,85,85,12,60,NaN,NaN,35,NaN,81,100,NaN,6
5973,,,,,,NaN,NaN,,NaN,,,NaN,
5974,116,85,85,12,59,NaN,NaN,35,NaN,80,100,NaN,6
5975,,,,,,NaN,NaN,,NaN,,,NaN,
5976,117,85,84,12,59,NaN,NaN,36,NaN,80,100,NaN,5
5977,,,,,,NaN,NaN,,NaN,,,NaN,
5978,117,83,83,12,58,NaN,NaN,36,NaN,80,100,NaN,5
5979,,,,,,NaN,NaN,,NaN,,,NaN,
5980,116,82,82,12,58,NaN,NaN,36,NaN,80,100,NaN,5
5981,,,,,,NaN,NaN,,NaN,,,NaN,
5982,118,82,81,12,59,NaN,NaN,36,NaN,81,100,NaN,6
5983,,,,,,NaN,NaN,,NaN,,,NaN,
5984,117,82,81,12,59,NaN,NaN,36,NaN,81,100,NaN,6
5985,,,,,,NaN,NaN,,NaN,,,NaN,
5986,119,81,81,12,60,NaN,NaN,36,NaN,81,100,NaN,6
5987,,,,,,NaN,NaN,,NaN,,,NaN,
5988,120,81,81,12,60,NaN,NaN,36,NaN,82,100,NaN,6
5989,,,,,,NaN,NaN,,NaN,,,NaN,
5990,118,80,80,12,60,NaN,NaN,36,NaN,82,100,NaN,6
5991,,,,,,NaN,NaN,,NaN,,,NaN,
5992,121,80,79,12,60,NaN,NaN,36,NaN,83,100,NaN,6
5993,,,,,,NaN,NaN,,NaN,,,NaN,
5994,118,80,79,12,59,NaN,NaN,36,NaN,82,100,NaN,6
5995,,,,,,NaN,NaN,,NaN,,,NaN,
5996,118,80,79,12,60,NaN,NaN,36,NaN,82,100,NaN,6
5997,,,,,,NaN,NaN,,NaN,,,NaN,
5998,118,80,79,12,59,NaN,NaN,36,NaN,81,100,NaN,6
5999,,,,,,NaN,NaN,,NaN,,,NaN,
6000,116,80,79,12,58,NaN,NaN,36,NaN,80,100,NaN,6
6001,,,,,,NaN,NaN,,NaN,,,NaN,
6002,118,80,79,12,58,NaN,NaN,36,NaN,81,100,NaN,6
6003,,,,,,NaN,NaN,,NaN,,,NaN,
6004,115,80,79,12,58,NaN,NaN,36,NaN,80,100,NaN,6
6005,,,,,,NaN,NaN,,NaN,,,NaN,
6006,116,80,79,12,58,NaN,NaN,36,NaN,80,100,NaN,6
6007,,,,,,NaN,NaN,,NaN,,,NaN,
6008,117,80,79,12,58,NaN,NaN,36,NaN,80,100,NaN,6
6009,,,,,,NaN,NaN,,NaN,,,NaN,
6010,115,80,80,12,58,NaN,NaN,36,NaN,80,100,NaN,6
6011,,,,,,NaN,NaN,,NaN,,,NaN,
6012,117,80,80,12,58,NaN,NaN,36,NaN,80,100,NaN,6
6013,,,,,,NaN,NaN,,NaN,,,NaN,
6014,114,80,79,12,56,NaN,NaN,36,NaN,79,100,NaN,6
6015,,,,,,NaN,NaN,,NaN,,,NaN,
6016,115,80,80,12,57,NaN,NaN,36,NaN,79,100,NaN,6
6017,,,,,,NaN,NaN,,NaN,,,NaN,
6018,115,79,79,12,56,NaN,NaN,36,NaN,79,100,NaN,6
6019,,,,,,NaN,NaN,,NaN,,,NaN,
6020,113,80,79,12,56,NaN,NaN,36,NaN,78,100,NaN,6
6021,,,,,,NaN,NaN,,NaN,,,NaN,
6022,115,79,79,12,56,NaN,NaN,36,NaN,78,100,NaN,6
6023,,,,,,NaN,NaN,,NaN,,,NaN,
6024,112,79,78,12,55,NaN,NaN,36,NaN,77,100,NaN,6
6025,,,,,,NaN,NaN,,NaN,,,NaN,
6026,113,79,79,12,56,NaN,NaN,36,NaN,77,100,NaN,6
6027,,,,,,NaN,NaN,,NaN,,,NaN,
6028,113,79,79,12,56,NaN,NaN,36,NaN,77,100,NaN,6
6029,,,,,,NaN,NaN,,NaN,,,NaN,
6030,112,79,79,12,56,NaN,NaN,36,NaN,77,100,NaN,6
6031,,,,,,NaN,NaN,,NaN,,,NaN,
6032,115,79,79,12,56,NaN,NaN,36,NaN,78,100,NaN,6
6033,,,,,,NaN,NaN,,NaN,,,NaN,
6034,112,79,79,12,56,NaN,NaN,36,NaN,77,100,NaN,6
6035,,,,,,NaN,NaN,,NaN,,,NaN,
6036,113,80,79,12,56,NaN,NaN,36,NaN,77,100,NaN,6
6037,,,,,,NaN,NaN,,NaN,,,NaN,
6038,113,79,79,12,56,NaN,NaN,36,NaN,77,100,NaN,6
6039,,,,,,NaN,NaN,,NaN,,,NaN,
6040,112,79,79,12,56,NaN,NaN,36,NaN,77,100,NaN,6
6041,,,,,,NaN,NaN,,NaN,,,NaN,
6042,115,79,79,12,56,NaN,NaN,36,NaN,78,100,NaN,6
6043,,,,,,NaN,NaN,,NaN,,,NaN,
6044,112,79,78,12,56,NaN,NaN,36,NaN,77,100,NaN,6
6045,,,,,,NaN,NaN,,NaN,,,NaN,
6046,113,79,78,12,57,NaN,NaN,36,NaN,77,100,NaN,6
6047,,,,,,NaN,NaN,,NaN,,,NaN,
6048,114,79,78,12,56,NaN,NaN,36,NaN,78,100,NaN,6
6049,,,,,,NaN,NaN,,NaN,,,NaN,
6050,113,79,78,12,56,NaN,NaN,36,NaN,78,100,NaN,6
6051,,,,,,NaN,NaN,,NaN,,,NaN,
6052,115,79,79,12,57,NaN,NaN,36,NaN,78,100,NaN,6
6053,,,,,,NaN,NaN,,NaN,,,NaN,
6054,113,79,78,12,56,NaN,NaN,36,NaN,77,100,NaN,6
6055,,,,,,NaN,NaN,,NaN,,,NaN,
6056,113,79,79,12,57,NaN,NaN,36,NaN,78,100,NaN,6
6057,,,,,,NaN,NaN,,NaN,,,NaN,
6058,115,79,78,12,57,NaN,NaN,36,NaN,78,100,NaN,6
6059,,,,,,NaN,NaN,,NaN,,,NaN,
6060,113,79,79,12,57,NaN,NaN,36,NaN,78,100,NaN,6
6061,,,,,,NaN,NaN,,NaN,,,NaN,
6062,115,79,79,12,57,NaN,NaN,36,NaN,79,100,NaN,6
6063,,,,,,NaN,NaN,,NaN,,,NaN,
6064,113,79,78,12,56,NaN,NaN,36,NaN,78,100,NaN,6
6065,,,,,,NaN,NaN,,NaN,,,NaN,
6066,114,79,78,12,56,NaN,NaN,36,NaN,78,100,NaN,6
6067,,,,,,NaN,NaN,,NaN,,,NaN,
6068,113,78,78,12,56,NaN,NaN,36,NaN,77,100,NaN,6
6069,,,,,,NaN,NaN,,NaN,,,NaN,
6070,112,78,78,12,55,NaN,NaN,36,NaN,77,100,NaN,6
6071,,,,,,NaN,NaN,,NaN,,,NaN,
6072,114,78,78,12,55,NaN,NaN,36,NaN,77,100,NaN,6
6073,,,,,,NaN,NaN,,NaN,,,NaN,
6074,111,78,77,12,55,NaN,NaN,36,NaN,76,100,NaN,6
6075,,,,,,NaN,NaN,,NaN,,,NaN,
6076,111,78,77,12,55,NaN,NaN,36,NaN,76,100,NaN,6
6077,,,,,,NaN,NaN,,NaN,,,NaN,
6078,112,78,77,12,55,NaN,NaN,36,NaN,76,100,NaN,6
6079,,,,,,NaN,NaN,,NaN,,,NaN,
6080,110,78,77,12,55,NaN,NaN,36,NaN,75,100,NaN,6
6081,,,,,,NaN,NaN,,NaN,,,NaN,
6082,112,78,78,12,55,NaN,NaN,36,NaN,76,100,NaN,6
6083,,,,,,NaN,NaN,,NaN,,,NaN,
6084,110,78,77,12,54,NaN,NaN,36,NaN,75,100,NaN,6
6085,,,,,,NaN,NaN,,NaN,,,NaN,
6086,110,78,77,12,54,NaN,NaN,36,NaN,75,100,NaN,6
6087,,,,,,NaN,NaN,,NaN,,,NaN,
6088,111,77,77,12,54,NaN,NaN,36,NaN,75,100,NaN,6
6089,,,,,,NaN,NaN,,NaN,,,NaN,
6090,110,77,77,12,54,NaN,NaN,36,NaN,75,100,NaN,6
6091,,,,,,NaN,NaN,,NaN,,,NaN,
6092,112,77,77,12,54,NaN,NaN,36,NaN,75,100,NaN,6
6093,,,,,,NaN,NaN,,NaN,,,NaN,
6094,109,76,77,12,53,NaN,NaN,36,NaN,74,100,NaN,6
6095,,,,,,NaN,NaN,,NaN,,,NaN,
6096,109,77,77,12,54,NaN,NaN,36,NaN,74,100,NaN,5
6097,,,,,,NaN,NaN,,NaN,,,NaN,
6098,109,76,77,12,52,NaN,NaN,36,NaN,74,100,NaN,5
6099,,,,,,NaN,NaN,,NaN,,,NaN,
6100,107,76,75,12,52,NaN,NaN,36,NaN,73,100,NaN,6
6101,,,,,,NaN,NaN,,NaN,,,NaN,
6102,109,75,75,12,52,NaN,NaN,36,NaN,73,100,NaN,6
6103,,,,,,NaN,NaN,,NaN,,,NaN,
6104,107,75,75,12,52,NaN,NaN,36,NaN,72,100,NaN,6
6105,,,,,,NaN,NaN,,NaN,,,NaN,
6106,108,76,75,12,52,NaN,NaN,36,NaN,73,100,NaN,6
6107,,,,,,NaN,NaN,,NaN,,,NaN,
6108,109,76,75,12,52,NaN,NaN,36,NaN,73,100,NaN,6
6109,,,,,,NaN,NaN,,NaN,,,NaN,
6110,107,76,75,12,52,NaN,NaN,36,NaN,72,100,NaN,6
6111,,,,,,NaN,NaN,,NaN,,,NaN,
6112,109,76,76,12,52,NaN,NaN,36,NaN,73,100,NaN,6
6113,,,,,,NaN,NaN,,NaN,,,NaN,
6114,106,76,76,12,51,NaN,NaN,36,NaN,72,100,NaN,6
6115,,,,,,NaN,NaN,,NaN,,,NaN,
6116,106,76,76,12,52,NaN,NaN,36,NaN,72,100,NaN,6
6117,,,,,,NaN,NaN,,NaN,,,NaN,
6118,107,76,75,12,51,NaN,NaN,36,NaN,72,100,NaN,6
6119,,,,,,NaN,NaN,,NaN,,,NaN,
6120,105,76,75,12,51,NaN,NaN,36,NaN,71,100,NaN,6
6121,,,,,,NaN,NaN,,NaN,,,NaN,
6122,109,76,81,12,52,NaN,NaN,36,NaN,72,100,NaN,6
6123,,,,,,NaN,NaN,,NaN,,,NaN,
6124,106,76,86,12,52,NaN,NaN,36,NaN,71,100,NaN,6
6125,,,,,,NaN,NaN,,NaN,,,NaN,
6126,108,77,87,12,53,NaN,NaN,36,NaN,72,100,NaN,6
6127,,,,,,NaN,NaN,,NaN,,,NaN,
6128,109,76,87,12,53,NaN,NaN,36,NaN,73,100,NaN,6
6129,,,,,,NaN,NaN,,NaN,,,NaN,
6130,108,77,80,12,53,NaN,NaN,36,NaN,73,100,NaN,6
6131,,,,,,NaN,NaN,,NaN,,,NaN,
6132,111,77,76,12,53,NaN,NaN,36,NaN,74,100,NaN,6
6133,,,,,,NaN,NaN,,NaN,,,NaN,
6134,108,76,76,12,52,NaN,NaN,36,NaN,73,100,NaN,6
6135,,,,,,NaN,NaN,,NaN,,,NaN,
6136,108,77,76,12,53,NaN,NaN,36,NaN,73,100,NaN,6
6137,,,,,,NaN,NaN,,NaN,,,NaN,
6138,110,76,76,12,53,NaN,NaN,36,NaN,73,100,NaN,6
6139,,,,,,NaN,NaN,,NaN,,,NaN,
6140,108,76,75,12,53,NaN,NaN,36,NaN,73,100,NaN,6
6141,,,,,,NaN,NaN,,NaN,,,NaN,
6142,110,76,76,12,53,NaN,NaN,36,NaN,73,100,NaN,6
6143,,,,,,NaN,NaN,,NaN,,,NaN,
6144,108,76,76,12,53,NaN,NaN,36,NaN,73,100,NaN,6
6145,,,,,,NaN,NaN,,NaN,,,NaN,
6146,108,76,75,12,53,NaN,NaN,36,NaN,73,100,NaN,6
6147,,,,,,NaN,NaN,,NaN,,,NaN,
6148,110,75,75,12,52,NaN,NaN,36,NaN,73,100,NaN,6
6149,,,,,,NaN,NaN,,NaN,,,NaN,
6150,108,75,75,12,51,NaN,NaN,36,NaN,72,100,NaN,6
6151,,,,,,NaN,NaN,,NaN,,,NaN,
6152,110,73,75,12,51,NaN,NaN,36,NaN,72,100,NaN,6
6153,,,,,,NaN,NaN,,NaN,,,NaN,
6154,106,72,75,12,50,NaN,NaN,36,NaN,71,100,NaN,6
6155,,,,,,NaN,NaN,,NaN,,,NaN,
6156,106,72,85,12,50,NaN,NaN,36,NaN,71,100,NaN,6
6157,,,,,,NaN,NaN,,NaN,,,NaN,
6158,107,71,85,12,50,NaN,NaN,36,NaN,71,100,NaN,6
6159,,,,,,NaN,NaN,,NaN,,,NaN,
6160,106,72,84,12,50,NaN,NaN,36,NaN,70,100,NaN,6
6161,,,,,,NaN,NaN,,NaN,,,NaN,
6162,110,73,84,12,52,NaN,NaN,36,NaN,72,100,NaN,6
6163,,,,,,NaN,NaN,,NaN,,,NaN,
6164,109,73,93,12,52,NaN,NaN,36,NaN,72,100,NaN,6
6165,,,,,,NaN,NaN,,NaN,,,NaN,
6166,110,75,94,12,54,NaN,NaN,36,NaN,73,100,NaN,6
6167,,,,,,NaN,NaN,,NaN,,,NaN,
6168,112,76,88,12,55,NaN,NaN,35,NaN,74,100,NaN,6
6169,,,,,,NaN,NaN,,NaN,,,NaN,
6170,112,78,104,12,56,NaN,NaN,35,NaN,75,100,NaN,6
6171,,,,,,NaN,NaN,,NaN,,,NaN,
6172,117,79,106,12,58,NaN,NaN,35,NaN,78,100,NaN,6
6173,,,,,,NaN,NaN,,NaN,,,NaN,
6174,115,79,94,12,58,NaN,NaN,35,NaN,78,100,NaN,6
6175,,,,,,NaN,NaN,,NaN,,,NaN,
6176,117,79,78,12,60,NaN,NaN,35,NaN,80,100,NaN,6
6177,,,,,,NaN,NaN,,NaN,,,NaN,
6178,118,79,78,12,60,NaN,NaN,35,NaN,81,100,NaN,6
6179,,,,,,NaN,NaN,,NaN,,,NaN,
6180,118,79,79,12,60,NaN,NaN,35,NaN,81,100,NaN,6
6181,,,,,,NaN,NaN,,NaN,,,NaN,
6182,119,79,78,12,60,NaN,NaN,36,NaN,82,100,NaN,6
6183,,,,,,NaN,NaN,,NaN,,,NaN,
6184,115,78,78,12,58,NaN,NaN,36,NaN,80,100,NaN,6
6185,,,,,,NaN,NaN,,NaN,,,NaN,
6186,116,78,78,12,58,NaN,NaN,36,NaN,80,100,NaN,6
6187,,,,,,NaN,NaN,,NaN,,,NaN,
6188,116,79,78,12,57,NaN,NaN,36,NaN,79,100,NaN,6
6189,,,,,,NaN,NaN,,NaN,,,NaN,
6190,113,79,79,12,56,NaN,NaN,36,NaN,78,100,NaN,6
6191,,,,,,NaN,NaN,,NaN,,,NaN,
6192,115,79,78,12,56,NaN,NaN,36,NaN,78,100,NaN,6
6193,,,,,,NaN,NaN,,NaN,,,NaN,
6194,111,78,78,12,54,NaN,NaN,36,NaN,76,100,NaN,6
6195,,,,,,NaN,NaN,,NaN,,,NaN,
6196,112,78,77,12,55,NaN,NaN,36,NaN,76,100,NaN,6
6197,,,,,,NaN,NaN,,NaN,,,NaN,
6198,111,78,85,12,54,NaN,NaN,36,NaN,76,100,NaN,6
6199,,,,,,NaN,NaN,,NaN,,,NaN,
6200,110,78,85,12,54,NaN,NaN,36,NaN,75,100,NaN,6
6201,,,,,,NaN,NaN,,NaN,,,NaN,
6202,111,78,95,12,54,NaN,NaN,36,NaN,75,100,NaN,6
6203,,,,,,NaN,NaN,,NaN,,,NaN,
6204,108,77,98,12,53,NaN,NaN,36,NaN,74,100,NaN,6
6205,,,,,,NaN,NaN,,NaN,,,NaN,
6206,107,77,98,12,52,NaN,NaN,36,NaN,73,100,NaN,6
6207,,,,,,NaN,NaN,,NaN,,,NaN,
6208,107,76,98,12,52,NaN,NaN,36,NaN,73,100,NaN,6
6209,,,,,,NaN,NaN,,NaN,,,NaN,
6210,104,76,97,12,52,NaN,NaN,36,NaN,72,100,NaN,6
6211,,,,,,NaN,NaN,,NaN,,,NaN,
6212,106,76,87,12,53,NaN,NaN,36,NaN,73,100,NaN,6
6213,,,,,,NaN,NaN,,NaN,,,NaN,
6214,105,76,81,12,52,NaN,NaN,36,NaN,73,100,NaN,6
6215,,,,,,NaN,NaN,,NaN,,,NaN,
6216,106,77,76,12,54,NaN,NaN,36,NaN,74,100,NaN,6
6217,,,,,,NaN,NaN,,NaN,,,NaN,
6218,107,77,77,12,54,NaN,NaN,36,NaN,74,100,NaN,6
6219,,,,,,NaN,NaN,,NaN,,,NaN,
6220,106,78,77,12,55,NaN,NaN,36,NaN,74,100,NaN,6
6221,,,,,,NaN,NaN,,NaN,,,NaN,
6222,108,78,77,12,56,NaN,NaN,36,NaN,75,100,NaN,6
6223,,,,,,NaN,NaN,,NaN,,,NaN,
6224,107,78,77,12,55,NaN,NaN,36,NaN,75,100,NaN,6
6225,,,,,,NaN,NaN,,NaN,,,NaN,
6226,108,79,78,12,57,NaN,NaN,36,NaN,76,100,NaN,6
6227,,,,,,NaN,NaN,,NaN,,,NaN,
6228,110,79,78,12,56,NaN,NaN,36,NaN,77,100,NaN,6
6229,,,,,,NaN,NaN,,NaN,,,NaN,
6230,108,79,79,12,57,NaN,NaN,36,NaN,77,100,NaN,6
6231,,,,,,NaN,NaN,,NaN,,,NaN,
6232,111,79,79,12,57,NaN,NaN,36,NaN,78,100,NaN,6
6233,,,,,,NaN,NaN,,NaN,,,NaN,
6234,109,79,79,12,57,NaN,NaN,36,NaN,78,100,NaN,6
6235,,,,,,NaN,NaN,,NaN,,,NaN,
6236,110,79,79,12,58,NaN,NaN,36,NaN,78,100,NaN,6
6237,,,,,,NaN,NaN,,NaN,,,NaN,
6238,111,78,78,12,57,NaN,NaN,36,NaN,79,100,NaN,6
6239,,,,,,NaN,NaN,,NaN,,,NaN,
6240,109,78,78,12,57,NaN,NaN,36,NaN,78,100,NaN,6
