time,SNUADC/ART,SNUADC/ECG_V5,Solar8000/ART_MBP,Solar8000/ART_SBP,Solar8000/HR,Solar8000/PLETH_SPO2,SNUADC/CVP,Solar8000/ART_DBP,Solar8000/RR_CO2,Solar8000/ETCO2,Solar8000/PLETH_HR,SNUADC/ECG_II,Solar8000/CVP
6288,NaN,NaN,107,137,94,100,NaN,87,12,34,95,NaN,8
6289,NaN,NaN,,,,,NaN,,,,,NaN,
6290,NaN,NaN,106,136,94,100,NaN,87,12,34,94,NaN,8
6291,NaN,NaN,,,,,NaN,,,,,NaN,
6292,NaN,NaN,107,138,94,100,NaN,89,12,34,94,NaN,8
6293,NaN,NaN,,,,,NaN,,,,,NaN,
6294,NaN,NaN,107,136,94,100,NaN,87,12,34,94,NaN,8
6295,NaN,NaN,,,,,NaN,,,,,NaN,
6296,NaN,NaN,107,136,94,100,NaN,88,12,35,95,NaN,8
6297,NaN,NaN,,,,,NaN,,,,,NaN,
6298,NaN,NaN,107,137,94,100,NaN,87,12,35,95,NaN,8
6299,NaN,NaN,,,,,NaN,,,,,NaN,
6300,NaN,NaN,106,136,95,100,NaN,88,12,35,95,NaN,8
6301,NaN,NaN,,,,,NaN,,,,,NaN,
6302,NaN,NaN,108,139,94,100,NaN,89,12,34,95,NaN,8
6303,NaN,NaN,,,,,NaN,,,,,NaN,
6304,NaN,NaN,107,137,94,100,NaN,88,12,34,95,NaN,8
6305,NaN,NaN,,,,,NaN,,,,,NaN,
6306,NaN,NaN,107,137,94,100,NaN,89,12,34,95,NaN,8
6307,NaN,NaN,,,,,NaN,,,,,NaN,
6308,NaN,NaN,108,139,94,99,NaN,89,12,34,95,NaN,8
6309,NaN,NaN,,,,,NaN,,,,,NaN,
6310,NaN,NaN,108,138,95,100,NaN,89,12,34,95,NaN,8
6311,NaN,NaN,,,,,NaN,,,,,NaN,
6312,NaN,NaN,109,140,95,99,NaN,89,12,34,95,NaN,8
6313,NaN,NaN,,,,,NaN,,,,,NaN,
6314,NaN,NaN,108,138,95,100,NaN,88,12,34,95,NaN,8
6315,NaN,NaN,,,,,NaN,,,,,NaN,
6316,NaN,NaN,108,138,94,100,NaN,89,12,34,95,NaN,8
6317,NaN,NaN,,,,,NaN,,,,,NaN,
6318,NaN,NaN,108,138,94,100,NaN,88,12,35,95,NaN,8
6319,NaN,NaN,,,,,NaN,,,,,NaN,
6320,NaN,NaN,107,136,94,100,NaN,87,12,35,94,NaN,8
6321,NaN,NaN,,,,,NaN,,,,,NaN,
6322,NaN,NaN,107,138,94,100,NaN,88,12,35,95,NaN,8
6323,NaN,NaN,,,,,NaN,,,,,NaN,
6324,NaN,NaN,106,136,94,100,NaN,87,12,35,94,NaN,8
6325,NaN,NaN,,,,,NaN,,,,,NaN,
6326,NaN,NaN,107,137,94,100,NaN,88,12,35,94,NaN,8
6327,NaN,NaN,,,,,NaN,,,,,NaN,
6328,NaN,NaN,107,137,94,100,NaN,88,12,35,94,NaN,8
6329,NaN,NaN,,,,,NaN,,,,,NaN,
6330,NaN,NaN,106,136,94,100,NaN,87,12,35,94,NaN,8
6331,NaN,NaN,,,,,NaN,,,,,NaN,
6332,NaN,NaN,107,138,94,100,NaN,89,12,34,95,NaN,8
6333,NaN,NaN,,,,,NaN,,,,,NaN,
6334,NaN,NaN,107,136,94,100,NaN,87,12,34,95,NaN,8
6335,NaN,NaN,,,,,NaN,,,,,NaN,
6336,NaN,NaN,107,137,94,100,NaN,88,12,34,95,NaN,8
6337,NaN,NaN,,,,,NaN,,,,,NaN,
6338,NaN,NaN,107,138,94,100,NaN,88,12,35,95,NaN,8
6339,NaN,NaN,,,,,NaN,,,,,NaN,
6340,NaN,NaN,107,137,94,100,NaN,88,12,35,94,NaN,8
6341,NaN,NaN,,,,,NaN,,,,,NaN,
6342,NaN,NaN,108,139,94,100,NaN,89,12,35,95,NaN,8
6343,NaN,NaN,,,,,NaN,,,,,NaN,
6344,NaN,NaN,107,137,94,100,NaN,88,12,35,95,NaN,8
6345,NaN,NaN,,,,,NaN,,,,,NaN,
6346,NaN,NaN,107,137,94,100,NaN,88,12,35,94,NaN,8
6347,NaN,NaN,,,,,NaN,,,,,NaN,
6348,NaN,NaN,107,138,94,99,NaN,87,12,35,94,NaN,8
6349,NaN,NaN,,,,,NaN,,,,,NaN,
6350,NaN,NaN,106,136,94,99,NaN,87,12,35,94,NaN,8
6351,NaN,NaN,,,,,NaN,,,,,NaN,
6352,NaN,NaN,107,138,94,99,NaN,87,12,35,94,NaN,8
6353,NaN,NaN,,,,,NaN,,,,,NaN,
6354,NaN,NaN,106,136,93,100,NaN,86,12,35,94,NaN,8
6355,NaN,NaN,,,,,NaN,,,,,NaN,
6356,NaN,NaN,106,136,93,99,NaN,87,12,35,94,NaN,8
6357,NaN,NaN,,,,,NaN,,,,,NaN,
6358,NaN,NaN,106,137,93,100,NaN,86,12,35,94,NaN,8
6359,NaN,NaN,,,,,NaN,,,,,NaN,
6360,NaN,NaN,105,135,93,100,NaN,86,12,35,93,NaN,8
6361,NaN,NaN,,,,,NaN,,,,,NaN,
6362,NaN,NaN,106,137,93,100,NaN,88,12,35,94,NaN,8
6363,NaN,NaN,,,,,NaN,,,,,NaN,
6364,NaN,NaN,106,136,93,100,NaN,87,12,35,94,NaN,8
6365,NaN,NaN,,,,,NaN,,,,,NaN,
6366,NaN,NaN,106,136,93,100,NaN,88,12,35,94,NaN,8
6367,NaN,NaN,,,,,NaN,,,,,NaN,
6368,NaN,NaN,107,138,93,100,NaN,88,12,35,94,NaN,8
6369,NaN,NaN,,,,,NaN,,,,,NaN,
6370,NaN,NaN,107,137,93,100,NaN,88,12,35,94,NaN,8
6371,NaN,NaN,,,,,NaN,,,,,NaN,
6372,NaN,NaN,108,139,93,100,NaN,88,12,35,94,NaN,8
6373,NaN,NaN,,,,,NaN,,,,,NaN,
6374,NaN,NaN,106,136,93,100,NaN,87,12,35,94,NaN,8
6375,NaN,NaN,,,,,NaN,,,,,NaN,
6376,NaN,NaN,106,137,93,100,NaN,87,12,35,94,NaN,8
6377,NaN,NaN,,,,,NaN,,,,,NaN,
6378,NaN,NaN,107,138,93,100,NaN,87,12,35,94,NaN,8
6379,NaN,NaN,,,,,NaN,,,,,NaN,
6380,NaN,NaN,106,136,93,100,NaN,86,12,35,94,NaN,8
6381,NaN,NaN,,,,,NaN,,,,,NaN,
6382,NaN,NaN,107,138,93,100,NaN,87,12,34,94,NaN,8
6383,NaN,NaN,,,,,NaN,,,,,NaN,
6384,NaN,NaN,106,136,93,100,NaN,86,12,34,94,NaN,8
6385,NaN,NaN,,,,,NaN,,,,,NaN,
6386,NaN,NaN,106,136,93,100,NaN,87,12,34,94,NaN,8
6387,NaN,NaN,,,,,NaN,,,,,NaN,
6388,NaN,NaN,106,137,93,100,NaN,87,12,35,94,NaN,8
6389,NaN,NaN,,,,,NaN,,,,,NaN,
6390,NaN,NaN,106,136,94,100,NaN,87,12,35,94,NaN,8
6391,NaN,NaN,,,,,NaN,,,,,NaN,
6392,NaN,NaN,107,138,94,100,NaN,89,12,35,95,NaN,8
6393,NaN,NaN,,,,,NaN,,,,,NaN,
6394,NaN,NaN,107,137,94,100,NaN,88,12,35,95,NaN,8
6395,NaN,NaN,,,,,NaN,,,,,NaN,
6396,NaN,NaN,108,138,94,100,NaN,89,12,35,95,NaN,8
6397,NaN,NaN,,,,,NaN,,,,,NaN,
6398,NaN,NaN,108,139,95,100,NaN,89,12,35,95,NaN,8
6399,NaN,NaN,,,,,NaN,,,,,NaN,
6400,NaN,NaN,108,137,95,100,NaN,89,12,35,95,NaN,8
6401,NaN,NaN,,,,,NaN,,,,,NaN,
6402,NaN,NaN,109,140,95,100,NaN,90,12,35,95,NaN,8
6403,NaN,NaN,,,,,NaN,,,,,NaN,
6404,NaN,NaN,108,137,95,100,NaN,88,12,35,95,NaN,8
6405,NaN,NaN,,,,,NaN,,,,,NaN,
6406,NaN,NaN,107,137,95,100,NaN,88,12,35,95,NaN,8
6407,NaN,NaN,,,,,NaN,,,,,NaN,
6408,NaN,NaN,108,138,95,100,NaN,88,12,35,95,NaN,8
6409,NaN,NaN,,,,,NaN,,,,,NaN,
6410,NaN,NaN,107,137,95,100,NaN,88,12,35,95,NaN,8
6411,NaN,NaN,,,,,NaN,,,,,NaN,
6412,NaN,NaN,109,139,95,100,NaN,90,12,35,95,NaN,8
6413,NaN,NaN,,,,,NaN,,,,,NaN,
6414,NaN,NaN,108,138,95,100,NaN,88,12,35,95,NaN,8
6415,NaN,NaN,,,,,NaN,,,,,NaN,
6416,NaN,NaN,108,137,95,100,NaN,89,12,35,95,NaN,8
6417,NaN,NaN,,,,,NaN,,,,,NaN,
6418,NaN,NaN,108,139,95,100,NaN,88,12,35,95,NaN,8
6419,NaN,NaN,,,,,NaN,,,,,NaN,
6420,NaN,NaN,107,136,94,100,NaN,87,12,35,95,NaN,8
6421,NaN,NaN,,,,,NaN,,,,,NaN,
6422,NaN,NaN,107,138,94,100,NaN,88,12,35,95,NaN,8
6423,NaN,NaN,,,,,NaN,,,,,NaN,
6424,NaN,NaN,106,136,94,100,NaN,86,12,35,94,NaN,8
6425,NaN,NaN,,,,,NaN,,,,,NaN,
6426,NaN,NaN,106,136,93,100,NaN,87,12,35,94,NaN,8
6427,NaN,NaN,,,,,NaN,,,,,NaN,
6428,NaN,NaN,106,137,93,100,NaN,87,12,35,94,NaN,8
6429,NaN,NaN,,,,,NaN,,,,,NaN,
6430,NaN,NaN,105,135,93,100,NaN,86,12,34,93,NaN,8
6431,NaN,NaN,,,,,NaN,,,,,NaN,
6432,NaN,NaN,106,137,93,100,NaN,88,12,34,94,NaN,8
6433,NaN,NaN,,,,,NaN,,,,,NaN,
6434,NaN,NaN,106,136,93,100,NaN,87,12,34,93,NaN,8
6435,NaN,NaN,,,,,NaN,,,,,NaN,
6436,NaN,NaN,106,136,93,100,NaN,87,12,34,93,NaN,8
6437,NaN,NaN,,,,,NaN,,,,,NaN,
6438,NaN,NaN,106,136,93,100,NaN,87,12,35,94,NaN,8
6439,NaN,NaN,,,,,NaN,,,,,NaN,
6440,NaN,NaN,106,135,93,100,NaN,86,12,35,93,NaN,8
6441,NaN,NaN,,,,,NaN,,,,,NaN,
6442,NaN,NaN,107,138,93,100,NaN,88,12,35,94,NaN,8
6443,NaN,NaN,,,,,NaN,,,,,NaN,
6444,NaN,NaN,106,136,93,100,NaN,87,12,35,94,NaN,8
6445,NaN,NaN,,,,,NaN,,,,,NaN,
6446,NaN,NaN,107,137,94,100,NaN,87,12,35,94,NaN,8
6447,NaN,NaN,,,,,NaN,,,,,NaN,
6448,NaN,NaN,107,138,94,100,NaN,88,12,35,95,NaN,8
6449,NaN,NaN,,,,,NaN,,,,,NaN,
6450,NaN,NaN,107,137,94,100,NaN,88,12,35,95,NaN,8
6451,NaN,NaN,,,,,NaN,,,,,NaN,
6452,NaN,NaN,109,140,94,100,NaN,90,12,35,95,NaN,8
6453,NaN,NaN,,,,,NaN,,,,,NaN,
6454,NaN,NaN,109,139,95,100,NaN,90,12,35,95,NaN,8
6455,NaN,NaN,,,,,NaN,,,,,NaN,
6456,NaN,NaN,110,139,95,100,NaN,91,12,35,95,NaN,8
6457,NaN,NaN,,,,,NaN,,,,,NaN,
6458,NaN,NaN,111,141,95,100,NaN,92,12,35,96,NaN,8
6459,NaN,NaN,,,,,NaN,,,,,NaN,
6460,NaN,NaN,111,140,95,99,NaN,92,12,35,95,NaN,8
6461,NaN,NaN,,,,,NaN,,,,,NaN,
6462,NaN,NaN,112,142,96,99,NaN,93,12,35,96,NaN,8
6463,NaN,NaN,,,,,NaN,,,,,NaN,
6464,NaN,NaN,111,140,96,99,NaN,91,12,35,97,NaN,8
6465,NaN,NaN,,,,,NaN,,,,,NaN,
6466,NaN,NaN,110,140,96,100,NaN,91,12,35,97,NaN,8
6467,NaN,NaN,,,,,NaN,,,,,NaN,
6468,NaN,NaN,110,140,96,100,NaN,90,12,35,96,NaN,8
6469,NaN,NaN,,,,,NaN,,,,,NaN,
6470,NaN,NaN,108,137,95,100,NaN,88,12,35,95,NaN,8
6471,NaN,NaN,,,,,NaN,,,,,NaN,
6472,NaN,NaN,109,139,95,100,NaN,89,12,34,95,NaN,8
6473,NaN,NaN,,,,,NaN,,,,,NaN,
6474,NaN,NaN,107,137,94,100,NaN,87,12,34,95,NaN,8
6475,NaN,NaN,,,,,NaN,,,,,NaN,
6476,NaN,NaN,107,137,94,100,NaN,88,12,34,94,NaN,8
6477,NaN,NaN,,,,,NaN,,,,,NaN,
6478,NaN,NaN,107,137,94,99,NaN,87,12,34,94,NaN,8
6479,NaN,NaN,,,,,NaN,,,,,NaN,
6480,NaN,NaN,106,136,93,100,NaN,87,12,35,94,NaN,8
6481,NaN,NaN,,,,,NaN,,,,,NaN,
6482,NaN,NaN,107,138,93,100,NaN,87,12,35,94,NaN,8
6483,NaN,NaN,,,,,NaN,,,,,NaN,
6484,NaN,NaN,106,136,93,100,NaN,86,12,35,94,NaN,9
6485,NaN,NaN,,,,,NaN,,,,,NaN,
6486,NaN,NaN,107,137,93,100,NaN,88,12,35,94,NaN,9
6487,NaN,NaN,,,,,NaN,,,,,NaN,
6488,NaN,NaN,107,138,93,100,NaN,88,12,35,94,NaN,9
6489,NaN,NaN,,,,,NaN,,,,,NaN,
6490,NaN,NaN,107,137,93,100,NaN,88,12,35,94,NaN,9
6491,NaN,NaN,,,,,NaN,,,,,NaN,
6492,NaN,NaN,108,139,93,100,NaN,89,12,35,94,NaN,9
6493,NaN,NaN,,,,,NaN,,,,,NaN,
6494,NaN,NaN,108,138,93,100,NaN,88,12,35,94,NaN,8
6495,NaN,NaN,,,,,NaN,,,,,NaN,
6496,NaN,NaN,108,138,93,100,NaN,89,12,35,94,NaN,8
6497,NaN,NaN,,,,,NaN,,,,,NaN,
6498,NaN,NaN,108,139,93,100,NaN,88,12,35,94,NaN,8
6499,NaN,NaN,,,,,NaN,,,,,NaN,
6500,NaN,NaN,107,137,93,100,NaN,87,12,35,93,NaN,8
6501,NaN,NaN,,,,,NaN,,,,,NaN,
6502,NaN,NaN,108,138,93,99,NaN,89,12,35,93,NaN,8
6503,NaN,NaN,,,,,NaN,,,,,NaN,
6504,NaN,NaN,107,136,93,99,NaN,87,12,35,93,NaN,8
6505,NaN,NaN,,,,,NaN,,,,,NaN,
6506,NaN,NaN,107,137,92,99,NaN,88,12,35,93,NaN,8
6507,NaN,NaN,,,,,NaN,,,,,NaN,
6508,NaN,NaN,107,138,93,99,NaN,88,12,35,93,NaN,8
6509,NaN,NaN,,,,,NaN,,,,,NaN,
6510,NaN,NaN,107,136,93,99,NaN,87,12,35,93,NaN,9
6511,NaN,NaN,,,,,NaN,,,,,NaN,
6512,NaN,NaN,108,138,93,99,NaN,88,12,35,93,NaN,9
6513,NaN,NaN,,,,,NaN,,,,,NaN,
6514,NaN,NaN,107,137,93,100,NaN,87,12,35,93,NaN,9
6515,NaN,NaN,,,,,NaN,,,,,NaN,
6516,NaN,NaN,107,137,93,99,NaN,88,12,35,93,NaN,9
6517,NaN,NaN,,,,,NaN,,,,,NaN,
6518,NaN,NaN,108,139,93,99,NaN,89,12,35,94,NaN,8
6519,NaN,NaN,,,,,NaN,,,,,NaN,
6520,NaN,NaN,108,138,93,99,NaN,89,12,35,93,NaN,8
6521,NaN,NaN,,,,,NaN,,,,,NaN,
6522,NaN,NaN,109,140,93,99,NaN,90,12,35,94,NaN,8
6523,NaN,NaN,,,,,NaN,,,,,NaN,
6524,NaN,NaN,109,138,94,99,NaN,89,12,35,94,NaN,8
6525,NaN,NaN,,,,,NaN,,,,,NaN,
6526,NaN,NaN,109,139,94,99,NaN,90,12,35,94,NaN,8
6527,NaN,NaN,,,,,NaN,,,,,NaN,
6528,NaN,NaN,110,140,93,99,NaN,90,12,35,94,NaN,8
6529,NaN,NaN,,,,,NaN,,,,,NaN,
6530,NaN,NaN,109,138,93,100,NaN,89,12,35,94,NaN,8
6531,NaN,NaN,,,,,NaN,,,,,NaN,
6532,NaN,NaN,110,140,93,100,NaN,91,12,35,94,NaN,8
6533,NaN,NaN,,,,,NaN,,,,,NaN,
6534,NaN,NaN,109,138,93,100,NaN,89,12,35,93,NaN,8
6535,NaN,NaN,,,,,NaN,,,,,NaN,
6536,NaN,NaN,109,138,92,100,NaN,89,12,35,93,NaN,8
6537,NaN,NaN,,,,,NaN,,,,,NaN,
6538,NaN,NaN,109,139,92,100,NaN,89,12,35,93,NaN,8
6539,NaN,NaN,,,,,NaN,,,,,NaN,
6540,NaN,NaN,108,137,92,100,NaN,89,12,35,93,NaN,8
6541,NaN,NaN,,,,,NaN,,,,,NaN,
6542,NaN,NaN,109,140,93,99,NaN,90,12,35,93,NaN,8
6543,NaN,NaN,,,,,NaN,,,,,NaN,
6544,NaN,NaN,108,138,93,99,NaN,88,12,35,94,NaN,9
6545,NaN,NaN,,,,,NaN,,,,,NaN,
6546,NaN,NaN,108,138,93,99,NaN,89,12,35,94,NaN,9
6547,NaN,NaN,,,,,NaN,,,,,NaN,
6548,NaN,NaN,109,139,93,100,NaN,89,12,35,94,NaN,8
6549,NaN,NaN,,,,,NaN,,,,,NaN,
6550,NaN,NaN,108,138,93,100,NaN,89,12,35,94,NaN,8
6551,NaN,NaN,,,,,NaN,,,,,NaN,
6552,NaN,NaN,109,139,93,99,NaN,90,12,35,94,NaN,8
6553,NaN,NaN,,,,,NaN,,,,,NaN,
6554,NaN,NaN,108,138,93,98,NaN,89,12,35,94,NaN,8
6555,NaN,NaN,,,,,NaN,,,,,NaN,
6556,NaN,NaN,108,138,93,98,NaN,89,12,35,93,NaN,8
6557,NaN,NaN,,,,,NaN,,,,,NaN,
6558,NaN,NaN,109,138,93,99,NaN,89,12,35,93,NaN,8
6559,NaN,NaN,,,,,NaN,,,,,NaN,
6560,NaN,NaN,108,137,93,99,NaN,88,12,35,93,NaN,8
6561,NaN,NaN,,,,,NaN,,,,,NaN,
6562,NaN,NaN,109,139,93,99,NaN,89,12,35,93,NaN,8
6563,NaN,NaN,,,,,NaN,,,,,NaN,
6564,NaN,NaN,108,138,93,99,NaN,88,12,35,94,NaN,8
6565,NaN,NaN,,,,,NaN,,,,,NaN,
6566,NaN,NaN,108,138,93,100,NaN,89,12,35,93,NaN,8
6567,NaN,NaN,,,,,NaN,,,,,NaN,
6568,NaN,NaN,108,139,93,100,NaN,88,12,35,93,NaN,8
6569,NaN,NaN,,,,,NaN,,,,,NaN,
6570,NaN,NaN,107,137,92,99,NaN,87,12,35,93,NaN,9
6571,NaN,NaN,,,,,NaN,,,,,NaN,
6572,NaN,NaN,108,138,92,99,NaN,89,12,35,93,NaN,9
6573,NaN,NaN,,,,,NaN,,,,,NaN,
6574,NaN,NaN,108,138,92,100,NaN,88,12,35,93,NaN,9
6575,NaN,NaN,,,,,NaN,,,,,NaN,
6576,NaN,NaN,108,138,92,100,NaN,89,12,35,93,NaN,9
6577,NaN,NaN,,,,,NaN,,,,,NaN,
6578,NaN,NaN,108,138,92,100,NaN,88,12,35,93,NaN,9
6579,NaN,NaN,,,,,NaN,,,,,NaN,
6580,NaN,NaN,107,137,92,100,NaN,88,12,35,92,NaN,9
6581,NaN,NaN,,,,,NaN,,,,,NaN,
6582,NaN,NaN,108,139,91,100,NaN,89,12,35,92,NaN,8
6583,NaN,NaN,,,,,NaN,,,,,NaN,
6584,NaN,NaN,108,137,91,100,NaN,88,12,35,92,NaN,8
6585,NaN,NaN,,,,,NaN,,,,,NaN,
6586,NaN,NaN,108,137,92,99,NaN,89,12,35,92,NaN,8
6587,NaN,NaN,,,,,NaN,,,,,NaN,
6588,NaN,NaN,109,139,92,99,NaN,89,12,35,93,NaN,8
6589,NaN,NaN,,,,,NaN,,,,,NaN,
6590,NaN,NaN,108,137,93,100,NaN,88,12,35,93,NaN,8
6591,NaN,NaN,,,,,NaN,,,,,NaN,
6592,NaN,NaN,109,139,93,100,NaN,90,12,35,94,NaN,8
6593,NaN,NaN,,,,,NaN,,,,,NaN,
6594,NaN,NaN,108,138,93,100,NaN,88,12,35,94,NaN,8
6595,NaN,NaN,,,,,NaN,,,,,NaN,
6596,NaN,NaN,108,138,93,100,NaN,89,12,35,94,NaN,8
6597,NaN,NaN,,,,,NaN,,,,,NaN,
6598,NaN,NaN,108,138,93,100,NaN,88,12,35,94,NaN,8
6599,NaN,NaN,,,,,NaN,,,,,NaN,
6600,NaN,NaN,107,136,93,100,NaN,87,12,35,93,NaN,9
6601,NaN,NaN,,,,,NaN,,,,,NaN,
6602,NaN,NaN,108,138,92,100,NaN,88,12,35,93,NaN,9
6603,NaN,NaN,,,,,NaN,,,,,NaN,
6604,NaN,NaN,107,136,92,100,NaN,88,12,35,93,NaN,9
6605,NaN,NaN,,,,,NaN,,,,,NaN,
6606,NaN,NaN,108,137,92,99,NaN,89,12,35,92,NaN,9
6607,NaN,NaN,,,,,NaN,,,,,NaN,
6608,NaN,NaN,108,138,92,99,NaN,89,12,35,93,NaN,8
6609,NaN,NaN,,,,,NaN,,,,,NaN,
6610,NaN,NaN,108,137,92,100,NaN,89,12,35,93,NaN,8
6611,NaN,NaN,,,,,NaN,,,,,NaN,
6612,NaN,NaN,109,139,93,100,NaN,91,12,35,93,NaN,8
6613,NaN,NaN,,,,,NaN,,,,,NaN,
6614,NaN,NaN,110,139,93,100,NaN,90,12,35,93,NaN,8
6615,NaN,NaN,,,,,NaN,,,,,NaN,
6616,NaN,NaN,111,140,93,99,NaN,93,12,35,94,NaN,8
6617,NaN,NaN,,,,,NaN,,,,,NaN,
6618,NaN,NaN,112,141,94,100,NaN,92,12,35,94,NaN,8
6619,NaN,NaN,,,,,NaN,,,,,NaN,
6620,NaN,NaN,111,139,94,100,NaN,90,12,35,94,NaN,8
6621,NaN,NaN,,,,,NaN,,,,,NaN,
6622,NaN,NaN,111,140,94,99,NaN,91,12,35,95,NaN,9
6623,NaN,NaN,,,,,NaN,,,,,NaN,
6624,NaN,NaN,109,138,94,99,NaN,89,12,35,95,NaN,9
6625,NaN,NaN,,,,,NaN,,,,,NaN,
6626,NaN,NaN,109,138,94,99,NaN,89,12,35,95,NaN,9
6627,NaN,NaN,,,,,NaN,,,,,NaN,
6628,NaN,NaN,109,139,94,99,NaN,90,12,35,95,NaN,9
6629,NaN,NaN,,,,,NaN,,,,,NaN,
6630,NaN,NaN,108,137,94,99,NaN,89,12,35,94,NaN,8
6631,NaN,NaN,,,,,NaN,,,,,NaN,
6632,NaN,NaN,109,139,94,99,NaN,89,12,35,94,NaN,8
6633,NaN,NaN,,,,,NaN,,,,,NaN,
6634,NaN,NaN,108,136,94,98,NaN,88,12,35,94,NaN,8
6635,NaN,NaN,,,,,NaN,,,,,NaN,
6636,NaN,NaN,108,137,93,98,NaN,89,12,35,93,NaN,8
6637,NaN,NaN,,,,,NaN,,,,,NaN,
6638,NaN,NaN,109,139,93,98,NaN,90,12,35,94,NaN,8
6639,NaN,NaN,,,,,NaN,,,,,NaN,
6640,NaN,NaN,109,139,93,98,NaN,91,12,35,94,NaN,8
6641,NaN,NaN,,,,,NaN,,,,,NaN,
6642,NaN,NaN,112,142,94,98,NaN,93,12,35,95,NaN,8
6643,NaN,NaN,,,,,NaN,,,,,NaN,
6644,NaN,NaN,111,141,94,99,NaN,92,12,35,95,NaN,8
6645,NaN,NaN,,,,,NaN,,,,,NaN,
6646,NaN,NaN,112,141,95,99,NaN,93,12,35,95,NaN,8
6647,NaN,NaN,,,,,NaN,,,,,NaN,
6648,NaN,NaN,112,142,94,99,NaN,92,12,35,95,NaN,8
6649,NaN,NaN,,,,,NaN,,,,,NaN,
6650,NaN,NaN,111,140,94,100,NaN,91,12,35,94,NaN,9
6651,NaN,NaN,,,,,NaN,,,,,NaN,
6652,NaN,NaN,111,141,94,99,NaN,92,12,35,94,NaN,9
6653,NaN,NaN,,,,,NaN,,,,,NaN,
6654,NaN,NaN,111,139,94,100,NaN,90,12,35,94,NaN,9
6655,NaN,NaN,,,,,NaN,,,,,NaN,
6656,NaN,NaN,110,139,93,100,NaN,90,12,35,94,NaN,9
6657,NaN,NaN,,,,,NaN,,,,,NaN,
6658,NaN,NaN,110,140,93,99,NaN,90,12,35,94,NaN,9
6659,NaN,NaN,,,,,NaN,,,,,NaN,
6660,NaN,NaN,109,138,93,100,NaN,89,12,35,93,NaN,9
6661,NaN,NaN,,,,,NaN,,,,,NaN,
6662,NaN,NaN,110,140,93,99,NaN,91,12,35,94,NaN,9
6663,NaN,NaN,,,,,NaN,,,,,NaN,
6664,NaN,NaN,109,138,93,99,NaN,89,12,35,93,NaN,9
6665,NaN,NaN,,,,,NaN,,,,,NaN,
6666,NaN,NaN,110,139,93,99,NaN,90,12,35,93,NaN,9
6667,NaN,NaN,,,,,NaN,,,,,NaN,
6668,NaN,NaN,110,140,93,100,NaN,90,12,35,93,NaN,9
6669,NaN,NaN,,,,,NaN,,,,,NaN,
6670,NaN,NaN,109,138,92,99,NaN,89,12,35,93,NaN,9
6671,NaN,NaN,,,,,NaN,,,,,NaN,
6672,NaN,NaN,110,140,92,99,NaN,92,12,35,93,NaN,8
6673,NaN,NaN,,,,,NaN,,,,,NaN,
6674,NaN,NaN,110,140,93,99,NaN,91,12,35,93,NaN,8
6675,NaN,NaN,,,,,NaN,,,,,NaN,
6676,NaN,NaN,111,140,93,99,NaN,92,12,35,94,NaN,8
6677,NaN,NaN,,,,,NaN,,,,,NaN,
6678,NaN,NaN,111,141,93,99,NaN,92,12,35,94,NaN,8
6679,NaN,NaN,,,,,NaN,,,,,NaN,
6680,NaN,NaN,111,140,94,99,NaN,91,12,35,94,NaN,9
6681,NaN,NaN,,,,,NaN,,,,,NaN,
6682,NaN,NaN,112,142,94,99,NaN,93,12,35,95,NaN,9
6683,NaN,NaN,,,,,NaN,,,,,NaN,
6684,NaN,NaN,112,141,95,100,NaN,93,12,35,95,NaN,9
6685,NaN,NaN,,,,,NaN,,,,,NaN,
6686,NaN,NaN,112,141,95,100,NaN,93,12,35,96,NaN,9
6687,NaN,NaN,,,,,NaN,,,,,NaN,
6688,NaN,NaN,112,141,95,99,NaN,91,12,35,96,NaN,9
6689,NaN,NaN,,,,,NaN,,,,,NaN,
6690,NaN,NaN,111,139,95,99,NaN,90,12,35,95,NaN,8
6691,NaN,NaN,,,,,NaN,,,,,NaN,
6692,NaN,NaN,111,141,94,99,NaN,91,12,35,95,NaN,8
6693,NaN,NaN,,,,,NaN,,,,,NaN,
6694,NaN,NaN,110,139,94,99,NaN,90,12,35,94,NaN,9
6695,NaN,NaN,,,,,NaN,,,,,NaN,
6696,NaN,NaN,110,139,94,99,NaN,91,12,35,94,NaN,9
6697,NaN,NaN,,,,,NaN,,,,,NaN,
6698,NaN,NaN,111,140,94,99,NaN,91,12,35,94,NaN,8
6699,NaN,NaN,,,,,NaN,,,,,NaN,
6700,NaN,NaN,110,139,94,99,NaN,91,12,35,94,NaN,8
6701,NaN,NaN,,,,,NaN,,,,,NaN,
6702,NaN,NaN,112,142,94,99,NaN,92,12,35,94,NaN,8
6703,NaN,NaN,,,,,NaN,,,,,NaN,
6704,NaN,NaN,111,140,93,100,NaN,91,12,35,94,NaN,8
6705,NaN,NaN,,,,,NaN,,,,,NaN,
6706,NaN,NaN,111,140,93,100,NaN,92,12,35,94,NaN,8
6707,NaN,NaN,,,,,NaN,,,,,NaN,
6708,NaN,NaN,112,141,94,99,NaN,91,12,35,94,NaN,8
6709,NaN,NaN,,,,,NaN,,,,,NaN,
6710,NaN,NaN,111,139,93,100,NaN,91,12,35,94,NaN,9
6711,NaN,NaN,,,,,NaN,,,,,NaN,
6712,NaN,NaN,111,141,93,100,NaN,91,12,35,94,NaN,9
