time,Solar8000/CVP,SNUADC/CVP,Solar8000/ART_DBP,Solar8000/ART_MBP,Solar8000/RR_CO2,Solar8000/PLETH_HR,SNUADC/ECG_II,Solar8000/HR,Solar8000/ETCO2,SNUADC/ECG_V5,Solar8000/ART_SBP,SNUADC/ART,Solar8000/PLETH_SPO2
11805,7,NaN,54,75,13,80,NaN,79,39,NaN,121,NaN,100
11806,,NaN,,,,,NaN,,,NaN,,NaN,
11807,7,NaN,55,75,13,79,NaN,79,38,NaN,122,NaN,100
11808,,NaN,,,,,NaN,,,NaN,,NaN,
11809,7,NaN,53,74,13,80,NaN,79,38,NaN,120,NaN,100
11810,,NaN,,,,,NaN,,,NaN,,NaN,
11811,7,NaN,54,74,13,79,NaN,79,38,NaN,120,NaN,100
11812,,NaN,,,,,NaN,,,NaN,,NaN,
11813,7,NaN,53,74,13,79,NaN,79,39,NaN,121,NaN,100
11814,,NaN,,,,,NaN,,,NaN,,NaN,
11815,7,NaN,53,73,13,79,NaN,78,39,NaN,119,NaN,100
11816,,NaN,,,,,NaN,,,NaN,,NaN,
11817,7,NaN,53,74,13,78,NaN,78,39,NaN,122,NaN,100
11818,,NaN,,,,,NaN,,,NaN,,NaN,
11819,7,NaN,52,73,13,78,NaN,77,39,NaN,118,NaN,100
11820,,NaN,,,,,NaN,,,NaN,,NaN,
11821,7,NaN,54,74,13,77,NaN,75,39,NaN,120,NaN,100
11822,,NaN,,,,,NaN,,,NaN,,NaN,
11823,7,NaN,53,74,13,76,NaN,75,39,NaN,120,NaN,100
11824,,NaN,,,,,NaN,,,NaN,,NaN,
11825,7,NaN,54,75,13,76,NaN,76,39,NaN,121,NaN,100
11826,,NaN,,,,,NaN,,,NaN,,NaN,
11827,7,NaN,55,76,13,76,NaN,76,39,NaN,123,NaN,100
11828,,NaN,,,,,NaN,,,NaN,,NaN,
11829,7,NaN,56,76,13,77,NaN,77,39,NaN,122,NaN,100
11830,,NaN,,,,,NaN,,,NaN,,NaN,
11831,7,NaN,56,77,13,78,NaN,78,39,NaN,125,NaN,100
11832,,NaN,,,,,NaN,,,NaN,,NaN,
11833,7,NaN,55,76,13,78,NaN,78,39,NaN,122,NaN,100
11834,,NaN,,,,,NaN,,,NaN,,NaN,
11835,7,NaN,56,77,13,79,NaN,79,39,NaN,125,NaN,100
11836,,NaN,,,,,NaN,,,NaN,,NaN,
11837,7,NaN,54,76,13,80,NaN,79,39,NaN,123,NaN,100
11838,,NaN,,,,,NaN,,,NaN,,NaN,
11839,7,NaN,56,77,13,79,NaN,79,39,NaN,123,NaN,100
11840,,NaN,,,,,NaN,,,NaN,,NaN,
11841,7,NaN,54,76,13,80,NaN,79,39,NaN,122,NaN,100
11842,,NaN,,,,,NaN,,,NaN,,NaN,
11843,7,NaN,54,75,13,79,NaN,80,39,NaN,121,NaN,100
11844,,NaN,,,,,NaN,,,NaN,,NaN,
11845,7,NaN,54,76,13,79,NaN,80,39,NaN,123,NaN,100
11846,,NaN,,,,,NaN,,,NaN,,NaN,
11847,7,NaN,53,74,13,80,NaN,80,39,NaN,119,NaN,100
11848,,NaN,,,,,NaN,,,NaN,,NaN,
11849,7,NaN,54,75,13,80,NaN,80,39,NaN,122,NaN,100
11850,,NaN,,,,,NaN,,,NaN,,NaN,
11851,7,NaN,52,73,13,80,NaN,79,39,NaN,119,NaN,100
11852,,NaN,,,,,NaN,,,NaN,,NaN,
11853,7,NaN,54,75,13,80,NaN,80,39,NaN,121,NaN,100
11854,,NaN,,,,,NaN,,,NaN,,NaN,
11855,7,NaN,54,74,13,80,NaN,80,39,NaN,121,NaN,100
11856,,NaN,,,,,NaN,,,NaN,,NaN,
11857,7,NaN,53,74,13,80,NaN,80,39,NaN,120,NaN,100
11858,,NaN,,,,,NaN,,,NaN,,NaN,
11859,7,NaN,51,73,13,80,NaN,80,39,NaN,118,NaN,100
11860,,NaN,,,,,NaN,,,NaN,,NaN,
11861,7,NaN,51,71,13,80,NaN,78,39,NaN,115,NaN,100
11862,,NaN,,,,,NaN,,,NaN,,NaN,
11863,7,NaN,53,73,13,79,NaN,78,39,NaN,120,NaN,100
11864,,NaN,,,,,NaN,,,NaN,,NaN,
11865,7,NaN,52,72,13,79,NaN,79,39,NaN,116,NaN,100
11866,,NaN,,,,,NaN,,,NaN,,NaN,
11867,7,NaN,54,73,13,79,NaN,80,39,NaN,118,NaN,100
11868,,NaN,,,,,NaN,,,NaN,,NaN,
11869,7,NaN,52,72,13,81,NaN,81,39,NaN,117,NaN,100
11870,,NaN,,,,,NaN,,,NaN,,NaN,
11871,7,NaN,53,72,13,81,NaN,82,38,NaN,117,NaN,100
11872,,NaN,,,,,NaN,,,NaN,,NaN,
11873,7,NaN,53,73,13,82,NaN,81,38,NaN,119,NaN,100
11874,,NaN,,,,,NaN,,,NaN,,NaN,
11875,7,NaN,52,71,13,82,NaN,81,38,NaN,116,NaN,100
11876,,NaN,,,,,NaN,,,NaN,,NaN,
11877,7,NaN,52,72,13,82,NaN,81,38,NaN,119,NaN,100
11878,,NaN,,,,,NaN,,,NaN,,NaN,
11879,7,NaN,51,71,13,82,NaN,81,38,NaN,115,NaN,100
11880,,NaN,,,,,NaN,,,NaN,,NaN,
11881,7,NaN,52,71,13,81,NaN,81,38,NaN,116,NaN,100
11882,,NaN,,,,,NaN,,,NaN,,NaN,
11883,7,NaN,50,70,13,81,NaN,80,38,NaN,114,NaN,100
11884,,NaN,,,,,NaN,,,NaN,,NaN,
11885,6,NaN,51,70,13,80,NaN,80,38,NaN,114,NaN,100
11886,,NaN,,,,,NaN,,,NaN,,NaN,
11887,6,NaN,50,69,13,80,NaN,80,38,NaN,114,NaN,100
11888,,NaN,,,,,NaN,,,NaN,,NaN,
11889,7,NaN,50,68,13,80,NaN,80,39,NaN,111,NaN,100
11890,,NaN,,,,,NaN,,,NaN,,NaN,
11891,7,NaN,50,69,13,80,NaN,80,39,NaN,114,NaN,100
11892,,NaN,,,,,NaN,,,NaN,,NaN,
11893,7,NaN,49,69,13,80,NaN,80,39,NaN,112,NaN,100
11894,,NaN,,,,,NaN,,,NaN,,NaN,
11895,7,NaN,51,70,13,80,NaN,80,39,NaN,115,NaN,100
11896,,NaN,,,,,NaN,,,NaN,,NaN,
11897,7,NaN,50,69,13,80,NaN,80,39,NaN,112,NaN,100
11898,,NaN,,,,,NaN,,,NaN,,NaN,
11899,7,NaN,51,69,13,80,NaN,80,39,NaN,113,NaN,100
11900,,NaN,,,,,NaN,,,NaN,,NaN,
11901,7,NaN,48,68,13,80,NaN,79,39,NaN,111,NaN,100
11902,,NaN,,,,,NaN,,,NaN,,NaN,
11903,7,NaN,49,67,13,79,NaN,78,39,NaN,109,NaN,100
11904,,NaN,,,,,NaN,,,NaN,,NaN,
11905,7,NaN,49,68,13,79,NaN,78,39,NaN,111,NaN,100
11906,,NaN,,,,,NaN,,,NaN,,NaN,
11907,7,NaN,48,66,13,79,NaN,78,39,NaN,107,NaN,100
11908,,NaN,,,,,NaN,,,NaN,,NaN,
11909,7,NaN,50,67,13,78,NaN,78,39,NaN,111,NaN,100
11910,,NaN,,,,,NaN,,,NaN,,NaN,
11911,7,NaN,49,67,13,79,NaN,79,39,NaN,109,NaN,100
11912,,NaN,,,,,NaN,,,NaN,,NaN,
11913,7,NaN,51,69,13,79,NaN,80,38,NaN,113,NaN,100
11914,,NaN,,,,,NaN,,,NaN,,NaN,
11915,7,NaN,50,68,13,80,NaN,80,38,NaN,112,NaN,100
11916,,NaN,,,,,NaN,,,NaN,,NaN,
11917,7,NaN,50,69,13,80,NaN,80,38,NaN,112,NaN,100
11918,,NaN,,,,,NaN,,,NaN,,NaN,
11919,7,NaN,49,69,13,80,NaN,79,38,NaN,114,NaN,100
11920,,NaN,,,,,NaN,,,NaN,,NaN,
11921,7,NaN,48,67,13,80,NaN,77,38,NaN,111,NaN,100
11922,,NaN,,,,,NaN,,,NaN,,NaN,
11923,7,NaN,49,68,13,78,NaN,76,38,NaN,113,NaN,100
11924,,NaN,,,,,NaN,,,NaN,,NaN,
11925,7,NaN,48,67,13,77,NaN,75,38,NaN,110,NaN,100
11926,,NaN,,,,,NaN,,,NaN,,NaN,
11927,7,NaN,50,69,13,75,NaN,75,39,NaN,113,NaN,100
11928,,NaN,,,,,NaN,,,NaN,,NaN,
11929,7,NaN,50,69,13,75,NaN,75,39,NaN,113,NaN,100
11930,,NaN,,,,,NaN,,,NaN,,NaN,
11931,7,NaN,52,70,13,76,NaN,76,39,NaN,115,NaN,100
11932,,NaN,,,,,NaN,,,NaN,,NaN,
11933,7,NaN,52,71,13,77,NaN,77,38,NaN,118,NaN,100
11934,,NaN,,,,,NaN,,,NaN,,NaN,
11935,7,NaN,51,71,13,78,NaN,77,38,NaN,115,NaN,100
11936,,NaN,,,,,NaN,,,NaN,,NaN,
11937,7,NaN,52,72,13,78,NaN,78,38,NaN,118,NaN,100
11938,,NaN,,,,,NaN,,,NaN,,NaN,
11939,7,NaN,51,71,13,78,NaN,78,39,NaN,115,NaN,100
11940,,NaN,,,,,NaN,,,NaN,,NaN,
11941,7,NaN,52,71,13,79,NaN,79,39,NaN,117,NaN,100
11942,,NaN,,,,,NaN,,,NaN,,NaN,
11943,7,NaN,50,70,13,79,NaN,79,39,NaN,114,NaN,100
11944,,NaN,,,,,NaN,,,NaN,,NaN,
11945,7,NaN,51,70,13,79,NaN,79,38,NaN,114,NaN,100
11946,,NaN,,,,,NaN,,,NaN,,NaN,
11947,7,NaN,50,70,13,79,NaN,79,38,NaN,115,NaN,100
11948,,NaN,,,,,NaN,,,NaN,,NaN,
11949,7,NaN,50,69,13,79,NaN,78,38,NaN,113,NaN,100
11950,,NaN,,,,,NaN,,,NaN,,NaN,
11951,7,NaN,52,71,13,79,NaN,78,38,NaN,117,NaN,100
11952,,NaN,,,,,NaN,,,NaN,,NaN,
11953,7,NaN,50,70,13,79,NaN,78,38,NaN,114,NaN,100
11954,,NaN,,,,,NaN,,,NaN,,NaN,
11955,7,NaN,52,71,13,79,NaN,78,38,NaN,116,NaN,100
11956,,NaN,,,,,NaN,,,NaN,,NaN,
11957,7,NaN,50,70,13,78,NaN,78,39,NaN,115,NaN,100
11958,,NaN,,,,,NaN,,,NaN,,NaN,
11959,7,NaN,52,71,13,78,NaN,79,39,NaN,116,NaN,100
11960,,NaN,,,,,NaN,,,NaN,,NaN,
11961,7,NaN,51,71,13,78,NaN,79,39,NaN,116,NaN,100
11962,,NaN,,,,,NaN,,,NaN,,NaN,
11963,7,NaN,51,70,13,79,NaN,79,39,NaN,114,NaN,100
11964,,NaN,,,,,NaN,,,NaN,,NaN,
11965,7,NaN,52,71,13,80,NaN,80,38,NaN,117,NaN,100
11966,,NaN,,,,,NaN,,,NaN,,NaN,
11967,7,NaN,52,71,13,81,NaN,80,38,NaN,115,NaN,100
11968,,NaN,,,,,NaN,,,NaN,,NaN,
11969,7,NaN,53,72,13,81,NaN,81,38,NaN,118,NaN,100
11970,,NaN,,,,,NaN,,,NaN,,NaN,
11971,7,NaN,51,71,13,81,NaN,80,39,NaN,114,NaN,100
11972,,NaN,,,,,NaN,,,NaN,,NaN,
11973,7,NaN,52,72,13,80,NaN,79,39,NaN,117,NaN,100
11974,,NaN,,,,,NaN,,,NaN,,NaN,
11975,7,NaN,51,72,13,80,NaN,79,39,NaN,116,NaN,100
11976,,NaN,,,,,NaN,,,NaN,,NaN,
11977,7,NaN,52,71,13,80,NaN,80,39,NaN,114,NaN,100
11978,,NaN,,,,,NaN,,,NaN,,NaN,
11979,6,NaN,51,71,13,80,NaN,81,39,NaN,115,NaN,100
11980,,NaN,,,,,NaN,,,NaN,,NaN,
11981,6,NaN,50,69,13,81,NaN,81,39,NaN,112,NaN,100
11982,,NaN,,,,,NaN,,,NaN,,NaN,
11983,6,NaN,50,69,13,81,NaN,81,39,NaN,114,NaN,100
11984,,NaN,,,,,NaN,,,NaN,,NaN,
11985,6,NaN,50,68,13,81,NaN,81,39,NaN,111,NaN,100
11986,,NaN,,,,,NaN,,,NaN,,NaN,
11987,7,NaN,52,69,13,81,NaN,81,39,NaN,114,NaN,100
11988,,NaN,,,,,NaN,,,NaN,,NaN,
11989,7,NaN,51,69,13,82,NaN,81,39,NaN,114,NaN,100
11990,,NaN,,,,,NaN,,,NaN,,NaN,
11991,6,NaN,49,67,13,81,NaN,80,39,NaN,108,NaN,100
11992,,NaN,,,,,NaN,,,NaN,,NaN,
11993,6,NaN,48,66,13,81,NaN,80,39,NaN,110,NaN,100
11994,,NaN,,,,,NaN,,,NaN,,NaN,
11995,6,NaN,48,66,13,80,NaN,80,39,NaN,108,NaN,100
11996,,NaN,,,,,NaN,,,NaN,,NaN,
11997,6,NaN,50,68,13,80,NaN,80,38,NaN,112,NaN,100
11998,,NaN,,,,,NaN,,,NaN,,NaN,
11999,6,NaN,49,67,13,81,NaN,80,38,NaN,109,NaN,100
12000,,NaN,,,,,NaN,,,NaN,,NaN,
12001,6,NaN,50,68,13,81,NaN,81,38,NaN,111,NaN,100
12002,,NaN,,,,,NaN,,,NaN,,NaN,
12003,6,NaN,49,67,13,82,NaN,81,38,NaN,109,NaN,100
12004,,NaN,,,,,NaN,,,NaN,,NaN,
12005,7,NaN,50,68,13,81,NaN,81,38,NaN,111,NaN,100
12006,,NaN,,,,,NaN,,,NaN,,NaN,
12007,7,NaN,50,68,13,82,NaN,81,38,NaN,112,NaN,100
12008,,NaN,,,,,NaN,,,NaN,,NaN,
12009,7,NaN,50,68,13,82,NaN,81,39,NaN,110,NaN,100
12010,,NaN,,,,,NaN,,,NaN,,NaN,
12011,7,NaN,50,69,13,82,NaN,81,39,NaN,112,NaN,100
12012,,NaN,,,,,NaN,,,NaN,,NaN,
12013,7,NaN,49,67,13,81,NaN,81,39,NaN,109,NaN,100
12014,,NaN,,,,,NaN,,,NaN,,NaN,
12015,7,NaN,50,68,13,81,NaN,81,39,NaN,111,NaN,100
12016,,NaN,,,,,NaN,,,NaN,,NaN,
12017,7,NaN,48,67,13,81,NaN,81,39,NaN,108,NaN,100
12018,,NaN,,,,,NaN,,,NaN,,NaN,
12019,7,NaN,49,67,13,81,NaN,81,39,NaN,109,NaN,100
12020,,NaN,,,,,NaN,,,NaN,,NaN,
12021,7,NaN,48,67,13,81,NaN,81,39,NaN,110,NaN,100
12022,,NaN,,,,,NaN,,,NaN,,NaN,
12023,7,NaN,47,65,13,81,NaN,81,38,NaN,106,NaN,100
12024,,NaN,,,,,NaN,,,NaN,,NaN,
12025,7,NaN,48,65,13,80,NaN,79,38,NaN,108,NaN,100
12026,,NaN,,,,,NaN,,,NaN,,NaN,
12027,7,NaN,48,65,13,80,NaN,78,38,NaN,107,NaN,100
12028,,NaN,,,,,NaN,,,NaN,,NaN,
12029,7,NaN,50,67,13,78,NaN,77,39,NaN,111,NaN,100
12030,,NaN,,,,,NaN,,,NaN,,NaN,
12031,7,NaN,49,67,13,78,NaN,78,39,NaN,109,NaN,100
12032,,NaN,,,,,NaN,,,NaN,,NaN,
12033,7,NaN,50,68,13,79,NaN,80,39,NaN,110,NaN,100
12034,,NaN,,,,,NaN,,,NaN,,NaN,
12035,7,NaN,49,67,13,80,NaN,80,39,NaN,109,NaN,100
12036,,NaN,,,,,NaN,,,NaN,,NaN,
12037,7,NaN,49,67,13,81,NaN,81,39,NaN,108,NaN,100
12038,,NaN,,,,,NaN,,,NaN,,NaN,
12039,6,NaN,49,67,13,81,NaN,81,39,NaN,111,NaN,100
12040,,NaN,,,,,NaN,,,NaN,,NaN,
12041,6,NaN,48,66,13,81,NaN,81,39,NaN,107,NaN,100
12042,,NaN,,,,,NaN,,,NaN,,NaN,
12043,6,NaN,49,67,13,82,NaN,81,38,NaN,112,NaN,100
12044,,NaN,,,,,NaN,,,NaN,,NaN,
12045,6,NaN,48,66,13,82,NaN,81,38,NaN,108,NaN,100
12046,,NaN,,,,,NaN,,,NaN,,NaN,
12047,7,NaN,50,67,13,81,NaN,80,38,NaN,110,NaN,100
12048,,NaN,,,,,NaN,,,NaN,,NaN,
12049,7,NaN,48,66,13,81,NaN,80,38,NaN,109,NaN,100
12050,,NaN,,,,,NaN,,,NaN,,NaN,
12051,7,NaN,49,66,13,81,NaN,81,38,NaN,107,NaN,100
12052,,NaN,,,,,NaN,,,NaN,,NaN,
12053,7,NaN,47,65,13,81,NaN,81,38,NaN,108,NaN,100
12054,,NaN,,,,,NaN,,,NaN,,NaN,
12055,6,NaN,46,63,13,81,NaN,80,39,NaN,102,NaN,100
12056,,NaN,,,,,NaN,,,NaN,,NaN,
12057,6,NaN,46,63,13,81,NaN,80,39,NaN,105,NaN,100
12058,,NaN,,,,,NaN,,,NaN,,NaN,
12059,6,NaN,46,62,13,81,NaN,80,39,NaN,102,NaN,100
12060,,NaN,,,,,NaN,,,NaN,,NaN,
12061,6,NaN,48,64,13,80,NaN,80,38,NaN,106,NaN,100
12062,,NaN,,,,,NaN,,,NaN,,NaN,
12063,6,NaN,47,63,13,80,NaN,80,38,NaN,104,NaN,100
12064,,NaN,,,,,NaN,,,NaN,,NaN,
12065,7,NaN,48,64,13,80,NaN,80,38,NaN,104,NaN,100
12066,,NaN,,,,,NaN,,,NaN,,NaN,
12067,7,NaN,47,63,13,80,NaN,80,38,NaN,104,NaN,100
12068,,NaN,,,,,NaN,,,NaN,,NaN,
12069,6,NaN,46,62,13,80,NaN,79,38,NaN,102,NaN,100
12070,,NaN,,,,,NaN,,,NaN,,NaN,
12071,6,NaN,46,63,13,80,NaN,80,38,NaN,104,NaN,100
12072,,NaN,,,,,NaN,,,NaN,,NaN,
12073,6,NaN,45,61,13,80,NaN,79,38,NaN,99,NaN,100
12074,,NaN,,,,,NaN,,,NaN,,NaN,
12075,6,NaN,46,62,13,80,NaN,80,38,NaN,102,NaN,100
12076,,NaN,,,,,NaN,,,NaN,,NaN,
12077,6,NaN,45,61,13,80,NaN,79,38,NaN,100,NaN,100
12078,,NaN,,,,,NaN,,,NaN,,NaN,
12079,6,NaN,47,62,13,80,NaN,80,38,NaN,103,NaN,100
12080,,NaN,,,,,NaN,,,NaN,,NaN,
12081,7,NaN,47,63,13,80,NaN,80,37,NaN,103,NaN,100
12082,,NaN,,,,,NaN,,,NaN,,NaN,
12083,7,NaN,48,63,13,80,NaN,80,37,NaN,103,NaN,100
12084,,NaN,,,,,NaN,,,NaN,,NaN,
12085,7,NaN,48,65,13,81,NaN,80,37,NaN,107,NaN,100
12086,,NaN,,,,,NaN,,,NaN,,NaN,
12087,7,NaN,47,64,13,81,NaN,80,38,NaN,103,NaN,100
12088,,NaN,,,,,NaN,,,NaN,,NaN,
12089,7,NaN,48,64,13,80,NaN,80,38,NaN,105,NaN,100
12090,,NaN,,,,,NaN,,,NaN,,NaN,
12091,7,NaN,45,63,13,81,NaN,79,38,NaN,102,NaN,100
12092,,NaN,,,,,NaN,,,NaN,,NaN,
12093,7,NaN,46,63,13,80,NaN,79,39,NaN,103,NaN,100
12094,,NaN,,,,,NaN,,,NaN,,NaN,
12095,6,NaN,45,62,13,80,NaN,79,39,NaN,102,NaN,100
12096,,NaN,,,,,NaN,,,NaN,,NaN,
12097,6,NaN,46,62,13,79,NaN,79,39,NaN,101,NaN,100
12098,,NaN,,,,,NaN,,,NaN,,NaN,
12099,7,NaN,47,63,13,79,NaN,79,39,NaN,104,NaN,100
12100,,NaN,,,,,NaN,,,NaN,,NaN,
12101,7,NaN,47,63,13,79,NaN,79,38,NaN,103,NaN,100
12102,,NaN,,,,,NaN,,,NaN,,NaN,
12103,7,NaN,48,65,13,80,NaN,80,38,NaN,107,NaN,100
12104,,NaN,,,,,NaN,,,NaN,,NaN,
12105,7,NaN,46,64,13,80,NaN,80,38,NaN,104,NaN,100
12106,,NaN,,,,,NaN,,,NaN,,NaN,
12107,7,NaN,47,64,13,80,NaN,79,38,NaN,104,NaN,100
12108,,NaN,,,,,NaN,,,NaN,,NaN,
12109,7,NaN,45,63,13,80,NaN,79,38,NaN,102,NaN,100
12110,,NaN,,,,,NaN,,,NaN,,NaN,
12111,7,NaN,46,62,13,79,NaN,79,38,NaN,101,NaN,100
12112,,NaN,,,,,NaN,,,NaN,,NaN,
12113,7,NaN,46,63,13,79,NaN,78,38,NaN,104,NaN,100
12114,,NaN,,,,,NaN,,,NaN,,NaN,
12115,7,NaN,46,62,13,79,NaN,78,38,NaN,102,NaN,100
12116,,NaN,,,,,NaN,,,NaN,,NaN,
12117,7,NaN,46,63,13,79,NaN,78,38,NaN,105,NaN,100
12118,,NaN,,,,,NaN,,,NaN,,NaN,
12119,7,NaN,46,63,13,78,NaN,78,39,NaN,103,NaN,100
12120,,NaN,,,,,NaN,,,NaN,,NaN,
12121,7,NaN,47,63,13,78,NaN,77,39,NaN,104,NaN,100
12122,,NaN,,,,,NaN,,,NaN,,NaN,
12123,7,NaN,45,62,13,78,NaN,77,39,NaN,101,NaN,100
12124,,NaN,,,,,NaN,,,NaN,,NaN,
12125,7,NaN,47,63,13,77,NaN,77,39,NaN,103,NaN,100
12126,,NaN,,,,,NaN,,,NaN,,NaN,
12127,7,NaN,46,63,13,77,NaN,77,39,NaN,104,NaN,100
12128,,NaN,,,,,NaN,,,NaN,,NaN,
12129,7,NaN,45,62,13,77,NaN,77,39,NaN,100,NaN,100
12130,,NaN,,,,,NaN,,,NaN,,NaN,
12131,7,NaN,46,62,13,77,NaN,77,39,NaN,103,NaN,100
12132,,NaN,,,,,NaN,,,NaN,,NaN,
12133,7,NaN,45,61,13,78,NaN,77,39,NaN,100,NaN,100
12134,,NaN,,,,,NaN,,,NaN,,NaN,
12135,7,NaN,46,62,13,77,NaN,77,39,NaN,102,NaN,100
12136,,NaN,,,,,NaN,,,NaN,,NaN,
12137,7,NaN,45,62,13,78,NaN,77,39,NaN,101,NaN,100
12138,,NaN,,,,,NaN,,,NaN,,NaN,
12139,7,NaN,46,63,13,78,NaN,77,39,NaN,102,NaN,100
12140,,NaN,,,,,NaN,,,NaN,,NaN,
12141,7,NaN,45,62,13,78,NaN,77,39,NaN,103,NaN,100
12142,,NaN,,,,,NaN,,,NaN,,NaN,
12143,7,NaN,45,62,13,78,NaN,77,37,NaN,101,NaN,100
12144,,NaN,,,,,NaN,,,NaN,,NaN,
12145,7,NaN,45,62,13,78,NaN,77,37,NaN,103,NaN,100
12146,,NaN,,,,,NaN,,,NaN,,NaN,
12147,7,NaN,44,61,13,78,NaN,77,37,NaN,99,NaN,100
12148,,NaN,,,,,NaN,,,NaN,,NaN,
12149,7,NaN,45,62,13,78,NaN,77,38,NaN,102,NaN,100
12150,,NaN,,,,,NaN,,,NaN,,NaN,
12151,7,NaN,44,61,13,78,NaN,77,38,NaN,99,NaN,100
12152,,NaN,,,,,NaN,,,NaN,,NaN,
12153,7,NaN,47,62,13,78,NaN,78,38,NaN,102,NaN,100
12154,,NaN,,,,,NaN,,,NaN,,NaN,
12155,7,NaN,46,63,13,78,NaN,78,38,NaN,103,NaN,100
12156,,NaN,,,,,NaN,,,NaN,,NaN,
12157,7,NaN,46,62,13,78,NaN,78,38,NaN,101,NaN,100
12158,,NaN,,,,,NaN,,,NaN,,NaN,
12159,7,NaN,46,63,13,79,NaN,78,38,NaN,103,NaN,100
12160,,NaN,,,,,NaN,,,NaN,,NaN,
12161,7,NaN,45,62,13,79,NaN,78,38,NaN,101,NaN,100
12162,,NaN,,,,,NaN,,,NaN,,NaN,
12163,7,NaN,46,63,13,79,NaN,78,38,NaN,104,NaN,100
12164,,NaN,,,,,NaN,,,NaN,,NaN,
12165,7,NaN,45,62,13,79,NaN,77,38,NaN,101,NaN,100
12166,,NaN,,,,,NaN,,,NaN,,NaN,
12167,7,NaN,46,63,13,78,NaN,77,38,NaN,103,NaN,100
12168,,NaN,,,,,NaN,,,NaN,,NaN,
12169,7,NaN,45,62,13,78,NaN,77,39,NaN,101,NaN,100
12170,,NaN,,,,,NaN,,,NaN,,NaN,
12171,7,NaN,45,62,13,77,NaN,77,39,NaN,101,NaN,100
12172,,NaN,,,,,NaN,,,NaN,,NaN,
12173,7,NaN,45,62,13,77,NaN,76,39,NaN,102,NaN,100
12174,,NaN,,,,,NaN,,,NaN,,NaN,
12175,7,NaN,44,61,13,77,NaN,76,39,NaN,100,NaN,100
12176,,NaN,,,,,NaN,,,NaN,,NaN,
12177,7,NaN,45,62,13,77,NaN,77,39,NaN,104,NaN,100
12178,,NaN,,,,,NaN,,,NaN,,NaN,
12179,7,NaN,44,61,13,77,NaN,77,39,NaN,100,NaN,100
12180,,NaN,,,,,NaN,,,NaN,,NaN,
12181,7,NaN,46,62,13,77,NaN,77,39,NaN,102,NaN,100
12182,,NaN,,,,,NaN,,,NaN,,NaN,
12183,7,NaN,44,61,13,78,NaN,77,39,NaN,100,NaN,100
12184,,NaN,,,,,NaN,,,NaN,,NaN,
12185,7,NaN,45,61,13,78,NaN,77,39,NaN,100,NaN,100
12186,,NaN,,,,,NaN,,,NaN,,NaN,
12187,7,NaN,44,61,13,78,NaN,77,39,NaN,101,NaN,100
12188,,NaN,,,,,NaN,,,NaN,,NaN,
12189,7,NaN,44,61,13,77,NaN,76,39,NaN,99,NaN,100
12190,,NaN,,,,,NaN,,,NaN,,NaN,
12191,7,NaN,45,62,13,77,NaN,76,39,NaN,103,NaN,100
12192,,NaN,,,,,NaN,,,NaN,,NaN,
12193,7,NaN,45,61,13,77,NaN,76,39,NaN,101,NaN,100
12194,,NaN,,,,,NaN,,,NaN,,NaN,
12195,7,NaN,46,63,13,76,NaN,76,39,NaN,104,NaN,100
12196,,NaN,,,,,NaN,,,NaN,,NaN,
12197,7,NaN,45,62,13,77,NaN,76,39,NaN,103,NaN,100
12198,,NaN,,,,,NaN,,,NaN,,NaN,
12199,7,NaN,45,62,13,76,NaN,76,39,NaN,102,NaN,100
12200,,NaN,,,,,NaN,,,NaN,,NaN,
12201,7,NaN,45,62,13,76,NaN,76,39,NaN,102,NaN,100
12202,,NaN,,,,,NaN,,,NaN,,NaN,
12203,7,NaN,45,62,13,76,NaN,75,39,NaN,101,NaN,100
12204,,NaN,,,,,NaN,,,NaN,,NaN,
12205,7,NaN,45,63,13,76,NaN,76,39,NaN,104,NaN,100
12206,,NaN,,,,,NaN,,,NaN,,NaN,
12207,7,NaN,44,61,13,76,NaN,76,39,NaN,101,NaN,100
12208,,NaN,,,,,NaN,,,NaN,,NaN,
12209,7,NaN,45,62,13,76,NaN,76,39,NaN,103,NaN,100
12210,,NaN,,,,,NaN,,,NaN,,NaN,
12211,7,NaN,44,61,13,77,NaN,76,39,NaN,101,NaN,100
12212,,NaN,,,,,NaN,,,NaN,,NaN,
12213,7,NaN,45,61,13,77,NaN,76,39,NaN,102,NaN,100
12214,,NaN,,,,,NaN,,,NaN,,NaN,
12215,7,NaN,45,62,13,77,NaN,76,39,NaN,103,NaN,100
12216,,NaN,,,,,NaN,,,NaN,,NaN,
12217,7,NaN,44,61,13,76,NaN,75,39,NaN,100,NaN,100
12218,,NaN,,,,,NaN,,,NaN,,NaN,
12219,7,NaN,44,61,13,76,NaN,75,39,NaN,103,NaN,100
12220,,NaN,,,,,NaN,,,NaN,,NaN,
12221,7,NaN,44,60,13,76,NaN,75,39,NaN,99,NaN,100
12222,,NaN,,,,,NaN,,,NaN,,NaN,
12223,7,NaN,45,61,13,75,NaN,75,39,NaN,102,NaN,100
12224,,NaN,,,,,NaN,,,NaN,,NaN,
12225,7,NaN,44,60,13,75,NaN,75,39,NaN,98,NaN,100
12226,,NaN,,,,,NaN,,,NaN,,NaN,
12227,6,NaN,44,60,13,75,NaN,75,39,NaN,99,NaN,100
12228,,NaN,,,,,NaN,,,NaN,,NaN,
12229,6,NaN,43,59,13,76,NaN,75,39,NaN,98,NaN,100
