time,Solar8000/ART_MBP,SNUADC/ECG_V5,SNUADC/CVP,Solar8000/ART_SBP,Solar8000/PLETH_SPO2,Solar8000/ART_DBP,SNUADC/ECG_II,Solar8000/CVP,Solar8000/RR_CO2,Solar8000/PLETH_HR,SNUADC/ART,Solar8000/ETCO2,Solar8000/HR
14599,,NaN,NaN,,,,NaN,,,,NaN,,95
14600,107,NaN,NaN,134,100,87,NaN,6,16,96,NaN,30,
14601,,NaN,NaN,,,,NaN,,,,NaN,,
14602,109,NaN,NaN,138,100,90,NaN,6,16,96,NaN,30,95
14603,108,NaN,NaN,134,100,88,NaN,6,16,96,NaN,30,95
14604,,NaN,NaN,,,,NaN,,,,NaN,,
14605,109,NaN,NaN,138,,89,NaN,6,,,NaN,,95
14606,,NaN,NaN,,100,,NaN,,16,96,NaN,30,
14607,107,NaN,NaN,133,100,87,NaN,5,16,96,NaN,29,95
14608,,NaN,NaN,,,,NaN,,,,NaN,,
14609,107,NaN,NaN,135,100,87,NaN,5,16,96,NaN,29,95
14610,,NaN,NaN,,,,NaN,,,,NaN,,
14611,105,NaN,NaN,130,100,85,NaN,5,16,96,NaN,29,95
14612,,NaN,NaN,,,,NaN,,,,NaN,,
14613,106,NaN,NaN,133,100,87,NaN,5,16,97,NaN,30,95
14614,,NaN,NaN,,,,NaN,,,,NaN,,
14615,105,NaN,NaN,131,100,86,NaN,5,16,97,NaN,30,95
14616,,NaN,NaN,,,,NaN,,,,NaN,,
14617,106,NaN,NaN,133,100,86,NaN,5,16,94,NaN,30,95
14618,,NaN,NaN,,,,NaN,,,,NaN,,
14619,107,NaN,NaN,135,100,90,NaN,6,16,94,NaN,30,95
14620,,NaN,NaN,,,,NaN,,,,NaN,,
14621,108,NaN,NaN,135,100,89,NaN,6,16,95,NaN,29,95
14622,,NaN,NaN,,,,NaN,,,,NaN,,
14623,110,NaN,NaN,138,100,91,NaN,6,16,95,NaN,29,95
14624,,NaN,NaN,,,,NaN,,,,NaN,,
14625,110,NaN,NaN,137,100,91,NaN,6,16,97,NaN,29,95
14626,,NaN,NaN,,,,NaN,,,,NaN,,
14627,113,NaN,NaN,140,100,96,NaN,6,16,96,NaN,29,95
14628,,NaN,NaN,,,,NaN,,,,NaN,,
14629,112,NaN,NaN,138,100,92,NaN,7,16,96,NaN,29,95
14630,,NaN,NaN,,,,NaN,,,,NaN,,
14631,112,NaN,NaN,140,100,92,NaN,7,16,95,NaN,29,95
14632,,NaN,NaN,,,,NaN,,,,NaN,,
14633,109,NaN,NaN,134,100,89,NaN,7,16,95,NaN,29,95
14634,,NaN,NaN,,,,NaN,,,,NaN,,
14635,110,NaN,NaN,139,100,91,NaN,7,16,96,NaN,29,95
14636,,NaN,NaN,,,,NaN,,,,NaN,,
14637,110,NaN,NaN,137,100,90,NaN,7,16,96,NaN,29,95
14638,,NaN,NaN,,,,NaN,,,,NaN,,
14639,114,NaN,NaN,144,100,95,NaN,7,16,96,NaN,29,95
14640,,NaN,NaN,,,,NaN,,,,NaN,,
14641,112,NaN,NaN,138,100,93,NaN,7,16,95,NaN,30,95
14642,,NaN,NaN,,,,NaN,,,,NaN,,
14643,112,NaN,NaN,139,100,91,NaN,7,16,95,NaN,30,95
14644,,NaN,NaN,,,,NaN,,,,NaN,,
14645,111,NaN,NaN,137,100,91,NaN,6,16,96,NaN,30,95
14646,,NaN,NaN,,,,NaN,,,,NaN,,
14647,,NaN,NaN,,,,NaN,,,,NaN,,
14648,111,NaN,NaN,138,100,91,NaN,6,16,96,NaN,30,95
14649,,NaN,NaN,,,,NaN,,,,NaN,,
14650,111,NaN,NaN,139,100,91,NaN,6,16,96,NaN,29,95
14651,,NaN,NaN,,,,NaN,,,,NaN,,
14652,115,NaN,NaN,148,100,94,NaN,6,16,96,NaN,29,95
14653,,NaN,NaN,,,,NaN,,,,NaN,,
14654,112,NaN,NaN,138,100,93,NaN,7,16,96,NaN,29,95
14655,,NaN,NaN,,,,NaN,,,,NaN,,
14656,111,NaN,NaN,135,100,89,NaN,7,16,96,NaN,29,95
14657,,NaN,NaN,,,,NaN,,,,NaN,,
14658,110,NaN,NaN,137,100,90,NaN,6,16,95,NaN,29,95
14659,,NaN,NaN,,,,NaN,,,,NaN,,
14660,108,NaN,NaN,136,100,88,NaN,6,16,95,NaN,29,95
14661,,NaN,NaN,,,,NaN,,,,NaN,,
14662,110,NaN,NaN,138,100,91,NaN,6,16,94,NaN,29,95
14663,,NaN,NaN,,,,NaN,,,,NaN,,
14664,110,NaN,NaN,137,100,90,NaN,6,16,96,NaN,30,95
14665,,NaN,NaN,,,,NaN,,,,NaN,,
14666,113,NaN,NaN,143,100,94,NaN,6,16,95,NaN,30,95
14667,,NaN,NaN,,,,NaN,,,,NaN,,
14668,113,NaN,NaN,140,100,94,NaN,5,16,96,NaN,30,95
14669,,NaN,NaN,,,,NaN,,,,NaN,,
14670,113,NaN,NaN,140,100,94,NaN,5,16,96,NaN,30,95
14671,,NaN,NaN,,,,NaN,,,,NaN,,
14672,114,NaN,NaN,141,100,93,NaN,5,16,95,NaN,28,95
14673,,NaN,NaN,,,,NaN,,,,NaN,,
14674,115,NaN,NaN,144,100,94,NaN,5,16,95,NaN,28,95
14675,,NaN,NaN,,,,NaN,,,,NaN,,
14676,113,NaN,NaN,140,100,93,NaN,6,16,96,NaN,28,95
14677,,NaN,NaN,,,,NaN,,,,NaN,,
14678,114,NaN,NaN,142,100,92,NaN,6,16,96,NaN,28,95
14679,,NaN,NaN,,,,NaN,,,,NaN,,
14680,113,NaN,NaN,140,100,92,NaN,6,16,96,NaN,29,95
14681,,NaN,NaN,,,,NaN,,,,NaN,,
14682,113,NaN,NaN,141,100,92,NaN,6,16,95,NaN,29,95
14683,,NaN,NaN,,,,NaN,,,,NaN,,
14684,114,NaN,NaN,142,100,94,NaN,6,16,95,NaN,29,95
14685,,NaN,NaN,,,,NaN,,,,NaN,,
14686,114,NaN,NaN,143,100,93,NaN,6,16,95,NaN,29,95
14687,,NaN,NaN,,,,NaN,,,,NaN,,
14688,116,NaN,NaN,145,100,95,NaN,6,16,95,NaN,29,95
14689,,NaN,NaN,,,,NaN,,,,NaN,,
14690,116,NaN,NaN,145,100,95,NaN,6,16,95,NaN,29,95
14691,,NaN,NaN,,,,NaN,,,,NaN,,
14692,115,NaN,NaN,145,100,95,NaN,6,16,95,NaN,29,95
14693,,NaN,NaN,,,,NaN,,,,NaN,,
14694,114,NaN,NaN,141,100,92,NaN,6,16,95,NaN,29,95
14695,,NaN,NaN,,,,NaN,,,,NaN,,
14696,114,NaN,NaN,144,100,93,NaN,6,16,95,NaN,30,95
14697,,NaN,NaN,,,,NaN,,,,NaN,,
14698,113,NaN,NaN,140,100,92,NaN,6,16,95,NaN,30,95
14699,,NaN,NaN,,,,NaN,,,,NaN,,
14700,115,NaN,NaN,145,100,94,NaN,6,16,95,NaN,30,95
14701,,NaN,NaN,,,,NaN,,,,NaN,,
14702,114,NaN,NaN,142,100,93,NaN,6,16,95,NaN,30,95
14703,,NaN,NaN,,,,NaN,,,,NaN,,
14704,115,NaN,NaN,146,100,95,NaN,6,16,95,NaN,30,95
14705,,NaN,NaN,,,,NaN,,,,NaN,,
14706,115,NaN,NaN,143,100,94,NaN,6,16,95,NaN,30,95
14707,,NaN,NaN,,,,NaN,,,,NaN,,
14708,117,NaN,NaN,147,100,96,NaN,6,16,96,NaN,30,95
14709,,NaN,NaN,,,,NaN,,,,NaN,,
14710,117,NaN,NaN,147,100,96,NaN,6,16,96,NaN,30,95
14711,,NaN,NaN,,,,NaN,,,,NaN,,
14712,115,NaN,NaN,143,100,93,NaN,6,16,96,NaN,30,95
14713,,NaN,NaN,,,,NaN,,,,NaN,,
14714,114,NaN,NaN,143,100,94,NaN,6,16,96,NaN,30,95
14715,,NaN,NaN,,,,NaN,,,,NaN,,
14716,114,NaN,NaN,142,100,93,NaN,6,16,96,NaN,30,95
14717,,NaN,NaN,,,,NaN,,,,NaN,,
14718,114,NaN,NaN,141,100,93,NaN,6,16,96,NaN,29,96
14719,,NaN,NaN,,,,NaN,,,,NaN,,
14720,114,NaN,NaN,141,100,93,NaN,6,16,96,NaN,29,96
14721,,NaN,NaN,,,,NaN,,,,NaN,,
14722,114,NaN,NaN,144,100,94,NaN,6,16,96,NaN,29,96
14723,,NaN,NaN,,,,NaN,,,,NaN,,
14724,113,NaN,NaN,140,100,92,NaN,6,16,96,NaN,29,96
14725,,NaN,NaN,,,,NaN,,,,NaN,,
14726,114,NaN,NaN,145,100,94,NaN,6,16,96,NaN,29,96
14727,,NaN,NaN,,,,NaN,,,,NaN,,
14728,113,NaN,NaN,140,100,91,NaN,6,16,96,NaN,29,96
14729,,NaN,NaN,,,,NaN,,,,NaN,,
14730,113,NaN,NaN,142,100,92,NaN,6,16,96,NaN,29,96
14731,,NaN,NaN,,,,NaN,,,,NaN,,
14732,111,NaN,NaN,138,100,91,NaN,6,16,96,NaN,29,96
14733,,NaN,NaN,,,,NaN,,,,NaN,,
14734,113,NaN,NaN,142,100,92,NaN,6,16,96,NaN,29,95
14735,,NaN,NaN,,,,NaN,,,,NaN,,
14736,112,NaN,NaN,140,100,91,NaN,6,16,96,NaN,29,95
14737,,NaN,NaN,,,,NaN,,,,NaN,,
14738,113,NaN,NaN,142,100,91,NaN,6,16,96,NaN,29,95
14739,,NaN,NaN,,,,NaN,,,,NaN,,
14740,113,NaN,NaN,141,100,93,NaN,6,16,95,NaN,29,95
14741,,NaN,NaN,,,,NaN,,,,NaN,,
14742,112,NaN,NaN,141,100,91,NaN,6,16,95,NaN,29,95
14743,,NaN,NaN,,,,NaN,,,,NaN,,
14744,113,NaN,NaN,142,100,93,NaN,6,16,95,NaN,29,95
14745,,NaN,NaN,,,,NaN,,,,NaN,,
14746,112,NaN,NaN,140,100,91,NaN,6,16,95,NaN,29,95
14747,,NaN,NaN,,,,NaN,,,,NaN,,
14748,113,NaN,NaN,141,100,93,NaN,6,16,95,NaN,29,95
14749,,NaN,NaN,,,,NaN,,,,NaN,,
14750,112,NaN,NaN,139,100,92,NaN,6,16,95,NaN,29,95
14751,,NaN,NaN,,,,NaN,,,,NaN,,
14752,113,NaN,NaN,140,100,91,NaN,6,16,95,NaN,29,95
14753,,NaN,NaN,,,,NaN,,,,NaN,,
14754,111,NaN,NaN,138,100,89,NaN,6,16,95,NaN,29,94
14755,,NaN,NaN,,,,NaN,,,,NaN,,
14756,111,NaN,NaN,141,100,90,NaN,6,16,95,NaN,30,94
14757,,NaN,NaN,,,,NaN,,,,NaN,,
14758,109,NaN,NaN,136,100,89,NaN,6,16,94,NaN,30,94
14759,,NaN,NaN,,,,NaN,,,,NaN,,
14760,112,NaN,NaN,141,100,91,NaN,6,16,94,NaN,30,94
14761,,NaN,NaN,,,,NaN,,,,NaN,,
14762,111,NaN,NaN,138,100,91,NaN,6,16,94,NaN,30,94
14763,,NaN,NaN,,,,NaN,,,,NaN,,
14764,113,NaN,NaN,142,100,92,NaN,6,16,94,NaN,30,93
14765,,NaN,NaN,,,,NaN,,,,NaN,,
14766,111,NaN,NaN,138,100,91,NaN,6,16,94,NaN,30,93
14767,,NaN,NaN,,,,NaN,,,,NaN,,
14768,112,NaN,NaN,142,100,92,NaN,6,16,94,NaN,30,93
14769,,NaN,NaN,,,,NaN,,,,NaN,,
14770,112,NaN,NaN,140,100,92,NaN,6,16,94,NaN,30,94
14771,,NaN,NaN,,,,NaN,,,,NaN,,
14772,112,NaN,NaN,140,100,91,NaN,6,16,94,NaN,29,93
14773,,NaN,NaN,,,,NaN,,,,NaN,,
14774,112,NaN,NaN,140,100,92,NaN,6,16,94,NaN,29,93
14775,,NaN,NaN,,,,NaN,,,,NaN,,
14776,112,NaN,NaN,139,100,91,NaN,6,16,94,NaN,29,93
14777,,NaN,NaN,,,,NaN,,,,NaN,,
14778,112,NaN,NaN,142,100,93,NaN,6,16,94,NaN,29,93
14779,,NaN,NaN,,,,NaN,,,,NaN,,
14780,112,NaN,NaN,139,100,91,NaN,6,16,94,NaN,30,93
14781,,NaN,NaN,,,,NaN,,,,NaN,,
14782,112,NaN,NaN,140,100,92,NaN,6,16,94,NaN,30,93
14783,,NaN,NaN,,,,NaN,,,,NaN,,
14784,111,NaN,NaN,138,100,90,NaN,6,16,94,NaN,30,93
14785,,NaN,NaN,,,,NaN,,,,NaN,,
14786,112,NaN,NaN,142,100,92,NaN,6,16,94,NaN,30,93
14787,,NaN,NaN,,,,NaN,,,,NaN,,
14788,111,NaN,NaN,137,100,90,NaN,6,16,94,NaN,30,93
14789,,NaN,NaN,,,,NaN,,,,NaN,,
14790,112,NaN,NaN,141,100,92,NaN,6,16,93,NaN,30,93
14791,,NaN,NaN,,,,NaN,,,,NaN,,
14792,111,NaN,NaN,138,100,90,NaN,6,16,93,NaN,30,93
14793,,NaN,NaN,,,,NaN,,,,NaN,,
14794,112,NaN,NaN,141,100,90,NaN,6,16,93,NaN,30,93
14795,,NaN,NaN,,,,NaN,,,,NaN,,
14796,110,NaN,NaN,137,100,90,NaN,6,16,93,NaN,30,93
14797,,NaN,NaN,,,,NaN,,,,NaN,,
14798,111,NaN,NaN,140,100,90,NaN,6,16,93,NaN,30,93
14799,,NaN,NaN,,,,NaN,,,,NaN,,
14800,110,NaN,NaN,137,100,89,NaN,6,16,93,NaN,30,93
14801,,NaN,NaN,,,,NaN,,,,NaN,,
14802,110,NaN,NaN,139,100,89,NaN,6,16,93,NaN,30,92
14803,,NaN,NaN,,,,NaN,,,,NaN,,
14804,109,NaN,NaN,135,100,88,NaN,6,16,93,NaN,30,92
14805,,NaN,NaN,,,,NaN,,,,NaN,,
14806,108,NaN,NaN,134,100,87,NaN,6,16,93,NaN,30,92
14807,,NaN,NaN,,,,NaN,,,,NaN,,
14808,109,NaN,NaN,138,100,90,NaN,7,16,93,NaN,30,92
14809,,NaN,NaN,,,,NaN,,,,NaN,,
14810,108,NaN,NaN,134,100,87,NaN,7,16,93,NaN,30,92
14811,,NaN,NaN,,,,NaN,,,,NaN,,
14812,109,NaN,NaN,138,100,89,NaN,6,16,92,NaN,29,92
14813,,NaN,NaN,,,,NaN,,,,NaN,,
14814,108,NaN,NaN,134,100,87,NaN,6,16,92,NaN,29,92
14815,,NaN,NaN,,,,NaN,,,,NaN,,
14816,109,NaN,NaN,138,100,89,NaN,6,16,92,NaN,29,92
14817,,NaN,NaN,,,,NaN,,,,NaN,,
14818,108,NaN,NaN,134,100,88,NaN,6,16,92,NaN,29,91
14819,,NaN,NaN,,,,NaN,,,,NaN,,
14820,109,NaN,NaN,138,100,89,NaN,6,16,92,NaN,30,91
14821,,NaN,NaN,,,,NaN,,,,NaN,,
14822,108,NaN,NaN,134,100,88,NaN,6,16,92,NaN,30,91
14823,,NaN,NaN,,,,NaN,,,,NaN,,
14824,110,NaN,NaN,139,100,89,NaN,6,16,92,NaN,30,91
14825,,NaN,NaN,,,,NaN,,,,NaN,,
14826,108,NaN,NaN,134,100,88,NaN,6,16,92,NaN,30,91
14827,,NaN,NaN,,,,NaN,,,,NaN,,
14828,109,NaN,NaN,137,100,89,NaN,6,16,92,NaN,29,91
14829,,NaN,NaN,,,,NaN,,,,NaN,,
14830,108,NaN,NaN,133,100,89,NaN,6,16,92,NaN,29,91
14831,,NaN,NaN,,,,NaN,,,,NaN,,
14832,108,NaN,NaN,136,100,87,NaN,6,16,92,NaN,29,91
14833,,NaN,NaN,,,,NaN,,,,NaN,,
14834,107,NaN,NaN,133,100,87,NaN,6,16,91,NaN,30,91
14835,,NaN,NaN,,,,NaN,,,,NaN,,
14836,106,NaN,NaN,132,100,85,NaN,6,16,91,NaN,30,90
14837,,NaN,NaN,,,,NaN,,,,NaN,,
14838,106,NaN,NaN,132,100,88,NaN,6,16,91,NaN,30,90
14839,,NaN,NaN,,,,NaN,,,,NaN,,
14840,107,NaN,NaN,133,100,87,NaN,6,16,91,NaN,30,90
14841,,NaN,NaN,,,,NaN,,,,NaN,,
14842,108,NaN,NaN,135,100,89,NaN,6,16,91,NaN,29,90
14843,,NaN,NaN,,,,NaN,,,,NaN,,
14844,108,NaN,NaN,134,100,87,NaN,6,16,91,NaN,29,90
14845,,NaN,NaN,,,,NaN,,,,NaN,,
14846,109,NaN,NaN,137,100,89,NaN,6,16,91,NaN,29,90
14847,,NaN,NaN,,,,NaN,,,,NaN,,
14848,108,NaN,NaN,132,100,89,NaN,6,16,91,NaN,29,91
14849,,NaN,NaN,,,,NaN,,,,NaN,,
14850,109,NaN,NaN,137,100,87,NaN,6,16,91,NaN,29,90
14851,,NaN,NaN,,,,NaN,,,,NaN,,
14852,107,NaN,NaN,133,100,87,NaN,6,16,91,NaN,29,90
14853,,NaN,NaN,,,,NaN,,,,NaN,,
14854,108,NaN,NaN,136,100,88,NaN,6,16,91,NaN,29,90
14855,,NaN,NaN,,,,NaN,,,,NaN,,
14856,107,NaN,NaN,133,100,88,NaN,6,16,91,NaN,29,90
14857,,NaN,NaN,,,,NaN,,,,NaN,,
14858,108,NaN,NaN,135,100,88,NaN,6,16,91,NaN,29,90
14859,,NaN,NaN,,,,NaN,,,,NaN,,
14860,108,NaN,NaN,134,100,88,NaN,6,16,91,NaN,30,90
14861,,NaN,NaN,,,,NaN,,,,NaN,,
14862,107,NaN,NaN,133,100,87,NaN,6,16,91,NaN,30,90
14863,,NaN,NaN,,,,NaN,,,,NaN,,
14864,107,NaN,NaN,134,100,87,NaN,6,16,91,NaN,30,90
14865,,NaN,NaN,,,,NaN,,,,NaN,,
14866,106,NaN,NaN,132,100,86,NaN,6,16,91,NaN,30,90
14867,,NaN,NaN,,,,NaN,,,,NaN,,
14868,107,NaN,NaN,134,100,88,NaN,6,16,91,NaN,29,90
14869,,NaN,NaN,,,,NaN,,,,NaN,,
14870,106,NaN,NaN,132,100,87,NaN,6,16,91,NaN,29,90
14871,,NaN,NaN,,,,NaN,,,,NaN,,
14872,108,NaN,NaN,136,100,88,NaN,6,16,91,NaN,29,90
14873,,NaN,NaN,,,,NaN,,,,NaN,,
14874,107,NaN,NaN,145,100,84,NaN,6,16,91,NaN,29,90
14875,,NaN,NaN,,,,NaN,,,,NaN,,
14876,108,NaN,NaN,138,100,87,NaN,6,16,91,NaN,29,90
14877,,NaN,NaN,,,,NaN,,,,NaN,,
14878,106,NaN,NaN,131,100,86,NaN,6,16,91,NaN,29,90
14879,,NaN,NaN,,,,NaN,,,,NaN,,
14880,107,NaN,NaN,135,100,88,NaN,6,16,91,NaN,29,90
14881,,NaN,NaN,,,,NaN,,,,NaN,,
14882,106,NaN,NaN,139,100,80,NaN,6,16,90,NaN,29,90
14883,,NaN,NaN,,,,NaN,,,,NaN,,
14884,109,NaN,NaN,138,100,84,NaN,6,16,90,NaN,29,90
14885,,NaN,NaN,,,,NaN,,,,NaN,,
14886,106,NaN,NaN,133,100,86,NaN,6,16,90,NaN,29,90
14887,,NaN,NaN,,,,NaN,,,,NaN,,
14888,107,NaN,NaN,135,100,87,NaN,6,16,90,NaN,29,90
14889,,NaN,NaN,,,,NaN,,,,NaN,,
14890,106,NaN,NaN,132,100,88,NaN,6,16,90,NaN,30,89
14891,,NaN,NaN,,,,NaN,,,,NaN,,
14892,107,NaN,NaN,133,100,87,NaN,6,16,90,NaN,30,89
14893,,NaN,NaN,,,,NaN,,,,NaN,,
14894,107,NaN,NaN,134,100,89,NaN,6,16,90,NaN,30,89
14895,,NaN,NaN,,,,NaN,,,,NaN,,
14896,107,NaN,NaN,133,100,86,NaN,6,16,90,NaN,30,89
14897,,NaN,NaN,,,,NaN,,,,NaN,,
14898,107,NaN,NaN,134,100,87,NaN,6,16,89,NaN,28,89
14899,,NaN,NaN,,,,NaN,,,,NaN,,
14900,105,NaN,NaN,130,100,85,NaN,6,16,90,NaN,28,89
14901,,NaN,NaN,,,,NaN,,,,NaN,,
14902,107,NaN,NaN,134,100,87,NaN,6,16,90,NaN,28,89
14903,,NaN,NaN,,,,NaN,,,,NaN,,
14904,106,NaN,NaN,131,100,86,NaN,6,16,90,NaN,28,89
14905,,NaN,NaN,,,,NaN,,,,NaN,,
14906,108,NaN,NaN,137,100,89,NaN,6,16,90,NaN,29,89
14907,,NaN,NaN,,,,NaN,,,,NaN,,
14908,107,NaN,NaN,132,100,88,NaN,6,16,90,NaN,29,89
14909,,NaN,NaN,,,,NaN,,,,NaN,,
14910,108,NaN,NaN,136,100,88,NaN,6,16,90,NaN,29,89
14911,,NaN,NaN,,,,NaN,,,,NaN,,
14912,106,NaN,NaN,130,100,86,NaN,6,16,90,NaN,29,89
14913,,NaN,NaN,,,,NaN,,,,NaN,,
14914,107,NaN,NaN,133,100,87,NaN,6,16,91,NaN,30,90
14915,,NaN,NaN,,,,NaN,,,,NaN,,
14916,106,NaN,NaN,132,100,88,NaN,6,16,91,NaN,30,90
14917,,NaN,NaN,,,,NaN,,,,NaN,,
14918,107,NaN,NaN,134,100,87,NaN,6,16,91,NaN,30,90
14919,,NaN,NaN,,,,NaN,,,,NaN,,
14920,106,NaN,NaN,126,100,84,NaN,6,16,91,NaN,30,90
14921,,NaN,NaN,,,,NaN,,,,NaN,,
14922,106,NaN,NaN,132,100,84,NaN,6,16,91,NaN,30,90
14923,,NaN,NaN,,,,NaN,,,,NaN,,
14924,106,NaN,NaN,135,100,85,NaN,6,16,91,NaN,30,90
14925,,NaN,NaN,,,,NaN,,,,NaN,,
14926,105,NaN,NaN,135,100,83,NaN,6,16,91,NaN,30,90
14927,,NaN,NaN,,,,NaN,,,,NaN,,
14928,105,NaN,NaN,143,100,83,NaN,5,16,91,NaN,30,90
14929,,NaN,NaN,,,,NaN,,,,NaN,,
14930,103,NaN,NaN,134,100,80,NaN,5,16,91,NaN,29,90
14931,,NaN,NaN,,,,NaN,,,,NaN,,
14932,104,NaN,NaN,136,100,81,NaN,6,16,91,NaN,29,92
14933,,NaN,NaN,,,,NaN,,,,NaN,,
14934,103,NaN,NaN,129,100,78,NaN,6,16,91,NaN,29,90
14935,,NaN,NaN,,,,NaN,,,,NaN,,
14936,104,NaN,NaN,131,100,83,NaN,6,16,90,NaN,30,90
14937,,NaN,NaN,,,,NaN,,,,NaN,,
14938,102,NaN,NaN,125,100,83,NaN,6,16,90,NaN,30,90
14939,,NaN,NaN,,,,NaN,,,,NaN,,
14940,104,NaN,NaN,134,100,81,NaN,5,16,90,NaN,30,90
14941,,NaN,NaN,,,,NaN,,,,NaN,,
14942,102,NaN,NaN,127,100,82,NaN,5,16,90,NaN,30,90
14943,,NaN,NaN,,,,NaN,,,,NaN,,
14944,108,NaN,NaN,138,100,78,NaN,5,16,90,NaN,29,90
14945,,NaN,NaN,,,,NaN,,,,NaN,,
14946,103,NaN,NaN,128,100,83,NaN,5,16,90,NaN,29,90
14947,,NaN,NaN,,,,NaN,,,,NaN,,
14948,104,NaN,NaN,140,100,80,NaN,5,16,90,NaN,29,90
14949,,NaN,NaN,,,,NaN,,,,NaN,,
14950,102,NaN,NaN,128,100,84,NaN,5,16,90,NaN,30,90
14951,,NaN,NaN,,,,NaN,,,,NaN,,
14952,103,NaN,NaN,128,100,83,NaN,5,16,90,NaN,30,90
14953,,NaN,NaN,,,,NaN,,,,NaN,,
14954,102,NaN,NaN,126,100,84,NaN,6,16,90,NaN,30,90
14955,,NaN,NaN,,,,NaN,,,,NaN,,
14956,101,NaN,NaN,125,100,82,NaN,6,16,90,NaN,30,90
14957,,NaN,NaN,,,,NaN,,,,NaN,,
14958,102,NaN,NaN,127,100,85,NaN,5,16,90,NaN,30,90
14959,,NaN,NaN,,,,NaN,,,,NaN,,
14960,102,NaN,NaN,126,100,84,NaN,5,16,90,NaN,30,89
14961,,NaN,NaN,,,,NaN,,,,NaN,,
14962,104,NaN,NaN,130,100,86,NaN,6,16,90,NaN,30,90
14963,,NaN,NaN,,,,NaN,,,,NaN,,
14964,103,NaN,NaN,126,100,84,NaN,6,16,90,NaN,30,90
14965,,NaN,NaN,,,,NaN,,,,NaN,,
14966,105,NaN,NaN,131,100,87,NaN,6,16,90,NaN,30,90
14967,,NaN,NaN,,,,NaN,,,,NaN,,
14968,103,NaN,NaN,127,100,85,NaN,6,16,91,NaN,30,90
14969,,NaN,NaN,,,,NaN,,,,NaN,,
14970,105,NaN,NaN,131,100,86,NaN,6,16,90,NaN,30,90
14971,,NaN,NaN,,,,NaN,,,,NaN,,
14972,103,NaN,NaN,126,100,84,NaN,6,16,91,NaN,29,90
14973,,NaN,NaN,,,,NaN,,,,NaN,,
14974,104,NaN,NaN,130,100,85,NaN,6,16,90,NaN,29,90
14975,,NaN,NaN,,,,NaN,,,,NaN,,
14976,102,NaN,NaN,126,100,85,NaN,6,16,90,NaN,29,90
14977,,NaN,NaN,,,,NaN,,,,NaN,,
14978,104,NaN,NaN,129,100,86,NaN,5,16,90,NaN,29,90
14979,,NaN,NaN,,,,NaN,,,,NaN,,
14980,103,NaN,NaN,127,100,86,NaN,5,16,90,NaN,29,90
14981,,NaN,NaN,,,,NaN,,,,NaN,,
14982,104,NaN,NaN,129,100,85,NaN,5,16,90,NaN,29,90
14983,,NaN,NaN,,,,NaN,,,,NaN,,
14984,104,NaN,NaN,128,100,86,NaN,6,16,90,NaN,29,90
14985,,NaN,NaN,,,,NaN,,,,NaN,,
14986,103,NaN,NaN,128,100,85,NaN,6,16,91,NaN,29,90
14987,,NaN,NaN,,,,NaN,,,,NaN,,
14988,104,NaN,NaN,128,100,86,NaN,6,16,91,NaN,29,90
14989,,NaN,NaN,,,,NaN,,,,NaN,,
14990,101,NaN,NaN,124,100,82,NaN,6,16,91,NaN,29,90
14991,,NaN,NaN,,,,NaN,,,,NaN,,
14992,101,NaN,NaN,125,100,83,NaN,6,16,90,NaN,29,90
14993,,NaN,NaN,,,,NaN,,,,NaN,,
14994,100,NaN,NaN,122,100,82,NaN,6,16,90,NaN,29,90
14995,,NaN,NaN,,,,NaN,,,,NaN,,
14996,102,NaN,NaN,128,100,86,NaN,6,16,90,NaN,29,90
14997,,NaN,NaN,,,,NaN,,,,NaN,,
14998,102,NaN,NaN,125,100,86,NaN,6,16,90,NaN,29,90
14999,,NaN,NaN,,,,NaN,,,,NaN,,
15000,104,NaN,NaN,131,100,86,NaN,6,16,90,NaN,29,90
15001,,NaN,NaN,,,,NaN,,,,NaN,,
15002,104,NaN,NaN,126,100,86,NaN,6,16,91,NaN,29,90
15003,,NaN,NaN,,,,NaN,,,,NaN,,
15004,104,NaN,NaN,129,100,85,NaN,6,16,91,NaN,29,90
15005,,NaN,NaN,,,,NaN,,,,NaN,,
15006,102,NaN,NaN,125,100,84,NaN,6,16,91,NaN,29,90
15007,,NaN,NaN,,,,NaN,,,,NaN,,
15008,103,NaN,NaN,127,100,85,NaN,5,16,91,NaN,29,90
15009,,NaN,NaN,,,,NaN,,,,NaN,,
15010,102,NaN,NaN,125,100,85,NaN,5,16,91,NaN,29,90
15011,,NaN,NaN,,,,NaN,,,,NaN,,
15012,104,NaN,NaN,129,100,86,NaN,5,16,91,NaN,29,90
15013,,NaN,NaN,,,,NaN,,,,NaN,,
15014,103,NaN,NaN,127,100,86,NaN,6,16,91,NaN,29,90
15015,,NaN,NaN,,,,NaN,,,,NaN,,
15016,103,NaN,NaN,126,100,84,NaN,6,16,91,NaN,29,90
15017,,NaN,NaN,,,,NaN,,,,NaN,,
15018,102,NaN,NaN,125,100,85,NaN,5,16,91,NaN,29,90
15019,,NaN,NaN,,,,NaN,,,,NaN,,
15020,101,NaN,NaN,124,100,83,NaN,5,16,91,NaN,29,90
15021,,NaN,NaN,,,,NaN,,,,NaN,,
15022,102,NaN,NaN,126,100,85,NaN,6,16,90,NaN,29,90
15023,,NaN,NaN,,,,NaN,,,,NaN,,
