time,Solar8000/RR_CO2,Solar8000/ETCO2,Solar8000/PLETH_SPO2,SNUADC/ECG_V5,Solar8000/ART_SBP,SNUADC/ART,SNUADC/ECG_II,Solar8000/PLETH_HR,Solar8000/ART_MBP,Solar8000/CVP,Solar8000/ART_DBP,Solar8000/HR,SNUADC/CVP
451,,,100,NaN,0,NaN,NaN,57,0,-1,0,56,NaN
452,,,,NaN,,NaN,NaN,,,,,,NaN
453,,,100,NaN,0,NaN,NaN,57,0,-1,0,56,NaN
454,,,,NaN,,NaN,NaN,,,,,,NaN
455,,,100,NaN,0,NaN,NaN,57,0,-1,0,56,NaN
456,,,,NaN,,NaN,NaN,,,,,,NaN
457,,,100,NaN,0,NaN,NaN,57,0,1,0,56,NaN
458,,,,NaN,,NaN,NaN,,,,,,NaN
459,,,100,NaN,0,NaN,NaN,57,0,1,0,57,NaN
460,,,,NaN,,NaN,NaN,,,,,,NaN
461,,,100,NaN,0,NaN,NaN,58,0,1,0,57,NaN
462,,,,NaN,,NaN,NaN,,,,,,NaN
463,,,100,NaN,0,NaN,NaN,58,0,1,0,58,NaN
464,,,,NaN,,NaN,NaN,,,,,,NaN
465,,,100,NaN,0,NaN,NaN,58,0,1,0,58,NaN
466,,,,NaN,,NaN,NaN,,,,,,NaN
467,,,100,NaN,0,NaN,NaN,58,0,1,0,58,NaN
468,,,,NaN,,NaN,NaN,,,,,,NaN
469,,,100,NaN,0,NaN,NaN,58,0,1,0,58,NaN
470,,,,NaN,,NaN,NaN,,,,,,NaN
471,,,100,NaN,0,NaN,NaN,58,0,1,0,57,NaN
472,,,,NaN,,NaN,NaN,,,,,,NaN
473,,,100,NaN,0,NaN,NaN,58,0,1,0,57,NaN
474,,,,NaN,,NaN,NaN,,,,,,NaN
475,,,100,NaN,0,NaN,NaN,58,0,1,0,57,NaN
476,,,,NaN,,NaN,NaN,,,,,,NaN
477,,,100,NaN,0,NaN,NaN,57,0,1,0,57,NaN
478,,,,NaN,,NaN,NaN,,,,,,NaN
479,,,100,NaN,0,NaN,NaN,57,0,1,0,57,NaN
480,,,,NaN,,NaN,NaN,,,,,,NaN
481,,,100,NaN,0,NaN,NaN,57,0,1,0,56,NaN
482,,,,NaN,,NaN,NaN,,,,,,NaN
483,,,100,NaN,0,NaN,NaN,57,0,1,0,56,NaN
484,,,,NaN,,NaN,NaN,,,,,,NaN
485,,,100,NaN,0,NaN,NaN,57,0,1,0,56,NaN
486,,,,NaN,,NaN,NaN,,,,,,NaN
487,,,100,NaN,0,NaN,NaN,57,0,1,0,56,NaN
488,,,,NaN,,NaN,NaN,,,,,,NaN
489,,,100,NaN,0,NaN,NaN,56,0,1,0,55,NaN
490,,,,NaN,,NaN,NaN,,,,,,NaN
491,,,100,NaN,0,NaN,NaN,55,0,1,0,55,NaN
492,,,,NaN,,NaN,NaN,,,,,,NaN
493,,,100,NaN,0,NaN,NaN,54,0,1,0,54,NaN
494,,,,NaN,,NaN,NaN,,,,,,NaN
495,,,100,NaN,0,NaN,NaN,54,0,1,0,54,NaN
496,,,,NaN,,NaN,NaN,,,,,,NaN
497,,,100,NaN,0,NaN,NaN,53,0,1,0,54,NaN
498,,,,NaN,,NaN,NaN,,,,,,NaN
499,,,100,NaN,0,NaN,NaN,53,0,1,0,54,NaN
500,,,,NaN,,NaN,NaN,,,,,,NaN
501,,,100,NaN,0,NaN,NaN,54,0,1,0,54,NaN
502,,,,NaN,,NaN,NaN,,,,,,NaN
503,,,100,NaN,0,NaN,NaN,54,0,1,0,54,NaN
504,,,,NaN,,NaN,NaN,,,,,,NaN
505,,,100,NaN,0,NaN,NaN,54,0,1,0,54,NaN
506,,,,NaN,,NaN,NaN,,,,,,NaN
507,,,100,NaN,0,NaN,NaN,55,0,1,0,54,NaN
508,,,,NaN,,NaN,NaN,,,,,,NaN
509,,,100,NaN,0,NaN,NaN,55,0,1,0,54,NaN
510,,,,NaN,,NaN,NaN,,,,,,NaN
511,,,100,NaN,0,NaN,NaN,55,0,1,0,55,NaN
512,,,,NaN,,NaN,NaN,,,,,,NaN
513,,,100,NaN,0,NaN,NaN,56,0,1,0,55,NaN
514,,,,NaN,,NaN,NaN,,,,,,NaN
515,,,100,NaN,0,NaN,NaN,56,0,1,0,55,NaN
516,,,,NaN,,NaN,NaN,,,,,,NaN
517,,,100,NaN,0,NaN,NaN,56,0,1,0,56,NaN
518,,,,NaN,,NaN,NaN,,,,,,NaN
519,,,100,NaN,0,NaN,NaN,56,0,1,0,55,NaN
520,,,,NaN,,NaN,NaN,,,,,,NaN
521,,,100,NaN,0,NaN,NaN,55,0,1,0,55,NaN
522,,,,NaN,,NaN,NaN,,,,,,NaN
523,,,100,NaN,0,NaN,NaN,55,0,1,0,54,NaN
524,,,,NaN,,NaN,NaN,,,,,,NaN
525,,,100,NaN,0,NaN,NaN,55,0,1,0,54,NaN
526,,,,NaN,,NaN,NaN,,,,,,NaN
527,,,100,NaN,0,NaN,NaN,54,0,1,0,53,NaN
528,,,,NaN,,NaN,NaN,,,,,,NaN
529,,,100,NaN,0,NaN,NaN,54,0,1,0,53,NaN
530,,,,NaN,,NaN,NaN,,,,,,NaN
531,,,100,NaN,0,NaN,NaN,54,0,1,0,53,NaN
532,,,,NaN,,NaN,NaN,,,,,,NaN
533,,,100,NaN,0,NaN,NaN,54,0,1,0,53,NaN
534,,,,NaN,,NaN,NaN,,,,,,NaN
535,,,100,NaN,0,NaN,NaN,54,0,-1,0,53,NaN
536,,,,NaN,,NaN,NaN,,,,,,NaN
537,,,100,NaN,0,NaN,NaN,54,0,-1,0,53,NaN
538,,,,NaN,,NaN,NaN,,,,,,NaN
539,,,100,NaN,0,NaN,NaN,54,0,-1,0,53,NaN
540,,,,NaN,,NaN,NaN,,,,,,NaN
541,,,100,NaN,0,NaN,NaN,54,0,-1,0,53,NaN
542,,,,NaN,,NaN,NaN,,,,,,NaN
543,,,100,NaN,0,NaN,NaN,54,0,-1,0,54,NaN
544,,,,NaN,,NaN,NaN,,,,,,NaN
545,,,100,NaN,0,NaN,NaN,54,0,-1,0,54,NaN
546,,,,NaN,,NaN,NaN,,,,,,NaN
547,,,100,NaN,0,NaN,NaN,54,0,-1,0,53,NaN
548,,,,NaN,,NaN,NaN,,,,,,NaN
549,,,100,NaN,0,NaN,NaN,54,0,-1,0,53,NaN
550,,,,NaN,,NaN,NaN,,,,,,NaN
551,,,100,NaN,0,NaN,NaN,54,0,-1,0,53,NaN
552,,,,NaN,,NaN,NaN,,,,,,NaN
553,,,100,NaN,0,NaN,NaN,54,0,-1,0,53,NaN
554,,,,NaN,,NaN,NaN,,,,,,NaN
555,,,100,NaN,0,NaN,NaN,54,0,-1,0,53,NaN
556,,,,NaN,,NaN,NaN,,,,,,NaN
557,,,100,NaN,0,NaN,NaN,54,0,-1,0,54,NaN
558,,,,NaN,,NaN,NaN,,,,,,NaN
559,,,100,NaN,0,NaN,NaN,54,0,-1,0,54,NaN
560,,,,NaN,,NaN,NaN,,,,,,NaN
561,,,100,NaN,0,NaN,NaN,54,0,-1,0,54,NaN
562,,,,NaN,,NaN,NaN,,,,,,NaN
563,,,100,NaN,0,NaN,NaN,55,0,-1,0,54,NaN
564,,,,NaN,,NaN,NaN,,,,,,NaN
565,,,100,NaN,0,NaN,NaN,55,0,-1,0,55,NaN
566,,,,NaN,,NaN,NaN,,,,,,NaN
567,,,100,NaN,0,NaN,NaN,55,0,-1,0,55,NaN
568,,,,NaN,,NaN,NaN,,,,,,NaN
569,,,100,NaN,0,NaN,NaN,56,0,1,0,56,NaN
570,,,,NaN,,NaN,NaN,,,,,,NaN
571,,,100,NaN,0,NaN,NaN,57,0,1,0,56,NaN
572,,,,NaN,,NaN,NaN,,,,,,NaN
573,,,100,NaN,0,NaN,NaN,57,0,1,0,56,NaN
574,,,,NaN,,NaN,NaN,,,,,,NaN
575,,,100,NaN,0,NaN,NaN,57,0,1,0,56,NaN
576,,,,NaN,,NaN,NaN,,,,,,NaN
577,,,100,NaN,0,NaN,NaN,57,0,1,0,56,NaN
578,,,,NaN,,NaN,NaN,,,,,,NaN
579,,,100,NaN,0,NaN,NaN,56,0,1,0,56,NaN
580,,,,NaN,,NaN,NaN,,,,,,NaN
581,,,100,NaN,0,NaN,NaN,56,0,1,0,56,NaN
582,,,,NaN,,NaN,NaN,,,,,,NaN
583,,,100,NaN,0,NaN,NaN,57,0,1,0,56,NaN
584,,,,NaN,,NaN,NaN,,,,,,NaN
585,,,100,NaN,0,NaN,NaN,57,0,1,0,56,NaN
586,,,,NaN,,NaN,NaN,,,,,,NaN
587,,,100,NaN,0,NaN,NaN,57,0,1,0,56,NaN
588,,,,NaN,,NaN,NaN,,,,,,NaN
589,,,100,NaN,0,NaN,NaN,57,0,1,0,56,NaN
590,,,,NaN,,NaN,NaN,,,,,,NaN
591,,,100,NaN,0,NaN,NaN,57,0,1,0,56,NaN
592,,,,NaN,,NaN,NaN,,,,,,NaN
593,,,100,NaN,0,NaN,NaN,56,0,1,0,56,NaN
594,,,,NaN,,NaN,NaN,,,,,,NaN
595,,,100,NaN,0,NaN,NaN,56,0,1,0,56,NaN
596,,,,NaN,,NaN,NaN,,,,,,NaN
597,,,100,NaN,0,NaN,NaN,56,0,1,0,56,NaN
598,,,,NaN,,NaN,NaN,,,,,,NaN
599,,,100,NaN,0,NaN,NaN,56,0,1,0,55,NaN
600,,,,NaN,,NaN,NaN,,,,,,NaN
601,,,100,NaN,0,NaN,NaN,56,0,1,0,55,NaN
602,,,,NaN,,NaN,NaN,,,,,,NaN
603,,,99,NaN,0,NaN,NaN,55,0,1,0,55,NaN
604,,,,NaN,,NaN,NaN,,,,,,NaN
605,,,100,NaN,0,NaN,NaN,55,0,1,0,55,NaN
606,,,,NaN,,NaN,NaN,,,,,,NaN
607,,,100,NaN,0,NaN,NaN,55,0,1,0,55,NaN
608,,,,NaN,,NaN,NaN,,,,,,NaN
609,,,100,NaN,0,NaN,NaN,55,0,1,0,55,NaN
610,,,,NaN,,NaN,NaN,,,,,,NaN
611,,,100,NaN,0,NaN,NaN,55,0,1,0,55,NaN
612,,,,NaN,,NaN,NaN,,,,,,NaN
613,,,100,NaN,0,NaN,NaN,55,0,1,0,55,NaN
614,,,,NaN,,NaN,NaN,,,,,,NaN
615,,,100,NaN,0,NaN,NaN,56,0,1,0,55,NaN
616,,,,NaN,,NaN,NaN,,,,,,NaN
617,,,100,NaN,0,NaN,NaN,56,0,1,0,55,NaN
618,,,,NaN,,NaN,NaN,,,,,,NaN
619,,,100,NaN,0,NaN,NaN,56,0,1,0,56,NaN
620,,,,NaN,,NaN,NaN,,,,,,NaN
621,,,100,NaN,0,NaN,NaN,57,0,1,0,57,NaN
622,,,,NaN,,NaN,NaN,,,,,,NaN
623,,,100,NaN,0,NaN,NaN,57,0,1,0,57,NaN
624,,,,NaN,,NaN,NaN,,,,,,NaN
625,,,100,NaN,0,NaN,NaN,58,0,1,0,57,NaN
626,,,,NaN,,NaN,NaN,,,,,,NaN
627,,,100,NaN,0,NaN,NaN,58,0,1,0,57,NaN
628,,,,NaN,,NaN,NaN,,,,,,NaN
629,,,100,NaN,0,NaN,NaN,58,0,1,0,57,NaN
630,,,,NaN,,NaN,NaN,,,,,,NaN
631,,,100,NaN,0,NaN,NaN,58,0,1,0,57,NaN
632,,,,NaN,,NaN,NaN,,,,,,NaN
633,,,100,NaN,0,NaN,NaN,58,0,1,0,58,NaN
634,,,,NaN,,NaN,NaN,,,,,,NaN
635,,,100,NaN,0,NaN,NaN,59,0,1,0,59,NaN
636,,,,NaN,,NaN,NaN,,,,,,NaN
637,,,100,NaN,0,NaN,NaN,59,0,1,0,59,NaN
638,,,,NaN,,NaN,NaN,,,,,,NaN
639,,,100,NaN,0,NaN,NaN,59,0,1,0,59,NaN
640,,,,NaN,,NaN,NaN,,,,,,NaN
641,,,100,NaN,0,NaN,NaN,59,0,-1,0,58,NaN
642,,,,NaN,,NaN,NaN,,,,,,NaN
643,,,100,NaN,0,NaN,NaN,59,0,-1,0,58,NaN
644,,,,NaN,,NaN,NaN,,,,,,NaN
645,,,100,NaN,0,NaN,NaN,58,0,-1,0,58,NaN
646,,,,NaN,,NaN,NaN,,,,,,NaN
647,,,100,NaN,0,NaN,NaN,58,0,-1,0,58,NaN
648,,,,NaN,,NaN,NaN,,,,,,NaN
649,,,100,NaN,0,NaN,NaN,58,0,-1,0,58,NaN
650,,,,NaN,,NaN,NaN,,,,,,NaN
651,,,100,NaN,0,NaN,NaN,58,0,-1,0,58,NaN
652,,,,NaN,,NaN,NaN,,,,,,NaN
653,,,100,NaN,0,NaN,NaN,58,0,-1,0,57,NaN
654,,,,NaN,,NaN,NaN,,,,,,NaN
655,,,100,NaN,0,NaN,NaN,58,0,-1,0,57,NaN
656,,,,NaN,,NaN,NaN,,,,,,NaN
657,,,100,NaN,0,NaN,NaN,58,0,-1,0,57,NaN
658,,,,NaN,,NaN,NaN,,,,,,NaN
659,,,100,NaN,0,NaN,NaN,58,0,1,0,57,NaN
660,,,,NaN,,NaN,NaN,,,,,,NaN
661,,,100,NaN,0,NaN,NaN,58,0,1,0,57,NaN
662,,,,NaN,,NaN,NaN,,,,,,NaN
663,,,100,NaN,0,NaN,NaN,58,0,-1,0,57,NaN
664,,,,NaN,,NaN,NaN,,,,,,NaN
665,,,100,NaN,0,NaN,NaN,57,0,-1,0,57,NaN
666,,,,NaN,,NaN,NaN,,,,,,NaN
667,,,100,NaN,0,NaN,NaN,57,0,-1,0,56,NaN
668,,,,NaN,,NaN,NaN,,,,,,NaN
669,,,100,NaN,0,NaN,NaN,56,0,-1,0,55,NaN
670,,,,NaN,,NaN,NaN,,,,,,NaN
671,,,100,NaN,0,NaN,NaN,56,0,-1,0,55,NaN
672,,,,NaN,,NaN,NaN,,,,,,NaN
673,,,100,NaN,0,NaN,NaN,55,0,-1,0,54,NaN
674,,,,NaN,,NaN,NaN,,,,,,NaN
675,,,100,NaN,0,NaN,NaN,55,0,-1,0,54,NaN
676,,,,NaN,,NaN,NaN,,,,,,NaN
677,,,100,NaN,0,NaN,NaN,55,0,-1,0,54,NaN
678,,,,NaN,,NaN,NaN,,,,,,NaN
679,,,100,NaN,0,NaN,NaN,55,0,1,0,55,NaN
680,,,,NaN,,NaN,NaN,,,,,,NaN
681,,,100,NaN,0,NaN,NaN,56,0,1,0,55,NaN
682,,,,NaN,,NaN,NaN,,,,,,NaN
683,,,100,NaN,0,NaN,NaN,56,0,1,0,56,NaN
684,,,,NaN,,NaN,NaN,,,,,,NaN
685,,,100,NaN,0,NaN,NaN,57,0,1,0,56,NaN
686,,,,NaN,,NaN,NaN,,,,,,NaN
687,,,100,NaN,0,NaN,NaN,57,0,1,0,56,NaN
688,,,,NaN,,NaN,NaN,,,,,,NaN
689,,,100,NaN,0,NaN,NaN,56,0,1,0,55,NaN
690,,,,NaN,,NaN,NaN,,,,,,NaN
691,,,100,NaN,0,NaN,NaN,56,0,1,0,55,NaN
692,,,,NaN,,NaN,NaN,,,,,,NaN
693,,,100,NaN,0,NaN,NaN,56,0,1,0,55,NaN
694,,,,NaN,,NaN,NaN,,,,,,NaN
695,,,100,NaN,0,NaN,NaN,56,0,1,0,55,NaN
696,,,,NaN,,NaN,NaN,,,,,,NaN
697,,,100,NaN,0,NaN,NaN,55,0,1,0,55,NaN
698,,,,NaN,,NaN,NaN,,,,,,NaN
699,,,100,NaN,0,NaN,NaN,55,0,1,0,54,NaN
700,,,,NaN,,NaN,NaN,,,,,,NaN
701,,,100,NaN,0,NaN,NaN,55,0,1,0,54,NaN
702,,,,NaN,,NaN,NaN,,,,,,NaN
703,,,100,NaN,0,NaN,NaN,55,0,1,0,54,NaN
704,,,,NaN,,NaN,NaN,,,,,,NaN
705,,,100,NaN,0,NaN,NaN,55,0,1,0,54,NaN
706,,,,NaN,,NaN,NaN,,,,,,NaN
707,,,100,NaN,0,NaN,NaN,55,0,1,0,54,NaN
708,,,,NaN,,NaN,NaN,,,,,,NaN
709,,,100,NaN,0,NaN,NaN,55,0,1,0,55,NaN
710,,,,NaN,,NaN,NaN,,,,,,NaN
711,,,100,NaN,0,NaN,NaN,55,0,1,0,55,NaN
712,,,,NaN,,NaN,NaN,,,,,,NaN
713,,,100,NaN,0,NaN,NaN,55,0,1,0,54,NaN
714,,,,NaN,,NaN,NaN,,,,,,NaN
715,,,100,NaN,0,NaN,NaN,55,0,1,0,54,NaN
716,,,,NaN,,NaN,NaN,,,,,,NaN
717,,,100,NaN,0,NaN,NaN,54,0,1,0,53,NaN
718,,,,NaN,,NaN,NaN,,,,,,NaN
719,,,100,NaN,0,NaN,NaN,54,0,1,0,53,NaN
720,,,,NaN,,NaN,NaN,,,,,,NaN
721,,,100,NaN,0,NaN,NaN,53,0,1,0,52,NaN
722,,,,NaN,,NaN,NaN,,,,,,NaN
723,,,100,NaN,0,NaN,NaN,53,0,1,0,52,NaN
724,,,,NaN,,NaN,NaN,,,,,,NaN
725,,,100,NaN,0,NaN,NaN,53,0,1,0,53,NaN
726,,,,NaN,,NaN,NaN,,,,,,NaN
727,,,100,NaN,0,NaN,NaN,53,0,1,0,53,NaN
728,,,,NaN,,NaN,NaN,,,,,,NaN
729,,,100,NaN,0,NaN,NaN,53,0,1,0,53,NaN
730,,,,NaN,,NaN,NaN,,,,,,NaN
731,,,100,NaN,0,NaN,NaN,54,0,1,0,54,NaN
732,,,,NaN,,NaN,NaN,,,,,,NaN
733,,,100,NaN,0,NaN,NaN,54,0,1,0,54,NaN
734,,,,NaN,,NaN,NaN,,,,,,NaN
735,,,100,NaN,0,NaN,NaN,55,0,1,0,55,NaN
736,,,,NaN,,NaN,NaN,,,,,,NaN
737,,,100,NaN,0,NaN,NaN,56,0,1,0,55,NaN
738,,,,NaN,,NaN,NaN,,,,,,NaN
739,,,100,NaN,0,NaN,NaN,56,0,1,0,56,NaN
740,,,,NaN,,NaN,NaN,,,,,,NaN
741,,,99,NaN,0,NaN,NaN,56,0,1,0,56,NaN
742,,,,NaN,,NaN,NaN,,,,,,NaN
743,,,99,NaN,0,NaN,NaN,56,0,1,0,56,NaN
744,,,,NaN,,NaN,NaN,,,,,,NaN
745,,,97,NaN,0,NaN,NaN,57,0,1,0,57,NaN
746,,,,NaN,,NaN,NaN,,,,,,NaN
747,,,99,NaN,0,NaN,NaN,57,0,1,0,57,NaN
748,,,,NaN,,NaN,NaN,,,,,,NaN
749,,,100,NaN,0,NaN,NaN,58,0,1,0,58,NaN
750,,,,NaN,,NaN,NaN,,,,,,NaN
751,,,100,NaN,0,NaN,NaN,58,0,1,0,58,NaN
752,,,,NaN,,NaN,NaN,,,,,,NaN
753,,,100,NaN,0,NaN,NaN,58,0,1,0,57,NaN
754,,,,NaN,,NaN,NaN,,,,,,NaN
755,,,100,NaN,0,NaN,NaN,58,0,1,0,57,NaN
756,,,,NaN,,NaN,NaN,,,,,,NaN
757,,,100,NaN,0,NaN,NaN,57,0,-1,0,56,NaN
758,,,,NaN,,NaN,NaN,,,,,,NaN
759,,,100,NaN,0,NaN,NaN,57,0,-1,0,56,NaN
760,,,,NaN,,NaN,NaN,,,,,,NaN
761,,,100,NaN,0,NaN,NaN,56,0,-1,0,56,NaN
762,,,,NaN,,NaN,NaN,,,,,,NaN
763,,,100,NaN,0,NaN,NaN,56,0,-1,0,55,NaN
764,,,,NaN,,NaN,NaN,,,,,,NaN
765,,,100,NaN,0,NaN,NaN,56,0,-1,0,55,NaN
766,,,,NaN,,NaN,NaN,,,,,,NaN
767,,,100,NaN,0,NaN,NaN,55,0,-1,0,55,NaN
768,,,,NaN,,NaN,NaN,,,,,,NaN
769,,,100,NaN,0,NaN,NaN,55,0,-1,0,54,NaN
770,,,,NaN,,NaN,NaN,,,,,,NaN
771,,,100,NaN,0,NaN,NaN,55,0,-1,0,54,NaN
772,,,,NaN,,NaN,NaN,,,,,,NaN
773,,,100,NaN,0,NaN,NaN,55,0,-1,0,54,NaN
774,,,,NaN,,NaN,NaN,,,,,,NaN
775,,,100,NaN,0,NaN,NaN,55,0,-1,0,54,NaN
776,,,,NaN,,NaN,NaN,,,,,,NaN
777,,,100,NaN,0,NaN,NaN,55,0,-1,0,54,NaN
778,,,,NaN,,NaN,NaN,,,,,,NaN
779,,,100,NaN,0,NaN,NaN,55,0,-1,0,54,NaN
780,,,,NaN,,NaN,NaN,,,,,,NaN
781,,,100,NaN,0,NaN,NaN,55,0,-1,0,54,NaN
782,,,,NaN,,NaN,NaN,,,,,,NaN
783,,,100,NaN,0,NaN,NaN,55,0,-1,0,54,NaN
784,,,,NaN,,NaN,NaN,,,,,,NaN
785,,,100,NaN,0,NaN,NaN,55,0,-1,0,54,NaN
786,,,,NaN,,NaN,NaN,,,,,,NaN
787,,,100,NaN,0,NaN,NaN,55,0,1,0,55,NaN
788,,,,NaN,,NaN,NaN,,,,,,NaN
789,,,100,NaN,0,NaN,NaN,55,0,1,0,55,NaN
790,,,,NaN,,NaN,NaN,,,,,,NaN
791,,,100,NaN,0,NaN,NaN,55,0,1,0,55,NaN
792,,,,NaN,,NaN,NaN,,,,,,NaN
793,,,100,NaN,0,NaN,NaN,55,0,1,0,55,NaN
794,,,,NaN,,NaN,NaN,,,,,,NaN
795,,,100,NaN,0,NaN,NaN,56,0,1,0,55,NaN
796,,,,NaN,,NaN,NaN,,,,,,NaN
797,,,100,NaN,0,NaN,NaN,56,0,1,0,55,NaN
798,,,,NaN,,NaN,NaN,,,,,,NaN
799,,,100,NaN,0,NaN,NaN,56,0,1,0,56,NaN
800,,,,NaN,,NaN,NaN,,,,,,NaN
801,,,100,NaN,0,NaN,NaN,56,0,1,0,56,NaN
802,,,,NaN,,NaN,NaN,,,,,,NaN
803,,,100,NaN,0,NaN,NaN,56,0,1,0,56,NaN
804,,,,NaN,,NaN,NaN,,,,,,NaN
805,,,100,NaN,0,NaN,NaN,56,0,1,0,56,NaN
806,,,,NaN,,NaN,NaN,,,,,,NaN
807,,,100,NaN,0,NaN,NaN,56,0,1,0,56,NaN
808,,,,NaN,,NaN,NaN,,,,,,NaN
809,,,100,NaN,0,NaN,NaN,56,0,1,0,55,NaN
810,,,,NaN,,NaN,NaN,,,,,,NaN
811,,,100,NaN,0,NaN,NaN,56,0,1,0,55,NaN
812,,,,NaN,,NaN,NaN,,,,,,NaN
813,,,100,NaN,0,NaN,NaN,55,0,1,0,54,NaN
814,,,,NaN,,NaN,NaN,,,,,,NaN
815,,,100,NaN,0,NaN,NaN,55,0,1,0,54,NaN
816,,,,NaN,,NaN,NaN,,,,,,NaN
817,,,100,NaN,0,NaN,NaN,55,0,1,0,54,NaN
818,,,,NaN,,NaN,NaN,,,,,,NaN
819,,,100,NaN,0,NaN,NaN,55,0,1,0,54,NaN
820,,,,NaN,,NaN,NaN,,,,,,NaN
821,,,100,NaN,0,NaN,NaN,55,0,1,0,55,NaN
822,,,,NaN,,NaN,NaN,,,,,,NaN
823,,,100,NaN,0,NaN,NaN,55,0,1,0,55,NaN
824,,,,NaN,,NaN,NaN,,,,,,NaN
825,,,100,NaN,0,NaN,NaN,55,0,1,0,55,NaN
826,,,,NaN,,NaN,NaN,,,,,,NaN
827,,,100,NaN,0,NaN,NaN,55,0,1,0,55,NaN
828,,,,NaN,,NaN,NaN,,,,,,NaN
829,,,100,NaN,0,NaN,NaN,55,0,1,0,55,NaN
830,,,,NaN,,NaN,NaN,,,,,,NaN
831,,,100,NaN,0,NaN,NaN,55,0,1,0,55,NaN
832,,,,NaN,,NaN,NaN,,,,,,NaN
833,,,100,NaN,0,NaN,NaN,55,0,1,0,55,NaN
834,,,,NaN,,NaN,NaN,,,,,,NaN
835,,,100,NaN,0,NaN,NaN,55,0,1,0,55,NaN
836,,,,NaN,,NaN,NaN,,,,,,NaN
837,,,100,NaN,0,NaN,NaN,56,0,1,0,56,NaN
838,,,,NaN,,NaN,NaN,,,,,,NaN
839,,,100,NaN,0,NaN,NaN,56,0,1,0,56,NaN
840,,,,NaN,,NaN,NaN,,,,,,NaN
841,,,100,NaN,0,NaN,NaN,57,0,1,0,56,NaN
842,,,,NaN,,NaN,NaN,,,,,,NaN
843,,,100,NaN,0,NaN,NaN,56,0,1,0,56,NaN
844,,,,NaN,,NaN,NaN,,,,,,NaN
845,,,100,NaN,0,NaN,NaN,56,0,1,0,55,NaN
846,,,,NaN,,NaN,NaN,,,,,,NaN
847,,,100,NaN,0,NaN,NaN,56,0,1,0,55,NaN
848,,,,NaN,,NaN,NaN,,,,,,NaN
849,,,100,NaN,0,NaN,NaN,55,0,1,0,54,NaN
850,,,,NaN,,NaN,NaN,,,,,,NaN
851,,,100,NaN,0,NaN,NaN,55,0,1,0,54,NaN
852,,,,NaN,,NaN,NaN,,,,,,NaN
853,,,100,NaN,0,NaN,NaN,54,0,1,0,54,NaN
854,,,,NaN,,NaN,NaN,,,,,,NaN
855,,,100,NaN,0,NaN,NaN,54,0,1,0,54,NaN
856,,,,NaN,,NaN,NaN,,,,,,NaN
857,,,100,NaN,0,NaN,NaN,55,0,1,0,54,NaN
858,,,,NaN,,NaN,NaN,,,,,,NaN
859,,,100,NaN,0,NaN,NaN,55,0,-1,0,55,NaN
860,,,,NaN,,NaN,NaN,,,,,,NaN
861,,,100,NaN,0,NaN,NaN,56,0,-1,0,56,NaN
862,,,,NaN,,NaN,NaN,,,,,,NaN
863,,,100,NaN,0,NaN,NaN,56,0,1,0,56,NaN
864,,,,NaN,,NaN,NaN,,,,,,NaN
865,,,100,NaN,0,NaN,NaN,57,0,1,0,56,NaN
866,,,,NaN,,NaN,NaN,,,,,,NaN
867,,,100,NaN,0,NaN,NaN,57,0,1,0,56,NaN
868,,,,NaN,,NaN,NaN,,,,,,NaN
869,,,100,NaN,0,NaN,NaN,57,0,1,0,57,NaN
870,,,,NaN,,NaN,NaN,,,,,,NaN
871,,,100,NaN,0,NaN,NaN,57,0,-1,0,57,NaN
872,,,,NaN,,NaN,NaN,,,,,,NaN
873,,,100,NaN,0,NaN,NaN,57,0,-1,0,57,NaN
874,,,,NaN,,NaN,NaN,,,,,,NaN
875,,,100,NaN,0,NaN,NaN,57,0,-1,0,57,NaN
876,,,,NaN,,NaN,NaN,,,,,,NaN
877,,,100,NaN,0,NaN,NaN,58,0,-1,0,57,NaN
878,,,,NaN,,NaN,NaN,,,,,,NaN
879,,,100,NaN,0,NaN,NaN,58,0,-1,0,57,NaN
880,,,,NaN,,NaN,NaN,,,,,,NaN
881,,,100,NaN,0,NaN,NaN,58,0,-1,0,57,NaN
882,,,,NaN,,NaN,NaN,,,,,,NaN
883,,,100,NaN,0,NaN,NaN,57,0,-1,0,57,NaN
884,,,,NaN,,NaN,NaN,,,,,,NaN
885,,,100,NaN,0,NaN,NaN,57,0,-1,0,56,NaN
886,,,,NaN,,NaN,NaN,,,,,,NaN
887,,,100,NaN,0,NaN,NaN,57,0,-1,0,56,NaN
888,,,,NaN,,NaN,NaN,,,,,,NaN
889,,,100,NaN,0,NaN,NaN,57,0,-1,0,56,NaN
890,,,,NaN,,NaN,NaN,,,,,,NaN
891,,,100,NaN,0,NaN,NaN,57,0,-1,0,57,NaN
892,,,,NaN,,NaN,NaN,,,,,,NaN
893,,,100,NaN,0,NaN,NaN,57,0,1,0,57,NaN
894,,,,NaN,,NaN,NaN,,,,,,NaN
895,,,100,NaN,0,NaN,NaN,57,0,1,0,57,NaN
896,,,,NaN,,NaN,NaN,,,,,,NaN
897,,,100,NaN,0,NaN,NaN,57,0,1,0,57,NaN
898,,,,NaN,,NaN,NaN,,,,,,NaN
899,,,100,NaN,0,NaN,NaN,57,0,1,0,56,NaN
900,,,,NaN,,NaN,NaN,,,,,,NaN
901,,,100,NaN,0,NaN,NaN,56,0,1,0,56,NaN
