time,Solar8000/ETCO2,Solar8000/ART_MBP,SNUADC/CVP,Solar8000/RR_CO2,Solar8000/HR,SNUADC/ART,Solar8000/PLETH_SPO2,SNUADC/ECG_II,Solar8000/PLETH_HR,SNUADC/ECG_V5,Solar8000/ART_SBP,Solar8000/CVP,Solar8000/ART_DBP
430,,83,NaN,,66,NaN,100,NaN,67,NaN,86,-11,77
431,,,NaN,,,NaN,,NaN,,NaN,,,
432,,80,NaN,,65,NaN,100,NaN,67,NaN,83,-11,78
433,,,NaN,,,NaN,,NaN,,NaN,,,
434,,81,NaN,,65,NaN,100,NaN,67,NaN,83,-11,80
435,,,NaN,,,NaN,,NaN,,NaN,,,
436,,81,NaN,,65,NaN,100,NaN,66,NaN,83,-11,80
437,,,NaN,,,NaN,,NaN,,NaN,,,
438,,88,NaN,,65,NaN,100,NaN,67,NaN,93,-11,85
439,,,NaN,,,NaN,,NaN,,NaN,,,
440,,90,NaN,,65,NaN,100,NaN,64,NaN,92,-11,89
441,,,NaN,,,NaN,,NaN,,NaN,,,
442,,93,NaN,,64,NaN,100,NaN,65,NaN,101,-11,85
443,,,NaN,,,NaN,,NaN,,NaN,,,
444,,95,NaN,,64,NaN,100,NaN,64,NaN,113,-11,78
445,,,NaN,,,NaN,,NaN,,NaN,,,
446,,98,NaN,,63,NaN,100,NaN,64,NaN,114,-11,84
447,,,NaN,,,NaN,,NaN,,NaN,,,
448,,100,NaN,,63,NaN,100,NaN,63,NaN,122,-11,85
449,,,NaN,,,NaN,,NaN,,NaN,,,
450,,101,NaN,,64,NaN,100,NaN,63,NaN,116,-11,89
451,,,NaN,,,NaN,,NaN,,NaN,,,
452,,104,NaN,,65,NaN,100,NaN,64,NaN,109,-11,103
453,,,NaN,,,NaN,,NaN,,NaN,,,
454,,107,NaN,,67,NaN,100,NaN,66,NaN,110,-11,106
455,,,NaN,,,NaN,,NaN,,NaN,,,
456,6,109,NaN,,69,NaN,100,NaN,68,NaN,115,-11,105
457,,,NaN,,,NaN,,NaN,,NaN,,,
458,6,111,NaN,,72,NaN,100,NaN,70,NaN,114,-11,109
459,,,NaN,,,NaN,,NaN,,NaN,,,
460,6,112,NaN,,75,NaN,100,NaN,74,NaN,116,-11,110
461,,,NaN,,,NaN,,NaN,,NaN,,,
462,6,113,NaN,,78,NaN,100,NaN,76,NaN,117,-11,112
463,,,NaN,,,NaN,,NaN,,NaN,,,
464,0,116,NaN,,80,NaN,100,NaN,80,NaN,121,-11,114
465,,,NaN,,,NaN,,NaN,,NaN,,,
466,0,118,NaN,,82,NaN,100,NaN,82,NaN,121,-11,117
467,,,NaN,,,NaN,,NaN,,NaN,,,
468,0,119,NaN,,83,NaN,100,NaN,83,NaN,135,-11,108
469,,,NaN,,,NaN,,NaN,,NaN,,,
470,0,120,NaN,,83,NaN,100,NaN,84,NaN,133,-11,110
471,,,NaN,,,NaN,,NaN,,NaN,,,
472,0,120,NaN,,83,NaN,100,NaN,84,NaN,133,-11,110
473,,,NaN,,,NaN,,NaN,,NaN,,,
474,0,120,NaN,,83,NaN,100,NaN,84,NaN,133,-11,110
475,,,NaN,,,NaN,,NaN,,NaN,,,
476,0,126,NaN,,83,NaN,100,NaN,84,NaN,126,-11,126
477,,,NaN,,,NaN,,NaN,,NaN,,,
478,0,126,NaN,,83,NaN,100,NaN,83,NaN,126,-11,126
479,,,NaN,,,NaN,,NaN,,NaN,,,
480,0,130,NaN,,83,NaN,100,NaN,83,NaN,130,-11,130
481,,,NaN,,,NaN,,NaN,,NaN,,,
482,0,130,NaN,,83,NaN,100,NaN,83,NaN,130,-11,130
483,,,NaN,,,NaN,,NaN,,NaN,,,
484,0,133,NaN,,84,NaN,100,NaN,84,NaN,133,-11,133
485,,,NaN,,,NaN,,NaN,,NaN,,,
486,0,133,NaN,,84,NaN,100,NaN,85,NaN,133,-11,133
487,,,NaN,,,NaN,,NaN,,NaN,,,
488,0,135,NaN,,85,NaN,100,NaN,85,NaN,135,-10,135
489,,,NaN,,,NaN,,NaN,,NaN,,,
490,0,135,NaN,,84,NaN,100,NaN,85,NaN,135,-10,135
491,,,NaN,,,NaN,,NaN,,NaN,,,
492,0,138,NaN,,85,NaN,100,NaN,85,NaN,,-10,
493,,,NaN,,,NaN,,NaN,,NaN,,,
494,38,140,NaN,1,85,NaN,100,NaN,86,NaN,,-10,
495,,,NaN,,,NaN,,NaN,,NaN,,,
496,38,140,NaN,1,85,NaN,100,NaN,86,NaN,,-10,
497,,,NaN,,,NaN,,NaN,,NaN,,,
498,38,141,NaN,1,86,NaN,100,NaN,86,NaN,,-10,
499,,,NaN,,,NaN,,NaN,,NaN,,,
500,38,141,NaN,1,85,NaN,100,NaN,86,NaN,,-10,
501,,,NaN,,,NaN,,NaN,,NaN,,,
502,37,143,NaN,1,85,NaN,100,NaN,86,NaN,,-10,
503,,,NaN,,,NaN,,NaN,,NaN,,,
504,37,143,NaN,1,85,NaN,100,NaN,86,NaN,,-10,
505,,,NaN,,,NaN,,NaN,,NaN,,,
506,37,144,NaN,1,85,NaN,100,NaN,86,NaN,,-10,
507,,,NaN,,,NaN,,NaN,,NaN,,,
508,37,144,NaN,1,85,NaN,100,NaN,86,NaN,,-10,
509,,,NaN,,,NaN,,NaN,,NaN,,,
510,38,146,NaN,6,85,NaN,100,NaN,86,NaN,,-10,
511,,,NaN,,,NaN,,NaN,,NaN,,,
512,38,146,NaN,6,85,NaN,100,NaN,86,NaN,,-10,
513,,,NaN,,,NaN,,NaN,,NaN,,,
514,38,148,NaN,6,85,NaN,100,NaN,85,NaN,,-10,
515,,,NaN,,,NaN,,NaN,,NaN,,,
516,38,148,NaN,10,84,NaN,100,NaN,85,NaN,,-10,
517,,,NaN,,,NaN,,NaN,,NaN,,,
518,38,149,NaN,10,84,NaN,100,NaN,85,NaN,,-10,
519,,,NaN,,,NaN,,NaN,,NaN,,,
520,38,149,NaN,10,83,NaN,100,NaN,84,NaN,,-10,
521,,,NaN,,,NaN,,NaN,,NaN,,,
522,38,149,NaN,10,83,NaN,100,NaN,84,NaN,,-10,
523,,,NaN,,,NaN,,NaN,,NaN,,,
524,38,149,NaN,12,82,NaN,100,NaN,83,NaN,,-10,
525,,,NaN,,,NaN,,NaN,,NaN,,,
526,38,151,NaN,12,82,NaN,100,NaN,83,NaN,,-10,
527,,,NaN,,,NaN,,NaN,,NaN,,,
528,38,151,NaN,12,82,NaN,100,NaN,83,NaN,,-10,
529,,,NaN,,,NaN,,NaN,,NaN,,,
530,38,152,NaN,12,82,NaN,100,NaN,82,NaN,,-10,
531,,,NaN,,,NaN,,NaN,,NaN,,,
532,37,152,NaN,14,82,NaN,100,NaN,82,NaN,,-10,
533,,,NaN,,,NaN,,NaN,,NaN,,,
534,37,153,NaN,14,82,NaN,100,NaN,82,NaN,,-10,
535,,,NaN,,,NaN,,NaN,,NaN,,,
536,37,153,NaN,14,82,NaN,100,NaN,82,NaN,,-10,
537,,,NaN,,,NaN,,NaN,,NaN,,,
538,37,154,NaN,14,81,NaN,100,NaN,82,NaN,,-10,
539,,,NaN,,,NaN,,NaN,,NaN,,,
540,37,152,NaN,14,81,NaN,100,NaN,82,NaN,,-10,
541,,,NaN,,,NaN,,NaN,,NaN,,,
542,37,138,NaN,14,81,NaN,100,NaN,81,NaN,,-10,
543,,,NaN,,,NaN,,NaN,,NaN,,,
544,37,122,NaN,14,80,NaN,100,NaN,81,NaN,,-10,
545,,,NaN,,,NaN,,NaN,,NaN,,,
546,37,97,NaN,14,80,NaN,100,NaN,81,NaN,,-10,
547,,,NaN,,,NaN,,NaN,,NaN,,,
548,37,81,NaN,14,81,NaN,100,NaN,79,NaN,,-10,
549,,,NaN,,,NaN,,NaN,,NaN,,,
550,37,79,NaN,14,82,NaN,100,NaN,80,NaN,104,-10,61
551,,,NaN,,,NaN,,NaN,,NaN,,,
552,37,79,NaN,14,83,NaN,100,NaN,81,NaN,105,-10,63
553,,,NaN,,,NaN,,NaN,,NaN,,,
554,37,76,NaN,14,85,NaN,100,NaN,82,NaN,98,-10,50
555,,,NaN,,,NaN,,NaN,,NaN,,,
556,36,75,NaN,14,85,NaN,100,NaN,82,NaN,100,-10,55
557,,,NaN,,,NaN,,NaN,,NaN,,,
558,36,76,NaN,14,84,NaN,100,NaN,84,NaN,96,-10,62
559,,,NaN,,,NaN,,NaN,,NaN,,,
560,36,76,NaN,14,83,NaN,100,NaN,85,NaN,102,-10,62
561,,,NaN,,,NaN,,NaN,,NaN,,,
562,36,77,NaN,14,82,NaN,100,NaN,85,NaN,103,-10,62
563,,,NaN,,,NaN,,NaN,,NaN,,,
564,36,76,NaN,14,82,NaN,100,NaN,85,NaN,101,-10,62
565,,,NaN,,,NaN,,NaN,,NaN,,,
566,36,76,NaN,14,81,NaN,100,NaN,83,NaN,103,-10,63
567,,,NaN,,,NaN,,NaN,,NaN,,,
568,36,75,NaN,14,81,NaN,100,NaN,85,NaN,99,-10,62
569,,,NaN,,,NaN,,NaN,,NaN,,,
570,36,76,NaN,14,81,NaN,100,NaN,82,NaN,101,-10,62
571,,,NaN,,,NaN,,NaN,,NaN,,,
572,36,75,NaN,14,81,NaN,100,NaN,81,NaN,98,-10,61
573,,,NaN,,,NaN,,NaN,,NaN,,,
574,36,75,NaN,14,81,NaN,100,NaN,81,NaN,98,-10,62
575,,,NaN,,,NaN,,NaN,,NaN,,,
576,36,74,NaN,14,80,NaN,100,NaN,81,NaN,93,-10,60
577,,,NaN,,,NaN,,NaN,,NaN,,,
578,36,74,NaN,14,80,NaN,100,NaN,81,NaN,93,-10,62
579,,,NaN,,,NaN,,NaN,,NaN,,,
580,36,73,NaN,14,80,NaN,100,NaN,81,NaN,89,-10,61
581,,,NaN,,,NaN,,NaN,,NaN,,,
582,36,73,NaN,14,80,NaN,100,NaN,81,NaN,88,-10,62
583,,,NaN,,,NaN,,NaN,,NaN,,,
584,36,72,NaN,14,80,NaN,100,NaN,81,NaN,82,-10,60
585,,,NaN,,,NaN,,NaN,,NaN,,,
586,36,73,NaN,14,80,NaN,100,NaN,80,NaN,81,-10,66
587,,,NaN,,,NaN,,NaN,,NaN,,,
588,36,75,NaN,14,80,NaN,100,NaN,80,NaN,81,-10,68
589,,,NaN,,,NaN,,NaN,,NaN,,,
590,36,74,NaN,14,80,NaN,100,NaN,80,NaN,79,-9,68
591,,,NaN,,,NaN,,NaN,,NaN,,,
592,36,75,NaN,14,80,NaN,100,NaN,80,NaN,81,-9,69
593,,,NaN,,,NaN,,NaN,,NaN,,,
594,36,77,NaN,14,80,NaN,100,NaN,80,NaN,84,-9,76
595,,,NaN,,,NaN,,NaN,,NaN,,,
596,36,77,NaN,14,80,NaN,100,NaN,80,NaN,84,-9,76
597,,,NaN,,,NaN,,NaN,,NaN,,,
598,36,79,NaN,14,79,NaN,100,NaN,80,NaN,85,-10,79
599,,,NaN,,,NaN,,NaN,,NaN,,,
600,36,80,NaN,14,79,NaN,100,NaN,80,NaN,85,-10,81
601,,,NaN,,,NaN,,NaN,,NaN,,,
602,36,80,NaN,14,78,NaN,100,NaN,79,NaN,85,-10,81
603,,,NaN,,,NaN,,NaN,,NaN,,,
604,36,88,NaN,14,78,NaN,100,NaN,79,NaN,93,-10,88
605,,,NaN,,,NaN,,NaN,,NaN,,,
606,36,90,NaN,14,78,NaN,100,NaN,79,NaN,94,-10,91
607,,,NaN,,,NaN,,NaN,,NaN,,,
608,36,92,NaN,14,78,NaN,100,NaN,78,NaN,95,-10,92
609,,,NaN,,,NaN,,NaN,,NaN,,,
610,36,92,NaN,14,77,NaN,100,NaN,78,NaN,95,-10,92
611,,,NaN,,,NaN,,NaN,,NaN,,,
612,36,70,NaN,14,77,NaN,100,NaN,78,NaN,70,-10,70
613,,,NaN,,,NaN,,NaN,,NaN,,,
614,36,71,NaN,14,77,NaN,100,NaN,78,NaN,75,-10,68
615,,,NaN,,,NaN,,NaN,,NaN,,,
616,36,80,NaN,14,77,NaN,100,NaN,77,NaN,94,-10,76
617,,,NaN,,,NaN,,NaN,,NaN,,,
618,36,76,NaN,14,77,NaN,100,NaN,79,NaN,85,-10,56
619,,,NaN,,,NaN,,NaN,,NaN,,,
620,36,78,NaN,14,77,NaN,100,NaN,79,NaN,92,-10,62
621,,,NaN,,,NaN,,NaN,,NaN,,,
622,36,74,NaN,14,77,NaN,100,NaN,79,NaN,79,-10,66
623,,,NaN,,,NaN,,NaN,,NaN,,,
624,36,75,NaN,14,78,NaN,100,NaN,79,NaN,84,-10,70
625,,,NaN,,,NaN,,NaN,,NaN,,,
626,36,76,NaN,14,79,NaN,100,NaN,79,NaN,79,-10,75
627,,,NaN,,,NaN,,NaN,,NaN,,,
628,36,78,NaN,14,79,NaN,100,NaN,80,NaN,82,-10,78
629,,,NaN,,,NaN,,NaN,,NaN,,,
630,36,78,NaN,14,78,NaN,100,NaN,80,NaN,82,-10,78
631,,,NaN,,,NaN,,NaN,,NaN,,,
632,36,78,NaN,14,77,NaN,100,NaN,78,NaN,82,-10,78
633,,,NaN,,,NaN,,NaN,,NaN,,,
634,36,87,NaN,14,77,NaN,100,NaN,78,NaN,87,-10,87
635,,,NaN,,,NaN,,NaN,,NaN,,,
636,36,89,NaN,14,77,NaN,100,NaN,77,NaN,185,-10,7
637,,,NaN,,,NaN,,NaN,,NaN,,,
638,36,84,NaN,14,76,NaN,100,NaN,77,NaN,151,-10,30
639,,,NaN,,,NaN,,NaN,,NaN,,,
640,36,84,NaN,14,76,NaN,100,NaN,77,NaN,151,-10,30
641,,,NaN,,,NaN,,NaN,,NaN,,,
642,36,72,NaN,14,76,NaN,100,NaN,77,NaN,72,-10,72
643,,,NaN,,,NaN,,NaN,,NaN,,,
644,36,74,NaN,14,76,NaN,100,NaN,77,NaN,79,-10,75
645,,,NaN,,,NaN,,NaN,,NaN,,,
646,36,80,NaN,14,76,NaN,100,NaN,76,NaN,86,-10,78
647,,,NaN,,,NaN,,NaN,,NaN,,,
648,36,85,NaN,14,76,NaN,100,NaN,76,NaN,115,-10,58
649,,,NaN,,,NaN,,NaN,,NaN,,,
650,36,85,NaN,14,76,NaN,100,NaN,76,NaN,115,-10,58
651,,,NaN,,,NaN,,NaN,,NaN,,,
652,36,90,NaN,14,76,NaN,100,NaN,77,NaN,90,-10,90
653,,,NaN,,,NaN,,NaN,,NaN,,,
654,36,86,NaN,14,77,NaN,100,NaN,77,NaN,96,-10,66
655,,,NaN,,,NaN,,NaN,,NaN,,,
656,36,86,NaN,14,74,NaN,100,NaN,77,NaN,96,-10,66
657,,,NaN,,,NaN,,NaN,,NaN,,,
658,36,79,NaN,14,76,NaN,100,NaN,77,NaN,79,-10,79
659,,,NaN,,,NaN,,NaN,,NaN,,,
660,36,79,NaN,14,76,NaN,100,NaN,77,NaN,79,-10,79
661,,,NaN,,,NaN,,NaN,,NaN,,,
662,36,86,NaN,14,75,NaN,100,NaN,77,NaN,86,-10,86
663,,,NaN,,,NaN,,NaN,,NaN,,,
664,38,86,NaN,14,75,NaN,100,NaN,76,NaN,86,-10,86
665,,,NaN,,,NaN,,NaN,,NaN,,,
666,38,88,NaN,14,74,NaN,100,NaN,75,NaN,94,-10,91
667,,,NaN,,,NaN,,NaN,,NaN,,,
668,38,88,NaN,14,74,NaN,100,NaN,75,NaN,106,-10,73
669,,,NaN,,,NaN,,NaN,,NaN,,,
670,38,89,NaN,14,74,NaN,100,NaN,75,NaN,108,-10,76
671,,,NaN,,,NaN,,NaN,,NaN,,,
672,36,88,NaN,14,74,NaN,100,NaN,74,NaN,97,-10,81
673,,,NaN,,,NaN,,NaN,,NaN,,,
674,36,86,NaN,14,74,NaN,100,NaN,73,NaN,90,-10,84
675,,,NaN,,,NaN,,NaN,,NaN,,,
676,36,91,NaN,14,74,NaN,100,NaN,73,NaN,102,-10,84
677,,,NaN,,,NaN,,NaN,,NaN,,,
678,36,91,NaN,14,74,NaN,100,NaN,73,NaN,103,-10,78
679,,,NaN,,,NaN,,NaN,,NaN,,,
680,36,92,NaN,14,74,NaN,100,NaN,73,NaN,99,-10,90
681,,,NaN,,,NaN,,NaN,,NaN,,,
682,36,80,NaN,14,74,NaN,100,NaN,74,NaN,80,-10,66
683,,,NaN,,,NaN,,NaN,,NaN,,,
684,36,77,NaN,14,74,NaN,100,NaN,77,NaN,79,-9,72
685,,,NaN,,,NaN,,NaN,,NaN,,,
686,36,79,NaN,14,74,NaN,100,NaN,76,NaN,91,-9,77
687,,,NaN,,,NaN,,NaN,,NaN,,,
688,36,78,NaN,14,75,NaN,100,NaN,75,NaN,82,-9,74
689,,,NaN,,,NaN,,NaN,,NaN,,,
690,36,80,NaN,14,75,NaN,100,NaN,75,NaN,86,-9,76
691,,,NaN,,,NaN,,NaN,,NaN,,,
692,36,76,NaN,14,74,NaN,100,NaN,75,NaN,80,-9,71
693,,,NaN,,,NaN,,NaN,,NaN,,,
694,36,77,NaN,14,74,NaN,100,NaN,73,NaN,92,-9,65
695,,,NaN,,,NaN,,NaN,,NaN,,,
696,36,76,NaN,14,73,NaN,100,NaN,73,NaN,98,-9,61
697,,,NaN,,,NaN,,NaN,,NaN,,,
698,36,77,NaN,14,73,NaN,100,NaN,73,NaN,101,-9,61
699,,,NaN,,,NaN,,NaN,,NaN,,,
700,36,73,NaN,14,73,NaN,100,NaN,71,NaN,106,-9,27
701,,,NaN,,,NaN,,NaN,,NaN,,,
702,36,75,NaN,14,73,NaN,100,NaN,71,NaN,103,-9,52
703,,,NaN,,,NaN,,NaN,,NaN,,,
704,36,77,NaN,14,74,NaN,99,NaN,72,NaN,104,-9,55
705,,,NaN,,,NaN,,NaN,,NaN,,,
706,36,72,NaN,14,73,NaN,100,NaN,72,NaN,83,-10,58
707,,,NaN,,,NaN,,NaN,,NaN,,,
708,36,76,NaN,14,73,NaN,99,NaN,73,NaN,106,-10,47
709,,,NaN,,,NaN,,NaN,,NaN,,,
710,36,76,NaN,14,73,NaN,99,NaN,73,NaN,106,-10,59
711,,,NaN,,,NaN,,NaN,,NaN,,,
712,36,77,NaN,14,73,NaN,99,NaN,73,NaN,109,-10,61
713,,,NaN,,,NaN,,NaN,,NaN,,,
714,36,77,NaN,14,73,NaN,99,NaN,73,NaN,101,-10,62
715,,,NaN,,,NaN,,NaN,,NaN,,,
716,36,77,NaN,14,73,NaN,99,NaN,73,NaN,93,-10,62
717,,,NaN,,,NaN,,NaN,,NaN,,,
718,36,76,NaN,14,73,NaN,99,NaN,73,NaN,98,-10,60
719,,,NaN,,,NaN,,NaN,,NaN,,,
720,36,77,NaN,14,73,NaN,100,NaN,73,NaN,102,-10,60
721,,,NaN,,,NaN,,NaN,,NaN,,,
722,36,76,NaN,14,73,NaN,100,NaN,73,NaN,101,-10,60
723,,,NaN,,,NaN,,NaN,,NaN,,,
724,36,77,NaN,14,73,NaN,100,NaN,75,NaN,103,-10,61
725,,,NaN,,,NaN,,NaN,,NaN,,,
726,36,76,NaN,14,73,NaN,100,NaN,74,NaN,101,-10,61
727,,,NaN,,,NaN,,NaN,,NaN,,,
728,36,76,NaN,14,73,NaN,100,NaN,74,NaN,101,-10,61
729,,,NaN,,,NaN,,NaN,,NaN,,,
730,36,75,NaN,14,72,NaN,100,NaN,73,NaN,101,-10,61
731,,,NaN,,,NaN,,NaN,,NaN,,,
732,36,75,NaN,14,72,NaN,100,NaN,73,NaN,100,-10,60
733,,,NaN,,,NaN,,NaN,,NaN,,,
734,36,75,NaN,14,72,NaN,100,NaN,73,NaN,100,-10,60
735,,,NaN,,,NaN,,NaN,,NaN,,,
736,36,74,NaN,14,72,NaN,100,NaN,72,NaN,98,-10,59
737,,,NaN,,,NaN,,NaN,,NaN,,,
738,36,75,NaN,14,72,NaN,100,NaN,72,NaN,98,-10,60
739,,,NaN,,,NaN,,NaN,,NaN,,,
740,36,74,NaN,14,72,NaN,100,NaN,73,NaN,96,-10,59
741,,,NaN,,,NaN,,NaN,,NaN,,,
742,36,73,NaN,14,72,NaN,100,NaN,73,NaN,98,-10,58
743,,,NaN,,,NaN,,NaN,,NaN,,,
744,36,73,NaN,14,71,NaN,100,NaN,72,NaN,96,-10,58
745,,,NaN,,,NaN,,NaN,,NaN,,,
746,36,73,NaN,14,71,NaN,100,NaN,72,NaN,97,-10,58
747,,,NaN,,,NaN,,NaN,,NaN,,,
748,36,72,NaN,14,71,NaN,100,NaN,72,NaN,97,-10,59
749,,,NaN,,,NaN,,NaN,,NaN,,,
750,36,73,NaN,14,71,NaN,100,NaN,72,NaN,96,-10,59
751,,,NaN,,,NaN,,NaN,,NaN,,,
752,36,72,NaN,14,71,NaN,100,NaN,71,NaN,95,-10,57
753,,,NaN,,,NaN,,NaN,,NaN,,,
754,36,72,NaN,14,71,NaN,100,NaN,72,NaN,96,-10,57
755,,,NaN,,,NaN,,NaN,,NaN,,,
756,36,71,NaN,14,71,NaN,100,NaN,71,NaN,94,-10,57
757,,,NaN,,,NaN,,NaN,,NaN,,,
758,36,71,NaN,14,70,NaN,100,NaN,71,NaN,95,-10,58
759,,,NaN,,,NaN,,NaN,,NaN,,,
760,36,71,NaN,14,70,NaN,100,NaN,71,NaN,93,-10,58
761,,,NaN,,,NaN,,NaN,,NaN,,,
762,36,70,NaN,14,70,NaN,100,NaN,71,NaN,94,-10,57
763,,,NaN,,,NaN,,NaN,,NaN,,,
764,35,70,NaN,14,71,NaN,100,NaN,71,NaN,92,-10,57
765,,,NaN,,,NaN,,NaN,,NaN,,,
766,35,70,NaN,14,71,NaN,100,NaN,71,NaN,93,-10,57
767,,,NaN,,,NaN,,NaN,,NaN,,,
768,35,70,NaN,14,71,NaN,100,NaN,71,NaN,93,-10,56
769,,,NaN,,,NaN,,NaN,,NaN,,,
770,35,69,NaN,14,71,NaN,100,NaN,71,NaN,90,-10,57
771,,,NaN,,,NaN,,NaN,,NaN,,,
772,36,69,NaN,14,70,NaN,100,NaN,71,NaN,93,-10,57
773,,,NaN,,,NaN,,NaN,,NaN,,,
774,36,69,NaN,14,70,NaN,100,NaN,71,NaN,90,-10,58
775,,,NaN,,,NaN,,NaN,,NaN,,,
776,36,69,NaN,14,70,NaN,100,NaN,71,NaN,94,-10,56
777,,,NaN,,,NaN,,NaN,,NaN,,,
778,36,68,NaN,14,70,NaN,100,NaN,71,NaN,91,-10,56
779,,,NaN,,,NaN,,NaN,,NaN,,,
780,36,68,NaN,14,70,NaN,100,NaN,70,NaN,94,-10,56
781,,,NaN,,,NaN,,NaN,,NaN,,,
782,36,67,NaN,14,70,NaN,100,NaN,70,NaN,91,-8,55
783,,,NaN,,,NaN,,NaN,,NaN,,,
784,36,68,NaN,14,70,NaN,100,NaN,70,NaN,90,-8,55
785,,,NaN,,,NaN,,NaN,,NaN,,,
786,36,67,NaN,14,70,NaN,100,NaN,70,NaN,88,-9,55
787,,,NaN,,,NaN,,NaN,,NaN,,,
788,36,67,NaN,14,69,NaN,100,NaN,70,NaN,89,-9,55
789,,,NaN,,,NaN,,NaN,,NaN,,,
790,36,67,NaN,14,69,NaN,100,NaN,69,NaN,89,-9,55
791,,,NaN,,,NaN,,NaN,,NaN,,,
792,36,67,NaN,14,69,NaN,100,NaN,69,NaN,88,-9,55
793,,,NaN,,,NaN,,NaN,,NaN,,,
794,36,66,NaN,14,69,NaN,100,NaN,69,NaN,89,-9,54
795,,,NaN,,,NaN,,NaN,,NaN,,,
796,36,66,NaN,14,69,NaN,100,NaN,70,NaN,88,-9,55
797,,,NaN,,,NaN,,NaN,,NaN,,,
798,36,67,NaN,14,69,NaN,100,NaN,70,NaN,88,-9,55
799,,,NaN,,,NaN,,NaN,,NaN,,,
800,36,67,NaN,14,69,NaN,100,NaN,70,NaN,86,-9,55
801,,,NaN,,,NaN,,NaN,,NaN,,,
802,36,66,NaN,14,69,NaN,100,NaN,70,NaN,87,-9,54
803,,,NaN,,,NaN,,NaN,,NaN,,,
804,36,65,NaN,14,69,NaN,100,NaN,70,NaN,84,-9,54
805,,,NaN,,,NaN,,NaN,,NaN,,,
806,36,66,NaN,14,69,NaN,100,NaN,70,NaN,85,-9,55
807,,,NaN,,,NaN,,NaN,,NaN,,,
808,36,65,NaN,14,69,NaN,100,NaN,70,NaN,86,-9,54
809,,,NaN,,,NaN,,NaN,,NaN,,,
810,36,66,NaN,14,69,NaN,100,NaN,70,NaN,87,-9,55
811,,,NaN,,,NaN,,NaN,,NaN,,,
812,36,65,NaN,14,69,NaN,100,NaN,70,NaN,85,-9,54
813,,,NaN,,,NaN,,NaN,,NaN,,,
814,36,66,NaN,14,69,NaN,100,NaN,70,NaN,86,-9,55
815,,,NaN,,,NaN,,NaN,,NaN,,,
816,36,66,NaN,14,69,NaN,100,NaN,69,NaN,84,-9,53
817,,,NaN,,,NaN,,NaN,,NaN,,,
818,35,65,NaN,14,69,NaN,100,NaN,69,NaN,85,-9,54
819,,,NaN,,,NaN,,NaN,,NaN,,,
820,35,65,NaN,14,69,NaN,100,NaN,69,NaN,83,-9,53
821,,,NaN,,,NaN,,NaN,,NaN,,,
822,35,65,NaN,14,69,NaN,100,NaN,69,NaN,86,-9,56
823,,,NaN,,,NaN,,NaN,,NaN,,,
824,35,65,NaN,14,68,NaN,100,NaN,69,NaN,86,-9,54
825,,,NaN,,,NaN,,NaN,,NaN,,,
826,35,65,NaN,14,68,NaN,100,NaN,68,NaN,84,-9,54
827,,,NaN,,,NaN,,NaN,,NaN,,,
828,35,65,NaN,14,68,NaN,100,NaN,69,NaN,87,-9,54
829,,,NaN,,,NaN,,NaN,,NaN,,,
830,35,64,NaN,14,68,NaN,100,NaN,69,NaN,87,-9,53
831,,,NaN,,,NaN,,NaN,,NaN,,,
832,35,65,NaN,14,68,NaN,100,NaN,69,NaN,88,-9,53
833,,,NaN,,,NaN,,NaN,,NaN,,,
834,35,64,NaN,14,68,NaN,100,NaN,69,NaN,87,-9,52
835,,,NaN,,,NaN,,NaN,,NaN,,,
836,35,65,NaN,14,68,NaN,100,NaN,69,NaN,89,-9,53
837,,,NaN,,,NaN,,NaN,,NaN,,,
838,35,64,NaN,14,68,NaN,100,NaN,69,NaN,87,-9,53
839,,,NaN,,,NaN,,NaN,,NaN,,,
840,35,65,NaN,14,68,NaN,100,NaN,69,NaN,90,-9,54
841,,,NaN,,,NaN,,NaN,,NaN,,,
842,35,64,NaN,14,68,NaN,100,NaN,69,NaN,88,-9,53
843,,,NaN,,,NaN,,NaN,,NaN,,,
844,35,65,NaN,14,69,NaN,100,NaN,69,NaN,90,-9,54
845,,,NaN,,,NaN,,NaN,,NaN,,,
846,35,65,NaN,14,69,NaN,100,NaN,70,NaN,88,-9,53
847,,,NaN,,,NaN,,NaN,,NaN,,,
848,35,65,NaN,14,69,NaN,100,NaN,70,NaN,89,-9,53
849,,,NaN,,,NaN,,NaN,,NaN,,,
850,35,65,NaN,14,69,NaN,100,NaN,70,NaN,89,-9,52
851,,,NaN,,,NaN,,NaN,,NaN,,,
852,35,65,NaN,14,69,NaN,100,NaN,70,NaN,89,-9,53
853,,,NaN,,,NaN,,NaN,,NaN,,,
854,35,66,NaN,14,69,NaN,99,NaN,70,NaN,91,-10,54
855,,,NaN,,,NaN,,NaN,,NaN,,,
856,36,67,NaN,14,69,NaN,100,NaN,70,NaN,92,-10,56
857,,,NaN,,,NaN,,NaN,,NaN,,,
858,36,68,NaN,14,69,NaN,100,NaN,70,NaN,95,-9,59
859,,,NaN,,,NaN,,NaN,,NaN,,,
860,36,69,NaN,14,69,NaN,100,NaN,70,NaN,94,-9,59
861,,,NaN,,,NaN,,NaN,,NaN,,,
862,36,71,NaN,14,69,NaN,100,NaN,69,NaN,95,-10,59
863,,,NaN,,,NaN,,NaN,,NaN,,,
864,36,70,NaN,14,69,NaN,100,NaN,69,NaN,94,-10,58
