time,Solar8000/PLETH_HR,Solar8000/HR,Solar8000/CVP,SNUADC/ECG_V5,Solar8000/ART_DBP,SNUADC/CVP,Solar8000/ART_MBP,Solar8000/ART_SBP,Solar8000/RR_CO2,SNUADC/ECG_II,Solar8000/ETCO2,Solar8000/PLETH_SPO2,SNUADC/ART
4744,,,,NaN,,NaN,,,,NaN,,,NaN
4745,107,107,10,NaN,38,NaN,58,100,15,NaN,34,98,NaN
4746,,,,NaN,,NaN,,,,NaN,,,NaN
4747,107,107,10,NaN,38,NaN,58,97,15,NaN,34,98,NaN
4748,,,,NaN,,NaN,,,,NaN,,,NaN
4749,107,106,10,NaN,38,NaN,58,99,15,NaN,34,98,NaN
4750,,,,NaN,,NaN,,,,NaN,,,NaN
4751,105,105,10,NaN,37,NaN,57,96,15,NaN,34,98,NaN
4752,,,,NaN,,NaN,,,,NaN,,,NaN
4753,104,103,10,NaN,36,NaN,56,98,15,NaN,34,98,NaN
4754,,,,NaN,,NaN,,,,NaN,,,NaN
4755,101,100,9,NaN,35,NaN,55,95,15,NaN,34,98,NaN
4756,,,,NaN,,NaN,,,,NaN,,,NaN
4757,100,99,9,NaN,35,NaN,55,97,15,NaN,34,98,NaN
4758,,,,NaN,,NaN,,,,NaN,,,NaN
4759,100,100,9,NaN,35,NaN,55,94,15,NaN,34,98,NaN
4760,,,,NaN,,NaN,,,,NaN,,,NaN
4761,101,101,9,NaN,34,NaN,54,97,15,NaN,34,98,NaN
4762,,,,NaN,,NaN,,,,NaN,,,NaN
4763,100,100,9,NaN,35,NaN,54,96,15,NaN,34,98,NaN
4764,,,,NaN,,NaN,,,,NaN,,,NaN
4765,98,98,9,NaN,35,NaN,54,97,15,NaN,34,98,NaN
4766,,,,NaN,,NaN,,,,NaN,,,NaN
4767,96,95,10,NaN,36,NaN,55,96,15,NaN,34,99,NaN
4768,,,,NaN,,NaN,,,,NaN,,,NaN
4769,94,93,10,NaN,37,NaN,55,99,15,NaN,34,98,NaN
4770,,,,NaN,,NaN,,,,NaN,,,NaN
4771,93,92,10,NaN,36,NaN,55,96,15,NaN,34,98,NaN
4772,,,,NaN,,NaN,,,,NaN,,,NaN
4773,93,93,9,NaN,35,NaN,55,97,15,NaN,35,98,NaN
4774,,,,NaN,,NaN,,,,NaN,,,NaN
4775,94,94,9,NaN,36,NaN,55,95,15,NaN,35,99,NaN
4776,,,,NaN,,NaN,,,,NaN,,,NaN
4777,96,96,10,NaN,34,NaN,55,96,15,NaN,35,99,NaN
4778,,,,NaN,,NaN,,,,NaN,,,NaN
4779,96,96,10,NaN,35,NaN,54,95,15,NaN,35,98,NaN
4780,,,,NaN,,NaN,,,,NaN,,,NaN
4781,94,93,9,NaN,35,NaN,54,97,15,NaN,33,98,NaN
4782,,,,NaN,,NaN,,,,NaN,,,NaN
4783,91,90,9,NaN,35,NaN,54,96,15,NaN,33,98,NaN
4784,,,,NaN,,NaN,,,,NaN,,,NaN
4785,89,88,8,NaN,35,NaN,54,97,15,NaN,33,98,NaN
4786,,,,NaN,,NaN,,,,NaN,,,NaN
4787,89,88,8,NaN,36,NaN,54,95,15,NaN,33,98,NaN
4788,,,,NaN,,NaN,,,,NaN,,,NaN
4789,90,90,8,NaN,37,NaN,55,98,15,NaN,33,98,NaN
4790,,,,NaN,,NaN,,,,NaN,,,NaN
4791,93,94,8,NaN,37,NaN,55,97,15,NaN,33,98,NaN
4792,,,,NaN,,NaN,,,,NaN,,,NaN
4793,95,96,8,NaN,39,NaN,57,100,15,NaN,33,98,NaN
4794,,,,NaN,,NaN,,,,NaN,,,NaN
4795,96,96,8,NaN,38,NaN,57,98,15,NaN,33,99,NaN
4796,,,,NaN,,NaN,,,,NaN,,,NaN
4797,97,96,9,NaN,39,NaN,57,100,15,NaN,33,99,NaN
4798,,,,NaN,,NaN,,,,NaN,,,NaN
4799,97,96,9,NaN,40,NaN,58,98,15,NaN,33,99,NaN
4800,,,,NaN,,NaN,,,,NaN,,,NaN
4801,97,96,9,NaN,40,NaN,58,101,15,NaN,34,99,NaN
4802,,,,NaN,,NaN,,,,NaN,,,NaN
4803,97,96,9,NaN,41,NaN,58,99,15,NaN,34,99,NaN
4804,,,,NaN,,NaN,,,,NaN,,,NaN
4805,96,96,9,NaN,41,NaN,59,100,15,NaN,34,99,NaN
4806,,,,NaN,,NaN,,,,NaN,,,NaN
4807,96,96,9,NaN,39,NaN,58,98,15,NaN,34,99,NaN
4808,,,,NaN,,NaN,,,,NaN,,,NaN
4809,96,96,9,NaN,40,NaN,58,100,15,NaN,34,99,NaN
4810,,,,NaN,,NaN,,,,NaN,,,NaN
4811,97,96,9,NaN,39,NaN,57,97,15,NaN,34,99,NaN
4812,,,,NaN,,NaN,,,,NaN,,,NaN
4813,97,97,9,NaN,39,NaN,58,99,15,NaN,34,99,NaN
4814,,,,NaN,,NaN,,,,NaN,,,NaN
4815,98,97,9,NaN,40,NaN,58,98,15,NaN,34,99,NaN
4816,,,,NaN,,NaN,,,,NaN,,,NaN
4817,99,99,9,NaN,40,NaN,59,101,15,NaN,34,99,NaN
4818,,,,NaN,,NaN,,,,NaN,,,NaN
4819,101,100,9,NaN,40,NaN,59,98,15,NaN,34,99,NaN
4820,,,,NaN,,NaN,,,,NaN,,,NaN
4821,101,101,9,NaN,40,NaN,59,100,15,NaN,34,99,NaN
4822,,,,NaN,,NaN,,,,NaN,,,NaN
4823,101,101,8,NaN,40,NaN,58,99,15,NaN,34,99,NaN
4824,,,,NaN,,NaN,,,,NaN,,,NaN
4825,100,100,8,NaN,39,NaN,58,100,15,NaN,34,99,NaN
4826,,,,NaN,,NaN,,,,NaN,,,NaN
4827,99,98,8,NaN,39,NaN,57,96,15,NaN,34,99,NaN
4828,,,,NaN,,NaN,,,,NaN,,,NaN
4829,98,97,8,NaN,39,NaN,58,99,15,NaN,34,99,NaN
4830,,,,NaN,,NaN,,,,NaN,,,NaN
4831,98,97,7,NaN,40,NaN,58,98,15,NaN,34,99,NaN
4832,,,,NaN,,NaN,,,,NaN,,,NaN
4833,98,97,7,NaN,41,NaN,59,101,15,NaN,34,99,NaN
4834,,,,NaN,,NaN,,,,NaN,,,NaN
4835,98,97,7,NaN,41,NaN,59,100,15,NaN,34,99,NaN
4836,,,,NaN,,NaN,,,,NaN,,,NaN
4837,98,98,7,NaN,40,NaN,59,102,15,NaN,34,99,NaN
4838,,,,NaN,,NaN,,,,NaN,,,NaN
4839,99,98,7,NaN,40,NaN,59,98,15,NaN,34,99,NaN
4840,,,,NaN,,NaN,,,,NaN,,,NaN
4841,99,98,8,NaN,41,NaN,59,99,15,NaN,34,99,NaN
4842,,,,NaN,,NaN,,,,NaN,,,NaN
4843,98,98,8,NaN,40,NaN,58,96,15,NaN,33,99,NaN
4844,,,,NaN,,NaN,,,,NaN,,,NaN
4845,99,99,8,NaN,40,NaN,59,100,15,NaN,33,99,NaN
4846,,,,NaN,,NaN,,,,NaN,,,NaN
4847,100,100,8,NaN,39,NaN,58,97,15,NaN,33,99,NaN
4848,,,,NaN,,NaN,,,,NaN,,,NaN
4849,101,100,8,NaN,39,NaN,58,98,15,NaN,34,99,NaN
4850,,,,NaN,,NaN,,,,NaN,,,NaN
4851,100,100,8,NaN,40,NaN,58,97,15,NaN,34,99,NaN
4852,,,,NaN,,NaN,,,,NaN,,,NaN
4853,100,100,8,NaN,37,NaN,57,98,15,NaN,34,99,NaN
4854,,,,NaN,,NaN,,,,NaN,,,NaN
4855,100,99,8,NaN,38,NaN,57,96,15,NaN,34,99,NaN
4856,,,,NaN,,NaN,,,,NaN,,,NaN
4857,100,99,8,NaN,40,NaN,58,101,15,NaN,34,99,NaN
4858,,,,NaN,,NaN,,,,NaN,,,NaN
4859,100,99,8,NaN,39,NaN,58,98,15,NaN,34,99,NaN
4860,,,,NaN,,NaN,,,,NaN,,,NaN
4861,100,100,7,NaN,38,NaN,58,99,15,NaN,34,99,NaN
4862,,,,NaN,,NaN,,,,NaN,,,NaN
4863,101,100,7,NaN,38,NaN,57,97,15,NaN,33,98,NaN
4864,,,,NaN,,NaN,,,,NaN,,,NaN
4865,102,102,8,NaN,38,NaN,58,99,15,NaN,33,99,NaN
4866,,,,NaN,,NaN,,,,NaN,,,NaN
4867,102,102,8,NaN,39,NaN,58,97,15,NaN,33,99,NaN
4868,,,,NaN,,NaN,,,,NaN,,,NaN
4869,102,101,8,NaN,39,NaN,58,100,15,NaN,33,98,NaN
4870,,,,NaN,,NaN,,,,NaN,,,NaN
4871,102,101,8,NaN,39,NaN,58,98,15,NaN,35,98,NaN
4872,,,,NaN,,NaN,,,,NaN,,,NaN
4873,103,102,8,NaN,39,NaN,58,100,15,NaN,35,98,NaN
4874,,,,NaN,,NaN,,,,NaN,,,NaN
4875,103,103,8,NaN,40,NaN,59,99,15,NaN,35,98,NaN
4876,,,,NaN,,NaN,,,,NaN,,,NaN
4877,104,103,8,NaN,40,NaN,59,101,15,NaN,35,98,NaN
4878,,,,NaN,,NaN,,,,NaN,,,NaN
4879,104,103,8,NaN,40,NaN,59,99,15,NaN,34,98,NaN
4880,,,,NaN,,NaN,,,,NaN,,,NaN
4881,103,103,8,NaN,39,NaN,59,100,15,NaN,34,98,NaN
4882,,,,NaN,,NaN,,,,NaN,,,NaN
4883,103,103,8,NaN,39,NaN,58,99,15,NaN,34,98,NaN
4884,,,,NaN,,NaN,,,,NaN,,,NaN
4885,103,103,8,NaN,38,NaN,58,101,15,NaN,34,98,NaN
4886,,,,NaN,,NaN,,,,NaN,,,NaN
4887,103,103,8,NaN,38,NaN,58,98,15,NaN,34,98,NaN
4888,,,,NaN,,NaN,,,,NaN,,,NaN
4889,104,103,8,NaN,39,NaN,58,102,15,NaN,34,98,NaN
4890,,,,NaN,,NaN,,,,NaN,,,NaN
4891,104,103,8,NaN,38,NaN,58,99,15,NaN,34,98,NaN
4892,,,,NaN,,NaN,,,,NaN,,,NaN
4893,104,103,8,NaN,39,NaN,59,101,15,NaN,34,98,NaN
4894,,,,NaN,,NaN,,,,NaN,,,NaN
4895,104,103,8,NaN,39,NaN,58,99,15,NaN,34,99,NaN
4896,,,,NaN,,NaN,,,,NaN,,,NaN
4897,105,104,8,NaN,39,NaN,58,99,15,NaN,34,99,NaN
4898,,,,NaN,,NaN,,,,NaN,,,NaN
4899,105,104,8,NaN,39,NaN,59,100,15,NaN,34,99,NaN
4900,,,,NaN,,NaN,,,,NaN,,,NaN
4901,105,104,8,NaN,39,NaN,59,99,15,NaN,35,99,NaN
4902,,,,NaN,,NaN,,,,NaN,,,NaN
4903,105,104,8,NaN,39,NaN,59,101,15,NaN,35,99,NaN
4904,,,,NaN,,NaN,,,,NaN,,,NaN
4905,105,104,8,NaN,39,NaN,59,98,15,NaN,35,99,NaN
4906,,,,NaN,,NaN,,,,NaN,,,NaN
4907,105,105,8,NaN,39,NaN,59,101,15,NaN,35,99,NaN
4908,,,,NaN,,NaN,,,,NaN,,,NaN
4909,105,105,8,NaN,39,NaN,59,99,14,NaN,35,99,NaN
4910,,,,NaN,,NaN,,,,NaN,,,NaN
4911,105,105,8,NaN,40,NaN,59,100,14,NaN,35,99,NaN
4912,,,,NaN,,NaN,,,,NaN,,,NaN
4913,105,104,7,NaN,39,NaN,59,100,14,NaN,35,99,NaN
4914,,,,NaN,,NaN,,,,NaN,,,NaN
4915,104,103,7,NaN,38,NaN,58,98,14,NaN,35,99,NaN
4916,,,,NaN,,NaN,,,,NaN,,,NaN
4917,103,102,6,NaN,37,NaN,58,99,14,NaN,35,99,NaN
4918,,,,NaN,,NaN,,,,NaN,,,NaN
4919,103,102,6,NaN,37,NaN,57,97,14,NaN,35,99,NaN
4920,,,,NaN,,NaN,,,,NaN,,,NaN
4921,102,101,6,NaN,37,NaN,57,99,14,NaN,35,99,NaN
4922,,,,NaN,,NaN,,,,NaN,,,NaN
4923,102,101,6,NaN,36,NaN,56,96,13,NaN,34,99,NaN
4924,,,,NaN,,NaN,,,,NaN,,,NaN
4925,102,102,6,NaN,36,NaN,56,98,13,NaN,34,99,NaN
4926,,,,NaN,,NaN,,,,NaN,,,NaN
4927,103,103,6,NaN,36,NaN,56,98,13,NaN,34,98,NaN
4928,,,,NaN,,NaN,,,,NaN,,,NaN
4929,104,103,6,NaN,37,NaN,57,98,13,NaN,34,98,NaN
4930,,,,NaN,,NaN,,,,NaN,,,NaN
4931,105,104,6,NaN,37,NaN,57,100,13,NaN,35,98,NaN
4932,,,,NaN,,NaN,,,,NaN,,,NaN
4933,105,104,6,NaN,37,NaN,57,98,13,NaN,35,98,NaN
4934,,,,NaN,,NaN,,,,NaN,,,NaN
4935,105,105,6,NaN,37,NaN,58,101,13,NaN,35,98,NaN
4936,,,,NaN,,NaN,,,,NaN,,,NaN
4937,105,93,6,NaN,36,NaN,57,98,13,NaN,35,98,NaN
4938,,,,NaN,,NaN,,,,NaN,,,NaN
4939,106,93,6,NaN,37,NaN,58,100,13,NaN,35,98,NaN
4940,,,,NaN,,NaN,,,,NaN,,,NaN
4941,106,93,6,NaN,36,NaN,57,98,13,NaN,35,98,NaN
4942,,,,NaN,,NaN,,,,NaN,,,NaN
4943,106,105,6,NaN,38,NaN,58,99,13,NaN,35,98,NaN
4944,,,,NaN,,NaN,,,,NaN,,,NaN
4945,106,105,6,NaN,38,NaN,58,101,13,NaN,35,98,NaN
4946,,,,NaN,,NaN,,,,NaN,,,NaN
4947,106,105,6,NaN,38,NaN,58,99,13,NaN,35,98,NaN
4948,,,,NaN,,NaN,,,,NaN,,,NaN
4949,106,106,6,NaN,38,NaN,59,102,13,NaN,35,98,NaN
4950,,,,NaN,,NaN,,,,NaN,,,NaN
4951,106,106,6,NaN,37,NaN,58,99,13,NaN,35,98,NaN
4952,,,,NaN,,NaN,,,,NaN,,,NaN
4953,107,106,6,NaN,36,NaN,58,101,13,NaN,35,98,NaN
4954,,,,NaN,,NaN,,,,NaN,,,NaN
4955,107,106,6,NaN,35,NaN,58,99,13,NaN,35,98,NaN
4956,,,,NaN,,NaN,,,,NaN,,,NaN
4957,107,106,6,NaN,38,NaN,58,99,13,NaN,35,98,NaN
4958,,,,NaN,,NaN,,,,NaN,,,NaN
4959,107,106,6,NaN,37,NaN,58,100,13,NaN,35,98,NaN
4960,,,,NaN,,NaN,,,,NaN,,,NaN
4961,107,106,6,NaN,37,NaN,58,99,13,NaN,35,98,NaN
4962,,,,NaN,,NaN,,,,NaN,,,NaN
4963,107,106,6,NaN,37,NaN,58,101,13,NaN,35,98,NaN
4964,,,,NaN,,NaN,,,,NaN,,,NaN
4965,106,106,6,NaN,36,NaN,57,98,13,NaN,35,98,NaN
4966,,,,NaN,,NaN,,,,NaN,,,NaN
4967,106,106,6,NaN,37,NaN,57,101,13,NaN,34,98,NaN
4968,,,,NaN,,NaN,,,,NaN,,,NaN
4969,106,105,6,NaN,36,NaN,57,98,13,NaN,34,98,NaN
4970,,,,NaN,,NaN,,,,NaN,,,NaN
4971,106,105,6,NaN,37,NaN,57,100,13,NaN,34,98,NaN
4972,,,,NaN,,NaN,,,,NaN,,,NaN
4973,106,105,6,NaN,36,NaN,58,103,13,NaN,34,98,NaN
4974,,,,NaN,,NaN,,,,NaN,,,NaN
4975,107,106,6,NaN,36,NaN,58,105,13,NaN,35,98,NaN
4976,,,,NaN,,NaN,,,,NaN,,,NaN
4977,107,107,6,NaN,37,NaN,59,109,13,NaN,35,98,NaN
4978,,,,NaN,,NaN,,,,NaN,,,NaN
4979,108,107,6,NaN,35,NaN,59,106,13,NaN,35,98,NaN
4980,,,,NaN,,NaN,,,,NaN,,,NaN
4981,107,106,6,NaN,36,NaN,59,108,13,NaN,35,98,NaN
4982,,,,NaN,,NaN,,,,NaN,,,NaN
4983,107,106,6,NaN,35,NaN,58,104,13,NaN,34,98,NaN
4984,,,,NaN,,NaN,,,,NaN,,,NaN
4985,107,106,6,NaN,35,NaN,57,103,13,NaN,34,98,NaN
4986,,,,NaN,,NaN,,,,NaN,,,NaN
4987,106,106,6,NaN,34,NaN,57,103,13,NaN,34,98,NaN
4988,,,,NaN,,NaN,,,,NaN,,,NaN
4989,105,105,6,NaN,35,NaN,56,102,13,NaN,34,98,NaN
4990,,,,NaN,,NaN,,,,NaN,,,NaN
4991,105,104,6,NaN,34,NaN,56,103,13,NaN,35,98,NaN
4992,,,,NaN,,NaN,,,,NaN,,,NaN
4993,104,104,6,NaN,34,NaN,56,100,13,NaN,35,98,NaN
4994,,,,NaN,,NaN,,,,NaN,,,NaN
4995,105,75,6,NaN,35,NaN,56,103,13,NaN,35,98,NaN
4996,,,,NaN,,NaN,,,,NaN,,,NaN
4997,105,76,6,NaN,35,NaN,56,101,13,NaN,35,98,NaN
4998,,,,NaN,,NaN,,,,NaN,,,NaN
4999,105,76,6,NaN,35,NaN,56,102,13,NaN,35,98,NaN
5000,,,,NaN,,NaN,,,,NaN,,,NaN
5001,105,75,6,NaN,35,NaN,57,101,13,NaN,35,98,NaN
5002,,,,NaN,,NaN,,,,NaN,,,NaN
5003,105,104,6,NaN,36,NaN,57,101,13,NaN,35,98,NaN
5004,,,,NaN,,NaN,,,,NaN,,,NaN
5005,105,104,6,NaN,35,NaN,57,101,13,NaN,36,98,NaN
5006,,,,NaN,,NaN,,,,NaN,,,NaN
5007,106,105,6,NaN,36,NaN,57,100,13,NaN,36,98,NaN
5008,,,,NaN,,NaN,,,,NaN,,,NaN
5009,106,106,6,NaN,38,NaN,59,107,13,NaN,36,98,NaN
5010,,,,NaN,,NaN,,,,NaN,,,NaN
5011,105,104,6,NaN,38,NaN,59,105,13,NaN,36,98,NaN
5012,,,,NaN,,NaN,,,,NaN,,,NaN
5013,104,103,6,NaN,38,NaN,60,107,13,NaN,36,98,NaN
5014,,,,NaN,,NaN,,,,NaN,,,NaN
5015,104,104,6,NaN,38,NaN,59,104,13,NaN,36,98,NaN
5016,,,,NaN,,NaN,,,,NaN,,,NaN
5017,105,105,6,NaN,38,NaN,59,105,13,NaN,36,98,NaN
5018,,,,NaN,,NaN,,,,NaN,,,NaN
5019,106,106,6,NaN,37,NaN,59,105,13,NaN,36,97,NaN
5020,,,,NaN,,NaN,,,,NaN,,,NaN
5021,107,107,6,NaN,38,NaN,59,103,13,NaN,36,98,NaN
5022,,,,NaN,,NaN,,,,NaN,,,NaN
5023,107,107,6,NaN,39,NaN,60,108,13,NaN,36,98,NaN
5024,,,,NaN,,NaN,,,,NaN,,,NaN
5025,107,107,6,NaN,38,NaN,59,104,13,NaN,36,98,NaN
5026,,,,NaN,,NaN,,,,NaN,,,NaN
5027,107,106,6,NaN,39,NaN,60,106,13,NaN,36,98,NaN
5028,,,,NaN,,NaN,,,,NaN,,,NaN
5029,106,105,6,NaN,38,NaN,59,103,13,NaN,36,97,NaN
5030,,,,NaN,,NaN,,,,NaN,,,NaN
5031,106,105,6,NaN,35,NaN,57,99,13,NaN,36,97,NaN
5032,,,,NaN,,NaN,,,,NaN,,,NaN
5033,107,106,6,NaN,36,NaN,57,102,13,NaN,36,98,NaN
5034,,,,NaN,,NaN,,,,NaN,,,NaN
5035,108,107,6,NaN,35,NaN,57,98,13,NaN,36,98,NaN
5036,,,,NaN,,NaN,,,,NaN,,,NaN
5037,107,107,7,NaN,38,NaN,58,105,13,NaN,36,98,NaN
5038,,,,NaN,,NaN,,,,NaN,,,NaN
5039,106,106,7,NaN,36,NaN,57,99,13,NaN,36,98,NaN
5040,,,,NaN,,NaN,,,,NaN,,,NaN
5041,106,105,6,NaN,35,NaN,57,104,13,NaN,36,98,NaN
5042,,,,NaN,,NaN,,,,NaN,,,NaN
5043,106,105,6,NaN,35,NaN,57,100,13,NaN,36,98,NaN
5044,,,,NaN,,NaN,,,,NaN,,,NaN
5045,106,106,6,NaN,36,NaN,57,101,13,NaN,36,98,NaN
5046,,,,NaN,,NaN,,,,NaN,,,NaN
5047,107,107,6,NaN,35,NaN,57,101,13,NaN,36,98,NaN
5048,,,,NaN,,NaN,,,,NaN,,,NaN
5049,109,108,7,NaN,36,NaN,57,99,13,NaN,36,98,NaN
5050,,,,NaN,,NaN,,,,NaN,,,NaN
5051,109,109,7,NaN,39,NaN,59,105,13,NaN,36,98,NaN
5052,,,,NaN,,NaN,,,,NaN,,,NaN
5053,109,108,6,NaN,41,NaN,60,104,13,NaN,36,98,NaN
5054,,,,NaN,,NaN,,,,NaN,,,NaN
5055,108,107,6,NaN,41,NaN,61,107,13,NaN,36,98,NaN
5056,,,,NaN,,NaN,,,,NaN,,,NaN
5057,108,107,6,NaN,39,NaN,59,101,13,NaN,36,98,NaN
5058,,,,NaN,,NaN,,,,NaN,,,NaN
5059,109,107,6,NaN,39,NaN,59,103,13,NaN,37,98,NaN
5060,,,,NaN,,NaN,,,,NaN,,,NaN
5061,109,107,6,NaN,38,NaN,59,101,13,NaN,37,98,NaN
5062,,,,NaN,,NaN,,,,NaN,,,NaN
5063,110,109,6,NaN,38,NaN,58,100,13,NaN,37,98,NaN
5064,,,,NaN,,NaN,,,,NaN,,,NaN
5065,111,110,6,NaN,37,NaN,58,102,13,NaN,36,98,NaN
5066,,,,NaN,,NaN,,,,NaN,,,NaN
5067,111,110,6,NaN,37,NaN,58,99,13,NaN,36,98,NaN
5068,,,,NaN,,NaN,,,,NaN,,,NaN
5069,111,110,6,NaN,37,NaN,58,104,13,NaN,36,98,NaN
5070,,,,NaN,,NaN,,,,NaN,,,NaN
5071,111,110,6,NaN,37,NaN,58,100,13,NaN,36,98,NaN
5072,,,,NaN,,NaN,,,,NaN,,,NaN
5073,110,110,6,NaN,38,NaN,59,104,13,NaN,36,98,NaN
5074,,,,NaN,,NaN,,,,NaN,,,NaN
5075,110,109,5,NaN,36,NaN,58,102,13,NaN,36,98,NaN
5076,,,,NaN,,NaN,,,,NaN,,,NaN
5077,109,109,5,NaN,36,NaN,57,101,13,NaN,36,98,NaN
5078,,,,NaN,,NaN,,,,NaN,,,NaN
5079,110,109,5,NaN,35,NaN,57,101,13,NaN,36,98,NaN
5080,,,,NaN,,NaN,,,,NaN,,,NaN
5081,110,110,5,NaN,35,NaN,56,97,13,NaN,36,98,NaN
5082,,,,NaN,,NaN,,,,NaN,,,NaN
5083,111,107,5,NaN,34,NaN,56,100,13,NaN,36,98,NaN
5084,,,,NaN,,NaN,,,,NaN,,,NaN
5085,111,110,5,NaN,33,NaN,55,96,13,NaN,36,98,NaN
5086,,,,NaN,,NaN,,,,NaN,,,NaN
5087,111,110,7,NaN,35,NaN,56,99,13,NaN,36,98,NaN
5088,,,,NaN,,NaN,,,,NaN,,,NaN
5089,109,108,7,NaN,36,NaN,56,97,13,NaN,36,98,NaN
5090,,,,NaN,,NaN,,,,NaN,,,NaN
5091,108,106,7,NaN,38,NaN,57,99,13,NaN,36,98,NaN
5092,,,,NaN,,NaN,,,,NaN,,,NaN
5093,106,105,7,NaN,35,NaN,56,100,13,NaN,36,98,NaN
5094,,,,NaN,,NaN,,,,NaN,,,NaN
5095,105,104,7,NaN,34,NaN,55,98,13,NaN,36,98,NaN
5096,,,,NaN,,NaN,,,,NaN,,,NaN
5097,106,105,6,NaN,32,NaN,54,98,13,NaN,37,98,NaN
5098,,,,NaN,,NaN,,,,NaN,,,NaN
5099,107,107,6,NaN,34,NaN,55,95,13,NaN,37,98,NaN
5100,,,,NaN,,NaN,,,,NaN,,,NaN
5101,107,107,7,NaN,36,NaN,56,101,13,NaN,37,98,NaN
5102,,,,NaN,,NaN,,,,NaN,,,NaN
5103,105,104,7,NaN,34,NaN,55,96,13,NaN,35,98,NaN
5104,,,,NaN,,NaN,,,,NaN,,,NaN
5105,103,102,7,NaN,39,NaN,58,103,13,NaN,35,98,NaN
5106,,,,NaN,,NaN,,,,NaN,,,NaN
5107,104,103,7,NaN,38,NaN,58,102,13,NaN,35,98,NaN
5108,,,,NaN,,NaN,,,,NaN,,,NaN
5109,105,105,6,NaN,36,NaN,57,98,13,NaN,35,98,NaN
5110,,,,NaN,,NaN,,,,NaN,,,NaN
5111,106,106,6,NaN,34,NaN,56,101,13,NaN,36,98,NaN
5112,,,,NaN,,NaN,,,,NaN,,,NaN
5113,107,106,5,NaN,34,NaN,55,95,13,NaN,36,98,NaN
5114,,,,NaN,,NaN,,,,NaN,,,NaN
5115,107,107,5,NaN,34,NaN,55,99,13,NaN,36,98,NaN
5116,,,,NaN,,NaN,,,,NaN,,,NaN
5117,107,107,5,NaN,33,NaN,55,99,13,NaN,36,98,NaN
5118,,,,NaN,,NaN,,,,NaN,,,NaN
5119,108,107,5,NaN,35,NaN,56,103,13,NaN,36,98,NaN
5120,,,,NaN,,NaN,,,,NaN,,,NaN
5121,108,108,4,NaN,34,NaN,56,101,13,NaN,36,98,NaN
5122,,,,NaN,,NaN,,,,NaN,,,NaN
5123,109,109,4,NaN,34,NaN,56,99,13,NaN,36,98,NaN
5124,,,,NaN,,NaN,,,,NaN,,,NaN
5125,110,110,4,NaN,34,NaN,56,101,13,NaN,36,98,NaN
5126,,,,NaN,,NaN,,,,NaN,,,NaN
5127,110,110,4,NaN,34,NaN,56,97,13,NaN,35,98,NaN
5128,,,,NaN,,NaN,,,,NaN,,,NaN
5129,110,110,4,NaN,35,NaN,56,101,13,NaN,35,98,NaN
5130,,,,NaN,,NaN,,,,NaN,,,NaN
5131,111,110,5,NaN,34,NaN,55,97,13,NaN,35,98,NaN
5132,,,,NaN,,NaN,,,,NaN,,,NaN
5133,111,110,5,NaN,34,NaN,56,99,13,NaN,35,98,NaN
5134,,,,NaN,,NaN,,,,NaN,,,NaN
5135,111,110,5,NaN,33,NaN,55,97,13,NaN,36,98,NaN
5136,,,,NaN,,NaN,,,,NaN,,,NaN
5137,111,110,5,NaN,34,NaN,55,98,13,NaN,36,98,NaN
5138,,,,NaN,,NaN,,,,NaN,,,NaN
5139,111,111,5,NaN,34,NaN,56,100,13,NaN,36,98,NaN
5140,,,,NaN,,NaN,,,,NaN,,,NaN
5141,112,111,5,NaN,34,NaN,55,97,13,NaN,36,97,NaN
5142,,,,NaN,,NaN,,,,NaN,,,NaN
5143,112,111,5,NaN,34,NaN,56,100,13,NaN,36,97,NaN
5144,,,,NaN,,NaN,,,,NaN,,,NaN
5145,112,111,5,NaN,34,NaN,55,97,13,NaN,36,97,NaN
5146,,,,NaN,,NaN,,,,NaN,,,NaN
5147,112,111,4,NaN,35,NaN,56,100,13,NaN,36,98,NaN
5148,,,,NaN,,NaN,,,,NaN,,,NaN
5149,112,111,4,NaN,33,NaN,55,97,13,NaN,36,98,NaN
5150,,,,NaN,,NaN,,,,NaN,,,NaN
5151,112,111,4,NaN,34,NaN,56,98,13,NaN,36,98,NaN
5152,,,,NaN,,NaN,,,,NaN,,,NaN
5153,112,112,4,NaN,34,NaN,55,98,13,NaN,36,98,NaN
5154,,,,NaN,,NaN,,,,NaN,,,NaN
5155,112,112,4,NaN,34,NaN,55,96,13,NaN,36,98,NaN
5156,,,,NaN,,NaN,,,,NaN,,,NaN
5157,112,112,4,NaN,34,NaN,56,100,13,NaN,36,98,NaN
5158,,,,NaN,,NaN,,,,NaN,,,NaN
5159,112,112,4,NaN,33,NaN,55,96,13,NaN,36,98,NaN
5160,,,,NaN,,NaN,,,,NaN,,,NaN
5161,112,111,4,NaN,34,NaN,56,101,13,NaN,36,98,NaN
5162,,,,NaN,,NaN,,,,NaN,,,NaN
5163,112,111,4,NaN,33,NaN,55,97,13,NaN,35,98,NaN
5164,,,,NaN,,NaN,,,,NaN,,,NaN
5165,112,112,4,NaN,34,NaN,56,100,13,NaN,35,98,NaN
5166,,,,NaN,,NaN,,,,NaN,,,NaN
5167,112,112,4,NaN,34,NaN,56,99,13,NaN,35,98,NaN
5168,,,,NaN,,NaN,,,,NaN,,,NaN
