time,Solar8000/PLETH_HR,Solar8000/ART_MBP,SNUADC/ART,SNUADC/ECG_V5,Solar8000/HR,Solar8000/ART_DBP,Solar8000/CVP,Solar8000/ETCO2,SNUADC/CVP,Solar8000/ART_SBP,SNUADC/ECG_II,Solar8000/RR_CO2,Solar8000/PLETH_SPO2
446,93,90,NaN,NaN,93,60,1,32,NaN,146,NaN,14,100
447,,,NaN,NaN,,,,,NaN,,NaN,,
448,93,89,NaN,NaN,93,59,1,32,NaN,143,NaN,14,100
449,,,NaN,NaN,,,,,NaN,,NaN,,
450,93,89,NaN,NaN,92,60,1,32,NaN,145,NaN,14,100
451,,,NaN,NaN,,,,,NaN,,NaN,,
452,93,91,NaN,NaN,92,64,1,32,NaN,142,NaN,14,100
453,,,NaN,NaN,,,,,NaN,,NaN,,
454,93,84,NaN,NaN,96,58,1,32,NaN,137,NaN,14,100
455,,,NaN,NaN,,,,,NaN,,NaN,,
456,92,85,NaN,NaN,92,59,1,32,NaN,140,NaN,14,100
457,,,NaN,NaN,,,,,NaN,,NaN,,
458,91,89,NaN,NaN,92,65,1,32,NaN,141,NaN,14,100
459,,,NaN,NaN,,,,,NaN,,NaN,,
460,88,87,NaN,NaN,94,59,1,32,NaN,142,NaN,14,100
461,,,NaN,NaN,,,,,NaN,,NaN,,
462,89,87,NaN,NaN,92,60,1,32,NaN,141,NaN,14,100
463,,,NaN,NaN,,,,,NaN,,NaN,,
464,90,88,NaN,NaN,93,60,1,32,NaN,143,NaN,14,100
465,,,NaN,NaN,,,,,NaN,,NaN,,
466,90,90,NaN,NaN,93,65,1,32,NaN,139,NaN,14,100
467,,,NaN,NaN,,,,,NaN,,NaN,,
468,91,87,NaN,NaN,93,62,1,32,NaN,136,NaN,14,100
469,,,NaN,NaN,,,,,NaN,,NaN,,
470,91,80,NaN,NaN,93,56,1,32,NaN,130,NaN,14,100
471,,,NaN,NaN,,,,,NaN,,NaN,,
472,90,81,NaN,NaN,92,56,1,32,NaN,133,NaN,14,100
473,,,NaN,NaN,,,,,NaN,,NaN,,
474,87,83,NaN,NaN,95,57,1,32,NaN,135,NaN,14,100
475,,,NaN,NaN,,,,,NaN,,NaN,,
476,86,86,NaN,NaN,90,61,1,32,NaN,140,NaN,14,100
477,,,NaN,NaN,,,,,NaN,,NaN,,
478,88,86,NaN,NaN,90,60,1,32,NaN,136,NaN,14,100
479,,,NaN,NaN,,,,,NaN,,NaN,,
480,89,86,NaN,NaN,90,60,1,32,NaN,139,NaN,14,100
481,,,NaN,NaN,,,,,NaN,,NaN,,
482,92,85,NaN,NaN,90,58,1,32,NaN,138,NaN,14,100
483,,,NaN,NaN,,,,,NaN,,NaN,,
484,91,84,NaN,NaN,90,44,1,32,NaN,148,NaN,14,100
485,,,NaN,NaN,,,,,NaN,,NaN,,
486,92,84,NaN,NaN,93,54,1,32,NaN,140,NaN,14,100
487,,,NaN,NaN,,,,,NaN,,NaN,,
488,92,84,NaN,NaN,90,57,1,32,NaN,134,NaN,14,100
489,,,NaN,NaN,,,,,NaN,,NaN,,
490,92,88,NaN,NaN,90,61,1,32,NaN,145,NaN,14,100
491,,,NaN,NaN,,,,,NaN,,NaN,,
492,93,91,NaN,NaN,91,65,1,31,NaN,141,NaN,14,100
493,,,NaN,NaN,,,,,NaN,,NaN,,
494,93,89,NaN,NaN,92,59,1,31,NaN,153,NaN,14,100
495,,,NaN,NaN,,,,,NaN,,NaN,,
496,92,92,NaN,NaN,94,64,1,31,NaN,152,NaN,14,100
497,,,NaN,NaN,,,,,NaN,,NaN,,
498,92,99,NaN,NaN,93,69,1,31,NaN,159,NaN,14,100
499,,,NaN,NaN,,,,,NaN,,NaN,,
500,93,103,NaN,NaN,91,71,2,31,NaN,161,NaN,14,100
501,,,NaN,NaN,,,,,NaN,,NaN,,
502,94,100,NaN,NaN,100,68,2,31,NaN,155,NaN,14,100
503,,,NaN,NaN,,,,,NaN,,NaN,,
504,94,101,NaN,NaN,97,69,1,31,NaN,155,NaN,14,100
505,,,NaN,NaN,,,,,NaN,,NaN,,
506,96,104,NaN,NaN,97,69,1,30,NaN,163,NaN,14,100
507,,,NaN,NaN,,,,,NaN,,NaN,,
508,96,101,NaN,NaN,97,67,1,30,NaN,157,NaN,14,100
509,,,NaN,NaN,,,,,NaN,,NaN,,
510,97,104,NaN,NaN,98,71,1,30,NaN,161,NaN,14,100
511,,,NaN,NaN,,,,,NaN,,NaN,,
512,98,101,NaN,NaN,103,66,1,31,NaN,161,NaN,14,100
513,,,NaN,NaN,,,,,NaN,,NaN,,
514,98,100,NaN,NaN,96,46,1,31,NaN,161,NaN,14,100
515,,,NaN,NaN,,,,,NaN,,NaN,,
516,95,104,NaN,NaN,99,57,1,31,NaN,165,NaN,14,100
517,,,NaN,NaN,,,,,NaN,,NaN,,
518,94,104,NaN,NaN,98,68,1,31,NaN,163,NaN,14,100
519,,,NaN,NaN,,,,,NaN,,NaN,,
520,93,105,NaN,NaN,97,69,1,31,NaN,163,NaN,14,100
521,,,NaN,NaN,,,,,NaN,,NaN,,
522,94,105,NaN,NaN,99,68,1,31,NaN,161,NaN,14,100
523,,,NaN,NaN,,,,,NaN,,NaN,,
524,97,103,NaN,NaN,99,67,1,31,NaN,161,NaN,14,100
525,,,NaN,NaN,,,,,NaN,,NaN,,
526,99,100,NaN,NaN,98,64,1,31,NaN,156,NaN,14,100
527,,,NaN,NaN,,,,,NaN,,NaN,,
528,99,98,NaN,NaN,98,64,1,31,NaN,155,NaN,14,100
529,,,NaN,NaN,,,,,NaN,,NaN,,
530,98,96,NaN,NaN,98,62,1,31,NaN,151,NaN,14,100
531,,,NaN,NaN,,,,,NaN,,NaN,,
532,98,95,NaN,NaN,97,62,1,31,NaN,153,NaN,14,100
533,,,NaN,NaN,,,,,NaN,,NaN,,
534,97,93,NaN,NaN,97,61,1,31,NaN,150,NaN,14,100
535,,,NaN,NaN,,,,,NaN,,NaN,,
536,97,94,NaN,NaN,96,62,1,31,NaN,152,NaN,14,100
537,,,NaN,NaN,,,,,NaN,,NaN,,
538,97,92,NaN,NaN,96,60,1,31,NaN,149,NaN,14,100
539,,,NaN,NaN,,,,,NaN,,NaN,,
540,96,87,NaN,NaN,96,58,1,31,NaN,131,NaN,14,100
541,,,NaN,NaN,,,,,NaN,,NaN,,
542,95,88,NaN,NaN,96,58,1,31,NaN,144,NaN,14,100
543,,,NaN,NaN,,,,,NaN,,NaN,,
544,94,91,NaN,NaN,95,61,1,31,NaN,149,NaN,14,100
545,,,NaN,NaN,,,,,NaN,,NaN,,
546,94,91,NaN,NaN,91,60,1,31,NaN,148,NaN,14,100
547,,,NaN,NaN,,,,,NaN,,NaN,,
548,95,92,NaN,NaN,95,61,1,31,NaN,148,NaN,14,100
549,,,NaN,NaN,,,,,NaN,,NaN,,
550,96,91,NaN,NaN,95,60,1,31,NaN,148,NaN,14,100
551,,,NaN,NaN,,,,,NaN,,NaN,,
552,95,90,NaN,NaN,95,60,1,31,NaN,145,NaN,14,100
553,,,NaN,NaN,,,,,NaN,,NaN,,
554,95,90,NaN,NaN,95,59,1,31,NaN,147,NaN,14,100
555,,,NaN,NaN,,,,,NaN,,NaN,,
556,95,87,NaN,NaN,94,56,1,31,NaN,140,NaN,14,100
557,,,NaN,NaN,,,,,NaN,,NaN,,
558,92,87,NaN,NaN,94,57,1,31,NaN,143,NaN,14,100
559,,,NaN,NaN,,,,,NaN,,NaN,,
560,92,85,NaN,NaN,97,56,1,31,NaN,140,NaN,14,100
561,,,NaN,NaN,,,,,NaN,,NaN,,
562,91,86,NaN,NaN,91,58,1,31,NaN,143,NaN,14,100
563,,,NaN,NaN,,,,,NaN,,NaN,,
564,90,86,NaN,NaN,93,58,2,31,NaN,141,NaN,14,100
565,,,NaN,NaN,,,,,NaN,,NaN,,
566,93,88,NaN,NaN,90,59,2,31,NaN,144,NaN,14,100
567,,,NaN,NaN,,,,,NaN,,NaN,,
568,93,84,NaN,NaN,97,56,1,31,NaN,136,NaN,14,100
569,,,NaN,NaN,,,,,NaN,,NaN,,
570,93,85,NaN,NaN,94,58,1,31,NaN,140,NaN,14,100
571,,,NaN,NaN,,,,,NaN,,NaN,,
572,93,89,NaN,NaN,93,63,1,31,NaN,141,NaN,14,100
573,,,NaN,NaN,,,,,NaN,,NaN,,
574,93,84,NaN,NaN,96,57,1,31,NaN,139,NaN,14,100
575,,,NaN,NaN,,,,,NaN,,NaN,,
576,92,81,NaN,NaN,93,55,1,31,NaN,127,NaN,14,100
577,,,NaN,NaN,,,,,NaN,,NaN,,
578,92,84,NaN,NaN,94,57,1,31,NaN,137,NaN,14,100
579,,,NaN,NaN,,,,,NaN,,NaN,,
580,92,82,NaN,NaN,97,56,1,31,NaN,134,NaN,14,100
581,,,NaN,NaN,,,,,NaN,,NaN,,
582,91,88,NaN,NaN,93,67,1,31,NaN,139,NaN,14,100
583,,,NaN,NaN,,,,,NaN,,NaN,,
584,88,86,NaN,NaN,89,59,1,31,NaN,139,NaN,14,100
585,,,NaN,NaN,,,,,NaN,,NaN,,
586,88,79,NaN,NaN,97,49,1,31,NaN,136,NaN,14,100
587,,,NaN,NaN,,,,,NaN,,NaN,,
588,87,80,NaN,NaN,90,54,1,31,NaN,135,NaN,14,100
589,,,NaN,NaN,,,,,NaN,,NaN,,
590,87,82,NaN,NaN,93,56,1,30,NaN,133,NaN,14,100
591,,,NaN,NaN,,,,,NaN,,NaN,,
592,88,83,NaN,NaN,92,55,1,30,NaN,136,NaN,14,100
593,,,NaN,NaN,,,,,NaN,,NaN,,
594,92,82,NaN,NaN,92,51,1,30,NaN,132,NaN,14,100
595,,,NaN,NaN,,,,,NaN,,NaN,,
596,92,74,NaN,NaN,96,39,1,30,NaN,115,NaN,14,100
597,,,NaN,NaN,,,,,NaN,,NaN,,
598,91,76,NaN,NaN,92,47,1,30,NaN,136,NaN,14,100
599,,,NaN,NaN,,,,,NaN,,NaN,,
600,91,78,NaN,NaN,91,48,1,30,NaN,135,NaN,14,100
601,,,NaN,NaN,,,,,NaN,,NaN,,
602,91,78,NaN,NaN,88,52,1,30,NaN,130,NaN,14,100
603,,,NaN,NaN,,,,,NaN,,NaN,,
604,91,79,NaN,NaN,90,55,1,30,NaN,129,NaN,14,100
605,,,NaN,NaN,,,,,NaN,,NaN,,
606,93,78,NaN,NaN,91,53,1,30,NaN,128,NaN,14,100
607,,,NaN,NaN,,,,,NaN,,NaN,,
608,91,78,NaN,NaN,90,54,1,30,NaN,127,NaN,14,100
609,,,NaN,NaN,,,,,NaN,,NaN,,
610,91,80,NaN,NaN,90,55,1,30,NaN,126,NaN,14,100
611,,,NaN,NaN,,,,,NaN,,NaN,,
612,91,76,NaN,NaN,93,42,1,30,NaN,124,NaN,14,100
613,,,NaN,NaN,,,,,NaN,,NaN,,
614,88,72,NaN,NaN,95,41,1,30,NaN,108,NaN,14,100
615,,,NaN,NaN,,,,,NaN,,NaN,,
616,87,73,NaN,NaN,90,47,1,30,NaN,121,NaN,14,100
617,,,NaN,NaN,,,,,NaN,,NaN,,
618,87,75,NaN,NaN,90,51,1,30,NaN,126,NaN,14,100
619,,,NaN,NaN,,,,,NaN,,NaN,,
620,89,74,NaN,NaN,89,51,1,30,NaN,122,NaN,14,100
621,,,NaN,NaN,,,,,NaN,,NaN,,
622,90,75,NaN,NaN,90,51,1,30,NaN,124,NaN,14,100
623,,,NaN,NaN,,,,,NaN,,NaN,,
624,90,73,NaN,NaN,89,50,1,30,NaN,120,NaN,14,100
625,,,NaN,NaN,,,,,NaN,,NaN,,
626,89,76,NaN,NaN,89,55,1,29,NaN,123,NaN,14,100
627,,,NaN,NaN,,,,,NaN,,NaN,,
628,89,69,NaN,NaN,90,47,1,29,NaN,114,NaN,14,100
629,,,NaN,NaN,,,,,NaN,,NaN,,
630,88,71,NaN,NaN,89,50,1,29,NaN,119,NaN,14,100
631,,,NaN,NaN,,,,,NaN,,NaN,,
632,88,71,NaN,NaN,89,49,2,30,NaN,118,NaN,14,100
633,,,NaN,NaN,,,,,NaN,,NaN,,
634,87,72,NaN,NaN,87,51,2,30,NaN,119,NaN,14,100
635,,,NaN,NaN,,,,,NaN,,NaN,,
636,89,71,NaN,NaN,88,48,2,30,NaN,118,NaN,14,100
637,,,NaN,NaN,,,,,NaN,,NaN,,
638,88,71,NaN,NaN,101,50,1,30,NaN,116,NaN,14,100
639,,,NaN,NaN,,,,,NaN,,NaN,,
640,89,71,NaN,NaN,118,46,1,29,NaN,110,NaN,14,100
641,,,NaN,NaN,,,,,NaN,,NaN,,
642,89,71,NaN,NaN,118,46,1,29,NaN,113,NaN,14,100
643,,,NaN,NaN,,,,,NaN,,NaN,,
644,88,71,NaN,NaN,118,39,1,29,NaN,120,NaN,14,100
645,,,NaN,NaN,,,,,NaN,,NaN,,
646,88,71,NaN,NaN,127,42,1,29,NaN,116,NaN,14,100
647,,,NaN,NaN,,,,,NaN,,NaN,,
648,88,72,NaN,NaN,114,51,1,29,NaN,119,NaN,14,100
649,,,NaN,NaN,,,,,NaN,,NaN,,
650,89,73,NaN,NaN,100,51,1,29,NaN,118,NaN,14,100
651,,,NaN,NaN,,,,,NaN,,NaN,,
652,88,75,NaN,NaN,93,52,1,29,NaN,122,NaN,14,100
653,,,NaN,NaN,,,,,NaN,,NaN,,
654,88,75,NaN,NaN,94,52,1,30,NaN,122,NaN,14,100
655,,,NaN,NaN,,,,,NaN,,NaN,,
656,89,76,NaN,NaN,89,54,1,30,NaN,126,NaN,14,100
657,,,NaN,NaN,,,,,NaN,,NaN,,
658,89,75,NaN,NaN,90,52,1,30,NaN,124,NaN,14,100
659,,,NaN,NaN,,,,,NaN,,NaN,,
660,90,76,NaN,NaN,90,48,1,29,NaN,125,NaN,14,100
661,,,NaN,NaN,,,,,NaN,,NaN,,
662,91,75,NaN,NaN,90,51,1,29,NaN,124,NaN,14,100
663,,,NaN,NaN,,,,,NaN,,NaN,,
664,90,77,NaN,NaN,90,56,1,29,NaN,126,NaN,14,100
665,,,NaN,NaN,,,,,NaN,,NaN,,
666,90,73,NaN,NaN,93,51,1,29,NaN,123,NaN,14,100
667,,,NaN,NaN,,,,,NaN,,NaN,,
668,90,74,NaN,NaN,90,53,2,29,NaN,123,NaN,14,100
669,,,NaN,NaN,,,,,NaN,,NaN,,
670,90,73,NaN,NaN,90,51,2,29,NaN,123,NaN,14,100
671,,,NaN,NaN,,,,,NaN,,NaN,,
672,90,73,NaN,NaN,90,52,1,29,NaN,122,NaN,14,100
673,,,NaN,NaN,,,,,NaN,,NaN,,
674,90,70,NaN,NaN,95,47,1,29,NaN,120,NaN,14,100
675,,,NaN,NaN,,,,,NaN,,NaN,,
676,89,70,NaN,NaN,91,49,1,29,NaN,120,NaN,14,100
677,,,NaN,NaN,,,,,NaN,,NaN,,
678,89,70,NaN,NaN,91,49,1,29,NaN,120,NaN,14,100
679,,,NaN,NaN,,,,,NaN,,NaN,,
680,89,70,NaN,NaN,87,50,1,29,NaN,119,NaN,14,100
681,,,NaN,NaN,,,,,NaN,,NaN,,
682,89,73,NaN,NaN,90,53,1,29,NaN,123,NaN,14,100
683,,,NaN,NaN,,,,,NaN,,NaN,,
684,91,73,NaN,NaN,90,53,1,29,NaN,122,NaN,14,100
685,,,NaN,NaN,,,,,NaN,,NaN,,
686,90,77,NaN,NaN,90,58,1,29,NaN,125,NaN,14,100
687,,,NaN,NaN,,,,,NaN,,NaN,,
688,93,74,NaN,NaN,89,53,1,29,NaN,122,NaN,14,100
689,,,NaN,NaN,,,,,NaN,,NaN,,
690,90,75,NaN,NaN,90,56,1,29,NaN,124,NaN,14,100
691,,,NaN,NaN,,,,,NaN,,NaN,,
692,91,75,NaN,NaN,90,54,1,29,NaN,123,NaN,14,100
693,,,NaN,NaN,,,,,NaN,,NaN,,
694,90,76,NaN,NaN,89,50,1,29,NaN,121,NaN,14,100
695,,,NaN,NaN,,,,,NaN,,NaN,,
696,88,75,NaN,NaN,90,45,2,29,NaN,123,NaN,14,100
697,,,NaN,NaN,,,,,NaN,,NaN,,
698,93,75,NaN,NaN,89,53,2,29,NaN,122,NaN,14,100
699,,,NaN,NaN,,,,,NaN,,NaN,,
700,93,75,NaN,NaN,90,50,2,29,NaN,124,NaN,14,100
701,,,NaN,NaN,,,,,NaN,,NaN,,
702,92,74,NaN,NaN,89,53,1,29,NaN,120,NaN,14,100
703,,,NaN,NaN,,,,,NaN,,NaN,,
704,91,72,NaN,NaN,89,49,1,29,NaN,122,NaN,14,100
705,,,NaN,NaN,,,,,NaN,,NaN,,
706,89,71,NaN,NaN,90,51,1,29,NaN,117,NaN,14,100
707,,,NaN,NaN,,,,,NaN,,NaN,,
708,88,70,NaN,NaN,92,51,1,29,NaN,118,NaN,14,100
709,,,NaN,NaN,,,,,NaN,,NaN,,
710,86,71,NaN,NaN,86,53,1,29,NaN,117,NaN,14,100
711,,,NaN,NaN,,,,,NaN,,NaN,,
712,86,73,NaN,NaN,89,55,1,29,NaN,120,NaN,14,100
713,,,NaN,NaN,,,,,NaN,,NaN,,
714,85,73,NaN,NaN,89,53,1,29,NaN,119,NaN,14,100
715,,,NaN,NaN,,,,,NaN,,NaN,,
716,87,73,NaN,NaN,89,54,1,28,NaN,119,NaN,14,100
717,,,NaN,NaN,,,,,NaN,,NaN,,
718,88,71,NaN,NaN,89,50,1,28,NaN,122,NaN,14,100
719,,,NaN,NaN,,,,,NaN,,NaN,,
720,88,71,NaN,NaN,90,53,1,28,NaN,118,NaN,14,100
721,,,NaN,NaN,,,,,NaN,,NaN,,
722,87,74,NaN,NaN,89,55,1,28,NaN,122,NaN,14,100
723,,,NaN,NaN,,,,,NaN,,NaN,,
724,88,74,NaN,NaN,85,53,1,29,NaN,122,NaN,14,100
725,,,NaN,NaN,,,,,NaN,,NaN,,
726,88,75,NaN,NaN,88,55,1,29,NaN,122,NaN,14,100
727,,,NaN,NaN,,,,,NaN,,NaN,,
728,89,76,NaN,NaN,89,56,1,29,NaN,125,NaN,14,100
729,,,NaN,NaN,,,,,NaN,,NaN,,
730,90,76,NaN,NaN,89,54,1,29,NaN,124,NaN,14,100
731,,,NaN,NaN,,,,,NaN,,NaN,,
732,89,78,NaN,NaN,89,57,1,30,NaN,126,NaN,13,100
733,,,NaN,NaN,,,,,NaN,,NaN,,
734,91,77,NaN,NaN,89,55,1,30,NaN,125,NaN,13,100
735,,,NaN,NaN,,,,,NaN,,NaN,,
736,89,78,NaN,NaN,89,56,1,30,NaN,125,NaN,13,100
737,,,NaN,NaN,,,,,NaN,,NaN,,
738,90,79,NaN,NaN,89,59,1,30,NaN,123,NaN,13,100
739,,,NaN,NaN,,,,,NaN,,NaN,,
740,89,74,NaN,NaN,90,51,1,30,NaN,117,NaN,13,100
741,,,NaN,NaN,,,,,NaN,,NaN,,
742,89,76,NaN,NaN,90,55,1,30,NaN,122,NaN,13,100
743,,,NaN,NaN,,,,,NaN,,NaN,,
744,89,75,NaN,NaN,89,53,1,30,NaN,119,NaN,13,100
745,,,NaN,NaN,,,,,NaN,,NaN,,
746,89,75,NaN,NaN,88,56,1,30,NaN,121,NaN,12,100
747,,,NaN,NaN,,,,,NaN,,NaN,,
748,90,75,NaN,NaN,89,54,1,30,NaN,121,NaN,12,100
749,,,NaN,NaN,,,,,NaN,,NaN,,
750,90,75,NaN,NaN,89,54,1,30,NaN,120,NaN,12,100
751,,,NaN,NaN,,,,,NaN,,NaN,,
752,87,76,NaN,NaN,89,54,1,30,NaN,123,NaN,12,99
753,,,NaN,NaN,,,,,NaN,,NaN,,
754,85,74,NaN,NaN,89,54,1,30,NaN,120,NaN,12,99
755,,,NaN,NaN,,,,,NaN,,NaN,,
756,83,74,NaN,NaN,89,54,1,30,NaN,119,NaN,12,100
757,,,NaN,NaN,,,,,NaN,,NaN,,
758,82,74,NaN,NaN,89,53,1,30,NaN,120,NaN,12,100
759,,,NaN,NaN,,,,,NaN,,NaN,,
760,83,71,NaN,NaN,89,52,1,30,NaN,115,NaN,12,100
761,,,NaN,NaN,,,,,NaN,,NaN,,
762,83,73,NaN,NaN,89,54,1,30,NaN,118,NaN,12,100
763,,,NaN,NaN,,,,,NaN,,NaN,,
764,87,69,NaN,NaN,89,49,1,30,NaN,116,NaN,12,100
765,,,NaN,NaN,,,,,NaN,,NaN,,
766,88,73,NaN,NaN,86,56,2,30,NaN,116,NaN,12,100
767,,,NaN,NaN,,,,,NaN,,NaN,,
768,88,71,NaN,NaN,93,52,2,30,NaN,115,NaN,12,100
769,,,NaN,NaN,,,,,NaN,,NaN,,
770,86,69,NaN,NaN,85,51,1,30,NaN,110,NaN,12,100
771,,,NaN,NaN,,,,,NaN,,NaN,,
772,86,67,NaN,NaN,89,48,1,30,NaN,98,NaN,12,100
773,,,NaN,NaN,,,,,NaN,,NaN,,
774,85,67,NaN,NaN,89,36,1,30,NaN,107,NaN,12,100
775,,,NaN,NaN,,,,,NaN,,NaN,,
776,85,69,NaN,NaN,87,46,1,30,NaN,115,NaN,12,100
777,,,NaN,NaN,,,,,NaN,,NaN,,
778,86,71,NaN,NaN,86,24,1,30,NaN,121,NaN,12,100
779,,,NaN,NaN,,,,,NaN,,NaN,,
780,89,67,NaN,NaN,91,35,1,30,NaN,113,NaN,12,100
781,,,NaN,NaN,,,,,NaN,,NaN,,
782,88,69,NaN,NaN,89,51,1,30,NaN,116,NaN,12,100
783,,,NaN,NaN,,,,,NaN,,NaN,,
784,88,71,NaN,NaN,89,52,1,30,NaN,116,NaN,12,100
785,,,NaN,NaN,,,,,NaN,,NaN,,
786,88,69,NaN,NaN,85,51,1,30,NaN,105,NaN,12,100
787,,,NaN,NaN,,,,,NaN,,NaN,,
788,88,67,NaN,NaN,98,47,1,30,NaN,114,NaN,12,100
789,,,NaN,NaN,,,,,NaN,,NaN,,
790,85,69,NaN,NaN,102,51,1,30,NaN,115,NaN,12,100
791,,,NaN,NaN,,,,,NaN,,NaN,,
792,85,68,NaN,NaN,97,52,1,30,NaN,101,NaN,12,100
793,,,NaN,NaN,,,,,NaN,,NaN,,
794,84,69,NaN,NaN,85,52,1,30,NaN,114,NaN,12,100
795,,,NaN,NaN,,,,,NaN,,NaN,,
796,84,71,NaN,NaN,88,53,1,30,NaN,115,NaN,12,100
797,,,NaN,NaN,,,,,NaN,,NaN,,
798,87,69,NaN,NaN,89,49,1,30,NaN,119,NaN,12,100
799,,,NaN,NaN,,,,,NaN,,NaN,,
800,87,69,NaN,NaN,89,52,1,30,NaN,115,NaN,12,100
801,,,NaN,NaN,,,,,NaN,,NaN,,
802,87,67,NaN,NaN,89,48,1,30,NaN,116,NaN,12,100
803,,,NaN,NaN,,,,,NaN,,NaN,,
804,87,69,NaN,NaN,85,51,1,29,NaN,115,NaN,12,100
805,,,NaN,NaN,,,,,NaN,,NaN,,
806,86,70,NaN,NaN,88,53,1,29,NaN,114,NaN,12,100
807,,,NaN,NaN,,,,,NaN,,NaN,,
808,86,71,NaN,NaN,84,53,1,29,NaN,116,NaN,12,100
809,,,NaN,NaN,,,,,NaN,,NaN,,
810,87,70,NaN,NaN,87,52,1,29,NaN,113,NaN,12,100
811,,,NaN,NaN,,,,,NaN,,NaN,,
812,88,71,NaN,NaN,88,54,1,29,NaN,116,NaN,12,100
813,,,NaN,NaN,,,,,NaN,,NaN,,
814,89,70,NaN,NaN,87,52,1,29,NaN,113,NaN,12,100
815,,,NaN,NaN,,,,,NaN,,NaN,,
816,88,70,NaN,NaN,87,53,1,29,NaN,113,NaN,12,100
817,,,NaN,NaN,,,,,NaN,,NaN,,
818,88,70,NaN,NaN,87,52,1,29,NaN,115,NaN,12,100
819,,,NaN,NaN,,,,,NaN,,NaN,,
820,88,67,NaN,NaN,87,46,1,29,NaN,113,NaN,12,100
821,,,NaN,NaN,,,,,NaN,,NaN,,
822,87,68,NaN,NaN,89,51,1,29,NaN,112,NaN,12,100
823,,,NaN,NaN,,,,,NaN,,NaN,,
824,87,69,NaN,NaN,88,51,1,29,NaN,113,NaN,12,100
825,,,NaN,NaN,,,,,NaN,,NaN,,
826,87,69,NaN,NaN,87,51,1,30,NaN,111,NaN,12,100
827,,,NaN,NaN,,,,,NaN,,NaN,,
828,86,67,NaN,NaN,88,49,1,30,NaN,112,NaN,12,100
829,,,NaN,NaN,,,,,NaN,,NaN,,
830,83,65,NaN,NaN,89,49,1,30,NaN,110,NaN,12,100
831,,,NaN,NaN,,,,,NaN,,NaN,,
832,83,67,NaN,NaN,89,51,1,30,NaN,111,NaN,12,100
833,,,NaN,NaN,,,,,NaN,,NaN,,
834,83,65,NaN,NaN,89,48,1,30,NaN,111,NaN,12,100
835,,,NaN,NaN,,,,,NaN,,NaN,,
836,80,65,NaN,NaN,89,49,1,30,NaN,109,NaN,12,100
837,,,NaN,NaN,,,,,NaN,,NaN,,
838,80,67,NaN,NaN,88,51,1,30,NaN,112,NaN,12,100
839,,,NaN,NaN,,,,,NaN,,NaN,,
840,83,67,NaN,NaN,87,51,1,30,NaN,110,NaN,12,100
841,,,NaN,NaN,,,,,NaN,,NaN,,
842,84,68,NaN,NaN,86,51,1,29,NaN,108,NaN,12,100
843,,,NaN,NaN,,,,,NaN,,NaN,,
844,84,68,NaN,NaN,87,51,1,29,NaN,110,NaN,12,100
845,,,NaN,NaN,,,,,NaN,,NaN,,
846,84,68,NaN,NaN,87,52,1,29,NaN,111,NaN,12,100
847,,,NaN,NaN,,,,,NaN,,NaN,,
848,84,69,NaN,NaN,87,52,1,29,NaN,113,NaN,12,100
849,,,NaN,NaN,,,,,NaN,,NaN,,
850,85,68,NaN,NaN,87,51,1,29,NaN,110,NaN,12,100
851,,,NaN,NaN,,,,,NaN,,NaN,,
852,87,69,NaN,NaN,87,52,1,29,NaN,113,NaN,12,100
853,,,NaN,NaN,,,,,NaN,,NaN,,
854,88,68,NaN,NaN,87,50,1,29,NaN,111,NaN,12,100
855,,,NaN,NaN,,,,,NaN,,NaN,,
856,87,68,NaN,NaN,86,51,1,30,NaN,109,NaN,12,100
857,,,NaN,NaN,,,,,NaN,,NaN,,
858,87,69,NaN,NaN,86,51,1,30,NaN,112,NaN,12,100
859,,,NaN,NaN,,,,,NaN,,NaN,,
860,87,68,NaN,NaN,86,50,1,30,NaN,109,NaN,12,100
861,,,NaN,NaN,,,,,NaN,,NaN,,
862,86,69,NaN,NaN,86,52,1,30,NaN,112,NaN,12,100
863,,,NaN,NaN,,,,,NaN,,NaN,,
864,87,68,NaN,NaN,86,50,1,30,NaN,110,NaN,12,100
865,,,NaN,NaN,,,,,NaN,,NaN,,
866,86,68,NaN,NaN,86,51,1,30,NaN,110,NaN,12,100
867,,,NaN,NaN,,,,,NaN,,NaN,,
868,87,69,NaN,NaN,86,52,1,30,NaN,112,NaN,12,100
869,,,NaN,NaN,,,,,NaN,,NaN,,
870,87,68,NaN,NaN,86,51,1,30,NaN,110,NaN,12,100
871,,,NaN,NaN,,,,,NaN,,NaN,,
872,87,69,NaN,NaN,86,52,1,30,NaN,111,NaN,12,100
873,,,NaN,NaN,,,,,NaN,,NaN,,
874,87,68,NaN,NaN,86,50,1,30,NaN,110,NaN,12,100
875,,,NaN,NaN,,,,,NaN,,NaN,,
876,86,68,NaN,NaN,86,51,1,30,NaN,109,NaN,12,100
877,,,NaN,NaN,,,,,NaN,,NaN,,
878,87,68,NaN,NaN,86,51,1,30,NaN,112,NaN,12,100
879,,,NaN,NaN,,,,,NaN,,NaN,,
880,87,67,NaN,NaN,86,50,1,30,NaN,108,NaN,12,100
881,,,NaN,NaN,,,,,NaN,,NaN,,
882,86,68,NaN,NaN,86,52,1,30,NaN,111,NaN,12,100
883,,,NaN,NaN,,,,,NaN,,NaN,,
884,87,68,NaN,NaN,86,50,1,30,NaN,110,NaN,12,100
