time,Solar8000/ART_DBP,SNUADC/ART,Solar8000/RR_CO2,Solar8000/HR,Solar8000/PLETH_SPO2,SNUADC/ECG_II,Solar8000/ART_MBP,Solar8000/ETCO2,Solar8000/ART_SBP,Solar8000/PLETH_HR,SNUADC/CVP,SNUADC/ECG_V5,Solar8000/CVP
16734,,NaN,,,,NaN,,,,,NaN,NaN,
16735,50,NaN,24,76,100,NaN,81,41,140,77,NaN,NaN,15
16736,,NaN,,,,NaN,,,,,NaN,NaN,
16737,49,NaN,24,76,100,NaN,80,41,136,76,NaN,NaN,14
16738,,NaN,,,,NaN,,,,,NaN,NaN,
16739,49,NaN,24,76,100,NaN,80,41,135,76,NaN,NaN,14
16740,,NaN,,,,NaN,,,,,NaN,NaN,
16741,48,NaN,24,76,100,NaN,80,39,137,77,NaN,NaN,14
16742,,NaN,,,,NaN,,,,,NaN,NaN,
16743,47,NaN,24,76,100,NaN,80,39,137,77,NaN,NaN,13
16744,,NaN,,,,NaN,,,,,NaN,NaN,
16745,48,NaN,24,76,100,NaN,79,39,136,76,NaN,NaN,13
16746,,NaN,,,,NaN,,,,,NaN,NaN,
16747,49,NaN,25,76,100,NaN,80,40,137,77,NaN,NaN,12
16748,,NaN,,,,NaN,,,,,NaN,NaN,
16749,48,NaN,25,76,100,NaN,79,40,135,76,NaN,NaN,12
16750,,NaN,,,,NaN,,,,,NaN,NaN,
16751,49,NaN,25,76,100,NaN,79,40,134,76,NaN,NaN,14
16752,,NaN,,,,NaN,,,,,NaN,NaN,
16753,49,NaN,25,76,100,NaN,79,40,134,76,NaN,NaN,14
16754,,NaN,,,,NaN,,,,,NaN,NaN,
16755,48,NaN,25,76,100,NaN,79,41,136,76,NaN,NaN,14
16756,,NaN,,,,NaN,,,,,NaN,NaN,
16757,48,NaN,25,76,100,NaN,79,41,136,76,NaN,NaN,14
16758,,NaN,,,,NaN,,,,,NaN,NaN,
16759,48,NaN,25,76,100,NaN,79,41,134,76,NaN,NaN,12
16760,,NaN,,,,NaN,,,,,NaN,NaN,
16761,50,NaN,25,76,100,NaN,79,39,135,76,NaN,NaN,12
16762,,NaN,,,,NaN,,,,,NaN,NaN,
16763,50,NaN,25,76,100,NaN,78,39,133,76,NaN,NaN,13
16764,,NaN,,,,NaN,,,,,NaN,NaN,
16765,49,NaN,25,76,100,NaN,78,39,133,76,NaN,NaN,13
16766,,NaN,,,,NaN,,,,,NaN,NaN,
16767,49,NaN,25,76,100,NaN,78,39,133,76,NaN,NaN,13
16768,,NaN,,,,NaN,,,,,NaN,NaN,
16769,50,NaN,25,76,100,NaN,79,41,134,76,NaN,NaN,13
16770,,NaN,,,,NaN,,,,,NaN,NaN,
16771,48,NaN,25,76,100,NaN,76,41,131,76,NaN,NaN,14
16772,,NaN,,,,NaN,,,,,NaN,NaN,
16773,49,NaN,25,76,100,NaN,77,41,131,76,NaN,NaN,14
16774,,NaN,,,,NaN,,,,,NaN,NaN,
16775,49,NaN,25,76,100,NaN,77,41,132,76,NaN,NaN,14
16776,,NaN,,,,NaN,,,,,NaN,NaN,
16777,48,NaN,25,75,100,NaN,77,40,133,76,NaN,NaN,14
16778,,NaN,,,,NaN,,,,,NaN,NaN,
16779,48,NaN,25,76,100,NaN,77,40,133,76,NaN,NaN,14
16780,,NaN,,,,NaN,,,,,NaN,NaN,
16781,46,NaN,25,76,100,NaN,77,40,132,76,NaN,NaN,13
16782,,NaN,,,,NaN,,,,,NaN,NaN,
16783,47,NaN,25,76,100,NaN,77,40,133,77,NaN,NaN,13
16784,,NaN,,,,NaN,,,,,NaN,NaN,
16785,48,NaN,25,76,100,NaN,77,40,131,77,NaN,NaN,12
16786,,NaN,,,,NaN,,,,,NaN,NaN,
16787,47,NaN,25,76,100,NaN,76,40,130,77,NaN,NaN,12
16788,,NaN,,,,NaN,,,,,NaN,NaN,
16789,48,NaN,25,76,100,NaN,76,40,131,77,NaN,NaN,13
16790,,NaN,,,,NaN,,,,,NaN,NaN,
16791,47,NaN,25,76,100,NaN,77,39,133,77,NaN,NaN,13
16792,,NaN,,,,NaN,,,,,NaN,NaN,
16793,47,NaN,25,76,100,NaN,77,39,132,77,NaN,NaN,14
16794,,NaN,,,,NaN,,,,,NaN,NaN,
16795,48,NaN,25,76,100,NaN,77,39,132,77,NaN,NaN,14
16796,,NaN,,,,NaN,,,,,NaN,NaN,
16797,48,NaN,25,76,100,NaN,77,39,132,77,NaN,NaN,13
16798,,NaN,,,,NaN,,,,,NaN,NaN,
16799,47,NaN,25,76,100,NaN,77,39,130,77,NaN,NaN,13
16800,,NaN,,,,NaN,,,,,NaN,NaN,
16801,45,NaN,25,76,100,NaN,76,39,130,77,NaN,NaN,11
16802,,NaN,,,,NaN,,,,,NaN,NaN,
16803,45,NaN,25,76,100,NaN,75,39,130,77,NaN,NaN,11
16804,,NaN,,,,NaN,,,,,NaN,NaN,
16805,46,NaN,25,76,100,NaN,76,39,131,77,NaN,NaN,11
16806,,NaN,,,,NaN,,,,,NaN,NaN,
16807,45,NaN,25,76,100,NaN,73,39,124,77,NaN,NaN,11
16808,,NaN,,,,NaN,,,,,NaN,NaN,
16809,46,NaN,25,76,100,NaN,74,39,126,77,NaN,NaN,11
16810,,NaN,,,,NaN,,,,,NaN,NaN,
16811,46,NaN,25,76,100,NaN,74,38,127,77,NaN,NaN,13
16812,,NaN,,,,NaN,,,,,NaN,NaN,
16813,45,NaN,25,76,100,NaN,74,38,128,77,NaN,NaN,13
16814,,NaN,,,,NaN,,,,,NaN,NaN,
16815,47,NaN,25,75,100,NaN,75,38,129,76,NaN,NaN,12
16816,,NaN,,,,NaN,,,,,NaN,NaN,
16817,48,NaN,25,76,100,NaN,76,38,131,77,NaN,NaN,12
16818,,NaN,,,,NaN,,,,,NaN,NaN,
16819,48,NaN,25,76,100,NaN,77,40,132,77,NaN,NaN,14
16820,,NaN,,,,NaN,,,,,NaN,NaN,
16821,49,NaN,25,76,100,NaN,76,40,129,77,NaN,NaN,14
16822,,NaN,,,,NaN,,,,,NaN,NaN,
16823,48,NaN,25,76,100,NaN,76,40,130,77,NaN,NaN,13
16824,,NaN,,,,NaN,,,,,NaN,NaN,
16825,48,NaN,25,76,100,NaN,76,40,129,77,NaN,NaN,13
16826,,NaN,,,,NaN,,,,,NaN,NaN,
16827,48,NaN,25,76,100,NaN,77,41,131,77,NaN,NaN,14
16828,,NaN,,,,NaN,,,,,NaN,NaN,
16829,48,NaN,25,76,100,NaN,77,41,131,77,NaN,NaN,14
16830,,NaN,,,,NaN,,,,,NaN,NaN,
16831,49,NaN,25,76,100,NaN,77,41,131,77,NaN,NaN,15
16832,,NaN,,,,NaN,,,,,NaN,NaN,
16833,48,NaN,25,76,100,NaN,77,39,131,77,NaN,NaN,15
16834,,NaN,,,,NaN,,,,,NaN,NaN,
16835,48,NaN,25,76,100,NaN,76,39,129,77,NaN,NaN,14
16836,,NaN,,,,NaN,,,,,NaN,NaN,
16837,48,NaN,25,76,100,NaN,76,39,129,76,NaN,NaN,14
16838,,NaN,,,,NaN,,,,,NaN,NaN,
16839,49,NaN,25,76,100,NaN,76,39,129,77,NaN,NaN,14
16840,,NaN,,,,NaN,,,,,NaN,NaN,
16841,48,NaN,25,76,100,NaN,77,39,131,77,NaN,NaN,13
16842,,NaN,,,,NaN,,,,,NaN,NaN,
16843,48,NaN,25,76,100,NaN,77,39,131,77,NaN,NaN,13
16844,,NaN,,,,NaN,,,,,NaN,NaN,
16845,49,NaN,25,76,100,NaN,76,39,129,77,NaN,NaN,14
16846,,NaN,,,,NaN,,,,,NaN,NaN,
16847,48,NaN,25,76,100,NaN,76,40,129,77,NaN,NaN,14
16848,,NaN,,,,NaN,,,,,NaN,NaN,
16849,48,NaN,25,76,100,NaN,76,40,129,77,NaN,NaN,14
16850,,NaN,,,,NaN,,,,,NaN,NaN,
16851,48,NaN,25,76,100,NaN,76,40,130,77,NaN,NaN,14
16852,,NaN,,,,NaN,,,,,NaN,NaN,
16853,48,NaN,25,76,100,NaN,76,40,130,77,NaN,NaN,14
16854,,NaN,,,,NaN,,,,,NaN,NaN,
16855,48,NaN,25,76,100,NaN,76,40,131,77,NaN,NaN,14
16856,,NaN,,,,NaN,,,,,NaN,NaN,
16857,49,NaN,25,76,100,NaN,75,40,128,77,NaN,NaN,13
16858,,NaN,,,,NaN,,,,,NaN,NaN,
16859,49,NaN,25,76,100,NaN,75,40,128,77,NaN,NaN,13
16860,,NaN,,,,NaN,,,,,NaN,NaN,
16861,48,NaN,25,76,100,NaN,75,40,127,77,NaN,NaN,13
16862,,NaN,,,,NaN,,,,,NaN,NaN,
16863,47,NaN,25,76,100,NaN,76,39,129,77,NaN,NaN,13
16864,,NaN,,,,NaN,,,,,NaN,NaN,
16865,47,NaN,25,76,100,NaN,75,39,128,77,NaN,NaN,14
16866,,NaN,,,,NaN,,,,,NaN,NaN,
16867,48,NaN,25,76,100,NaN,75,39,128,77,NaN,NaN,14
16868,,NaN,,,,NaN,,,,,NaN,NaN,
16869,47,NaN,25,76,100,NaN,75,39,127,77,NaN,NaN,14
16870,,NaN,,,,NaN,,,,,NaN,NaN,
16871,47,NaN,25,76,100,NaN,74,39,126,77,NaN,NaN,14
16872,,NaN,,,,NaN,,,,,NaN,NaN,
16873,47,NaN,25,76,100,NaN,74,39,126,77,NaN,NaN,14
16874,,NaN,,,,NaN,,,,,NaN,NaN,
16875,47,NaN,25,76,100,NaN,74,39,126,77,NaN,NaN,14
16876,,NaN,,,,NaN,,,,,NaN,NaN,
16877,47,NaN,25,77,100,NaN,75,39,128,77,NaN,NaN,14
16878,,NaN,,,,NaN,,,,,NaN,NaN,
16879,47,NaN,25,77,100,NaN,74,39,128,77,NaN,NaN,13
16880,,NaN,,,,NaN,,,,,NaN,NaN,
16881,47,NaN,25,77,100,NaN,74,39,125,77,NaN,NaN,13
16882,,NaN,,,,NaN,,,,,NaN,NaN,
16883,48,NaN,25,77,100,NaN,74,39,126,77,NaN,NaN,13
16884,,NaN,,,,NaN,,,,,NaN,NaN,
16885,48,NaN,25,77,100,NaN,75,39,128,77,NaN,NaN,13
16886,,NaN,,,,NaN,,,,,NaN,NaN,
16887,47,NaN,25,77,100,NaN,75,39,128,77,NaN,NaN,14
16888,,NaN,,,,NaN,,,,,NaN,NaN,
16889,45,NaN,25,77,100,NaN,72,39,128,77,NaN,NaN,14
16890,,NaN,,,,NaN,,,,,NaN,NaN,
16891,45,NaN,25,101,100,NaN,66,39,109,78,NaN,NaN,15
16892,,NaN,,,,NaN,,,,,NaN,NaN,
16893,52,NaN,25,126,100,NaN,69,39,108,82,NaN,NaN,15
16894,,NaN,,,,NaN,,,,,NaN,NaN,
16895,50,NaN,25,119,100,NaN,67,39,103,84,NaN,NaN,14
16896,,NaN,,,,NaN,,,,,NaN,NaN,
16897,43,NaN,25,103,100,NaN,65,39,111,89,NaN,NaN,14
16898,,NaN,,,,NaN,,,,,NaN,NaN,
16899,47,NaN,25,103,100,NaN,68,38,114,97,NaN,NaN,13
16900,,NaN,,,,NaN,,,,,NaN,NaN,
16901,45,NaN,25,106,100,NaN,66,38,107,101,NaN,NaN,13
16902,,NaN,,,,NaN,,,,,NaN,NaN,
16903,47,NaN,25,111,100,NaN,68,38,120,106,NaN,NaN,13
16904,,NaN,,,,NaN,,,,,NaN,NaN,
16905,41,NaN,25,117,100,NaN,63,37,107,108,NaN,NaN,13
16906,,NaN,,,,NaN,,,,,NaN,NaN,
16907,44,NaN,25,100,100,NaN,66,37,120,106,NaN,NaN,13
16908,,NaN,,,,NaN,,,,,NaN,NaN,
16909,43,NaN,25,88,100,NaN,68,37,122,97,NaN,NaN,13
16910,,NaN,,,,NaN,,,,,NaN,NaN,
16911,43,NaN,25,75,100,NaN,70,37,122,89,NaN,NaN,13
16912,,NaN,,,,NaN,,,,,NaN,NaN,
16913,43,NaN,25,70,100,NaN,70,38,123,78,NaN,NaN,11
16914,,NaN,,,,NaN,,,,,NaN,NaN,
16915,44,NaN,25,75,100,NaN,71,38,124,76,NaN,NaN,11
16916,,NaN,,,,NaN,,,,,NaN,NaN,
16917,45,NaN,25,76,100,NaN,71,38,123,77,NaN,NaN,11
16918,,NaN,,,,NaN,,,,,NaN,NaN,
16919,46,NaN,25,76,100,NaN,71,37,122,77,NaN,NaN,11
16920,,NaN,,,,NaN,,,,,NaN,NaN,
16921,45,NaN,25,76,100,NaN,71,37,122,77,NaN,NaN,13
16922,,NaN,,,,NaN,,,,,NaN,NaN,
16923,44,NaN,25,76,100,NaN,71,37,123,77,NaN,NaN,13
16924,,NaN,,,,NaN,,,,,NaN,NaN,
16925,44,NaN,25,77,100,NaN,72,37,125,77,NaN,NaN,11
16926,,NaN,,,,NaN,,,,,NaN,NaN,
16927,44,NaN,25,77,100,NaN,72,39,125,77,NaN,NaN,11
16928,,NaN,,,,NaN,,,,,NaN,NaN,
16929,46,NaN,25,77,100,NaN,72,39,123,77,NaN,NaN,12
16930,,NaN,,,,NaN,,,,,NaN,NaN,
16931,43,NaN,25,81,100,NaN,64,39,92,77,NaN,NaN,12
16932,,NaN,,,,NaN,,,,,NaN,NaN,
16933,45,NaN,25,106,100,NaN,65,39,118,75,NaN,NaN,12
16934,,NaN,,,,NaN,,,,,NaN,NaN,
16935,45,NaN,25,121,100,NaN,65,37,108,79,NaN,NaN,13
16936,,NaN,,,,NaN,,,,,NaN,NaN,
16937,45,NaN,25,104,100,NaN,66,37,111,80,NaN,NaN,13
16938,,NaN,,,,NaN,,,,,NaN,NaN,
16939,49,NaN,25,104,100,NaN,70,37,118,88,NaN,NaN,14
16940,,NaN,,,,NaN,,,,,NaN,NaN,
16941,42,NaN,25,112,100,NaN,62,39,94,89,NaN,NaN,14
16942,,NaN,,,,NaN,,,,,NaN,NaN,
16943,44,NaN,25,107,100,NaN,66,39,121,92,NaN,NaN,14
16944,,NaN,,,,NaN,,,,,NaN,NaN,
16945,46,NaN,25,97,100,NaN,70,39,122,83,NaN,NaN,14
16946,,NaN,,,,NaN,,,,,NaN,NaN,
16947,46,NaN,25,82,100,NaN,71,39,126,81,NaN,NaN,14
16948,,NaN,,,,NaN,,,,,NaN,NaN,
16949,47,NaN,25,72,100,NaN,73,36,127,75,NaN,NaN,14
16950,,NaN,,,,NaN,,,,,NaN,NaN,
16951,47,NaN,25,76,100,NaN,73,36,127,76,NaN,NaN,14
16952,,NaN,,,,NaN,,,,,NaN,NaN,
16953,48,NaN,25,76,100,NaN,73,36,126,77,NaN,NaN,14
16954,,NaN,,,,NaN,,,,,NaN,NaN,
16955,47,NaN,25,77,100,NaN,73,36,126,77,NaN,NaN,13
16956,,NaN,,,,NaN,,,,,NaN,NaN,
16957,46,NaN,25,77,100,NaN,73,37,126,77,NaN,NaN,13
16958,,NaN,,,,NaN,,,,,NaN,NaN,
16959,48,NaN,25,93,100,NaN,67,37,99,77,NaN,NaN,14
16960,,NaN,,,,NaN,,,,,NaN,NaN,
16961,43,NaN,25,116,100,NaN,64,37,113,76,NaN,NaN,14
16962,,NaN,,,,NaN,,,,,NaN,NaN,
16963,44,NaN,25,98,100,NaN,68,38,121,74,NaN,NaN,12
16964,,NaN,,,,NaN,,,,,NaN,NaN,
16965,45,NaN,25,80,100,NaN,66,38,101,74,NaN,NaN,12
16966,,NaN,,,,NaN,,,,,NaN,NaN,
16967,44,NaN,25,99,100,NaN,62,38,101,74,NaN,NaN,12
16968,,NaN,,,,NaN,,,,,NaN,NaN,
16969,47,NaN,25,132,100,NaN,63,38,94,76,NaN,NaN,12
16970,,NaN,,,,NaN,,,,,NaN,NaN,
16971,42,NaN,25,126,100,NaN,61,37,107,78,NaN,NaN,12
16972,,NaN,,,,NaN,,,,,NaN,NaN,
16973,42,NaN,25,115,100,NaN,63,37,107,87,NaN,NaN,11
16974,,NaN,,,,NaN,,,,,NaN,NaN,
16975,39,NaN,25,105,100,NaN,58,37,86,87,NaN,NaN,11
16976,,NaN,,,,NaN,,,,,NaN,NaN,
16977,41,NaN,25,108,100,NaN,62,37,117,86,NaN,NaN,10
16978,,NaN,,,,NaN,,,,,NaN,NaN,
16979,42,NaN,25,91,100,NaN,65,37,120,80,NaN,NaN,10
16980,,NaN,,,,NaN,,,,,NaN,NaN,
16981,42,NaN,25,84,100,NaN,67,37,121,80,NaN,NaN,10
16982,,NaN,,,,NaN,,,,,NaN,NaN,
16983,43,NaN,25,72,100,NaN,69,37,123,75,NaN,NaN,10
16984,,NaN,,,,NaN,,,,,NaN,NaN,
16985,44,NaN,25,74,100,NaN,70,35,125,75,NaN,NaN,11
16986,,NaN,,,,NaN,,,,,NaN,NaN,
16987,42,NaN,25,76,100,NaN,63,35,91,76,NaN,NaN,11
16988,,NaN,,,,NaN,,,,,NaN,NaN,
16989,46,NaN,25,95,100,NaN,63,35,106,75,NaN,NaN,12
16990,,NaN,,,,NaN,,,,,NaN,NaN,
16991,47,NaN,25,129,100,NaN,64,38,110,75,NaN,NaN,12
16992,,NaN,,,,NaN,,,,,NaN,NaN,
16993,44,NaN,25,126,100,NaN,63,38,99,75,NaN,NaN,12
16994,,NaN,,,,NaN,,,,,NaN,NaN,
16995,44,NaN,25,112,100,NaN,65,38,108,80,NaN,NaN,12
16996,,NaN,,,,NaN,,,,,NaN,NaN,
16997,44,NaN,25,101,100,NaN,66,38,110,83,NaN,NaN,12
16998,,NaN,,,,NaN,,,,,NaN,NaN,
16999,40,NaN,25,99,100,NaN,64,38,112,85,NaN,NaN,11
17000,,NaN,,,,NaN,,,,,NaN,NaN,
17001,46,NaN,25,102,100,NaN,66,38,117,90,NaN,NaN,11
17002,,NaN,,,,NaN,,,,,NaN,NaN,
17003,45,NaN,25,103,100,NaN,64,38,100,93,NaN,NaN,12
17004,,NaN,,,,NaN,,,,,NaN,NaN,
17005,41,NaN,25,103,100,NaN,64,38,125,93,NaN,NaN,12
17006,,NaN,,,,NaN,,,,,NaN,NaN,
17007,42,NaN,25,94,100,NaN,67,37,123,87,NaN,NaN,11
17008,,NaN,,,,NaN,,,,,NaN,NaN,
17009,43,NaN,25,83,100,NaN,69,37,124,83,NaN,NaN,11
17010,,NaN,,,,NaN,,,,,NaN,NaN,
17011,41,NaN,25,77,100,NaN,64,37,104,81,NaN,NaN,10
17012,,NaN,,,,NaN,,,,,NaN,NaN,
17013,40,NaN,25,97,100,NaN,64,36,125,72,NaN,NaN,10
17014,,NaN,,,,NaN,,,,,NaN,NaN,
17015,41,NaN,25,92,100,NaN,65,36,120,70,NaN,NaN,10
17016,,NaN,,,,NaN,,,,,NaN,NaN,
17017,42,NaN,25,84,100,NaN,67,36,120,70,NaN,NaN,10
17018,,NaN,,,,NaN,,,,,NaN,NaN,
17019,42,NaN,25,74,100,NaN,68,36,121,70,NaN,NaN,11
17020,,NaN,,,,NaN,,,,,NaN,NaN,
17021,43,NaN,25,73,100,NaN,70,37,122,74,NaN,NaN,11
17022,,NaN,,,,NaN,,,,,NaN,NaN,
17023,44,NaN,25,76,100,NaN,70,37,122,76,NaN,NaN,12
17024,,NaN,,,,NaN,,,,,NaN,NaN,
17025,45,NaN,25,77,100,NaN,71,37,122,77,NaN,NaN,12
17026,,NaN,,,,NaN,,,,,NaN,NaN,
17027,45,NaN,25,77,100,NaN,70,38,122,77,NaN,NaN,12
17028,,NaN,,,,NaN,,,,,NaN,NaN,
17029,45,NaN,25,77,100,NaN,71,38,122,77,NaN,NaN,12
17030,,NaN,,,,NaN,,,,,NaN,NaN,
17031,46,NaN,25,77,100,NaN,72,38,124,77,NaN,NaN,12
17032,,NaN,,,,NaN,,,,,NaN,NaN,
17033,46,NaN,25,77,100,NaN,73,38,125,77,NaN,NaN,12
17034,,NaN,,,,NaN,,,,,NaN,NaN,
17035,46,NaN,25,77,100,NaN,73,40,125,78,NaN,NaN,12
17036,,NaN,,,,NaN,,,,,NaN,NaN,
17037,47,NaN,25,77,100,NaN,72,40,123,78,NaN,NaN,12
17038,,NaN,,,,NaN,,,,,NaN,NaN,
17039,47,NaN,25,77,100,NaN,73,40,124,78,NaN,NaN,12
17040,,NaN,,,,NaN,,,,,NaN,NaN,
17041,46,NaN,25,77,100,NaN,73,40,126,78,NaN,NaN,13
17042,,NaN,,,,NaN,,,,,NaN,NaN,
17043,46,NaN,25,77,100,NaN,74,39,127,78,NaN,NaN,13
17044,,NaN,,,,NaN,,,,,NaN,NaN,
17045,45,NaN,25,77,100,NaN,73,39,126,78,NaN,NaN,12
17046,,NaN,,,,NaN,,,,,NaN,NaN,
17047,42,NaN,25,77,100,NaN,67,39,102,78,NaN,NaN,12
17048,,NaN,,,,NaN,,,,,NaN,NaN,
17049,46,NaN,25,102,100,NaN,67,38,114,76,NaN,NaN,11
17050,,NaN,,,,NaN,,,,,NaN,NaN,
17051,46,NaN,25,120,100,NaN,64,38,101,74,NaN,NaN,11
17052,,NaN,,,,NaN,,,,,NaN,NaN,
17053,44,NaN,25,116,100,NaN,66,38,111,75,NaN,NaN,11
17054,,NaN,,,,NaN,,,,,NaN,NaN,
17055,44,NaN,25,114,100,NaN,64,38,108,75,NaN,NaN,11
17056,,NaN,,,,NaN,,,,,NaN,NaN,
17057,39,NaN,25,112,100,NaN,59,36,104,72,NaN,NaN,12
17058,,NaN,,,,NaN,,,,,NaN,NaN,
17059,45,NaN,25,115,100,NaN,63,36,114,69,NaN,NaN,12
17060,,NaN,,,,NaN,,,,,NaN,NaN,
17061,44,NaN,25,96,100,NaN,65,36,121,67,NaN,NaN,12
17062,,NaN,,,,NaN,,,,,NaN,NaN,
17063,46,NaN,25,82,100,NaN,68,36,121,69,NaN,NaN,14
17064,,NaN,,,,NaN,,,,,NaN,NaN,
17065,47,NaN,25,75,100,NaN,71,38,125,69,NaN,NaN,14
17066,,NaN,,,,NaN,,,,,NaN,NaN,
17067,47,NaN,25,71,100,NaN,72,38,127,72,NaN,NaN,14
17068,,NaN,,,,NaN,,,,,NaN,NaN,
17069,47,NaN,25,75,100,NaN,73,38,127,75,NaN,NaN,14
17070,,NaN,,,,NaN,,,,,NaN,NaN,
17071,48,NaN,25,76,100,NaN,73,38,126,77,NaN,NaN,13
17072,,NaN,,,,NaN,,,,,NaN,NaN,
17073,48,NaN,25,77,100,NaN,73,38,125,77,NaN,NaN,13
17074,,NaN,,,,NaN,,,,,NaN,NaN,
17075,46,NaN,25,77,100,NaN,67,38,99,77,NaN,NaN,14
17076,,NaN,,,,NaN,,,,,NaN,NaN,
17077,47,NaN,25,99,100,NaN,66,38,107,80,NaN,NaN,14
17078,,NaN,,,,NaN,,,,,NaN,NaN,
17079,45,NaN,25,113,100,NaN,67,37,116,85,NaN,NaN,14
17080,,NaN,,,,NaN,,,,,NaN,NaN,
17081,43,NaN,25,117,100,NaN,64,37,106,85,NaN,NaN,14
17082,,NaN,,,,NaN,,,,,NaN,NaN,
17083,41,NaN,25,129,100,NaN,60,37,105,87,NaN,NaN,15
17084,,NaN,,,,NaN,,,,,NaN,NaN,
17085,46,NaN,25,120,100,NaN,68,37,123,88,NaN,NaN,15
17086,,NaN,,,,NaN,,,,,NaN,NaN,
17087,47,NaN,25,94,100,NaN,69,36,121,88,NaN,NaN,14
17088,,NaN,,,,NaN,,,,,NaN,NaN,
17089,45,NaN,25,82,100,NaN,70,36,122,83,NaN,NaN,14
17090,,NaN,,,,NaN,,,,,NaN,NaN,
17091,44,NaN,25,75,100,NaN,70,36,123,77,NaN,NaN,11
17092,,NaN,,,,NaN,,,,,NaN,NaN,
17093,44,NaN,25,76,100,NaN,71,36,125,77,NaN,NaN,11
17094,,NaN,,,,NaN,,,,,NaN,NaN,
17095,44,NaN,25,77,100,NaN,71,37,124,77,NaN,NaN,11
17096,,NaN,,,,NaN,,,,,NaN,NaN,
17097,45,NaN,25,77,100,NaN,71,37,123,77,NaN,NaN,11
17098,,NaN,,,,NaN,,,,,NaN,NaN,
17099,47,NaN,25,77,100,NaN,71,37,124,78,NaN,NaN,11
17100,,NaN,,,,NaN,,,,,NaN,NaN,
17101,46,NaN,25,77,100,NaN,72,37,125,78,NaN,NaN,13
17102,,NaN,,,,NaN,,,,,NaN,NaN,
17103,48,NaN,25,77,100,NaN,73,37,126,78,NaN,NaN,13
17104,,NaN,,,,NaN,,,,,NaN,NaN,
17105,63,NaN,25,77,100,NaN,77,37,129,78,NaN,NaN,13
17106,,NaN,,,,NaN,,,,,NaN,NaN,
17107,75,NaN,25,77,100,NaN,81,37,129,78,NaN,NaN,13
17108,,NaN,,,,NaN,,,,,NaN,NaN,
17109,75,NaN,25,77,100,NaN,81,37,129,78,NaN,NaN,14
17110,,NaN,,,,NaN,,,,,NaN,NaN,
17111,69,NaN,25,78,100,NaN,69,39,69,78,NaN,NaN,14
17112,,NaN,,,,NaN,,,,,NaN,NaN,
17113,69,NaN,25,78,100,NaN,69,39,69,78,NaN,NaN,13
17114,,NaN,,,,NaN,,,,,NaN,NaN,
17115,59,NaN,25,78,100,NaN,59,39,59,78,NaN,NaN,13
17116,,NaN,,,,NaN,,,,,NaN,NaN,
17117,53,NaN,25,78,100,NaN,58,39,56,78,NaN,NaN,14
17118,,NaN,,,,NaN,,,,,NaN,NaN,
17119,54,NaN,25,78,100,NaN,57,37,58,78,NaN,NaN,14
17120,,NaN,,,,NaN,,,,,NaN,NaN,
17121,64,NaN,25,78,100,NaN,64,37,75,78,NaN,NaN,14
17122,,NaN,,,,NaN,,,,,NaN,NaN,
17123,76,NaN,25,78,100,NaN,79,37,107,78,NaN,NaN,14
17124,,NaN,,,,NaN,,,,,NaN,NaN,
17125,76,NaN,25,78,100,NaN,84,37,120,78,NaN,NaN,14
17126,,NaN,,,,NaN,,,,,NaN,NaN,
17127,72,NaN,25,78,100,NaN,85,37,126,78,NaN,NaN,13
17128,,NaN,,,,NaN,,,,,NaN,NaN,
17129,66,NaN,25,78,100,NaN,82,37,128,78,NaN,NaN,13
17130,,NaN,,,,NaN,,,,,NaN,NaN,
17131,60,NaN,25,78,100,NaN,80,37,126,78,NaN,NaN,13
17132,,NaN,,,,NaN,,,,,NaN,NaN,
17133,54,NaN,25,78,100,NaN,77,37,125,78,NaN,NaN,13
17134,,NaN,,,,NaN,,,,,NaN,NaN,
17135,53,NaN,25,78,100,NaN,76,37,124,78,NaN,NaN,13
17136,,NaN,,,,NaN,,,,,NaN,NaN,
17137,47,NaN,25,78,100,NaN,69,37,102,78,NaN,NaN,13
17138,,NaN,,,,NaN,,,,,NaN,NaN,
17139,46,NaN,25,99,100,NaN,68,37,105,82,NaN,NaN,15
17140,,NaN,,,,NaN,,,,,NaN,NaN,
17141,47,NaN,25,117,100,NaN,68,38,107,88,NaN,NaN,15
17142,,NaN,,,,NaN,,,,,NaN,NaN,
17143,47,NaN,25,104,100,NaN,68,38,106,104,NaN,NaN,11
17144,,NaN,,,,NaN,,,,,NaN,NaN,
17145,47,NaN,25,106,100,NaN,66,38,102,105,NaN,NaN,11
17146,,NaN,,,,NaN,,,,,NaN,NaN,
17147,45,NaN,25,105,100,NaN,63,38,103,107,NaN,NaN,12
17148,,NaN,,,,NaN,,,,,NaN,NaN,
17149,46,NaN,25,106,100,NaN,63,33,100,106,NaN,NaN,12
17150,,NaN,,,,NaN,,,,,NaN,NaN,
17151,42,NaN,25,122,100,NaN,62,33,109,99,NaN,NaN,12
17152,,NaN,,,,NaN,,,,,NaN,NaN,
17153,45,NaN,25,132,100,NaN,63,33,107,93,NaN,NaN,12
17154,,NaN,,,,NaN,,,,,NaN,NaN,
17155,40,NaN,25,120,100,NaN,60,33,103,88,NaN,NaN,12
17156,,NaN,,,,NaN,,,,,NaN,NaN,
17157,43,NaN,25,105,100,NaN,60,35,91,85,NaN,NaN,12
17158,,NaN,,,,NaN,,,,,NaN,NaN,
